['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 07:14:47', '0', '1', "(Mean_Node,121.344,(r)) (Sun,1.489,(p)) (trine,8.68')", "(Venus,342.112,(p)) (H9,281.944,(p)) (sextile,10.12')\n(Moon,261.538,(c)) (H9,261.581,(c)) (conjunction,2.60')", "(H1,32.078,(r)) (Jupiter,32.210,(c)) (conjunction,7.92')", "(Mean_Node,121.344,(r)) (Mars,31.467,(p)) (square,7.39')\n(Mars,21.303,(r)) (H10,291.458,(c)) (square,9.26')", "(H3,91.769,(r)) (Mars,31.672,(p)) (sextile,5.84')\n(H7,212.078,(r)) (Jupiter,31.974,(c)) (opposition,6.27')", '7', "(Saturn,44.995,(p)) (H1,44.980,(p)) (conjunction,0.93')", "(Moon,287.117,(p)) (H3,106.703,(p)) (opposition,24.86')\n(Uranus,319.525,(p)) (H10,319.566,(p)) (conjunction,2.43')\n(Mercury,333.447,(r)) (Sun,333.456,(c)) (conjunction,0.55')\n(Uranus,317.749,(c)) (H1,17.583,(c)) (sextile,9.93')", "(Uranus,319.526,(p)) (H10,319.584,(p)) (conjunction,3.44')\n(Neptune,305.683,(r)) (Venus,305.642,(c)) (conjunction,2.47')", '11', '12', '13', "(Mercury,333.447,(r)) (Moon,333.701,(p)) (conjunction,15.26')", '15', 16]
['2000-03-11 07:53:51', "(Neptune,305.684,(r)) (H4,125.566,(c)) (opposition,7.02')\n(Neptune,305.426,(c)) (H4,125.566,(c)) (opposition,8.45')", "(Mercury,333.437,(r)) (H7,213.336,(c)) (trine,6.07')\n(H7,220.637,(r)) (Mercury,340.635,(c)) (trine,0.13')\n(Jupiter,32.922,(c)) (H3,93.089,(c)) (sextile,10.03')", "(Mean_Node,121.343,(r)) (Sun,1.516,(p)) (trine,10.38')\n(H1,40.637,(r)) (Sun,340.522,(c)) (sextile,6.89')", "(H1,40.637,(r)) (Moon,220.798,(p)) (opposition,9.67')\n(H9,280.856,(r)) (Moon,220.798,(p)) (sextile,3.47')", "(Moon,230.432,(p)) (H1,50.727,(p)) (opposition,17.71')", "(Mean_Node,121.343,(r)) (Mars,31.487,(p)) (square,8.67')", '6', "(Venus,327.338,(r)) (H4,147.483,(p)) (opposition,8.70')\n(Venus,327.338,(r)) (H8,237.216,(c)) (square,7.35')\n(Saturn,43.323,(r)) (Moon,223.050,(c)) (opposition,16.38')\n(H4,133.327,(r)) (Moon,223.050,(c)) (square,16.61')", '8', "(Mercury,333.437,(r)) (POF,333.447,(p)) (conjunction,0.62')\n(H1,40.637,(r)) (Mercury,340.661,(p)) (sextile,1.42')\n(Mercury,333.437,(r)) (Sun,333.484,(c)) (conjunction,2.81')\n(H10,313.327,(r)) (Moon,193.533,(c)) (trine,12.36')", "(Neptune,305.684,(r)) (Venus,305.675,(c)) (conjunction,0.50')", '11', '12', '13', "(Mercury,333.437,(r)) (H10,333.324,(p)) (conjunction,6.76')", "(Moon,345.320,(p)) (Mercury,345.788,(p)) (conjunction,28.05')", 22]
['2000-03-11 06:35:51', '0', '1', "(Mean_Node,121.346,(r)) (Sun,1.462,(p)) (trine,6.99')", '3', "(Mercury,333.457,(r)) (H9,273.513,(p)) (sextile,3.34')\n(Moon,252.100,(c)) (H9,252.032,(c)) (conjunction,4.11')", "(Mean_Node,121.346,(r)) (Mars,31.448,(p)) (square,6.12')", "(Jupiter,34.702,(r)) (H3,94.587,(p)) (sextile,6.87')\n(Jupiter,34.702,(r)) (H7,214.758,(p)) (opposition,3.38')\n(Sun,4.953,(p)) (Moon,245.432,(p)) (trine,28.79')\n(Mars,10.767,(c)) (H3,70.930,(c)) (sextile,9.80')", "(Neptune,305.682,(r)) (H1,35.693,(p)) (square,0.68')\n(Moon,222.376,(c)) (Saturn,42.018,(c)) (opposition,21.49')", '8', "(Mercury,333.457,(r)) (Sun,333.429,(c)) (conjunction,1.71')", "(Neptune,305.682,(r)) (Venus,305.608,(c)) (conjunction,4.43')", "(Moon,187.080,(c)) (H3,67.534,(c)) (trine,27.21')", '12', '13', "(Mercury,333.457,(r)) (Moon,333.358,(p)) (conjunction,5.97')\n(Saturn,43.318,(r)) (H10,313.233,(p)) (square,5.09')", "(Moon,54.652,(r)) (Venus,354.697,(p)) (sextile,2.72')", 16]
['2000-03-11 06:17:20', '0', '1', "(Venus,327.255,(r)) (H3,87.373,(p)) (trine,7.08')\n(Mean_Node,121.346,(r)) (Sun,1.449,(p)) (trine,6.18')", '3', "(H1,19.339,(r)) (Uranus,319.314,(p)) (sextile,1.51')\n(H10,289.958,(r)) (Moon,229.601,(p)) (sextile,21.40')\n(Moon,251.947,(c)) (Venus,311.492,(c)) (sextile,27.25')", "(Mean_Node,121.346,(r)) (Mars,31.438,(p)) (square,5.52')", "(H7,199.339,(r)) (Uranus,319.371,(p)) (trine,1.94')\n(Sun,4.940,(p)) (Moon,245.277,(p)) (trine,20.23')", "(Moon,222.216,(c)) (Saturn,42.017,(c)) (opposition,11.92')\n(Neptune,305.203,(c)) (H8,215.263,(c)) (square,3.64')", '8', "(Mercury,333.462,(r)) (H1,33.462,(p)) (sextile,0.02')\n(Mercury,333.462,(r)) (Sun,333.416,(c)) (conjunction,2.79')\n(Jupiter,34.699,(r)) (H10,274.787,(c)) (trine,5.26')", "(Neptune,305.682,(r)) (Venus,305.592,(c)) (conjunction,5.36')", "(Mercury,333.462,(r)) (H3,93.583,(p)) (trine,7.21')", "(Mars,21.274,(r)) (POF,201.329,(c)) (opposition,3.32')", "(Neptune,306.199,(p)) (H7,216.298,(p)) (square,5.93')", "(Mercury,333.462,(r)) (Moon,333.195,(p)) (conjunction,16.07')", "(Jupiter,30.524,(c)) (H10,270.653,(c)) (trine,7.74')", 19]
['2000-03-11 06:54:39', "(H7,207.635,(r)) (Mars,27.583,(p)) (opposition,3.14')\n(Mars,21.293,(r)) (H4,111.363,(c)) (square,4.20')", "(Jupiter,34.704,(r)) (H3,94.726,(p)) (sextile,1.27')\n(Sun,351.010,(r)) (H4,110.894,(c)) (trine,6.95')", "(Mean_Node,121.345,(r)) (Sun,1.475,(p)) (trine,7.80')\n(Uranus,318.138,(c)) (H3,78.246,(c)) (trine,6.45')", "(Jupiter,37.240,(p)) (H1,37.249,(p)) (conjunction,0.53')\n(Jupiter,37.240,(p)) (H9,277.228,(p)) (trine,0.75')", '4', "(Mean_Node,121.345,(r)) (Mars,31.457,(p)) (square,6.74')", '6', "(Moon,222.539,(c)) (Saturn,42.019,(c)) (opposition,31.18')", "(Saturn,43.319,(r)) (H10,313.283,(p)) (square,2.18')", "(Mercury,333.452,(r)) (Sun,333.442,(c)) (conjunction,0.62')\n(Moon,192.987,(c)) (H1,13.075,(c)) (opposition,5.30')", "(Neptune,305.682,(r)) (Venus,305.624,(c)) (conjunction,3.48')", '11', '12', '13', "(Mercury,333.452,(r)) (Moon,333.524,(p)) (conjunction,4.28')", "(Moon,54.835,(r)) (Venus,354.713,(p)) (sextile,7.28')\n(Uranus,318.697,(r)) (H10,318.780,(p)) (conjunction,4.95')", 17]
['2000-03-11 07:20:39', '0', "(Mercury,340.659,(c)) (POF,340.786,(c)) (conjunction,7.63')", "(Mean_Node,121.344,(r)) (Sun,1.493,(p)) (trine,8.93')", '3', '4', "(Mean_Node,121.344,(r)) (Mars,31.470,(p)) (square,7.59')", "(H4,125.117,(r)) (Sun,4.983,(p)) (trine,8.04')\n(Mars,21.306,(r)) (H3,81.162,(c)) (sextile,8.67')", '7', "(H1,33.369,(r)) (Mars,33.270,(p)) (conjunction,5.96')", "(Moon,287.165,(p)) (H1,47.279,(p)) (trine,6.81')\n(Mercury,333.446,(r)) (Sun,333.460,(c)) (conjunction,0.89')\n(H1,33.369,(r)) (Sun,333.460,(c)) (sextile,5.49')", "(Neptune,305.683,(r)) (Venus,305.647,(c)) (conjunction,2.17')", "(Uranus,318.698,(r)) (H7,198.528,(c)) (trine,10.18')\n(H3,93.124,(r)) (Sun,333.027,(c)) (trine,5.78')\n(H4,125.117,(r)) (Venus,305.140,(c)) (opposition,1.35')\n(Uranus,317.725,(c)) (H3,77.780,(c)) (trine,3.34')", "(Uranus,318.698,(r)) (H1,48.602,(p)) (square,5.78')\n(H10,305.117,(r)) (Neptune,305.068,(c)) (conjunction,2.98')", '13', "(Mercury,333.446,(r)) (Moon,333.753,(p)) (conjunction,18.46')\n(Mars,21.306,(r)) (H9,291.453,(p)) (square,8.78')", '15', 18]
['2000-03-11 07:05:51', '0', '1', "(Mean_Node,121.345,(r)) (Sun,1.483,(p)) (trine,8.29')\n(H10,301.520,(r)) (Sun,1.483,(p)) (sextile,2.24')", "(Moon,220.378,(p)) (H9,279.845,(p)) (sextile,32.00')", '4', "(Mean_Node,121.345,(r)) (Mars,31.463,(p)) (square,7.10')\n(H10,301.520,(r)) (Mars,31.463,(p)) (square,3.43')", "(Uranus,318.697,(r)) (H7,198.532,(c)) (trine,9.93')\n(Uranus,317.944,(c)) (H3,77.784,(c)) (trine,9.58')", '7', '8', "(Mercury,333.449,(r)) (Sun,333.450,(c)) (conjunction,0.03')", "(Neptune,305.683,(r)) (Venus,305.634,(c)) (conjunction,2.92')", '11', "(Uranus,318.697,(r)) (H10,318.845,(p)) (conjunction,8.88')\n(Mercury,342.358,(p)) (POF,342.456,(p)) (conjunction,5.86')\n(Saturn,45.329,(p)) (H1,45.393,(p)) (conjunction,3.86')", '13', "(Mercury,333.449,(r)) (Moon,333.623,(p)) (conjunction,10.39')", '15', 13]
['2000-03-11 05:56:24', "(H4,105.061,(r)) (Mars,14.919,(c)) (square,8.55')", "(Mars,21.263,(r)) (H3,81.346,(p)) (sextile,4.98')", "(Mean_Node,121.347,(r)) (Sun,1.435,(p)) (trine,5.27')", "(Jupiter,34.696,(r)) (H10,274.776,(c)) (trine,4.79')", "(Moon,251.773,(c)) (Venus,311.474,(c)) (sextile,17.93')", "(Mean_Node,121.347,(r)) (Mars,31.428,(p)) (square,4.83')", "(Sun,4.925,(p)) (Moon,245.101,(p)) (trine,10.56')\n(POF,77.957,(r)) (Uranus,317.941,(c)) (trine,0.99')", "(Moon,222.034,(c)) (Saturn,42.016,(c)) (opposition,1.12')", "(Moon,209.411,(c)) (H8,209.520,(c)) (conjunction,6.54')", "(Mercury,333.468,(r)) (Sun,333.401,(c)) (conjunction,4.00')", "(Neptune,305.681,(r)) (Venus,305.574,(c)) (conjunction,6.41')", "(Mean_Node,120.397,(p)) (H4,120.518,(p)) (conjunction,7.31')", '12', '13', "(Mercury,333.468,(r)) (Moon,333.010,(p)) (conjunction,27.47')", '15', 14]
['2000-03-11 06:41:28', '0', '1', "(Mean_Node,121.345,(r)) (Sun,1.466,(p)) (trine,7.23')\n(Venus,314.284,(c)) (POF,314.228,(c)) (conjunction,3.34')", '3', "(Jupiter,34.703,(r)) (H9,274.810,(p)) (trine,6.42')\n(Mercury,344.371,(c)) (H10,284.533,(c)) (sextile,9.67')", "(Mean_Node,121.345,(r)) (Mars,31.450,(p)) (square,6.30')", "(Sun,4.956,(p)) (Moon,245.479,(p)) (trine,31.37')", "(Moon,222.424,(c)) (Saturn,42.018,(c)) (opposition,24.38')", '8', "(Mercury,333.456,(r)) (Sun,333.433,(c)) (conjunction,1.39')", "(Neptune,305.682,(r)) (Venus,305.613,(c)) (conjunction,4.14')", '11', '12', '13', "(Mercury,333.456,(r)) (Moon,333.407,(p)) (conjunction,2.92')", "(Moon,54.706,(r)) (Venus,354.702,(p)) (sextile,0.26')", 11]
['2000-03-11 08:00:08', '0', "(Sun,351.055,(r)) (POF,231.131,(p)) (trine,4.53')\n(Jupiter,34.714,(r)) (H3,94.539,(c)) (sextile,10.50')\n(Jupiter,34.714,(r)) (H7,214.712,(c)) (opposition,0.10')\n(H7,222.003,(r)) (Sun,342.024,(c)) (trine,1.30')", "(Mean_Node,121.343,(r)) (Sun,1.520,(p)) (trine,10.65')\n(Mercury,333.435,(r)) (H1,33.488,(c)) (sextile,3.19')\n(H1,42.003,(r)) (Mercury,342.183,(c)) (sextile,10.81')\n(H3,102.331,(r)) (Mercury,342.183,(c)) (trine,8.91')", "(H1,42.003,(r)) (Venus,342.151,(p)) (sextile,8.91')\n(H9,282.331,(r)) (Venus,342.151,(p)) (sextile,10.80')\n(Jupiter,32.360,(c)) (H1,32.275,(c)) (conjunction,5.11')", '4', "(Mean_Node,121.343,(r)) (Mars,31.490,(p)) (square,8.88')\n(H1,42.003,(r)) (Saturn,42.133,(c)) (conjunction,7.85')", "(Sun,351.055,(r)) (POF,291.072,(c)) (sextile,1.01')\n(Mean_Node,122.086,(c)) (H4,122.033,(c)) (conjunction,3.16')", "(H4,134.900,(r)) (Saturn,44.888,(p)) (square,0.70')\n(Saturn,43.324,(r)) (Moon,223.104,(c)) (opposition,13.16')\n(H1,42.003,(r)) (Saturn,42.022,(c)) (conjunction,1.19')", "(H10,314.900,(r)) (Saturn,44.999,(p)) (square,5.94')\n(H1,42.003,(r)) (Saturn,41.947,(c)) (conjunction,3.31')", "(Mercury,333.435,(r)) (Sun,333.488,(c)) (conjunction,3.17')\n(Venus,327.344,(r)) (H3,87.174,(c)) (trine,10.17')", "(Neptune,305.684,(r)) (Venus,305.681,(c)) (conjunction,0.18')", "(Venus,327.344,(r)) (H7,207.304,(c)) (trine,2.36')\n(Mean_Node,122.293,(c)) (POF,242.116,(c)) (trine,10.62')", '12', '13', '14', "(Moon,345.377,(p)) (Mercury,345.793,(p)) (conjunction,24.96')", 26]
['2000-03-11 05:52:32', "(Mars,21.261,(r)) (H4,111.413,(p)) (square,9.16')", '1', "(Mean_Node,121.347,(r)) (Sun,1.432,(p)) (trine,5.11')", '3', "(Moon,251.741,(c)) (Venus,311.471,(c)) (sextile,16.21')\n(Mean_Node,122.023,(c)) (H9,242.073,(c)) (trine,3.00')", "(Mean_Node,121.347,(r)) (Mars,31.426,(p)) (square,4.70')", "(Sun,4.923,(p)) (Moon,245.069,(p)) (trine,8.77')\n(Jupiter,31.963,(c)) (H4,92.112,(c)) (sextile,8.95')\n(Mean_Node,122.091,(c)) (H7,182.068,(c)) (sextile,1.34')", "(Moon,222.001,(c)) (Saturn,42.016,(c)) (opposition,0.88')", '8', "(Mercury,333.469,(r)) (Sun,333.399,(c)) (conjunction,4.23')", "(Neptune,305.681,(r)) (Venus,305.571,(c)) (conjunction,6.61')", '11', '12', '13', "(Mercury,333.469,(r)) (Moon,332.976,(p)) (conjunction,29.58')\n(Uranus,318.695,(r)) (Moon,139.223,(c)) (opposition,31.71')", "(H9,252.947,(r)) (Sun,12.998,(p)) (trine,3.08')\n(H10,284.161,(r)) (Moon,344.223,(p)) (sextile,3.74')", 15]
['2000-03-11 06:26:47', "(Mars,14.934,(c)) (H4,104.836,(c)) (square,5.90')", "(Sun,359.975,(p)) (H4,120.037,(p)) (trine,3.76')", "(Mean_Node,121.346,(r)) (Sun,1.456,(p)) (trine,6.59')\n(H1,21.449,(r)) (Moon,201.054,(p)) (opposition,23.72')\n(H3,80.770,(r)) (Moon,201.054,(p)) (trine,17.04')\n(Sun,1.456,(p)) (H10,301.345,(p)) (sextile,6.64')", "(H1,21.449,(r)) (Moon,261.143,(c)) (trine,18.37')\n(H9,260.770,(r)) (Moon,261.143,(c)) (conjunction,22.39')", "(Moon,252.025,(c)) (Venus,311.501,(c)) (sextile,31.46')", "(Mean_Node,121.346,(r)) (Mars,31.443,(p)) (square,5.82')", "(Sun,4.946,(p)) (Moon,245.356,(p)) (trine,24.60')", "(Moon,222.298,(c)) (Saturn,42.017,(c)) (opposition,16.81')", '8', "(Mercury,333.460,(r)) (Sun,333.423,(c)) (conjunction,2.24')", "(Neptune,305.682,(r)) (Venus,305.600,(c)) (conjunction,4.88')", "(H4,112.188,(r)) (Moon,291.823,(p)) (opposition,21.95')", "(Mercury,333.460,(r)) (POF,333.640,(p)) (conjunction,10.83')", '13', "(Mercury,333.460,(r)) (Moon,333.278,(p)) (conjunction,10.91')", "(Moon,54.564,(r)) (Venus,354.689,(p)) (sextile,7.54')\n(Jupiter,39.508,(p)) (H9,279.387,(p)) (trine,7.26')", 19]
['2000-03-11 06:48:07', "(Mars,27.579,(p)) (POF,207.645,(p)) (opposition,3.97')", "(Mercury,333.454,(r)) (H7,213.454,(p)) (trine,0.01')\n(Jupiter,34.704,(r)) (POF,214.811,(p)) (opposition,6.45')\n(Mercury,333.454,(r)) (POF,333.299,(c)) (conjunction,9.33')\n(Uranus,318.697,(r)) (H7,198.769,(c)) (trine,4.33')", "(Jupiter,34.704,(r)) (H1,34.645,(p)) (conjunction,3.51')\n(Mean_Node,121.345,(r)) (Sun,1.471,(p)) (trine,7.52')", "(Mercury,335.918,(p)) (H1,35.818,(p)) (sextile,5.97')", "(Mercury,336.469,(p)) (H1,36.430,(p)) (sextile,2.30')\n(Mercury,336.469,(p)) (H9,276.357,(p)) (sextile,6.67')", "(Mean_Node,121.345,(r)) (Mars,31.454,(p)) (square,6.52')", "(Mercury,337.463,(p)) (H3,97.438,(p)) (trine,1.51')\n(Mercury,337.463,(p)) (H7,217.446,(p)) (trine,1.01')", "(Moon,222.482,(c)) (Saturn,42.019,(c)) (opposition,27.81')\n(Moon,222.482,(c)) (H8,222.344,(c)) (conjunction,8.27')", '8', "(Uranus,318.697,(r)) (POF,318.700,(p)) (conjunction,0.17')\n(Mercury,333.454,(r)) (Sun,333.437,(c)) (conjunction,1.00')", "(Neptune,305.682,(r)) (Venus,305.619,(c)) (conjunction,3.81')", '11', '12', '13', "(Mercury,333.454,(r)) (Moon,333.466,(p)) (conjunction,0.72')\n(Saturn,43.319,(r)) (H1,43.227,(p)) (conjunction,5.53')", "(Moon,54.771,(r)) (Venus,354.708,(p)) (sextile,3.80')\n(Moon,344.726,(p)) (H9,284.413,(p)) (sextile,18.75')\n(Moon,127.104,(c)) (H1,7.573,(c)) (trine,28.15')\n(Moon,127.104,(c)) (H9,246.601,(c)) (trine,30.20')", 24]
['2000-03-11 06:20:16', "(Mars,21.275,(r)) (POF,201.251,(p)) (opposition,1.43')", '1', "(Mean_Node,121.346,(r)) (Sun,1.451,(p)) (trine,6.31')", "(H9,259.279,(r)) (Uranus,319.279,(p)) (sextile,0.01')", "(H9,259.279,(r)) (Uranus,319.314,(p)) (sextile,2.12')\n(Moon,251.971,(c)) (Venus,311.495,(c)) (sextile,28.56')", "(Mean_Node,121.346,(r)) (Mars,31.440,(p)) (square,5.61')", "(Sun,4.942,(p)) (Moon,245.302,(p)) (trine,21.58')", "(Moon,222.241,(c)) (Saturn,42.017,(c)) (opposition,13.44')", "(Mars,33.239,(p)) (H1,33.067,(p)) (conjunction,10.33')\n(Neptune,305.169,(c)) (H8,215.064,(c)) (square,6.28')", "(Mercury,333.462,(r)) (Sun,333.418,(c)) (conjunction,2.62')", "(Mars,34.206,(p)) (H1,34.122,(p)) (conjunction,5.04')\n(Neptune,305.682,(r)) (Venus,305.595,(c)) (conjunction,5.21')", "(Venus,305.088,(c)) (H7,184.977,(c)) (trine,6.67')", "(Mars,35.419,(p)) (H1,35.446,(p)) (conjunction,1.64')", "(Mars,36.786,(p)) (H7,216.940,(p)) (opposition,9.27')", "(Mercury,333.462,(r)) (Moon,333.220,(p)) (conjunction,14.47')\n(Mars,36.975,(p)) (H1,37.147,(p)) (conjunction,10.33')", '15', 18]
['2000-03-11 06:11:20', '0', "(Mercury,340.710,(c)) (H4,100.784,(c)) (trine,4.43')", "(Mean_Node,121.347,(r)) (Sun,1.445,(p)) (trine,5.92')", "(Venus,327.250,(r)) (H9,267.224,(p)) (sextile,1.57')\n(POF,81.433,(r)) (Moon,261.016,(c)) (opposition,25.03')", "(H1,17.999,(r)) (Uranus,318.013,(c)) (sextile,0.80')\n(Moon,251.897,(c)) (Venus,311.487,(c)) (sextile,24.58')", "(Mean_Node,121.347,(r)) (Mars,31.435,(p)) (square,5.32')", "(Sun,4.936,(p)) (Moon,245.227,(p)) (trine,17.46')\n(Mean_Node,120.603,(p)) (H4,120.697,(p)) (conjunction,5.63')", "(Moon,222.164,(c)) (Saturn,42.017,(c)) (opposition,8.83')", '8', "(Mercury,333.464,(r)) (Sun,333.412,(c)) (conjunction,3.14')\n(Mercury,333.464,(r)) (H10,273.405,(c)) (sextile,3.51')\n(Sun,333.412,(c)) (H10,273.405,(c)) (sextile,0.38')\n(Mean_Node,122.274,(c)) (H3,62.259,(c)) (sextile,0.93')", "(Neptune,305.681,(r)) (Venus,305.587,(c)) (conjunction,5.66')", '11', "(Mars,35.415,(p)) (H10,305.247,(p)) (square,10.08')\n(H9,257.240,(r)) (Mercury,347.160,(c)) (square,4.82')", "(Mars,36.781,(p)) (H4,126.917,(p)) (square,8.13')", "(Mercury,333.464,(r)) (Moon,333.142,(p)) (conjunction,19.34')\n(Mars,36.971,(p)) (H10,307.149,(p)) (square,10.71')", '15', 20]
['2000-03-11 06:09:44', '0', '1', "(Mean_Node,121.347,(r)) (Sun,1.444,(p)) (trine,5.85')", "(Venus,327.249,(r)) (H1,27.361,(p)) (sextile,6.70')\n(POF,81.061,(r)) (Moon,261.002,(c)) (opposition,3.51')", "(Moon,251.884,(c)) (Venus,311.486,(c)) (sextile,23.87')", "(Mean_Node,121.347,(r)) (Mars,31.434,(p)) (square,5.27')", "(Sun,4.935,(p)) (Moon,245.213,(p)) (trine,16.72')", "(Mean_Node,121.347,(r)) (H4,121.340,(p)) (conjunction,0.39')\n(Moon,222.150,(c)) (Saturn,42.017,(c)) (opposition,8.00')", '8', "(Mercury,333.464,(r)) (Sun,333.411,(c)) (conjunction,3.23')", "(Neptune,305.681,(r)) (Venus,305.586,(c)) (conjunction,5.74')\n(Saturn,41.845,(c)) (POF,221.884,(c)) (opposition,2.31')", "(Mean_Node,121.347,(r)) (H3,61.510,(c)) (sextile,9.81')", '12', '13', "(Mercury,333.464,(r)) (Moon,333.128,(p)) (conjunction,20.21')", '15', 13]
['2000-03-11 05:41:12', '0', "(Uranus,318.694,(r)) (H7,198.623,(p)) (trine,4.30')", "(Mean_Node,121.348,(r)) (Sun,1.425,(p)) (trine,4.61')\n(Uranus,319.210,(p)) (H3,79.114,(p)) (trine,5.74')\n(Mean_Node,121.348,(r)) (H3,61.396,(c)) (sextile,2.93')\n(Jupiter,32.619,(c)) (H10,272.548,(c)) (trine,4.30')", '3', "(H1,11.250,(r)) (Moon,251.647,(c)) (trine,23.84')\n(Moon,251.647,(c)) (Venus,311.461,(c)) (sextile,11.16')", "(Mean_Node,121.348,(r)) (Mars,31.420,(p)) (square,4.33')", "(Sun,4.915,(p)) (Moon,244.974,(p)) (trine,3.54')", "(Moon,221.903,(c)) (Saturn,42.015,(c)) (opposition,6.73')", '8', "(Mercury,333.472,(r)) (Sun,333.391,(c)) (conjunction,4.89')", "(Neptune,305.681,(r)) (Venus,305.561,(c)) (conjunction,7.18')", '11', '12', '13', "(Uranus,318.694,(r)) (Moon,139.109,(c)) (opposition,24.88')", "(Sun,350.959,(r)) (H9,231.029,(c)) (trine,4.22')", 14]
['2000-03-11 07:11:04', '0', "(Venus,338.447,(p)) (H3,98.541,(p)) (trine,5.67')", "(Mean_Node,121.344,(r)) (Sun,1.486,(p)) (trine,8.52')", "(Moon,220.423,(p)) (H1,40.831,(p)) (opposition,24.47')\n(Moon,261.507,(c)) (H1,21.410,(c)) (trine,5.87')", '4', "(Mean_Node,121.344,(r)) (Mars,31.466,(p)) (square,7.27')", '6', "(Saturn,43.320,(r)) (H1,43.378,(p)) (conjunction,3.45')", '8', "(Uranus,318.698,(r)) (H10,318.615,(p)) (conjunction,4.96')\n(Mercury,333.448,(r)) (Sun,333.454,(c)) (conjunction,0.33')\n(H1,31.256,(r)) (Jupiter,31.344,(c)) (conjunction,5.28')", "(Uranus,318.698,(r)) (H10,318.633,(p)) (conjunction,3.89')\n(Saturn,45.142,(p)) (H1,45.211,(p)) (conjunction,4.16')\n(Neptune,305.683,(r)) (Venus,305.638,(c)) (conjunction,2.65')", '11', '12', '13', "(Mercury,333.448,(r)) (Moon,333.668,(p)) (conjunction,13.22')\n(Pluto,252.716,(c)) (H9,252.628,(c)) (conjunction,5.30')", '15', 14]
['2000-03-11 06:38:56', "(Mean_Node,120.896,(p)) (H7,211.002,(p)) (square,6.38')", '1', "(Mean_Node,121.346,(r)) (Sun,1.464,(p)) (trine,7.12')", "(Mercury,333.457,(r)) (H9,273.576,(p)) (sextile,7.19')", '4', "(Mean_Node,121.346,(r)) (Mars,31.449,(p)) (square,6.22')", "(Sun,4.955,(p)) (Moon,245.458,(p)) (trine,30.20')", "(Moon,222.403,(c)) (Saturn,42.018,(c)) (opposition,23.07')", "(Mean_Node,121.346,(r)) (POF,301.474,(p)) (opposition,7.71')", "(Mercury,333.457,(r)) (Sun,333.431,(c)) (conjunction,1.53')", "(Neptune,305.682,(r)) (Venus,305.611,(c)) (conjunction,4.27')", "(Jupiter,38.552,(p)) (H3,98.603,(p)) (sextile,3.05')", '12', '13', "(Mercury,333.457,(r)) (Moon,333.385,(p)) (conjunction,4.30')", "(Moon,54.682,(r)) (Venus,354.700,(p)) (sextile,1.09')", 12]
['2000-03-11 06:15:12', '0', '1', "(Venus,327.254,(r)) (H1,27.387,(p)) (sextile,7.99')\n(Mean_Node,121.346,(r)) (Sun,1.448,(p)) (trine,6.09')\n(H3,78.122,(r)) (Uranus,318.137,(c)) (trine,0.85')\n(Sun,340.453,(c)) (H10,280.389,(c)) (sextile,3.86')", '3', "(H10,289.457,(r)) (Moon,229.583,(p)) (sextile,7.57')\n(Moon,251.929,(c)) (Venus,311.491,(c)) (sextile,26.30')", "(Mean_Node,121.346,(r)) (Mars,31.437,(p)) (square,5.45')\n(Mars,31.437,(p)) (H10,301.386,(p)) (square,3.07')", "(Sun,4.938,(p)) (Moon,245.259,(p)) (trine,19.24')", "(Mars,32.503,(p)) (H4,122.664,(p)) (square,9.66')\n(Moon,222.197,(c)) (Saturn,42.017,(c)) (opposition,10.82')\n(Pluto,252.794,(c)) (POF,252.636,(c)) (conjunction,9.50')", '8', "(Mercury,333.463,(r)) (Sun,333.414,(c)) (conjunction,2.91')", "(Saturn,43.317,(r)) (POF,223.162,(c)) (opposition,9.32')\n(Neptune,305.682,(r)) (Venus,305.590,(c)) (conjunction,5.47')", "(Mercury,333.463,(r)) (H7,213.336,(p)) (trine,7.60')\n(H4,109.457,(r)) (Venus,349.419,(p)) (trine,2.27')", "(Neptune,306.161,(p)) (H10,306.193,(p)) (conjunction,1.92')", "(Neptune,305.682,(r)) (H7,215.830,(p)) (square,8.93')", "(Mercury,333.463,(r)) (Moon,333.176,(p)) (conjunction,17.23')\n(Neptune,306.204,(p)) (H1,36.038,(p)) (square,9.98')", '15', 21]
