['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 19:09:59', "(H10,179.888,(r)) (Moon,133.979,(p)) (45-semisquare,55')\n(H7,63.472,(r)) (Jupiter,198.226,(c)) (135-sesquisquare,15')\n(H10,179.888,(r)) (Mars,90.397,(c)) (square,31')", "(H10,179.888,(r)) (Mean_Node,225.647,(p)) (45-semisquare,46')\n(H10,179.888,(r)) (Pluto,224.114,(c)) (45-semisquare,46')", "(H1,243.472,(r)) (Mean_Node,332.661,(p)) (square,49')\n(H10,179.888,(r)) (Uranus,269.350,(p)) (square,32')\n(H10,179.888,(r)) (Neptune,270.388,(p)) (square,30')\n(H10,179.888,(r)) (Mars,135.613,(c)) (45-semisquare,43')", "(H7,63.472,(r)) (Uranus,334.201,(p)) (square,44')\n(H10,179.888,(r)) (Mars,60.616,(p)) (trine,44')", "(H10,179.888,(r)) (Uranus,330.694,(p)) (150-quincunx,48')\n(H10,179.888,(r)) (Jupiter,149.893,(c)) (30-semisextile,0')", "(H1,243.472,(r)) (Sun,288.430,(p)) (45-semisquare,3')\n(H1,243.472,(r)) (Venus,243.382,(p)) (conjunction,5')\n(H1,243.472,(r)) (Mean_Node,184.461,(p)) (sextile,59')\n(H4,359.888,(r)) (Moon,329.069,(c)) (30-semisextile,49')\n(H4,359.888,(r)) (Neptune,179.448,(c)) (opposition,26')\n(H4,359.888,(r)) (Pluto,299.431,(c)) (sextile,27')", "(H4,359.888,(r)) (Jupiter,268.974,(p)) (square,55')\n(H4,359.888,(r)) (Mean_Node,210.800,(p)) (150-quincunx,55')\n(H1,243.472,(r)) (Mercury,122.929,(c)) (trine,33')\n(H1,243.472,(r)) (Jupiter,3.209,(c)) (trine,16')", "(H4,359.888,(r)) (Uranus,90.574,(p)) (square,41')\n(H7,63.472,(r)) (Uranus,3.535,(c)) (sextile,4')", "(H1,243.472,(r)) (Mercury,333.146,(p)) (square,20')\n(H1,243.472,(r)) (Uranus,94.541,(p)) (150-quincunx,64')\n(H1,243.472,(r)) (Venus,197.401,(c)) (45-semisquare,64')\n(H1,243.472,(r)) (Mean_Node,93.726,(c)) (150-quincunx,15')\n(H4,359.888,(r)) (Uranus,0.245,(c)) (conjunction,21')", '9', 30]
['1813-05-22 15:14:39', "(H7,21.791,(r)) (Mars,110.935,(p)) (square,51')\n(H7,21.791,(r)) (Jupiter,82.570,(p)) (sextile,47')\n(H7,21.791,(r)) (Moon,155.825,(c)) (135-sesquisquare,58')\n(H10,118.770,(r)) (Mercury,343.432,(c)) (135-sesquisquare,20')\n(H10,118.770,(r)) (Uranus,344.244,(c)) (135-sesquisquare,28')", "(H1,201.791,(r)) (Uranus,172.422,(p)) (30-semisextile,38')\n(H10,118.770,(r)) (Pluto,58.298,(p)) (sextile,28')", "(H1,201.791,(r)) (Moon,232.795,(p)) (30-semisextile,60')\n(H10,118.770,(r)) (Uranus,269.350,(p)) (150-quincunx,35')\n(H10,118.770,(r)) (Pluto,358.637,(p)) (trine,8')\n(H1,201.791,(r)) (Sun,291.200,(c)) (square,35')\n(H1,201.791,(r)) (Uranus,200.865,(c)) (conjunction,56')", "(H7,21.791,(r)) (Jupiter,141.452,(c)) (trine,20')", "(H7,21.791,(r)) (Venus,201.537,(p)) (opposition,15')\n(H7,21.791,(r)) (Mars,140.886,(p)) (trine,54')\n(H7,21.791,(r)) (Mars,141.388,(c)) (trine,24')", "(H4,298.770,(r)) (Neptune,328.600,(p)) (30-semisextile,10')\n(H4,298.770,(r)) (Neptune,179.436,(c)) (trine,40')\n(H4,298.770,(r)) (Pluto,299.432,(c)) (conjunction,40')", "(H4,298.770,(r)) (Jupiter,268.974,(p)) (30-semisextile,12')\n(H1,201.791,(r)) (Venus,67.783,(c)) (135-sesquisquare,60')\n(H4,298.770,(r)) (Pluto,267.948,(c)) (30-semisextile,49')\n(H4,298.770,(r)) (Mean_Node,57.841,(c)) (trine,56')", "(H4,298.770,(r)) (Venus,297.711,(p)) (conjunction,64')\n(H4,298.770,(r)) (Mean_Node,73.197,(c)) (135-sesquisquare,34')\n(H7,21.791,(r)) (Neptune,140.745,(c)) (trine,63')", "(H4,298.770,(r)) (Sun,328.405,(p)) (30-semisextile,22')\n(H1,201.791,(r)) (Pluto,262.622,(c)) (sextile,50')\n(H4,298.770,(r)) (Mercury,178.397,(c)) (trine,22')", "(H1,201.791,(r)) (Mars,156.899,(p)) (45-semisquare,7')\n(H1,201.791,(r)) (Mercury,52.703,(c)) (150-quincunx,55')\n(H1,201.791,(r)) (Uranus,352.159,(c)) (150-quincunx,22')", 32]
['1813-05-22 19:19:59', "(H7,65.323,(r)) (Venus,125.614,(p)) (sextile,17')\n(H7,65.323,(r)) (Mars,110.935,(p)) (45-semisquare,37')\n(H10,182.621,(r)) (Sun,152.037,(p)) (30-semisextile,35')", "(H1,245.323,(r)) (Sun,155.251,(c)) (square,4')", "(H10,182.621,(r)) (Mean_Node,332.661,(p)) (150-quincunx,2')\n(H1,245.323,(r)) (Uranus,200.869,(c)) (45-semisquare,33')", "(H7,65.323,(r)) (Moon,35.649,(p)) (30-semisextile,20')\n(H10,182.621,(r)) (Mean_Node,47.022,(p)) (135-sesquisquare,36')\n(H7,65.323,(r)) (Uranus,125.452,(c)) (sextile,8')", "(H10,182.621,(r)) (Sun,242.305,(p)) (sextile,19')\n(H10,182.621,(r)) (Jupiter,137.967,(p)) (45-semisquare,21')", "(H1,245.323,(r)) (Mean_Node,184.461,(p)) (sextile,52')\n(H4,2.621,(r)) (Venus,243.382,(p)) (trine,46')\n(H4,2.621,(r)) (Mars,152.088,(c)) (150-quincunx,32')", "(H1,245.323,(r)) (Sun,20.625,(p)) (135-sesquisquare,18')\n(H1,245.323,(r)) (Mars,95.433,(p)) (150-quincunx,7')\n(H4,2.621,(r)) (Mercury,122.951,(c)) (trine,20')\n(H4,2.621,(r)) (Jupiter,3.210,(c)) (conjunction,35')", "(H4,2.621,(r)) (Venus,182.174,(c)) (opposition,27')\n(H4,2.621,(r)) (Mars,228.166,(c)) (135-sesquisquare,33')\n(H4,2.621,(r)) (Uranus,3.535,(c)) (conjunction,55')", "(H1,245.323,(r)) (Uranus,94.541,(p)) (150-quincunx,47')\n(H4,2.621,(r)) (Mercury,333.146,(p)) (30-semisextile,32')\n(H4,2.621,(r)) (Jupiter,317.772,(p)) (45-semisquare,9')", "(H4,2.621,(r)) (Moon,32.071,(p)) (30-semisextile,33')\n(H4,2.621,(r)) (Pluto,47.175,(p)) (45-semisquare,27')\n(H4,2.621,(r)) (Sun,46.638,(c)) (45-semisquare,59')\n(H4,2.621,(r)) (Mean_Node,138.207,(c)) (135-sesquisquare,35')", 28]
['1813-05-22 12:59:35', "(H7,357.911,(r)) (Moon,133.979,(p)) (135-sesquisquare,64')\n(H7,357.911,(r)) (Sun,327.407,(c)) (30-semisextile,30')\n(H10,87.288,(r)) (Sun,327.407,(c)) (trine,7')", "(H1,177.911,(r)) (Moon,42.755,(p)) (135-sesquisquare,9')\n(H1,177.911,(r)) (Pluto,58.298,(p)) (trine,23')\n(H10,87.288,(r)) (Moon,42.755,(p)) (45-semisquare,28')\n(H10,87.288,(r)) (Pluto,58.298,(p)) (30-semisextile,61')\n(H1,177.911,(r)) (Mean_Node,43.006,(c)) (135-sesquisquare,6')\n(H10,87.288,(r)) (Mean_Node,43.006,(c)) (45-semisquare,43')", "(H1,177.911,(r)) (Pluto,358.637,(p)) (opposition,44')\n(H1,177.911,(r)) (Moon,58.810,(c)) (trine,54')\n(H1,177.911,(r)) (Neptune,237.507,(c)) (sextile,24')\n(H10,87.288,(r)) (Neptune,237.507,(c)) (150-quincunx,13')", "(H7,357.911,(r)) (Mars,133.463,(c)) (135-sesquisquare,33')\n(H10,87.288,(r)) (Mean_Node,221.629,(c)) (135-sesquisquare,40')", '4', "(H1,177.911,(r)) (Neptune,328.600,(p)) (150-quincunx,41')\n(H4,267.288,(r)) (Moon,326.446,(p)) (sextile,51')\n(H1,177.911,(r)) (Saturn,223.517,(c)) (45-semisquare,36')", "(H1,177.911,(r)) (Jupiter,268.974,(p)) (square,64')\n(H1,177.911,(r)) (Pluto,42.235,(p)) (135-sesquisquare,41')\n(H4,267.288,(r)) (Pluto,42.235,(p)) (135-sesquisquare,3')\n(H1,177.911,(r)) (Pluto,267.953,(c)) (square,3')\n(H1,177.911,(r)) (Mean_Node,57.851,(c)) (trine,4')\n(H4,267.288,(r)) (Pluto,267.953,(c)) (conjunction,40')\n(H4,267.288,(r)) (Mean_Node,57.851,(c)) (150-quincunx,34')", "(H4,267.288,(r)) (Moon,56.672,(p)) (150-quincunx,37')\n(H4,267.288,(r)) (Venus,297.711,(p)) (30-semisextile,25')\n(H4,267.288,(r)) (Saturn,221.773,(p)) (45-semisquare,31')\n(H4,267.288,(r)) (Pluto,42.254,(p)) (135-sesquisquare,2')\n(H7,357.911,(r)) (Venus,297.711,(p)) (sextile,12')\n(H7,357.911,(r)) (Pluto,42.254,(p)) (45-semisquare,39')", "(H1,177.911,(r)) (Sun,328.405,(p)) (150-quincunx,30')\n(H1,177.911,(r)) (Pluto,43.279,(p)) (135-sesquisquare,22')\n(H4,267.288,(r)) (Pluto,43.279,(p)) (135-sesquisquare,59')\n(H1,177.911,(r)) (Mercury,178.221,(c)) (conjunction,19')\n(H4,267.288,(r)) (Mercury,178.221,(c)) (square,56')", "(H1,177.911,(r)) (Jupiter,223.443,(c)) (45-semisquare,32')", 37]
['1813-05-22 08:29:20', "(H7,310.306,(r)) (Mercury,175.540,(p)) (135-sesquisquare,14')\n(H10,20.887,(r)) (Mars,110.935,(p)) (square,3')", '1', "(H10,20.887,(r)) (Sun,290.626,(c)) (square,16')\n(H10,20.887,(r)) (Uranus,200.857,(c)) (opposition,2')", "(H7,310.306,(r)) (Venus,130.980,(p)) (opposition,40')\n(H10,20.887,(r)) (Venus,350.427,(c)) (30-semisextile,28')\n(H10,20.887,(r)) (Jupiter,141.472,(c)) (trine,35')", "(H7,310.306,(r)) (Mean_Node,39.608,(p)) (square,42')\n(H10,20.887,(r)) (Mercury,230.497,(p)) (150-quincunx,23')\n(H10,20.887,(r)) (Venus,201.537,(p)) (opposition,39')\n(H10,20.887,(r)) (Mars,140.886,(p)) (trine,0')\n(H7,310.306,(r)) (Uranus,129.565,(c)) (opposition,45')\n(H10,20.887,(r)) (Mars,141.160,(c)) (trine,16')", '5', "(H1,130.306,(r)) (Mercury,39.895,(p)) (square,25')\n(H1,130.306,(r)) (Uranus,86.031,(p)) (45-semisquare,43')\n(H4,200.887,(r)) (Sun,20.625,(p)) (opposition,16')\n(H1,130.306,(r)) (Sun,100.376,(c)) (30-semisextile,4')\n(H1,130.306,(r)) (Mars,84.441,(c)) (45-semisquare,52')", "(H4,200.887,(r)) (Neptune,140.727,(c)) (sextile,10')\n(H7,310.306,(r)) (Saturn,355.502,(c)) (45-semisquare,12')\n(H7,310.306,(r)) (Pluto,264.818,(c)) (45-semisquare,29')", "(H1,130.306,(r)) (Moon,131.039,(p)) (conjunction,44')\n(H1,130.306,(r)) (Mars,101.177,(p)) (30-semisextile,52')\n(H1,130.306,(r)) (Mean_Node,174.894,(p)) (45-semisquare,25')", "(H1,130.306,(r)) (Mean_Node,130.409,(p)) (conjunction,6')\n(H4,200.887,(r)) (Mars,156.899,(p)) (45-semisquare,61')\n(H4,200.887,(r)) (Mercury,51.491,(c)) (150-quincunx,36')\n(H4,200.887,(r)) (Pluto,260.320,(c)) (sextile,34')", 28]
['1813-05-22 12:11:12', "(H10,76.108,(r)) (Mean_Node,106.844,(p)) (30-semisextile,44')", "(H1,169.342,(r)) (Saturn,49.794,(p)) (trine,27')\n(H10,76.108,(r)) (Neptune,46.124,(p)) (30-semisextile,1')\n(H10,76.108,(r)) (Mean_Node,225.647,(p)) (150-quincunx,28')", "(H10,76.108,(r)) (Mars,121.053,(p)) (45-semisquare,3')\n(H10,76.108,(r)) (Mars,135.785,(c)) (sextile,19')\n(H10,76.108,(r)) (Saturn,195.992,(c)) (trine,7')", "(H10,76.108,(r)) (Sun,105.304,(p)) (30-semisextile,48')\n(H10,76.108,(r)) (Mean_Node,47.022,(p)) (30-semisextile,55')\n(H7,349.342,(r)) (Venus,350.387,(c)) (conjunction,63')\n(H10,76.108,(r)) (Sun,15.888,(c)) (sextile,13')", "(H10,76.108,(r)) (Moon,76.480,(p)) (conjunction,22')\n(H7,349.342,(r)) (Mean_Node,229.046,(c)) (trine,18')\n(H10,76.108,(r)) (Moon,226.407,(c)) (150-quincunx,18')", "(H1,169.342,(r)) (Sun,288.430,(p)) (trine,55')\n(H1,169.342,(r)) (Uranus,79.646,(c)) (square,18')", "(H4,256.108,(r)) (Mean_Node,210.800,(p)) (45-semisquare,19')\n(H4,256.108,(r)) (Mercury,122.000,(c)) (135-sesquisquare,54')", "(H4,256.108,(r)) (Mean_Node,195.442,(p)) (sextile,40')", "(H4,256.108,(r)) (Venus,196.861,(c)) (sextile,45')\n(H4,256.108,(r)) (Mars,106.017,(c)) (150-quincunx,5')", "(H4,256.108,(r)) (Sun,75.751,(p)) (opposition,21')\n(H4,256.108,(r)) (Moon,32.071,(p)) (135-sesquisquare,58')\n(H4,256.108,(r)) (Uranus,105.692,(p)) (150-quincunx,25')\n(H4,256.108,(r)) (Pluto,47.175,(p)) (150-quincunx,64')\n(H1,169.342,(r)) (Moon,259.462,(c)) (square,7')\n(H1,169.342,(r)) (Pluto,260.314,(c)) (square,58')\n(H4,256.108,(r)) (Sun,46.063,(c)) (150-quincunx,3')", 28]
['1813-05-22 20:10:56', "(H10,196.469,(r)) (Sun,152.037,(p)) (45-semisquare,34')\n(H10,196.469,(r)) (Mean_Node,106.844,(p)) (square,23')\n(H7,75.064,(r)) (Mercury,344.086,(c)) (square,59')\n(H7,75.064,(r)) (Uranus,344.267,(c)) (square,48')", "(H1,255.064,(r)) (Neptune,46.124,(p)) (150-quincunx,64')\n(H1,255.064,(r)) (Mean_Node,225.647,(p)) (30-semisextile,35')\n(H10,196.469,(r)) (Neptune,46.124,(p)) (150-quincunx,21')\n(H10,196.469,(r)) (Mean_Node,225.647,(p)) (30-semisextile,49')\n(H1,255.064,(r)) (Pluto,224.115,(c)) (30-semisextile,57')", "(H1,255.064,(r)) (Mars,121.053,(p)) (135-sesquisquare,59')\n(H1,255.064,(r)) (Mars,135.587,(c)) (trine,31')\n(H1,255.064,(r)) (Saturn,196.008,(c)) (sextile,57')\n(H10,196.469,(r)) (Mars,135.587,(c)) (sextile,53')\n(H10,196.469,(r)) (Saturn,196.008,(c)) (conjunction,28')", "(H7,75.064,(r)) (Sun,105.304,(p)) (30-semisextile,14')\n(H10,196.469,(r)) (Mars,60.616,(p)) (135-sesquisquare,51')\n(H10,196.469,(r)) (Mean_Node,47.022,(p)) (150-quincunx,33')\n(H10,196.469,(r)) (Sun,16.542,(c)) (opposition,4')", "(H10,196.469,(r)) (Sun,242.305,(p)) (45-semisquare,50')\n(H10,196.469,(r)) (Moon,76.480,(p)) (trine,1')\n(H10,196.469,(r)) (Uranus,330.694,(p)) (135-sesquisquare,46')", "(H1,255.064,(r)) (Uranus,14.416,(p)) (trine,39')\n(H1,255.064,(r)) (Pluto,299.430,(c)) (45-semisquare,38')\n(H4,16.469,(r)) (Mars,152.132,(c)) (135-sesquisquare,40')", "(H1,255.064,(r)) (Mean_Node,210.800,(p)) (45-semisquare,44')", "(H4,16.469,(r)) (Mean_Node,195.442,(p)) (opposition,62')\n(H7,75.064,(r)) (Mean_Node,195.442,(p)) (trine,23')", "(H4,16.469,(r)) (Sun,151.576,(c)) (135-sesquisquare,6')\n(H4,16.469,(r)) (Venus,197.480,(c)) (opposition,61')\n(H4,16.469,(r)) (Mars,106.444,(c)) (square,2')", "(H1,255.064,(r)) (Sun,75.751,(p)) (opposition,41')\n(H1,255.064,(r)) (Uranus,105.692,(p)) (150-quincunx,38')\n(H4,16.469,(r)) (Sun,75.751,(p)) (sextile,43')\n(H4,16.469,(r)) (Uranus,105.692,(p)) (square,47')\n(H4,16.469,(r)) (Pluto,47.175,(p)) (30-semisextile,42')\n(H1,255.064,(r)) (Mars,14.618,(c)) (trine,27')\n(H4,16.469,(r)) (Sun,46.707,(c)) (30-semisextile,14')", 37]
['1813-05-22 00:18:47', "(H10,257.416,(r)) (Mean_Node,106.844,(p)) (150-quincunx,34')\n(H10,257.416,(r)) (Jupiter,198.295,(c)) (sextile,53')", "(H1,329.017,(r)) (Pluto,58.298,(p)) (square,43')\n(H1,329.017,(r)) (Neptune,103.606,(c)) (135-sesquisquare,25')", "(H1,329.017,(r)) (Uranus,269.350,(p)) (sextile,20')\n(H1,329.017,(r)) (Pluto,358.637,(p)) (30-semisextile,23')", "(H10,257.416,(r)) (Mean_Node,47.022,(p)) (150-quincunx,24')\n(H7,149.017,(r)) (Sun,14.916,(c)) (135-sesquisquare,54')", "(H10,257.416,(r)) (Moon,76.480,(p)) (opposition,56')\n(H10,257.416,(r)) (Jupiter,137.967,(p)) (trine,33')\n(H7,149.017,(r)) (Jupiter,149.748,(c)) (conjunction,44')\n(H10,257.416,(r)) (Moon,212.087,(c)) (45-semisquare,20')", "(H1,329.017,(r)) (Uranus,14.416,(p)) (45-semisquare,24')\n(H1,329.017,(r)) (Neptune,328.600,(p)) (conjunction,25')\n(H4,77.416,(r)) (Sun,288.430,(p)) (150-quincunx,61')\n(H1,329.017,(r)) (Neptune,179.390,(c)) (150-quincunx,22')\n(H1,329.017,(r)) (Pluto,299.438,(c)) (30-semisextile,25')", "(H1,329.017,(r)) (Moon,193.165,(p)) (135-sesquisquare,51')\n(H1,329.017,(r)) (Jupiter,268.974,(p)) (sextile,3')\n(H1,329.017,(r)) (Pluto,267.979,(c)) (sextile,62')", "(H7,149.017,(r)) (Mars,283.952,(p)) (135-sesquisquare,4')\n(H4,77.416,(r)) (Mars,227.082,(c)) (150-quincunx,20')", "(H1,329.017,(r)) (Sun,328.405,(p)) (conjunction,37')\n(H4,77.416,(r)) (Jupiter,317.772,(p)) (trine,21')\n(H1,329.017,(r)) (Sun,149.976,(c)) (opposition,58')\n(H1,329.017,(r)) (Jupiter,283.090,(c)) (45-semisquare,56')", "(H4,77.416,(r)) (Moon,32.071,(p)) (45-semisquare,21')\n(H4,77.416,(r)) (Pluto,47.175,(p)) (30-semisextile,14')\n(H1,329.017,(r)) (Mars,13.355,(c)) (45-semisquare,40')\n(H4,77.416,(r)) (Mean_Node,138.291,(c)) (sextile,52')", 30]
['1813-05-22 07:21:12', "(H10,2.412,(r)) (Sun,152.037,(p)) (150-quincunx,22')\n(H7,298.074,(r)) (Moon,147.012,(c)) (150-quincunx,64')\n(H7,298.074,(r)) (Mercury,342.366,(c)) (45-semisquare,42')", "(H1,118.074,(r)) (Pluto,58.298,(p)) (sextile,13')", "(H1,118.074,(r)) (Pluto,358.637,(p)) (trine,34')\n(H10,2.412,(r)) (Mean_Node,332.661,(p)) (30-semisextile,15')\n(H1,118.074,(r)) (Neptune,237.495,(c)) (trine,35')", "(H10,2.412,(r)) (Mean_Node,47.022,(p)) (45-semisquare,23')", "(H10,2.412,(r)) (Sun,242.305,(p)) (trine,6')\n(H10,2.412,(r)) (Jupiter,137.967,(p)) (135-sesquisquare,33')", "(H1,118.074,(r)) (Neptune,328.600,(p)) (150-quincunx,32')\n(H4,182.412,(r)) (Venus,243.382,(p)) (sextile,58')\n(H4,182.412,(r)) (Moon,316.427,(c)) (135-sesquisquare,59')\n(H4,182.412,(r)) (Mars,151.470,(c)) (30-semisextile,56')", "(H1,118.074,(r)) (Jupiter,268.974,(p)) (150-quincunx,54')\n(H1,118.074,(r)) (Pluto,267.965,(c)) (150-quincunx,7')\n(H1,118.074,(r)) (Mean_Node,57.876,(c)) (sextile,12')\n(H4,182.412,(r)) (Mercury,121.350,(c)) (sextile,64')\n(H4,182.412,(r)) (Jupiter,3.143,(c)) (opposition,44')", "(H7,298.074,(r)) (Venus,297.711,(p)) (conjunction,22')\n(H4,182.412,(r)) (Mars,227.483,(c)) (45-semisquare,4')\n(H7,298.074,(r)) (Moon,237.000,(c)) (sextile,64')\n(H7,298.074,(r)) (Mean_Node,73.232,(c)) (135-sesquisquare,9')", "(H1,118.074,(r)) (Sun,328.405,(p)) (150-quincunx,20')\n(H4,182.412,(r)) (Mercury,333.146,(p)) (150-quincunx,44')\n(H4,182.412,(r)) (Jupiter,317.772,(p)) (135-sesquisquare,22')\n(H1,118.074,(r)) (Mercury,177.775,(c)) (sextile,18')", "(H4,182.412,(r)) (Moon,32.071,(p)) (150-quincunx,20')\n(H4,182.412,(r)) (Pluto,47.175,(p)) (135-sesquisquare,14')\n(H1,118.074,(r)) (Moon,253.587,(c)) (135-sesquisquare,31')\n(H4,182.412,(r)) (Mean_Node,138.260,(c)) (45-semisquare,51')", 31]
['1813-05-22 08:46:08', "(H7,313.274,(r)) (Moon,133.979,(p)) (opposition,42')\n(H10,25.365,(r)) (Mercury,175.540,(p)) (150-quincunx,10')\n(H10,25.365,(r)) (Uranus,114.646,(p)) (square,43')\n(H7,313.274,(r)) (Mercury,342.559,(c)) (30-semisextile,43')\n(H7,313.274,(r)) (Uranus,344.214,(c)) (30-semisextile,56')", "(H1,133.274,(r)) (Moon,42.755,(p)) (square,31')\n(H10,25.365,(r)) (Sun,324.489,(p)) (sextile,53')\n(H1,133.274,(r)) (Neptune,103.625,(c)) (30-semisextile,21')\n(H1,133.274,(r)) (Pluto,224.097,(c)) (square,49')\n(H1,133.274,(r)) (Mean_Node,43.025,(c)) (square,15')\n(H10,25.365,(r)) (Mars,205.690,(c)) (opposition,20')", "(H1,133.274,(r)) (Uranus,269.350,(p)) (135-sesquisquare,65')\n(H1,133.274,(r)) (Pluto,358.637,(p)) (135-sesquisquare,22')\n(H10,25.365,(r)) (Saturn,24.528,(p)) (conjunction,50')\n(H10,25.365,(r)) (Mean_Node,296.015,(c)) (square,39')", "(H10,25.365,(r)) (Jupiter,114.519,(p)) (square,51')\n(H7,313.274,(r)) (Mars,133.412,(c)) (opposition,8')", "(H7,313.274,(r)) (Moon,222.301,(c)) (square,58')\n(H10,25.365,(r)) (Sun,234.358,(c)) (150-quincunx,60')", "(H4,205.365,(r)) (Moon,326.446,(p)) (trine,65')\n(H4,205.365,(r)) (Pluto,24.935,(p)) (opposition,26')\n(H1,133.274,(r)) (Saturn,223.480,(c)) (square,12')\n(H4,205.365,(r)) (Venus,234.345,(c)) (30-semisextile,61')", "(H1,133.274,(r)) (Moon,193.165,(p)) (sextile,7')\n(H1,133.274,(r)) (Jupiter,268.974,(p)) (135-sesquisquare,42')\n(H1,133.274,(r)) (Pluto,42.235,(p)) (square,62')\n(H4,205.365,(r)) (Venus,54.971,(p)) (150-quincunx,24')\n(H4,205.365,(r)) (Uranus,86.031,(p)) (trine,40')\n(H1,133.274,(r)) (Pluto,267.962,(c)) (135-sesquisquare,19')\n(H4,205.365,(r)) (Mars,84.457,(c)) (trine,55')", "(H7,313.274,(r)) (Mars,283.952,(p)) (30-semisextile,41')\n(H7,313.274,(r)) (Pluto,42.254,(p)) (square,61')\n(H4,205.365,(r)) (Saturn,355.500,(c)) (150-quincunx,8')\n(H4,205.365,(r)) (Pluto,264.818,(c)) (sextile,33')\n(H7,313.274,(r)) (Mean_Node,73.225,(c)) (trine,3')", "(H1,133.274,(r)) (Pluto,43.279,(p)) (square,0')\n(H4,205.365,(r)) (Mean_Node,174.894,(p)) (30-semisextile,28')\n(H1,133.274,(r)) (Mercury,177.888,(c)) (45-semisquare,23')\n(H1,133.274,(r)) (Jupiter,283.054,(c)) (150-quincunx,13')", "(H1,133.274,(r)) (Mars,13.893,(c)) (trine,37')\n(H1,133.274,(r)) (Jupiter,223.488,(c)) (square,13')", 41]
['1813-05-22 20:16:23', "(H7,76.150,(r)) (Mean_Node,106.844,(p)) (30-semisextile,42')\n(H10,197.942,(r)) (Sun,152.037,(p)) (45-semisquare,54')\n(H10,197.942,(r)) (Jupiter,198.222,(c)) (conjunction,17')", "(H1,256.150,(r)) (Neptune,46.124,(p)) (150-quincunx,2')\n(H1,256.150,(r)) (Mean_Node,225.647,(p)) (30-semisextile,30')", "(H1,256.150,(r)) (Mars,121.053,(p)) (135-sesquisquare,6')\n(H10,197.942,(r)) (Mean_Node,332.661,(p)) (135-sesquisquare,17')\n(H1,256.150,(r)) (Mars,135.585,(c)) (trine,34')\n(H1,256.150,(r)) (Saturn,196.008,(c)) (sextile,8')", "(H7,76.150,(r)) (Sun,105.304,(p)) (30-semisextile,51')\n(H7,76.150,(r)) (Mean_Node,47.022,(p)) (30-semisextile,52')\n(H10,197.942,(r)) (Mean_Node,47.022,(p)) (150-quincunx,55')\n(H7,76.150,(r)) (Sun,16.549,(c)) (sextile,24')", "(H7,76.150,(r)) (Moon,76.480,(p)) (conjunction,20')\n(H10,197.942,(r)) (Sun,242.305,(p)) (45-semisquare,38')\n(H10,197.942,(r)) (Jupiter,137.967,(p)) (sextile,2')\n(H10,197.942,(r)) (Mean_Node,229.010,(c)) (30-semisextile,64')", "(H4,17.942,(r)) (Sun,288.430,(p)) (square,29')\n(H4,17.942,(r)) (Venus,243.382,(p)) (135-sesquisquare,26')\n(H4,17.942,(r)) (Mars,152.137,(c)) (135-sesquisquare,48')", "(H1,256.150,(r)) (Mean_Node,210.800,(p)) (45-semisquare,21')", "(H7,76.150,(r)) (Mean_Node,195.442,(p)) (trine,42')\n(H4,17.942,(r)) (Mars,228.220,(c)) (150-quincunx,17')", "(H4,17.942,(r)) (Mercury,333.146,(p)) (45-semisquare,12')\n(H4,17.942,(r)) (Jupiter,317.772,(p)) (sextile,10')\n(H1,256.150,(r)) (Mars,106.448,(c)) (150-quincunx,18')\n(H4,17.942,(r)) (Venus,197.487,(c)) (opposition,27')", "(H1,256.150,(r)) (Sun,75.751,(p)) (opposition,24')\n(H1,256.150,(r)) (Moon,32.071,(p)) (135-sesquisquare,55')\n(H1,256.150,(r)) (Uranus,105.692,(p)) (150-quincunx,27')\n(H1,256.150,(r)) (Pluto,47.175,(p)) (150-quincunx,62')\n(H4,17.942,(r)) (Pluto,47.175,(p)) (30-semisextile,46')\n(H1,256.150,(r)) (Sun,46.714,(c)) (150-quincunx,34')\n(H4,17.942,(r)) (Mean_Node,138.203,(c)) (trine,16')", 34]
