['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 15:31:28', '0', '1', "(Uranus,235.722,(r)) (H12,190.683,(d)) (45-semisquare,2')\n(Saturn,288.904,(r)) (H1,198.961,(c)) (square,3')", "(Uranus,235.722,(r)) (H10,145.644,(d)) (square,5')", "(H5,337.138,(r)) (Mean_Node,157.192,(d)) (opposition,3')", "(H1,204.747,(r)) (H8,24.716,(c)) (opposition,2')", "(Jupiter,123.763,(r)) (H1,168.681,(c)) (45-semisquare,5')", "(H7,24.747,(r)) (H5,24.820,(d)) (conjunction,4')\n(H8,51.650,(r)) (Mean_Node,186.690,(d)) (135-sesquisquare,2')\n(Moon,322.710,(r)) (H12,142.773,(c)) (opposition,4')\n(Neptune,254.559,(r)) (H4,254.512,(c)) (conjunction,3')", "(Uranus,235.722,(r)) (H5,25.770,(d)) (150-quincunx,3')", "(Venus,60.320,(r)) (H4,0.384,(d)) (sextile,4')\n(Jupiter,123.763,(r)) (H1,243.805,(d)) (trine,2')", 202]
['1813-05-22 00:54:23', '0', '1', "(Sun,60.487,(r)) (H1,330.430,(c)) (square,3')\n(H1,348.753,(r)) (Moon,303.697,(c)) (45-semisquare,3')", '3', "(Mars,303.837,(r)) (H7,123.748,(c)) (opposition,5')\n(Jupiter,123.672,(r)) (H7,123.748,(c)) (conjunction,5')", "(Moon,314.879,(r)) (H8,164.944,(c)) (150-quincunx,4')\n(Moon,314.879,(r)) (H12,269.917,(c)) (45-semisquare,2')\n(Saturn,288.926,(r)) (H1,289.018,(c)) (conjunction,6')\n(H8,220.580,(r)) (Uranus,190.552,(c)) (30-semisextile,2')", "(H5,103.995,(r)) (Jupiter,73.951,(c)) (30-semisextile,3')", "(Moon,314.879,(r)) (H4,134.702,(d)) (opposition,11')\n(Neptune,254.575,(r)) (H12,254.409,(c)) (conjunction,10')\n(Mean_Node,134.348,(r)) (H12,254.409,(c)) (trine,4')", "(Mean_Node,134.348,(r)) (H5,164.419,(d)) (30-semisextile,4')", '9', 189]
['1813-05-21 23:40:08', "(Jupiter,123.665,(r)) (H7,243.579,(d)) (trine,5')\n(H7,130.976,(r)) (Mars,251.039,(c)) (trine,4')", '1', "(H10,248.377,(r)) (Sun,68.534,(d)) (opposition,9')\n(Sun,60.438,(r)) (H10,240.553,(c)) (opposition,7')", "(Venus,59.508,(r)) (H10,269.474,(d)) (150-quincunx,2')\n(Uranus,235.749,(r)) (H7,100.808,(c)) (135-sesquisquare,4')", "(Venus,59.508,(r)) (H7,179.534,(d)) (trine,2')", '5', "(Uranus,235.749,(r)) (H4,115.785,(d)) (trine,2')", "(H5,86.547,(r)) (Mars,56.601,(d)) (30-semisextile,3')\n(Neptune,254.576,(r)) (H7,74.693,(c)) (opposition,7')", '8', '9', 167]
['1813-05-22 14:01:52', '0', "(Pluto,350.512,(r)) (H10,170.621,(d)) (opposition,7')\n(Pluto,350.512,(r)) (H1,140.581,(c)) (150-quincunx,4')", "(Mars,304.048,(r)) (H10,94.051,(c)) (150-quincunx,0')\n(H1,188.939,(r)) (Sun,53.875,(c)) (135-sesquisquare,4')", '3', '4', "(Sun,61.012,(r)) (H8,60.924,(d)) (conjunction,5')\n(Mean_Node,134.319,(r)) (H4,314.319,(d)) (opposition,0')\n(Moon,321.904,(r)) (H8,6.816,(c)) (45-semisquare,5')", '6', '7', "(Jupiter,123.754,(r)) (H4,333.713,(d)) (150-quincunx,2')", "(Mercury,36.080,(r)) (H4,336.113,(d)) (sextile,2')\n(H4,281.637,(r)) (Venus,11.559,(c)) (square,5')", 142]
['1813-05-22 01:42:31', "(Jupiter,123.677,(r)) (H5,63.726,(c)) (sextile,3')", "(H8,236.721,(r)) (Moon,56.612,(d)) (opposition,7')\n(H10,276.715,(r)) (Saturn,6.721,(d)) (square,0')\n(H10,276.715,(r)) (Moon,246.654,(c)) (30-semisextile,4')", "(Mean_Node,134.346,(r)) (H10,284.323,(d)) (150-quincunx,1')", "(Venus,59.612,(r)) (H7,239.462,(d)) (opposition,9')\n(Mars,303.850,(r)) (H5,93.788,(c)) (150-quincunx,4')", "(Moon,315.305,(r)) (H10,255.393,(c)) (sextile,5')", "(Pluto,350.506,(r)) (H1,305.427,(c)) (45-semisquare,5')\n(H1,17.159,(r)) (Saturn,257.083,(c)) (trine,5')", "(H4,96.715,(r)) (Pluto,96.695,(d)) (conjunction,1')", '7', "(Moon,315.305,(r)) (H5,180.381,(d)) (135-sesquisquare,5')", "(Sun,60.519,(r)) (H4,150.481,(d)) (square,2')\n(H5,116.134,(r)) (Jupiter,71.084,(c)) (45-semisquare,3')", 197]
['1813-05-22 08:18:32', "(Mean_Node,134.332,(r)) (H10,74.356,(d)) (sextile,1')", "(Uranus,235.734,(r)) (H10,85.702,(d)) (150-quincunx,2')\n(Pluto,350.509,(r)) (H10,305.486,(c)) (45-semisquare,1')", "(Mean_Node,134.332,(r)) (H1,134.203,(d)) (conjunction,8')\n(Moon,318.829,(r)) (H8,318.956,(c)) (conjunction,8')\n(Saturn,288.915,(r)) (H8,318.956,(c)) (30-semisextile,3')\n(H1,128.392,(r)) (Mean_Node,128.274,(c)) (conjunction,7')", "(H5,237.397,(r)) (Mean_Node,117.399,(c)) (trine,0')", "(Mercury,35.808,(r)) (H5,260.827,(d)) (135-sesquisquare,1')\n(H7,308.392,(r)) (Venus,83.441,(d)) (135-sesquisquare,3')", '5', "(Mean_Node,134.332,(r)) (H1,164.278,(d)) (30-semisextile,3')", "(H4,197.987,(r)) (Mars,258.013,(c)) (sextile,2')", '8', "(Moon,318.829,(r)) (H4,138.915,(c)) (opposition,5')", 191]
['1813-05-22 15:05:11', "(Mars,304.065,(r)) (H10,64.087,(c)) (trine,1')\n(H10,116.505,(r)) (Jupiter,71.560,(c)) (45-semisquare,3')", "(H1,200.124,(r)) (Moon,260.088,(c)) (sextile,2')", "(Saturn,288.904,(r)) (H10,108.735,(c)) (opposition,10')\n(Mean_Node,134.317,(r)) (H1,194.326,(c)) (sextile,1')\n(H10,116.505,(r)) (Mars,296.658,(c)) (opposition,9')", "(Mercury,36.131,(r)) (H7,36.095,(d)) (conjunction,2')\n(Mars,304.065,(r)) (H7,4.053,(c)) (sextile,1')", "(H10,116.505,(r)) (Jupiter,146.536,(d)) (30-semisextile,2')\n(Jupiter,123.761,(r)) (H7,3.786,(c)) (trine,2')", '5', "(Jupiter,123.761,(r)) (H4,348.763,(d)) (135-sesquisquare,0')\n(Sun,61.055,(r)) (H5,285.972,(c)) (135-sesquisquare,5')", "(Saturn,288.904,(r)) (H5,18.820,(d)) (square,5')\n(Mean_Node,134.317,(r)) (H8,89.317,(d)) (45-semisquare,0')\n(Venus,60.298,(r)) (H5,285.281,(c)) (135-sesquisquare,1')\n(H8,46.457,(r)) (Mars,256.379,(c)) (150-quincunx,5')", "(Mean_Node,134.317,(r)) (H5,284.356,(c)) (150-quincunx,2')", "(H1,200.124,(r)) (Venus,110.201,(d)) (square,5')", 252]
['1813-05-22 06:50:31', "(H10,354.035,(r)) (Sun,113.944,(d)) (trine,5')\n(H10,354.035,(r)) (Mercury,324.030,(c)) (30-semisextile,0')", "(Neptune,254.568,(r)) (H10,284.545,(c)) (30-semisextile,1')", "(Moon,318.044,(r)) (H10,3.013,(d)) (45-semisquare,2')\n(Neptune,254.568,(r)) (H8,314.562,(d)) (sextile,0')", "(H10,354.035,(r)) (Venus,84.011,(d)) (square,1')\n(H5,211.829,(r)) (Sun,31.719,(c)) (opposition,7')", "(Jupiter,123.709,(r)) (H7,273.768,(c)) (150-quincunx,3')", "(Sun,60.725,(r)) (H4,210.791,(d)) (150-quincunx,4')\n(Moon,318.044,(r)) (H4,137.941,(c)) (opposition,6')", "(Moon,318.044,(r)) (H4,228.133,(d)) (square,5')\n(Mars,303.933,(r)) (H1,63.998,(c)) (trine,4')", "(Saturn,288.917,(r)) (H4,228.910,(d)) (sextile,0')\n(H5,211.829,(r)) (Neptune,301.833,(d)) (square,0')", '8', '9', 195]
['1813-05-22 04:50:39', "(H10,322.108,(r)) (Mean_Node,82.135,(c)) (trine,2')", "(Pluto,350.508,(r)) (H10,35.511,(d)) (45-semisquare,0')\n(H8,283.741,(r)) (Neptune,313.679,(d)) (30-semisextile,4')\n(H8,283.741,(r)) (Pluto,283.772,(c)) (conjunction,2')", "(Sun,60.645,(r)) (H10,330.652,(d)) (square,0')\n(Pluto,350.508,(r)) (H8,290.587,(d)) (sextile,5')", "(H10,322.108,(r)) (Uranus,262.038,(d)) (sextile,4')", "(H5,172.659,(r)) (Mean_Node,112.619,(c)) (sextile,2')", "(Saturn,288.920,(r)) (H4,108.779,(c)) (opposition,8')\n(H1,87.505,(r)) (Neptune,207.440,(c)) (trine,4')", "(Moon,316.976,(r)) (H4,196.948,(d)) (trine,2')", '7', "(H4,142.108,(r)) (Jupiter,172.050,(d)) (30-semisextile,3')\n(H1,87.505,(r)) (Moon,267.532,(c)) (opposition,2')", "(Sun,60.645,(r)) (H5,240.747,(d)) (opposition,6')\n(Mean_Node,134.340,(r)) (H4,89.300,(c)) (45-semisquare,2')\n(H5,172.659,(r)) (Uranus,142.655,(c)) (30-semisextile,0')", 248]
['1813-05-21 23:57:12', "(Sun,60.449,(r)) (H5,150.500,(d)) (square,3')", "(H8,198.395,(r)) (Mean_Node,258.342,(d)) (sextile,3')\n(H1,318.472,(r)) (Saturn,228.477,(c)) (square,0')\n(H8,198.395,(r)) (Saturn,228.477,(c)) (30-semisextile,5')\n(H10,252.385,(r)) (Pluto,282.471,(c)) (30-semisextile,5')", '2', "(Sun,60.449,(r)) (H7,105.512,(c)) (45-semisquare,4')", "(Mars,303.821,(r)) (H10,273.746,(d)) (30-semisextile,4')\n(Jupiter,123.667,(r)) (H10,273.746,(d)) (150-quincunx,5')", "(Mars,303.821,(r)) (H1,33.768,(d)) (square,3')", "(H1,318.472,(r)) (Sun,108.451,(d)) (150-quincunx,1')\n(Mars,303.821,(r)) (H1,258.740,(c)) (45-semisquare,5')\n(Jupiter,123.667,(r)) (H1,258.740,(c)) (135-sesquisquare,4')", "(H7,138.472,(r)) (Venus,108.560,(d)) (30-semisextile,5')\n(Neptune,254.576,(r)) (H5,44.497,(c)) (150-quincunx,5')\n(Pluto,350.505,(r)) (H4,20.556,(c)) (30-semisextile,3')", '8', "(Mars,303.821,(r)) (H4,123.826,(d)) (opposition,0')\n(Jupiter,123.667,(r)) (H4,123.826,(d)) (conjunction,10')\n(H1,318.472,(r)) (Uranus,288.428,(d)) (30-semisextile,3')", 199]
['1813-05-22 07:47:03', '0', '1', "(Uranus,235.735,(r)) (H8,325.725,(d)) (square,1')\n(H10,9.467,(r)) (Sun,69.500,(d)) (sextile,2')", "(Jupiter,123.715,(r)) (H10,33.737,(d)) (square,1')\n(Sun,60.763,(r)) (H7,285.783,(c)) (135-sesquisquare,1')", "(Mean_Node,134.333,(r)) (H10,344.280,(c)) (150-quincunx,3')", "(H8,319.232,(r)) (Sun,94.294,(d)) (135-sesquisquare,4')", '6', "(Mean_Node,134.333,(r)) (H4,134.301,(c)) (conjunction,2')", "(Jupiter,123.715,(r)) (H4,243.684,(d)) (trine,2')\n(Jupiter,123.715,(r)) (H1,78.722,(c)) (45-semisquare,0')\n(H1,122.767,(r)) (Pluto,302.656,(c)) (opposition,7')", "(Mercury,35.783,(r)) (H4,245.835,(d)) (150-quincunx,3')", 149]
['1813-05-22 13:53:04', '0', "(Uranus,235.725,(r)) (H1,235.708,(d)) (conjunction,1')\n(Mars,304.046,(r)) (H10,33.969,(c)) (square,5')", "(Uranus,235.725,(r)) (H8,25.692,(c)) (150-quincunx,2')", "(Sun,61.007,(r)) (H10,121.016,(d)) (sextile,1')", "(Mercury,36.073,(r)) (H7,351.010,(c)) (45-semisquare,4')", '5', "(Moon,321.825,(r)) (H4,231.732,(c)) (square,6')\n(H1,187.382,(r)) (Moon,277.406,(c)) (square,1')\n(H5,314.999,(r)) (Venus,14.917,(c)) (sextile,5')", "(Venus,60.236,(r)) (H4,330.290,(d)) (square,3')", '8', "(Jupiter,123.753,(r)) (H4,333.777,(d)) (150-quincunx,1')\n(H1,187.382,(r)) (Uranus,187.396,(c)) (conjunction,1')", 154]
['1813-05-21 23:07:52', "(Venus,59.480,(r)) (H5,29.405,(c)) (30-semisextile,5')", "(Saturn,288.928,(r)) (H10,168.912,(c)) (trine,1')", '2', "(H7,118.635,(r)) (Mean_Node,178.616,(d)) (sextile,1')", "(H5,79.283,(r)) (Jupiter,169.289,(d)) (square,0')", "(H4,60.698,(r)) (Neptune,285.723,(d)) (135-sesquisquare,1')\n(Pluto,350.505,(r)) (H8,125.433,(c)) (135-sesquisquare,4')", '6', "(Moon,313.936,(r)) (H7,224.021,(d)) (square,5')\n(Moon,313.936,(r)) (H12,343.877,(d)) (30-semisextile,4')\n(Saturn,288.928,(r)) (H4,108.899,(d)) (opposition,2')\n(H5,79.283,(r)) (Pluto,79.263,(d)) (conjunction,1')", '8', "(Mean_Node,134.352,(r)) (H5,134.180,(d)) (conjunction,10')\n(Sun,60.416,(r)) (H5,30.488,(c)) (30-semisextile,4')\n(Jupiter,123.661,(r)) (H4,3.599,(c)) (trine,4')", 197]
['1813-05-22 02:23:20', "(Mean_Node,134.345,(r)) (H7,284.270,(d)) (150-quincunx,5')\n(H10,286.171,(r)) (Mars,16.134,(d)) (square,2')", '1', '2', '3', "(H10,286.171,(r)) (Mercury,76.208,(d)) (150-quincunx,2')", "(Neptune,254.573,(r)) (H4,74.709,(c)) (opposition,8')", "(Uranus,235.745,(r)) (H1,295.711,(c)) (sextile,2')", '7', "(Moon,315.667,(r)) (H5,75.759,(c)) (trine,5')", "(Pluto,350.506,(r)) (H1,290.469,(c)) (sextile,2')", 103]
['1813-05-22 13:41:28', "(Jupiter,123.752,(r)) (H5,3.672,(d)) (trine,5')\n(H7,5.328,(r)) (Mean_Node,185.253,(d)) (opposition,4')", "(Sun,60.999,(r)) (H10,30.944,(c)) (30-semisextile,3')\n(H8,29.913,(r)) (Mars,239.928,(c)) (150-quincunx,1')", "(Neptune,254.561,(r)) (H10,104.531,(d)) (150-quincunx,2')\n(Mean_Node,134.320,(r)) (H10,89.359,(c)) (45-semisquare,2')\n(H10,96.922,(r)) (Neptune,246.904,(c)) (150-quincunx,1')", '3', "(Moon,321.721,(r)) (H7,21.656,(d)) (sextile,4')\n(Mars,304.043,(r)) (H7,348.958,(c)) (45-semisquare,5')", "(H1,185.328,(r)) (Mars,335.278,(d)) (150-quincunx,3')\n(H8,29.913,(r)) (Mean_Node,164.865,(d)) (135-sesquisquare,3')\n(H8,29.913,(r)) (Venus,29.936,(c)) (conjunction,1')", "(H1,185.328,(r)) (Pluto,305.356,(c)) (trine,2')", "(H4,276.922,(r)) (Moon,276.879,(c)) (conjunction,3')", "(H5,312.429,(r)) (Mean_Node,87.518,(c)) (135-sesquisquare,5')", "(H4,276.922,(r)) (Uranus,186.912,(c)) (square,1')", 206]
['1813-05-22 06:01:51', '0', "(Moon,317.610,(r)) (H12,317.765,(c)) (conjunction,9')", '2', '3', '4', '5', "(Mercury,35.701,(r)) (H4,215.778,(d)) (opposition,5')\n(H1,102.946,(r)) (Venus,342.946,(c)) (trine,0')", "(Saturn,288.918,(r)) (H4,108.837,(c)) (opposition,5')\n(H7,282.946,(r)) (Saturn,238.004,(c)) (45-semisquare,3')", '8', "(Jupiter,123.704,(r)) (H5,258.727,(d)) (135-sesquisquare,1')\n(Sun,60.692,(r)) (H4,105.746,(c)) (45-semisquare,3')", 97]
['1813-05-22 02:30:56', "(Moon,315.735,(r)) (H7,285.772,(d)) (30-semisextile,2')\n(H7,222.179,(r)) (Jupiter,192.156,(d)) (30-semisextile,1')\n(Mean_Node,134.345,(r)) (H5,74.378,(c)) (sextile,2')", '1', "(Uranus,235.744,(r)) (H1,55.891,(d)) (opposition,9')\n(Uranus,235.744,(r)) (H10,295.703,(d)) (sextile,2')\n(Uranus,235.744,(r)) (H1,25.789,(c)) (150-quincunx,3')", '3', '4', "(H1,42.179,(r)) (Pluto,87.216,(d)) (45-semisquare,2')", "(Sun,60.552,(r)) (H4,60.471,(c)) (conjunction,5')", "(Venus,59.654,(r)) (H4,59.719,(c)) (conjunction,4')\n(Uranus,235.744,(r)) (H8,175.771,(c)) (sextile,2')", "(Uranus,235.744,(r)) (H1,295.811,(c)) (sextile,4')", '9', 158]
['1813-05-22 11:12:16', "(Mars,304.003,(r)) (H10,4.031,(c)) (sextile,2')\n(H10,62.225,(r)) (Venus,2.199,(c)) (sextile,2')", "(Pluto,350.511,(r)) (H8,305.599,(c)) (45-semisquare,5')\n(Pluto,350.511,(r)) (H10,350.645,(c)) (conjunction,8')", "(Saturn,288.910,(r)) (H12,138.980,(d)) (150-quincunx,4')", "(H10,62.225,(r)) (Mean_Node,152.178,(d)) (square,3')", "(H10,62.225,(r)) (Moon,302.289,(c)) (trine,4')", "(Mars,304.003,(r)) (H4,273.922,(d)) (30-semisextile,5')\n(Venus,60.099,(r)) (H12,105.023,(c)) (45-semisquare,5')", "(Venus,60.099,(r)) (H1,195.021,(d)) (135-sesquisquare,5')", "(Moon,320.383,(r)) (H4,290.393,(d)) (30-semisextile,1')\n(H8,0.110,(r)) (Moon,359.996,(d)) (conjunction,7')\n(Saturn,288.910,(r)) (H8,318.852,(c)) (30-semisextile,3')", '8', "(Moon,320.383,(r)) (H4,185.339,(c)) (135-sesquisquare,3')\n(Venus,60.099,(r)) (H1,120.030,(c)) (sextile,4')\n(Mean_Node,134.326,(r)) (H5,224.291,(c)) (square,2')", 215]
['1813-05-22 20:52:48', "(Mean_Node,134.304,(r)) (H5,359.289,(c)) (135-sesquisquare,1')", "(Saturn,288.896,(r)) (H12,318.910,(d)) (30-semisextile,1')\n(H8,127.053,(r)) (Sun,126.952,(d)) (conjunction,6')\n(Neptune,254.553,(r)) (H10,134.467,(c)) (trine,5')\n(Mean_Node,134.304,(r)) (H10,134.467,(c)) (conjunction,10')", "(Sun,61.287,(r)) (H12,241.436,(c)) (opposition,9')\n(Saturn,288.896,(r)) (H10,198.894,(c)) (square,0')\n(H10,207.650,(r)) (Mars,297.729,(c)) (square,5')", '3', "(Sun,61.287,(r)) (H7,106.346,(d)) (45-semisquare,4')", '5', "(Mars,304.158,(r)) (H5,4.179,(c)) (sextile,1')", '7', "(Jupiter,123.797,(r)) (H1,333.878,(d)) (150-quincunx,5')\n(Venus,60.595,(r)) (H4,330.633,(c)) (square,2')", "(H4,27.650,(r)) (Mars,252.584,(c)) (135-sesquisquare,4')", 195]
['1813-05-22 12:56:23', '0', "(Saturn,288.908,(r)) (H10,18.981,(c)) (square,4')\n(H1,177.344,(r)) (Saturn,222.390,(c)) (45-semisquare,3')", "(Mars,304.031,(r)) (H10,94.111,(d)) (150-quincunx,5')\n(Mars,304.031,(r)) (H10,78.970,(c)) (135-sesquisquare,4')\n(Saturn,288.908,(r)) (H10,78.970,(c)) (150-quincunx,4')\n(Mean_Node,134.322,(r)) (H8,14.396,(c)) (trine,4')", '3', '4', '5', "(Moon,321.316,(r)) (H1,141.405,(c)) (opposition,5')\n(H5,302.502,(r)) (Mars,257.555,(c)) (45-semisquare,3')", "(Mars,304.031,(r)) (H5,349.087,(d)) (45-semisquare,3')\n(Neptune,254.562,(r)) (H12,194.525,(d)) (sextile,2')", "(Pluto,350.511,(r)) (H4,215.576,(c)) (135-sesquisquare,4')", "(Mercury,36.028,(r)) (H1,216.203,(d)) (opposition,10')\n(H4,266.552,(r)) (Mean_Node,86.378,(c)) (opposition,10')\n(H5,302.502,(r)) (Pluto,302.408,(c)) (conjunction,6')", 181]
['1813-05-22 17:53:36', "(Venus,60.442,(r)) (H5,60.496,(d)) (conjunction,3')\n(Mars,304.110,(r)) (H7,94.079,(d)) (150-quincunx,2')\n(H7,49.720,(r)) (Mercury,79.690,(d)) (30-semisextile,2')", "(H1,229.720,(r)) (Neptune,199.760,(c)) (30-semisextile,2')", "(Uranus,235.718,(r)) (H1,235.569,(d)) (conjunction,9')", "(Jupiter,123.778,(r)) (H10,183.858,(d)) (sextile,5')\n(Jupiter,123.778,(r)) (H7,33.735,(c)) (square,3')", '4', "(Sun,61.167,(r)) (H4,16.156,(d)) (45-semisquare,1')\n(Moon,323.991,(r)) (H8,114.007,(d)) (150-quincunx,1')\n(Mars,304.110,(r)) (H4,304.273,(c)) (conjunction,10')\n(Uranus,235.718,(r)) (H1,205.794,(c)) (30-semisextile,5')", "(Mars,304.110,(r)) (H4,34.144,(d)) (square,2')\n(Uranus,235.718,(r)) (H5,55.857,(d)) (opposition,8')", '7', '8', "(Mean_Node,134.311,(r)) (H4,284.280,(c)) (150-quincunx,2')", 189]
['1813-05-22 00:53:04', '0', "(Sun,60.486,(r)) (H12,240.436,(c)) (opposition,3')", "(H1,347.973,(r)) (Mean_Node,123.001,(c)) (135-sesquisquare,2')", "(Mars,303.836,(r)) (H7,123.813,(c)) (opposition,1')\n(Jupiter,123.672,(r)) (H7,123.813,(c)) (conjunction,8')", "(Mars,303.836,(r)) (H10,243.752,(c)) (sextile,5')\n(Jupiter,123.672,(r)) (H10,243.752,(c)) (trine,5')", "(Venus,59.570,(r)) (H12,269.610,(c)) (150-quincunx,2')\n(Mean_Node,134.348,(r)) (H8,164.388,(c)) (30-semisextile,2')\n(H1,347.973,(r)) (Sun,18.056,(c)) (30-semisextile,5')\n(H8,220.099,(r)) (Neptune,220.117,(c)) (conjunction,1')", '6', "(Mean_Node,134.348,(r)) (H4,134.367,(d)) (conjunction,1')", "(Uranus,235.747,(r)) (H5,55.906,(c)) (opposition,10')\n(H1,347.973,(r)) (Moon,258.034,(c)) (square,4')", '9', 210]
['1813-05-22 00:57:28', '0', '1', "(Mars,303.838,(r)) (H10,273.906,(d)) (30-semisextile,4')\n(H8,221.679,(r)) (Pluto,41.684,(d)) (opposition,0')\n(Mars,303.838,(r)) (H10,258.760,(c)) (45-semisquare,5')", "(Mercury,35.463,(r)) (H7,125.496,(c)) (square,2')", "(H7,170.554,(r)) (Uranus,260.576,(d)) (square,1')", "(Venus,59.574,(r)) (H1,59.527,(d)) (conjunction,3')", "(H5,104.745,(r)) (Uranus,164.825,(c)) (sextile,5')", "(Venus,59.574,(r)) (H12,29.658,(d)) (30-semisextile,5')\n(Neptune,254.575,(r)) (H12,29.658,(d)) (135-sesquisquare,5')", "(Mercury,35.463,(r)) (H4,35.342,(c)) (conjunction,7')", '9', 135]
['1813-05-22 12:37:43', "(Mars,304.026,(r)) (H5,348.936,(d)) (45-semisquare,5')\n(Jupiter,123.745,(r)) (H7,33.770,(d)) (square,1')\n(H10,82.251,(r)) (Venus,112.214,(d)) (30-semisextile,2')\n(Mean_Node,134.322,(r)) (H7,314.414,(c)) (opposition,5')", "(H10,82.251,(r)) (Moon,262.396,(c)) (opposition,9')\n(H10,82.251,(r)) (Pluto,292.180,(c)) (150-quincunx,4')", "(H10,82.251,(r)) (Neptune,262.152,(d)) (opposition,6')\n(Uranus,235.727,(r)) (H8,10.660,(c)) (135-sesquisquare,4')\n(Neptune,254.562,(r)) (H10,74.635,(c)) (opposition,4')", "(Sun,60.956,(r)) (H10,60.915,(c)) (conjunction,3')", '4', '5', '6', "(Uranus,235.727,(r)) (H12,190.790,(d)) (45-semisquare,4')\n(H4,262.251,(r)) (Pluto,22.221,(d)) (trine,2')\n(H5,298.406,(r)) (Mean_Node,178.406,(d)) (trine,0')", '8', "(Mean_Node,134.322,(r)) (H4,314.329,(d)) (opposition,0')\n(H4,262.251,(r)) (Mars,352.211,(d)) (square,2')\n(H4,262.251,(r)) (Jupiter,172.303,(d)) (square,3')", 259]
['1813-05-22 22:57:59', "(Venus,60.702,(r)) (H10,180.672,(c)) (trine,2')", '1', "(Sun,61.370,(r)) (H1,286.319,(c)) (135-sesquisquare,3')", "(Mercury,36.510,(r)) (H7,156.499,(d)) (trine,1')\n(H5,77.960,(r)) (Jupiter,167.971,(d)) (square,1')\n(Sun,61.370,(r)) (H7,91.304,(c)) (30-semisextile,4')\n(Mercury,36.510,(r)) (H10,216.595,(c)) (opposition,5')\n(H10,239.269,(r)) (Mean_Node,104.253,(c)) (135-sesquisquare,1')", "(H5,77.960,(r)) (Uranus,257.971,(d)) (opposition,1')", "(Saturn,288.892,(r)) (H8,228.823,(d)) (sextile,4')\n(Mean_Node,134.300,(r)) (H12,314.408,(d)) (opposition,6')", "(H5,77.960,(r)) (Pluto,77.782,(d)) (conjunction,11')\n(Mercury,36.510,(r)) (H4,6.442,(c)) (30-semisextile,4')\n(H5,77.960,(r)) (Mean_Node,77.875,(c)) (conjunction,5')", "(H5,77.960,(r)) (Saturn,17.989,(d)) (sextile,2')", "(Mercury,36.510,(r)) (H1,246.570,(c)) (150-quincunx,4')\n(H1,296.593,(r)) (Jupiter,71.532,(c)) (135-sesquisquare,4')", "(Pluto,350.516,(r)) (H4,110.608,(d)) (trine,6')", 230]
['1813-05-22 00:18:47', "(H7,149.017,(r)) (Moon,58.956,(d)) (square,4')\n(Mars,303.827,(r)) (H7,78.835,(c)) (135-sesquisquare,0')", '1', "(H1,329.017,(r)) (Moon,329.092,(d)) (conjunction,5')", "(Uranus,235.748,(r)) (H10,235.858,(c)) (conjunction,7')\n(H7,149.017,(r)) (Uranus,208.958,(c)) (sextile,4')", "(Moon,314.563,(r)) (H5,74.503,(c)) (trine,4')\n(H7,149.017,(r)) (Mean_Node,103.998,(c)) (45-semisquare,1')", "(Saturn,288.927,(r)) (H4,108.895,(d)) (opposition,2')\n(Sun,60.464,(r)) (H8,150.538,(c)) (square,4')\n(Moon,314.563,(r)) (H4,44.653,(c)) (square,5')\n(Neptune,254.575,(r)) (H4,44.653,(c)) (150-quincunx,5')", '6', "(Moon,314.563,(r)) (H8,269.493,(d)) (45-semisquare,4')\n(Venus,59.541,(r)) (H8,269.493,(d)) (150-quincunx,3')\n(Pluto,350.505,(r)) (H8,125.427,(c)) (135-sesquisquare,5')\n(H4,77.416,(r)) (Moon,257.560,(c)) (opposition,9')\n(H4,77.416,(r)) (Mean_Node,77.353,(c)) (conjunction,4')", '8', '9', 243]
['1813-05-22 00:51:12', "(Uranus,235.747,(r)) (H7,85.670,(c)) (150-quincunx,5')\n(H7,166.886,(r)) (Sun,347.031,(c)) (opposition,9')", '1', '2', "(Jupiter,123.672,(r)) (H10,243.666,(c)) (trine,0')", "(H10,264.902,(r)) (Moon,354.826,(d)) (square,5')", '5', "(Sun,60.485,(r)) (H1,270.417,(c)) (150-quincunx,4')\n(Mercury,35.458,(r)) (H4,35.609,(c)) (conjunction,9')", '7', "(Moon,314.850,(r)) (H4,134.948,(d)) (opposition,6')\n(Mercury,35.458,(r)) (H1,80.508,(d)) (45-semisquare,3')\n(Pluto,350.506,(r)) (H1,80.508,(d)) (square,0')\n(Jupiter,123.672,(r)) (H4,33.717,(c)) (square,3')", '9', 161]
