['Time', '0: 1956-07-15', '1: 1962-08-23', '2: 1963-04-18', '3: 1964-02-06', '4: 1965-06-12', '5: 1967-08-26', '6: 1968-11-28', '7: 1969-03-20', '8: 1970-04-15', '9: 1972-03-06', '10: 1974-07-18', '11: 1975-10-09', '12: 1975-01-15', '13: 1976-07-27', '14: 1980-12-08', 'Count']
['23:02:00', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', "(MC,359.930,(r)) (Uranus,89.909,(d)) (square,1')\n(Mars,182.166,(r)) (ASC,92.151,(c)) (square,1')", '', "(Moon,293.813,(r)) (MC,323.840,(c)) (30-semisextile,2')", "(Mercury,217.537,(r)) (MC,37.580,(d)) (opposition,3')", '', 4]
['23:02:08', "(ASC,118.157,(r)) (Mean_Node,208.246,(d)) (square,5')", '', '', '', '', '', '', '', '', '', "(MC,359.967,(r)) (Uranus,89.907,(d)) (square,4')\n(Mars,182.166,(r)) (ASC,92.181,(c)) (square,1')", '', "(Moon,293.814,(r)) (MC,323.874,(c)) (30-semisextile,4')", "(Mercury,217.537,(r)) (MC,37.614,(d)) (opposition,5')", "(MC,359.967,(r)) (Mars,225.030,(d)) (135-sesquisquare,4')", 6]
['23:02:15', "(ASC,118.181,(r)) (Mean_Node,208.243,(d)) (square,4')", '', '', '', '', '', '', '', '', '', "(Mars,182.166,(r)) (ASC,92.211,(c)) (square,3')", '', "(Moon,293.816,(r)) (MC,323.909,(c)) (30-semisextile,6')", "(Mercury,217.537,(r)) (MC,37.648,(d)) (opposition,7')", "(Uranus,55.574,(r)) (ASC,145.482,(d)) (square,6')\n(MC,0.003,(r)) (Mars,225.022,(d)) (135-sesquisquare,1')", 6]
['23:02:23', "(ASC,118.205,(r)) (Mean_Node,208.239,(d)) (square,2')\n(Saturn,43.266,(r)) (MC,343.177,(c)) (sextile,5')", '', '', '', '', '', '', '', '', '', "(Mars,182.167,(r)) (ASC,92.241,(c)) (square,4')", '', '', "(Mercury,217.538,(r)) (MC,37.682,(d)) (opposition,9')", "(Uranus,55.574,(r)) (ASC,145.505,(d)) (square,4')\n(MC,0.040,(r)) (Mars,225.013,(d)) (135-sesquisquare,2')", 6]
['23:02:31', "(ASC,118.229,(r)) (Mean_Node,208.236,(d)) (square,0')\n(Saturn,43.266,(r)) (MC,343.213,(c)) (sextile,3')", '', '', '', '', '', '', '', "(ASC,118.229,(r)) (Mercury,178.313,(c)) (sextile,5')", '', '', '', '', "(Mercury,217.538,(r)) (MC,37.717,(d)) (opposition,11')", "(Uranus,55.574,(r)) (ASC,145.528,(d)) (square,3')\n(MC,0.076,(r)) (Mars,225.005,(d)) (135-sesquisquare,4')", 6]
['23:02:39', "(ASC,118.252,(r)) (Mean_Node,208.232,(d)) (square,1')\n(Saturn,43.266,(r)) (MC,343.249,(c)) (sextile,1')", '', "(Jupiter,43.773,(r)) (ASC,133.694,(d)) (square,5')", '', '', '', '', '', "(ASC,118.252,(r)) (Mercury,178.322,(c)) (sextile,4')", '', '', '', '', '', "(Uranus,55.574,(r)) (ASC,145.551,(d)) (square,1')\n(Mean_Node,190.623,(r)) (ASC,145.551,(d)) (45-semisquare,4')", 6]
['23:02:47', "(ASC,118.276,(r)) (Mean_Node,208.229,(d)) (square,3')\n(Saturn,43.266,(r)) (MC,343.285,(c)) (sextile,1')", '', "(Jupiter,43.773,(r)) (ASC,133.717,(d)) (square,3')", '', '', '', '', '', "(ASC,118.276,(r)) (Mercury,178.332,(c)) (sextile,3')", '', '', '', '', '', "(Uranus,55.574,(r)) (ASC,145.573,(d)) (square,0')\n(Mean_Node,190.623,(r)) (ASC,145.573,(d)) (45-semisquare,3')", 6]
['23:02:56', "(ASC,118.300,(r)) (Mean_Node,208.225,(d)) (square,4')\n(Saturn,43.266,(r)) (MC,343.321,(c)) (sextile,3')", '', "(Jupiter,43.773,(r)) (ASC,133.740,(d)) (square,2')", '', '', '', '', '', "(ASC,118.300,(r)) (Mercury,178.341,(c)) (sextile,2')", '', '', '', '', '', "(Uranus,55.574,(r)) (ASC,145.596,(d)) (square,1')\n(Mean_Node,190.623,(r)) (ASC,145.596,(d)) (45-semisquare,2')", 6]
['23:03:04', "(Saturn,43.266,(r)) (MC,343.357,(c)) (sextile,5')", '', "(Jupiter,43.773,(r)) (ASC,133.763,(d)) (square,1')", "(MC,0.222,(r)) (Moon,315.306,(d)) (45-semisquare,5')", '', '', '', '', "(ASC,118.324,(r)) (Mercury,178.350,(c)) (sextile,2')", '', '', '', '', '', "(Uranus,55.574,(r)) (ASC,145.619,(d)) (square,3')\n(Mean_Node,190.623,(r)) (ASC,145.619,(d)) (45-semisquare,0')", 6]
['23:03:12', '0', '1', "(Jupiter,43.773,(r)) (ASC,133.786,(d)) (square,1')", "(MC,0.258,(r)) (Moon,315.307,(d)) (45-semisquare,3')", '', "(MC,0.258,(r)) (Sun,225.317,(d)) (135-sesquisquare,4')", '', '', "(ASC,118.348,(r)) (Mercury,178.359,(c)) (sextile,1')", '', '', '', "(MC,0.258,(r)) (Uranus,90.339,(d)) (square,5')", "(ASC,118.348,(r)) (Jupiter,178.434,(c)) (sextile,5')", "(Uranus,55.574,(r)) (ASC,145.642,(d)) (square,4')\n(Mean_Node,190.623,(r)) (ASC,145.642,(d)) (45-semisquare,1')", 8]
['23:03:20', '0', '1', "(Jupiter,43.773,(r)) (ASC,133.809,(d)) (square,2')", "(MC,0.295,(r)) (Moon,315.308,(d)) (45-semisquare,1')", '', "(MC,0.295,(r)) (Sun,225.312,(d)) (135-sesquisquare,1')", '', '', "(ASC,118.372,(r)) (Mercury,178.368,(c)) (sextile,0')", '', '', '', "(MC,0.295,(r)) (Uranus,90.337,(d)) (square,3')", "(ASC,118.372,(r)) (Jupiter,178.443,(c)) (sextile,4')", "(Uranus,55.574,(r)) (ASC,145.664,(d)) (square,5')\n(Mean_Node,190.623,(r)) (ASC,145.664,(d)) (45-semisquare,2')", 8]
['23:03:28', '0', '1', "(Jupiter,43.773,(r)) (ASC,133.831,(d)) (square,3')", "(MC,0.331,(r)) (Moon,315.309,(d)) (45-semisquare,1')", '', "(MC,0.331,(r)) (Sun,225.307,(d)) (135-sesquisquare,1')", '', '', "(ASC,118.395,(r)) (Mercury,178.377,(c)) (sextile,1')", '', '', '', "(MC,0.331,(r)) (Uranus,90.335,(d)) (square,0')", "(ASC,118.395,(r)) (Jupiter,178.452,(c)) (sextile,3')", "(Mean_Node,190.623,(r)) (ASC,145.687,(d)) (45-semisquare,4')", 7]
['23:03:36', '0', '1', "(Jupiter,43.773,(r)) (ASC,133.854,(d)) (square,5')", "(MC,0.368,(r)) (Moon,315.310,(d)) (45-semisquare,3')", '', "(MC,0.368,(r)) (Sun,225.302,(d)) (135-sesquisquare,4')", '', '', "(ASC,118.419,(r)) (Mercury,178.386,(c)) (sextile,2')", '', '', '', "(MC,0.368,(r)) (Uranus,90.333,(d)) (square,2')", "(ASC,118.419,(r)) (Jupiter,178.461,(c)) (sextile,2')", "(Mean_Node,190.623,(r)) (ASC,145.710,(d)) (45-semisquare,5')", 7]
['23:03:44', "(Venus,152.345,(r)) (MC,17.261,(d)) (135-sesquisquare,5')", '', '', "(MC,0.404,(r)) (Moon,315.311,(d)) (45-semisquare,6')", '', '', '', '', "(ASC,118.443,(r)) (Mercury,178.395,(c)) (sextile,3')", '', '', '', "(MC,0.404,(r)) (Uranus,90.331,(d)) (square,4')\n(MC,0.404,(r)) (Jupiter,0.574,(c)) (conjunction,10')", "(ASC,118.443,(r)) (Jupiter,178.470,(c)) (sextile,2')", '', 6]
['23:03:52', "(Venus,152.345,(r)) (MC,17.297,(d)) (135-sesquisquare,3')", '', '', '', '', '', '', '', "(ASC,118.467,(r)) (Mercury,178.405,(c)) (sextile,4')", '', '', '', "(MC,0.440,(r)) (Jupiter,0.582,(c)) (conjunction,8')", "(ASC,118.467,(r)) (Jupiter,178.479,(c)) (sextile,1')", '', 4]
