['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['11:45:44', '0', '1', "(H10,52.109,(r)) (Mean_Node,322.334,(dp)) (square,14')", "(H10,52.109,(r)) (Mean_Node,322.324,(dp)) (square,13')", '4', '5', "(H12,119.782,(r)) (Neptune,209.902,(dp)) (square,7')\n(H12,119.782,(r)) (Neptune,209.902,(dr)) (square,7')", "(Venus,81.464,(r)) (Moon,141.178,(dr)) (sextile,17')", '8', '9', '10', '11', "(Saturn,264.666,(r)) (Moon,204.808,(cp)) (sextile,9')", "(Mercury,121.809,(r)) (Moon,212.109,(dr)) (square,18')", "(Moon,21.889,(r)) (Moon,141.668,(dr)) (trine,13')\n(H1,148.220,(r)) (Mercury,148.346,(dp)) (conjunction,8')", "(H10,52.109,(r)) (Uranus,171.884,(dp)) (trine,13')", '16', "(Mars,164.652,(r)) (Moon,164.252,(dp)) (conjunction,24')", "(H12,119.782,(r)) (Mars,179.790,(cp)) (sextile,0')", "(Neptune,150.130,(r)) (Moon,239.885,(dr)) (square,15')", 13]
['23:19:36', '0', '1', "(Sun,124.395,(r)) (Moon,214.241,(cp)) (square,9')", '3', "(Jupiter,69.428,(r)) (Moon,69.101,(cr)) (conjunction,20')", "(H8,155.218,(r)) (Mean_Node,245.031,(dp)) (square,11')\n(H8,155.218,(r)) (Mean_Node,245.039,(dr)) (square,11')", '6', '7', "(Uranus,11.336,(r)) (Moon,131.603,(cr)) (trine,16')", "(Mean_Node,47.253,(r)) (Moon,167.206,(dr)) (trine,3')\n(Mars,164.332,(r)) (Moon,224.222,(cp)) (sextile,7')", '10', '11', "(H4,45.115,(r)) (Mean_Node,344.894,(cr)) (sextile,13')", "(H9,195.675,(r)) (Mercury,105.882,(cp)) (square,12')\n(H12,268.309,(r)) (Mars,148.278,(cr)) (trine,2')", '14', "(H10,225.115,(r)) (Mercury,105.023,(dr)) (trine,6')", '16', "(H5,67.855,(r)) (Jupiter,307.671,(cp)) (trine,11')\n(H5,67.855,(r)) (Jupiter,307.731,(cr)) (trine,7')", '18', "(H12,268.309,(r)) (Saturn,328.533,(dp)) (sextile,13')", 14]
['21:41:12', "(Mercury,120.571,(r)) (Moon,240.503,(cp)) (trine,4')", "(Jupiter,69.416,(r)) (Moon,339.440,(cr)) (square,1')", '2', '3', '4', "(Neptune,150.110,(r)) (Moon,29.860,(cr)) (trine,15')", "(Mean_Node,47.257,(r)) (Moon,137.552,(dp)) (square,18')\n(Mean_Node,47.257,(r)) (Moon,137.020,(dr)) (square,14')", "(H5,45.544,(r)) (Mean_Node,225.678,(dp)) (opposition,8')\n(H5,45.544,(r)) (Mean_Node,225.713,(dr)) (opposition,10')", '8', "(Sun,124.330,(r)) (Moon,214.194,(cr)) (square,8')", "(H4,19.482,(r)) (Mean_Node,109.636,(dp)) (square,9')\n(H4,19.482,(r)) (Mean_Node,109.639,(dr)) (square,9')", "(H4,19.482,(r)) (Mean_Node,109.636,(dp)) (square,9')\n(H4,19.482,(r)) (Mean_Node,109.639,(dr)) (square,9')", "(H4,19.482,(r)) (Mean_Node,109.620,(dp)) (square,8')\n(H4,19.482,(r)) (Mean_Node,109.654,(dr)) (square,10')", "(Saturn,264.694,(r)) (Moon,204.406,(cp)) (sextile,17')", "(H1,266.310,(r)) (Mercury,146.526,(dr)) (trine,13')", "(H9,165.097,(r)) (Mercury,104.973,(dr)) (sextile,7')\n(Uranus,11.337,(r)) (Moon,11.291,(cr)) (conjunction,3')", '16', '17', "(Mars,164.289,(r)) (Moon,164.609,(cr)) (conjunction,19')", "(H10,199.482,(r)) (Neptune,289.314,(dp)) (square,10')\n(H10,199.482,(r)) (Neptune,289.356,(dr)) (square,8')", 21]
['05:32:56', "(Jupiter,69.475,(r)) (Moon,159.756,(dp)) (square,17')\n(H1,68.122,(r)) (Moon,158.316,(dr)) (square,12')", "(Mars,164.492,(r)) (Moon,344.151,(cr)) (opposition,20')", "(H10,313.768,(r)) (Mars,223.981,(dp)) (square,13')", '3', '4', "(Sun,124.643,(r)) (Moon,34.379,(cr)) (square,16')", "(H12,23.240,(r)) (Mars,143.177,(dp)) (trine,4')\n(H12,23.240,(r)) (Mars,143.156,(dr)) (trine,5')\n(H1,68.122,(r)) (Mars,188.282,(cp)) (trine,10')\n(H1,68.122,(r)) (Mars,188.262,(cr)) (trine,8')", "(Mean_Node,47.239,(r)) (Moon,137.252,(dr)) (square,1')", "(Venus,81.182,(r)) (Moon,141.448,(cp)) (sextile,16')", '9', '10', "(H5,162.960,(r)) (Neptune,222.892,(dp)) (sextile,4')\n(H5,162.960,(r)) (Neptune,222.892,(dr)) (sextile,4')", "(H5,162.960,(r)) (Neptune,222.892,(dp)) (sextile,4')\n(H5,162.960,(r)) (Neptune,222.891,(dr)) (sextile,4')\n(H8,270.675,(r)) (Mars,180.875,(dr)) (square,12')", '13', '14', '15', '16', '17', '18', '19', 16]
['13:32:46', "(H9,44.209,(r)) (Jupiter,164.193,(cp)) (trine,1')\n(H9,44.209,(r)) (Jupiter,164.175,(cr)) (trine,2')", '1', '2', "(Sun,124.962,(r)) (Moon,185.256,(dr)) (sextile,18')", "(H10,77.605,(r)) (Jupiter,77.835,(dr)) (conjunction,14')", "(H1,169.332,(r)) (Pluto,79.205,(cp)) (square,8')\n(H1,169.332,(r)) (Pluto,79.203,(cr)) (square,8')", '6', '7', '8', "(H4,257.605,(r)) (Mean_Node,167.613,(dp)) (square,1')\n(H4,257.605,(r)) (Mean_Node,167.648,(dr)) (square,3')", '10', '11', "(Mean_Node,47.222,(r)) (Moon,227.163,(dp)) (opposition,4')", "(H9,44.209,(r)) (Mercury,104.328,(cr)) (sextile,7')", "(Moon,22.870,(r)) (Moon,142.795,(dr)) (trine,5')", "(H10,77.605,(r)) (Jupiter,347.412,(cr)) (square,12')", '16', '17', "(H4,257.605,(r)) (Mean_Node,197.572,(cp)) (sextile,2')\n(H4,257.605,(r)) (Mean_Node,197.639,(cr)) (sextile,2')", "(H1,169.332,(r)) (Neptune,289.297,(dp)) (trine,2')\n(H1,169.332,(r)) (Neptune,289.339,(dr)) (trine,0')", 16]
['21:41:20', "(Mercury,120.572,(r)) (Moon,240.504,(cp)) (trine,4')", "(Jupiter,69.416,(r)) (Moon,339.442,(cr)) (square,2')", '2', '3', '4', "(Neptune,150.110,(r)) (Moon,29.861,(cr)) (trine,15')", "(Mean_Node,47.257,(r)) (Moon,137.553,(dp)) (square,18')\n(Mean_Node,47.257,(r)) (Moon,137.021,(dr)) (square,14')", "(H5,45.575,(r)) (Mean_Node,225.678,(dp)) (opposition,6')\n(H5,45.575,(r)) (Mean_Node,225.713,(dr)) (opposition,8')", '8', "(Sun,124.330,(r)) (Moon,214.196,(cr)) (square,8')", "(H4,19.518,(r)) (Mean_Node,109.636,(dp)) (square,7')\n(H4,19.518,(r)) (Mean_Node,109.639,(dr)) (square,7')", "(H4,19.518,(r)) (Mean_Node,109.636,(dp)) (square,7')\n(H4,19.518,(r)) (Mean_Node,109.639,(dr)) (square,7')", "(H4,19.518,(r)) (Mean_Node,109.620,(dp)) (square,6')\n(H4,19.518,(r)) (Mean_Node,109.654,(dr)) (square,8')", "(Saturn,264.694,(r)) (Moon,204.407,(cp)) (sextile,17')", "(H1,266.340,(r)) (Mercury,146.526,(dr)) (trine,11')", "(H9,165.138,(r)) (Mercury,104.973,(dr)) (sextile,10')\n(Uranus,11.337,(r)) (Moon,11.293,(cr)) (conjunction,3')", '16', '17', "(H12,246.753,(r)) (Neptune,246.962,(dp)) (conjunction,13')\n(H12,246.753,(r)) (Neptune,246.976,(dr)) (conjunction,13')\n(Mars,164.289,(r)) (Moon,164.610,(cr)) (conjunction,19')", "(H10,199.518,(r)) (Neptune,289.314,(dp)) (square,12')\n(H10,199.518,(r)) (Neptune,289.356,(dr)) (square,10')", 23]
['10:51:20', '0', "(H5,254.265,(r)) (Jupiter,14.125,(dp)) (trine,8')\n(H5,254.265,(r)) (Jupiter,14.106,(dr)) (trine,10')\n(Mean_Node,47.228,(r)) (Moon,347.305,(cr)) (sextile,5')", '2', '3', '4', '5', '6', '7', "(H10,38.434,(r)) (Venus,98.311,(dp)) (sextile,7')\n(H1,137.572,(r)) (Moon,137.534,(cr)) (conjunction,2')", '9', '10', '11', '12', "(Mercury,121.730,(r)) (Moon,211.658,(dr)) (square,4')\n(Mercury,121.730,(r)) (Moon,211.941,(cp)) (square,13')", "(Moon,21.391,(r)) (Moon,141.095,(dr)) (trine,18')", '15', '16', '17', "(H7,317.572,(r)) (Mean_Node,197.578,(cp)) (trine,0')\n(H7,317.572,(r)) (Mean_Node,197.645,(cr)) (trine,4')", "(H8,339.195,(r)) (Mean_Node,249.323,(dp)) (square,8')\n(H8,339.195,(r)) (Mean_Node,249.409,(dr)) (square,13')", 12]
['11:45:28', '0', '1', '2', '3', '4', '5', "(H12,119.726,(r)) (Neptune,209.902,(dp)) (square,11')\n(H12,119.726,(r)) (Neptune,209.902,(dr)) (square,11')", "(Venus,81.464,(r)) (Moon,141.175,(dr)) (sextile,17')", '8', '9', "(H4,232.043,(r)) (Jupiter,111.832,(cp)) (trine,13')\n(H4,232.043,(r)) (Jupiter,111.821,(cr)) (trine,13')", '11', "(Saturn,264.666,(r)) (Moon,204.806,(cp)) (sextile,8')", "(Mercury,121.809,(r)) (Moon,212.107,(dr)) (square,18')", "(Moon,21.886,(r)) (Moon,141.665,(dr)) (trine,13')\n(H1,148.167,(r)) (Mercury,148.346,(dp)) (conjunction,11')", "(H10,52.043,(r)) (Uranus,171.884,(dp)) (trine,10')\n(H10,52.043,(r)) (Uranus,171.824,(dr)) (trine,13')", '16', "(Mars,164.652,(r)) (Moon,164.249,(dp)) (conjunction,24')", "(H12,119.726,(r)) (Mars,179.790,(cp)) (sextile,4')", "(Neptune,150.130,(r)) (Moon,239.883,(dr)) (square,15')", 14]
['08:51:44', "(H10,6.615,(r)) (Mercury,126.780,(dr)) (trine,10')\n(H10,6.615,(r)) (Moon,246.368,(cp)) (trine,15')", '1', "(H5,223.217,(r)) (Mars,223.381,(dr)) (conjunction,10')", "(H5,223.217,(r)) (Mars,223.298,(dr)) (conjunction,5')", '4', "(H1,113.946,(r)) (Saturn,293.724,(cp)) (opposition,13')\n(H1,113.946,(r)) (Saturn,293.734,(cr)) (opposition,13')", "(Saturn,264.672,(r)) (Moon,144.574,(dp)) (trine,6')\n(Saturn,264.672,(r)) (Moon,265.093,(cr)) (conjunction,25')", "(Venus,81.332,(r)) (Moon,261.093,(cr)) (opposition,14')", "(H1,113.946,(r)) (Jupiter,204.029,(dp)) (square,5')\n(H1,113.946,(r)) (Jupiter,203.970,(dr)) (square,1')", '9', '10', "(Pluto,108.368,(r)) (Moon,198.311,(cr)) (square,3')", "(Mars,164.577,(r)) (Moon,224.850,(dp)) (sextile,16')", "(H12,81.146,(r)) (Saturn,320.933,(dr)) (trine,13')", '14', '15', '16', '17', '18', '19', 14]
['18:20:00', "(H1,226.005,(r)) (Moon,166.056,(dr)) (sextile,3')\n(Uranus,11.329,(r)) (Moon,251.399,(cp)) (trine,4')", "(Jupiter,69.570,(r)) (Moon,69.923,(dr)) (conjunction,21')\n(Sun,125.152,(r)) (Moon,5.038,(cp)) (trine,7')", '2', '3', '4', "(H10,146.288,(r)) (Saturn,236.169,(dp)) (square,7')\n(H10,146.288,(r)) (Saturn,236.170,(dr)) (square,7')", "(Neptune,150.139,(r)) (Moon,150.518,(dp)) (conjunction,23')\n(Neptune,150.139,(r)) (Moon,150.058,(dr)) (conjunction,5')\n(Neptune,150.139,(r)) (Moon,270.431,(cp)) (trine,17')\n(Neptune,150.139,(r)) (Moon,270.048,(cr)) (trine,5')", "(Moon,25.512,(r)) (Moon,145.329,(dr)) (trine,11')\n(H5,358.575,(r)) (Jupiter,178.474,(dp)) (opposition,6')\n(H5,358.575,(r)) (Jupiter,178.364,(dr)) (opposition,13')\n(H4,326.288,(r)) (Moon,266.010,(cr)) (sextile,17')", '8', '9', '10', "(Saturn,264.653,(r)) (Moon,204.666,(cp)) (sextile,1')", '12', "(Uranus,11.329,(r)) (Moon,191.711,(cr)) (opposition,23')\n(H1,226.005,(r)) (Uranus,225.864,(cp)) (conjunction,8')\n(H1,226.005,(r)) (Uranus,225.860,(cr)) (conjunction,9')", "(H10,146.288,(r)) (Moon,145.819,(dr)) (conjunction,28')\n(H10,146.288,(r)) (Moon,266.427,(cr)) (trine,8')", '15', '16', '17', '18', "(Saturn,264.653,(r)) (Moon,265.078,(dp)) (conjunction,25')\n(Mean_Node,47.211,(r)) (Moon,167.005,(cr)) (trine,12')", 22]
['20:04:22', "(H1,245.880,(r)) (Mercury,125.878,(dp)) (trine,0')\n(H1,245.880,(r)) (Mercury,125.666,(dr)) (trine,13')", "(H5,22.838,(r)) (Mean_Node,112.752,(cp)) (square,5')\n(H5,22.838,(r)) (Mean_Node,112.803,(cr)) (square,2')", '2', "(Jupiter,69.404,(r)) (Moon,189.543,(cr)) (trine,8')", '4', '5', '6', "(H5,22.838,(r)) (Moon,262.780,(cp)) (trine,4')", "(H3,316.542,(r)) (Moon,136.624,(cp)) (opposition,5')", '9', "(Sun,124.266,(r)) (Moon,214.357,(dr)) (square,5')", '11', '12', '13', '14', '15', '16', '17', "(H4,353.149,(r)) (Neptune,53.095,(cp)) (sextile,3')\n(H4,353.149,(r)) (Neptune,53.074,(cr)) (sextile,5')", '19', 10]
['22:56:38', '0', '1', '2', '3', "(Jupiter,69.425,(r)) (Moon,68.901,(cr)) (conjunction,31')", "(H8,147.422,(r)) (Pluto,147.513,(dp)) (conjunction,5')\n(H8,147.422,(r)) (Pluto,147.508,(dr)) (conjunction,5')", "(H12,263.133,(r)) (Mars,143.004,(dp)) (trine,8')\n(H12,263.133,(r)) (Mars,142.982,(dr)) (trine,9')", "(H5,62.694,(r)) (Venus,152.827,(dp)) (square,8')", "(Uranus,11.336,(r)) (Moon,131.406,(cr)) (trine,4')\n(H3,8.577,(r)) (Uranus,248.635,(cp)) (trine,3')\n(H3,8.577,(r)) (Uranus,248.644,(cr)) (trine,4')", "(Mean_Node,47.254,(r)) (Moon,167.008,(dr)) (trine,15')", '10', '11', '12', '13', '14', '15', "(H1,284.460,(r)) (Saturn,164.638,(cr)) (trine,11')", '17', '18', '19', 11]
['18:30:24', "(Uranus,11.329,(r)) (Moon,251.491,(cp)) (trine,10')", "(Jupiter,69.571,(r)) (Moon,70.009,(dr)) (conjunction,26')\n(Sun,125.159,(r)) (Moon,5.136,(cp)) (trine,1')", "(H7,48.041,(r)) (Jupiter,48.181,(dp)) (conjunction,8')\n(H7,48.041,(r)) (Jupiter,47.997,(dr)) (conjunction,3')\n(H5,1.100,(r)) (Mars,121.288,(cp)) (trine,11')", "(H7,48.041,(r)) (Jupiter,48.205,(dp)) (conjunction,10')\n(H7,48.041,(r)) (Jupiter,47.974,(dr)) (conjunction,4')", "(H5,1.100,(r)) (Jupiter,61.301,(cp)) (sextile,12')\n(H5,1.100,(r)) (Jupiter,61.260,(cr)) (sextile,10')\n(H7,48.041,(r)) (Mars,228.099,(cp)) (opposition,3')\n(H7,48.041,(r)) (Mars,227.994,(cr)) (opposition,3')", '5', "(Neptune,150.140,(r)) (Moon,150.627,(dp)) (conjunction,29')\n(Neptune,150.140,(r)) (Moon,150.167,(dr)) (conjunction,2')\n(Neptune,150.140,(r)) (Moon,270.139,(cr)) (trine,0')\n(H8,78.055,(r)) (Pluto,78.225,(cp)) (conjunction,10')\n(H8,78.055,(r)) (Pluto,78.224,(cr)) (conjunction,10')", "(Moon,25.607,(r)) (Moon,145.439,(dr)) (trine,10')\n(H4,329.001,(r)) (Venus,148.927,(cp)) (opposition,4')", '8', '9', '10', "(Saturn,264.653,(r)) (Moon,204.766,(cp)) (sextile,7')", "(H5,1.100,(r)) (Mars,181.203,(dr)) (opposition,6')\n(H4,329.001,(r)) (Mars,149.138,(cr)) (opposition,8')", "(Uranus,11.329,(r)) (Moon,191.813,(cr)) (opposition,29')\n(H10,149.001,(r)) (Mars,148.780,(cr)) (conjunction,13')", "(H10,149.001,(r)) (Mercury,148.769,(dp)) (conjunction,14')", '15', '16', '17', '18', "(Saturn,264.653,(r)) (Moon,265.172,(dp)) (conjunction,31')\n(Mean_Node,47.211,(r)) (Moon,167.092,(cr)) (trine,7')", 27]
['11:44:56', '0', '1', '2', '3', '4', "(H12,119.613,(r)) (Mean_Node,209.455,(cp)) (square,9')\n(H12,119.613,(r)) (Mean_Node,209.462,(cr)) (square,9')", '6', "(Venus,81.463,(r)) (Moon,141.169,(dr)) (sextile,18')", '8', '9', "(H4,231.912,(r)) (Jupiter,111.832,(cp)) (trine,5')\n(H4,231.912,(r)) (Jupiter,111.821,(cr)) (trine,5')", '11', "(Saturn,264.666,(r)) (Moon,204.800,(cp)) (sextile,8')", "(Mercury,121.808,(r)) (Moon,212.103,(dr)) (square,18')", "(Moon,21.882,(r)) (Moon,141.659,(dr)) (trine,13')\n(H10,51.912,(r)) (Moon,141.659,(dr)) (square,15')", "(H10,51.912,(r)) (Uranus,171.884,(dp)) (trine,2')\n(H10,51.912,(r)) (Uranus,171.823,(dr)) (trine,5')", '16', "(Mars,164.652,(r)) (Moon,164.245,(dp)) (conjunction,24')", "(H12,119.613,(r)) (Mars,179.790,(cp)) (sextile,11')", "(Neptune,150.130,(r)) (Moon,239.878,(dr)) (square,15')", 14]
['10:51:36', "(H9,5.928,(r)) (Moon,246.175,(cr)) (trine,15')", "(H5,254.330,(r)) (Jupiter,14.125,(dp)) (trine,12')\n(H5,254.330,(r)) (Jupiter,14.106,(dr)) (trine,13')\n(Mean_Node,47.228,(r)) (Moon,347.308,(cr)) (sextile,5')", '2', '3', "(H7,317.624,(r)) (Jupiter,77.813,(dr)) (trine,11')", '5', '6', '7', "(H10,38.502,(r)) (Venus,98.312,(dp)) (sextile,11')\n(H1,137.624,(r)) (Moon,137.536,(cr)) (conjunction,5')", '9', '10', '11', '12', "(Mercury,121.730,(r)) (Moon,211.661,(dr)) (square,4')\n(Mercury,121.730,(r)) (Moon,211.944,(cp)) (square,13')", "(Moon,21.393,(r)) (Moon,141.098,(dr)) (trine,18')", '15', '16', '17', "(H7,317.624,(r)) (Mean_Node,197.578,(cp)) (trine,3')\n(H7,317.624,(r)) (Mean_Node,197.645,(cr)) (trine,1')", "(H8,339.253,(r)) (Mean_Node,249.323,(dp)) (square,4')\n(H8,339.253,(r)) (Mean_Node,249.409,(dr)) (square,9')", 14]
['20:04:14', "(H1,245.853,(r)) (Mercury,125.878,(dp)) (trine,1')\n(H1,245.853,(r)) (Mercury,125.666,(dr)) (trine,11')", "(H5,22.806,(r)) (Mean_Node,112.752,(cp)) (square,3')\n(H5,22.806,(r)) (Mean_Node,112.803,(cr)) (square,0')", '2', "(Jupiter,69.404,(r)) (Moon,189.541,(cr)) (trine,8')", '4', '5', '6', "(H5,22.806,(r)) (Moon,262.779,(cp)) (trine,2')", "(H3,316.505,(r)) (Moon,136.623,(cp)) (opposition,7')", '9', "(Sun,124.266,(r)) (Moon,214.355,(dr)) (square,5')", '11', '12', '13', '14', '15', '16', '17', "(H4,353.113,(r)) (Neptune,53.095,(cp)) (sextile,1')\n(H4,353.113,(r)) (Neptune,53.074,(cr)) (sextile,2')", '19', 10]
['05:50:46', '0', "(Mars,164.499,(r)) (Moon,344.329,(cr)) (opposition,10')", "(H10,318.273,(r)) (Jupiter,48.115,(dp)) (square,10')", "(H10,318.273,(r)) (Jupiter,48.139,(dp)) (square,8')", '4', "(Sun,124.655,(r)) (Moon,4.478,(dp)) (trine,11')\n(Sun,124.655,(r)) (Moon,34.551,(cr)) (square,6')\n(H12,29.370,(r)) (Mean_Node,209.468,(cp)) (opposition,6')\n(H12,29.370,(r)) (Mean_Node,209.475,(cr)) (opposition,6')", "(H12,29.370,(r)) (Pluto,149.305,(dp)) (trine,4')\n(H12,29.370,(r)) (Pluto,149.304,(dr)) (trine,4')\n(H10,318.273,(r)) (Pluto,78.216,(cp)) (trine,3')\n(H10,318.273,(r)) (Pluto,78.215,(cr)) (trine,3')", "(Mean_Node,47.239,(r)) (Moon,137.440,(dr)) (square,12')", '8', '9', '10', '11', "(H12,29.370,(r)) (Mars,149.207,(cp)) (trine,10')", "(H12,29.370,(r)) (Mars,149.555,(cp)) (trine,11')", "(H10,318.273,(r)) (Moon,137.930,(dr)) (opposition,21')\n(H1,73.016,(r)) (Uranus,253.141,(cp)) (opposition,7')\n(H1,73.016,(r)) (Uranus,253.154,(cr)) (opposition,8')", "(H1,73.016,(r)) (Jupiter,133.021,(dr)) (sextile,0')", '16', "(H7,253.016,(r)) (Mean_Node,12.902,(dp)) (trine,7')\n(H7,253.016,(r)) (Mean_Node,12.926,(dr)) (trine,5')", "(H8,274.728,(r)) (Pluto,184.604,(dp)) (square,7')\n(H8,274.728,(r)) (Pluto,184.575,(dr)) (square,9')", '19', 22]
['21:41:28', "(Mercury,120.572,(r)) (Moon,240.505,(cp)) (trine,4')", "(Jupiter,69.416,(r)) (Moon,339.443,(cr)) (square,2')", '2', '3', '4', "(Neptune,150.110,(r)) (Moon,29.863,(cr)) (trine,15')", "(Mean_Node,47.257,(r)) (Moon,137.555,(dp)) (square,18')\n(Mean_Node,47.257,(r)) (Moon,137.022,(dr)) (square,14')", "(H5,45.606,(r)) (Mean_Node,225.678,(dp)) (opposition,4')\n(H5,45.606,(r)) (Mean_Node,225.713,(dr)) (opposition,6')", '8', "(Sun,124.330,(r)) (Moon,214.197,(cr)) (square,8')", "(H4,19.554,(r)) (Mean_Node,109.636,(dp)) (square,5')\n(H4,19.554,(r)) (Mean_Node,109.639,(dr)) (square,5')", "(H4,19.554,(r)) (Mean_Node,109.636,(dp)) (square,5')\n(H4,19.554,(r)) (Mean_Node,109.639,(dr)) (square,5')", "(H4,19.554,(r)) (Mean_Node,109.620,(dp)) (square,4')\n(H4,19.554,(r)) (Mean_Node,109.654,(dr)) (square,6')", "(Saturn,264.694,(r)) (Moon,204.409,(cp)) (sextile,17')", "(H1,266.370,(r)) (Mercury,146.526,(dr)) (trine,9')", "(H9,165.179,(r)) (Mercury,104.973,(dr)) (sextile,12')\n(Uranus,11.337,(r)) (Moon,11.294,(cr)) (conjunction,3')", '16', '17', "(H12,246.781,(r)) (Neptune,246.962,(dp)) (conjunction,11')\n(H12,246.781,(r)) (Neptune,246.976,(dr)) (conjunction,12')\n(Mars,164.289,(r)) (Moon,164.611,(cr)) (conjunction,19')", "(H10,199.554,(r)) (Neptune,289.356,(dr)) (square,12')", 22]
['11:26:38', '0', '1', '2', '3', '4', '5', '6', "(H5,262.681,(r)) (Moon,262.429,(cr)) (conjunction,15')", "(H1,144.481,(r)) (Moon,144.436,(cp)) (conjunction,3')", "(H1,144.481,(r)) (Jupiter,264.583,(dp)) (trine,6')\n(H1,144.481,(r)) (Jupiter,264.629,(dr)) (trine,9')", '10', '11', "(Saturn,264.667,(r)) (Moon,204.625,(cp)) (sextile,3')", "(Mercury,121.781,(r)) (Moon,211.951,(dr)) (square,10')\n(H9,14.409,(r)) (Mercury,104.216,(cr)) (square,12')", "(Moon,21.714,(r)) (Moon,141.467,(dr)) (trine,15')", "(H10,47.375,(r)) (Jupiter,347.337,(cp)) (sextile,2')\n(H10,47.375,(r)) (Jupiter,347.417,(cr)) (sextile,3')", '16', '17', "(H8,346.862,(r)) (Mean_Node,256.824,(dp)) (square,2')\n(H8,346.862,(r)) (Mean_Node,256.891,(dr)) (square,2')", "(H1,144.481,(r)) (Saturn,204.397,(cp)) (sextile,5')\n(H1,144.481,(r)) (Saturn,204.318,(cr)) (sextile,10')", 14]
['11:26:22', '0', '1', "(H5,262.618,(r)) (Mean_Node,322.411,(dr)) (sextile,12')", "(H5,262.618,(r)) (Mean_Node,322.421,(dr)) (sextile,12')", '4', '5', '6', "(H5,262.618,(r)) (Moon,262.427,(cr)) (conjunction,11')", "(H1,144.428,(r)) (Moon,144.433,(cp)) (conjunction,0')", "(H1,144.428,(r)) (Jupiter,264.583,(dp)) (trine,9')\n(H1,144.428,(r)) (Jupiter,264.629,(dr)) (trine,12')", '10', '11', "(Saturn,264.667,(r)) (Moon,204.622,(cp)) (sextile,3')", "(Mercury,121.781,(r)) (Moon,211.949,(dr)) (square,10')\n(H9,14.345,(r)) (Mercury,104.216,(cr)) (square,8')", "(Moon,21.712,(r)) (Moon,141.464,(dr)) (trine,15')", "(H10,47.309,(r)) (Jupiter,347.337,(cp)) (sextile,2')\n(H10,47.309,(r)) (Jupiter,347.417,(cr)) (sextile,7')", '16', '17', "(H8,346.804,(r)) (Mean_Node,256.824,(dp)) (square,1')\n(H8,346.804,(r)) (Mean_Node,256.891,(dr)) (square,5')", "(H1,144.428,(r)) (Saturn,204.397,(cp)) (sextile,2')\n(H1,144.428,(r)) (Saturn,204.318,(cr)) (sextile,7')", 16]
['08:51:20', "(H10,6.506,(r)) (Moon,246.364,(cp)) (trine,9')", '1', '2', "(H5,223.105,(r)) (Mars,223.298,(dr)) (conjunction,12')", '4', "(H1,113.865,(r)) (Saturn,293.724,(cp)) (opposition,8')\n(H1,113.865,(r)) (Saturn,293.734,(cr)) (opposition,8')", "(Saturn,264.672,(r)) (Moon,144.570,(dp)) (trine,6')\n(Saturn,264.672,(r)) (Moon,265.089,(cr)) (conjunction,25')", "(Venus,81.332,(r)) (Moon,261.089,(cr)) (opposition,15')", "(H1,113.865,(r)) (Jupiter,204.029,(dp)) (square,10')\n(H1,113.865,(r)) (Jupiter,203.970,(dr)) (square,6')", '9', '10', "(H5,223.105,(r)) (Neptune,222.892,(dp)) (conjunction,13')\n(H5,223.105,(r)) (Neptune,222.892,(dr)) (conjunction,13')\n(H12,81.050,(r)) (Saturn,320.870,(dp)) (trine,11')\n(H12,81.050,(r)) (Saturn,320.874,(dr)) (trine,11')\n(Pluto,108.368,(r)) (Moon,198.307,(cr)) (square,4')", "(Mars,164.577,(r)) (Moon,224.846,(dp)) (sextile,16')\n(H5,223.105,(r)) (Neptune,222.892,(dp)) (conjunction,13')\n(H5,223.105,(r)) (Neptune,222.891,(dr)) (conjunction,13')\n(H12,81.050,(r)) (Saturn,320.849,(dp)) (trine,12')\n(H12,81.050,(r)) (Saturn,320.894,(dr)) (trine,9')", "(H12,81.050,(r)) (Saturn,320.933,(dr)) (trine,7')", '14', "(H1,113.865,(r)) (Moon,23.597,(dr)) (square,16')", '16', '17', '18', '19', 21]
