['Time, Count, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 0']
['01:54:07, 7, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 3']
['01:54:15, 6, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['01:54:23, 6, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['01:54:31, 4, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['01:54:39, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['01:54:47, 2, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 0']
['01:54:56, 2, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 0']
['01:55:04, 2, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 0']
['01:55:12, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['01:55:20, 7, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['01:55:28, 8, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 2']
['01:55:35, 7, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['01:55:43, 7, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['01:55:51, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['01:55:59, 6, opp/conj: 2', 'sqr/tri/sext: 1', 'major: 3', 'minor: 1']
['01:56:07, 6, opp/conj: 3', 'sqr/tri/sext: 1', 'major: 4', 'minor: 0']
['01:56:15, 6, opp/conj: 3', 'sqr/tri/sext: 1', 'major: 4', 'minor: 0']
['01:56:23, 7, opp/conj: 3', 'sqr/tri/sext: 2', 'major: 5', 'minor: 1']
['01:56:31, 8, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 1']
['01:56:39, 6, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 1']
['01:56:47, 6, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 1']
['01:56:56, 6, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 1']
['01:57:04, 7, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 1']
['01:57:11, 8, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 1']
['01:57:19, 8, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 0']
['01:57:27, 6, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['01:57:35, 7, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 1']
['01:57:43, 8, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['01:57:51, 9, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['01:57:59, 8, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 2']
['01:58:07, 11, opp/conj: 2', 'sqr/tri/sext: 4', 'major: 6', 'minor: 4']
['01:58:15, 8, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 4']
['01:58:23, 9, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 4']
['01:58:31, 9, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['01:58:39, 8, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['01:58:47, 8, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 1']
['01:58:55, 7, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 1']
['01:59:03, 6, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['01:59:11, 8, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 2']
['01:59:19, 8, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 2']
['01:59:27, 8, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 2']
['01:59:35, 4, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['01:59:43, 6, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['01:59:51, 7, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['02:00:00, 7, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 2']
['02:00:08, 6, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['02:00:16, 6, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['02:00:24, 6, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['02:00:32, 6, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['02:00:39, 5, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 2']
['02:00:47, 6, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 3']
['02:00:56, 8, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 3']
['02:01:04, 9, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 4']
['02:01:12, 8, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 3']
['02:01:20, 8, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 3']
['02:01:28, 10, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:01:36, 8, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:01:44, 7, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:01:52, 6, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:02:00, 6, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:02:08, 3, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 1']
['02:02:15, 4, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 0']
['02:02:23, 3, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 1']
['02:02:31, 3, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 1']
['02:02:39, 3, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 1']
['02:02:47, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:02:56, 8, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:03:04, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:03:12, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:03:20, 6, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:03:28, 7, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 2']
['02:03:36, 5, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 1']
['02:03:44, 5, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:03:52, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 4']
['02:03:59, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:04:07, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 3']
['02:04:15, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 3']
['02:04:23, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:04:31, 4, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:04:39, 5, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:04:47, 5, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:04:56, 5, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:05:04, 5, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:05:12, 8, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 4']
['02:05:20, 7, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:05:28, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:05:36, 6, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 3']
['02:05:43, 7, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 5']
['02:05:51, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 5']
['02:06:00, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:06:08, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:06:16, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:06:24, 4, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 4']
['02:06:32, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:06:40, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:06:48, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:06:56, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:07:04, 4, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 1']
['02:07:12, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:07:20, 6, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 1']
['02:07:28, 8, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 3']
['02:07:36, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 4']
['02:07:44, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 4']
['02:07:52, 7, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 3']
['02:08:00, 6, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:08:08, 6, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 1']
['02:08:16, 6, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 1']
['02:08:24, 6, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 1']
['02:08:32, 4, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:08:40, 7, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:08:48, 7, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 2']
['02:08:56, 8, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 3']
['02:09:04, 11, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 4']
['02:09:12, 11, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 4']
['02:09:20, 10, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['02:09:28, 8, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 3']
['02:09:36, 8, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 3']
['02:09:44, 8, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 3']
['02:09:52, 6, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 3']
['02:10:00, 4, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:10:08, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 3']
['02:10:16, 4, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:10:24, 4, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:10:32, 3, opp/conj: 1', 'sqr/tri/sext: 0', 'major: 1', 'minor: 2']
['02:10:40, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 3']
['02:10:47, 5, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 2']
['02:10:56, 5, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 2']
['02:11:04, 4, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['02:11:12, 6, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 2']
['02:11:20, 7, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 2']
['02:11:28, 7, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 1']
['02:11:36, 7, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 1']
['02:11:44, 6, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 1']
['02:11:52, 5, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 1']
['02:12:00, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:12:08, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:12:16, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:12:24, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:12:31, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:12:39, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:12:47, 3, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 3']
['02:12:56, 2, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 2']
['02:13:04, 4, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:13:12, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 3']
['02:13:20, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:13:28, 7, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:13:36, 8, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:13:44, 8, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:13:52, 8, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 1']
['02:14:00, 7, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 1']
['02:14:08, 7, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 1']
['02:14:15, 6, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 1']
['02:14:23, 8, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 2']
['02:14:31, 9, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['02:14:39, 9, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['02:14:47, 9, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['02:14:56, 7, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 3']
['02:15:04, 7, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 2']
['02:15:12, 5, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:15:20, 4, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:15:28, 4, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 3']
['02:15:36, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:15:44, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:15:51, 5, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 4']
['02:15:59, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 3']
['02:16:07, 4, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:16:15, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:16:23, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:16:31, 2, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 1']
['02:16:39, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['02:16:47, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['02:16:56, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['02:17:04, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['02:17:12, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['02:17:20, 2, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 0']
['02:17:28, 2, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 0']
['02:17:36, 2, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 0']
['02:17:44, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['02:17:52, 2, opp/conj: 1', 'sqr/tri/sext: 0', 'major: 1', 'minor: 1']
['02:18:00, 2, opp/conj: 1', 'sqr/tri/sext: 0', 'major: 1', 'minor: 1']
['02:18:08, 2, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 1']
['02:18:16, 2, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 1']
['02:18:24, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:18:32, 6, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 2']
['02:18:40, 9, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 2']
['02:18:48, 11, opp/conj: 0', 'sqr/tri/sext: 5', 'major: 5', 'minor: 3']
['02:18:56, 12, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 4']
['02:19:04, 13, opp/conj: 0', 'sqr/tri/sext: 5', 'major: 5', 'minor: 4']
['02:19:12, 13, opp/conj: 0', 'sqr/tri/sext: 5', 'major: 5', 'minor: 4']
['02:19:20, 10, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 3']
['02:19:28, 9, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['02:19:36, 8, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 4']
['02:19:44, 6, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 1']
['02:19:52, 4, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['02:20:00, 5, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 2']
['02:20:08, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 3']
['02:20:16, 3, opp/conj: 1', 'sqr/tri/sext: 0', 'major: 1', 'minor: 2']
['02:20:24, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:20:32, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:20:40, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:20:48, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:20:56, 8, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 3']
['02:21:04, 9, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 3']
['02:21:12, 8, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:21:20, 8, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:21:28, 5, opp/conj: 1', 'sqr/tri/sext: 0', 'major: 1', 'minor: 3']
['02:21:36, 5, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:21:44, 4, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['02:21:52, 4, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['02:22:00, 4, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['02:22:08, 4, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:22:16, 5, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:22:24, 5, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:22:32, 4, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:22:39, 4, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
['02:22:47, 5, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:22:56, 6, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 2']
['02:23:04, 6, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 2']
['02:23:12, 6, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 2']
['02:23:20, 7, opp/conj: 0', 'sqr/tri/sext: 4', 'major: 4', 'minor: 2']
['02:23:28, 6, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 2']
['02:23:36, 4, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 1']
['02:23:44, 2, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 1']
['02:23:52, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:24:00, 2, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 2']
['02:24:08, 2, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 2']
['02:24:16, 4, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:24:23, 6, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 3']
['02:24:31, 5, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 2']
['02:24:39, 6, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 3']
['02:24:47, 6, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 3']
['02:24:56, 6, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 3']
['02:25:04, 6, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 3']
['02:25:12, 5, opp/conj: 2', 'sqr/tri/sext: 1', 'major: 3', 'minor: 2']
['02:25:20, 4, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 2']
['02:25:28, 2, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 0']
['02:25:36, 3, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 1']
['02:25:44, 3, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 1']
['02:25:52, 4, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 2']
['02:26:00, 4, opp/conj: 2', 'sqr/tri/sext: 0', 'major: 2', 'minor: 2']
['02:26:07, 5, opp/conj: 2', 'sqr/tri/sext: 1', 'major: 3', 'minor: 2']
['02:26:15, 5, opp/conj: 2', 'sqr/tri/sext: 1', 'major: 3', 'minor: 2']
['02:26:23, 4, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:26:31, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['02:26:39, 3, opp/conj: 2', 'sqr/tri/sext: 1', 'major: 3', 'minor: 0']
['02:26:47, 3, opp/conj: 2', 'sqr/tri/sext: 1', 'major: 3', 'minor: 0']
['02:26:56, 3, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 1']
['02:27:04, 5, opp/conj: 2', 'sqr/tri/sext: 2', 'major: 4', 'minor: 1']
['02:27:12, 6, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 2']
['02:27:20, 7, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 1']
['02:27:28, 9, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 3']
['02:27:36, 9, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 3']
['02:27:44, 9, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 3']
['02:27:51, 9, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 4']
['02:27:59, 10, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 4']
['02:28:07, 11, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 4']
['02:28:15, 11, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 6']
['02:28:23, 9, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 5']
['02:28:31, 9, opp/conj: 1', 'sqr/tri/sext: 0', 'major: 1', 'minor: 6']
['02:28:39, 9, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 5']
['02:28:47, 10, opp/conj: 1', 'sqr/tri/sext: 1', 'major: 2', 'minor: 5']
['02:28:56, 9, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 4']
['02:29:04, 8, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 3']
['02:29:12, 8, opp/conj: 1', 'sqr/tri/sext: 2', 'major: 3', 'minor: 4']
['02:29:20, 6, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:29:28, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 4']
['02:29:36, 5, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 3']
['02:29:44, 4, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 2']
['02:29:52, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 1']
['02:30:00, 3, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 1']
['02:30:08, 2, opp/conj: 0', 'sqr/tri/sext: 1', 'major: 1', 'minor: 1']
['02:30:16, 3, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 1']
['02:30:24, 2, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 0']
['02:30:32, 3, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 0']
['02:30:40, 3, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 0']
['02:30:48, 4, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 0']
['02:30:56, 4, opp/conj: 0', 'sqr/tri/sext: 3', 'major: 3', 'minor: 0']
['02:31:04, 5, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 3']
['02:31:12, 4, opp/conj: 0', 'sqr/tri/sext: 2', 'major: 2', 'minor: 2']
