['Time, Count, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 0']
['23:12:47, 293, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 7']
['23:12:56, 287, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 11']
['23:13:04, 325, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 13']
['23:13:12, 231, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 12']
['23:13:20, 261, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 16']
['23:13:28, 280, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 18']
['23:13:36, 327, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 18']
['23:13:44, 373, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 17']
['23:13:52, 317, opp/conj: 6', 'sqr/tri/sext: 8', 'major: 14', 'minor: 10']
['23:14:00, 335, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 10']
['23:14:08, 334, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 8']
['23:14:15, 320, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 8']
['23:14:23, 364, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 9']
['23:14:31, 364, opp/conj: 8', 'sqr/tri/sext: 8', 'major: 16', 'minor: 11']
['23:14:39, 308, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 9']
['23:14:47, 317, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 9']
['23:14:56, 253, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 5']
['23:15:04, 305, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 6']
['23:15:12, 323, opp/conj: 9', 'sqr/tri/sext: 6', 'major: 15', 'minor: 6']
['23:15:20, 289, opp/conj: 9', 'sqr/tri/sext: 4', 'major: 13', 'minor: 5']
['23:15:28, 376, opp/conj: 12', 'sqr/tri/sext: 4', 'major: 16', 'minor: 6']
['23:15:36, 427, opp/conj: 14', 'sqr/tri/sext: 5', 'major: 19', 'minor: 5']
['23:15:44, 400, opp/conj: 13', 'sqr/tri/sext: 4', 'major: 17', 'minor: 6']
['23:15:51, 422, opp/conj: 13', 'sqr/tri/sext: 5', 'major: 18', 'minor: 8']
['23:15:59, 443, opp/conj: 12', 'sqr/tri/sext: 7', 'major: 19', 'minor: 10']
['23:16:07, 417, opp/conj: 12', 'sqr/tri/sext: 6', 'major: 18', 'minor: 9']
['23:16:15, 443, opp/conj: 13', 'sqr/tri/sext: 7', 'major: 20', 'minor: 8']
['23:16:23, 471, opp/conj: 14', 'sqr/tri/sext: 9', 'major: 23', 'minor: 5']
['23:16:31, 425, opp/conj: 13', 'sqr/tri/sext: 7', 'major: 20', 'minor: 6']
['23:16:39, 435, opp/conj: 13', 'sqr/tri/sext: 7', 'major: 20', 'minor: 7']
['23:16:47, 400, opp/conj: 10', 'sqr/tri/sext: 9', 'major: 19', 'minor: 7']
['23:16:56, 334, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 9']
['23:17:04, 282, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 11']
['23:17:12, 300, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 10']
['23:17:20, 300, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 10']
['23:17:28, 310, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 10']
['23:17:36, 342, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 11']
['23:17:44, 394, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 9']
['23:17:52, 354, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 9']
['23:18:00, 364, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 11']
['23:18:08, 380, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 13']
['23:18:16, 416, opp/conj: 8', 'sqr/tri/sext: 8', 'major: 16', 'minor: 15']
['23:18:24, 434, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 12']
['23:18:32, 391, opp/conj: 8', 'sqr/tri/sext: 9', 'major: 17', 'minor: 11']
['23:18:40, 430, opp/conj: 9', 'sqr/tri/sext: 10', 'major: 19', 'minor: 10']
['23:18:48, 374, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 7']
['23:18:56, 277, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 4']
['23:19:04, 300, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 6']
['23:19:12, 290, opp/conj: 9', 'sqr/tri/sext: 3', 'major: 12', 'minor: 6']
['23:19:20, 389, opp/conj: 11', 'sqr/tri/sext: 5', 'major: 16', 'minor: 7']
['23:19:28, 422, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 10']
['23:19:36, 515, opp/conj: 11', 'sqr/tri/sext: 10', 'major: 21', 'minor: 12']
['23:19:44, 485, opp/conj: 11', 'sqr/tri/sext: 9', 'major: 20', 'minor: 11']
['23:19:52, 454, opp/conj: 11', 'sqr/tri/sext: 9', 'major: 20', 'minor: 9']
['23:20:00, 434, opp/conj: 9', 'sqr/tri/sext: 10', 'major: 19', 'minor: 10']
['23:20:08, 346, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 9']
['23:20:16, 349, opp/conj: 10', 'sqr/tri/sext: 4', 'major: 14', 'minor: 9']
['23:20:24, 393, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 11']
['23:20:32, 383, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 11']
['23:20:40, 354, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 9']
['23:20:48, 325, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 8']
['23:20:56, 281, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 8']
['23:21:04, 276, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 9']
['23:21:12, 229, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 8']
['23:21:20, 225, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 8']
['23:21:28, 229, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 11']
['23:21:36, 223, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 10']
['23:21:44, 248, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 10']
['23:21:52, 243, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 11']
['23:22:00, 235, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 9']
['23:22:08, 292, opp/conj: 8', 'sqr/tri/sext: 3', 'major: 11', 'minor: 12']
['23:22:16, 296, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 10']
['23:22:24, 348, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 10']
['23:22:32, 348, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 10']
['23:22:39, 408, opp/conj: 8', 'sqr/tri/sext: 10', 'major: 18', 'minor: 11']
['23:22:47, 430, opp/conj: 8', 'sqr/tri/sext: 10', 'major: 18', 'minor: 14']
['23:22:56, 440, opp/conj: 10', 'sqr/tri/sext: 9', 'major: 19', 'minor: 13']
['23:23:04, 411, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 13']
['23:23:12, 365, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 11']
['23:23:20, 382, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 11']
['23:23:28, 308, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 11']
['23:23:36, 293, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 10']
['23:23:44, 347, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 13']
['23:23:52, 351, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 16']
['23:24:00, 391, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 17']
['23:24:08, 416, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 19']
['23:24:16, 376, opp/conj: 9', 'sqr/tri/sext: 4', 'major: 13', 'minor: 18']
['23:24:23, 351, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 15']
['23:24:31, 359, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 14']
['23:24:39, 372, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 10']
['23:24:47, 388, opp/conj: 10', 'sqr/tri/sext: 7', 'major: 17', 'minor: 10']
['23:24:56, 381, opp/conj: 9', 'sqr/tri/sext: 8', 'major: 17', 'minor: 11']
['23:25:04, 442, opp/conj: 11', 'sqr/tri/sext: 10', 'major: 21', 'minor: 11']
['23:25:12, 420, opp/conj: 11', 'sqr/tri/sext: 9', 'major: 20', 'minor: 11']
['23:25:20, 432, opp/conj: 12', 'sqr/tri/sext: 8', 'major: 20', 'minor: 12']
['23:25:28, 448, opp/conj: 12', 'sqr/tri/sext: 8', 'major: 20', 'minor: 14']
['23:25:36, 353, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 10']
['23:25:44, 265, opp/conj: 8', 'sqr/tri/sext: 3', 'major: 11', 'minor: 8']
['23:25:52, 267, opp/conj: 8', 'sqr/tri/sext: 2', 'major: 10', 'minor: 10']
['23:26:00, 268, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 10']
['23:26:07, 278, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 8']
['23:26:15, 318, opp/conj: 6', 'sqr/tri/sext: 8', 'major: 14', 'minor: 9']
['23:26:23, 364, opp/conj: 7', 'sqr/tri/sext: 10', 'major: 17', 'minor: 10']
['23:26:31, 367, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 11']
['23:26:39, 317, opp/conj: 5', 'sqr/tri/sext: 10', 'major: 15', 'minor: 9']
['23:26:47, 327, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 8']
['23:26:56, 289, opp/conj: 4', 'sqr/tri/sext: 10', 'major: 14', 'minor: 8']
['23:27:04, 329, opp/conj: 4', 'sqr/tri/sext: 13', 'major: 17', 'minor: 7']
['23:27:12, 301, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 6']
['23:27:20, 341, opp/conj: 4', 'sqr/tri/sext: 14', 'major: 18', 'minor: 7']
['23:27:28, 305, opp/conj: 5', 'sqr/tri/sext: 11', 'major: 16', 'minor: 7']
['23:27:36, 379, opp/conj: 7', 'sqr/tri/sext: 13', 'major: 20', 'minor: 8']
['23:27:44, 381, opp/conj: 9', 'sqr/tri/sext: 10', 'major: 19', 'minor: 10']
['23:27:51, 397, opp/conj: 9', 'sqr/tri/sext: 9', 'major: 18', 'minor: 12']
['23:27:59, 371, opp/conj: 9', 'sqr/tri/sext: 7', 'major: 16', 'minor: 13']
['23:28:07, 328, opp/conj: 8', 'sqr/tri/sext: 7', 'major: 15', 'minor: 11']
['23:28:15, 350, opp/conj: 8', 'sqr/tri/sext: 6', 'major: 14', 'minor: 14']
['23:28:23, 364, opp/conj: 11', 'sqr/tri/sext: 4', 'major: 15', 'minor: 13']
['23:28:31, 315, opp/conj: 10', 'sqr/tri/sext: 4', 'major: 14', 'minor: 8']
['23:28:39, 303, opp/conj: 10', 'sqr/tri/sext: 3', 'major: 13', 'minor: 9']
['23:28:47, 241, opp/conj: 8', 'sqr/tri/sext: 1', 'major: 9', 'minor: 8']
['23:28:56, 282, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 7']
['23:29:04, 290, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 8']
['23:29:12, 256, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 6']
['23:29:20, 258, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 7']
['23:29:28, 256, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 7']
['23:29:36, 270, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 5']
['23:29:44, 287, opp/conj: 7', 'sqr/tri/sext: 6', 'major: 13', 'minor: 7']
['23:29:52, 275, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 8']
['23:30:00, 239, opp/conj: 7', 'sqr/tri/sext: 3', 'major: 10', 'minor: 8']
['23:30:08, 233, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 7']
['23:30:16, 247, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 9']
['23:30:24, 293, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 8']
['23:30:32, 283, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 7']
['23:30:40, 268, opp/conj: 8', 'sqr/tri/sext: 3', 'major: 11', 'minor: 7']
['23:30:48, 334, opp/conj: 8', 'sqr/tri/sext: 5', 'major: 13', 'minor: 12']
['23:30:56, 355, opp/conj: 9', 'sqr/tri/sext: 6', 'major: 15', 'minor: 10']
['23:31:04, 325, opp/conj: 8', 'sqr/tri/sext: 4', 'major: 12', 'minor: 13']
['23:31:12, 321, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 15']
['23:31:20, 312, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 14']
['23:31:28, 324, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 17']
['23:31:36, 310, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 15']
['23:31:44, 293, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 13']
['23:31:52, 264, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 11']
['23:32:00, 290, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 10']
['23:32:08, 273, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 9']
['23:32:16, 279, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 9']
['23:32:24, 237, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 7']
['23:32:32, 211, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 5']
['23:32:40, 273, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 11']
['23:32:48, 256, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 8']
['23:32:56, 246, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 8']
['23:33:04, 279, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 11']
['23:33:12, 309, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 10']
['23:33:20, 309, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 10']
['23:33:28, 326, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 11']
['23:33:36, 302, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['23:33:44, 219, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 9']
['23:33:52, 254, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 13']
['23:34:00, 228, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 15']
['23:34:08, 250, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 16']
['23:34:16, 270, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 16']
['23:34:24, 262, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 15']
['23:34:31, 284, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 16']
['23:34:39, 232, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 13']
['23:34:47, 237, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 12']
['23:34:56, 231, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 14']
['23:35:04, 235, opp/conj: 5', 'sqr/tri/sext: 3', 'major: 8', 'minor: 14']
['23:35:12, 201, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 11']
['23:35:20, 218, opp/conj: 6', 'sqr/tri/sext: 1', 'major: 7', 'minor: 12']
['23:35:28, 204, opp/conj: 6', 'sqr/tri/sext: 1', 'major: 7', 'minor: 10']
['23:35:36, 256, opp/conj: 6', 'sqr/tri/sext: 3', 'major: 9', 'minor: 12']
['23:35:44, 283, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 12']
['23:35:52, 295, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 12']
['23:36:00, 275, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 9']
['23:36:08, 309, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 11']
['23:36:15, 289, opp/conj: 4', 'sqr/tri/sext: 8', 'major: 12', 'minor: 11']
['23:36:23, 240, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 12']
['23:36:31, 258, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 13']
['23:36:39, 260, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 12']
['23:36:47, 179, opp/conj: 2', 'sqr/tri/sext: 4', 'major: 6', 'minor: 12']
['23:36:56, 155, opp/conj: 2', 'sqr/tri/sext: 3', 'major: 5', 'minor: 11']
['23:37:04, 240, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 14']
['23:37:12, 200, opp/conj: 2', 'sqr/tri/sext: 4', 'major: 6', 'minor: 14']
['23:37:20, 202, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 13']
['23:37:28, 198, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 12']
['23:37:36, 257, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 16']
['23:37:44, 285, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 17']
['23:37:52, 253, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 15']
['23:37:59, 259, opp/conj: 1', 'sqr/tri/sext: 10', 'major: 11', 'minor: 12']
['23:38:07, 322, opp/conj: 4', 'sqr/tri/sext: 8', 'major: 12', 'minor: 15']
['23:38:15, 339, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 16']
['23:38:23, 280, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 12']
['23:38:31, 316, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 14']
['23:38:39, 276, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 11']
['23:38:47, 286, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 8']
['23:38:56, 296, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 9']
['23:39:04, 268, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 9']
['23:39:12, 299, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 9']
['23:39:20, 341, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 10']
['23:39:28, 321, opp/conj: 7', 'sqr/tri/sext: 7', 'major: 14', 'minor: 10']
['23:39:36, 362, opp/conj: 9', 'sqr/tri/sext: 6', 'major: 15', 'minor: 13']
['23:39:43, 361, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 9']
['23:39:51, 370, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 8']
['23:40:00, 348, opp/conj: 9', 'sqr/tri/sext: 6', 'major: 15', 'minor: 8']
['23:40:08, 332, opp/conj: 9', 'sqr/tri/sext: 5', 'major: 14', 'minor: 8']
['23:40:16, 354, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 7']
['23:40:24, 342, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 5']
['23:40:32, 356, opp/conj: 10', 'sqr/tri/sext: 6', 'major: 16', 'minor: 6']
['23:40:40, 357, opp/conj: 11', 'sqr/tri/sext: 4', 'major: 15', 'minor: 7']
['23:40:48, 387, opp/conj: 13', 'sqr/tri/sext: 4', 'major: 17', 'minor: 6']
['23:40:56, 391, opp/conj: 12', 'sqr/tri/sext: 5', 'major: 17', 'minor: 8']
['23:41:04, 406, opp/conj: 13', 'sqr/tri/sext: 5', 'major: 18', 'minor: 7']
['23:41:12, 364, opp/conj: 12', 'sqr/tri/sext: 4', 'major: 16', 'minor: 7']
['23:41:20, 370, opp/conj: 11', 'sqr/tri/sext: 4', 'major: 15', 'minor: 9']
['23:41:28, 357, opp/conj: 10', 'sqr/tri/sext: 5', 'major: 15', 'minor: 9']
['23:41:36, 291, opp/conj: 9', 'sqr/tri/sext: 3', 'major: 12', 'minor: 6']
['23:41:44, 217, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 10']
['23:41:52, 209, opp/conj: 4', 'sqr/tri/sext: 2', 'major: 6', 'minor: 13']
['23:42:00, 205, opp/conj: 4', 'sqr/tri/sext: 1', 'major: 5', 'minor: 14']
['23:42:08, 183, opp/conj: 4', 'sqr/tri/sext: 1', 'major: 5', 'minor: 11']
['23:42:16, 232, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 13']
['23:42:24, 270, opp/conj: 7', 'sqr/tri/sext: 2', 'major: 9', 'minor: 11']
['23:42:32, 274, opp/conj: 7', 'sqr/tri/sext: 3', 'major: 10', 'minor: 11']
['23:42:40, 302, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 10']
['23:42:48, 301, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 9']
['23:42:56, 285, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 10']
['23:43:04, 261, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 8']
['23:43:12, 289, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 9']
['23:43:20, 259, opp/conj: 7', 'sqr/tri/sext: 4', 'major: 11', 'minor: 8']
['23:43:28, 276, opp/conj: 7', 'sqr/tri/sext: 5', 'major: 12', 'minor: 9']
['23:43:36, 229, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 8']
['23:43:44, 167, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 5']
['23:43:52, 129, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 3']
['23:44:00, 186, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 5']
['23:44:08, 182, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 7']
['23:44:16, 166, opp/conj: 3', 'sqr/tri/sext: 4', 'major: 7', 'minor: 7']
['23:44:24, 225, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 8']
['23:44:32, 199, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 8']
['23:44:40, 257, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 9']
['23:44:47, 292, opp/conj: 2', 'sqr/tri/sext: 10', 'major: 12', 'minor: 11']
['23:44:56, 356, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 12']
['23:45:04, 366, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 12']
['23:45:12, 362, opp/conj: 5', 'sqr/tri/sext: 12', 'major: 17', 'minor: 7']
['23:45:20, 295, opp/conj: 4', 'sqr/tri/sext: 10', 'major: 14', 'minor: 5']
['23:45:28, 293, opp/conj: 4', 'sqr/tri/sext: 10', 'major: 14', 'minor: 6']
['23:45:36, 281, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 7']
['23:45:44, 240, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 5']
['23:45:52, 226, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 6']
['23:46:00, 212, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 7']
['23:46:08, 240, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 7']
['23:46:16, 183, opp/conj: 4', 'sqr/tri/sext: 3', 'major: 7', 'minor: 8']
['23:46:24, 255, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 10']
['23:46:31, 237, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 10']
['23:46:39, 251, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 12']
['23:46:47, 254, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 11']
['23:46:56, 293, opp/conj: 4', 'sqr/tri/sext: 8', 'major: 12', 'minor: 11']
['23:47:04, 258, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 9']
['23:47:12, 228, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 5']
['23:47:20, 214, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 5']
['23:47:28, 198, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 6']
['23:47:36, 219, opp/conj: 4', 'sqr/tri/sext: 3', 'major: 7', 'minor: 11']
['23:47:44, 269, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 13']
['23:47:52, 299, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 15']
['23:48:00, 290, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 14']
['23:48:07, 351, opp/conj: 6', 'sqr/tri/sext: 8', 'major: 14', 'minor: 14']
['23:48:15, 293, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 11']
['23:48:23, 295, opp/conj: 6', 'sqr/tri/sext: 7', 'major: 13', 'minor: 9']
['23:48:31, 263, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 11']
['23:48:39, 264, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 12']
['23:48:47, 271, opp/conj: 6', 'sqr/tri/sext: 6', 'major: 12', 'minor: 8']
['23:48:56, 257, opp/conj: 6', 'sqr/tri/sext: 5', 'major: 11', 'minor: 8']
['23:49:04, 234, opp/conj: 5', 'sqr/tri/sext: 5', 'major: 10', 'minor: 8']
['23:49:12, 320, opp/conj: 6', 'sqr/tri/sext: 8', 'major: 14', 'minor: 9']
['23:49:20, 382, opp/conj: 8', 'sqr/tri/sext: 9', 'major: 17', 'minor: 9']
['23:49:28, 354, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 10']
['23:49:36, 342, opp/conj: 7', 'sqr/tri/sext: 8', 'major: 15', 'minor: 9']
['23:49:44, 285, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 12']
['23:49:51, 315, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 14']
