['Time, Count, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 0']
['01:45:35, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['01:45:43, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['01:45:51, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['01:45:59, 24, opp/conj: 4', 'sqr/tri/sext: 20', 'major: 24', 'minor: 0']
['01:46:07, 24, opp/conj: 4', 'sqr/tri/sext: 20', 'major: 24', 'minor: 0']
['01:46:15, 24, opp/conj: 4', 'sqr/tri/sext: 20', 'major: 24', 'minor: 0']
['01:46:23, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['01:46:31, 22, opp/conj: 4', 'sqr/tri/sext: 18', 'major: 22', 'minor: 0']
['01:46:39, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['01:46:47, 24, opp/conj: 4', 'sqr/tri/sext: 20', 'major: 24', 'minor: 0']
['01:46:56, 25, opp/conj: 4', 'sqr/tri/sext: 21', 'major: 25', 'minor: 0']
['01:47:03, 30, opp/conj: 4', 'sqr/tri/sext: 26', 'major: 30', 'minor: 0']
['01:47:11, 29, opp/conj: 4', 'sqr/tri/sext: 25', 'major: 29', 'minor: 0']
['01:47:19, 29, opp/conj: 4', 'sqr/tri/sext: 25', 'major: 29', 'minor: 0']
['01:47:27, 30, opp/conj: 4', 'sqr/tri/sext: 26', 'major: 30', 'minor: 0']
['01:47:35, 30, opp/conj: 4', 'sqr/tri/sext: 26', 'major: 30', 'minor: 0']
['01:47:43, 31, opp/conj: 4', 'sqr/tri/sext: 27', 'major: 31', 'minor: 0']
['01:47:51, 32, opp/conj: 4', 'sqr/tri/sext: 28', 'major: 32', 'minor: 0']
['01:47:59, 33, opp/conj: 5', 'sqr/tri/sext: 28', 'major: 33', 'minor: 0']
['01:48:07, 32, opp/conj: 5', 'sqr/tri/sext: 27', 'major: 32', 'minor: 0']
['01:48:15, 32, opp/conj: 5', 'sqr/tri/sext: 27', 'major: 32', 'minor: 0']
['01:48:23, 32, opp/conj: 5', 'sqr/tri/sext: 27', 'major: 32', 'minor: 0']
['01:48:31, 32, opp/conj: 5', 'sqr/tri/sext: 27', 'major: 32', 'minor: 0']
['01:48:39, 33, opp/conj: 5', 'sqr/tri/sext: 28', 'major: 33', 'minor: 0']
['01:48:47, 33, opp/conj: 5', 'sqr/tri/sext: 28', 'major: 33', 'minor: 0']
['01:48:55, 33, opp/conj: 5', 'sqr/tri/sext: 28', 'major: 33', 'minor: 0']
['01:49:03, 33, opp/conj: 5', 'sqr/tri/sext: 28', 'major: 33', 'minor: 0']
['01:49:11, 32, opp/conj: 5', 'sqr/tri/sext: 27', 'major: 32', 'minor: 0']
['01:49:19, 33, opp/conj: 5', 'sqr/tri/sext: 28', 'major: 33', 'minor: 0']
['01:49:27, 33, opp/conj: 5', 'sqr/tri/sext: 28', 'major: 33', 'minor: 0']
['01:49:35, 31, opp/conj: 4', 'sqr/tri/sext: 27', 'major: 31', 'minor: 0']
['01:49:43, 32, opp/conj: 4', 'sqr/tri/sext: 28', 'major: 32', 'minor: 0']
['01:49:51, 33, opp/conj: 4', 'sqr/tri/sext: 29', 'major: 33', 'minor: 0']
['01:49:59, 33, opp/conj: 4', 'sqr/tri/sext: 29', 'major: 33', 'minor: 0']
['01:50:07, 33, opp/conj: 4', 'sqr/tri/sext: 29', 'major: 33', 'minor: 0']
['01:50:15, 33, opp/conj: 4', 'sqr/tri/sext: 29', 'major: 33', 'minor: 0']
['01:50:23, 34, opp/conj: 4', 'sqr/tri/sext: 30', 'major: 34', 'minor: 0']
['01:50:31, 34, opp/conj: 5', 'sqr/tri/sext: 29', 'major: 34', 'minor: 0']
['01:50:39, 35, opp/conj: 6', 'sqr/tri/sext: 29', 'major: 35', 'minor: 0']
['01:50:47, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:50:55, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:51:04, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:51:12, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:51:20, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['01:51:28, 35, opp/conj: 6', 'sqr/tri/sext: 29', 'major: 35', 'minor: 0']
['01:51:36, 35, opp/conj: 6', 'sqr/tri/sext: 29', 'major: 35', 'minor: 0']
['01:51:44, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:51:52, 36, opp/conj: 6', 'sqr/tri/sext: 30', 'major: 36', 'minor: 0']
['01:52:00, 36, opp/conj: 6', 'sqr/tri/sext: 30', 'major: 36', 'minor: 0']
['01:52:07, 37, opp/conj: 6', 'sqr/tri/sext: 31', 'major: 37', 'minor: 0']
['01:52:15, 37, opp/conj: 6', 'sqr/tri/sext: 31', 'major: 37', 'minor: 0']
['01:52:23, 37, opp/conj: 6', 'sqr/tri/sext: 31', 'major: 37', 'minor: 0']
['01:52:31, 37, opp/conj: 6', 'sqr/tri/sext: 31', 'major: 37', 'minor: 0']
['01:52:39, 37, opp/conj: 6', 'sqr/tri/sext: 31', 'major: 37', 'minor: 0']
['01:52:47, 37, opp/conj: 6', 'sqr/tri/sext: 31', 'major: 37', 'minor: 0']
['01:52:56, 38, opp/conj: 6', 'sqr/tri/sext: 32', 'major: 38', 'minor: 0']
['01:53:04, 37, opp/conj: 6', 'sqr/tri/sext: 31', 'major: 37', 'minor: 0']
['01:53:12, 37, opp/conj: 6', 'sqr/tri/sext: 31', 'major: 37', 'minor: 0']
['01:53:20, 37, opp/conj: 7', 'sqr/tri/sext: 30', 'major: 37', 'minor: 0']
['01:53:28, 37, opp/conj: 7', 'sqr/tri/sext: 30', 'major: 37', 'minor: 0']
['01:53:36, 37, opp/conj: 7', 'sqr/tri/sext: 30', 'major: 37', 'minor: 0']
['01:53:44, 37, opp/conj: 7', 'sqr/tri/sext: 30', 'major: 37', 'minor: 0']
['01:53:51, 37, opp/conj: 7', 'sqr/tri/sext: 30', 'major: 37', 'minor: 0']
['01:53:59, 35, opp/conj: 7', 'sqr/tri/sext: 28', 'major: 35', 'minor: 0']
['01:54:07, 35, opp/conj: 7', 'sqr/tri/sext: 28', 'major: 35', 'minor: 0']
['01:54:15, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:54:23, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:54:31, 35, opp/conj: 6', 'sqr/tri/sext: 29', 'major: 35', 'minor: 0']
['01:54:39, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:54:47, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:54:56, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:55:04, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['01:55:12, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['01:55:20, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['01:55:28, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['01:55:35, 32, opp/conj: 6', 'sqr/tri/sext: 26', 'major: 32', 'minor: 0']
['01:55:43, 32, opp/conj: 6', 'sqr/tri/sext: 26', 'major: 32', 'minor: 0']
['01:55:51, 32, opp/conj: 6', 'sqr/tri/sext: 26', 'major: 32', 'minor: 0']
['01:55:59, 34, opp/conj: 7', 'sqr/tri/sext: 27', 'major: 34', 'minor: 0']
['01:56:07, 32, opp/conj: 7', 'sqr/tri/sext: 25', 'major: 32', 'minor: 0']
['01:56:15, 32, opp/conj: 7', 'sqr/tri/sext: 25', 'major: 32', 'minor: 0']
['01:56:23, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['01:56:31, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['01:56:39, 31, opp/conj: 6', 'sqr/tri/sext: 25', 'major: 31', 'minor: 0']
['01:56:47, 31, opp/conj: 6', 'sqr/tri/sext: 25', 'major: 31', 'minor: 0']
['01:56:56, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['01:57:04, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['01:57:11, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['01:57:19, 29, opp/conj: 6', 'sqr/tri/sext: 23', 'major: 29', 'minor: 0']
['01:57:27, 29, opp/conj: 6', 'sqr/tri/sext: 23', 'major: 29', 'minor: 0']
['01:57:35, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['01:57:43, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['01:57:51, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['01:57:59, 27, opp/conj: 5', 'sqr/tri/sext: 22', 'major: 27', 'minor: 0']
['01:58:07, 26, opp/conj: 5', 'sqr/tri/sext: 21', 'major: 26', 'minor: 0']
['01:58:15, 26, opp/conj: 5', 'sqr/tri/sext: 21', 'major: 26', 'minor: 0']
['01:58:23, 25, opp/conj: 5', 'sqr/tri/sext: 20', 'major: 25', 'minor: 0']
['01:58:31, 24, opp/conj: 5', 'sqr/tri/sext: 19', 'major: 24', 'minor: 0']
['01:58:39, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['01:58:47, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['01:58:55, 25, opp/conj: 4', 'sqr/tri/sext: 21', 'major: 25', 'minor: 0']
['01:59:03, 26, opp/conj: 4', 'sqr/tri/sext: 22', 'major: 26', 'minor: 0']
['01:59:11, 26, opp/conj: 4', 'sqr/tri/sext: 22', 'major: 26', 'minor: 0']
['01:59:19, 25, opp/conj: 4', 'sqr/tri/sext: 21', 'major: 25', 'minor: 0']
['01:59:27, 24, opp/conj: 4', 'sqr/tri/sext: 20', 'major: 24', 'minor: 0']
['01:59:35, 24, opp/conj: 4', 'sqr/tri/sext: 20', 'major: 24', 'minor: 0']
['01:59:43, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['01:59:51, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:00:00, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:00:08, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:00:16, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:00:24, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:00:32, 19, opp/conj: 4', 'sqr/tri/sext: 15', 'major: 19', 'minor: 0']
['02:00:39, 19, opp/conj: 4', 'sqr/tri/sext: 15', 'major: 19', 'minor: 0']
['02:00:47, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:00:56, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:01:04, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:01:12, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:01:20, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:01:28, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:01:36, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:01:44, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:01:52, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:02:00, 19, opp/conj: 3', 'sqr/tri/sext: 16', 'major: 19', 'minor: 0']
['02:02:08, 20, opp/conj: 3', 'sqr/tri/sext: 17', 'major: 20', 'minor: 0']
['02:02:15, 22, opp/conj: 4', 'sqr/tri/sext: 18', 'major: 22', 'minor: 0']
['02:02:23, 24, opp/conj: 5', 'sqr/tri/sext: 19', 'major: 24', 'minor: 0']
['02:02:31, 24, opp/conj: 5', 'sqr/tri/sext: 19', 'major: 24', 'minor: 0']
['02:02:39, 25, opp/conj: 5', 'sqr/tri/sext: 20', 'major: 25', 'minor: 0']
['02:02:47, 26, opp/conj: 5', 'sqr/tri/sext: 21', 'major: 26', 'minor: 0']
['02:02:56, 25, opp/conj: 5', 'sqr/tri/sext: 20', 'major: 25', 'minor: 0']
['02:03:04, 25, opp/conj: 5', 'sqr/tri/sext: 20', 'major: 25', 'minor: 0']
['02:03:12, 23, opp/conj: 5', 'sqr/tri/sext: 18', 'major: 23', 'minor: 0']
['02:03:20, 22, opp/conj: 4', 'sqr/tri/sext: 18', 'major: 22', 'minor: 0']
['02:03:28, 22, opp/conj: 4', 'sqr/tri/sext: 18', 'major: 22', 'minor: 0']
['02:03:36, 22, opp/conj: 4', 'sqr/tri/sext: 18', 'major: 22', 'minor: 0']
['02:03:44, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:03:52, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:03:59, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:04:07, 24, opp/conj: 5', 'sqr/tri/sext: 19', 'major: 24', 'minor: 0']
['02:04:15, 23, opp/conj: 5', 'sqr/tri/sext: 18', 'major: 23', 'minor: 0']
['02:04:23, 24, opp/conj: 5', 'sqr/tri/sext: 19', 'major: 24', 'minor: 0']
['02:04:31, 26, opp/conj: 5', 'sqr/tri/sext: 21', 'major: 26', 'minor: 0']
['02:04:39, 25, opp/conj: 5', 'sqr/tri/sext: 20', 'major: 25', 'minor: 0']
['02:04:47, 27, opp/conj: 5', 'sqr/tri/sext: 22', 'major: 27', 'minor: 0']
['02:04:56, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['02:05:04, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['02:05:12, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['02:05:20, 27, opp/conj: 4', 'sqr/tri/sext: 23', 'major: 27', 'minor: 0']
['02:05:28, 27, opp/conj: 4', 'sqr/tri/sext: 23', 'major: 27', 'minor: 0']
['02:05:36, 28, opp/conj: 4', 'sqr/tri/sext: 24', 'major: 28', 'minor: 0']
['02:05:43, 27, opp/conj: 4', 'sqr/tri/sext: 23', 'major: 27', 'minor: 0']
['02:05:51, 28, opp/conj: 4', 'sqr/tri/sext: 24', 'major: 28', 'minor: 0']
['02:06:00, 29, opp/conj: 5', 'sqr/tri/sext: 24', 'major: 29', 'minor: 0']
['02:06:08, 29, opp/conj: 5', 'sqr/tri/sext: 24', 'major: 29', 'minor: 0']
['02:06:16, 29, opp/conj: 5', 'sqr/tri/sext: 24', 'major: 29', 'minor: 0']
['02:06:24, 29, opp/conj: 5', 'sqr/tri/sext: 24', 'major: 29', 'minor: 0']
['02:06:32, 27, opp/conj: 5', 'sqr/tri/sext: 22', 'major: 27', 'minor: 0']
['02:06:40, 27, opp/conj: 5', 'sqr/tri/sext: 22', 'major: 27', 'minor: 0']
['02:06:48, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['02:06:56, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['02:07:04, 28, opp/conj: 5', 'sqr/tri/sext: 23', 'major: 28', 'minor: 0']
['02:07:12, 29, opp/conj: 5', 'sqr/tri/sext: 24', 'major: 29', 'minor: 0']
['02:07:20, 29, opp/conj: 5', 'sqr/tri/sext: 24', 'major: 29', 'minor: 0']
['02:07:28, 29, opp/conj: 5', 'sqr/tri/sext: 24', 'major: 29', 'minor: 0']
['02:07:36, 29, opp/conj: 5', 'sqr/tri/sext: 24', 'major: 29', 'minor: 0']
['02:07:44, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:07:52, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:08:00, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:08:08, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:08:16, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:08:24, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:08:32, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:08:40, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:08:48, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:08:56, 30, opp/conj: 6', 'sqr/tri/sext: 24', 'major: 30', 'minor: 0']
['02:09:04, 31, opp/conj: 6', 'sqr/tri/sext: 25', 'major: 31', 'minor: 0']
['02:09:12, 32, opp/conj: 6', 'sqr/tri/sext: 26', 'major: 32', 'minor: 0']
['02:09:20, 32, opp/conj: 6', 'sqr/tri/sext: 26', 'major: 32', 'minor: 0']
['02:09:28, 32, opp/conj: 6', 'sqr/tri/sext: 26', 'major: 32', 'minor: 0']
['02:09:36, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:09:44, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:09:52, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:10:00, 32, opp/conj: 6', 'sqr/tri/sext: 26', 'major: 32', 'minor: 0']
['02:10:08, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:10:16, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:10:24, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:10:32, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['02:10:40, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['02:10:47, 34, opp/conj: 6', 'sqr/tri/sext: 28', 'major: 34', 'minor: 0']
['02:10:56, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:11:04, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:11:12, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:11:20, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:11:28, 33, opp/conj: 6', 'sqr/tri/sext: 27', 'major: 33', 'minor: 0']
['02:11:36, 29, opp/conj: 6', 'sqr/tri/sext: 23', 'major: 29', 'minor: 0']
['02:11:44, 26, opp/conj: 4', 'sqr/tri/sext: 22', 'major: 26', 'minor: 0']
['02:11:52, 26, opp/conj: 4', 'sqr/tri/sext: 22', 'major: 26', 'minor: 0']
['02:12:00, 26, opp/conj: 4', 'sqr/tri/sext: 22', 'major: 26', 'minor: 0']
['02:12:08, 27, opp/conj: 4', 'sqr/tri/sext: 23', 'major: 27', 'minor: 0']
['02:12:16, 27, opp/conj: 4', 'sqr/tri/sext: 23', 'major: 27', 'minor: 0']
['02:12:24, 27, opp/conj: 4', 'sqr/tri/sext: 23', 'major: 27', 'minor: 0']
['02:12:31, 27, opp/conj: 4', 'sqr/tri/sext: 23', 'major: 27', 'minor: 0']
['02:12:39, 26, opp/conj: 3', 'sqr/tri/sext: 23', 'major: 26', 'minor: 0']
['02:12:47, 26, opp/conj: 3', 'sqr/tri/sext: 23', 'major: 26', 'minor: 0']
['02:12:56, 27, opp/conj: 3', 'sqr/tri/sext: 24', 'major: 27', 'minor: 0']
['02:13:04, 27, opp/conj: 3', 'sqr/tri/sext: 24', 'major: 27', 'minor: 0']
['02:13:12, 27, opp/conj: 3', 'sqr/tri/sext: 24', 'major: 27', 'minor: 0']
['02:13:20, 27, opp/conj: 3', 'sqr/tri/sext: 24', 'major: 27', 'minor: 0']
['02:13:28, 25, opp/conj: 3', 'sqr/tri/sext: 22', 'major: 25', 'minor: 0']
['02:13:36, 26, opp/conj: 3', 'sqr/tri/sext: 23', 'major: 26', 'minor: 0']
['02:13:44, 26, opp/conj: 3', 'sqr/tri/sext: 23', 'major: 26', 'minor: 0']
['02:13:52, 26, opp/conj: 3', 'sqr/tri/sext: 23', 'major: 26', 'minor: 0']
['02:14:00, 27, opp/conj: 3', 'sqr/tri/sext: 24', 'major: 27', 'minor: 0']
['02:14:08, 28, opp/conj: 3', 'sqr/tri/sext: 25', 'major: 28', 'minor: 0']
['02:14:15, 28, opp/conj: 3', 'sqr/tri/sext: 25', 'major: 28', 'minor: 0']
['02:14:23, 28, opp/conj: 3', 'sqr/tri/sext: 25', 'major: 28', 'minor: 0']
['02:14:31, 28, opp/conj: 4', 'sqr/tri/sext: 24', 'major: 28', 'minor: 0']
['02:14:39, 28, opp/conj: 4', 'sqr/tri/sext: 24', 'major: 28', 'minor: 0']
['02:14:47, 28, opp/conj: 4', 'sqr/tri/sext: 24', 'major: 28', 'minor: 0']
['02:14:56, 27, opp/conj: 4', 'sqr/tri/sext: 23', 'major: 27', 'minor: 0']
['02:15:04, 28, opp/conj: 4', 'sqr/tri/sext: 24', 'major: 28', 'minor: 0']
['02:15:12, 27, opp/conj: 3', 'sqr/tri/sext: 24', 'major: 27', 'minor: 0']
['02:15:20, 28, opp/conj: 4', 'sqr/tri/sext: 24', 'major: 28', 'minor: 0']
['02:15:28, 25, opp/conj: 4', 'sqr/tri/sext: 21', 'major: 25', 'minor: 0']
['02:15:36, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:15:44, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:15:51, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:15:59, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:16:07, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:16:15, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:16:23, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:16:31, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:16:39, 24, opp/conj: 3', 'sqr/tri/sext: 21', 'major: 24', 'minor: 0']
['02:16:47, 24, opp/conj: 3', 'sqr/tri/sext: 21', 'major: 24', 'minor: 0']
['02:16:56, 24, opp/conj: 3', 'sqr/tri/sext: 21', 'major: 24', 'minor: 0']
['02:17:04, 24, opp/conj: 3', 'sqr/tri/sext: 21', 'major: 24', 'minor: 0']
['02:17:12, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:17:20, 24, opp/conj: 4', 'sqr/tri/sext: 20', 'major: 24', 'minor: 0']
['02:17:28, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:17:36, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:17:44, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:17:52, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:18:00, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:18:08, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:18:16, 24, opp/conj: 4', 'sqr/tri/sext: 20', 'major: 24', 'minor: 0']
['02:18:24, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:18:32, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:18:40, 23, opp/conj: 4', 'sqr/tri/sext: 19', 'major: 23', 'minor: 0']
['02:18:48, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:18:56, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:19:04, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:19:12, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:19:20, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:19:28, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:19:36, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:19:44, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:19:52, 23, opp/conj: 3', 'sqr/tri/sext: 20', 'major: 23', 'minor: 0']
['02:20:00, 22, opp/conj: 3', 'sqr/tri/sext: 19', 'major: 22', 'minor: 0']
['02:20:08, 21, opp/conj: 3', 'sqr/tri/sext: 18', 'major: 21', 'minor: 0']
['02:20:16, 20, opp/conj: 3', 'sqr/tri/sext: 17', 'major: 20', 'minor: 0']
['02:20:24, 20, opp/conj: 3', 'sqr/tri/sext: 17', 'major: 20', 'minor: 0']
['02:20:32, 19, opp/conj: 3', 'sqr/tri/sext: 16', 'major: 19', 'minor: 0']
['02:20:40, 20, opp/conj: 3', 'sqr/tri/sext: 17', 'major: 20', 'minor: 0']
['02:20:48, 20, opp/conj: 3', 'sqr/tri/sext: 17', 'major: 20', 'minor: 0']
['02:20:56, 21, opp/conj: 3', 'sqr/tri/sext: 18', 'major: 21', 'minor: 0']
['02:21:04, 21, opp/conj: 3', 'sqr/tri/sext: 18', 'major: 21', 'minor: 0']
['02:21:12, 20, opp/conj: 3', 'sqr/tri/sext: 17', 'major: 20', 'minor: 0']
['02:21:20, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:21:28, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:21:36, 21, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 0']
['02:21:44, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:21:52, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:22:00, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:22:08, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:22:16, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:22:24, 20, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 0']
['02:22:32, 21, opp/conj: 5', 'sqr/tri/sext: 16', 'major: 21', 'minor: 0']
['02:22:39, 21, opp/conj: 5', 'sqr/tri/sext: 16', 'major: 21', 'minor: 0']
