['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 01:54:15', '0', '1', "(Neptune,28.433,(r)) (H10,118.473,(d)) (square,2.42')\n(Pluto,51.424,(r)) (H12,141.510,(c)) (square,5.18')", "(Mercury,227.606,(r)) (H1,167.592,(c)) (sextile,0.82')", '4', '5', '6', '7', '8', "(Venus,262.021,(r)) (H8,352.095,(c)) (square,4.45')", '10', '11', '12', '13', '14', 4]
['1874-11-30 00:30:08', '0', '1', "(Mercury,227.558,(r)) (POF,47.427,(c)) (opposition,7.89')", '3', '4', "(Venus,262.047,(r)) (H5,261.958,(c)) (conjunction,5.33')", "(Mean_Node,24.370,(r)) (H5,324.353,(d)) (sextile,0.98')\n(Mean_Node,24.370,(r)) (H1,144.287,(c)) (trine,4.97')", "(Venus,262.047,(r)) (H1,141.982,(c)) (trine,3.89')", '8', '9', '10', '11', '12', '13', "(Venus,262.047,(r)) (H8,81.936,(d)) (opposition,6.68')", 6]
['1874-11-30 00:53:12', '0', '1', "(Saturn,309.592,(r)) (H12,129.496,(c)) (opposition,5.72')", '3', "(Jupiter,203.563,(r)) (H9,23.397,(c)) (opposition,9.95')", '5', '6', "(H5,297.764,(r)) (H4,297.871,(d)) (conjunction,6.41')", '8', "(Pluto,51.425,(r)) (H1,141.392,(c)) (square,1.96')", '10', '11', '12', '13', '14', 4]
['1874-11-30 01:48:23', '0', '1', '2', '3', '4', '5', '6', '7', "(Uranus,135.229,(r)) (H4,315.381,(d)) (opposition,9.10')", '9', '10', "(Venus,262.023,(r)) (POF,22.000,(c)) (trine,1.36')", "(Uranus,135.229,(r)) (H1,135.110,(c)) (conjunction,7.13')", '13', '14', 3]
['1874-11-30 01:56:07', '0', "(Mean_Node,24.367,(r)) (H10,114.409,(d)) (square,2.55')", '2', '3', "(Venus,262.020,(r)) (H9,81.869,(d)) (opposition,9.05')", '5', '6', '7', '8', '9', '10', "(Jupiter,203.571,(r)) (POF,23.654,(c)) (opposition,4.99')", "(Moon,149.844,(r)) (H10,29.776,(c)) (trine,4.08')", '13', '14', 4]
['1874-11-30 00:11:28', '0', '1', '2', "(Uranus,135.230,(r)) (H9,15.217,(c)) (trine,0.78')", "(Mercury,227.548,(r)) (H10,47.540,(c)) (opposition,0.45')", '5', '6', '7', "(Moon,148.929,(r)) (H4,208.936,(c)) (sextile,0.42')", '9', '10', '11', '12', '13', "(Mercury,227.548,(r)) (H1,227.395,(d)) (conjunction,9.17')", 4]
['1874-11-30 00:26:23', '0', "(Pluto,51.425,(r)) (POF,51.311,(c)) (conjunction,6.87')", '2', "(Mercury,227.556,(r)) (POF,47.613,(c)) (opposition,3.44')", '4', '5', "(Jupiter,203.559,(r)) (H5,323.518,(d)) (trine,2.50')\n(Jupiter,203.559,(r)) (H1,143.636,(c)) (sextile,4.60')", '7', '8', '9', '10', '11', "(Uranus,135.230,(r)) (POF,135.154,(d)) (conjunction,4.55')", '13', "(Mars,196.522,(r)) (H1,106.567,(c)) (square,2.68')", 6]
['1874-11-30 00:00:00', '0', '1', "(Sun,247.656,(r)) (H12,157.699,(d)) (square,2.57')\n(Uranus,135.230,(r)) (H10,45.212,(c)) (square,1.07')", '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 2]
['1874-11-30 02:17:04', '0', '1', '2', '3', '4', '5', "(Uranus,135.229,(r)) (H4,315.204,(d)) (opposition,1.47')", '7', '8', '9', '10', "(Venus,262.014,(r)) (H1,141.992,(c)) (trine,1.28')", '12', "(Mars,196.569,(r)) (POF,16.511,(c)) (opposition,3.51')", '14', 3]
['1874-11-30 01:35:04', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 0]
