['Time', '0: 1953-05-02', '1: 1955-02-27', '2: 1955-04-19', '3: 1955-05-05', '4: 1956-02-13', '5: 1961-05-25', '6: 1962-01-30', '7: 1967-06-09', '8: 1972-07-08', '9: 1972-12-24', '10: 1977-02-09', '11: 1978-06-15', '12: 1980-03-14', '13: 1992-08-20', '14: 1994-04-26', '15: 1995-11-04', 'Count']
['1935-11-14 01:46:23', "(H1,201.186,(r)) (Mercury,246.361,(cr)) (45-semisquare,11')", "(Mars,282.243,(r)) (Moon,101.843,(dp)) (opposition,24')\n(H10,112.948,(r)) (Venus,233.049,(dp)) (trine,6')\n(Uranus,32.816,(r)) (Moon,92.702,(cp)) (sextile,7')\n(H10,112.948,(r)) (Mean_Node,292.939,(cp)) (opposition,1')\n(H10,112.948,(r)) (Mean_Node,292.969,(cr)) (opposition,1')", "(H10,112.948,(r)) (Venus,232.963,(dp)) (trine,1')\n(Venus,184.169,(r)) (Moon,94.362,(cp)) (square,12')\n(H10,112.948,(r)) (Mean_Node,292.932,(cp)) (opposition,1')\n(H10,112.948,(r)) (Mean_Node,292.977,(cr)) (opposition,2')", "(Jupiter,241.090,(r)) (Moon,90.924,(dr)) (150-quincunx,10')\n(H4,292.948,(r)) (Venus,232.936,(dp)) (sextile,1')\n(H4,292.948,(r)) (Mean_Node,292.929,(cp)) (conjunction,1')\n(H4,292.948,(r)) (Mean_Node,292.979,(cr)) (conjunction,2')", "(Sun,230.759,(r)) (Moon,230.786,(dp)) (conjunction,2')\n(H1,201.186,(r)) (Venus,246.170,(cr)) (45-semisquare,1')", "(Mercury,216.026,(r)) (Moon,156.050,(dr)) (sextile,1')\n(H4,292.948,(r)) (Pluto,157.954,(dp)) (135-sesquisquare,0')\n(H4,292.948,(r)) (Pluto,157.939,(dr)) (135-sesquisquare,1')\n(H7,21.186,(r)) (Moon,156.050,(dr)) (135-sesquisquare,8')", "(Jupiter,241.090,(r)) (Moon,301.193,(dp)) (sextile,6')\n(H5,325.272,(r)) (Moon,295.258,(dr)) (30-semisextile,1')\n(H1,201.186,(r)) (Moon,231.309,(cr)) (30-semisextile,7')", "(Uranus,32.816,(r)) (Moon,258.037,(dp)) (135-sesquisquare,13')\n(H10,112.948,(r)) (Saturn,353.042,(dp)) (trine,6')\n(H10,112.948,(r)) (Saturn,353.067,(dr)) (trine,7')\n(Mercury,216.026,(r)) (Moon,306.075,(cp)) (square,3')\n(H1,201.186,(r)) (Pluto,81.249,(cp)) (trine,4')\n(H1,201.186,(r)) (Pluto,81.268,(cr)) (trine,5')", '8', "(Mars,282.243,(r)) (Moon,312.271,(dr)) (30-semisextile,2')\n(Uranus,32.816,(r)) (Moon,212.827,(cp)) (opposition,1')", '10', "(Sun,230.759,(r)) (Moon,275.949,(dp)) (45-semisquare,11')\n(Moon,95.437,(r)) (Moon,275.949,(dp)) (opposition,31')\n(Mercury,216.026,(r)) (Moon,275.949,(dp)) (sextile,5')", "(H1,201.186,(r)) (Uranus,231.328,(dp)) (30-semisextile,9')\n(H1,201.186,(r)) (Uranus,231.288,(dr)) (30-semisextile,6')\n(Jupiter,241.090,(r)) (Moon,1.053,(cr)) (trine,2')", '13', "(Mean_Node,285.461,(r)) (Moon,225.559,(dr)) (sextile,6')\n(Neptune,166.416,(r)) (Moon,316.687,(cp)) (150-quincunx,16')\n(H8,49.625,(r)) (Venus,274.519,(cr)) (135-sesquisquare,6')", "(H1,201.186,(r)) (Neptune,291.091,(dp)) (square,6')\n(H1,201.186,(r)) (Neptune,291.047,(dr)) (square,8')\n(H10,112.948,(r)) (Uranus,293.132,(dr)) (opposition,11')\n(Uranus,32.816,(r)) (Moon,167.642,(cr)) (135-sesquisquare,10')", 44]
['1935-11-14 01:39:27', "(H10,111.311,(r)) (Mercury,246.354,(cr)) (135-sesquisquare,3')", "(Mars,282.239,(r)) (Moon,101.775,(dp)) (opposition,28')\n(H5,323.605,(r)) (Venus,233.402,(dr)) (square,12')\n(Uranus,32.816,(r)) (Moon,92.644,(cp)) (sextile,10')", "(H5,323.605,(r)) (Venus,233.485,(dr)) (square,7')\n(Venus,184.164,(r)) (Moon,94.305,(cp)) (square,8')\n(H5,323.605,(r)) (Moon,83.902,(cr)) (trine,18')", "(Jupiter,241.089,(r)) (Moon,90.854,(dr)) (150-quincunx,14')\n(H5,323.605,(r)) (Venus,233.511,(dr)) (square,6')\n(H5,323.605,(r)) (Moon,83.358,(cr)) (trine,15')", "(Sun,230.754,(r)) (Moon,230.728,(dp)) (conjunction,2')\n(H4,291.311,(r)) (Venus,246.164,(cr)) (45-semisquare,9')\n(H5,323.605,(r)) (Moon,323.554,(cp)) (conjunction,3')", "(Mercury,216.019,(r)) (Moon,155.991,(dr)) (sextile,2')\n(H3,258.944,(r)) (Moon,169.095,(dp)) (square,9')\n(H3,258.944,(r)) (Mean_Node,48.969,(cp)) (150-quincunx,1')\n(H3,258.944,(r)) (Mean_Node,49.025,(cr)) (150-quincunx,5')", "(Jupiter,241.089,(r)) (Moon,301.126,(dp)) (sextile,2')\n(Sun,230.754,(r)) (Moon,231.251,(cr)) (conjunction,30')\n(H4,291.311,(r)) (Moon,231.251,(cr)) (sextile,4')", "(Uranus,32.816,(r)) (Moon,257.970,(dp)) (135-sesquisquare,9')\n(Mercury,216.019,(r)) (Moon,306.016,(cp)) (square,0')\n(H10,111.311,(r)) (Pluto,81.249,(cp)) (30-semisextile,4')\n(H10,111.311,(r)) (Moon,291.842,(cr)) (opposition,32')\n(H10,111.311,(r)) (Pluto,81.268,(cr)) (30-semisextile,3')", "(H1,199.708,(r)) (Mars,334.575,(dp)) (135-sesquisquare,8')\n(H10,111.311,(r)) (Mars,246.463,(cr)) (135-sesquisquare,9')", "(Mars,282.239,(r)) (Moon,312.211,(dr)) (30-semisextile,2')\n(H7,19.708,(r)) (Mean_Node,289.812,(dp)) (square,6')\n(H7,19.708,(r)) (Mean_Node,289.824,(dr)) (square,7')\n(Uranus,32.816,(r)) (Moon,212.759,(cp)) (opposition,3')", '10', "(Sun,230.754,(r)) (Moon,275.878,(dp)) (45-semisquare,7')\n(Moon,95.373,(r)) (Moon,275.878,(dp)) (opposition,30')\n(Mercury,216.019,(r)) (Moon,275.878,(dp)) (sextile,8')", "(H4,291.311,(r)) (Uranus,231.328,(dp)) (sextile,1')\n(H4,291.311,(r)) (Uranus,231.287,(dr)) (sextile,1')\n(Jupiter,241.089,(r)) (Moon,0.982,(cr)) (trine,6')\n(H1,199.708,(r)) (Venus,244.697,(cp)) (45-semisquare,1')", "(H1,199.708,(r)) (Mars,49.876,(cp)) (150-quincunx,10')\n(H1,199.708,(r)) (Moon,199.469,(cr)) (conjunction,14')", "(Mean_Node,285.461,(r)) (Moon,225.487,(dr)) (sextile,2')\n(Neptune,166.416,(r)) (Moon,316.630,(cp)) (150-quincunx,13')", "(H10,111.311,(r)) (Neptune,291.091,(dp)) (opposition,13')\n(Uranus,32.816,(r)) (Moon,167.577,(cr)) (135-sesquisquare,14')\n(H8,48.093,(r)) (Mars,198.006,(cr)) (150-quincunx,5')", 45]
['1935-11-14 08:45:28', "(H3,11.741,(r)) (Moon,191.725,(dp)) (opposition,1')\n(H1,293.844,(r)) (Uranus,323.840,(cp)) (30-semisextile,0')\n(H1,293.844,(r)) (Uranus,323.832,(cr)) (30-semisextile,1')\n(H10,222.273,(r)) (Moon,357.483,(cp)) (135-sesquisquare,13')", "(Jupiter,241.155,(r)) (Moon,105.949,(dp)) (135-sesquisquare,12')\n(Mean_Node,285.446,(r)) (Moon,105.949,(dp)) (opposition,30')\n(Sun,231.052,(r)) (Moon,96.198,(cp)) (135-sesquisquare,9')\n(Mercury,216.475,(r)) (Moon,96.198,(cp)) (trine,17')\n(H10,222.273,(r)) (Venus,192.109,(cr)) (30-semisextile,10')", "(Sun,231.052,(r)) (Moon,95.777,(dr)) (135-sesquisquare,16')\n(H10,222.273,(r)) (Moon,87.520,(cr)) (135-sesquisquare,15')", "(H9,191.741,(r)) (Pluto,146.750,(dp)) (45-semisquare,1')\n(H9,191.741,(r)) (Pluto,146.743,(dr)) (45-semisquare,0')\n(H4,42.273,(r)) (Moon,86.980,(cr)) (45-semisquare,18')\n(H9,191.741,(r)) (Venus,191.886,(cr)) (conjunction,9')", "(Moon,99.254,(r)) (Moon,234.291,(dp)) (135-sesquisquare,2')\n(Sun,231.052,(r)) (Moon,320.815,(cr)) (square,14')\n(Mars,282.464,(r)) (Moon,327.503,(cp)) (45-semisquare,2')\n(Pluto,117.360,(r)) (Moon,327.503,(cp)) (150-quincunx,9')\n(H4,42.273,(r)) (Mean_Node,312.266,(cp)) (square,0')\n(H4,42.273,(r)) (Mean_Node,312.293,(cr)) (square,1')\n(H5,66.966,(r)) (Venus,247.157,(cp)) (opposition,11')", "(H3,11.741,(r)) (Mean_Node,161.868,(dp)) (150-quincunx,8')\n(H3,11.741,(r)) (Mean_Node,161.924,(dr)) (150-quincunx,11')\n(H4,42.273,(r)) (Venus,267.444,(dr)) (135-sesquisquare,10')\n(Mean_Node,285.446,(r)) (Moon,15.553,(cp)) (square,6')", "(H5,66.966,(r)) (Venus,277.132,(cp)) (150-quincunx,10')", "(Mercury,216.475,(r)) (Moon,246.275,(dr)) (30-semisextile,12')", "(Sun,231.052,(r)) (Moon,201.243,(dp)) (30-semisextile,12')\n(Sun,231.052,(r)) (Moon,185.883,(dr)) (45-semisquare,10')\n(Saturn,333.544,(r)) (Moon,3.670,(cp)) (30-semisextile,8')\n(H8,153.633,(r)) (Moon,3.670,(cp)) (150-quincunx,2')", "(H10,222.273,(r)) (Mercury,252.194,(dp)) (30-semisextile,5')\n(H10,222.273,(r)) (Mercury,252.131,(dr)) (30-semisextile,9')\n(Mercury,216.475,(r)) (Moon,216.924,(cp)) (conjunction,27')\n(H5,66.966,(r)) (Moon,216.924,(cp)) (150-quincunx,3')", "(H5,66.966,(r)) (Mars,21.834,(cp)) (45-semisquare,8')\n(H5,66.966,(r)) (Mars,21.890,(cr)) (45-semisquare,5')", "(H5,66.966,(r)) (Mars,126.978,(dp)) (sextile,1')\n(H5,66.966,(r)) (Venus,276.820,(cp)) (150-quincunx,9')\n(H10,222.273,(r)) (Mercury,252.242,(cp)) (30-semisextile,2')", "(H4,42.273,(r)) (Venus,252.243,(dr)) (150-quincunx,2')", "(H1,293.844,(r)) (Moon,203.915,(cr)) (square,4')", "(Uranus,32.805,(r)) (Moon,243.091,(dp)) (150-quincunx,17')\n(H1,293.844,(r)) (Saturn,323.898,(dp)) (30-semisextile,3')\n(H1,293.844,(r)) (Saturn,323.871,(dr)) (30-semisextile,2')\n(H8,153.633,(r)) (Mean_Node,243.602,(dp)) (square,2')\n(H8,153.633,(r)) (Mean_Node,243.650,(dr)) (square,1')\n(Moon,99.254,(r)) (Moon,309.508,(cr)) (150-quincunx,15')", "(H1,293.844,(r)) (Pluto,53.644,(cp)) (trine,12')\n(H1,293.844,(r)) (Pluto,53.680,(cr)) (trine,10')\n(H8,153.633,(r)) (Neptune,33.422,(cp)) (trine,13')\n(H8,153.633,(r)) (Neptune,33.474,(cr)) (trine,10')", 53]
['1935-11-14 11:17:52', "(Mean_Node,285.440,(r)) (Moon,345.556,(cr)) (sextile,7')\n(H10,258.995,(r)) (Venus,229.034,(cp)) (30-semisextile,2')", "(H7,162.288,(r)) (Venus,192.237,(cr)) (30-semisextile,3')", "(H5,101.951,(r)) (Venus,192.067,(cr)) (square,7')\n(H7,162.288,(r)) (Venus,192.067,(cr)) (30-semisextile,13')", "(Mercury,216.638,(r)) (Moon,96.683,(dr)) (trine,3')\n(H5,101.951,(r)) (Pluto,146.751,(dp)) (45-semisquare,12')\n(H5,101.951,(r)) (Pluto,146.744,(dr)) (45-semisquare,12')\n(H5,101.951,(r)) (Venus,192.013,(cr)) (square,4')\n(H9,234.478,(r)) (Moon,99.632,(cp)) (135-sesquisquare,9')", "(Moon,100.634,(r)) (Moon,235.562,(dp)) (135-sesquisquare,4')\n(Venus,184.555,(r)) (Moon,229.548,(dr)) (45-semisquare,0')\n(H1,342.288,(r)) (Mean_Node,312.261,(cp)) (30-semisextile,2')\n(H1,342.288,(r)) (Mean_Node,312.287,(cr)) (30-semisextile,0')\n(H4,78.995,(r)) (Mercury,214.134,(cp)) (135-sesquisquare,8')\n(H5,101.951,(r)) (Uranus,311.963,(cp)) (150-quincunx,1')\n(H5,101.951,(r)) (Uranus,311.953,(cr)) (150-quincunx,0')", "(H4,78.995,(r)) (Mean_Node,48.948,(cp)) (30-semisextile,3')\n(H4,78.995,(r)) (Mean_Node,49.004,(cr)) (30-semisextile,1')", "(Mercury,216.638,(r)) (Moon,306.721,(dp)) (square,5')\n(H4,78.995,(r)) (Venus,213.910,(dp)) (135-sesquisquare,5')\n(H4,78.995,(r)) (Mercury,213.937,(dr)) (135-sesquisquare,4')\n(Jupiter,241.178,(r)) (Moon,241.273,(cp)) (conjunction,6')", "(H10,258.995,(r)) (Mars,168.843,(dr)) (square,9')\n(Moon,100.634,(r)) (Moon,310.914,(cp)) (150-quincunx,17')\n(Pluto,117.359,(r)) (Moon,296.916,(cr)) (opposition,27')", "(Neptune,166.424,(r)) (Moon,346.650,(cr)) (opposition,14')", "(H5,101.951,(r)) (Mercury,252.161,(dr)) (150-quincunx,13')\n(H7,162.288,(r)) (Mercury,252.221,(dp)) (square,4')\n(H7,162.288,(r)) (Mercury,252.161,(dr)) (square,8')\n(H7,162.288,(r)) (Jupiter,207.088,(cp)) (45-semisquare,12')", "(Mars,282.544,(r)) (Moon,42.513,(cr)) (trine,2')\n(H4,78.995,(r)) (Moon,49.157,(cp)) (30-semisextile,10')\n(H7,162.288,(r)) (Moon,42.513,(cr)) (trine,13')", "(H5,101.951,(r)) (Moon,281.801,(dp)) (opposition,9')\n(Mars,282.544,(r)) (Moon,282.924,(cp)) (conjunction,23')\n(H5,101.951,(r)) (Jupiter,57.079,(cp)) (45-semisquare,8')\n(H5,101.951,(r)) (Mercury,251.733,(cr)) (150-quincunx,13')\n(H7,162.288,(r)) (Mercury,252.285,(cp)) (square,0')\n(H7,162.288,(r)) (Mars,207.328,(cp)) (45-semisquare,2')", "(Sun,231.158,(r)) (Moon,171.160,(dr)) (sextile,0')\n(H1,342.288,(r)) (Venus,252.375,(dr)) (square,5')\n(Mercury,216.638,(r)) (Moon,6.912,(cr)) (150-quincunx,16')", "(Saturn,333.545,(r)) (Moon,333.985,(dp)) (conjunction,26')\n(H10,258.995,(r)) (Moon,228.849,(cp)) (30-semisextile,9')", "(Sun,231.158,(r)) (Moon,231.475,(dr)) (conjunction,19')\n(Venus,184.555,(r)) (Moon,244.633,(dp)) (sextile,5')\n(H4,78.995,(r)) (Uranus,289.193,(dp)) (150-quincunx,12')\n(H4,78.995,(r)) (Neptune,288.942,(dp)) (150-quincunx,3')\n(H4,78.995,(r)) (Uranus,289.159,(dr)) (150-quincunx,10')\n(H4,78.995,(r)) (Neptune,288.920,(dr)) (150-quincunx,4')\n(H8,203.648,(r)) (Saturn,323.875,(dr)) (trine,14')\n(Sun,231.158,(r)) (Moon,321.368,(cp)) (square,13')\n(Moon,100.634,(r)) (Moon,310.773,(cr)) (150-quincunx,8')", "(H8,203.648,(r)) (Moon,23.659,(dp)) (opposition,1')\n(H8,203.648,(r)) (Pluto,53.642,(cp)) (150-quincunx,0')\n(H8,203.648,(r)) (Pluto,53.678,(cr)) (150-quincunx,2')\n(H10,258.995,(r)) (Moon,198.902,(cp)) (sextile,6')", 58]
['1935-11-14 11:01:36', "(Jupiter,241.176,(r)) (Moon,181.412,(dr)) (sextile,14')\n(H10,255.219,(r)) (Jupiter,45.110,(dp)) (150-quincunx,7')\n(H10,255.219,(r)) (Jupiter,45.235,(dr)) (150-quincunx,1')\n(Mean_Node,285.441,(r)) (Moon,345.393,(cr)) (sextile,3')\n(H10,255.219,(r)) (Moon,345.393,(cr)) (square,10')", "(H5,98.122,(r)) (Mean_Node,277.933,(dp)) (opposition,11')\n(H5,98.122,(r)) (Venus,233.165,(dr)) (135-sesquisquare,3')\n(H5,98.122,(r)) (Mean_Node,277.963,(dr)) (opposition,10')\n(H10,255.219,(r)) (Mercury,225.193,(cp)) (30-semisextile,2')", "(H5,98.122,(r)) (Mean_Node,277.925,(dp)) (opposition,12')\n(H5,98.122,(r)) (Venus,233.248,(dr)) (135-sesquisquare,8')\n(H5,98.122,(r)) (Mean_Node,277.970,(dr)) (opposition,9')\n(H10,255.219,(r)) (Mercury,225.415,(cp)) (30-semisextile,12')", "(Mercury,216.621,(r)) (Moon,96.520,(dr)) (trine,6')\n(H1,336.428,(r)) (Moon,96.520,(dr)) (trine,6')\n(H5,98.122,(r)) (Mean_Node,277.923,(dp)) (opposition,12')\n(H5,98.122,(r)) (Venus,233.274,(dr)) (135-sesquisquare,9')\n(H5,98.122,(r)) (Mean_Node,277.973,(dr)) (opposition,9')", "(Moon,100.487,(r)) (Moon,235.427,(dp)) (135-sesquisquare,4')\n(Venus,184.544,(r)) (Moon,229.411,(dr)) (45-semisquare,8')\n(H1,336.428,(r)) (Venus,246.653,(cr)) (square,13')", "(H4,75.219,(r)) (Jupiter,210.383,(cr)) (135-sesquisquare,10')", "(Mercury,216.621,(r)) (Moon,306.563,(dp)) (square,3')\n(H1,336.428,(r)) (Moon,306.563,(dp)) (30-semisextile,8')\n(Jupiter,241.176,(r)) (Moon,241.136,(cp)) (conjunction,2')\n(H1,336.428,(r)) (Jupiter,186.565,(cp)) (150-quincunx,8')\n(H1,336.428,(r)) (Jupiter,186.487,(cr)) (150-quincunx,4')\n(H5,98.122,(r)) (Mean_Node,68.305,(cp)) (30-semisextile,11')\n(H5,98.122,(r)) (Mean_Node,68.328,(cr)) (30-semisextile,12')", "(H3,50.227,(r)) (Pluto,170.241,(dp)) (trine,1')\n(H3,50.227,(r)) (Pluto,170.217,(dr)) (trine,1')\n(Moon,100.487,(r)) (Moon,310.777,(cp)) (150-quincunx,17')\n(H10,255.219,(r)) (Mean_Node,164.999,(cp)) (square,13')\n(H10,255.219,(r)) (Mean_Node,165.059,(cr)) (square,10')", "(Neptune,166.423,(r)) (Moon,346.488,(cr)) (opposition,4')", "(H5,98.122,(r)) (Moon,218.260,(cp)) (trine,8')", "(H5,98.122,(r)) (Uranus,218.350,(dr)) (trine,14')\n(Mars,282.536,(r)) (Moon,42.357,(cr)) (trine,11')\n(H4,75.219,(r)) (Neptune,75.038,(cp)) (conjunction,11')\n(H4,75.219,(r)) (Neptune,75.050,(cr)) (conjunction,10')", "(H7,156.428,(r)) (Mars,126.650,(dr)) (30-semisextile,13')\n(Mars,282.536,(r)) (Moon,282.790,(cp)) (conjunction,15')", "(Sun,231.147,(r)) (Moon,171.026,(dr)) (sextile,7')\n(Mercury,216.621,(r)) (Moon,6.745,(cr)) (150-quincunx,7')\n(H5,98.122,(r)) (Jupiter,338.307,(cp)) (trine,11')\n(H5,98.122,(r)) (Pluto,68.175,(cp)) (30-semisextile,3')\n(H5,98.122,(r)) (Jupiter,338.285,(cr)) (trine,10')\n(H5,98.122,(r)) (Pluto,68.187,(cr)) (30-semisextile,4')", "(Saturn,333.545,(r)) (Moon,333.848,(dp)) (conjunction,18')\n(H10,255.219,(r)) (Moon,315.413,(dr)) (sextile,12')", "(Sun,231.147,(r)) (Moon,231.307,(dr)) (conjunction,10')\n(Venus,184.544,(r)) (Moon,244.469,(dp)) (sextile,5')\n(H8,198.400,(r)) (Mean_Node,243.597,(dp)) (45-semisquare,12')\n(H8,198.400,(r)) (Mars,243.347,(dr)) (45-semisquare,3')\n(Sun,231.147,(r)) (Moon,321.235,(cp)) (square,5')\n(Moon,100.487,(r)) (Moon,310.638,(cr)) (150-quincunx,9')", "(Saturn,333.545,(r)) (Moon,198.754,(cp)) (135-sesquisquare,13')\n(H8,198.400,(r)) (Moon,198.754,(cp)) (conjunction,21')\n(H8,198.400,(r)) (Mars,198.258,(cr)) (conjunction,9')", 59]
['1935-11-14 07:49:35', "(H10,207.810,(r)) (Venus,267.967,(dp)) (sextile,9')", "(Mean_Node,285.448,(r)) (Moon,105.404,(dp)) (opposition,3')\n(H10,207.810,(r)) (Uranus,117.652,(dp)) (square,9')\n(H10,207.810,(r)) (Uranus,117.658,(dr)) (square,9')\n(Sun,231.013,(r)) (Moon,95.733,(cp)) (135-sesquisquare,17')\n(H10,207.810,(r)) (Jupiter,27.699,(cp)) (opposition,7')\n(H10,207.810,(r)) (Jupiter,27.765,(cr)) (opposition,3')", "(H10,207.810,(r)) (Uranus,117.651,(dp)) (square,10')\n(H10,207.810,(r)) (Uranus,117.659,(dr)) (square,9')\n(H10,207.810,(r)) (Jupiter,27.684,(cp)) (opposition,8')\n(H10,207.810,(r)) (Jupiter,27.781,(cr)) (opposition,2')", "(Venus,184.414,(r)) (Moon,94.592,(dr)) (square,11')\n(H4,27.810,(r)) (Uranus,117.650,(dp)) (square,10')\n(H4,27.810,(r)) (Uranus,117.659,(dr)) (square,9')\n(H4,27.810,(r)) (Jupiter,27.679,(cp)) (conjunction,8')\n(H4,27.810,(r)) (Jupiter,27.786,(cr)) (conjunction,1')", "(Moon,98.747,(r)) (Moon,233.824,(dp)) (135-sesquisquare,5')\n(H1,279.551,(r)) (Mercury,219.320,(dr)) (sextile,14')\n(H5,54.135,(r)) (Moon,233.824,(dp)) (opposition,19')", "(H4,27.810,(r)) (Pluto,87.583,(cr)) (sextile,14')", "(Venus,184.414,(r)) (Moon,304.705,(dp)) (trine,17')\n(H1,279.551,(r)) (Mercury,219.689,(cp)) (sextile,8')\n(H1,279.551,(r)) (Moon,234.366,(cr)) (45-semisquare,11')\n(H4,27.810,(r)) (Mars,357.965,(cr)) (30-semisextile,9')\n(H5,54.135,(r)) (Moon,234.366,(cr)) (opposition,14')", "(Mercury,216.415,(r)) (Moon,261.487,(dp)) (45-semisquare,4')\n(H3,354.998,(r)) (Moon,295.096,(cr)) (sextile,6')\n(H10,207.810,(r)) (Uranus,267.907,(cp)) (sextile,6')\n(H10,207.810,(r)) (Uranus,267.850,(cr)) (sextile,2')", "(Sun,231.013,(r)) (Moon,200.784,(dp)) (30-semisextile,14')\n(H8,136.576,(r)) (Pluto,181.348,(dp)) (45-semisquare,14')", "(Mean_Node,285.448,(r)) (Moon,315.460,(dr)) (30-semisextile,1')\n(Mercury,216.415,(r)) (Moon,216.376,(cp)) (conjunction,2')\n(Uranus,32.806,(r)) (Moon,213.230,(cr)) (opposition,25')", "(H4,27.810,(r)) (Neptune,252.886,(dp)) (135-sesquisquare,5')\n(H4,27.810,(r)) (Neptune,252.869,(dr)) (135-sesquisquare,4')\n(H7,99.551,(r)) (Mars,234.746,(dr)) (135-sesquisquare,12')\n(H8,136.576,(r)) (Saturn,136.702,(dp)) (conjunction,8')\n(H8,136.576,(r)) (Saturn,136.689,(dr)) (conjunction,7')", "(H7,99.551,(r)) (Moon,279.674,(dp)) (opposition,7')", "(Pluto,117.360,(r)) (Moon,177.289,(dp)) (sextile,4')\n(H4,27.810,(r)) (Venus,253.019,(dp)) (135-sesquisquare,13')\n(H4,27.810,(r)) (Mars,147.719,(dp)) (trine,5')\n(Venus,184.414,(r)) (Moon,4.774,(cr)) (opposition,22')", "(Neptune,166.421,(r)) (Moon,226.639,(cp)) (sextile,13')\n(H1,279.551,(r)) (Saturn,9.685,(cp)) (square,8')\n(H1,279.551,(r)) (Saturn,9.761,(cr)) (square,13')", "(Venus,184.414,(r)) (Moon,229.323,(dr)) (45-semisquare,5')\n(Uranus,32.806,(r)) (Moon,242.525,(dp)) (150-quincunx,17')\n(Moon,98.747,(r)) (Moon,309.043,(cr)) (150-quincunx,18')\n(Venus,184.414,(r)) (Moon,319.664,(cp)) (135-sesquisquare,15')\n(H1,279.551,(r)) (Pluto,54.613,(cp)) (135-sesquisquare,4')\n(H1,279.551,(r)) (Pluto,54.630,(cr)) (135-sesquisquare,5')\n(H8,136.576,(r)) (Mars,346.660,(cr)) (150-quincunx,5')", "(H10,207.810,(r)) (Pluto,237.767,(dp)) (30-semisextile,3')\n(H10,207.810,(r)) (Pluto,237.690,(dr)) (30-semisextile,7')\n(Sun,231.013,(r)) (Moon,171.066,(cr)) (sextile,3')\n(H1,279.551,(r)) (Uranus,144.600,(cp)) (135-sesquisquare,3')\n(H1,279.551,(r)) (Uranus,144.568,(cr)) (135-sesquisquare,1')\n(H8,136.576,(r)) (Mean_Node,346.556,(cp)) (150-quincunx,1')\n(H8,136.576,(r)) (Mean_Node,346.659,(cr)) (150-quincunx,5')", 61]
