['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2013-12-12', '3: 2014-03-24', '4: 2015-05-27', '5: 2017-09-15', '6: 2018-02-19', '7: 2019-05-22', '8: 2019-08-13', '9: 2021-04-06', '10: 2021-07-10', '11: 2022-01-03', '12: 2022-05-25', '13: 2024-02-28', '14: 2024-03-08', 'Count']
['1999-06-18 00:41:44', "(Pluto,248.651,(r)) (Moon,248.642,(dr)) (conjunction,1')\n(Mercury,108.920,(r)) (Moon,19.039,(cp)) (square,7')\n(Saturn,42.945,(r)) (Moon,12.803,(cr)) (30-semisextile,9')", "(Sun,86.376,(r)) (Moon,26.608,(cp)) (sextile,14')\n(H3,90.205,(r)) (Pluto,225.343,(cp)) (135-sesquisquare,8')\n(H3,90.205,(r)) (Pluto,225.373,(cr)) (135-sesquisquare,10')", "(Pluto,248.651,(r)) (Moon,68.126,(cr)) (opposition,31')\n(H10,302.038,(r)) (Pluto,212.088,(cp)) (square,3')\n(H10,302.038,(r)) (Pluto,212.101,(cr)) (square,4')", "(Moon,143.562,(r)) (Moon,83.487,(cp)) (sextile,5')\n(H4,122.038,(r)) (Pluto,212.084,(cp)) (square,3')\n(H4,122.038,(r)) (Pluto,212.105,(cr)) (square,4')\n(H7,210.582,(r)) (Uranus,255.524,(cp)) (45-semisquare,3')\n(H7,210.582,(r)) (Uranus,255.586,(cr)) (45-semisquare,0')", "(H8,239.618,(r)) (Pluto,209.440,(cp)) (30-semisextile,11')\n(H8,239.618,(r)) (Pluto,209.462,(cr)) (30-semisextile,9')", "(H10,302.038,(r)) (Moon,2.063,(dp)) (sextile,1')\n(Sun,86.376,(r)) (Moon,266.821,(cp)) (opposition,27')\n(Venus,131.569,(r)) (Moon,266.821,(cp)) (135-sesquisquare,15')", "(Mean_Node,135.498,(r)) (Moon,255.602,(cr)) (trine,6')\n(H4,122.038,(r)) (Moon,271.975,(cp)) (150-quincunx,4')\n(H7,210.582,(r)) (Moon,255.602,(cr)) (45-semisquare,1')", "(H10,302.038,(r)) (Mars,167.119,(cr)) (135-sesquisquare,5')", "(Neptune,303.922,(r)) (Moon,274.187,(dr)) (30-semisextile,16')", "(H7,210.582,(r)) (Moon,210.347,(cr)) (conjunction,14')\n(H7,210.582,(r)) (Venus,120.676,(cr)) (square,6')", "(H10,302.038,(r)) (Mercury,77.089,(dp)) (135-sesquisquare,3')\n(H10,302.038,(r)) (Mercury,77.134,(dr)) (135-sesquisquare,6')\n(Neptune,303.922,(r)) (Moon,93.703,(cp)) (150-quincunx,13')", "(Jupiter,28.251,(r)) (Moon,178.030,(dp)) (150-quincunx,13')\n(Jupiter,28.251,(r)) (Moon,163.253,(dr)) (135-sesquisquare,0')\n(H10,302.038,(r)) (Mercury,76.922,(dp)) (135-sesquisquare,7')\n(H10,302.038,(r)) (Jupiter,332.175,(dp)) (30-semisextile,8')\n(H10,302.038,(r)) (Jupiter,332.165,(dr)) (30-semisextile,8')\n(Sun,86.376,(r)) (Moon,86.319,(cr)) (conjunction,3')\n(Venus,131.569,(r)) (Moon,86.319,(cr)) (45-semisquare,15')", "(H10,302.038,(r)) (Jupiter,332.178,(dp)) (30-semisextile,8')\n(H10,302.038,(r)) (Jupiter,332.160,(dr)) (30-semisextile,7')\n(H10,302.038,(r)) (Jupiter,76.872,(cp)) (135-sesquisquare,10')", "(H1,30.582,(r)) (Mercury,75.621,(cp)) (45-semisquare,2')", "(H1,30.582,(r)) (Mercury,75.614,(cp)) (45-semisquare,2')\n(H10,302.038,(r)) (Moon,182.093,(cr)) (trine,3')", 42]
['1999-06-18 00:49:43', "(Pluto,248.651,(r)) (Moon,248.708,(dr)) (conjunction,3')\n(Mercury,108.928,(r)) (Moon,19.118,(cp)) (square,11')\n(Saturn,42.946,(r)) (Moon,12.881,(cr)) (30-semisextile,4')", "(H7,212.344,(r)) (Moon,242.464,(dr)) (30-semisextile,7')", "(Pluto,248.651,(r)) (Moon,68.194,(cr)) (opposition,27')\n(H3,92.048,(r)) (Pluto,212.088,(cp)) (trine,2')\n(H3,92.048,(r)) (Pluto,212.101,(cr)) (trine,3')", "(Moon,143.637,(r)) (Moon,83.555,(cp)) (sextile,5')\n(H3,92.048,(r)) (Pluto,212.084,(cp)) (trine,2')\n(H3,92.048,(r)) (Pluto,212.105,(cr)) (trine,3')", "(Mean_Node,135.498,(r)) (Moon,345.249,(dp)) (150-quincunx,15')", "(H1,32.344,(r)) (Moon,2.137,(dp)) (30-semisextile,12')\n(H3,92.048,(r)) (Moon,2.137,(dp)) (square,5')\n(Sun,86.381,(r)) (Moon,266.888,(cp)) (opposition,30')", "(Mean_Node,135.498,(r)) (Moon,255.669,(cr)) (trine,10')\n(H3,92.048,(r)) (Moon,272.043,(cp)) (opposition,0')", "(H1,32.344,(r)) (Mars,167.122,(cr)) (135-sesquisquare,13')", "(H10,303.981,(r)) (Neptune,258.922,(cp)) (45-semisquare,4')\n(H10,303.981,(r)) (Neptune,258.930,(cr)) (45-semisquare,3')", "(H7,212.344,(r)) (Moon,32.775,(dr)) (opposition,26')\n(H7,212.344,(r)) (Venus,122.572,(cp)) (square,14')\n(H7,212.344,(r)) (Mars,152.390,(cp)) (sextile,3')", "(H1,32.344,(r)) (Mercury,77.132,(dr)) (45-semisquare,13')\n(H10,303.981,(r)) (Mars,123.808,(dp)) (opposition,10')\n(Neptune,303.922,(r)) (Moon,93.769,(cp)) (150-quincunx,9')", "(Jupiter,28.252,(r)) (Moon,178.106,(dp)) (150-quincunx,9')\n(Jupiter,28.252,(r)) (Moon,163.327,(dr)) (135-sesquisquare,5')\n(H1,32.344,(r)) (Jupiter,332.175,(dp)) (sextile,10')\n(H1,32.344,(r)) (Mercury,77.311,(dr)) (45-semisquare,2')\n(H1,32.344,(r)) (Jupiter,332.165,(dr)) (sextile,11')\n(H3,92.048,(r)) (Jupiter,332.175,(dp)) (trine,8')\n(H3,92.048,(r)) (Jupiter,332.165,(dr)) (trine,7')\n(Sun,86.381,(r)) (Moon,86.385,(cr)) (conjunction,0')\n(Venus,131.574,(r)) (Moon,86.385,(cr)) (45-semisquare,11')", "(H1,32.344,(r)) (Jupiter,332.178,(dp)) (sextile,10')\n(H1,32.344,(r)) (Mercury,77.463,(dr)) (45-semisquare,7')\n(H1,32.344,(r)) (Jupiter,332.160,(dr)) (sextile,11')\n(H9,272.048,(r)) (Jupiter,332.178,(dp)) (sextile,8')\n(H9,272.048,(r)) (Jupiter,332.160,(dr)) (sextile,7')", "(H1,32.344,(r)) (Moon,182.529,(cr)) (150-quincunx,11')", "(H6,186.012,(r)) (Uranus,51.142,(dp)) (135-sesquisquare,8')\n(H6,186.012,(r)) (Uranus,51.070,(dr)) (135-sesquisquare,3')\n(H1,32.344,(r)) (Moon,182.172,(cr)) (150-quincunx,10')", 43]
['1999-06-18 00:39:19', "(Pluto,248.651,(r)) (Moon,248.622,(dr)) (conjunction,2')\n(H7,210.052,(r)) (Pluto,269.914,(dp)) (sextile,8')\n(H7,210.052,(r)) (Pluto,269.925,(dr)) (sextile,8')\n(Mercury,108.917,(r)) (Moon,19.015,(cp)) (square,6')\n(Saturn,42.945,(r)) (Moon,12.779,(cr)) (30-semisextile,10')", "(H3,89.653,(r)) (Venus,89.667,(dp)) (conjunction,1')\n(H7,210.052,(r)) (Pluto,269.900,(dp)) (sextile,9')\n(H7,210.052,(r)) (Pluto,269.939,(dr)) (sextile,7')\n(Sun,86.374,(r)) (Moon,26.584,(cp)) (sextile,13')", '2', "(H3,89.653,(r)) (Mean_Node,224.680,(dp)) (135-sesquisquare,2')\n(H3,89.653,(r)) (Mean_Node,224.761,(dr)) (135-sesquisquare,6')\n(Moon,143.539,(r)) (Moon,83.466,(cp)) (sextile,4')", "(H1,30.052,(r)) (Moon,345.147,(dp)) (45-semisquare,6')\n(H8,239.080,(r)) (Mars,194.035,(dp)) (45-semisquare,3')\n(H1,30.052,(r)) (Neptune,270.133,(cp)) (trine,5')\n(H1,30.052,(r)) (Neptune,270.184,(cr)) (trine,8')", "(Sun,86.374,(r)) (Moon,266.801,(cp)) (opposition,26')\n(Venus,131.567,(r)) (Moon,266.801,(cp)) (135-sesquisquare,14')", "(Mean_Node,135.498,(r)) (Moon,255.582,(cr)) (trine,5')", "(H10,301.457,(r)) (Uranus,31.584,(dp)) (square,8')\n(H10,301.457,(r)) (Neptune,346.493,(dp)) (45-semisquare,2')\n(H10,301.457,(r)) (Uranus,31.513,(dr)) (square,3')\n(H10,301.457,(r)) (Neptune,346.491,(dr)) (45-semisquare,2')", "(Neptune,303.922,(r)) (Moon,274.166,(dr)) (30-semisextile,15')", "(H4,121.457,(r)) (Neptune,256.668,(cp)) (135-sesquisquare,13')\n(H4,121.457,(r)) (Mean_Node,181.635,(cp)) (sextile,11')\n(H4,121.457,(r)) (Mars,151.498,(cr)) (30-semisextile,2')\n(H7,210.052,(r)) (Moon,210.325,(cr)) (conjunction,16')", "(Neptune,303.922,(r)) (Moon,93.683,(cp)) (150-quincunx,14')", "(Jupiter,28.251,(r)) (Moon,178.007,(dp)) (150-quincunx,15')\n(Jupiter,28.251,(r)) (Moon,163.231,(dr)) (135-sesquisquare,1')\n(Sun,86.374,(r)) (Moon,86.299,(cr)) (conjunction,5')\n(Venus,131.567,(r)) (Moon,86.299,(cr)) (45-semisquare,16')\n(H10,301.457,(r)) (Jupiter,76.531,(cr)) (135-sesquisquare,4')", "(H10,301.457,(r)) (Jupiter,76.440,(cr)) (135-sesquisquare,1')", "(H4,121.457,(r)) (Mean_Node,31.261,(dp)) (square,12')\n(H4,121.457,(r)) (Mean_Node,31.335,(dr)) (square,7')\n(H3,89.653,(r)) (Mean_Node,239.670,(cp)) (150-quincunx,1')\n(H3,89.653,(r)) (Mean_Node,239.744,(cr)) (150-quincunx,5')", '14', 39]
['1999-06-18 00:23:04', "(Pluto,248.651,(r)) (Moon,248.487,(dr)) (conjunction,10')\n(Mercury,108.901,(r)) (Moon,18.854,(cp)) (square,3')", "(Sun,86.363,(r)) (Moon,26.421,(cp)) (sextile,3')\n(H7,206.456,(r)) (Moon,26.421,(cp)) (opposition,2')", "(H10,297.545,(r)) (Mars,72.481,(dp)) (135-sesquisquare,4')", "(H4,117.545,(r)) (Moon,177.342,(dr)) (sextile,12')\n(Moon,143.386,(r)) (Moon,83.326,(cp)) (sextile,4')", "(H8,235.433,(r)) (Mean_Node,205.328,(dp)) (30-semisextile,6')\n(H8,235.433,(r)) (Mean_Node,205.428,(dr)) (30-semisextile,0')\n(H1,26.456,(r)) (Moon,296.697,(cr)) (square,15')\n(H4,117.545,(r)) (Venus,87.632,(cp)) (30-semisextile,5')\n(H8,235.433,(r)) (Venus,85.321,(cr)) (150-quincunx,7')", "(H10,297.545,(r)) (Uranus,27.677,(dp)) (square,8')\n(H10,297.545,(r)) (Mean_Node,147.335,(dp)) (150-quincunx,13')\n(H10,297.545,(r)) (Uranus,27.660,(dr)) (square,7')\n(H10,297.545,(r)) (Mean_Node,147.361,(dr)) (150-quincunx,11')\n(Sun,86.363,(r)) (Moon,266.664,(cp)) (opposition,18')\n(Venus,131.557,(r)) (Moon,266.664,(cp)) (135-sesquisquare,6')\n(H1,26.456,(r)) (Moon,266.664,(cp)) (trine,12')", "(H3,85.922,(r)) (Venus,40.741,(dr)) (45-semisquare,11')\n(H4,117.545,(r)) (Uranus,27.692,(dp)) (square,9')\n(H4,117.545,(r)) (Mean_Node,147.312,(dp)) (30-semisextile,14')\n(H4,117.545,(r)) (Uranus,27.644,(dr)) (square,6')\n(H4,117.545,(r)) (Mean_Node,147.384,(dr)) (30-semisextile,10')\n(Mean_Node,135.499,(r)) (Moon,255.446,(cr)) (trine,3')", '7', "(Neptune,303.922,(r)) (Moon,274.022,(dr)) (30-semisextile,6')", '9', "(H1,26.456,(r)) (Pluto,296.246,(dp)) (square,13')\n(H1,26.456,(r)) (Pluto,296.249,(dr)) (square,12')\n(H1,26.456,(r)) (Mercury,71.683,(cp)) (45-semisquare,14')\n(H1,26.456,(r)) (Mercury,71.443,(cr)) (45-semisquare,1')", "(Jupiter,28.249,(r)) (Moon,163.080,(dr)) (135-sesquisquare,10')\n(Sun,86.363,(r)) (Moon,86.164,(cr)) (conjunction,12')\n(H1,26.456,(r)) (Moon,86.164,(cr)) (sextile,18')\n(H3,85.922,(r)) (Venus,40.866,(cp)) (45-semisquare,3')\n(H3,85.922,(r)) (Moon,86.164,(cr)) (conjunction,15')\n(H10,297.545,(r)) (Mercury,72.605,(cp)) (135-sesquisquare,4')", '12', "(H3,85.922,(r)) (Venus,130.691,(dr)) (45-semisquare,14')\n(H3,85.922,(r)) (Venus,130.706,(cr)) (45-semisquare,13')", '14', 38]
['1999-06-18 00:21:52', "(Pluto,248.651,(r)) (Moon,248.477,(dr)) (conjunction,10')\n(Mercury,108.899,(r)) (Moon,18.842,(cp)) (square,3')", "(Sun,86.363,(r)) (Moon,26.409,(cp)) (sextile,3')\n(H7,206.190,(r)) (Moon,26.409,(cp)) (opposition,13')", "(H10,297.258,(r)) (Mars,72.480,(dp)) (135-sesquisquare,13')", "(H4,117.258,(r)) (Moon,177.331,(dr)) (sextile,4')\n(Moon,143.375,(r)) (Moon,83.316,(cp)) (sextile,4')", "(H8,235.163,(r)) (Mean_Node,205.328,(dp)) (30-semisextile,10')\n(H1,26.190,(r)) (Uranus,250.984,(cr)) (135-sesquisquare,12')\n(H8,235.163,(r)) (Venus,85.320,(cr)) (150-quincunx,9')", "(H10,297.258,(r)) (Mean_Node,147.335,(dp)) (150-quincunx,5')\n(H10,297.258,(r)) (Mean_Node,147.361,(dr)) (150-quincunx,6')\n(Sun,86.363,(r)) (Moon,266.654,(cp)) (opposition,17')\n(Venus,131.556,(r)) (Moon,266.654,(cp)) (135-sesquisquare,6')", "(H3,85.647,(r)) (Venus,40.740,(dr)) (45-semisquare,6')\n(H4,117.258,(r)) (Mean_Node,147.312,(dp)) (30-semisextile,3')\n(H4,117.258,(r)) (Mean_Node,147.384,(dr)) (30-semisextile,8')\n(Mean_Node,135.499,(r)) (Moon,255.436,(cr)) (trine,4')", '7', "(Neptune,303.922,(r)) (Moon,274.011,(dr)) (30-semisextile,5')", "(H7,206.190,(r)) (Saturn,146.073,(cp)) (sextile,7')", "(H1,26.190,(r)) (Pluto,296.247,(dp)) (square,3')\n(H1,26.190,(r)) (Pluto,296.249,(dr)) (square,4')", "(Jupiter,28.249,(r)) (Moon,163.068,(dr)) (135-sesquisquare,11')\n(Sun,86.363,(r)) (Moon,86.154,(cr)) (conjunction,13')\n(H1,26.190,(r)) (Moon,86.154,(cr)) (sextile,2')\n(H3,85.647,(r)) (Venus,40.865,(cp)) (45-semisquare,13')\n(H3,85.647,(r)) (Moon,86.154,(cr)) (conjunction,30')", '12', "(H3,85.647,(r)) (Venus,130.691,(dr)) (45-semisquare,3')\n(H3,85.647,(r)) (Venus,130.705,(cr)) (45-semisquare,3')", '14', 29]
['1999-06-18 00:33:12', "(Pluto,248.651,(r)) (Moon,248.571,(dr)) (conjunction,5')\n(H4,119.978,(r)) (Pluto,269.914,(dp)) (150-quincunx,4')\n(H4,119.978,(r)) (Pluto,269.925,(dr)) (150-quincunx,3')\n(H7,208.698,(r)) (Moon,253.785,(dp)) (45-semisquare,5')\n(Mercury,108.911,(r)) (Moon,18.955,(cp)) (square,3')\n(Saturn,42.945,(r)) (Moon,12.719,(cr)) (30-semisextile,14')", "(H4,119.978,(r)) (Pluto,269.900,(dp)) (150-quincunx,5')\n(H4,119.978,(r)) (Pluto,269.939,(dr)) (150-quincunx,2')\n(Sun,86.370,(r)) (Moon,26.523,(cp)) (sextile,9')", '2', "(H3,88.244,(r)) (Jupiter,88.239,(dp)) (conjunction,0')\n(Moon,143.482,(r)) (Moon,83.413,(cp)) (sextile,4')", "(H4,119.978,(r)) (Moon,345.087,(dp)) (135-sesquisquare,7')\n(H8,237.706,(r)) (Pluto,282.674,(dp)) (45-semisquare,2')\n(H8,237.706,(r)) (Pluto,282.719,(dr)) (45-semisquare,1')\n(H4,119.978,(r)) (Neptune,270.133,(cp)) (150-quincunx,9')\n(H4,119.978,(r)) (Neptune,270.184,(cr)) (150-quincunx,12')\n(H8,237.706,(r)) (Venus,87.641,(cp)) (150-quincunx,4')", "(Sun,86.370,(r)) (Moon,266.749,(cp)) (opposition,23')\n(Venus,131.563,(r)) (Moon,266.749,(cp)) (135-sesquisquare,11')", "(Mean_Node,135.498,(r)) (Moon,255.531,(cr)) (trine,2')", '7', "(Neptune,303.922,(r)) (Moon,274.112,(dr)) (30-semisextile,11')", "(H4,119.978,(r)) (Moon,210.266,(cr)) (square,17')", "(H9,268.244,(r)) (Uranus,43.244,(dp)) (135-sesquisquare,0')\n(H9,268.244,(r)) (Saturn,313.015,(dr)) (45-semisquare,14')\n(H9,268.244,(r)) (Uranus,43.238,(dr)) (135-sesquisquare,0')\n(Neptune,303.922,(r)) (Moon,93.632,(cp)) (150-quincunx,17')", "(Jupiter,28.250,(r)) (Moon,163.174,(dr)) (135-sesquisquare,5')\n(H3,88.244,(r)) (Moon,177.949,(dp)) (square,18')\n(H3,88.244,(r)) (Uranus,43.266,(dp)) (45-semisquare,1')\n(H3,88.244,(r)) (Uranus,43.217,(dr)) (45-semisquare,2')\n(Sun,86.370,(r)) (Moon,86.248,(cr)) (conjunction,7')", "(H9,268.244,(r)) (Uranus,43.284,(dp)) (135-sesquisquare,2')\n(H9,268.244,(r)) (Uranus,43.199,(dr)) (135-sesquisquare,3')", "(H1,28.698,(r)) (Uranus,208.507,(cp)) (opposition,11')\n(H1,28.698,(r)) (Uranus,208.530,(cr)) (opposition,10')\n(H4,119.978,(r)) (Mean_Node,239.745,(cr)) (trine,14')", "(H1,28.698,(r)) (Uranus,208.506,(cp)) (opposition,11')\n(H1,28.698,(r)) (Uranus,208.530,(cr)) (opposition,10')\n(H6,182.059,(r)) (Moon,182.009,(cr)) (conjunction,3')", 39]
['1999-06-18 00:59:04', "(Pluto,248.650,(r)) (Moon,248.785,(dr)) (conjunction,8')\n(Mercury,108.938,(r)) (Moon,19.211,(cp)) (square,16')\n(Saturn,42.947,(r)) (Moon,12.973,(cr)) (30-semisextile,2')", '1', "(Pluto,248.650,(r)) (Moon,68.273,(cr)) (opposition,23')", "(Moon,143.725,(r)) (Moon,83.636,(cp)) (sextile,5')\n(H4,126.261,(r)) (Mercury,96.268,(cr)) (30-semisextile,0')", "(Mean_Node,135.497,(r)) (Moon,345.340,(dp)) (150-quincunx,9')", "(H10,306.261,(r)) (Mercury,81.260,(dr)) (135-sesquisquare,0')\n(H10,306.261,(r)) (Moon,261.007,(cr)) (45-semisquare,15')", "(Mean_Node,135.497,(r)) (Moon,255.748,(cr)) (trine,15')", "(H10,306.261,(r)) (Saturn,276.492,(dp)) (30-semisextile,14')\n(H10,306.261,(r)) (Neptune,261.141,(cp)) (45-semisquare,7')\n(H10,306.261,(r)) (Neptune,261.191,(cr)) (45-semisquare,4')", '8', "(H4,126.261,(r)) (Venus,66.311,(dp)) (sextile,3')", "(Neptune,303.922,(r)) (Moon,93.847,(cp)) (150-quincunx,5')", "(Jupiter,28.253,(r)) (Moon,178.194,(dp)) (150-quincunx,4')\n(Jupiter,28.253,(r)) (Moon,163.414,(dr)) (135-sesquisquare,10')\n(Sun,86.387,(r)) (Moon,86.463,(cr)) (conjunction,5')\n(Venus,131.580,(r)) (Moon,86.463,(cr)) (45-semisquare,7')", '12', '13', '14', 19]
['1999-06-18 00:45:28', "(Pluto,248.651,(r)) (Moon,248.672,(dr)) (conjunction,1')\n(Mercury,108.924,(r)) (Moon,19.076,(cp)) (square,9')\n(Saturn,42.946,(r)) (Moon,12.839,(cr)) (30-semisextile,6')", "(Sun,86.378,(r)) (Moon,26.646,(cp)) (sextile,16')", "(H1,31.405,(r)) (Moon,181.129,(dr)) (150-quincunx,17')\n(H3,91.064,(r)) (Moon,181.129,(dr)) (square,4')\n(Pluto,248.651,(r)) (Moon,68.158,(cr)) (opposition,30')", "(Moon,143.597,(r)) (Moon,83.519,(cp)) (sextile,5')\n(H3,91.064,(r)) (Mean_Node,46.241,(cp)) (45-semisquare,11')", "(Mean_Node,135.498,(r)) (Moon,345.207,(dp)) (150-quincunx,17')", "(Sun,86.378,(r)) (Moon,266.852,(cp)) (opposition,28')\n(Venus,131.571,(r)) (Moon,266.852,(cp)) (135-sesquisquare,17')\n(H3,91.064,(r)) (Jupiter,181.092,(cp)) (square,2')\n(H3,91.064,(r)) (Jupiter,181.063,(cr)) (square,0')\n(H10,302.943,(r)) (Mercury,92.946,(cp)) (150-quincunx,0')", "(Mean_Node,135.498,(r)) (Moon,255.634,(cr)) (trine,8')\n(H3,91.064,(r)) (Jupiter,181.118,(cp)) (square,3')\n(H3,91.064,(r)) (Jupiter,181.037,(cr)) (square,2')\n(H4,122.943,(r)) (Mercury,92.731,(cp)) (30-semisextile,13')", "(H1,31.405,(r)) (Uranus,31.584,(dp)) (conjunction,11')\n(H1,31.405,(r)) (Neptune,346.493,(dp)) (45-semisquare,5')\n(H1,31.405,(r)) (Uranus,31.513,(dr)) (conjunction,7')\n(H1,31.405,(r)) (Neptune,346.491,(dr)) (45-semisquare,5')\n(H10,302.943,(r)) (Mars,168.035,(cp)) (135-sesquisquare,5')", "(Neptune,303.922,(r)) (Moon,274.220,(dr)) (30-semisextile,18')", "(H4,122.943,(r)) (Moon,32.739,(dr)) (square,12')\n(H7,211.405,(r)) (Mean_Node,181.635,(cp)) (30-semisextile,14')\n(H7,211.405,(r)) (Mars,151.500,(cr)) (sextile,6')", "(Neptune,303.922,(r)) (Moon,93.734,(cp)) (150-quincunx,11')", "(Jupiter,28.251,(r)) (Moon,178.065,(dp)) (150-quincunx,11')\n(Jupiter,28.251,(r)) (Moon,163.287,(dr)) (135-sesquisquare,2')\n(Sun,86.378,(r)) (Moon,86.350,(cr)) (conjunction,2')\n(Venus,131.571,(r)) (Moon,86.350,(cr)) (45-semisquare,13')\n(H1,31.405,(r)) (Jupiter,76.532,(cr)) (45-semisquare,8')", "(H1,31.405,(r)) (Jupiter,76.441,(cr)) (45-semisquare,2')", "(H1,31.405,(r)) (Mean_Node,31.261,(dp)) (conjunction,9')\n(H1,31.405,(r)) (Mean_Node,31.335,(dr)) (conjunction,4')\n(H3,91.064,(r)) (Mean_Node,31.261,(dp)) (sextile,12')\n(H4,122.943,(r)) (Moon,77.993,(dr)) (45-semisquare,3')", "(H10,302.943,(r)) (Moon,77.686,(dr)) (135-sesquisquare,15')", 40]
['1999-06-18 00:55:28', "(Pluto,248.650,(r)) (Moon,248.755,(dr)) (conjunction,6')\n(H7,213.605,(r)) (Saturn,153.419,(dp)) (sextile,11')\n(H7,213.605,(r)) (Saturn,153.387,(dr)) (sextile,13')\n(Mercury,108.934,(r)) (Moon,19.175,(cp)) (square,14')\n(Saturn,42.946,(r)) (Moon,12.938,(cr)) (30-semisextile,1')", "(H4,125.380,(r)) (Moon,260.411,(dp)) (135-sesquisquare,2')\n(H4,125.380,(r)) (Moon,5.342,(cr)) (trine,2')", "(H10,305.380,(r)) (Saturn,215.176,(dr)) (square,12')\n(Pluto,248.650,(r)) (Moon,68.243,(cr)) (opposition,24')\n(H10,305.380,(r)) (Moon,80.192,(cp)) (135-sesquisquare,11')", "(Moon,143.691,(r)) (Moon,83.605,(cp)) (sextile,5')", "(Mean_Node,135.497,(r)) (Moon,345.305,(dp)) (150-quincunx,12')\n(H4,125.380,(r)) (Mean_Node,65.573,(cp)) (sextile,12')", "(H1,33.605,(r)) (Mean_Node,123.634,(cp)) (square,2')\n(H1,33.605,(r)) (Mean_Node,123.660,(cr)) (square,3')\n(H3,93.372,(r)) (Mercury,93.185,(cr)) (conjunction,11')", "(H4,125.380,(r)) (Mercury,80.337,(dr)) (45-semisquare,3')\n(Mean_Node,135.497,(r)) (Moon,255.718,(cr)) (trine,13')\n(H3,93.372,(r)) (Mercury,93.391,(cr)) (conjunction,1')\n(H7,213.605,(r)) (Mean_Node,123.612,(cp)) (square,0')\n(H7,213.605,(r)) (Mercury,93.391,(cr)) (trine,13')\n(H7,213.605,(r)) (Mean_Node,123.683,(cr)) (square,5')", '7', "(H1,33.605,(r)) (Neptune,348.721,(dp)) (45-semisquare,7')\n(H1,33.605,(r)) (Neptune,348.721,(dr)) (45-semisquare,7')\n(H10,305.380,(r)) (Uranus,35.442,(dp)) (square,4')\n(H10,305.380,(r)) (Uranus,35.429,(dr)) (square,3')", '9', "(H1,33.605,(r)) (Mars,123.811,(dp)) (square,12')\n(H1,33.605,(r)) (Mars,123.734,(dr)) (square,8')\n(Neptune,303.922,(r)) (Moon,93.817,(cp)) (150-quincunx,6')", "(Jupiter,28.253,(r)) (Moon,178.160,(dp)) (150-quincunx,6')\n(Jupiter,28.253,(r)) (Moon,163.380,(dr)) (135-sesquisquare,8')\n(Sun,86.385,(r)) (Moon,86.433,(cr)) (conjunction,3')\n(Venus,131.577,(r)) (Moon,86.433,(cr)) (45-semisquare,9')", "(H1,33.605,(r)) (Moon,183.587,(dp)) (150-quincunx,1')\n(H9,273.372,(r)) (Moon,183.587,(dp)) (square,13')", "(H4,125.380,(r)) (Moon,95.445,(dp)) (30-semisextile,4')", '14', 36]
