Row 1: {'time': '2000-03-11 16:46:23', 'p_a_conj': 4, 'p_a_maj': 11, 'p_a_allm': 15, 'p_a_min': 18, 'e': 4, 'all_conj': 4}
Row 2: {'time': '2000-03-11 10:39:19', 'p_a_conj': 4, 'p_a_maj': 6, 'p_a_allm': 10, 'p_a_min': 18, 'e': 3, 'all_conj': 4}
Row 3: {'time': '2000-03-11 03:02:07', 'p_a_conj': 5, 'p_a_maj': 15, 'p_a_allm': 20, 'p_a_min': 21, 'e': 1, 'all_conj': 5}
Row 4: {'time': '2000-03-11 12:58:31', 'p_a_conj': 5, 'p_a_maj': 17, 'p_a_allm': 22, 'p_a_min': 20, 'e': 1, 'all_conj': 5}
Row 5: {'time': '2000-03-11 07:40:00', 'p_a_conj': 5, 'p_a_maj': 19, 'p_a_allm': 24, 'p_a_min': 26, 'e': 0, 'all_conj': 5}
Row 6: {'time': '2000-03-11 15:49:35', 'p_a_conj': 6, 'p_a_maj': 12, 'p_a_allm': 18, 'p_a_min': 18, 'e': 0, 'all_conj': 6}
Row 7: {'time': '2000-03-11 15:00:31', 'p_a_conj': 6, 'p_a_maj': 11, 'p_a_allm': 17, 'p_a_min': 28, 'e': 0, 'all_conj': 6}
Row 8: {'time': '2000-03-11 02:50:47', 'p_a_conj': 4, 'p_a_maj': 15, 'p_a_allm': 19, 'p_a_min': 19, 'e': 2, 'all_conj': 4}
Row 9: {'time': '2000-03-11 02:56:08', 'p_a_conj': 2, 'p_a_maj': 15, 'p_a_allm': 17, 'p_a_min': 22, 'e': 5, 'all_conj': 2}
Row 10: {'time': '2000-03-11 11:10:00', 'p_a_conj': 3, 'p_a_maj': 16, 'p_a_allm': 19, 'p_a_min': 19, 'e': 1, 'all_conj': 3}
Row 11: {'time': '2000-03-11 17:09:28', 'p_a_conj': 5, 'p_a_maj': 13, 'p_a_allm': 18, 'p_a_min': 24, 'e': 0, 'all_conj': 5}
Row 12: {'time': '2000-03-11 02:52:08', 'p_a_conj': 3, 'p_a_maj': 17, 'p_a_allm': 20, 'p_a_min': 19, 'e': 3, 'all_conj': 3}
Row 13: {'time': '2000-03-11 09:23:36', 'p_a_conj': 3, 'p_a_maj': 19, 'p_a_allm': 22, 'p_a_min': 17, 'e': 1, 'all_conj': 3}
Row 14: {'time': '2000-03-11 16:08:47', 'p_a_conj': 5, 'p_a_maj': 15, 'p_a_allm': 20, 'p_a_min': 19, 'e': 1, 'all_conj': 5}
Row 15: {'time': '2000-03-11 09:44:23', 'p_a_conj': 7, 'p_a_maj': 11, 'p_a_allm': 18, 'p_a_min': 25, 'e': 1, 'all_conj': 7}
Row 16: {'time': '2000-03-11 09:21:04', 'p_a_conj': 3, 'p_a_maj': 18, 'p_a_allm': 21, 'p_a_min': 16, 'e': 0, 'all_conj': 3}
Row 17: {'time': '2000-03-11 15:24:56', 'p_a_conj': 8, 'p_a_maj': 16, 'p_a_allm': 24, 'p_a_min': 24, 'e': 1, 'all_conj': 8}
Row 18: {'time': '2000-03-11 04:03:03', 'p_a_conj': 5, 'p_a_maj': 20, 'p_a_allm': 25, 'p_a_min': 19, 'e': 3, 'all_conj': 5}
Row 19: {'time': '2000-03-11 13:18:56', 'p_a_conj': 3, 'p_a_maj': 20, 'p_a_allm': 23, 'p_a_min': 13, 'e': 3, 'all_conj': 3}
Row 20: {'time': '2000-03-11 08:16:23', 'p_a_conj': 5, 'p_a_maj': 13, 'p_a_allm': 18, 'p_a_min': 16, 'e': 2, 'all_conj': 5}
Row 21: {'time': '2000-03-11 13:49:51', 'p_a_conj': 5, 'p_a_maj': 19, 'p_a_allm': 24, 'p_a_min': 20, 'e': 3, 'all_conj': 5}
Row 22: {'time': '2000-03-11 15:29:28', 'p_a_conj': 4, 'p_a_maj': 18, 'p_a_allm': 22, 'p_a_min': 22, 'e': 1, 'all_conj': 4}
Row 23: {'time': '2000-03-11 02:21:28', 'p_a_conj': 5, 'p_a_maj': 15, 'p_a_allm': 20, 'p_a_min': 29, 'e': 1, 'all_conj': 5}
Row 24: {'time': '2000-03-11 06:31:28', 'p_a_conj': 6, 'p_a_maj': 24, 'p_a_allm': 30, 'p_a_min': 23, 'e': 0, 'all_conj': 6}
Row 25: {'time': '2000-03-11 13:41:12', 'p_a_conj': 5, 'p_a_maj': 11, 'p_a_allm': 16, 'p_a_min': 14, 'e': 2, 'all_conj': 5}
Row 26: {'time': '2000-03-11 17:53:52', 'p_a_conj': 8, 'p_a_maj': 18, 'p_a_allm': 26, 'p_a_min': 17, 'e': 0, 'all_conj': 8}
Row 27: {'time': '2000-03-11 11:26:47', 'p_a_conj': 7, 'p_a_maj': 17, 'p_a_allm': 24, 'p_a_min': 23, 'e': 1, 'all_conj': 7}
Row 28: {'time': '2000-03-11 07:49:19', 'p_a_conj': 5, 'p_a_maj': 17, 'p_a_allm': 22, 'p_a_min': 18, 'e': 1, 'all_conj': 5}
Row 29: {'time': '2000-03-11 15:11:59', 'p_a_conj': 3, 'p_a_maj': 14, 'p_a_allm': 17, 'p_a_min': 27, 'e': 0, 'all_conj': 3}
Row 30: {'time': '2000-03-11 04:07:04', 'p_a_conj': 4, 'p_a_maj': 18, 'p_a_allm': 22, 'p_a_min': 22, 'e': 4, 'all_conj': 4}
Row 31: {'time': '2000-03-11 13:40:00', 'p_a_conj': 6, 'p_a_maj': 11, 'p_a_allm': 17, 'p_a_min': 13, 'e': 1, 'all_conj': 6}
Row 32: {'time': '2000-03-11 15:44:39', 'p_a_conj': 5, 'p_a_maj': 11, 'p_a_allm': 16, 'p_a_min': 25, 'e': 1, 'all_conj': 5}
Row 33: {'time': '2000-03-11 12:09:04', 'p_a_conj': 5, 'p_a_maj': 19, 'p_a_allm': 24, 'p_a_min': 22, 'e': 1, 'all_conj': 5}
Row 34: {'time': '2000-03-11 06:30:16', 'p_a_conj': 7, 'p_a_maj': 22, 'p_a_allm': 29, 'p_a_min': 22, 'e': 0, 'all_conj': 7}
Row 35: {'time': '2000-03-11 10:03:43', 'p_a_conj': 3, 'p_a_maj': 17, 'p_a_allm': 20, 'p_a_min': 20, 'e': 0, 'all_conj': 3}
Row 36: {'time': '2000-03-11 02:53:28', 'p_a_conj': 1, 'p_a_maj': 16, 'p_a_allm': 17, 'p_a_min': 20, 'e': 3, 'all_conj': 1}
Row 37: {'time': '2000-03-11 16:20:56', 'p_a_conj': 3, 'p_a_maj': 22, 'p_a_allm': 25, 'p_a_min': 18, 'e': 0, 'all_conj': 3}
Row 38: {'time': '2000-03-11 06:06:56', 'p_a_conj': 3, 'p_a_maj': 15, 'p_a_allm': 18, 'p_a_min': 18, 'e': 2, 'all_conj': 3}
Row 39: {'time': '2000-03-11 15:50:56', 'p_a_conj': 7, 'p_a_maj': 16, 'p_a_allm': 23, 'p_a_min': 22, 'e': 1, 'all_conj': 7}
Row 40: {'time': '2000-03-11 16:40:31', 'p_a_conj': 4, 'p_a_maj': 11, 'p_a_allm': 15, 'p_a_min': 19, 'e': 2, 'all_conj': 4}
Row 41: {'time': '2000-03-11 04:12:15', 'p_a_conj': 5, 'p_a_maj': 17, 'p_a_allm': 22, 'p_a_min': 25, 'e': 2, 'all_conj': 5}
Row 42: {'time': '2000-03-11 02:31:20', 'p_a_conj': 6, 'p_a_maj': 12, 'p_a_allm': 18, 'p_a_min': 18, 'e': 1, 'all_conj': 6}
Row 43: {'time': '2000-03-11 10:25:51', 'p_a_conj': 6, 'p_a_maj': 15, 'p_a_allm': 21, 'p_a_min': 20, 'e': 0, 'all_conj': 6}
Row 44: {'time': '2000-03-11 07:37:11', 'p_a_conj': 5, 'p_a_maj': 17, 'p_a_allm': 22, 'p_a_min': 27, 'e': 0, 'all_conj': 5}
Row 45: {'time': '2000-03-11 08:01:36', 'p_a_conj': 3, 'p_a_maj': 14, 'p_a_allm': 17, 'p_a_min': 16, 'e': 1, 'all_conj': 3}
Row 46: {'time': '2000-03-11 08:37:44', 'p_a_conj': 7, 'p_a_maj': 15, 'p_a_allm': 22, 'p_a_min': 21, 'e': 1, 'all_conj': 7}
Row 47: {'time': '2000-03-11 10:02:31', 'p_a_conj': 2, 'p_a_maj': 14, 'p_a_allm': 16, 'p_a_min': 20, 'e': 0, 'all_conj': 2}
Row 48: {'time': '2000-03-11 10:27:27', 'p_a_conj': 7, 'p_a_maj': 13, 'p_a_allm': 20, 'p_a_min': 20, 'e': 0, 'all_conj': 7}
Row 49: {'time': '2000-03-11 03:27:51', 'p_a_conj': 8, 'p_a_maj': 13, 'p_a_allm': 21, 'p_a_min': 30, 'e': 2, 'all_conj': 8}
Row 50: {'time': '2000-03-11 08:28:23', 'p_a_conj': 6, 'p_a_maj': 19, 'p_a_allm': 25, 'p_a_min': 30, 'e': 0, 'all_conj': 6}
Row 51: {'time': '2000-03-11 05:13:12', 'p_a_conj': 5, 'p_a_maj': 13, 'p_a_allm': 18, 'p_a_min': 22, 'e': 4, 'all_conj': 5}
Row 52: {'time': '2000-03-11 12:28:47', 'p_a_conj': 5, 'p_a_maj': 22, 'p_a_allm': 27, 'p_a_min': 24, 'e': 1, 'all_conj': 5}
Row 53: {'time': '2000-03-11 11:36:00', 'p_a_conj': 7, 'p_a_maj': 14, 'p_a_allm': 21, 'p_a_min': 20, 'e': 1, 'all_conj': 7}
Row 54: {'time': '2000-03-11 14:10:40', 'p_a_conj': 3, 'p_a_maj': 20, 'p_a_allm': 23, 'p_a_min': 25, 'e': 0, 'all_conj': 3}
