['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 10:47:11', "(H4,179.177,(r)) (Saturn,314.027,(cp)) (135-sesquisquare,9.03')", '1', "(Mercury,333.392,(r)) (Moon,303.124,(dr)) (30-semisextile,16.06')\n(H1,78.270,(r)) (Moon,303.124,(dr)) (135-sesquisquare,8.76')", '3', "(H9,324.739,(r)) (Mercury,324.713,(cp)) (conjunction,1.56')", "(H10,359.177,(r)) (Mars,359.040,(dr)) (conjunction,8.23')", '6', "(Mean_Node,121.336,(r)) (Moon,241.406,(dr)) (trine,4.15')\n(H8,290.018,(r)) (Saturn,244.926,(dp)) (45-semisquare,5.50')\n(H8,290.018,(r)) (Saturn,244.925,(dr)) (45-semisquare,5.60')", '8', "(Jupiter,34.738,(r)) (Moon,155.021,(dr)) (trine,17.01')\n(Uranus,318.705,(r)) (Moon,168.452,(dp)) (150-quincunx,15.22')\n(H1,78.270,(r)) (Moon,168.452,(dp)) (square,10.88')\n(H3,144.739,(r)) (Mercury,354.921,(dr)) (150-quincunx,10.90')\n(Moon,57.096,(r)) (Moon,327.261,(cp)) (square,9.93')\n(Venus,327.487,(r)) (Moon,327.261,(cp)) (conjunction,13.55')", "(Uranus,318.705,(r)) (Moon,168.703,(dp)) (150-quincunx,0.12')\n(H10,359.177,(r)) (Pluto,209.098,(cp)) (150-quincunx,4.75')\n(H10,359.177,(r)) (Pluto,209.120,(cr)) (150-quincunx,3.45')", "(H4,179.177,(r)) (Moon,149.414,(dr)) (30-semisextile,14.23')", "(H9,324.739,(r)) (Neptune,264.792,(cp)) (sextile,3.14')\n(H9,324.739,(r)) (Neptune,264.788,(cr)) (sextile,2.93')", '13', '14', "(Moon,57.096,(r)) (Moon,27.243,(cp)) (30-semisextile,8.81')", 21]
['2000-03-11 10:15:11', '0', '1', "(H3,136.068,(r)) (Jupiter,91.206,(cp)) (45-semisquare,8.27')\n(H3,136.068,(r)) (Jupiter,91.156,(cr)) (45-semisquare,5.27')", '3', '4', "(H1,71.248,(r)) (Saturn,221.123,(dp)) (150-quincunx,7.47')\n(H1,71.248,(r)) (Pluto,281.334,(dp)) (150-quincunx,5.17')\n(H1,71.248,(r)) (Saturn,221.176,(dr)) (150-quincunx,4.29')\n(H1,71.248,(r)) (Pluto,281.310,(dr)) (150-quincunx,3.69')", "(Jupiter,34.733,(r)) (Moon,4.842,(cr)) (30-semisextile,6.52')", "(Mars,21.397,(r)) (Moon,246.443,(dp)) (135-sesquisquare,2.77')\n(Mean_Node,121.338,(r)) (Moon,241.123,(dr)) (trine,12.88')\n(H1,71.248,(r)) (Mean_Node,191.206,(dp)) (trine,2.52')\n(H1,71.248,(r)) (Mean_Node,191.228,(dr)) (trine,1.19')", '8', "(Jupiter,34.733,(r)) (Moon,154.727,(dr)) (trine,0.35')\n(Moon,56.784,(r)) (Moon,326.993,(cp)) (square,12.53')\n(Venus,327.459,(r)) (Moon,326.993,(cp)) (conjunction,27.98')\n(H10,350.448,(r)) (Venus,20.435,(cr)) (30-semisextile,0.79')", "(Uranus,318.704,(r)) (Moon,168.416,(dp)) (150-quincunx,17.28')\n(H1,71.248,(r)) (Mars,11.132,(cr)) (sextile,6.93')", '11', "(Mercury,333.400,(r)) (Moon,63.690,(cp)) (square,17.39')", "(H7,251.248,(r)) (Pluto,296.285,(dp)) (45-semisquare,2.24')\n(H7,251.248,(r)) (Pluto,296.282,(dr)) (45-semisquare,2.06')\n(Mean_Node,121.338,(r)) (Moon,151.420,(cp)) (30-semisextile,4.97')\n(H4,170.448,(r)) (Neptune,260.462,(cp)) (square,0.87')\n(H4,170.448,(r)) (Neptune,260.461,(cr)) (square,0.81')", "(H1,71.248,(r)) (Pluto,296.291,(dp)) (135-sesquisquare,2.58')\n(H1,71.248,(r)) (Pluto,296.277,(dr)) (135-sesquisquare,1.72')\n(H10,350.448,(r)) (Neptune,260.464,(cp)) (square,0.96')\n(H10,350.448,(r)) (Neptune,260.460,(cr)) (square,0.71')", "(H1,71.248,(r)) (Moon,101.466,(dp)) (30-semisextile,13.06')\n(Moon,56.784,(r)) (Moon,26.955,(cp)) (30-semisextile,10.24')\n(H9,316.068,(r)) (Uranus,226.223,(cp)) (square,9.25')\n(H9,316.068,(r)) (Uranus,226.230,(cr)) (square,9.68')", 31]
['2000-03-11 07:27:51', "(Mean_Node,121.344,(r)) (Moon,76.573,(cp)) (45-semisquare,13.79')", "(H3,94.790,(r)) (Mercury,334.603,(dp)) (trine,11.25')", "(H1,34.950,(r)) (Venus,4.779,(dr)) (30-semisextile,10.29')\n(H3,94.790,(r)) (Venus,4.779,(dr)) (square,0.70')", "(H1,34.950,(r)) (Uranus,274.999,(cp)) (trine,2.93')\n(H1,34.950,(r)) (Uranus,274.950,(cr)) (trine,0.02')\n(H9,274.790,(r)) (Uranus,274.950,(cr)) (conjunction,9.61')", "(H10,306.881,(r)) (Mercury,6.820,(dp)) (sextile,3.62')", '5', "(Mercury,333.444,(r)) (Moon,3.370,(cr)) (30-semisextile,4.44')", "(H1,34.950,(r)) (Moon,244.960,(dp)) (150-quincunx,0.58')\n(H1,34.950,(r)) (Saturn,244.926,(dp)) (150-quincunx,1.46')\n(H1,34.950,(r)) (Saturn,244.924,(dr)) (150-quincunx,1.56')", "(Sun,351.033,(r)) (Moon,20.738,(dr)) (30-semisextile,17.72')\n(H10,306.881,(r)) (Mean_Node,171.869,(dp)) (135-sesquisquare,0.71')\n(H10,306.881,(r)) (Mean_Node,171.891,(dr)) (135-sesquisquare,0.63')", "(Mercury,333.444,(r)) (Moon,153.188,(dr)) (opposition,15.33')", "(Saturn,43.322,(r)) (Moon,313.034,(cr)) (square,17.26')\n(Pluto,252.897,(r)) (Moon,313.034,(cr)) (sextile,8.21')", "(Venus,327.316,(r)) (Moon,147.568,(dr)) (opposition,15.16')", "(Mars,21.310,(r)) (Moon,51.316,(dr)) (30-semisextile,0.35')", '13', "(H9,274.790,(r)) (Mars,64.599,(dp)) (150-quincunx,11.46')\n(Mercury,333.444,(r)) (Moon,153.090,(cp)) (opposition,21.21')", "(Moon,55.157,(r)) (Moon,100.086,(dp)) (45-semisquare,4.30')\n(H1,34.950,(r)) (Moon,95.238,(dr)) (sextile,17.26')\n(H9,274.790,(r)) (Moon,95.238,(dr)) (opposition,26.85')\n(Moon,55.157,(r)) (Moon,25.449,(cp)) (30-semisextile,17.51')", 26]
['2000-03-11 13:22:31', "(Mars,21.493,(r)) (Moon,66.685,(cr)) (45-semisquare,11.52')", '1', "(Sun,351.279,(r)) (Moon,170.750,(cr)) (opposition,31.77')\n(Mercury,333.353,(r)) (Moon,183.450,(cp)) (150-quincunx,5.79')\n(Uranus,318.711,(r)) (Moon,183.450,(cp)) (135-sesquisquare,15.65')", "(H10,40.604,(r)) (Jupiter,10.633,(dp)) (30-semisextile,1.75')", '4', "(H3,189.586,(r)) (Pluto,219.730,(cp)) (30-semisextile,8.62')\n(H3,189.586,(r)) (Pluto,219.753,(cr)) (30-semisextile,10.06')", "(H4,220.604,(r)) (Jupiter,100.496,(dp)) (trine,6.48')\n(H4,220.604,(r)) (Jupiter,100.495,(dr)) (trine,6.55')", "(H8,332.747,(r)) (Moon,242.780,(dr)) (square,1.98')\n(Venus,327.620,(r)) (Moon,237.916,(cp)) (square,17.73')", "(H10,40.604,(r)) (Mean_Node,70.787,(cp)) (30-semisextile,11.00')", "(Jupiter,34.760,(r)) (Moon,169.844,(dp)) (135-sesquisquare,5.08')\n(H1,115.307,(r)) (Mercury,355.133,(dr)) (trine,10.43')\n(Moon,58.607,(r)) (Moon,328.563,(cp)) (square,2.67')\n(H10,40.604,(r)) (Jupiter,250.561,(cp)) (150-quincunx,2.57')\n(H10,40.604,(r)) (Jupiter,250.511,(cr)) (150-quincunx,5.57')", "(Mars,21.493,(r)) (Moon,156.198,(dr)) (135-sesquisquare,17.74')", "(H4,220.604,(r)) (Moon,175.457,(dp)) (45-semisquare,8.82')\n(H7,295.307,(r)) (Moon,175.457,(dp)) (trine,8.98')\n(Mercury,333.353,(r)) (Moon,333.712,(cp)) (conjunction,21.51')", "(Neptune,305.690,(r)) (Moon,65.538,(cp)) (trine,9.10')\n(H10,40.604,(r)) (Mars,355.613,(cr)) (45-semisquare,0.58')", "(Mean_Node,121.331,(r)) (Moon,151.300,(cr)) (30-semisextile,1.82')", "(H1,115.307,(r)) (Mercury,325.331,(dp)) (150-quincunx,1.46')\n(H9,9.586,(r)) (Saturn,309.627,(dp)) (sextile,2.46')\n(H9,9.586,(r)) (Mercury,324.532,(dr)) (45-semisquare,3.21')\n(H9,9.586,(r)) (Saturn,309.562,(dr)) (sextile,1.45')\n(H9,9.586,(r)) (Saturn,159.693,(cp)) (150-quincunx,6.42')\n(H9,9.586,(r)) (Mars,339.450,(cr)) (30-semisextile,8.18')\n(H9,9.586,(r)) (Saturn,159.744,(cr)) (150-quincunx,9.50')", "(Moon,58.607,(r)) (Moon,28.635,(cp)) (30-semisextile,1.69')", 32]
['2000-03-11 12:32:15', "(Neptune,305.689,(r)) (Moon,35.890,(dr)) (square,12.04')\n(Mars,21.467,(r)) (Moon,66.214,(cr)) (45-semisquare,15.23')", '1', "(H1,102.543,(r)) (Jupiter,342.666,(dp)) (trine,7.32')\n(H1,102.543,(r)) (Jupiter,342.419,(dr)) (trine,7.47')\n(H10,27.557,(r)) (Jupiter,342.666,(dp)) (45-semisquare,6.54')\n(H10,27.557,(r)) (Jupiter,342.419,(dr)) (45-semisquare,8.26')", '3', "(H9,354.821,(r)) (Mercury,324.798,(cp)) (30-semisextile,1.41')", "(Mars,21.467,(r)) (Moon,141.422,(cp)) (trine,2.70')\n(H3,174.821,(r)) (Pluto,219.730,(cp)) (45-semisquare,5.45')\n(H3,174.821,(r)) (Pluto,219.754,(cr)) (45-semisquare,4.02')", '6', "(Venus,327.577,(r)) (Moon,237.422,(cp)) (square,9.32')\n(Mars,21.467,(r)) (Moon,231.474,(cr)) (150-quincunx,0.38')\n(H1,102.543,(r)) (Moon,237.422,(cp)) (135-sesquisquare,7.31')\n(H4,207.557,(r)) (Moon,237.422,(cp)) (30-semisextile,8.09')\n(H4,207.557,(r)) (Mars,27.573,(cp)) (opposition,0.97')", '8', "(Moon,58.118,(r)) (Moon,328.141,(cp)) (square,1.40')", '10', "(H3,174.821,(r)) (Moon,175.010,(dp)) (conjunction,11.33')\n(Mercury,333.366,(r)) (Moon,333.288,(cp)) (conjunction,4.68')", "(H9,354.821,(r)) (Neptune,264.792,(cp)) (square,1.73')\n(H9,354.821,(r)) (Neptune,264.789,(cr)) (square,1.93')", '13', "(H9,354.821,(r)) (Saturn,309.623,(dp)) (45-semisquare,11.86')\n(Neptune,305.689,(r)) (Moon,155.600,(cp)) (150-quincunx,5.34')", "(H1,102.543,(r)) (Moon,102.597,(dp)) (conjunction,3.23')\n(Moon,58.118,(r)) (Moon,28.185,(cp)) (30-semisextile,4.03')", 24]
['2000-03-11 09:30:56', '0', "(H3,124.531,(r)) (Mercury,334.673,(dr)) (150-quincunx,8.51')", "(Uranus,318.703,(r)) (Moon,168.735,(cr)) (150-quincunx,1.96')\n(H1,61.651,(r)) (Moon,181.475,(cp)) (trine,10.53')", '3', '4', '5', "(Jupiter,34.727,(r)) (Moon,4.453,(cr)) (30-semisextile,16.45')\n(H3,124.531,(r)) (Jupiter,334.573,(cp)) (150-quincunx,2.50')\n(H3,124.531,(r)) (Jupiter,334.557,(cr)) (150-quincunx,1.54')", "(H4,158.496,(r)) (Venus,23.477,(dr)) (135-sesquisquare,1.13')", "(H1,61.651,(r)) (Mars,241.837,(dr)) (opposition,11.16')\n(H8,271.801,(r)) (Mars,241.979,(dp)) (30-semisextile,10.65')\n(H8,271.801,(r)) (Mars,241.837,(dr)) (30-semisextile,2.11')\n(H1,61.651,(r)) (Pluto,211.764,(cp)) (150-quincunx,6.80')\n(H1,61.651,(r)) (Pluto,211.772,(cr)) (150-quincunx,7.29')\n(H8,271.801,(r)) (Pluto,211.764,(cp)) (sextile,2.25')\n(H8,271.801,(r)) (Pluto,211.772,(cr)) (sextile,1.76')", "(H3,124.531,(r)) (Moon,154.320,(dr)) (30-semisextile,12.64')\n(Moon,56.354,(r)) (Moon,326.623,(cp)) (square,16.14')", "(H1,61.651,(r)) (Mars,31.639,(dp)) (30-semisextile,0.67')", "(H7,241.651,(r)) (Moon,331.760,(cp)) (square,6.54')", "(Mercury,333.412,(r)) (Moon,63.253,(cp)) (square,9.54')", "(Mean_Node,121.339,(r)) (Moon,331.253,(dr)) (150-quincunx,5.20')\n(Mean_Node,121.339,(r)) (Moon,151.056,(cp)) (30-semisextile,16.98')", "(Mars,21.374,(r)) (Moon,336.434,(dp)) (45-semisquare,3.62')\n(H9,304.531,(r)) (Mars,64.649,(dp)) (trine,7.09')", "(Moon,56.354,(r)) (Moon,101.100,(dp)) (45-semisquare,15.21')\n(Moon,56.354,(r)) (Moon,26.557,(cp)) (30-semisextile,12.20')", 25]
['2000-03-11 09:39:19', "(H7,243.466,(r)) (Neptune,288.530,(cp)) (45-semisquare,3.84')\n(H7,243.466,(r)) (Neptune,288.509,(cr)) (45-semisquare,2.59')", '1', "(Uranus,318.703,(r)) (Moon,168.808,(cr)) (150-quincunx,6.33')\n(H3,126.680,(r)) (Venus,306.490,(cp)) (opposition,11.43')", "(H10,340.747,(r)) (Jupiter,10.596,(dp)) (30-semisextile,9.05')", "(H9,306.680,(r)) (Mercury,6.822,(dp)) (sextile,8.52')\n(H9,306.680,(r)) (Mercury,6.636,(dr)) (sextile,2.65')", '5', "(Jupiter,34.728,(r)) (Moon,4.526,(cr)) (30-semisextile,12.09')", "(Mars,21.378,(r)) (Moon,246.125,(dp)) (135-sesquisquare,15.21')\n(H1,63.466,(r)) (Neptune,273.452,(cp)) (150-quincunx,0.82')\n(H1,63.466,(r)) (Neptune,273.446,(cr)) (150-quincunx,1.16')", "(H10,340.747,(r)) (Mean_Node,70.795,(cp)) (square,2.88')\n(H10,340.747,(r)) (Mean_Node,70.818,(cr)) (square,4.22')", "(Moon,56.435,(r)) (Moon,326.693,(cp)) (square,15.45')\n(H10,340.747,(r)) (Jupiter,250.554,(cp)) (square,11.62')", '10', "(H3,126.680,(r)) (Mercury,336.547,(cr)) (150-quincunx,7.98')", "(H1,63.466,(r)) (Saturn,288.659,(dp)) (135-sesquisquare,11.61')\n(H1,63.466,(r)) (Saturn,288.631,(dr)) (135-sesquisquare,9.89')\n(Mercury,333.409,(r)) (Moon,63.336,(cp)) (square,4.43')", "(Mean_Node,121.339,(r)) (Moon,331.328,(dr)) (150-quincunx,0.67')\n(Mean_Node,121.339,(r)) (Moon,151.125,(cp)) (30-semisextile,12.82')\n(H7,243.466,(r)) (Pluto,198.576,(cp)) (45-semisquare,6.61')\n(H7,243.466,(r)) (Pluto,198.579,(cr)) (45-semisquare,6.81')", "(Mars,21.378,(r)) (Moon,336.508,(dp)) (45-semisquare,7.81')\n(H1,63.466,(r)) (Pluto,198.570,(cp)) (135-sesquisquare,6.24')\n(H1,63.466,(r)) (Pluto,198.586,(cr)) (135-sesquisquare,7.19')", "(Moon,56.435,(r)) (Moon,101.170,(dp)) (45-semisquare,15.95')\n(H1,63.466,(r)) (Mercury,333.469,(dp)) (square,0.16')\n(Moon,56.435,(r)) (Moon,26.633,(cp)) (30-semisextile,11.83')", 29]
['2000-03-11 08:00:24', '0', "(H4,134.967,(r)) (Jupiter,315.005,(dp)) (opposition,2.27')\n(H4,134.967,(r)) (Jupiter,314.995,(dr)) (opposition,1.72')\n(H4,134.967,(r)) (Mercury,0.108,(cr)) (135-sesquisquare,8.48')", "(H3,102.394,(r)) (Jupiter,342.373,(dr)) (trine,1.24')\n(H10,314.967,(r)) (Mercury,345.144,(cp)) (30-semisextile,10.63')", "(H10,314.967,(r)) (Uranus,0.063,(dp)) (45-semisquare,5.77')\n(H10,314.967,(r)) (Uranus,359.951,(dr)) (45-semisquare,0.94')\n(H9,282.394,(r)) (Moon,57.226,(cp)) (135-sesquisquare,10.09')", '4', "(H10,314.967,(r)) (Mars,0.125,(dp)) (45-semisquare,9.49')", "(Mercury,333.435,(r)) (Moon,3.656,(cr)) (30-semisextile,13.26')\n(Jupiter,34.714,(r)) (Moon,4.526,(cp)) (30-semisextile,11.26')\n(H4,134.967,(r)) (Mercury,359.975,(cp)) (135-sesquisquare,0.49')\n(H4,134.967,(r)) (Mercury,0.016,(cr)) (135-sesquisquare,2.92')", "(H8,251.319,(r)) (Mean_Node,191.211,(dp)) (sextile,6.48')\n(H8,251.319,(r)) (Mean_Node,191.233,(dr)) (sextile,5.16')", "(Sun,351.056,(r)) (Moon,21.077,(dr)) (30-semisextile,1.27')\n(Mars,21.327,(r)) (Moon,21.077,(dr)) (conjunction,15.01')", "(Mercury,333.435,(r)) (Moon,153.488,(dr)) (opposition,3.15')\n(H1,42.061,(r)) (Venus,11.867,(dp)) (30-semisextile,11.60')\n(H1,42.061,(r)) (Venus,12.181,(dr)) (30-semisextile,7.21')", "(H1,42.061,(r)) (Saturn,267.236,(dr)) (135-sesquisquare,10.53')\n(Saturn,43.324,(r)) (Moon,313.304,(cr)) (square,1.20')\n(H1,42.061,(r)) (Mars,11.874,(cp)) (30-semisextile,11.21')", "(Venus,327.344,(r)) (Moon,147.870,(dr)) (opposition,31.57')\n(H3,102.394,(r)) (Venus,12.297,(dr)) (square,5.80')", "(Mars,21.327,(r)) (Moon,51.606,(dr)) (30-semisextile,16.77')\n(H1,42.061,(r)) (Mercury,356.922,(dr)) (45-semisquare,8.31')", "(H4,134.967,(r)) (Mean_Node,75.163,(dp)) (sextile,11.76')", "(Neptune,305.684,(r)) (Moon,335.633,(dp)) (30-semisextile,3.02')\n(Mercury,333.435,(r)) (Moon,153.358,(cp)) (opposition,4.61')", "(Moon,55.473,(r)) (Moon,100.354,(dp)) (45-semisquare,7.18')\n(H1,42.061,(r)) (Uranus,41.968,(dp)) (conjunction,5.57')\n(H1,42.061,(r)) (Uranus,41.951,(dr)) (conjunction,6.57')\n(Moon,55.473,(r)) (Moon,25.742,(cp)) (30-semisextile,16.13')", 34]
['2000-03-11 14:43:52', "(Mars,21.535,(r)) (Moon,51.351,(dp)) (30-semisextile,11.09')\n(Neptune,305.692,(r)) (Moon,80.716,(cp)) (135-sesquisquare,1.44')\n(H7,318.406,(r)) (Neptune,288.534,(cp)) (30-semisextile,7.73')\n(H7,318.406,(r)) (Neptune,288.514,(cr)) (30-semisextile,6.49')", "(Mercury,333.334,(r)) (Moon,303.162,(cr)) (30-semisextile,10.31')\n(H4,240.724,(r)) (Mercury,0.734,(cp)) (trine,0.56')\n(H4,240.724,(r)) (Mercury,0.653,(cr)) (trine,4.26')", "(Jupiter,34.771,(r)) (Moon,305.064,(dr)) (square,17.54')\n(H1,138.406,(r)) (Mercury,348.294,(dr)) (150-quincunx,6.68')\n(Sun,351.335,(r)) (Moon,171.456,(cr)) (opposition,7.23')", "(H1,138.406,(r)) (Mercury,3.206,(dr)) (135-sesquisquare,11.99')\n(H9,32.856,(r)) (Moon,62.747,(dr)) (30-semisextile,6.54')\n(H9,32.856,(r)) (Moon,32.778,(cr)) (conjunction,4.69')\n(H10,60.724,(r)) (Moon,61.149,(cp)) (conjunction,25.46')", "(H10,60.724,(r)) (Jupiter,30.763,(cp)) (30-semisextile,2.30')\n(H10,60.724,(r)) (Uranus,270.807,(cp)) (150-quincunx,4.99')\n(H10,60.724,(r)) (Uranus,270.776,(cr)) (150-quincunx,3.09')", "(Pluto,252.898,(r)) (Moon,342.885,(dr)) (square,0.74')", '6', "(H4,240.724,(r)) (Mars,15.763,(dp)) (135-sesquisquare,2.36')\n(H1,138.406,(r)) (Neptune,273.455,(cp)) (135-sesquisquare,2.97')\n(H1,138.406,(r)) (Neptune,273.449,(cr)) (135-sesquisquare,2.63')\n(H8,358.188,(r)) (Saturn,238.109,(cp)) (trine,4.72')\n(H8,358.188,(r)) (Saturn,238.112,(cr)) (trine,4.54')", "(Mean_Node,121.328,(r)) (Moon,31.533,(dp)) (square,12.34')", "(Moon,59.399,(r)) (Moon,329.245,(cp)) (square,9.24')", '10', '11', "(Mars,21.535,(r)) (Moon,66.339,(cp)) (45-semisquare,11.76')", "(Neptune,305.692,(r)) (Moon,335.833,(dp)) (30-semisextile,8.47')\n(H7,318.406,(r)) (Pluto,198.571,(cp)) (trine,9.92')\n(H7,318.406,(r)) (Pluto,198.574,(cr)) (trine,10.12')", "(Mars,21.535,(r)) (Moon,156.687,(cp)) (135-sesquisquare,9.07')\n(H1,138.406,(r)) (Pluto,198.565,(cp)) (sextile,9.55')\n(H1,138.406,(r)) (Pluto,198.581,(cr)) (sextile,10.50')", "(Moon,59.399,(r)) (Moon,29.363,(cp)) (30-semisextile,2.16')", 33]
['2000-03-11 12:17:04', "(Neptune,305.689,(r)) (Moon,35.736,(dr)) (square,2.83')", '1', "(H3,170.365,(r)) (Moon,170.181,(cr)) (conjunction,11.06')", '3', "(H1,98.863,(r)) (Jupiter,38.887,(dr)) (sextile,1.45')", "(Mars,21.460,(r)) (Moon,141.293,(cp)) (trine,10.00')", "(H7,278.863,(r)) (Mercury,324.021,(dp)) (45-semisquare,9.48')\n(H7,278.863,(r)) (Mercury,323.960,(dr)) (45-semisquare,5.83')", "(H4,203.526,(r)) (Venus,23.618,(dr)) (opposition,5.51')\n(Venus,327.564,(r)) (Moon,237.272,(cp)) (square,17.51')\n(Mars,21.460,(r)) (Moon,231.322,(cr)) (150-quincunx,8.26')", "(Mean_Node,121.333,(r)) (Moon,91.598,(cp)) (30-semisextile,15.89')", "(Moon,57.970,(r)) (Moon,328.014,(cp)) (square,2.63')\n(Venus,327.564,(r)) (Moon,328.014,(cp)) (conjunction,26.99')\n(H3,170.365,(r)) (Venus,20.538,(cr)) (150-quincunx,10.39')", '10', "(Mercury,333.370,(r)) (Moon,333.160,(cp)) (conjunction,12.60')", "(H1,98.863,(r)) (Mercury,323.975,(cp)) (135-sesquisquare,6.75')\n(H1,98.863,(r)) (Mercury,323.674,(cr)) (135-sesquisquare,11.30')\n(H10,23.526,(r)) (Mercury,323.674,(cr)) (sextile,8.91')", '13', "(Neptune,305.689,(r)) (Moon,155.475,(cp)) (150-quincunx,12.84')\n(H9,350.365,(r)) (Neptune,260.464,(cp)) (square,5.96')\n(H9,350.365,(r)) (Neptune,260.460,(cr)) (square,5.72')", "(Moon,57.970,(r)) (Moon,28.049,(cp)) (30-semisextile,4.73')", 21]
['2000-03-11 12:29:28', "(Neptune,305.689,(r)) (Moon,35.861,(dr)) (square,10.35')\n(H4,206.817,(r)) (Mean_Node,326.632,(dr)) (trine,11.10')\n(Mars,21.466,(r)) (Moon,66.187,(cr)) (45-semisquare,16.72')", '1', '2', '3', "(H9,353.999,(r)) (Jupiter,39.186,(dp)) (45-semisquare,11.25')\n(H9,353.999,(r)) (Jupiter,38.889,(dr)) (45-semisquare,6.62')", "(Mars,21.466,(r)) (Moon,141.399,(cp)) (trine,4.05')", "(H3,173.999,(r)) (Mercury,324.029,(dp)) (150-quincunx,1.78')\n(H3,173.999,(r)) (Mercury,323.968,(dr)) (150-quincunx,1.88')", "(Venus,327.575,(r)) (Moon,237.394,(cp)) (square,10.83')\n(Mars,21.466,(r)) (Moon,231.446,(cr)) (150-quincunx,1.21')", "(H8,317.149,(r)) (Pluto,287.133,(dp)) (30-semisextile,0.98')\n(H8,317.149,(r)) (Pluto,287.125,(dr)) (30-semisextile,1.45')", "(H1,101.860,(r)) (Venus,11.806,(dp)) (square,3.24')\n(Moon,58.091,(r)) (Moon,328.118,(cp)) (square,1.63')", "(H1,101.860,(r)) (Mars,12.016,(cp)) (square,9.35')", "(Mercury,333.366,(r)) (Moon,333.264,(cp)) (conjunction,6.14')", "(H10,26.817,(r)) (Mercury,356.771,(dr)) (30-semisextile,2.73')\n(H9,353.999,(r)) (Mercury,323.982,(cp)) (30-semisextile,1.01')\n(H9,353.999,(r)) (Pluto,203.809,(cp)) (150-quincunx,11.41')\n(H9,353.999,(r)) (Pluto,203.817,(cr)) (150-quincunx,10.89')", '13', "(Neptune,305.689,(r)) (Moon,155.577,(cp)) (150-quincunx,6.72')", "(H1,101.860,(r)) (Uranus,41.976,(dp)) (sextile,6.94')\n(H1,101.860,(r)) (Uranus,41.959,(dr)) (sextile,5.93')\n(Moon,58.091,(r)) (Moon,28.160,(cp)) (30-semisextile,4.16')\n(H10,26.817,(r)) (Jupiter,86.726,(cp)) (sextile,5.47')\n(H10,26.817,(r)) (Jupiter,86.700,(cr)) (sextile,7.02')", 26]
['2000-03-11 13:34:39', "(Mars,21.500,(r)) (Moon,66.799,(cr)) (45-semisquare,17.98')", "(Mercury,333.350,(r)) (Moon,303.083,(cp)) (30-semisextile,16.04')", "(Jupiter,34.761,(r)) (Moon,304.497,(dr)) (square,15.88')\n(Sun,351.287,(r)) (Moon,170.855,(cr)) (opposition,25.95')\n(Mercury,333.350,(r)) (Moon,183.553,(cp)) (150-quincunx,12.17')\n(Uranus,318.711,(r)) (Moon,183.553,(cp)) (135-sesquisquare,9.47')\n(H1,118.545,(r)) (Mercury,343.680,(cr)) (135-sesquisquare,8.07')\n(H10,43.683,(r)) (Mercury,343.680,(cr)) (sextile,0.16')", '3', '4', "(H3,193.128,(r)) (Mars,42.936,(cr)) (150-quincunx,11.50')", '6', '7', '8', "(Jupiter,34.761,(r)) (Moon,169.953,(dp)) (135-sesquisquare,11.50')\n(Moon,58.725,(r)) (Moon,328.665,(cp)) (square,3.65')\n(H1,118.545,(r)) (Moon,328.665,(cp)) (150-quincunx,7.15')", "(Mars,21.500,(r)) (Moon,156.309,(dr)) (135-sesquisquare,11.44')", "(Mercury,333.350,(r)) (Moon,333.814,(cp)) (conjunction,27.83')", "(Neptune,305.690,(r)) (Moon,65.658,(cp)) (trine,1.94')", "(Mean_Node,121.330,(r)) (Moon,151.401,(cr)) (30-semisextile,4.23')", '14', "(H9,13.128,(r)) (Moon,103.113,(dp)) (square,0.90')\n(Moon,58.725,(r)) (Moon,28.744,(cp)) (30-semisextile,1.12')\n(H1,118.545,(r)) (Moon,28.744,(cp)) (square,11.92')", 19]
