['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 11:17:28', '0', '1', "(Uranus,318.706,(r)) (H10,18.639,(d)) (sextile,4.05')", '3', "(H9,333.185,(r)) (Uranus,333.335,(d)) (conjunction,9.04')", "(Pluto,252.897,(r)) (H1,73.034,(c)) (opposition,8.20')\n(H10,7.440,(r)) (Mars,7.306,(c)) (conjunction,8.07')", '6', '7', '8', "(Sun,351.192,(r)) (POF,171.123,(d)) (opposition,4.16')", '10', '11', '12', '13', '14', '15', 5]
['2000-03-11 12:45:20', '0', '1', '2', '3', '4', '5', '6', "(Mean_Node,121.332,(r)) (H1,121.393,(d)) (conjunction,3.66')\n(H1,105.769,(r)) (Mean_Node,105.943,(c)) (conjunction,10.43')", '8', "(Uranus,318.709,(r)) (H3,198.789,(d)) (trine,4.75')\n(POF,172.761,(r)) (Mercury,352.776,(d)) (opposition,0.91')", '10', '11', "(Neptune,305.689,(r)) (H1,125.759,(d)) (opposition,4.16')", '13', '14', "(H1,105.769,(r)) (Uranus,345.699,(d)) (trine,4.16')\n(H9,358.662,(r)) (Mercury,358.513,(d)) (conjunction,8.92')\n(Mercury,333.363,(r)) (H9,333.344,(c)) (conjunction,1.14')\n(Venus,327.588,(r)) (POF,147.420,(c)) (opposition,10.12')", 9]
['2000-03-11 14:49:59', '0', "(H7,320.286,(r)) (Mercury,320.236,(c)) (conjunction,3.04')", "(Mercury,333.332,(r)) (H1,153.459,(d)) (opposition,7.60')", '3', '4', "(Saturn,43.351,(r)) (POF,223.433,(d)) (opposition,4.91')", '6', "(POF,208.406,(r)) (Saturn,28.229,(c)) (opposition,10.61')", '8', '9', '10', "(Uranus,318.714,(r)) (H4,258.778,(d)) (sextile,3.84')", '12', '13', '14', '15', 5]
['2000-03-11 08:43:20', '0', "(Mean_Node,121.341,(r)) (H3,121.459,(d)) (conjunction,7.11')\n(H3,112.679,(r)) (Mean_Node,112.644,(c)) (conjunction,2.09')", '2', '3', '4', '5', '6', '7', "(Pluto,252.897,(r)) (H10,342.829,(d)) (square,4.07')\n(H10,325.943,(r)) (Pluto,235.911,(c)) (square,1.91')", '9', '10', "(H7,231.372,(r)) (Mercury,351.399,(d)) (trine,1.59')", '12', '13', "(H1,51.372,(r)) (Pluto,231.448,(c)) (opposition,4.55')", "(Uranus,318.701,(r)) (POF,138.553,(d)) (opposition,8.90')", 7]
['2000-03-11 15:26:07', "(Pluto,252.898,(r)) (H7,342.870,(d)) (square,1.68')", "(Jupiter,34.777,(r)) (H3,214.737,(c)) (opposition,2.44')", "(Uranus,318.715,(r)) (H1,138.689,(c)) (opposition,1.58')", "(H9,44.349,(r)) (Venus,344.314,(d)) (sextile,2.07')", '4', '5', '6', '7', "(Mean_Node,121.326,(r)) (H8,31.254,(d)) (square,4.30')\n(POF,220.203,(r)) (Mars,40.342,(d)) (opposition,8.38')\n(Sun,351.365,(r)) (H8,351.365,(c)) (conjunction,0.01')", '9', '10', '11', '12', '13', '14', '15', 7]
['2000-03-11 11:50:23', '0', '1', "(Sun,351.215,(r)) (POF,171.149,(d)) (opposition,3.97')", '3', '4', '5', "(Mean_Node,121.334,(r)) (H4,181.368,(c)) (sextile,2.04')", '7', '8', "(Jupiter,34.747,(r)) (H10,34.621,(d)) (conjunction,7.53')\n(POF,159.064,(r)) (Uranus,339.214,(d)) (opposition,8.99')\n(Moon,57.711,(r)) (H10,357.630,(c)) (sextile,4.84')", "(POF,159.064,(r)) (Uranus,339.236,(d)) (opposition,10.35')", '11', '12', '13', '14', '15', 6]
['2000-03-11 11:19:52', '0', '1', '2', "(Uranus,318.706,(r)) (POF,138.753,(c)) (opposition,2.82')", '4', '5', "(Uranus,318.706,(r)) (H3,138.609,(c)) (opposition,5.83')", '7', "(H8,298.288,(r)) (Saturn,28.199,(c)) (square,5.37')", '9', "(H1,85.571,(r)) (Pluto,265.467,(d)) (opposition,6.22')", '11', '12', '13', '14', '15', 4]
['2000-03-11 12:12:56', "(Mean_Node,121.333,(r)) (H4,211.246,(d)) (square,5.23')", '1', "(Mercury,333.371,(r)) (H10,33.324,(d)) (sextile,2.78')\n(Mean_Node,121.333,(r)) (H3,181.290,(d)) (sextile,2.58')", "(Jupiter,34.750,(r)) (H10,34.828,(d)) (conjunction,4.70')\n(H9,349.157,(r)) (Mean_Node,109.201,(c)) (trine,2.65')", "(Jupiter,34.750,(r)) (H9,334.689,(c)) (sextile,3.63')", '5', "(Mercury,333.371,(r)) (H3,153.265,(c)) (opposition,6.33')", "(Venus,327.560,(r)) (POF,147.409,(c)) (opposition,9.10')", '8', '9', '10', "(H3,169.157,(r)) (Venus,349.311,(d)) (opposition,9.26')", '12', '13', '14', '15', 9]
['2000-03-11 14:09:04', '0', "(Uranus,318.712,(r)) (H7,318.609,(d)) (conjunction,6.20')\n(Pluto,252.898,(r)) (H3,192.817,(c)) (sextile,4.87')", "(Jupiter,34.766,(r)) (H3,214.665,(d)) (opposition,6.10')", '3', '4', '5', '6', '7', '8', "(Jupiter,34.766,(r)) (H10,34.865,(c)) (conjunction,5.92')", '10', '11', '12', '13', '14', '15', 4]
['2000-03-11 11:33:52', '0', '1', '2', "(H9,337.849,(r)) (Sun,337.911,(c)) (conjunction,3.68')", '4', '5', "(Sun,351.204,(r)) (POF,171.142,(d)) (opposition,3.72')\n(POF,155.101,(r)) (Uranus,334.957,(d)) (opposition,8.65')", '7', "(H8,301.940,(r)) (Uranus,302.050,(c)) (conjunction,6.63')", "(Uranus,318.707,(r)) (H3,138.695,(c)) (opposition,0.72')", '10', '11', '12', "(H7,268.755,(r)) (Pluto,268.893,(d)) (conjunction,8.31')", '14', '15', 6]
['2000-03-11 10:49:43', '0', '1', '2', '3', '4', "(Saturn,43.335,(r)) (H12,43.431,(c)) (conjunction,5.76')", '6', '7', '8', '9', '10', '11', '12', "(H4,179.869,(r)) (Mars,0.029,(c)) (opposition,9.58')", "(H10,359.869,(r)) (Mars,359.763,(c)) (conjunction,6.39')", '15', 3]
['2000-03-11 10:03:43', "(POF,134.284,(r)) (Neptune,314.359,(d)) (opposition,4.48')\n(Neptune,305.686,(r)) (POF,125.614,(c)) (opposition,4.34')", '1', '2', "(Jupiter,34.731,(r)) (H10,334.679,(c)) (sextile,3.16')", '4', '5', '6', '7', '8', "(POF,134.284,(r)) (Mercury,314.207,(c)) (opposition,4.63')", '10', "(H4,167.333,(r)) (Venus,347.477,(d)) (opposition,8.63')", '12', '13', '14', '15', 5]
['2000-03-11 07:56:31', "(H4,133.995,(r)) (Neptune,313.985,(d)) (opposition,0.63')\n(Neptune,305.684,(r)) (H4,125.727,(c)) (opposition,2.58')", "(Mercury,333.436,(r)) (H7,213.455,(c)) (trine,1.16')", '2', '3', '4', '5', '6', "(H1,41.218,(r)) (Moon,41.381,(c)) (conjunction,9.74')", '8', '9', '10', '11', "(Mercury,333.436,(r)) (H10,333.461,(d)) (conjunction,1.50')\n(H10,313.995,(r)) (Mercury,314.029,(c)) (conjunction,2.01')", "(POF,105.601,(r)) (Neptune,285.705,(c)) (opposition,6.22')", "(POF,105.601,(r)) (Neptune,285.465,(c)) (opposition,8.16')", '15', 8]
['2000-03-11 07:37:11', '0', '1', "(Venus,327.324,(r)) (H3,87.415,(c)) (trine,5.48')", '3', '4', '5', '6', '7', '8', '9', "(H1,36.996,(r)) (Mars,37.065,(d)) (conjunction,4.19')", "(H3,96.958,(r)) (Uranus,336.951,(d)) (trine,0.42')\n(H7,216.996,(r)) (Uranus,336.951,(d)) (trine,2.66')", '12', "(Mean_Node,121.343,(r)) (POF,121.227,(d)) (conjunction,6.96')", '14', '15', 5]
['2000-03-11 09:00:31', '0', '1', '2', '3', '4', "(Saturn,43.328,(r)) (H12,43.195,(d)) (conjunction,7.93')\n(H1,55.088,(r)) (Saturn,55.097,(d)) (conjunction,0.54')\n(Saturn,43.328,(r)) (H1,43.377,(c)) (conjunction,2.94')", '6', '7', '8', '9', '10', '11', "(POF,120.049,(r)) (Uranus,299.977,(c)) (opposition,4.29')", "(Pluto,252.897,(r)) (H7,253.034,(d)) (conjunction,8.20')", "(Uranus,318.701,(r)) (H9,318.534,(d)) (conjunction,10.06')", '15', 6]
['2000-03-11 13:36:31', "(Neptune,305.690,(r)) (H4,215.631,(c)) (square,3.59')", '1', '2', '3', "(H10,44.154,(r)) (Venus,344.116,(d)) (sextile,2.27')", '5', '6', "(Moon,58.744,(r)) (H4,238.909,(d)) (opposition,9.93')", '8', "(Mercury,333.350,(r)) (H3,213.280,(d)) (trine,4.18')\n(Uranus,318.711,(r)) (H1,138.872,(d)) (opposition,9.64')", '10', '11', '12', "(H4,224.154,(r)) (Mars,44.190,(d)) (opposition,2.17')", "(H9,13.671,(r)) (Neptune,283.593,(c)) (square,4.70')", '15', 7]
['2000-03-11 06:31:28', "(Mean_Node,121.346,(r)) (H4,121.272,(d)) (conjunction,4.44')\n(H4,113.292,(r)) (Mean_Node,113.433,(c)) (conjunction,8.47')", '1', '2', '3', '4', '5', "(Jupiter,34.701,(r)) (H7,214.683,(d)) (opposition,1.09')", "(Neptune,305.682,(r)) (H1,35.696,(d)) (square,0.85')", '8', '9', '10', '11', "(H9,261.835,(r)) (Mercury,351.811,(d)) (square,1.44')", '13', '14', '15', 5]
['2000-03-11 05:44:40', '0', '1', "(H3,71.148,(r)) (Mean_Node,131.218,(d)) (sextile,4.20')", '3', "(Moon,54.154,(r)) (H10,294.087,(d)) (trine,4.03')", '5', '6', '7', '8', "(H3,71.148,(r)) (Venus,311.097,(c)) (trine,3.04')", '10', "(Venus,327.227,(r)) (H3,87.269,(d)) (trine,2.50')", '12', "(H7,192.028,(r)) (Mean_Node,102.106,(c)) (square,4.65')", '14', "(Sun,350.961,(r)) (H9,230.903,(c)) (trine,3.50')", 6]
['2000-03-11 13:19:04', '0', "(Sun,351.277,(r)) (POF,171.113,(c)) (opposition,9.80')", "(H3,188.571,(r)) (Moon,68.625,(d)) (trine,3.21')", '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', 2]
['2000-03-11 09:02:15', '0', "(POF,120.439,(r)) (Sun,0.373,(d)) (trine,3.92')", '2', "(Uranus,318.702,(r)) (H10,318.695,(c)) (conjunction,0.41')", '4', '5', '6', '7', '8', '9', '10', "(Uranus,318.702,(r)) (POF,138.686,(d)) (opposition,0.96')", "(H1,55.462,(r)) (Neptune,325.388,(d)) (square,4.43')", '13', '14', '15', 4]
['2000-03-11 11:44:16', '0', "(Sun,351.211,(r)) (H3,171.146,(d)) (opposition,3.86')", '2', "(Venus,327.536,(r)) (H9,327.487,(c)) (conjunction,2.94')", '4', '5', "(Uranus,318.707,(r)) (H7,258.687,(c)) (sextile,1.21')", '7', '8', '9', '10', "(Mercury,333.378,(r)) (H4,213.467,(d)) (trine,5.37')", '12', '13', '14', '15', 4]
['2000-03-11 09:08:47', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Sun,351.103,(r)) (H10,351.118,(d)) (conjunction,0.92')", '10', '11', '12', '13', '14', "(Moon,56.139,(r)) (H10,356.147,(d)) (sextile,0.48')", 2]
['2000-03-11 14:58:16', "(H7,322.853,(r)) (Saturn,52.941,(d)) (square,5.30')\n(Mars,21.543,(r)) (POF,201.479,(c)) (opposition,3.82')", '1', '2', '3', '4', '5', "(H3,216.825,(r)) (Uranus,336.905,(d)) (trine,4.81')", "(Mars,21.543,(r)) (H8,21.588,(d)) (conjunction,2.72')\n(H1,142.853,(r)) (Neptune,322.703,(d)) (opposition,9.00')", '8', '9', '10', '11', '12', '13', '14', "(Moon,59.539,(r)) (H9,59.697,(d)) (conjunction,9.48')", 6]
['2000-03-11 07:53:59', '0', '1', "(H1,40.666,(r)) (Sun,340.708,(c)) (sextile,2.50')", '3', '4', '5', '6', '7', '8', "(Moon,55.411,(r)) (H1,55.591,(d)) (conjunction,10.79')", '10', '11', '12', '13', "(Neptune,305.684,(r)) (POF,125.576,(d)) (opposition,6.48')\n(H1,40.666,(r)) (Mars,40.596,(d)) (conjunction,4.22')", '15', 4]
['2000-03-11 11:09:12', '0', '1', "(H3,150.856,(r)) (Uranus,330.724,(d)) (opposition,7.92')", "(H1,83.169,(r)) (Jupiter,23.259,(c)) (sextile,5.43')", "(Jupiter,34.741,(r)) (H1,94.660,(d)) (sextile,4.84')\n(Uranus,318.706,(r)) (H10,18.787,(d)) (sextile,4.83')", '5', '6', "(Mars,21.425,(r)) (H4,201.373,(d)) (opposition,3.10')\n(H1,83.169,(r)) (Pluto,263.208,(d)) (opposition,2.39')", '8', '9', '10', "(Sun,351.187,(r)) (H3,171.151,(d)) (opposition,2.11')", '12', '13', '14', '15', 7]
['2000-03-11 08:28:23', '0', "(POF,112.812,(r)) (Mean_Node,112.678,(c)) (conjunction,7.99')", "(H10,322.086,(r)) (Mercury,322.175,(c)) (conjunction,5.36')", '3', "(Mean_Node,121.341,(r)) (H9,301.397,(d)) (opposition,3.30')\n(H9,289.063,(r)) (Mean_Node,109.160,(c)) (opposition,5.81')", '5', "(H4,142.086,(r)) (Jupiter,22.095,(c)) (trine,0.53')", '7', "(H10,322.086,(r)) (Neptune,322.000,(d)) (conjunction,5.15')", '9', '10', '11', '12', "(Mean_Node,121.341,(r)) (H4,121.444,(c)) (conjunction,6.13')", '14', '15', 7]
['2000-03-11 13:55:04', "(Mars,21.510,(r)) (POF,201.581,(d)) (opposition,4.25')", '1', "(Moon,58.924,(r)) (H10,58.926,(d)) (conjunction,0.14')\n(H1,124.147,(r)) (Sun,4.212,(d)) (trine,3.92')\n(H3,199.039,(r)) (Mercury,319.086,(c)) (trine,2.82')", '3', "(Uranus,318.712,(r)) (H1,138.818,(d)) (opposition,6.36')", '5', "(Jupiter,34.764,(r)) (H3,214.621,(d)) (opposition,8.57')\n(Jupiter,34.764,(r)) (H4,214.783,(c)) (opposition,1.09')", '7', '8', "(Sun,351.302,(r)) (POF,171.223,(c)) (opposition,4.73')\n(Moon,58.924,(r)) (H3,178.918,(c)) (trine,0.39')", '10', '11', '12', '13', '14', '15', 9]
['2000-03-11 10:21:28', '0', "(Venus,327.465,(r)) (H3,147.431,(d)) (opposition,2.01')", '2', '3', '4', '5', "(Mercury,333.399,(r)) (POF,153.530,(d)) (opposition,7.87')", '7', "(POF,138.308,(r)) (Mean_Node,138.320,(d)) (conjunction,0.74')", '9', '10', "(H4,172.154,(r)) (Mercury,352.099,(d)) (opposition,3.30')\n(H3,137.745,(r)) (Jupiter,17.750,(c)) (trine,0.33')", '12', '13', '14', '15', 5]
['2000-03-11 08:03:04', '0', "(H7,222.641,(r)) (Jupiter,42.517,(d)) (opposition,7.45')\n(Jupiter,34.714,(r)) (H3,94.727,(c)) (sextile,0.76')\n(Jupiter,34.714,(r)) (H7,214.890,(c)) (opposition,10.56')", "(Mercury,333.434,(r)) (H3,93.369,(c)) (trine,3.94')", "(H10,315.638,(r)) (Venus,315.797,(c)) (conjunction,9.51')", '4', '5', '6', "(Moon,55.499,(r)) (H1,55.592,(d)) (conjunction,5.54')\n(POF,107.083,(r)) (Mean_Node,106.953,(c)) (conjunction,7.77')\n(H1,42.641,(r)) (Venus,312.675,(c)) (square,2.04')", '8', "(Mercury,333.434,(r)) (H10,333.441,(d)) (conjunction,0.39')\n(H10,315.638,(r)) (Mercury,315.572,(c)) (conjunction,3.99')", '10', '11', "(Neptune,305.684,(r)) (POF,125.643,(d)) (opposition,2.46')", '13', '14', '15', 11]
['2000-03-11 15:24:56', '0', "(Uranus,318.715,(r)) (H4,258.743,(d)) (sextile,1.68')\n(POF,219.801,(r)) (Sun,339.758,(c)) (trine,2.58')", '2', '3', '4', '5', '6', "(H8,11.234,(r)) (Sun,11.202,(d)) (conjunction,1.94')", '8', "(H3,224.029,(r)) (Mean_Node,103.982,(c)) (trine,2.84')", "(Uranus,318.715,(r)) (H12,138.591,(d)) (opposition,7.46')", '11', "(Mercury,333.324,(r)) (H9,63.389,(d)) (square,3.91')", '13', "(Neptune,305.693,(r)) (H1,125.832,(c)) (opposition,8.36')", '15', 7]
['2000-03-11 09:17:36', '0', "(Sun,351.109,(r)) (H7,231.112,(c)) (trine,0.14')", '2', '3', '4', '5', '6', '7', '8', '9', '10', "(H3,121.157,(r)) (Uranus,301.086,(c)) (opposition,4.24')", '12', '13', "(Saturn,43.329,(r)) (H10,313.292,(c)) (square,2.19')", '15', 3]
['2000-03-11 11:01:12', '0', '1', '2', '3', '4', '5', "(H7,261.379,(r)) (Jupiter,21.289,(c)) (trine,5.40')", '7', '8', '9', '10', '11', '12', '13', '14', '15', 1]
['2000-03-11 09:19:20', '0', '1', '2', '3', '4', '5', "(Uranus,318.702,(r)) (POF,138.664,(d)) (opposition,2.27')", '7', "(Pluto,252.897,(r)) (H1,72.967,(d)) (opposition,4.16')", "(H3,121.593,(r)) (Uranus,301.493,(c)) (opposition,6.01')", '10', '11', '12', '13', '14', "(Venus,327.412,(r)) (POF,147.408,(d)) (opposition,0.23')", 4]
['2000-03-11 07:20:07', "(Saturn,43.321,(r)) (H4,133.237,(d)) (square,5.06')", '1', "(Moon,55.082,(r)) (H10,295.030,(c)) (trine,3.13')", "(H10,304.987,(r)) (Moon,64.914,(d)) (trine,4.40')", '4', "(Mars,21.306,(r)) (H1,21.282,(c)) (conjunction,1.47')", "(Uranus,318.698,(r)) (H4,138.741,(d)) (opposition,2.56')", '7', '8', '9', '10', '11', '12', '13', '14', '15', 5]
['2000-03-11 14:12:24', '0', "(H7,309.069,(r)) (Uranus,308.959,(c)) (conjunction,6.62')", "(H3,204.006,(r)) (Jupiter,23.924,(c)) (opposition,4.89')", '3', '4', '5', '6', "(H4,233.081,(r)) (Neptune,323.155,(d)) (square,4.44')", '8', "(H10,53.081,(r)) (Jupiter,53.201,(d)) (conjunction,7.23')", '10', '11', "(H1,129.069,(r)) (Mercury,309.102,(c)) (opposition,1.99')\n(H9,24.006,(r)) (Saturn,24.173,(c)) (conjunction,10.04')", "(Pluto,252.898,(r)) (H4,252.891,(d)) (conjunction,0.39')", "(H10,53.081,(r)) (Pluto,233.243,(c)) (opposition,9.75')", '15', 8]
['2000-03-11 07:24:23', '0', '1', '2', "(Venus,327.313,(r)) (POF,87.395,(c)) (trine,4.92')", "(Uranus,318.698,(r)) (H10,318.547,(d)) (conjunction,9.06')", '5', "(Mars,21.308,(r)) (H3,81.321,(c)) (sextile,0.78')", '7', '8', "(H1,34.189,(r)) (Sun,334.131,(c)) (sextile,3.51')", '10', '11', '12', '13', '14', '15', 4]
['2000-03-11 05:39:04', '0', "(Uranus,318.694,(r)) (H7,198.715,(d)) (trine,1.27')\n(H3,69.866,(r)) (Mean_Node,129.788,(d)) (sextile,4.68')", '2', '3', '4', '5', '6', '7', "(Moon,54.100,(r)) (H8,233.964,(d)) (opposition,8.14')", "(H3,69.866,(r)) (Moon,69.722,(d)) (conjunction,8.64')\n(Moon,54.100,(r)) (H3,53.925,(c)) (conjunction,10.50')", '10', "(H7,190.771,(r)) (Venus,310.730,(c)) (trine,2.48')", '12', '13', '14', "(POF,73.914,(r)) (Moon,73.889,(d)) (conjunction,1.47')", 7]
['2000-03-11 11:22:08', '0', "(H7,266.084,(r)) (Jupiter,26.127,(c)) (trine,2.58')", "(Moon,57.436,(r)) (H10,357.427,(c)) (sextile,0.48')", "(POF,152.324,(r)) (Uranus,332.495,(d)) (opposition,10.31')", '4', '5', '6', "(Pluto,252.897,(r)) (H1,72.805,(c)) (opposition,5.56')", "(Sun,351.195,(r)) (H10,351.317,(c)) (conjunction,7.28')", '9', '10', '11', '12', '13', '14', '15', 5]
['2000-03-11 13:32:39', '0', '1', '2', "(H10,43.177,(r)) (Venus,343.107,(d)) (sextile,4.21')\n(Moon,58.706,(r)) (H9,358.722,(c)) (sextile,0.95')", '4', "(Mars,21.499,(r)) (POF,201.397,(d)) (opposition,6.11')\n(Saturn,43.346,(r)) (H1,133.261,(d)) (square,5.10')", '6', '7', '8', "(H3,192.545,(r)) (Sun,12.449,(d)) (opposition,5.78')", '10', "(H4,223.177,(r)) (Mean_Node,103.105,(c)) (trine,4.33')", '12', "(Mars,21.499,(r)) (H4,201.592,(c)) (opposition,5.61')", "(Mars,21.499,(r)) (H10,21.319,(c)) (conjunction,10.80')", '15', 8]
['2000-03-11 14:30:56', '0', '1', '2', "(H1,134.505,(r)) (Venus,314.399,(c)) (opposition,6.31')", '4', '5', "(H7,314.505,(r)) (Mercury,314.621,(c)) (conjunction,6.96')", '7', "(Pluto,252.898,(r)) (H10,72.757,(d)) (opposition,8.46')", '9', '10', "(H3,209.247,(r)) (Pluto,269.269,(d)) (sextile,1.34')", '12', "(Mars,21.529,(r)) (H7,291.535,(c)) (square,0.39')", '14', '15', 5]
['2000-03-11 15:15:27', '0', '1', '2', '3', "(Venus,327.717,(r)) (H9,27.666,(c)) (sextile,3.06')", "(H1,148.304,(r)) (Saturn,58.324,(d)) (square,1.20')", "(POF,216.653,(r)) (Uranus,336.660,(d)) (trine,0.38')", '7', '8', "(Sun,351.357,(r)) (H1,171.371,(d)) (opposition,0.84')", '10', "(Moon,59.707,(r)) (H3,239.810,(d)) (opposition,6.18')", "(Neptune,305.692,(r)) (H1,125.530,(c)) (opposition,9.76')", '13', '14', "(Moon,59.707,(r)) (POF,239.725,(d)) (opposition,1.07')", 7]
['2000-03-11 14:46:31', '0', '1', "(Sun,351.337,(r)) (H10,51.307,(c)) (sextile,1.79')", '3', '4', '5', '6', '7', "(H1,139.221,(r)) (Mean_Node,139.228,(d)) (conjunction,0.45')\n(POF,207.309,(r)) (Saturn,27.162,(c)) (opposition,8.80')", "(Moon,59.425,(r)) (H1,119.357,(c)) (sextile,4.09')", '10', '11', '12', '13', '14', '15', 4]
['2000-03-11 08:24:08', '0', '1', '2', "(Mercury,333.429,(r)) (H10,333.264,(d)) (conjunction,9.88')", '4', '5', "(H7,227.216,(r)) (Mercury,347.197,(d)) (trine,1.19')\n(H3,108.038,(r)) (Mean_Node,107.977,(c)) (conjunction,3.66')", "(H4,140.991,(r)) (Neptune,320.935,(d)) (opposition,3.39')", '8', '9', '10', '11', '12', "(Pluto,252.897,(r)) (H4,162.805,(d)) (square,5.55')", '14', '15', 5]
['2000-03-11 08:06:08', '0', "(Sun,351.060,(r)) (H7,230.999,(d)) (trine,3.66')", "(H3,103.749,(r)) (Jupiter,43.830,(d)) (sextile,4.87')", '3', '4', '5', "(Mean_Node,121.342,(r)) (POF,121.258,(d)) (conjunction,5.04')", "(H4,136.412,(r)) (Mean_Node,136.439,(d)) (conjunction,1.58')", '8', '9', '10', "(Venus,327.349,(r)) (H3,87.350,(c)) (trine,0.10')", '12', '13', '14', "(Venus,327.349,(r)) (POF,87.414,(c)) (trine,3.93')", 6]
['2000-03-11 14:42:48', '0', '1', '2', '3', '4', '5', '6', "(H1,138.080,(r)) (Mean_Node,138.105,(d)) (conjunction,1.44')", "(H8,357.848,(r)) (Pluto,267.916,(d)) (square,4.04')\n(H10,60.468,(r)) (Saturn,60.395,(d)) (conjunction,4.39')", '9', "(Saturn,43.350,(r)) (H10,43.480,(c)) (conjunction,7.77')", '11', '12', '13', '14', '15', 4]
['2000-03-11 06:18:00', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Jupiter,34.699,(r)) (H1,34.730,(d)) (conjunction,1.87')\n(H10,290.115,(r)) (Mercury,350.085,(d)) (sextile,1.80')\n(H10,290.115,(r)) (Jupiter,50.036,(d)) (trine,4.71')", '10', '11', '12', '13', '14', '15', 3]
['2000-03-11 09:54:47', '0', "(H3,130.686,(r)) (Mean_Node,130.541,(d)) (conjunction,8.67')", '2', "(Moon,56.586,(r)) (H1,56.628,(c)) (conjunction,2.54')\n(H1,66.814,(r)) (Uranus,306.767,(c)) (trine,2.82')", "(H1,66.814,(r)) (Moon,66.766,(d)) (conjunction,2.88')", '5', "(Moon,56.586,(r)) (H3,116.674,(c)) (sextile,5.28')", "(POF,132.265,(r)) (Venus,312.194,(c)) (opposition,4.23')", '8', '9', '10', '11', '12', '13', "(Mercury,333.405,(r)) (H9,333.525,(d)) (conjunction,7.17')\n(Uranus,318.703,(r)) (H1,48.688,(c)) (square,0.90')", '15', 8]
['2000-03-11 06:56:15', "(Mars,21.294,(r)) (H4,111.266,(c)) (square,1.64')", '1', '2', '3', '4', '5', '6', "(Saturn,43.320,(r)) (H8,223.468,(c)) (opposition,8.88')", "(H8,236.987,(r)) (Pluto,236.997,(c)) (conjunction,0.58')", '9', '10', "(H3,87.508,(r)) (Pluto,267.464,(d)) (opposition,2.68')", '12', "(Pluto,252.897,(r)) (POF,72.845,(c)) (opposition,3.12')", '14', '15', 5]
['2000-03-11 11:13:36', '0', '1', '2', "(H10,6.386,(r)) (Uranus,306.459,(c)) (sextile,4.37')", '4', '5', "(Sun,351.190,(r)) (H4,171.324,(c)) (opposition,8.04')", '7', "(H1,84.157,(r)) (Pluto,264.177,(d)) (opposition,1.17')", "(H3,152.093,(r)) (Sun,332.103,(c)) (opposition,0.57')", '10', "(Pluto,252.897,(r)) (H3,132.848,(c)) (trine,2.99')", '12', '13', '14', "(Moon,57.352,(r)) (H9,357.359,(d)) (sextile,0.40')", 6]
['2000-03-11 14:40:24', '0', "(H3,211.893,(r)) (Mars,31.895,(d)) (opposition,0.15')\n(Sun,351.333,(r)) (H4,231.242,(c)) (trine,5.49')\n(POF,205.384,(r)) (Jupiter,25.444,(c)) (opposition,3.61')", '2', '3', "(Mercury,333.335,(r)) (H1,153.202,(d)) (opposition,7.97')", '5', "(Jupiter,34.771,(r)) (H7,334.857,(d)) (sextile,5.17')\n(Mean_Node,121.328,(r)) (H7,301.417,(c)) (opposition,5.35')", '7', "(Saturn,43.350,(r)) (POF,223.201,(d)) (opposition,8.97')", '9', '10', '11', '12', '13', '14', '15', 7]
['2000-03-11 14:55:20', '0', "(Mercury,333.331,(r)) (H7,333.284,(d)) (conjunction,2.83')", '2', '3', '4', '5', '6', "(Pluto,252.898,(r)) (H8,342.910,(c)) (square,0.72')", '8', '9', '10', "(Mean_Node,121.327,(r)) (H7,301.297,(c)) (opposition,1.85')", "(H10,63.470,(r)) (Saturn,63.409,(d)) (conjunction,3.65')", '13', "(H9,36.021,(r)) (Mercury,306.076,(c)) (square,3.33')", '15', 5]
['2000-03-11 08:33:28', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', "(H10,323.390,(r)) (Pluto,233.401,(c)) (square,0.69')", '13', '14', '15', 1]
['2000-03-11 11:14:56', '0', '1', "(POF,150.632,(r)) (Uranus,330.765,(d)) (opposition,7.96')", "(H9,332.469,(r)) (Uranus,332.437,(d)) (conjunction,1.95')", "(Uranus,318.706,(r)) (H9,318.635,(c)) (conjunction,4.30')", "(Mars,21.427,(r)) (H10,21.377,(d)) (conjunction,3.01')", "(H4,186.750,(r)) (Sun,6.768,(d)) (opposition,1.11')", '7', '8', '9', '10', '11', '12', '13', '14', '15', 5]
['2000-03-11 08:26:39', '0', '1', '2', '3', "(Jupiter,34.718,(r)) (H10,334.737,(d)) (sextile,1.15')", '5', '6', '7', "(Neptune,305.684,(r)) (H10,305.669,(c)) (conjunction,0.89')", '9', '10', '11', '12', '13', "(H10,321.641,(r)) (Pluto,231.590,(c)) (square,3.07')", '15', 3]
