['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-21 23:07:52', '0', '1', '2', "(Moon,263.337,(p)) (H10,262.828,(p)) (conjunction,30.53')\n(Venus,59.480,(r)) (H5,59.473,(c)) (conjunction,0.44')", '4', '5', '6', "(Moon,291.219,(p)) (H4,111.015,(p)) (opposition,12.22')", "(Mean_Node,134.352,(r)) (H5,134.203,(p)) (conjunction,8.93')", '9', 4]
['1813-05-22 02:23:20', '0', "(Sun,60.547,(r)) (H8,150.565,(c)) (square,1.11')", '2', "(Mercury,35.530,(r)) (H5,155.350,(p)) (trine,10.80')", "(Mercury,74.089,(p)) (H7,254.150,(p)) (opposition,3.66')", "(Neptune,255.322,(c)) (H4,75.482,(c)) (opposition,9.60')", "(Mean_Node,134.345,(r)) (H5,194.455,(p)) (sextile,6.58')\n(Sun,60.547,(r)) (H4,60.604,(c)) (conjunction,3.42')", '7', "(Jupiter,119.042,(c)) (H4,58.982,(c)) (sextile,3.59')", "(Moon,315.667,(r)) (H5,75.844,(c)) (trine,10.62')\n(Moon,297.383,(c)) (H4,56.964,(c)) (trine,25.13')", 9]
['1813-05-22 13:41:28', '0', '1', '2', '3', "(Moon,15.346,(c)) (H10,75.836,(c)) (sextile,29.40')", '5', "(Sun,60.999,(r)) (H5,0.851,(p)) (sextile,8.86')", "(Neptune,253.237,(p)) (H8,73.080,(p)) (opposition,9.43')\n(Venus,60.226,(r)) (H7,330.202,(c)) (square,1.44')\n(Moon,349.881,(c)) (H8,350.139,(c)) (conjunction,15.46')", "(Mercury,27.217,(c)) (H5,267.353,(c)) (trine,8.13')", '9', 6]
['1813-05-22 06:01:51', '0', "(Uranus,235.738,(r)) (H10,55.832,(p)) (opposition,5.62')", '2', '3', '4', '5', '6', "(Moon,317.610,(r)) (H7,227.546,(c)) (square,3.86')", '8', '9', 2]
['1813-05-22 02:30:56', '0', '1', '2', "(Moon,315.735,(r)) (H7,255.854,(p)) (sextile,7.15')", '4', '5', '6', '7', '8', '9', 1]
['1813-05-22 11:12:16', "(Moon,320.383,(r)) (H7,20.419,(p)) (sextile,2.15')\n(Moon,357.331,(p)) (H10,116.905,(p)) (trine,25.57')", '1', '2', '3', '4', '5', '6', "(Moon,320.383,(r)) (H8,320.482,(c)) (conjunction,5.95')\n(Mars,304.003,(r)) (H7,303.906,(c)) (conjunction,5.79')", "(Pluto,349.485,(c)) (H5,229.362,(c)) (trine,7.40')", "(Uranus,235.729,(r)) (H4,295.738,(p)) (sextile,0.56')\n(Moon,302.143,(c)) (H1,121.713,(c)) (opposition,25.79')", 7]
['1813-05-22 20:52:48', '0', "(Mean_Node,137.997,(c)) (H10,137.816,(c)) (conjunction,10.88')", "(Saturn,288.896,(r)) (H10,198.825,(c)) (square,4.26')", "(Mars,310.987,(p)) (H5,71.152,(p)) (trine,9.95')", '4', '5', "(Moon,6.009,(c)) (H5,5.998,(c)) (conjunction,0.64')", "(Pluto,350.514,(r)) (H4,80.682,(p)) (square,10.08')\n(Moon,302.570,(p)) (H8,212.607,(p)) (square,2.24')\n(Pluto,350.573,(p)) (H4,80.682,(p)) (square,6.55')", '8', '9', 7]
['1813-05-22 12:56:23', '0', '1', '2', "(Mercury,74.205,(p)) (H7,14.056,(p)) (sextile,8.92')", "(Mean_Node,134.322,(r)) (H7,14.336,(p)) (trine,0.87')", '5', "(Pluto,350.510,(r)) (H5,350.429,(p)) (conjunction,4.86')\n(Sun,110.530,(p)) (H5,350.429,(p)) (trine,6.02')\n(Pluto,350.582,(p)) (H5,350.429,(p)) (conjunction,9.18')", '7', "(Sun,112.300,(p)) (H5,352.163,(p)) (trine,8.19')", "(Moon,321.317,(r)) (H4,321.445,(p)) (conjunction,7.68')", 7]
['1813-05-22 17:53:36', "(Mercury,36.265,(r)) (H7,96.410,(p)) (sextile,8.69')", '1', '2', "(Mean_Node,135.535,(c)) (H10,135.712,(c)) (conjunction,10.61')", '4', "(Moon,233.788,(c)) (H8,53.449,(c)) (opposition,20.37')", '6', '7', '8', '9', 3]
['1813-05-22 00:53:04', "(Moon,351.527,(p)) (H5,171.665,(p)) (opposition,8.33')", '1', '2', '3', "(Jupiter,123.672,(r)) (H7,123.666,(c)) (conjunction,0.36')", '5', "(Mars,278.102,(c)) (H4,38.196,(c)) (trine,5.64')", '7', "(Uranus,237.656,(c)) (H5,57.826,(c)) (opposition,10.20')", '9', 4]
