['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2013-12-12', '3: 2014-03-24', '4: 2015-05-27', '5: 2017-09-15', '6: 2018-02-19', '7: 2019-05-22', '8: 2019-08-13', '9: 2021-04-06', '10: 2021-07-10', '11: 2022-01-03', '12: 2022-05-25', '13: 2024-02-28', '14: 2024-03-08', '15: 1994-07-02', '16: 1997-08-13', '17: 1997-11-16', '18: 2021-02-20', 'Count']
['2000-03-11 16:46:23', "(Mean_Node,121.323,(r)) (H12,151.381,(p)) (30-semisextile,3')\n(H10,89.349,(r)) (Moon,179.725,(p)) (square,23')\n(Sun,359.871,(p)) (Moon,179.725,(p)) (opposition,9')\n(Saturn,43.359,(r)) (H12,133.279,(c)) (square,5')\n(Uranus,318.271,(c)) (H1,168.181,(c)) (150-quincunx,5')", "(Pluto,252.898,(r)) (H3,252.841,(p)) (conjunction,3')\n(Moon,186.937,(p)) (H4,276.924,(p)) (square,1')\n(Pluto,252.894,(p)) (H3,252.841,(p)) (conjunction,3')\n(Mean_Node,121.323,(r)) (Moon,301.529,(c)) (opposition,12')", "(Moon,247.167,(p)) (H12,157.210,(p)) (square,3')\n(Mars,31.758,(p)) (H3,256.927,(p)) (135-sesquisquare,10')\n(Neptune,305.694,(r)) (Moon,245.252,(c)) (sextile,27')\n(H3,244.866,(r)) (Moon,245.252,(c)) (conjunction,23')\n(Mars,11.298,(c)) (H1,161.463,(c)) (150-quincunx,10')", '3', "(Mercury,338.826,(p)) (H12,158.836,(p)) (opposition,1')\n(Sun,351.420,(r)) (H12,126.373,(c)) (135-sesquisquare,3')\n(Mean_Node,121.323,(r)) (H10,76.298,(c)) (45-semisquare,2')", "(Sun,351.420,(r)) (Moon,291.814,(p)) (sextile,24')\n(Mercury,333.305,(r)) (Moon,198.414,(c)) (135-sesquisquare,7')\n(Uranus,318.718,(r)) (Moon,198.414,(c)) (trine,18')\n(Sun,333.857,(c)) (Moon,198.414,(c)) (135-sesquisquare,27')\n(Moon,198.414,(c)) (H3,228.310,(c)) (30-semisextile,6')", "(Sun,351.420,(r)) (H7,21.425,(p)) (30-semisextile,0')\n(Venus,327.795,(r)) (Moon,192.751,(c)) (135-sesquisquare,3')\n(Pluto,252.898,(r)) (Moon,192.751,(c)) (sextile,9')\n(Uranus,317.747,(c)) (H3,227.881,(c)) (square,8')", "(Sun,351.420,(r)) (H3,261.567,(p)) (square,9')\n(Moon,60.593,(r)) (H10,105.483,(p)) (45-semisquare,7')\n(Mars,21.599,(r)) (H3,261.567,(p)) (trine,2')\n(Saturn,43.359,(r)) (H12,163.336,(p)) (trine,1')\n(Saturn,45.374,(p)) (H10,105.483,(p)) (sextile,7')\n(Pluto,252.898,(r)) (H10,72.769,(c)) (opposition,8')\n(Sun,332.164,(c)) (H12,122.338,(c)) (150-quincunx,10')\n(Mercury,347.178,(c)) (H12,122.338,(c)) (135-sesquisquare,10')\n(Pluto,252.751,(c)) (H10,72.769,(c)) (opposition,1')\n(Mean_Node,122.340,(c)) (H12,122.338,(c)) (conjunction,0')", "(Moon,60.593,(r)) (H10,105.675,(p)) (45-semisquare,5')\n(Mars,21.599,(r)) (H3,261.760,(p)) (trine,10')\n(H10,89.349,(r)) (Moon,314.808,(p)) (135-sesquisquare,27')\n(Sun,331.935,(c)) (H12,122.109,(c)) (150-quincunx,10')\n(Mercury,347.173,(c)) (H12,122.109,(c)) (135-sesquisquare,4')\n(Pluto,252.748,(c)) (H10,72.566,(c)) (opposition,11')", "(Neptune,305.694,(r)) (Moon,335.434,(p)) (30-semisextile,16')\n(Saturn,45.589,(p)) (H12,165.472,(p)) (trine,7')\n(Moon,60.593,(r)) (H12,120.453,(c)) (sextile,8')\n(H1,179.018,(r)) (Moon,149.520,(c)) (30-semisextile,30')\n(H10,89.349,(r)) (Moon,149.520,(c)) (sextile,10')\n(Sun,330.274,(c)) (H12,120.453,(c)) (150-quincunx,11')", "(Saturn,45.618,(p)) (H12,165.769,(p)) (trine,9')", "(Uranus,318.718,(r)) (Moon,138.800,(c)) (opposition,5')\n(Mean_Node,121.323,(r)) (H1,151.283,(c)) (30-semisextile,2')\n(H10,89.349,(r)) (Sun,329.523,(c)) (trine,10')", "(Neptune,305.694,(r)) (Moon,350.165,(p)) (45-semisquare,32')\n(Saturn,43.359,(r)) (Moon,133.164,(c)) (square,12')\n(Pluto,252.898,(r)) (Moon,133.164,(c)) (trine,16')\n(H9,64.866,(r)) (Mars,4.909,(c)) (sextile,3')", '13', '14', "(Sun,351.420,(r)) (Moon,140.989,(p)) (150-quincunx,26')\n(H1,179.018,(r)) (Saturn,43.919,(p)) (135-sesquisquare,6')\n(Sun,357.093,(p)) (H8,42.155,(p)) (45-semisquare,4')\n(Moon,140.989,(p)) (H1,186.233,(p)) (45-semisquare,15')\n(Uranus,319.002,(p)) (H10,94.134,(p)) (135-sesquisquare,8')\n(Mars,21.599,(r)) (H1,171.753,(c)) (150-quincunx,9')\n(Saturn,43.359,(r)) (Moon,343.165,(c)) (sextile,12')\n(Pluto,252.898,(r)) (Moon,343.165,(c)) (square,16')", "(Sun,353.991,(p)) (H8,38.890,(p)) (45-semisquare,6')", "(Mercury,333.305,(r)) (Moon,93.255,(p)) (trine,3')\n(Uranus,318.718,(r)) (Moon,93.255,(p)) (135-sesquisquare,28')\n(Mean_Node,121.323,(r)) (H4,271.300,(p)) (150-quincunx,1')\n(H5,293.747,(r)) (Sun,353.732,(p)) (sextile,1')\n(Mean_Node,121.201,(p)) (H4,271.300,(p)) (150-quincunx,6')\n(Mars,21.599,(r)) (H5,291.673,(c)) (square,4')\n(Pluto,252.898,(r)) (Moon,28.369,(c)) (135-sesquisquare,28')", "(Sun,12.205,(p)) (H8,57.367,(p)) (45-semisquare,10')\n(Mean_Node,120.214,(p)) (H12,165.331,(p)) (45-semisquare,7')\n(Moon,60.593,(r)) (H12,120.577,(c)) (sextile,1')\n(Mean_Node,121.323,(r)) (Moon,151.282,(c)) (30-semisextile,2')\n(Sun,330.398,(c)) (H12,120.577,(c)) (150-quincunx,11')\n(Mean_Node,122.433,(c)) (H1,152.371,(c)) (30-semisextile,4')", 78]
['2000-03-11 10:39:19', "(Mean_Node,121.337,(r)) (H3,151.167,(p)) (30-semisextile,10')", "(Mercury,333.394,(r)) (Moon,183.512,(p)) (150-quincunx,7')\n(Uranus,318.705,(r)) (Moon,183.512,(p)) (135-sesquisquare,12')\n(Jupiter,32.944,(c)) (H4,167.945,(c)) (135-sesquisquare,0')", "(Mars,21.409,(r)) (H3,156.584,(p)) (135-sesquisquare,10')\n(H1,76.534,(r)) (Mars,31.571,(p)) (45-semisquare,2')\n(Moon,244.091,(p)) (H12,64.553,(p)) (opposition,28')\n(H10,357.028,(r)) (Saturn,42.142,(c)) (45-semisquare,7')\n(Neptune,305.258,(c)) (H1,65.395,(c)) (trine,8')", "(Pluto,252.897,(r)) (H4,162.864,(c)) (square,2')\n(Pluto,252.809,(c)) (H4,162.864,(c)) (square,3')", "(Sun,351.166,(r)) (Moon,261.525,(p)) (square,22')\n(Moon,57.019,(r)) (H10,12.131,(p)) (45-semisquare,7')\n(Mars,21.409,(r)) (Moon,261.525,(p)) (trine,7')\n(Neptune,305.687,(r)) (H12,65.731,(p)) (trine,3')\n(H10,357.028,(r)) (Saturn,42.031,(c)) (45-semisquare,0')", "(Mercury,333.394,(r)) (Moon,288.796,(p)) (45-semisquare,24')\n(Uranus,318.705,(r)) (Moon,288.796,(p)) (30-semisextile,5')\n(Mean_Node,122.264,(c)) (H1,62.318,(c)) (sextile,3')", "(Mean_Node,121.337,(r)) (H7,271.233,(p)) (150-quincunx,6')\n(Jupiter,34.736,(r)) (H3,124.902,(c)) (square,10')\n(Moon,189.350,(c)) (H4,158.885,(c)) (30-semisextile,28')", "(Moon,308.934,(p)) (H12,68.962,(p)) (trine,2')\n(H3,142.582,(r)) (Moon,172.339,(c)) (30-semisextile,15')\n(Moon,172.339,(c)) (H12,37.001,(c)) (135-sesquisquare,20')\n(Mars,6.996,(c)) (H12,37.001,(c)) (30-semisextile,0')", "(H10,357.028,(r)) (Moon,311.699,(p)) (45-semisquare,20')\n(Mercury,333.394,(r)) (H3,123.466,(c)) (150-quincunx,4')\n(Uranus,318.705,(r)) (Moon,169.188,(c)) (150-quincunx,29')\n(Mars,6.824,(c)) (H12,36.801,(c)) (30-semisextile,1')", "(Uranus,318.705,(r)) (H1,93.875,(p)) (135-sesquisquare,10')\n(Neptune,305.687,(r)) (H10,335.695,(c)) (30-semisextile,1')\n(Mercury,346.784,(c)) (H3,121.869,(c)) (135-sesquisquare,5')\n(Mars,5.575,(c)) (H10,335.695,(c)) (30-semisextile,7')", "(Neptune,305.687,(r)) (Moon,335.510,(p)) (30-semisextile,11')\n(H1,76.534,(r)) (Mercury,346.684,(c)) (square,9')\n(Mercury,346.684,(c)) (H9,301.617,(c)) (45-semisquare,4')\n(Mars,5.377,(c)) (H10,335.430,(c)) (30-semisextile,3')\n(Neptune,304.998,(c)) (H12,35.111,(c)) (square,7')", "(Uranus,318.705,(r)) (H10,18.615,(p)) (sextile,5')\n(Mean_Node,120.181,(p)) (H3,165.015,(p)) (45-semisquare,10')\n(H1,76.534,(r)) (Mercury,346.468,(c)) (square,4')", "(Uranus,319.725,(p)) (H1,94.842,(p)) (135-sesquisquare,7')\n(Mars,4.715,(c)) (H10,334.537,(c)) (30-semisextile,11')", "(H4,177.028,(r)) (Venus,357.082,(p)) (opposition,3')\n(Moon,57.019,(r)) (H1,56.970,(c)) (conjunction,3')\n(H4,177.028,(r)) (Sun,327.094,(c)) (150-quincunx,4')\n(Sun,327.094,(c)) (H1,56.970,(c)) (square,7')\n(Mean_Node,122.606,(c)) (H4,152.733,(c)) (30-semisextile,8')", "(H10,357.028,(r)) (Venus,357.113,(p)) (conjunction,5')\n(Moon,57.019,(r)) (H1,56.949,(c)) (conjunction,4')\n(H10,357.028,(r)) (Sun,327.069,(c)) (30-semisextile,2')\n(Sun,327.069,(c)) (H1,56.949,(c)) (square,7')\n(Mean_Node,122.608,(c)) (H10,332.707,(c)) (150-quincunx,6')", "(Sun,351.166,(r)) (H1,81.141,(p)) (square,1')\n(Moon,137.390,(p)) (H10,2.711,(p)) (135-sesquisquare,19')\n(Sun,351.166,(r)) (H10,351.308,(c)) (conjunction,9')\n(Mars,21.409,(r)) (H10,351.308,(c)) (30-semisextile,6')\n(Uranus,318.705,(r)) (H12,48.594,(c)) (square,7')\n(Pluto,252.897,(r)) (H8,282.973,(c)) (30-semisextile,5')\n(Saturn,42.812,(c)) (H8,282.973,(c)) (trine,10')\n(Pluto,252.875,(c)) (H8,282.973,(c)) (30-semisextile,6')", "(Uranus,318.705,(r)) (Moon,93.318,(p)) (135-sesquisquare,23')\n(Uranus,318.705,(r)) (H1,78.616,(p)) (trine,5')\n(Sun,351.166,(r)) (Moon,21.320,(c)) (30-semisextile,9')\n(Sun,351.166,(r)) (H12,51.195,(c)) (sextile,2')\n(Mars,21.409,(r)) (Moon,21.320,(c)) (conjunction,5')\n(Moon,21.320,(c)) (H12,51.195,(c)) (30-semisextile,7')\n(Venus,324.297,(c)) (H4,174.443,(c)) (150-quincunx,9')", "(Moon,89.640,(p)) (H4,179.345,(p)) (square,18')\n(Moon,89.640,(p)) (H5,209.589,(p)) (trine,3')\n(Moon,24.879,(c)) (H4,174.705,(c)) (150-quincunx,10')\n(Moon,24.879,(c)) (H5,205.373,(c)) (opposition,30')\n(Venus,324.618,(c)) (H4,174.705,(c)) (150-quincunx,5')", "(Uranus,318.705,(r)) (H1,93.770,(p)) (135-sesquisquare,4')\n(Venus,327.480,(r)) (Moon,147.623,(c)) (opposition,9')\n(Neptune,305.687,(r)) (H4,155.821,(c)) (150-quincunx,8')\n(H1,76.534,(r)) (Venus,301.603,(c)) (135-sesquisquare,4')\n(Mars,5.668,(c)) (H4,155.821,(c)) (150-quincunx,9')", 79]
['2000-03-11 03:02:07', "(Mars,27.464,(p)) (H1,342.462,(p)) (45-semisquare,0')\n(Mean_Node,121.353,(r)) (Moon,301.044,(c)) (opposition,19')", "(Pluto,252.897,(r)) (H7,162.896,(p)) (square,0')\n(Pluto,252.896,(p)) (H7,162.896,(p)) (square,0')\n(H3,32.793,(r)) (Jupiter,32.883,(c)) (conjunction,5')\n(Moon,294.613,(c)) (H3,24.535,(c)) (square,5')", "(Mean_Node,121.353,(r)) (H10,256.396,(p)) (135-sesquisquare,3')\n(H10,244.622,(r)) (Sun,4.529,(p)) (trine,6')\n(Mars,31.339,(p)) (H10,256.396,(p)) (135-sesquisquare,3')", "(Mercury,333.516,(r)) (Moon,243.638,(p)) (square,7')", "(H3,32.793,(r)) (Moon,257.756,(p)) (135-sesquisquare,2')\n(Moon,257.756,(p)) (H1,347.928,(p)) (square,10')\n(Moon,257.756,(p)) (H10,257.621,(p)) (conjunction,8')\n(Sun,350.849,(r)) (H10,230.903,(c)) (trine,3')\n(Uranus,318.689,(r)) (H3,18.710,(c)) (sextile,1')\n(H1,335.559,(r)) (Sun,335.599,(c)) (conjunction,2')", "(Jupiter,34.672,(r)) (H1,349.807,(p)) (45-semisquare,8')\n(Jupiter,34.672,(r)) (H10,259.560,(p)) (135-sesquisquare,7')\n(Uranus,319.518,(p)) (H10,259.560,(p)) (sextile,3')\n(Uranus,318.689,(r)) (H10,228.734,(c)) (square,3')\n(H1,335.559,(r)) (Venus,305.448,(c)) (30-semisextile,7')", "(Uranus,318.689,(r)) (H3,48.560,(p)) (square,8')\n(H4,64.622,(r)) (Moon,290.139,(p)) (135-sesquisquare,31')\n(H7,155.559,(r)) (Moon,290.139,(p)) (135-sesquisquare,25')\n(Moon,290.139,(p)) (H4,79.921,(p)) (150-quincunx,13')\n(Moon,290.139,(p)) (H7,170.158,(p)) (trine,1')\n(Sun,350.849,(r)) (H7,140.807,(c)) (150-quincunx,2')\n(Jupiter,34.672,(r)) (Moon,185.078,(c)) (150-quincunx,24')\n(H3,32.793,(r)) (Sun,332.846,(c)) (sextile,3')\n(H4,64.622,(r)) (Moon,185.078,(c)) (trine,27')\n(H7,155.559,(r)) (Moon,185.078,(c)) (30-semisextile,29')", "(Sun,350.849,(r)) (H10,260.972,(p)) (square,7')\n(Moon,52.576,(r)) (H12,322.512,(p)) (square,4')\n(Mars,21.173,(r)) (H1,351.179,(p)) (30-semisextile,0')\n(H1,335.559,(r)) (Moon,305.101,(p)) (30-semisextile,27')\n(H10,244.622,(r)) (Moon,305.101,(p)) (sextile,29')\n(Uranus,319.589,(p)) (H3,49.637,(p)) (square,3')\n(Neptune,306.158,(p)) (H1,351.179,(p)) (45-semisquare,1')\n(H3,32.793,(r)) (Moon,167.919,(c)) (135-sesquisquare,8')\n(Mercury,347.148,(c)) (H10,227.134,(c)) (trine,1')", "(Moon,52.576,(r)) (H12,322.702,(p)) (square,8')\n(Mars,21.173,(r)) (H10,261.163,(p)) (trine,1')\n(H1,335.559,(r)) (Mars,35.485,(p)) (sextile,4')\n(Neptune,306.163,(p)) (H10,261.163,(p)) (45-semisquare,0')\n(Moon,164.744,(c)) (H3,14.664,(c)) (150-quincunx,5')", "(Moon,52.576,(r)) (H1,352.712,(p)) (sextile,8')\n(Moon,52.576,(r)) (H10,262.546,(p)) (150-quincunx,2')\n(Mars,21.173,(r)) (H3,51.248,(p)) (30-semisextile,4')\n(Sun,350.849,(r)) (Moon,141.267,(c)) (150-quincunx,25')\n(Mars,21.173,(r)) (Moon,141.267,(c)) (trine,6')\n(Pluto,252.897,(r)) (H3,13.063,(c)) (trine,10')", "(Uranus,318.689,(r)) (H12,288.722,(c)) (30-semisextile,2')\n(Pluto,252.897,(r)) (H9,192.810,(c)) (sextile,5')\n(Pluto,252.714,(c)) (H9,192.810,(c)) (sextile,6')", "(Uranus,317.494,(c)) (H1,317.573,(c)) (conjunction,5')", "(Pluto,252.897,(r)) (Moon,342.688,(p)) (square,13')\n(H10,244.622,(r)) (Mars,4.473,(c)) (trine,9')", "(H3,32.793,(r)) (Mercury,347.682,(p)) (45-semisquare,7')\n(Jupiter,39.876,(p)) (H4,84.976,(p)) (45-semisquare,6')", "(H3,32.793,(r)) (Mercury,347.713,(p)) (45-semisquare,5')\n(Jupiter,39.882,(p)) (H10,264.997,(p)) (135-sesquisquare,7')", "(Moon,52.576,(r)) (H8,187.512,(p)) (135-sesquisquare,4')\n(Saturn,43.304,(r)) (Moon,132.900,(p)) (square,24')\n(Pluto,252.897,(r)) (Moon,132.900,(p)) (trine,0')\n(Mars,21.173,(r)) (Moon,335.811,(c)) (45-semisquare,22')\n(Neptune,305.678,(r)) (Moon,335.811,(c)) (30-semisextile,8')\n(H1,335.559,(r)) (Moon,335.811,(c)) (conjunction,15')", "(Saturn,43.304,(r)) (Moon,88.816,(p)) (45-semisquare,31')\n(H1,335.559,(r)) (Neptune,305.602,(c)) (30-semisextile,3')\n(Moon,17.004,(c)) (H4,62.363,(c)) (45-semisquare,22')", "(Sun,350.849,(r)) (Moon,20.548,(c)) (30-semisextile,18')\n(Mercury,333.516,(r)) (H1,333.671,(c)) (conjunction,9')\n(H1,335.559,(r)) (Moon,20.548,(c)) (45-semisquare,1')\n(H4,64.622,(r)) (Mercury,334.733,(c)) (square,7')\n(H4,64.622,(r)) (Mars,19.447,(c)) (45-semisquare,10')\n(Jupiter,34.202,(c)) (H5,94.210,(c)) (sextile,0')", "(Sun,350.849,(r)) (H8,200.685,(p)) (150-quincunx,10')\n(Moon,52.576,(r)) (H1,352.611,(p)) (sextile,2')\n(Moon,52.576,(r)) (H4,82.443,(p)) (30-semisextile,8')\n(Venus,327.088,(r)) (Moon,326.642,(p)) (conjunction,27')\n(Sun,11.642,(p)) (Moon,326.642,(p)) (45-semisquare,0')\n(Moon,52.576,(r)) (Moon,143.044,(c)) (square,28')\n(H1,335.559,(r)) (Mars,5.427,(c)) (30-semisextile,8')\n(H8,182.538,(r)) (Uranus,317.544,(c)) (135-sesquisquare,0')", 84]
['2000-03-11 12:58:31', "(H1,109.090,(r)) (Mercury,334.031,(p)) (135-sesquisquare,4')\n(H1,109.090,(r)) (Uranus,319.129,(p)) (150-quincunx,2')\n(Moon,177.579,(p)) (H1,117.159,(p)) (sextile,25')\n(Moon,177.579,(p)) (H10,42.376,(p)) (135-sesquisquare,12')\n(Sun,351.262,(r)) (Moon,306.084,(c)) (45-semisquare,11')\n(Neptune,305.690,(r)) (Moon,306.084,(c)) (conjunction,24')", "(Venus,327.600,(r)) (H7,297.678,(p)) (30-semisextile,5')\n(Jupiter,34.756,(r)) (Moon,184.813,(p)) (150-quincunx,3')\n(Pluto,252.898,(r)) (H4,222.868,(p)) (30-semisextile,2')\n(H4,214.431,(r)) (Moon,184.813,(p)) (30-semisextile,23')\n(H4,214.431,(r)) (Mercury,334.290,(p)) (trine,8')\n(Pluto,252.895,(p)) (H4,222.868,(p)) (30-semisextile,2')", "(Neptune,305.690,(r)) (Moon,245.259,(p)) (sextile,26')\n(Sun,4.938,(p)) (Moon,245.259,(p)) (trine,19')\n(Neptune,306.048,(p)) (H12,96.072,(p)) (150-quincunx,1')\n(Mercury,333.359,(r)) (Moon,243.350,(c)) (square,1')\n(Pluto,252.898,(r)) (H12,73.044,(c)) (opposition,9')", "(Mean_Node,122.075,(c)) (H3,167.254,(c)) (45-semisquare,11')", "(Uranus,318.710,(r)) (H3,198.706,(p)) (trine,0')\n(H3,182.544,(r)) (Mars,32.707,(p)) (150-quincunx,10')\n(Moon,225.676,(c)) (H3,165.963,(c)) (sextile,17')\n(Mercury,345.995,(c)) (H3,165.963,(c)) (opposition,2')\n(Neptune,305.212,(c)) (H1,95.277,(c)) (150-quincunx,4')", "(Sun,351.262,(r)) (H1,126.175,(p)) (135-sesquisquare,5')\n(Sun,351.262,(r)) (H3,201.113,(p)) (150-quincunx,9')\n(H1,109.090,(r)) (Venus,349.233,(p)) (trine,9')\n(Mercury,333.359,(r)) (H1,93.229,(c)) (trine,8')\n(Mercury,346.990,(c)) (H10,17.141,(c)) (30-semisextile,9')", "(Pluto,252.898,(r)) (H3,162.953,(c)) (square,3')\n(Uranus,317.738,(c)) (H7,272.848,(c)) (45-semisquare,7')", "(Sun,10.319,(p)) (Moon,310.105,(p)) (sextile,13')\n(Saturn,41.748,(c)) (H3,161.575,(c)) (trine,10')", "(Saturn,43.343,(r)) (Moon,312.876,(p)) (square,28')\n(Pluto,252.898,(r)) (Moon,312.876,(p)) (sextile,1')\n(Neptune,305.690,(r)) (Moon,170.534,(c)) (135-sesquisquare,9')", "(Mercury,333.359,(r)) (Moon,333.421,(p)) (conjunction,4')\n(Moon,58.373,(r)) (H10,13.469,(c)) (45-semisquare,6')\n(Saturn,43.343,(r)) (H10,13.469,(c)) (30-semisextile,8')\n(H3,182.544,(r)) (Uranus,317.560,(c)) (135-sesquisquare,1')\n(Sun,330.114,(c)) (H1,90.081,(c)) (trine,2')", "(Mars,21.481,(r)) (Moon,336.745,(p)) (45-semisquare,16')\n(Mars,21.481,(r)) (H12,66.610,(c)) (45-semisquare,8')\n(Saturn,43.343,(r)) (H10,13.198,(c)) (30-semisextile,9')\n(H9,2.544,(r)) (Uranus,317.545,(c)) (45-semisquare,0')", "(Sun,12.906,(p)) (Moon,343.003,(p)) (30-semisextile,6')\n(Venus,354.544,(p)) (H10,54.432,(p)) (sextile,7')\n(Venus,327.600,(r)) (H10,12.693,(c)) (45-semisquare,6')\n(H3,182.544,(r)) (Uranus,317.518,(c)) (135-sesquisquare,2')\n(Sun,329.363,(c)) (H1,89.423,(c)) (trine,4')", "(Saturn,43.343,(r)) (H12,103.363,(p)) (sextile,1')\n(Neptune,305.690,(r)) (H12,65.859,(c)) (trine,10')\n(H9,2.544,(r)) (Uranus,317.495,(c)) (45-semisquare,3')", "(Moon,11.822,(p)) (H4,236.344,(p)) (135-sesquisquare,29')\n(Venus,327.600,(r)) (H1,87.523,(c)) (trine,5')", "(Venus,327.600,(r)) (Moon,12.164,(p)) (45-semisquare,26')\n(Venus,327.600,(r)) (H1,87.501,(c)) (trine,6')", "(Uranus,318.710,(r)) (Moon,138.755,(p)) (opposition,3')\n(H1,109.090,(r)) (Moon,138.755,(p)) (30-semisextile,20')\n(H8,325.567,(r)) (Mars,25.704,(p)) (sextile,8')", "(Moon,58.373,(r)) (H8,328.365,(p)) (square,1')\n(Mars,21.481,(r)) (H1,111.504,(p)) (square,1')\n(H4,214.431,(r)) (Moon,94.690,(p)) (trine,15')\n(Moon,22.637,(c)) (H8,322.790,(c)) (sextile,9')\n(Moon,22.637,(c)) (H12,82.388,(c)) (sextile,15')", "(Sun,351.262,(r)) (H1,111.259,(p)) (trine,0')\n(Mean_Node,121.332,(r)) (Moon,91.010,(p)) (30-semisextile,19')\n(H5,240.835,(r)) (Moon,91.010,(p)) (150-quincunx,11')\n(Mercury,332.831,(p)) (H5,242.797,(p)) (square,2')\n(H1,109.090,(r)) (Sun,348.948,(c)) (trine,9')\n(H4,214.431,(r)) (Mercury,334.474,(c)) (trine,3')", "(Mean_Node,121.332,(r)) (Moon,331.854,(p)) (150-quincunx,31')\n(Sun,330.238,(c)) (H1,90.190,(c)) (trine,3')\n(Moon,149.012,(c)) (H4,193.597,(c)) (45-semisquare,25')", 73]
['2000-03-11 07:40:00', "(H10,309.874,(r)) (Moon,174.568,(p)) (135-sesquisquare,18')\n(Sun,359.495,(p)) (H1,44.362,(p)) (45-semisquare,8')\n(Mercury,333.931,(p)) (H12,19.093,(p)) (45-semisquare,10')\n(Uranus,319.118,(p)) (H12,19.093,(p)) (sextile,2')\n(Mercury,333.440,(r)) (Moon,303.388,(c)) (30-semisextile,3')", "(Mean_Node,121.343,(r)) (Moon,181.833,(p)) (sextile,29')\n(Venus,327.326,(r)) (Moon,296.938,(c)) (30-semisextile,23')\n(Sun,342.010,(c)) (Moon,296.938,(c)) (45-semisquare,4')\n(Mean_Node,121.821,(c)) (H4,121.709,(c)) (conjunction,7')", "(Uranus,319.361,(p)) (H3,109.475,(p)) (150-quincunx,7')", "(Uranus,318.699,(r)) (H7,228.731,(p)) (square,2')\n(H3,97.611,(r)) (Mercury,337.492,(p)) (trine,7')\n(H3,97.611,(r)) (Jupiter,37.695,(p)) (sextile,5')\n(H7,217.608,(r)) (Mercury,337.492,(p)) (trine,7')\n(H7,217.608,(r)) (Jupiter,37.695,(p)) (opposition,5')\n(Venus,327.326,(r)) (Moon,237.314,(c)) (square,1')\n(Venus,327.326,(r)) (H4,117.190,(c)) (150-quincunx,8')\n(H4,129.874,(r)) (Venus,309.984,(c)) (opposition,7')\n(Moon,237.314,(c)) (H4,117.190,(c)) (trine,7')", "(Moon,260.048,(p)) (H1,49.653,(p)) (150-quincunx,24')\n(Moon,55.275,(r)) (H1,25.143,(c)) (30-semisextile,8')\n(Saturn,43.322,(r)) (Moon,222.930,(c)) (opposition,24')\n(Saturn,43.322,(r)) (H12,358.218,(c)) (45-semisquare,6')\n(Pluto,252.897,(r)) (Moon,222.930,(c)) (30-semisextile,2')\n(H10,309.874,(r)) (Mars,9.915,(c)) (sextile,2')\n(Moon,222.930,(c)) (H12,358.218,(c)) (135-sesquisquare,17')", '5', "(H3,97.611,(r)) (Moon,187.679,(c)) (square,4')\n(H7,217.608,(r)) (Moon,187.679,(c)) (30-semisextile,4')", "(H1,37.608,(r)) (Moon,307.428,(p)) (square,11')\n(H3,97.611,(r)) (Moon,307.428,(p)) (150-quincunx,11')\n(Sun,351.041,(r)) (Moon,170.610,(c)) (opposition,26')\n(Sun,351.041,(r)) (H3,81.103,(c)) (square,4')\n(Neptune,305.683,(r)) (Moon,170.610,(c)) (135-sesquisquare,4')\n(Moon,170.610,(c)) (H3,81.103,(c)) (square,30')", "(H10,309.874,(r)) (Moon,310.186,(p)) (conjunction,19')\n(Sun,10.326,(p)) (Moon,310.186,(p)) (sextile,8')\n(Sun,351.041,(r)) (H3,80.905,(c)) (square,8')", '9', "(Mercury,333.440,(r)) (Moon,333.924,(p)) (conjunction,29')", "(H10,309.874,(r)) (Moon,340.143,(p)) (30-semisextile,16')\n(Mean_Node,120.188,(p)) (H10,330.135,(p)) (150-quincunx,3')\n(Uranus,318.699,(r)) (H3,78.809,(c)) (trine,7')", "(H1,37.608,(r)) (Mars,37.651,(p)) (conjunction,3')\n(H9,277.611,(r)) (Mars,37.651,(p)) (trine,2')\n(Mercury,345.776,(p)) (H12,30.789,(p)) (45-semisquare,1')", "(H4,129.874,(r)) (Jupiter,39.920,(p)) (square,3')\n(Venus,327.326,(r)) (Moon,101.910,(c)) (135-sesquisquare,25')\n(Sun,326.968,(c)) (Moon,101.910,(c)) (135-sesquisquare,3')", "(H10,309.874,(r)) (Jupiter,39.925,(p)) (square,3')\n(Sun,326.943,(c)) (Moon,101.548,(c)) (135-sesquisquare,24')", "(Mars,17.068,(c)) (H8,242.081,(c)) (135-sesquisquare,1')", "(Mean_Node,121.343,(r)) (Moon,91.552,(p)) (30-semisextile,13')\n(Neptune,305.683,(r)) (H1,35.534,(c)) (square,9')\n(Moon,19.625,(c)) (H8,244.651,(c)) (135-sesquisquare,2')\n(Neptune,305.608,(c)) (H1,35.534,(c)) (square,4')", '17', "(H8,246.765,(r)) (Mars,36.736,(p)) (150-quincunx,2')\n(Moon,329.063,(p)) (H4,149.307,(p)) (opposition,15')\n(Sun,351.041,(r)) (H4,110.949,(c)) (trine,6')", 57]
