['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-07 02:40:48', '0', '1', "(Neptune,123.896,(r)) (H8,258.922,(c)) (135-sesquisquare,2')\n(H1,61.947,(r)) (Saturn,106.982,(c)) (45-semisquare,2')", '3', "(Uranus,316.690,(r)) (H3,136.609,(d)) (opposition,5')\n(Uranus,316.690,(r)) (H10,346.735,(d)) (30-semisextile,3')\n(H3,114.625,(r)) (Uranus,294.551,(c)) (opposition,4')", "(H1,61.947,(r)) (Jupiter,61.969,(d)) (conjunction,1')\n(Uranus,316.690,(r)) (H3,91.710,(c)) (135-sesquisquare,1')\n(H10,322.456,(r)) (Jupiter,7.510,(c)) (45-semisquare,3')", "(H10,322.456,(r)) (Uranus,292.494,(c)) (30-semisextile,2')", "(Mean_Node,296.507,(r)) (H10,296.385,(c)) (conjunction,7')", '8', '9', '10', '11', "(H1,61.947,(r)) (Pluto,61.795,(c)) (conjunction,9')\n(H5,174.153,(r)) (Mean_Node,264.148,(c)) (square,0')", "(Jupiter,35.139,(r)) (H5,214.973,(d)) (opposition,10')\n(Sun,164.134,(r)) (H5,134.186,(c)) (30-semisextile,3')", "(H4,142.456,(r)) (Moon,322.572,(d)) (opposition,7')\n(Mercury,190.811,(r)) (H1,10.701,(c)) (opposition,7')", "(Mercury,190.811,(r)) (H5,235.824,(d)) (45-semisquare,1')\n(H5,174.153,(r)) (Pluto,39.168,(c)) (135-sesquisquare,1')", '16', 254]
['1916-09-06 14:48:31', "(Mercury,190.279,(r)) (H4,325.196,(d)) (135-sesquisquare,5')", "(Jupiter,35.159,(r)) (H10,155.082,(d)) (trine,5')\n(Neptune,123.881,(r)) (H1,243.794,(d)) (trine,5')", "(Neptune,123.881,(r)) (H1,243.794,(d)) (trine,5')\n(H8,83.035,(r)) (Moon,263.025,(c)) (opposition,1')", '3', '4', "(Moon,272.420,(r)) (H3,317.452,(d)) (45-semisquare,2')\n(Uranus,316.707,(r)) (H1,256.663,(d)) (sextile,3')\n(H3,292.685,(r)) (Uranus,292.601,(c)) (conjunction,5')", '6', "(H7,54.068,(r)) (Mars,233.973,(d)) (opposition,6')\n(H10,143.943,(r)) (Mars,233.973,(d)) (square,2')\n(Venus,117.845,(r)) (H10,117.762,(c)) (conjunction,5')\n(Mars,208.593,(r)) (H5,328.642,(c)) (trine,3')", "(H1,234.068,(r)) (Mean_Node,324.015,(d)) (square,3')\n(H4,323.943,(r)) (Mean_Node,324.015,(d)) (conjunction,4')\n(Venus,117.845,(r)) (H5,327.822,(c)) (150-quincunx,1')\n(Mars,208.593,(r)) (H1,208.466,(c)) (conjunction,8')", "(H4,323.943,(r)) (H5,324.051,(c)) (conjunction,6')", "(H9,112.685,(r)) (H10,112.562,(c)) (conjunction,7')", '11', '12', "(Pluto,94.268,(r)) (H5,34.323,(d)) (sextile,3')\n(H5,356.057,(r)) (Uranus,356.172,(d)) (conjunction,7')", "(Mercury,190.279,(r)) (H1,190.167,(c)) (conjunction,7')", "(H7,54.068,(r)) (H5,54.231,(d)) (conjunction,10')\n(Mars,208.593,(r)) (H5,298.674,(c)) (square,5')", '16', 394]
['1916-09-06 20:46:16', "(H4,58.191,(r)) (Venus,118.121,(d)) (sextile,4')", '1', '2', "(H10,238.191,(r)) (Sun,148.263,(c)) (square,4')", "(Uranus,316.698,(r)) (H1,346.610,(d)) (30-semisextile,5')\n(H1,319.975,(r)) (Saturn,94.955,(c)) (135-sesquisquare,1')", "(H10,238.191,(r)) (Sun,193.208,(d)) (45-semisquare,1')", '6', "(H5,84.502,(r)) (Venus,144.489,(d)) (sextile,1')\n(H7,139.975,(r)) (Uranus,289.945,(c)) (150-quincunx,2')", "(H5,84.502,(r)) (Mercury,219.577,(d)) (135-sesquisquare,5')", "(H5,84.502,(r)) (Sun,129.562,(c)) (45-semisquare,4')", "(Venus,118.074,(r)) (H10,268.011,(d)) (150-quincunx,4')", "(Mars,208.758,(r)) (H4,88.810,(d)) (trine,3')", '12', "(Sun,163.895,(r)) (H5,118.968,(d)) (45-semisquare,4')", '14', "(H8,175.253,(r)) (Mars,265.258,(d)) (square,0')\n(Mars,208.758,(r)) (H4,358.708,(c)) (150-quincunx,3')\n(H8,175.253,(r)) (Mars,145.328,(c)) (30-semisextile,4')\n(H8,175.253,(r)) (Pluto,40.198,(c)) (135-sesquisquare,3')", "(Mean_Node,296.520,(r)) (H12,356.596,(d)) (sextile,5')\n(H4,58.191,(r)) (Neptune,193.164,(d)) (135-sesquisquare,2')", 172]
['1916-09-06 13:52:15', "(H7,40.958,(r)) (Mercury,190.926,(d)) (150-quincunx,2')", "(H10,129.710,(r)) (Sun,174.764,(d)) (45-semisquare,3')", "(H4,309.710,(r)) (Sun,174.764,(d)) (135-sesquisquare,3')", "(Mean_Node,296.535,(r)) (H10,116.465,(c)) (opposition,4')", "(Neptune,123.880,(r)) (H12,168.962,(c)) (45-semisquare,5')", "(Jupiter,35.161,(r)) (H10,155.217,(d)) (trine,3')\n(H10,129.710,(r)) (Sun,189.718,(d)) (sextile,0')\n(H1,220.958,(r)) (Jupiter,11.044,(c)) (150-quincunx,5')", "(Uranus,316.708,(r)) (H1,196.755,(c)) (trine,3')\n(Uranus,316.708,(r)) (H12,166.746,(c)) (150-quincunx,2')", "(H5,341.279,(r)) (Sun,191.315,(d)) (150-quincunx,2')", '8', "(Mercury,190.237,(r)) (H4,280.282,(c)) (square,3')\n(Mercury,190.237,(r)) (H5,310.163,(c)) (trine,4')", "(Mercury,190.237,(r)) (H1,250.250,(d)) (sextile,1')\n(Mercury,190.237,(r)) (H9,130.174,(d)) (sextile,4')\n(Mercury,190.237,(r)) (H1,190.141,(c)) (conjunction,6')\n(H9,99.416,(r)) (H10,99.428,(c)) (conjunction,1')", "(Sun,163.616,(r)) (H4,343.633,(d)) (opposition,1')\n(Mars,208.568,(r)) (H4,343.633,(d)) (135-sesquisquare,4')\n(H1,220.958,(r)) (Mars,175.945,(c)) (45-semisquare,1')\n(H1,220.958,(r)) (Mean_Node,266.049,(c)) (45-semisquare,5')", '12', '13', "(Mean_Node,296.535,(r)) (H4,266.496,(c)) (30-semisextile,2')", "(Mercury,190.237,(r)) (H4,10.097,(d)) (opposition,8')\n(Neptune,123.880,(r)) (H8,123.827,(d)) (conjunction,3')\n(H7,40.958,(r)) (Mean_Node,356.035,(d)) (45-semisquare,5')\n(H8,70.173,(r)) (Pluto,40.146,(c)) (30-semisextile,2')", '16', 335]
['1916-09-06 13:24:31', "(Pluto,94.267,(r)) (H3,274.115,(d)) (opposition,9')\n(H3,272.997,(r)) (Moon,272.942,(d)) (conjunction,3')\n(H4,302.911,(r)) (Moon,272.942,(d)) (30-semisextile,2')", '1', "(Sun,163.597,(r)) (H8,73.557,(d)) (square,2')\n(Mars,208.555,(r)) (H8,73.557,(d)) (135-sesquisquare,0')", "(H1,214.374,(r)) (Moon,259.300,(c)) (45-semisquare,4')", "(Mars,208.555,(r)) (H12,208.479,(d)) (conjunction,5')\n(Saturn,116.841,(r)) (H3,251.902,(c)) (135-sesquisquare,4')\n(Saturn,116.841,(r)) (H12,161.923,(c)) (45-semisquare,5')", "(Mean_Node,296.536,(r)) (H3,296.370,(d)) (conjunction,10')\n(H1,214.374,(r)) (Mercury,214.503,(d)) (conjunction,8')\n(Mercury,190.216,(r)) (H1,190.193,(c)) (conjunction,1')\n(Mercury,190.216,(r)) (H3,250.140,(c)) (sextile,5')", "(Mean_Node,296.536,(r)) (H3,296.639,(d)) (conjunction,6')\n(H3,272.997,(r)) (Mean_Node,273.070,(c)) (conjunction,4')", "(Uranus,316.709,(r)) (H5,1.704,(d)) (45-semisquare,0')", '8', "(Pluto,94.267,(r)) (H4,334.293,(d)) (trine,2')\n(H4,302.911,(r)) (Pluto,123.076,(d)) (opposition,10')\n(H5,334.102,(r)) (Jupiter,64.036,(d)) (square,4')\n(Pluto,94.267,(r)) (H1,184.188,(c)) (square,5')", "(Neptune,123.879,(r)) (H1,243.958,(d)) (trine,5')\n(H9,92.997,(r)) (H10,93.035,(c)) (conjunction,2')", "(H4,302.911,(r)) (Moon,302.834,(d)) (conjunction,5')", "(H5,334.102,(r)) (Mercury,154.252,(c)) (opposition,9')", "(H1,214.374,(r)) (Venus,154.343,(d)) (sextile,2')\n(Venus,117.792,(r)) (H5,297.956,(c)) (opposition,10')\n(Mars,208.555,(r)) (H4,268.506,(c)) (sextile,3')", "(Uranus,316.709,(r)) (H1,256.687,(d)) (sextile,1')\n(Jupiter,35.161,(r)) (H4,260.100,(c)) (135-sesquisquare,4')", "(H5,334.102,(r)) (Venus,64.081,(c)) (square,1')", "(H1,214.374,(r)) (Uranus,259.430,(c)) (45-semisquare,3')", 462]
['1916-09-06 21:43:04', "(Mercury,190.590,(r)) (H4,70.566,(c)) (trine,1')", "(Neptune,123.889,(r)) (H1,348.907,(d)) (135-sesquisquare,1')", "(Neptune,123.889,(r)) (H1,348.907,(d)) (135-sesquisquare,1')", "(H9,223.921,(r)) (Venus,103.962,(c)) (trine,2')", "(Neptune,123.889,(r)) (H1,3.832,(d)) (trine,3')", "(H3,43.921,(r)) (Moon,253.933,(c)) (150-quincunx,1')", "(Moon,276.529,(r)) (H1,6.476,(d)) (square,3')", '7', "(H4,71.701,(r)) (Moon,251.779,(c)) (opposition,5')\n(H5,97.584,(r)) (Mercury,157.545,(c)) (sextile,2')", '9', '10', '11', "(Venus,118.110,(r)) (H1,297.931,(c)) (opposition,11')", '13', '14', "(Moon,276.529,(r)) (H7,96.681,(c)) (opposition,9')", "(H8,191.866,(r)) (Neptune,192.035,(d)) (conjunction,10')", 193]
['1916-09-06 13:09:59', '0', '1', '2', "(H9,89.652,(r)) (Sun,149.688,(c)) (sextile,2')", '4', '5', '6', "(Venus,117.782,(r)) (H5,357.863,(d)) (trine,5')\n(Jupiter,35.162,(r)) (H7,5.090,(c)) (30-semisextile,4')", "(Mean_Node,296.537,(r)) (H4,326.551,(d)) (30-semisextile,1')\n(H4,299.400,(r)) (Pluto,119.416,(d)) (opposition,1')\n(Pluto,94.267,(r)) (H1,184.289,(c)) (square,1')", "(H1,210.891,(r)) (Moon,300.851,(d)) (square,2')\n(H5,330.381,(r)) (H4,330.457,(d)) (conjunction,5')", "(Moon,271.446,(r)) (H10,151.429,(d)) (trine,1')\n(H9,89.652,(r)) (H10,89.692,(c)) (conjunction,2')", "(Moon,271.446,(r)) (H1,241.440,(d)) (30-semisextile,0')", "(Mean_Node,296.537,(r)) (H1,176.482,(c)) (trine,3')\n(H1,210.891,(r)) (Jupiter,0.929,(c)) (150-quincunx,2')", "(Jupiter,35.162,(r)) (H1,245.130,(d)) (150-quincunx,2')", "(H1,210.891,(r)) (Sun,210.940,(d)) (conjunction,3')\n(Uranus,316.709,(r)) (H4,256.732,(c)) (sextile,1')", "(Venus,117.782,(r)) (H12,237.756,(d)) (trine,2')\n(Mars,208.548,(r)) (H4,358.564,(d)) (150-quincunx,1')", "(Moon,271.446,(r)) (H12,241.491,(d)) (30-semisextile,3')\n(Moon,271.446,(r)) (H12,121.399,(c)) (150-quincunx,3')\n(H8,60.426,(r)) (Venus,60.263,(c)) (conjunction,10')", 276]
['1916-09-06 08:38:39', '0', "(H9,24.606,(r)) (Jupiter,24.662,(c)) (conjunction,3')", "(Pluto,94.265,(r)) (H8,4.284,(d)) (square,1')\n(Venus,117.609,(r)) (H8,342.593,(c)) (135-sesquisquare,1')", '3', "(Uranus,316.715,(r)) (H1,166.693,(d)) (150-quincunx,1')\n(Uranus,316.715,(r)) (H12,136.608,(d)) (opposition,6')", '5', "(Neptune,123.873,(r)) (H1,168.842,(d)) (45-semisquare,2')\n(H10,55.869,(r)) (Neptune,100.833,(c)) (45-semisquare,2')", '7', "(H4,235.869,(r)) (Sun,190.833,(d)) (45-semisquare,2')\n(Sun,163.405,(r)) (H4,208.329,(c)) (45-semisquare,5')\n(Mars,208.424,(r)) (H4,208.329,(c)) (conjunction,6')", "(H4,235.869,(r)) (Mean_Node,325.892,(d)) (square,1')\n(H5,265.845,(r)) (Mean_Node,325.892,(d)) (sextile,3')\n(H4,235.869,(r)) (Mars,175.919,(c)) (sextile,3')\n(H5,265.845,(r)) (Mars,175.919,(c)) (square,4')", '10', "(Mean_Node,296.547,(r)) (H4,266.611,(d)) (30-semisextile,4')", "(Moon,268.769,(r)) (H4,268.766,(d)) (conjunction,0')\n(H1,144.429,(r)) (Mean_Node,264.419,(c)) (trine,1')", '13', '14', "(Venus,117.609,(r)) (H8,297.700,(c)) (opposition,5')\n(H7,324.429,(r)) (Uranus,264.427,(c)) (sextile,0')", "(Mars,208.424,(r)) (H1,88.358,(c)) (trine,4')\n(H1,144.429,(r)) (Mars,144.598,(c)) (conjunction,10')", 316]
['1916-09-06 20:59:04', '0', "(H10,241.276,(r)) (Moon,286.358,(d)) (45-semisquare,5')\n(H10,241.276,(r)) (Mean_Node,286.210,(c)) (45-semisquare,4')", "(Pluto,94.271,(r)) (H12,304.358,(d)) (150-quincunx,5')\n(H4,61.276,(r)) (Moon,286.358,(d)) (135-sesquisquare,5')\n(H8,179.002,(r)) (Uranus,328.999,(d)) (150-quincunx,0')\n(H4,61.276,(r)) (Mean_Node,286.210,(c)) (135-sesquisquare,4')", "(Uranus,316.698,(r)) (H9,226.633,(d)) (square,4')\n(H1,323.555,(r)) (Mercury,173.494,(c)) (150-quincunx,4')", '4', "(H1,323.555,(r)) (Jupiter,8.570,(c)) (45-semisquare,1')", "(Saturn,116.873,(r)) (H1,296.843,(c)) (opposition,2')", "(Jupiter,35.149,(r)) (H10,215.019,(c)) (opposition,8')", "(Pluto,94.271,(r)) (H4,34.181,(c)) (sextile,5')", "(Mean_Node,296.520,(r)) (H5,116.393,(d)) (opposition,8')\n(Mars,208.764,(r)) (H5,58.792,(c)) (150-quincunx,2')\n(H5,87.441,(r)) (Mean_Node,267.326,(c)) (opposition,7')", '10', "(Venus,118.082,(r)) (H5,118.136,(d)) (conjunction,3')\n(Uranus,316.698,(r)) (H4,91.754,(d)) (135-sesquisquare,3')", "(Jupiter,35.149,(r)) (H1,5.165,(d)) (30-semisextile,1')\n(H1,323.555,(r)) (Mean_Node,263.541,(c)) (sextile,1')\n(H4,61.276,(r)) (Pluto,61.295,(c)) (conjunction,1')", '13', "(Sun,163.904,(r)) (H4,103.921,(d)) (sextile,1')", "(H8,179.002,(r)) (Mean_Node,359.112,(d)) (opposition,7')\n(Mean_Node,296.520,(r)) (H7,86.524,(c)) (150-quincunx,0')\n(Mean_Node,296.520,(r)) (H8,116.592,(c)) (opposition,4')", "(Venus,118.082,(r)) (H4,118.192,(d)) (conjunction,7')\n(H1,323.555,(r)) (Sun,233.578,(d)) (square,1')\n(H8,179.002,(r)) (Mars,269.072,(d)) (square,4')", 373]
['1916-09-06 23:31:28', "(H7,188.903,(r)) (Moon,278.836,(d)) (square,4')\n(H4,96.750,(r)) (Moon,276.602,(c)) (opposition,9')", "(Uranus,316.694,(r)) (H10,286.604,(d)) (30-semisextile,5')", "(Uranus,316.694,(r)) (H4,106.604,(d)) (150-quincunx,5')\n(Saturn,116.884,(r)) (H4,86.968,(c)) (30-semisextile,5')", '3', '4', '5', "(H10,276.750,(r)) (Mean_Node,321.754,(d)) (45-semisquare,0')", "(H5,123.470,(r)) (Jupiter,63.474,(d)) (sextile,0')", "(Mercury,190.671,(r)) (H1,40.590,(d)) (150-quincunx,5')\n(H1,8.903,(r)) (Mean_Node,323.910,(d)) (45-semisquare,0')\n(H5,123.470,(r)) (Moon,303.335,(d)) (opposition,8')\n(Moon,277.607,(r)) (H5,97.540,(c)) (opposition,4')", '9', "(H1,8.903,(r)) (Jupiter,68.831,(d)) (sextile,4')", "(Uranus,316.694,(r)) (H1,46.639,(d)) (square,3')\n(H5,123.470,(r)) (Mars,243.500,(d)) (trine,2')", "(Pluto,94.272,(r)) (H4,64.223,(c)) (30-semisextile,3')", "(H1,8.903,(r)) (Pluto,128.882,(d)) (trine,1')\n(H5,123.470,(r)) (Sun,123.646,(c)) (conjunction,11')", '14', "(Moon,277.607,(r)) (H8,277.634,(d)) (conjunction,2')\n(Mean_Node,296.514,(r)) (H7,251.483,(d)) (45-semisquare,2')\n(H5,123.470,(r)) (Mercury,123.352,(c)) (conjunction,7')\n(H5,123.470,(r)) (Mean_Node,243.441,(c)) (trine,2')", "(Sun,164.006,(r)) (H1,299.079,(c)) (135-sesquisquare,4')", 299]
['1916-09-07 04:28:23', "(Pluto,94.274,(r)) (H3,139.352,(c)) (45-semisquare,5')", '1', '2', "(H1,87.804,(r)) (Moon,267.882,(c)) (opposition,5')", "(Mars,208.970,(r)) (H3,164.001,(d)) (45-semisquare,2')\n(Mean_Node,296.503,(r)) (H10,326.575,(c)) (30-semisextile,4')\n(H3,140.555,(r)) (Mean_Node,275.478,(c)) (135-sesquisquare,5')", "(Mean_Node,296.503,(r)) (H3,116.575,(c)) (opposition,4')", "(H3,140.555,(r)) (Saturn,140.719,(d)) (conjunction,10')", '7', "(H4,171.060,(r)) (Uranus,290.969,(c)) (trine,5')", "(H1,87.804,(r)) (Venus,147.830,(d)) (sextile,2')", '10', "(Venus,118.370,(r)) (H5,238.407,(d)) (trine,2')\n(Mean_Node,296.503,(r)) (H4,206.471,(d)) (square,2')\n(H1,87.804,(r)) (Mean_Node,327.726,(d)) (trine,5')\n(Uranus,316.687,(r)) (H4,136.566,(c)) (opposition,7')", "(Mars,208.970,(r)) (H4,208.943,(d)) (conjunction,2')\n(Sun,164.207,(r)) (H4,134.207,(c)) (30-semisextile,0')\n(H5,204.332,(r)) (Mean_Node,264.342,(c)) (sextile,1')", '13', '14', "(H5,204.332,(r)) (Venus,174.260,(d)) (30-semisextile,4')\n(H8,293.439,(r)) (Uranus,263.504,(c)) (30-semisextile,4')", "(H4,171.060,(r)) (Mars,140.995,(c)) (30-semisextile,4')", 255]
['1916-09-06 21:08:16', "(H3,34.771,(r)) (Pluto,94.772,(d)) (sextile,0')", '1', '2', '3', "(H1,326.160,(r)) (Sun,191.167,(d)) (135-sesquisquare,0')\n(Pluto,94.271,(r)) (H12,274.225,(c)) (opposition,3')\n(H3,34.771,(r)) (Mean_Node,274.680,(c)) (trine,5')", '5', "(Saturn,116.874,(r)) (H10,266.898,(d)) (150-quincunx,1')", "(Venus,118.088,(r)) (H10,268.042,(d)) (150-quincunx,3')\n(H7,146.160,(r)) (Mars,236.213,(d)) (square,3')\n(Jupiter,35.148,(r)) (H5,65.239,(c)) (30-semisextile,5')", "(Mars,208.768,(r)) (H4,88.785,(d)) (trine,1')\n(H4,63.477,(r)) (Jupiter,63.346,(d)) (conjunction,8')", '9', '10', "(Jupiter,35.148,(r)) (H1,5.115,(d)) (30-semisextile,2')\n(H1,326.160,(r)) (Venus,86.127,(c)) (trine,2')\n(H4,63.477,(r)) (Pluto,63.506,(c)) (conjunction,2')\n(H5,89.555,(r)) (Jupiter,359.644,(c)) (square,5')", "(Moon,276.184,(r)) (H4,96.028,(d)) (opposition,9')\n(H4,63.477,(r)) (Mean_Node,333.552,(d)) (square,5')", "(Mean_Node,296.519,(r)) (H4,26.546,(c)) (square,2')", '14', "(Neptune,123.889,(r)) (H7,213.873,(d)) (square,1')\n(Mean_Node,296.519,(r)) (H4,116.551,(d)) (opposition,2')\n(H5,89.555,(r)) (Venus,179.536,(d)) (square,1')\n(H4,63.477,(r)) (Mean_Node,243.447,(c)) (opposition,2')", '16', 338]
['1916-09-07 03:13:04', '0', "(Jupiter,35.138,(r)) (H1,80.147,(d)) (45-semisquare,1')", "(Mean_Node,296.506,(r)) (H8,266.437,(c)) (30-semisextile,4')", "(H1,69.957,(r)) (Mercury,204.919,(d)) (135-sesquisquare,2')\n(H10,330.850,(r)) (Uranus,330.777,(d)) (conjunction,4')\n(Uranus,316.689,(r)) (H10,316.781,(c)) (conjunction,6')", "(Mercury,190.835,(r)) (H3,100.866,(c)) (square,2')", "(Mean_Node,296.506,(r)) (H3,146.564,(d)) (150-quincunx,3')", "(Saturn,116.899,(r)) (H3,146.844,(d)) (30-semisextile,3')", "(H5,183.274,(r)) (Jupiter,63.281,(d)) (trine,0')", '8', "(Pluto,94.273,(r)) (H4,184.217,(d)) (square,3')\n(H5,183.274,(r)) (Pluto,123.316,(d)) (sextile,3')\n(Mars,208.936,(r)) (H5,148.854,(c)) (sextile,5')", "(Moon,279.814,(r)) (H1,99.670,(d)) (opposition,9')\n(Jupiter,35.138,(r)) (H10,5.225,(d)) (30-semisextile,5')\n(H1,69.957,(r)) (Moon,250.079,(c)) (opposition,7')", "(H1,69.957,(r)) (Moon,309.962,(d)) (trine,0')", '12', "(Sun,164.156,(r)) (H1,104.133,(d)) (sextile,1')", '14', '15', "(H8,276.202,(r)) (Neptune,186.182,(d)) (square,1')\n(Uranus,316.689,(r)) (H4,91.609,(c)) (135-sesquisquare,5')", 266]
['1916-09-06 09:46:23', "(H7,340.806,(r)) (Mercury,190.763,(d)) (150-quincunx,3')", '1', '2', "(Mercury,190.050,(r)) (H9,55.000,(d)) (135-sesquisquare,3')\n(Venus,117.652,(r)) (H1,147.586,(c)) (30-semisextile,4')", "(Neptune,123.874,(r)) (H3,243.803,(d)) (trine,4')", '5', "(Uranus,316.714,(r)) (H1,136.701,(c)) (opposition,1')", '7', '8', '9', "(H10,72.021,(r)) (H9,72.083,(d)) (conjunction,4')", "(H4,252.021,(r)) (Mercury,222.046,(d)) (30-semisextile,2')\n(H4,252.021,(r)) (Sun,132.059,(c)) (trine,2')", "(Moon,269.436,(r)) (H5,314.489,(d)) (45-semisquare,3')", "(H1,160.806,(r)) (Jupiter,70.749,(d)) (square,3')", "(H5,281.415,(r)) (Mean_Node,341.386,(d)) (sextile,2')\n(Venus,117.652,(r)) (H1,117.534,(c)) (conjunction,7')\n(Mars,208.455,(r)) (H5,238.401,(c)) (30-semisextile,3')\n(Mean_Node,296.544,(r)) (H4,206.464,(c)) (square,5')", '15', "(H8,10.724,(r)) (Mars,145.683,(c)) (135-sesquisquare,2')", 197]
['1916-09-06 20:23:12', '0', "(Mercury,190.530,(r)) (H9,190.696,(c)) (conjunction,10')", '2', "(Moon,275.736,(r)) (H10,245.726,(d)) (30-semisextile,1')\n(H1,313.653,(r)) (Venus,103.616,(c)) (150-quincunx,2')", "(H3,22.541,(r)) (Mars,232.527,(d)) (150-quincunx,1')\n(H10,232.564,(r)) (Mars,232.527,(d)) (conjunction,2')\n(Saturn,116.870,(r)) (H3,356.810,(c)) (trine,4')", "(H3,22.541,(r)) (Mean_Node,322.498,(d)) (sextile,3')\n(H10,232.564,(r)) (Mean_Node,322.498,(d)) (square,4')", "(Pluto,94.270,(r)) (H3,49.189,(d)) (45-semisquare,5')\n(Saturn,116.870,(r)) (H10,206.932,(c)) (square,4')", "(Sun,163.880,(r)) (H7,163.794,(d)) (conjunction,5')\n(Mars,208.747,(r)) (H7,163.794,(d)) (45-semisquare,3')", "(H1,313.653,(r)) (Sun,133.653,(c)) (opposition,0')\n(H5,79.204,(r)) (Uranus,289.165,(c)) (150-quincunx,2')", '9', "(H9,202.541,(r)) (Jupiter,67.529,(d)) (135-sesquisquare,1')", '11', '12', '13', "(Moon,275.736,(r)) (H4,95.625,(d)) (opposition,7')\n(H1,313.653,(r)) (Mean_Node,253.612,(c)) (sextile,2')", "(H4,52.564,(r)) (H8,232.667,(d)) (opposition,6')\n(H4,52.564,(r)) (H12,232.469,(c)) (opposition,6')", "(H1,313.653,(r)) (Neptune,193.634,(d)) (trine,1')", 295]
['1916-09-06 15:32:00', "(Jupiter,35.158,(r)) (H7,65.112,(d)) (30-semisextile,3')\n(Moon,272.850,(r)) (H7,62.909,(c)) (150-quincunx,4')", "(Sun,163.683,(r)) (H1,253.649,(d)) (square,2')\n(Uranus,316.706,(r)) (H10,166.752,(d)) (150-quincunx,3')", "(Sun,163.683,(r)) (H1,253.649,(d)) (square,2')\n(Mars,208.613,(r)) (H1,253.649,(d)) (45-semisquare,2')\n(Uranus,316.706,(r)) (H4,346.752,(d)) (30-semisextile,3')\n(Saturn,116.850,(r)) (H12,206.806,(c)) (square,3')", "(H9,123.277,(r)) (Uranus,303.278,(c)) (opposition,0')", "(Saturn,116.850,(r)) (H3,326.928,(d)) (150-quincunx,5')\n(H3,303.277,(r)) (Mercury,213.290,(d)) (square,1')", "(Mean_Node,296.532,(r)) (H1,266.544,(d)) (30-semisextile,1')", "(Saturn,116.850,(r)) (H1,266.797,(d)) (150-quincunx,3')", "(Venus,117.873,(r)) (H7,87.936,(d)) (30-semisextile,4')", "(Mars,208.613,(r)) (H1,268.676,(d)) (sextile,4')\n(H5,7.539,(r)) (Mercury,217.537,(d)) (150-quincunx,0')\n(H4,335.336,(r)) (Uranus,290.244,(c)) (45-semisquare,6')", "(Jupiter,35.158,(r)) (H1,215.312,(c)) (opposition,9')\n(Jupiter,35.158,(r)) (H5,335.114,(c)) (sextile,3')", "(Moon,272.850,(r)) (H1,272.969,(d)) (conjunction,7')\n(H1,244.011,(r)) (Moon,244.113,(c)) (conjunction,6')\n(H9,123.277,(r)) (Jupiter,3.364,(c)) (trine,5')", "(H1,244.011,(r)) (Sun,198.920,(d)) (45-semisquare,5')\n(H4,335.336,(r)) (Mercury,155.364,(c)) (opposition,2')", '12', "(H1,244.011,(r)) (Mars,243.945,(d)) (conjunction,4')\n(H4,335.336,(r)) (Venus,155.158,(d)) (opposition,11')", '14', "(H4,335.336,(r)) (Neptune,185.390,(d)) (150-quincunx,3')\n(H7,64.011,(r)) (Uranus,19.073,(d)) (45-semisquare,4')\n(H7,64.011,(r)) (Venus,63.892,(c)) (conjunction,7')", "(H4,335.336,(r)) (Moon,335.251,(d)) (conjunction,5')\n(H4,335.336,(r)) (Pluto,155.293,(d)) (opposition,3')\n(H8,93.013,(r)) (Sun,228.098,(d)) (135-sesquisquare,5')", 435]
