['Time', '0: 2008-09-05', '1: 2009-01-14', '2: 2009-03-19', '3: 2012-03-06', '4: 2012-11-14', '5: 2012-12-12', '6: 2013-12-12', '7: 2014-03-24', '8: 2015-05-27', '9: 2016-05-26', '10: 2017-09-15', '11: 2017-09-22', '12: 2018-02-19', '13: 2019-05-22', '14: 2019-08-13', '15: 2021-04-06', '16: 2021-07-10', '17: 2022-01-03', '18: 2022-05-25', '19: 2024-02-28', '20: 2024-03-08', 'Count']
['2000-03-11 10:39:19', "(H7,256.534,(r)) (Mean_Node,317.184,(p)) (sextile,39')\n(H7,256.534,(r)) (Moon,256.235,(c)) (conjunction,18')\n(H7,256.534,(r)) (Saturn,300.512,(c)) (45-semisquare,61')\n(H7,256.534,(r)) (Mean_Node,285.505,(c)) (30-semisextile,62')", "(H7,256.534,(r)) (Neptune,286.674,(c)) (30-semisextile,8')", "(H7,256.534,(r)) (Jupiter,316.646,(p)) (sextile,7')\n(H4,177.028,(r)) (Moon,207.975,(c)) (30-semisextile,57')", "(H1,76.534,(r)) (Sun,346.320,(p)) (square,13')\n(H1,76.534,(r)) (Venus,31.175,(p)) (45-semisquare,22')\n(H1,76.534,(r)) (Jupiter,31.645,(c)) (45-semisquare,7')\n(H10,357.028,(r)) (Sun,356.007,(c)) (conjunction,61')\n(H10,357.028,(r)) (Venus,40.998,(c)) (45-semisquare,62')", "(H10,357.028,(r)) (Mean_Node,236.112,(p)) (trine,55')\n(H10,357.028,(r)) (Jupiter,26.798,(c)) (30-semisextile,14')", "(H10,357.028,(r)) (Venus,57.775,(c)) (sextile,45')", '6', "(H7,256.534,(r)) (Venus,317.242,(p)) (sextile,42')\n(H4,177.028,(r)) (Mercury,356.496,(c)) (opposition,32')", '8', "(H1,76.534,(r)) (Pluto,287.144,(p)) (150-quincunx,37')\n(H1,76.534,(r)) (Pluto,211.666,(c)) (135-sesquisquare,8')", "(H10,357.028,(r)) (Uranus,27.808,(p)) (30-semisextile,47')\n(H10,357.028,(r)) (Venus,146.898,(c)) (150-quincunx,8')", "(H1,76.534,(r)) (Mercury,166.425,(p)) (square,7')\n(H1,76.534,(r)) (Pluto,286.864,(p)) (150-quincunx,20')\n(H10,357.028,(r)) (Uranus,27.578,(p)) (30-semisextile,33')\n(H1,76.534,(r)) (Mars,225.681,(c)) (150-quincunx,51')", "(H4,177.028,(r)) (Pluto,205.952,(c)) (30-semisextile,65')", '13', "(H1,76.534,(r)) (Mercury,122.025,(p)) (45-semisquare,29')\n(H10,357.028,(r)) (Mars,147.002,(p)) (150-quincunx,2')\n(H10,357.028,(r)) (Mars,237.248,(c)) (trine,13')", "(H4,177.028,(r)) (Moon,312.573,(p)) (135-sesquisquare,33')\n(H4,177.028,(r)) (Saturn,311.783,(p)) (135-sesquisquare,15')\n(H4,177.028,(r)) (Pluto,296.698,(p)) (trine,20')", "(H10,357.028,(r)) (Saturn,311.804,(p)) (45-semisquare,13')\n(H1,76.534,(r)) (Uranus,226.839,(c)) (150-quincunx,18')\n(H1,76.534,(r)) (Neptune,256.972,(c)) (opposition,26')", "(H1,76.534,(r)) (Mercury,301.618,(p)) (135-sesquisquare,5')\n(H10,357.028,(r)) (Sun,57.080,(c)) (sextile,3')", "(H1,76.534,(r)) (Uranus,45.947,(p)) (30-semisextile,35')\n(H10,357.028,(r)) (Venus,26.357,(p)) (30-semisextile,40')", "(H4,177.028,(r)) (Jupiter,41.060,(p)) (135-sesquisquare,58')", "(H10,357.028,(r)) (Mercury,356.922,(p)) (conjunction,6')\n(H10,357.028,(r)) (Jupiter,42.659,(p)) (45-semisquare,38')\n(H10,357.028,(r)) (Jupiter,27.271,(c)) (30-semisextile,15')", 43]
['2000-03-11 12:58:23', "(H4,214.397,(r)) (Moon,258.548,(c)) (45-semisquare,51')\n(H7,289.056,(r)) (Moon,258.548,(c)) (30-semisextile,30')\n(H7,289.056,(r)) (Pluto,228.218,(c)) (sextile,50')", "(H4,214.397,(r)) (Uranus,349.687,(p)) (135-sesquisquare,17')\n(H7,289.056,(r)) (Uranus,349.687,(p)) (sextile,38')\n(H7,289.056,(r)) (Mars,109.062,(c)) (opposition,0')\n(H7,289.056,(r)) (Pluto,229.062,(c)) (sextile,0')", "(H7,289.056,(r)) (Mercury,348.165,(p)) (sextile,53')\n(H4,214.397,(r)) (Jupiter,124.613,(c)) (square,13')", "(H10,34.397,(r)) (Mercury,4.344,(p)) (30-semisextile,3')\n(H10,34.397,(r)) (Uranus,3.480,(p)) (30-semisextile,55')\n(H10,34.397,(r)) (Moon,335.156,(c)) (sextile,46')", "(H10,34.397,(r)) (Uranus,4.962,(p)) (30-semisextile,34')", "(H10,34.397,(r)) (Uranus,4.614,(p)) (30-semisextile,13')\n(H1,109.056,(r)) (Sun,78.213,(c)) (30-semisextile,51')", "(H1,109.056,(r)) (Saturn,228.412,(p)) (trine,39')\n(H10,34.397,(r)) (Pluto,214.878,(c)) (opposition,29')", "(H4,214.397,(r)) (Sun,3.765,(p)) (150-quincunx,38')\n(H7,289.056,(r)) (Venus,348.072,(c)) (sextile,59')", "(H1,109.056,(r)) (Uranus,19.123,(p)) (square,4')\n(H1,109.056,(r)) (Venus,319.085,(c)) (150-quincunx,2')\n(H4,214.397,(r)) (Sun,273.974,(c)) (sextile,25')\n(H4,214.397,(r)) (Pluto,214.215,(c)) (conjunction,11')", "(H10,34.397,(r)) (Sun,274.221,(c)) (trine,11')", "(H10,34.397,(r)) (Mercury,155.457,(p)) (trine,64')", "(H1,109.056,(r)) (Saturn,199.431,(c)) (square,22')", "(H4,214.397,(r)) (Uranus,244.401,(c)) (30-semisextile,0')\n(H7,289.056,(r)) (Uranus,244.401,(c)) (45-semisquare,21')\n(H7,289.056,(r)) (Mean_Node,108.388,(c)) (opposition,40')", "(H1,109.056,(r)) (Saturn,290.117,(p)) (opposition,64')\n(H1,109.056,(r)) (Neptune,348.480,(p)) (trine,35')\n(H10,34.397,(r)) (Mars,94.109,(p)) (sextile,17')\n(H10,34.397,(r)) (Uranus,34.177,(p)) (conjunction,13')\n(H10,34.397,(r)) (Neptune,348.480,(p)) (45-semisquare,55')", "(H1,109.056,(r)) (Neptune,348.039,(p)) (trine,61')\n(H10,34.397,(r)) (Neptune,260.285,(c)) (135-sesquisquare,53')", "(H4,214.397,(r)) (Mercury,4.254,(p)) (150-quincunx,9')\n(H4,214.397,(r)) (Mars,79.741,(p)) (135-sesquisquare,21')\n(H7,289.056,(r)) (Venus,19.760,(p)) (square,42')\n(H7,289.056,(r)) (Mars,79.741,(p)) (150-quincunx,41')\n(H4,214.397,(r)) (Neptune,260.124,(c)) (45-semisquare,44')\n(H4,214.397,(r)) (Mean_Node,168.865,(c)) (45-semisquare,32')\n(H7,289.056,(r)) (Mars,319.530,(c)) (30-semisextile,28')\n(H7,289.056,(r)) (Neptune,260.124,(c)) (30-semisextile,64')\n(H7,289.056,(r)) (Pluto,199.062,(c)) (square,0')\n(H7,289.056,(r)) (Mean_Node,168.865,(c)) (trine,11')", '16', "(H10,34.397,(r)) (Moon,185.215,(c)) (150-quincunx,49')", "(H1,109.056,(r)) (Sun,64.272,(p)) (45-semisquare,13')\n(H10,34.397,(r)) (Sun,64.272,(p)) (30-semisextile,8')", "(H1,109.056,(r)) (Uranus,49.537,(p)) (sextile,29')", "(H1,109.056,(r)) (Sun,348.481,(p)) (trine,34')\n(H1,109.056,(r)) (Uranus,49.816,(p)) (sextile,46')\n(H10,34.397,(r)) (Sun,348.481,(p)) (45-semisquare,55')", 53]
['2000-03-11 15:00:31', "(H7,323.562,(r)) (Mercury,189.469,(p)) (135-sesquisquare,54')\n(H7,323.562,(r)) (Mars,189.381,(c)) (135-sesquisquare,49')", "(H7,323.562,(r)) (Neptune,322.869,(p)) (conjunction,42')\n(H4,244.709,(r)) (Mars,109.159,(c)) (135-sesquisquare,33')", "(H7,323.562,(r)) (Uranus,352.974,(p)) (30-semisextile,35')\n(H4,244.709,(r)) (Jupiter,124.600,(c)) (trine,7')", "(H10,64.709,(r)) (Mercury,4.344,(p)) (sextile,22')\n(H1,143.562,(r)) (Mean_Node,353.157,(c)) (150-quincunx,24')", "(H1,143.562,(r)) (Sun,232.524,(p)) (square,62')\n(H10,64.709,(r)) (Venus,200.687,(p)) (135-sesquisquare,59')\n(H10,64.709,(r)) (Uranus,4.962,(p)) (sextile,15')\n(H1,143.562,(r)) (Mercury,99.610,(c)) (45-semisquare,63')\n(H1,143.562,(r)) (Uranus,263.888,(c)) (trine,20')", "(H1,143.562,(r)) (Mean_Node,234.630,(p)) (square,64')\n(H10,64.709,(r)) (Uranus,4.614,(p)) (sextile,6')\n(H1,143.562,(r)) (Mean_Node,8.035,(c)) (135-sesquisquare,32')", "(H1,143.562,(r)) (Mercury,97.525,(c)) (45-semisquare,62')\n(H1,143.562,(r)) (Mars,293.108,(c)) (150-quincunx,27')\n(H10,64.709,(r)) (Saturn,245.478,(c)) (opposition,46')\n(H10,64.709,(r)) (Pluto,214.875,(c)) (150-quincunx,10')", "(H4,244.709,(r)) (Sun,3.765,(p)) (trine,57')\n(H7,323.562,(r)) (Moon,279.355,(p)) (45-semisquare,48')\n(H4,244.709,(r)) (Moon,199.322,(c)) (45-semisquare,23')", "(H4,244.709,(r)) (Uranus,19.123,(p)) (135-sesquisquare,35')\n(H1,143.562,(r)) (Saturn,234.118,(c)) (square,33')\n(H4,244.709,(r)) (Sun,274.146,(c)) (30-semisextile,34')\n(H4,244.709,(r)) (Pluto,214.219,(c)) (30-semisextile,29')", "(H1,143.562,(r)) (Uranus,22.932,(p)) (trine,38')\n(H10,64.709,(r)) (Sun,65.660,(p)) (conjunction,57')\n(H10,64.709,(r)) (Sun,274.394,(c)) (150-quincunx,19')\n(H10,64.709,(r)) (Moon,183.930,(c)) (trine,47')", "(H1,143.562,(r)) (Sun,172.835,(p)) (30-semisextile,44')\n(H1,143.562,(r)) (Venus,144.455,(p)) (conjunction,54')\n(H1,143.562,(r)) (Mean_Node,142.590,(p)) (conjunction,58')\n(H10,64.709,(r)) (Mercury,155.457,(p)) (square,45')", "(H10,64.709,(r)) (Saturn,199.448,(c)) (135-sesquisquare,16')", "(H4,244.709,(r)) (Pluto,290.374,(p)) (45-semisquare,40')\n(H7,323.562,(r)) (Jupiter,232.738,(p)) (square,49')\n(H4,244.709,(r)) (Moon,108.661,(c)) (135-sesquisquare,63')\n(H4,244.709,(r)) (Uranus,244.398,(c)) (conjunction,19')", "(H1,143.562,(r)) (Pluto,292.970,(p)) (150-quincunx,36')\n(H10,64.709,(r)) (Mars,94.109,(p)) (30-semisextile,36')\n(H10,64.709,(r)) (Saturn,290.117,(p)) (135-sesquisquare,24')\n(H10,64.709,(r)) (Uranus,34.177,(p)) (30-semisextile,32')\n(H1,143.562,(r)) (Mercury,278.823,(c)) (135-sesquisquare,16')\n(H1,143.562,(r)) (Saturn,189.461,(c)) (45-semisquare,54')\n(H1,143.562,(r)) (Neptune,263.007,(c)) (trine,33')\n(H1,143.562,(r)) (Pluto,204.130,(c)) (sextile,34')", "(H1,143.562,(r)) (Uranus,233.493,(c)) (square,4')", "(H4,244.709,(r)) (Mercury,4.254,(p)) (trine,27')\n(H4,244.709,(r)) (Venus,19.760,(p)) (135-sesquisquare,3')\n(H4,244.709,(r)) (Pluto,199.060,(c)) (45-semisquare,39')\n(H7,323.562,(r)) (Moon,174.184,(c)) (150-quincunx,37')", "(H1,143.562,(r)) (Neptune,353.142,(p)) (150-quincunx,25')", "(H1,143.562,(r)) (Moon,293.306,(p)) (150-quincunx,15')", "(H1,143.562,(r)) (Moon,7.724,(p)) (135-sesquisquare,50')\n(H10,64.709,(r)) (Sun,64.272,(p)) (conjunction,26')\n(H1,143.562,(r)) (Mercury,262.585,(c)) (trine,59')", "(H1,143.562,(r)) (Mercury,354.498,(c)) (150-quincunx,56')", "(H1,143.562,(r)) (Moon,322.935,(p)) (opposition,38')\n(H1,143.562,(r)) (Sun,354.214,(c)) (150-quincunx,39')\n(H10,64.709,(r)) (Moon,153.845,(c)) (square,52')", 62]
['2000-03-11 15:44:39', "(H7,337.876,(r)) (Venus,187.219,(p)) (150-quincunx,39')\n(H4,255.089,(r)) (Saturn,300.498,(c)) (45-semisquare,25')\n(H4,255.089,(r)) (Neptune,284.018,(c)) (30-semisextile,64')\n(H4,255.089,(r)) (Mean_Node,285.483,(c)) (30-semisextile,24')\n(H7,337.876,(r)) (Mercury,157.680,(c)) (opposition,12')", "(H7,337.876,(r)) (Mercury,306.991,(p)) (30-semisextile,53')\n(H7,337.876,(r)) (Mean_Node,292.419,(c)) (45-semisquare,27')", "(H7,337.876,(r)) (Moon,277.234,(p)) (sextile,38')\n(H7,337.876,(r)) (Mean_Node,306.859,(p)) (30-semisextile,61')\n(H4,255.089,(r)) (Mercury,346.145,(c)) (square,63')", "(H1,157.876,(r)) (Jupiter,38.050,(p)) (trine,10')\n(H1,157.876,(r)) (Moon,338.624,(c)) (opposition,45')", "(H10,75.089,(r)) (Sun,105.153,(c)) (30-semisextile,4')", "(H1,157.876,(r)) (Moon,248.619,(p)) (square,45')\n(H1,157.876,(r)) (Jupiter,22.465,(c)) (135-sesquisquare,25')\n(H1,157.876,(r)) (Neptune,277.126,(c)) (trine,45')\n(H1,157.876,(r)) (Mean_Node,8.032,(c)) (150-quincunx,9')", "(H1,157.876,(r)) (Mercury,97.631,(c)) (sextile,15')\n(H1,157.876,(r)) (Mars,293.108,(c)) (135-sesquisquare,14')", "(H4,255.089,(r)) (Mean_Node,209.899,(p)) (45-semisquare,11')\n(H7,337.876,(r)) (Mercury,338.253,(p)) (conjunction,23')\n(H7,337.876,(r)) (Sun,338.911,(c)) (conjunction,62')\n(H7,337.876,(r)) (Pluto,217.257,(c)) (trine,37')", "(H1,157.876,(r)) (Mean_Node,187.180,(p)) (30-semisextile,42')\n(H4,255.089,(r)) (Pluto,285.165,(p)) (30-semisextile,5')\n(H4,255.089,(r)) (Moon,314.927,(c)) (sextile,10')\n(H4,255.089,(r)) (Uranus,255.007,(c)) (conjunction,5')", "(H1,157.876,(r)) (Uranus,22.932,(p)) (135-sesquisquare,3')\n(H1,157.876,(r)) (Mars,201.857,(c)) (45-semisquare,61')\n(H10,75.089,(r)) (Mean_Node,74.803,(c)) (conjunction,17')", "(H1,157.876,(r)) (Moon,112.288,(p)) (45-semisquare,35')\n(H1,157.876,(r)) (Jupiter,216.925,(c)) (sextile,57')", "(H10,75.089,(r)) (Mars,225.952,(c)) (150-quincunx,52')", "(H4,255.089,(r)) (Mean_Node,134.276,(p)) (trine,49')\n(H7,337.876,(r)) (Jupiter,218.338,(c)) (trine,28')", "(H1,157.876,(r)) (Pluto,292.970,(p)) (135-sesquisquare,6')\n(H1,157.876,(r)) (Mercury,278.921,(c)) (trine,63')\n(H10,75.089,(r)) (Mars,299.902,(c)) (135-sesquisquare,11')", "(H10,75.089,(r)) (Saturn,284.903,(p)) (150-quincunx,11')", '15', "(H10,75.089,(r)) (Uranus,44.129,(p)) (30-semisextile,58')\n(H1,157.876,(r)) (Mars,247.051,(c)) (square,50')", "(H1,157.876,(r)) (Moon,293.306,(p)) (135-sesquisquare,26')\n(H1,157.876,(r)) (Venus,291.995,(p)) (135-sesquisquare,53')\n(H1,157.876,(r)) (Moon,188.276,(c)) (30-semisextile,24')", "(H1,157.876,(r)) (Moon,7.724,(p)) (150-quincunx,9')\n(H10,75.089,(r)) (Uranus,45.947,(p)) (30-semisextile,52')\n(H10,75.089,(r)) (Moon,120.815,(c)) (45-semisquare,44')\n(H10,75.089,(r)) (Uranus,225.127,(c)) (150-quincunx,2')", "(H1,157.876,(r)) (Moon,202.455,(p)) (45-semisquare,25')\n(H4,255.089,(r)) (Venus,314.636,(p)) (sextile,27')\n(H4,255.089,(r)) (Moon,285.710,(c)) (30-semisextile,37')\n(H4,255.089,(r)) (Jupiter,29.400,(c)) (135-sesquisquare,41')\n(H4,255.089,(r)) (Mean_Node,224.882,(c)) (30-semisextile,12')", "(H1,157.876,(r)) (Mercury,338.523,(c)) (opposition,39')", 54]
['2000-03-11 13:49:19', "(H4,227.367,(r)) (Mean_Node,317.184,(p)) (square,11')\n(H4,227.367,(r)) (Pluto,228.220,(c)) (conjunction,51')", "(H4,227.367,(r)) (Pluto,271.735,(p)) (45-semisquare,38')\n(H7,302.552,(r)) (Pluto,271.735,(p)) (30-semisextile,49')\n(H4,227.367,(r)) (Neptune,286.671,(c)) (sextile,42')", "(H4,227.367,(r)) (Mercury,348.165,(p)) (trine,48')\n(H4,227.367,(r)) (Jupiter,316.646,(p)) (square,43')\n(H4,227.367,(r)) (Pluto,273.230,(p)) (45-semisquare,52')\n(H7,302.552,(r)) (Mercury,348.165,(p)) (45-semisquare,37')\n(H7,302.552,(r)) (Pluto,273.230,(p)) (30-semisextile,41')", "(H1,122.552,(r)) (Uranus,3.480,(p)) (trine,56')\n(H10,47.367,(r)) (Sun,346.320,(p)) (sextile,63')\n(H1,122.552,(r)) (Jupiter,31.702,(c)) (square,51')", "(H1,122.552,(r)) (Venus,92.232,(c)) (30-semisextile,19')\n(H10,47.367,(r)) (Venus,92.232,(c)) (45-semisquare,8')", "(H1,122.552,(r)) (Mercury,241.904,(p)) (trine,39')\n(H1,122.552,(r)) (Sun,78.281,(c)) (45-semisquare,44')\n(H10,47.367,(r)) (Sun,78.281,(c)) (30-semisextile,55')\n(H10,47.367,(r)) (Moon,227.798,(c)) (opposition,26')", "(H1,122.552,(r)) (Mars,182.362,(p)) (sextile,11')\n(H10,47.367,(r)) (Mars,182.362,(p)) (135-sesquisquare,0')\n(H10,47.367,(r)) (Saturn,228.412,(p)) (opposition,63')", "(H4,227.367,(r)) (Venus,317.242,(p)) (square,8')\n(H4,227.367,(r)) (Moon,197.923,(c)) (30-semisextile,33')\n(H4,227.367,(r)) (Venus,348.160,(c)) (trine,48')\n(H7,302.552,(r)) (Venus,348.160,(c)) (45-semisquare,37')\n(H7,302.552,(r)) (Jupiter,331.675,(c)) (30-semisextile,53')\n(H7,302.552,(r)) (Mean_Node,32.768,(c)) (square,13')", '8', "(H1,122.552,(r)) (Mean_Node,167.850,(p)) (45-semisquare,18')\n(H10,47.367,(r)) (Pluto,287.144,(p)) (trine,13')\n(H10,47.367,(r)) (Mean_Node,167.850,(p)) (trine,29')\n(H1,122.552,(r)) (Moon,182.543,(c)) (sextile,1')\n(H1,122.552,(r)) (Pluto,211.672,(c)) (square,53')\n(H10,47.367,(r)) (Moon,182.543,(c)) (135-sesquisquare,11')", '10', "(H10,47.367,(r)) (Mercury,166.425,(p)) (trine,57')\n(H10,47.367,(r)) (Pluto,286.864,(p)) (trine,30')\n(H1,122.552,(r)) (Mercury,181.900,(c)) (sextile,39')\n(H10,47.367,(r)) (Mercury,181.900,(c)) (135-sesquisquare,28')", "(H7,302.552,(r)) (Mercury,332.406,(p)) (30-semisextile,9')\n(H4,227.367,(r)) (Moon,107.280,(c)) (trine,5')\n(H4,227.367,(r)) (Mercury,1.452,(c)) (135-sesquisquare,55')\n(H4,227.367,(r)) (Mean_Node,108.384,(c)) (trine,61')", "(H1,122.552,(r)) (Mercury,62.296,(p)) (sextile,15')\n(H1,122.552,(r)) (Neptune,348.480,(p)) (135-sesquisquare,56')", "(H1,122.552,(r)) (Mercury,122.025,(p)) (conjunction,32')\n(H1,122.552,(r)) (Neptune,348.039,(p)) (135-sesquisquare,29')\n(H10,47.367,(r)) (Neptune,348.039,(p)) (sextile,40')\n(H1,122.552,(r)) (Saturn,182.124,(c)) (sextile,26')\n(H10,47.367,(r)) (Saturn,182.124,(c)) (135-sesquisquare,15')", '15', "(H10,47.367,(r)) (Mars,137.908,(p)) (square,32')\n(H1,122.552,(r)) (Neptune,256.981,(c)) (135-sesquisquare,34')\n(H10,47.367,(r)) (Uranus,226.856,(c)) (opposition,31')\n(H10,47.367,(r)) (Neptune,256.981,(c)) (150-quincunx,23')\n(H10,47.367,(r)) (Pluto,197.832,(c)) (150-quincunx,28')", "(H1,122.552,(r)) (Mercury,301.618,(p)) (opposition,56')\n(H1,122.552,(r)) (Mercury,33.058,(c)) (square,30')", "(H1,122.552,(r)) (Jupiter,2.665,(p)) (trine,7')\n(H10,47.367,(r)) (Jupiter,2.665,(p)) (45-semisquare,18')", "(H4,227.367,(r)) (Mean_Node,17.779,(p)) (150-quincunx,25')\n(H1,122.552,(r)) (Sun,3.135,(c)) (trine,35')\n(H4,227.367,(r)) (Sun,3.135,(c)) (135-sesquisquare,46')", "(H1,122.552,(r)) (Sun,348.481,(p)) (135-sesquisquare,56')\n(H1,122.552,(r)) (Moon,152.372,(c)) (30-semisextile,11')", 63]
['2000-03-11 07:46:39', "(H4,131.529,(r)) (Mars,190.984,(p)) (sextile,33')\n(H4,131.529,(r)) (Saturn,162.097,(p)) (30-semisextile,34')\n(H7,219.066,(r)) (Mercury,189.469,(p)) (30-semisextile,24')\n(H7,219.066,(r)) (Mars,188.987,(c)) (30-semisextile,5')\n(H7,219.066,(r)) (Uranus,279.843,(c)) (sextile,47')", "(H4,131.529,(r)) (Venus,341.577,(p)) (150-quincunx,3')", "(H4,131.529,(r)) (Venus,12.123,(p)) (trine,36')\n(H4,131.529,(r)) (Venus,12.014,(c)) (trine,29')", "(H1,39.066,(r)) (Jupiter,38.050,(p)) (conjunction,61')\n(H1,39.066,(r)) (Mean_Node,249.511,(p)) (150-quincunx,27')\n(H1,39.066,(r)) (Mean_Node,353.189,(c)) (45-semisquare,53')\n(H10,311.529,(r)) (Sun,355.768,(c)) (45-semisquare,46')\n(H10,311.529,(r)) (Venus,40.738,(c)) (square,47')", "(H1,39.066,(r)) (Mercury,99.933,(c)) (sextile,52')\n(H1,39.066,(r)) (Uranus,263.911,(c)) (135-sesquisquare,9')", "(H1,39.066,(r)) (Moon,248.619,(p)) (150-quincunx,27')\n(H1,39.066,(r)) (Jupiter,70.027,(p)) (30-semisextile,58')\n(H1,39.066,(r)) (Uranus,265.030,(c)) (135-sesquisquare,58')\n(H1,39.066,(r)) (Mean_Node,8.067,(c)) (30-semisextile,60')\n(H10,311.529,(r)) (Moon,220.661,(c)) (square,52')\n(H10,311.529,(r)) (Mercury,101.493,(c)) (150-quincunx,2')", "(H10,311.529,(r)) (Mercury,251.377,(p)) (sextile,9')\n(H10,311.529,(r)) (Pluto,280.582,(p)) (30-semisextile,57')", "(H4,131.529,(r)) (Jupiter,100.966,(p)) (30-semisextile,34')\n(H4,131.529,(r)) (Uranus,11.966,(p)) (trine,26')\n(H7,219.066,(r)) (Moon,279.355,(p)) (sextile,17')\n(H7,219.066,(r)) (Mercury,338.253,(p)) (trine,49')\n(H4,131.529,(r)) (Moon,190.806,(c)) (sextile,43')\n(H4,131.529,(r)) (Mercury,356.220,(c)) (135-sesquisquare,19')\n(H7,219.066,(r)) (Sun,338.244,(c)) (trine,49')", "(H1,39.066,(r)) (Neptune,339.749,(p)) (sextile,41')\n(H4,131.529,(r)) (Mars,70.789,(p)) (sextile,44')", "(H10,311.529,(r)) (Neptune,341.948,(p)) (30-semisextile,25')\n(H10,311.529,(r)) (Uranus,250.806,(c)) (sextile,43')", "(H1,39.066,(r)) (Mercury,189.204,(c)) (150-quincunx,8')\n(H1,39.066,(r)) (Mean_Node,100.097,(c)) (sextile,62')\n(H10,311.529,(r)) (Sun,162.253,(c)) (150-quincunx,43')", "(H10,311.529,(r)) (Mars,160.851,(p)) (150-quincunx,41')", "(H4,131.529,(r)) (Venus,340.676,(p)) (150-quincunx,51')\n(H4,131.529,(r)) (Sun,11.085,(c)) (trine,27')\n(H7,219.066,(r)) (Jupiter,218.405,(c)) (conjunction,40')", "(H1,39.066,(r)) (Saturn,189.441,(c)) (150-quincunx,23')\n(H1,39.066,(r)) (Neptune,262.985,(c)) (135-sesquisquare,65')", "(H1,39.066,(r)) (Mercury,219.872,(c)) (opposition,48')", "(H4,131.529,(r)) (Moon,312.573,(p)) (opposition,63')\n(H4,131.529,(r)) (Saturn,311.783,(p)) (opposition,15')\n(H7,219.066,(r)) (Uranus,39.306,(p)) (opposition,14')\n(H4,131.529,(r)) (Saturn,161.767,(c)) (30-semisextile,14')\n(H7,219.066,(r)) (Venus,279.793,(c)) (sextile,44')", "(H1,39.066,(r)) (Neptune,353.142,(p)) (45-semisquare,55')\n(H10,311.529,(r)) (Saturn,311.804,(p)) (conjunction,16')\n(H10,311.529,(r)) (Saturn,162.242,(c)) (150-quincunx,43')", "(H10,311.529,(r)) (Uranus,40.918,(p)) (square,37')", "(H1,39.066,(r)) (Mercury,263.044,(c)) (135-sesquisquare,61')\n(H10,311.529,(r)) (Mean_Node,190.813,(c)) (trine,43')", "(H1,39.066,(r)) (Sun,339.384,(p)) (sextile,19')\n(H1,39.066,(r)) (Mercury,339.502,(p)) (sextile,26')\n(H4,131.529,(r)) (Jupiter,41.060,(p)) (square,28')\n(H1,39.066,(r)) (Mercury,353.377,(c)) (45-semisquare,41')\n(H1,39.066,(r)) (Venus,339.997,(c)) (sextile,56')", "(H10,311.529,(r)) (Mercury,356.922,(p)) (45-semisquare,24')\n(H1,39.066,(r)) (Sun,353.613,(c)) (45-semisquare,27')", 62]
