DateTime,count
2000-03-11 10:39:19,5
2000-03-11 15:00:31,10
2000-03-11 09:23:36,8
2000-03-11 02:21:28,7
2000-03-11 17:53:52,5
2000-03-11 10:27:27,10
2000-03-11 03:20:39,8
2000-03-11 10:15:35,7
2000-03-11 11:06:16,5
2000-03-11 10:05:43,10
2000-03-11 10:06:47,8
2000-03-11 07:56:47,7
2000-03-11 02:07:28,5
2000-03-11 17:58:47,10
2000-03-11 04:51:36,8
2000-03-11 10:11:59,7
2000-03-11 03:57:20,5
2000-03-11 10:00:15,10
2000-03-11 10:33:12,8
