DateTime,count
1935-11-14 11:01:36,5
1935-11-14 07:49:35,10
1935-11-14 07:21:28,8
1935-11-14 01:42:23,7
1935-11-14 02:16:56,5
1935-11-14 09:07:28,10
1935-11-14 07:41:59,8
1935-11-14 10:25:27,7
1935-11-14 14:51:20,5
1935-11-14 23:58:00,10
1935-11-14 16:46:39,8
1935-11-14 13:01:11,7
1935-11-14 20:53:28,5
1935-11-14 15:49:43,10
