['Time', '0: 2017-01-31', '1: 2018-10-10', '2: 2018-04-15', '3: 2018-01-28', '4: 2016-10-05', '5: 2016-01-28', '6: 2015-11-04', '7: 2015-03-27', '8: 2015-03-16', '9: 2011-12-07', 'Count']
['2000-03-11 10:28:31', "(H10,354.080,(r)) (Moon,354.458,(p)) (conjunction,22.68')", "(H10,354.080,(r)) (Jupiter,233.901,(p)) (trine,10.72')\n(POF,139.918,(r)) (Mercury,139.804,(c)) (conjunction,6.80')\n(H3,139.648,(r)) (Sun,138.596,(c)) (conjunction,63.11')\n(H3,139.648,(r)) (Mercury,139.804,(c)) (conjunction,9.40')", "(H10,354.080,(r)) (Venus,293.982,(c)) (sextile,5.86')", "(H1,74.162,(r)) (Venus,313.103,(p)) (trine,63.52')", '4', "(H3,139.648,(r)) (Venus,19.131,(c)) (trine,31.01')", "(H10,354.080,(r)) (Sun,114.949,(c)) (trine,52.15')", "(H10,354.080,(r)) (Mercury,353.465,(p)) (conjunction,36.89')", "(H1,74.162,(r)) (Jupiter,133.433,(p)) (sextile,43.74')", '9', 11]
['2000-03-11 06:40:16', "(H3,83.846,(r)) (Jupiter,203.088,(p)) (trine,45.48')\n(H10,295.380,(r)) (Moon,354.458,(p)) (sextile,55.34')\n(H10,295.380,(r)) (Moon,115.235,(c)) (opposition,8.74')", "(H1,24.443,(r)) (Moon,263.927,(c)) (trine,30.96')\n(H3,83.846,(r)) (Moon,263.927,(c)) (opposition,4.90')\n(H10,295.380,(r)) (Uranus,236.071,(c)) (sextile,41.42')", "(H1,24.443,(r)) (Sun,25.467,(p)) (conjunction,61.44')", "(H1,24.443,(r)) (Uranus,24.859,(p)) (conjunction,24.95')\n(H3,83.846,(r)) (Uranus,24.859,(p)) (sextile,60.82')\n(H10,295.380,(r)) (Mercury,295.170,(p)) (conjunction,12.61')", "(H3,83.846,(r)) (Uranus,22.910,(p)) (sextile,56.17')", '5', "(H3,83.846,(r)) (Moon,142.790,(p)) (sextile,63.33')\n(H10,295.380,(r)) (Venus,175.569,(p)) (trine,11.33')\n(H10,295.380,(r)) (Sun,114.647,(c)) (opposition,44.01')", '7', "(H10,295.380,(r)) (Sun,355.573,(p)) (sextile,11.58')", "(H9,263.846,(r)) (Sun,83.212,(c)) (opposition,38.03')", 16]
['2000-03-11 13:49:35', "(H1,122.626,(r)) (Moon,123.665,(c)) (conjunction,62.32')", "(H3,197.462,(r)) (Sun,197.131,(p)) (conjunction,19.85')", "(H3,197.462,(r)) (Moon,18.097,(p)) (opposition,38.12')\n(H3,197.462,(r)) (Sun,316.516,(c)) (trine,56.74')", "(H10,47.434,(r)) (Venus,348.043,(c)) (sextile,36.53')", "(H1,122.626,(r)) (Moon,241.761,(p)) (trine,51.91')\n(H1,122.626,(r)) (Jupiter,241.579,(c)) (trine,62.82')", "(H3,197.462,(r)) (Uranus,17.032,(p)) (opposition,25.76')", "(H3,197.462,(r)) (Uranus,17.593,(p)) (opposition,7.92')\n(H10,47.434,(r)) (Jupiter,167.311,(p)) (trine,7.38')\n(H3,197.462,(r)) (Mercury,138.306,(c)) (sextile,50.66')\n(H10,47.434,(r)) (Moon,346.742,(c)) (sextile,41.50')", "(H3,197.462,(r)) (Venus,17.087,(c)) (opposition,22.47')\n(H3,197.462,(r)) (Uranus,257.681,(c)) (sextile,13.14')", "(H3,197.462,(r)) (Uranus,257.882,(c)) (sextile,25.24')\n(H10,47.434,(r)) (Sun,347.017,(c)) (sextile,25.02')", '9', 16]
['2000-03-11 07:46:39', "(H10,311.529,(r)) (Sun,311.805,(p)) (conjunction,16.51')", '1', "(H1,39.066,(r)) (Jupiter,219.762,(c)) (opposition,41.76')\n(H3,99.168,(r)) (Jupiter,219.762,(c)) (trine,35.63')", '3', '4', "(POF,103.360,(r)) (Jupiter,282.893,(c)) (opposition,27.99')", '6', "(H1,39.066,(r)) (Moon,98.571,(p)) (sextile,29.69')\n(H3,99.168,(r)) (Moon,98.571,(p)) (conjunction,35.82')\n(H1,39.066,(r)) (Mercury,339.574,(c)) (sextile,30.48')\n(H3,99.168,(r)) (Mercury,339.574,(c)) (trine,24.35')", '8', "(POF,103.360,(r)) (Venus,283.604,(p)) (opposition,14.65')", 9]
['2000-03-11 10:23:51', '0', "(POF,138.854,(r)) (Sun,138.590,(c)) (conjunction,15.86')\n(POF,138.854,(r)) (Mercury,139.791,(c)) (conjunction,56.24')\n(H3,138.389,(r)) (Sun,138.590,(c)) (conjunction,12.01')", "(H3,138.389,(r)) (Moon,18.097,(p)) (trine,17.56')", "(H1,73.140,(r)) (Venus,313.103,(p)) (trine,2.22')", "(H1,73.140,(r)) (Sun,192.675,(p)) (trine,27.92')", "(H10,352.808,(r)) (Jupiter,172.581,(p)) (opposition,13.63')\n(H1,73.140,(r)) (Uranus,253.025,(c)) (opposition,6.93')\n(H3,138.389,(r)) (Venus,19.123,(c)) (trine,44.01')", "(H3,138.389,(r)) (Uranus,17.593,(p)) (trine,47.76')\n(POF,138.854,(r)) (Mercury,137.874,(c)) (conjunction,58.77')\n(H3,138.389,(r)) (Mercury,137.874,(c)) (conjunction,30.90')", "(H1,73.140,(r)) (Jupiter,132.825,(p)) (sextile,18.91')\n(H10,352.808,(r)) (Mercury,353.465,(p)) (conjunction,39.46')\n(H3,138.389,(r)) (Uranus,257.674,(c)) (trine,42.93')", "(H1,73.140,(r)) (Jupiter,133.433,(p)) (sextile,17.56')\n(H3,138.389,(r)) (Uranus,257.878,(c)) (trine,30.67')", "(H10,352.808,(r)) (Jupiter,52.529,(c)) (sextile,16.72')", 18]
['2000-03-11 06:30:00', "(H1,22.161,(r)) (Jupiter,203.088,(p)) (opposition,55.57')\n(H3,81.500,(r)) (Uranus,21.026,(p)) (sextile,28.47')", "(H10,292.945,(r)) (Jupiter,233.901,(p)) (sextile,57.40')", '2', "(POF,85.763,(r)) (Moon,85.691,(p)) (conjunction,4.31')\n(H1,22.161,(r)) (Moon,21.557,(c)) (conjunction,36.28')\n(H3,81.500,(r)) (Moon,21.557,(c)) (sextile,3.39')", "(H1,22.161,(r)) (Uranus,22.910,(p)) (conjunction,44.88')\n(H1,22.161,(r)) (Sun,142.619,(c)) (trine,27.45')\n(H3,81.500,(r)) (Mean_Node,81.834,(c)) (conjunction,20.01')", "(H10,292.945,(r)) (Jupiter,172.581,(p)) (trine,21.85')", "(H1,22.161,(r)) (Moon,142.790,(p)) (trine,37.72')", "(H10,292.945,(r)) (Mercury,353.465,(p)) (sextile,31.24')\n(H1,22.161,(r)) (Moon,22.411,(c)) (conjunction,14.99')\n(H3,81.500,(r)) (Moon,22.411,(c)) (sextile,54.66')", "(H1,22.161,(r)) (Venus,21.421,(c)) (conjunction,44.45')\n(H3,81.500,(r)) (Venus,21.421,(c)) (sextile,4.78')", "(H1,22.161,(r)) (Mercury,81.866,(c)) (sextile,17.75')\n(H1,22.161,(r)) (Venus,81.551,(c)) (sextile,36.62')\n(H9,261.500,(r)) (Mercury,81.866,(c)) (opposition,21.92')\n(H9,261.500,(r)) (Venus,81.551,(c)) (opposition,3.05')\n(H10,292.945,(r)) (Jupiter,52.458,(c)) (trine,29.23')", 21]
['2000-03-11 14:18:40', "(H1,130.887,(r)) (Sun,311.805,(p)) (opposition,55.08')\n(H10,54.616,(r)) (Moon,354.458,(p)) (sextile,9.50')\n(H1,130.887,(r)) (Jupiter,250.063,(c)) (trine,49.39')", "(H10,54.616,(r)) (Jupiter,233.901,(p)) (opposition,42.90')", "(POF,198.723,(r)) (Moon,18.097,(p)) (opposition,37.54')\n(H3,205.786,(r)) (Sun,25.467,(p)) (opposition,19.13')\n(H10,54.616,(r)) (Venus,293.912,(c)) (trine,42.26')", "(H3,205.786,(r)) (Moon,85.691,(p)) (trine,5.69')\n(H3,205.786,(r)) (Uranus,24.859,(p)) (opposition,55.62')\n(H10,54.616,(r)) (Mercury,295.170,(p)) (trine,33.23')", '4', "(POF,198.723,(r)) (Venus,19.524,(c)) (opposition,48.11')\n(H1,130.887,(r)) (Moon,311.195,(c)) (opposition,18.49')", "(H10,54.616,(r)) (Venus,175.569,(p)) (trine,57.17')\n(H1,130.887,(r)) (Uranus,249.937,(c)) (trine,56.95')\n(H10,54.616,(r)) (Sun,115.254,(c)) (sextile,38.27')", '7', "(H10,54.616,(r)) (Sun,355.573,(p)) (sextile,57.42')\n(H10,54.616,(r)) (Moon,175.494,(c)) (trine,52.67')", '9', 17]
['2000-03-11 08:50:07', "(H3,114.340,(r)) (Moon,354.458,(p)) (trine,7.07')\n(POF,117.709,(r)) (Moon,117.782,(c)) (conjunction,4.41')", "(H1,52.842,(r)) (Jupiter,233.901,(p)) (opposition,63.57')\n(H3,114.340,(r)) (Jupiter,233.901,(p)) (trine,26.33')", "(H10,327.713,(r)) (Uranus,28.308,(p)) (sextile,35.71')\n(H3,114.340,(r)) (Venus,294.014,(c)) (opposition,19.58')", "(H3,114.340,(r)) (Mercury,295.170,(p)) (opposition,49.80')", '4', "(H1,52.842,(r)) (Jupiter,172.581,(p)) (trine,15.68')\n(H3,114.340,(r)) (Mean_Node,174.153,(p)) (sextile,11.24')", "(H3,114.340,(r)) (Sun,114.819,(c)) (conjunction,28.72')", "(H1,52.842,(r)) (Mercury,353.465,(p)) (sextile,37.41')\n(H3,114.340,(r)) (Mercury,353.465,(p)) (trine,52.49')", '8', "(H1,52.842,(r)) (Jupiter,52.500,(c)) (conjunction,20.48')", 13]
['2000-03-11 05:36:39', "(H1,10.232,(r)) (Jupiter,250.114,(c)) (trine,7.09')\n(H3,69.316,(r)) (Jupiter,250.114,(c)) (opposition,47.89')\n(H3,69.316,(r)) (Uranus,248.559,(c)) (opposition,45.43')", "(H10,280.480,(r)) (Venus,220.403,(p)) (sextile,4.63')", "(H10,280.480,(r)) (Jupiter,219.751,(c)) (sextile,43.76')", "(H3,69.316,(r)) (Sun,308.511,(p)) (trine,48.31')", '4', "(POF,73.353,(r)) (Uranus,253.036,(c)) (opposition,19.01')\n(H3,69.316,(r)) (Mean_Node,68.546,(c)) (conjunction,46.18')", "(H1,10.232,(r)) (Uranus,249.956,(c)) (trine,16.60')\n(H3,69.316,(r)) (Uranus,249.956,(c)) (opposition,38.38')", '7', '8', "(H10,280.480,(r)) (Moon,40.591,(p)) (trine,6.66')", 11]
['2000-03-11 10:11:59', "(H10,349.578,(r)) (Mercury,290.154,(p)) (sextile,34.61')\n(H1,70.551,(r)) (Jupiter,250.087,(c)) (opposition,27.79')\n(H10,349.578,(r)) (Mercury,49.547,(c)) (sextile,1.84')", '1', "(H10,349.578,(r)) (Venus,48.781,(p)) (sextile,47.77')\n(POF,136.157,(r)) (Sun,316.210,(c)) (opposition,3.16')\n(H3,135.217,(r)) (Sun,316.210,(c)) (opposition,59.59')", "(H3,135.217,(r)) (Mean_Node,135.441,(p)) (conjunction,13.45')", "(H10,349.578,(r)) (Mercury,170.065,(c)) (opposition,29.27')", '5', "(H1,70.551,(r)) (Uranus,249.946,(c)) (opposition,36.28')", "(H3,135.217,(r)) (Uranus,15.880,(p)) (trine,39.81')", "(H3,135.217,(r)) (Uranus,15.267,(p)) (trine,3.04')\n(H10,349.578,(r)) (Moon,170.331,(c)) (opposition,45.18')", "(H9,315.217,(r)) (Sun,255.022,(p)) (sextile,11.68')\n(H9,315.217,(r)) (Mean_Node,254.276,(p)) (sextile,56.41')", 14]
['2000-03-11 09:24:39', '0', "(H3,122.939,(r)) (Mean_Node,121.936,(p)) (conjunction,60.20')", '2', "(H3,122.939,(r)) (Uranus,243.820,(c)) (trine,52.81')\n(H10,336.823,(r)) (Jupiter,215.808,(c)) (trine,60.91')", "(H10,336.823,(r)) (Venus,156.490,(c)) (opposition,19.97')", "(POF,125.476,(r)) (Moon,306.268,(c)) (opposition,47.49')", "(H3,122.939,(r)) (Venus,123.501,(c)) (conjunction,33.67')\n(H10,336.823,(r)) (Jupiter,275.897,(c)) (sextile,55.57')", "(H3,122.939,(r)) (Jupiter,303.946,(c)) (opposition,60.39')", "(H1,60.297,(r)) (Moon,301.065,(p)) (trine,46.06')\n(POF,125.476,(r)) (Jupiter,306.274,(c)) (opposition,47.86')\n(H1,60.297,(r)) (Mercury,0.500,(c)) (sextile,12.15')", "(H1,60.297,(r)) (Uranus,0.645,(p)) (sextile,20.88')", 12]
['2000-03-11 11:59:36', '0', "(H1,94.718,(r)) (Moon,214.498,(p)) (trine,13.24')\n(H10,18.852,(r)) (Sun,138.717,(c)) (trine,8.11')", "(H10,18.852,(r)) (Moon,18.097,(p)) (conjunction,45.34')", "(H1,94.718,(r)) (Jupiter,215.780,(c)) (trine,63.73')\n(H3,165.272,(r)) (Mercury,45.890,(c)) (trine,37.08')", "(H3,165.272,(r)) (Venus,224.474,(p)) (sextile,47.86')", "(H1,94.718,(r)) (Venus,275.714,(p)) (opposition,59.75')\n(H3,165.272,(r)) (Mercury,285.333,(p)) (trine,3.68')\n(H10,18.852,(r)) (Venus,19.287,(c)) (conjunction,26.05')", "(H1,94.718,(r)) (Mercury,213.649,(p)) (trine,64.16')\n(H3,165.272,(r)) (Moon,344.920,(c)) (opposition,21.12')\n(H10,18.852,(r)) (Mercury,138.075,(c)) (trine,46.62')", "(POF,161.297,(r)) (Mercury,340.236,(c)) (opposition,63.64')", "(H1,94.718,(r)) (Mercury,335.078,(p)) (trine,21.56')\n(H10,18.852,(r)) (Uranus,257.880,(c)) (trine,58.34')", '9', 15]
['2000-03-11 12:58:31', "(H1,109.090,(r)) (Mercury,290.154,(p)) (opposition,63.86')\n(H1,109.090,(r)) (Mercury,49.789,(c)) (sextile,41.95')\n(H3,182.544,(r)) (Moon,122.661,(c)) (sextile,7.03')", "(H3,182.544,(r)) (Mean_Node,121.936,(p)) (sextile,36.44')\n(H10,34.431,(r)) (Moon,214.498,(p)) (opposition,3.97')", "(H1,109.090,(r)) (Venus,48.781,(p)) (sextile,18.52')", '3', "(POF,176.201,(r)) (Mercury,177.071,(p)) (conjunction,52.17')\n(H3,182.544,(r)) (Moon,241.761,(p)) (sextile,46.98')\n(H3,182.544,(r)) (Jupiter,241.575,(c)) (sextile,58.12')", "(H10,34.431,(r)) (Sun,33.588,(c)) (conjunction,50.59')", "(POF,176.201,(r)) (Venus,175.569,(p)) (conjunction,37.93')\n(H10,34.431,(r)) (Mercury,213.649,(p)) (opposition,46.95')", '7', "(POF,176.201,(r)) (Sun,355.573,(p)) (opposition,37.68')\n(H10,34.431,(r)) (Mercury,335.078,(p)) (sextile,38.78')", '9', 14]
['2000-03-11 14:36:56', "(H3,210.926,(r)) (Sun,30.057,(c)) (opposition,52.16')", "(H1,136.303,(r)) (Sun,197.131,(p)) (sextile,49.64')\n(H3,210.926,(r)) (Mercury,210.733,(p)) (conjunction,11.59')\n(H3,210.926,(r)) (Uranus,31.103,(p)) (opposition,10.62')\n(H3,210.926,(r)) (Moon,271.984,(c)) (sextile,63.46')", "(H1,136.303,(r)) (Sun,316.583,(c)) (opposition,16.75')", "(POF,204.304,(r)) (Uranus,24.859,(p)) (opposition,33.29')\n(H3,210.926,(r)) (Moon,31.370,(c)) (opposition,26.65')", '4', "(H1,136.303,(r)) (Uranus,17.032,(p)) (trine,43.74')\n(H10,59.054,(r)) (Moon,178.515,(p)) (trine,32.35')\n(H3,210.926,(r)) (Mercury,31.195,(c)) (opposition,16.12')", '6', "(H1,136.303,(r)) (Uranus,15.880,(p)) (trine,25.39')\n(H1,136.303,(r)) (Venus,17.124,(c)) (trine,49.24')\n(H3,210.926,(r)) (Moon,30.381,(c)) (opposition,32.73')", "(H1,136.303,(r)) (Uranus,15.267,(p)) (trine,62.16')", "(H9,30.926,(r)) (Jupiter,30.951,(p)) (conjunction,1.49')", 16]
['2000-03-11 15:16:47', "(H10,68.561,(r)) (Venus,68.563,(c)) (conjunction,0.11')\n(H10,68.561,(r)) (Uranus,248.535,(c)) (opposition,1.55')", "(H10,68.561,(r)) (Jupiter,187.904,(c)) (trine,39.42')", "(H1,148.732,(r)) (Uranus,28.308,(p)) (trine,25.45')\n(H3,221.852,(r)) (Moon,102.280,(c)) (trine,25.69')", "(H10,68.561,(r)) (Sun,308.511,(p)) (trine,3.03')", "(H3,221.852,(r)) (Mean_Node,160.860,(p)) (sextile,59.54')\n(H10,68.561,(r)) (Moon,247.855,(c)) (opposition,42.34')", "(H10,68.561,(r)) (Sun,307.988,(p)) (trine,34.41')\n(H3,221.852,(r)) (Jupiter,282.905,(c)) (sextile,63.20')", "(H3,221.852,(r)) (Sun,221.742,(p)) (conjunction,6.62')", "(H3,221.852,(r)) (Venus,42.098,(p)) (opposition,14.75')", "(H1,148.732,(r)) (Venus,28.881,(p)) (trine,8.90')", "(H10,68.561,(r)) (Mercury,247.762,(p)) (opposition,47.96')\n(H1,148.732,(r)) (Moon,88.531,(c)) (sextile,12.10')\n(H1,148.732,(r)) (Uranus,269.275,(c)) (trine,32.59')", 16]
['2000-03-11 09:29:20', '0', '1', "(H3,124.124,(r)) (Mercury,4.778,(p)) (trine,39.26')\n(POF,126.526,(r)) (Mercury,307.106,(c)) (opposition,34.78')\n(H3,124.124,(r)) (Uranus,244.152,(c)) (trine,1.71')", "(H3,124.124,(r)) (Uranus,243.819,(c)) (trine,18.26')", "(H1,61.305,(r)) (Moon,241.761,(p)) (opposition,27.34')\n(H1,61.305,(r)) (Moon,241.802,(c)) (opposition,29.82')\n(H1,61.305,(r)) (Jupiter,241.559,(c)) (opposition,15.25')\n(H3,124.124,(r)) (Uranus,245.072,(c)) (trine,56.88')", "(POF,126.526,(r)) (Moon,306.346,(c)) (opposition,10.80')", "(H3,124.124,(r)) (Venus,123.509,(c)) (conjunction,36.90')\n(H3,124.124,(r)) (Mean_Node,64.029,(c)) (sextile,5.70')", "(H10,338.069,(r)) (Moon,98.571,(p)) (trine,30.14')\n(H3,124.124,(r)) (Jupiter,303.947,(c)) (opposition,10.58')", "(H1,61.305,(r)) (Moon,301.065,(p)) (trine,14.40')\n(POF,126.526,(r)) (Jupiter,306.275,(c)) (opposition,15.05')\n(H1,61.305,(r)) (Mercury,0.511,(c)) (sextile,47.62')", "(H1,61.305,(r)) (Uranus,0.645,(p)) (sextile,39.58')", 17]
['2000-03-11 15:20:47', "(H1,150.023,(r)) (Sun,30.116,(c)) (trine,5.57')\n(H10,69.503,(r)) (Venus,68.570,(c)) (conjunction,56.03')\n(H10,69.503,(r)) (Jupiter,250.057,(c)) (opposition,33.23')\n(H10,69.503,(r)) (Uranus,248.535,(c)) (opposition,58.08')", "(H1,150.023,(r)) (Mercury,210.733,(p)) (sextile,42.57')\n(H1,150.023,(r)) (Uranus,31.103,(p)) (trine,64.79')", "(H3,222.925,(r)) (Moon,102.361,(c)) (trine,33.83')", "(H10,69.503,(r)) (Sun,308.511,(p)) (trine,59.55')", '4', "(H3,222.925,(r)) (Jupiter,282.906,(c)) (sextile,1.17')", "(H10,69.503,(r)) (Uranus,249.935,(c)) (opposition,25.92')", "(H3,222.925,(r)) (Venus,42.098,(p)) (opposition,49.62')\n(H1,150.023,(r)) (Moon,31.098,(c)) (trine,64.49')", '8', "(H1,150.023,(r)) (Jupiter,30.951,(p)) (trine,55.66')\n(H9,42.925,(r)) (Venus,283.604,(p)) (trine,40.72')\n(H1,150.023,(r)) (Uranus,269.275,(c)) (trine,44.89')", 15]
['2000-03-11 15:00:31', "(H1,143.562,(r)) (Jupiter,203.088,(p)) (sextile,28.48')\n(H10,64.709,(r)) (Moon,125.059,(c)) (sextile,21.01')", "(POF,211.777,(r)) (Mercury,210.733,(p)) (conjunction,62.65')\n(POF,211.777,(r)) (Uranus,31.103,(p)) (opposition,40.43')", "(H10,64.709,(r)) (Mercury,4.778,(p)) (sextile,4.14')\n(H10,64.709,(r)) (Uranus,244.165,(c)) (opposition,32.63')", "(POF,211.777,(r)) (Moon,31.849,(c)) (opposition,4.32')\n(H10,64.709,(r)) (Uranus,243.804,(c)) (opposition,54.31')", "(H1,143.562,(r)) (Uranus,22.910,(p)) (trine,39.17')\n(H10,64.709,(r)) (Jupiter,185.608,(p)) (trine,53.93')\n(H1,143.562,(r)) (Sun,143.300,(c)) (conjunction,15.72')\n(H10,64.709,(r)) (Uranus,245.073,(c)) (opposition,21.81')", "(POF,211.777,(r)) (Mercury,31.172,(c)) (opposition,36.29')", "(H1,143.562,(r)) (Moon,142.790,(p)) (conjunction,46.33')\n(H10,64.709,(r)) (Venus,124.074,(c)) (sextile,38.08')", "(POF,211.777,(r)) (Moon,30.767,(c)) (opposition,60.63')\n(H10,64.709,(r)) (Jupiter,304.047,(c)) (trine,39.72')", '8', "(POF,211.777,(r)) (Jupiter,30.951,(p)) (opposition,49.56')", 18]
['2000-03-11 14:01:28', "(H3,200.880,(r)) (Uranus,21.026,(p)) (opposition,8.77')\n(H10,50.385,(r)) (Mercury,290.154,(p)) (trine,13.83')\n(H10,50.385,(r)) (Mercury,49.879,(c)) (conjunction,30.33')", "(H3,200.880,(r)) (Mercury,140.403,(c)) (sextile,28.60')", "(H10,50.385,(r)) (Jupiter,231.160,(p)) (opposition,46.50')\n(H1,125.946,(r)) (Mercury,306.723,(c)) (opposition,46.63')", "(H10,50.385,(r)) (Jupiter,230.869,(p)) (opposition,29.03')", "(POF,193.627,(r)) (Sun,192.675,(p)) (conjunction,57.10')\n(H1,125.946,(r)) (Jupiter,185.608,(p)) (sextile,20.30')\n(H1,125.946,(r)) (Moon,246.549,(c)) (trine,36.18')\n(H1,125.946,(r)) (Uranus,245.072,(c)) (trine,52.43')\n(H3,200.880,(r)) (Mean_Node,81.801,(c)) (trine,55.25')\n(H10,50.385,(r)) (Mercury,170.411,(c)) (trine,1.60')", '5', '6', "(H1,125.946,(r)) (Sun,6.500,(p)) (trine,33.20')", "(H1,125.946,(r)) (Jupiter,306.353,(c)) (opposition,24.39')\n(H3,200.880,(r)) (Venus,21.573,(c)) (opposition,41.61')", "(H9,20.880,(r)) (Mercury,81.518,(c)) (sextile,38.32')\n(H9,20.880,(r)) (Venus,81.161,(c)) (sextile,16.87')", 18]
['2000-03-11 10:47:11', "(H10,359.177,(r)) (Moon,120.080,(c)) (trine,54.20')", "(H1,78.270,(r)) (Sun,138.621,(c)) (sextile,21.02')", "(H1,78.270,(r)) (Moon,18.097,(p)) (sextile,10.42')\n(H3,144.739,(r)) (Sun,25.467,(p)) (trine,43.69')", "(H3,144.739,(r)) (Moon,85.691,(p)) (sextile,57.13')\n(H3,144.739,(r)) (Uranus,24.859,(p)) (trine,7.20')", '4', "(H10,359.177,(r)) (Moon,178.515,(p)) (opposition,39.73')\n(H1,78.270,(r)) (Venus,19.163,(c)) (sextile,53.55')", "(H1,78.270,(r)) (Uranus,17.593,(p)) (sextile,40.61')\n(H1,78.270,(r)) (Mercury,137.923,(c)) (sextile,20.82')", "(H1,78.270,(r)) (Uranus,257.675,(c)) (opposition,35.74')", "(H1,78.270,(r)) (Uranus,257.879,(c)) (opposition,23.50')", "(H9,324.739,(r)) (Moon,83.711,(c)) (trine,61.70')", 13]
['2000-03-11 10:15:11', "(H1,71.248,(r)) (Sun,311.805,(p)) (trine,33.40')\n(H10,350.448,(r)) (Mercury,290.154,(p)) (sextile,17.60')\n(H10,350.448,(r)) (Mercury,49.552,(c)) (sextile,53.76')", "(H3,136.068,(r)) (Sun,197.131,(p)) (sextile,63.74')\n(H10,350.448,(r)) (Venus,171.375,(c)) (opposition,55.61')", "(H10,350.448,(r)) (Jupiter,231.160,(p)) (trine,42.73')\n(POF,136.883,(r)) (Sun,316.214,(c)) (opposition,40.14')\n(H3,136.068,(r)) (Sun,316.214,(c)) (opposition,8.75')", "(H3,136.068,(r)) (Mean_Node,135.441,(p)) (conjunction,37.66')\n(H10,350.448,(r)) (Jupiter,230.869,(p)) (trine,25.25')", "(H10,350.448,(r)) (Mercury,170.070,(c)) (opposition,22.65')", "(H3,136.068,(r)) (Uranus,17.032,(p)) (trine,57.83')", "(POF,136.883,(r)) (Mercury,137.856,(c)) (conjunction,58.38')", "(H3,136.068,(r)) (Uranus,15.880,(p)) (trine,11.29')\n(H3,136.068,(r)) (Venus,16.919,(c)) (trine,51.04')", "(H3,136.068,(r)) (Uranus,15.267,(p)) (trine,48.07')\n(H10,350.448,(r)) (Moon,170.397,(c)) (opposition,3.02')", "(H9,316.068,(r)) (Sun,255.022,(p)) (sextile,62.79')", 18]
['2000-03-11 07:27:51', "(H3,94.790,(r)) (Mean_Node,154.611,(p)) (sextile,10.73')\n(H10,306.881,(r)) (Venus,67.803,(c)) (trine,55.31')", "(H1,34.950,(r)) (Moon,214.498,(p)) (opposition,27.14')\n(H3,94.790,(r)) (Moon,214.498,(p)) (trine,17.55')\n(H10,306.881,(r)) (Jupiter,187.791,(c)) (trine,54.64')", "(H10,306.881,(r)) (Mercury,307.281,(c)) (conjunction,24.03')", "(H1,34.950,(r)) (Jupiter,215.829,(c)) (opposition,52.71')\n(H3,94.790,(r)) (Jupiter,215.829,(c)) (trine,62.30')", '4', "(H1,34.950,(r)) (Venus,275.714,(p)) (trine,45.84')\n(H3,94.790,(r)) (Venus,275.714,(p)) (opposition,55.43')", "(H1,34.950,(r)) (Jupiter,275.916,(c)) (trine,57.93')", "(POF,99.074,(r)) (Moon,98.571,(p)) (conjunction,30.20')\n(H10,306.881,(r)) (Sun,6.500,(p)) (sextile,22.87')\n(H1,34.950,(r)) (Sun,335.450,(c)) (sextile,30.00')\n(H3,94.790,(r)) (Sun,335.450,(c)) (trine,39.59')", "(H1,34.950,(r)) (Mercury,335.078,(p)) (sextile,7.66')\n(H3,94.790,(r)) (Mercury,335.078,(p)) (trine,17.25')\n(H10,306.881,(r)) (Jupiter,306.240,(c)) (conjunction,38.42')", "(H10,306.881,(r)) (Mercury,247.762,(p)) (sextile,52.87')", 19]
['2000-03-11 13:22:31', "(H1,115.307,(r)) (Moon,354.458,(p)) (trine,50.94')\n(H3,189.586,(r)) (Jupiter,250.069,(c)) (sextile,28.98')\n(H3,189.586,(r)) (Uranus,248.540,(c)) (sextile,62.75')", "(H10,40.604,(r)) (Venus,220.403,(p)) (opposition,12.04')\n(H1,115.307,(r)) (Uranus,236.074,(c)) (trine,46.03')", "(H10,40.604,(r)) (Moon,99.971,(c)) (sextile,37.99')\n(H10,40.604,(r)) (Jupiter,219.789,(c)) (opposition,48.90')", "(H1,115.307,(r)) (Mercury,295.170,(p)) (opposition,8.21')\n(H3,189.586,(r)) (Sun,308.511,(p)) (trine,64.50')", '4', "(H3,189.586,(r)) (Moon,310.256,(c)) (trine,40.23')\n(H3,189.586,(r)) (Mean_Node,68.512,(c)) (trine,64.44')", "(H1,115.307,(r)) (Venus,175.569,(p)) (sextile,15.73')\n(H1,115.307,(r)) (Sun,115.180,(c)) (conjunction,7.64')\n(H3,189.586,(r)) (Uranus,249.939,(c)) (sextile,21.21')", "(H3,189.586,(r)) (Mean_Node,190.411,(p)) (conjunction,49.49')\n(H10,40.604,(r)) (Mercury,340.454,(c)) (sextile,9.00')", "(H1,115.307,(r)) (Sun,355.573,(p)) (trine,15.98')\n(H1,115.307,(r)) (Moon,174.318,(c)) (sextile,59.33')", "(H10,40.604,(r)) (Moon,40.591,(p)) (conjunction,0.75')", 19]
