['Time', '0: 2017-01-31', '1: 2018-10-10', '2: 2018-04-15', '3: 2018-01-28', '4: 2016-10-05', '5: 2016-01-28', '6: 2015-11-04', '7: 2015-03-27', '8: 2015-03-16', '9: 2011-12-07', 'Count']
['2000-03-11 09:24:39', "(Mercury,346.854,(c)) (H1,46.691,(c)) (sextile,9.74')", "(Uranus,318.702,(r)) (H10,318.732,(c)) (conjunction,1.78')\n(H1,60.297,(r)) (Moon,180.043,(c)) (trine,15.25')", "(Moon,295.081,(p)) (H10,354.624,(p)) (sextile,27.43')", "(POF,125.476,(r)) (Venus,305.321,(c)) (opposition,9.33')", "(Uranus,318.702,(r)) (H3,138.691,(p)) (opposition,0.68')\n(H10,336.823,(r)) (Moon,277.014,(p)) (sextile,11.45')", '5', '6', '7', '8', "(H9,302.939,(r)) (Sun,2.795,(p)) (sextile,8.69')\n(Moon,265.518,(c)) (H10,325.378,(c)) (sextile,8.39')", 9]
['2000-03-11 11:59:36', '0', "(Sun,351.221,(r)) (H1,111.313,(p)) (trine,5.49')", "(POF,161.297,(r)) (Mercury,341.419,(p)) (opposition,7.33')", "(POF,161.297,(r)) (Mercury,341.204,(p)) (opposition,5.60')", "(Jupiter,34.748,(r)) (H10,34.791,(p)) (conjunction,2.56')\n(Venus,327.549,(r)) (H3,147.695,(c)) (opposition,8.77')\n(H1,94.718,(r)) (Sun,334.607,(c)) (trine,6.71')\n(Moon,208.059,(c)) (H3,147.695,(c)) (sextile,21.81')", '5', '6', "(Mercury,333.374,(r)) (H10,33.351,(p)) (sextile,1.40')\n(Mean_Node,121.334,(r)) (H3,181.320,(p)) (sextile,0.83')", "(Mercury,333.374,(r)) (H10,33.322,(p)) (sextile,3.11')\n(Mean_Node,121.334,(r)) (H3,181.288,(p)) (sextile,2.76')\n(Mercury,333.374,(r)) (POF,333.381,(c)) (conjunction,0.43')", "(Moon,57.800,(r)) (H9,357.795,(p)) (sextile,0.30')", 13]
['2000-03-11 12:58:31', "(H10,34.431,(r)) (Sun,334.323,(c)) (sextile,6.52')\n(Uranus,317.797,(c)) (H10,17.777,(c)) (sextile,1.22')", "(H3,182.544,(r)) (Moon,302.688,(p)) (trine,8.68')\n(H3,182.544,(r)) (Moon,182.068,(c)) (conjunction,28.56')", "(Sun,351.262,(r)) (H10,51.107,(p)) (sextile,9.32')", '3', '4', "(Uranus,319.465,(p)) (H3,199.410,(p)) (trine,3.29')\n(Jupiter,34.756,(r)) (H1,94.678,(c)) (sextile,4.71')\n(Uranus,318.710,(r)) (H10,18.807,(c)) (sextile,5.83')", "(Jupiter,34.756,(r)) (H1,94.885,(c)) (sextile,7.71')", "(Uranus,318.710,(r)) (H3,198.531,(p)) (trine,10.73')", '8', '9', 10]
['2000-03-11 14:36:56', '0', '1', "(Mercury,333.335,(r)) (POF,333.508,(c)) (conjunction,10.37')", "(Moon,192.354,(c)) (H3,191.839,(c)) (conjunction,30.95')", '4', "(H3,210.926,(r)) (Moon,271.451,(p)) (sextile,31.50')\n(H10,59.054,(r)) (POF,58.922,(p)) (conjunction,7.90')\n(Moon,59.332,(r)) (H1,119.403,(c)) (sextile,4.25')", '6', '7', '8', "(Uranus,318.713,(r)) (H9,18.571,(c)) (sextile,8.54')", 6]
['2000-03-11 15:16:47', '0', "(Sun,351.358,(r)) (H1,171.402,(p)) (opposition,2.65')", '2', '3', '4', '5', "(H1,148.732,(r)) (Moon,269.026,(p)) (trine,17.64')\n(H3,221.852,(r)) (Moon,221.405,(c)) (conjunction,26.81')\n(H10,68.561,(r)) (Venus,308.382,(c)) (trine,10.75')", "(Moon,261.823,(p)) (H10,81.325,(p)) (opposition,29.90')", "(Moon,261.466,(p)) (H10,81.300,(p)) (opposition,9.95')", "(Uranus,318.715,(r)) (H10,78.553,(p)) (trine,9.73')\n(H9,41.852,(r)) (Moon,221.560,(p)) (opposition,17.52')\n(H1,148.732,(r)) (Moon,268.413,(c)) (trine,19.17')", 9]
['2000-03-11 09:29:20', "(POF,126.526,(r)) (Venus,306.548,(c)) (opposition,1.34')", "(Moon,56.338,(r)) (H10,356.381,(p)) (sextile,2.55')\n(H1,61.305,(r)) (Moon,300.948,(p)) (trine,21.44')\n(Mercury,347.172,(c)) (H3,107.036,(c)) (trine,8.14')", '2', '3', '4', "(H10,338.069,(r)) (Jupiter,38.120,(p)) (sextile,3.08')\n(Uranus,319.459,(p)) (H3,139.277,(p)) (opposition,10.93')", "(H10,338.069,(r)) (Jupiter,38.068,(p)) (sextile,0.01')\n(H10,338.069,(r)) (Moon,218.384,(c)) (trine,18.94')", "(Moon,258.962,(p)) (H3,138.454,(p)) (trine,30.42')", "(Moon,258.603,(p)) (H3,138.425,(p)) (trine,10.67')", "(H10,338.069,(r)) (Moon,218.515,(p)) (trine,26.77')\n(H10,338.069,(r)) (POF,338.109,(c)) (conjunction,2.43')", 12]
['2000-03-11 15:20:47', "(POF,218.421,(r)) (Jupiter,38.398,(p)) (opposition,1.39')\n(Moon,205.709,(c)) (H3,205.564,(c)) (conjunction,8.70')", "(Mean_Node,120.342,(p)) (H3,240.410,(p)) (trine,4.10')", "(H10,69.503,(r)) (Sun,9.329,(p)) (sextile,10.44')\n(H10,69.503,(r)) (Moon,189.956,(c)) (trine,27.17')", "(Moon,59.759,(r)) (H3,239.776,(p)) (opposition,1.02')", "(POF,218.421,(r)) (Jupiter,38.326,(p)) (opposition,5.70')\n(H1,150.023,(r)) (Moon,209.850,(c)) (sextile,10.42')", "(POF,218.421,(r)) (Moon,218.535,(c)) (conjunction,6.80')", '6', "(Moon,261.856,(p)) (H10,82.249,(p)) (opposition,23.54')\n(Venus,327.722,(r)) (H3,207.546,(c)) (trine,10.54')", "(Venus,327.722,(r)) (H3,207.578,(c)) (trine,8.62')", "(H9,42.925,(r)) (Mercury,343.101,(c)) (sextile,10.58')", 13]
['2000-03-11 15:00:31', "(Moon,283.579,(p)) (H1,163.724,(p)) (trine,8.67')\n(POF,79.175,(p)) (H10,79.117,(p)) (conjunction,3.50')", "(H10,64.709,(r)) (Venus,304.747,(c)) (trine,2.30')\n(Moon,183.219,(c)) (H1,123.065,(c)) (sextile,9.23')", '2', "(Uranus,318.714,(r)) (H3,198.687,(c)) (trine,1.61')", "(Uranus,318.714,(r)) (H10,78.846,(p)) (trine,7.88')", "(POF,211.777,(r)) (Jupiter,31.696,(c)) (opposition,4.88')", "(POF,211.777,(r)) (Jupiter,31.738,(c)) (opposition,2.35')", "(Sun,351.347,(r)) (H10,51.165,(c)) (sextile,10.93')\n(POF,211.777,(r)) (Jupiter,31.849,(c)) (opposition,4.30')", "(Sun,351.347,(r)) (H10,51.193,(c)) (sextile,9.24')\n(POF,211.777,(r)) (Jupiter,31.854,(c)) (opposition,4.63')", "(Jupiter,37.260,(p)) (H1,157.424,(p)) (trine,9.84')", 13]
['2000-03-11 14:01:28', "(Sun,334.367,(c)) (H10,34.433,(c)) (sextile,3.99')", "(Sun,332.666,(c)) (H10,32.762,(c)) (sextile,5.78')", "(Mercury,333.344,(r)) (H10,33.246,(c)) (sextile,5.87')\n(Mean_Node,121.329,(r)) (H3,181.202,(c)) (sextile,7.65')\n(Sun,333.157,(c)) (H10,33.246,(c)) (sextile,5.35')", "(Mercury,333.344,(r)) (H10,33.455,(c)) (sextile,6.65')\n(Mean_Node,121.329,(r)) (H3,181.438,(c)) (sextile,6.51')\n(Sun,333.369,(c)) (H10,33.455,(c)) (sextile,5.14')", "(Jupiter,34.765,(r)) (H10,34.751,(c)) (conjunction,0.84')\n(Sun,334.692,(c)) (H10,34.751,(c)) (sextile,3.55')", "(Sun,335.383,(c)) (H10,35.425,(c)) (sextile,2.52')", "(Sun,335.618,(c)) (H10,35.653,(c)) (sextile,2.15')", "(H3,200.880,(r)) (Moon,261.203,(p)) (sextile,19.42')\n(Sun,336.229,(c)) (H10,36.247,(c)) (sextile,1.08')", "(H3,200.880,(r)) (Moon,260.845,(p)) (sextile,2.05')\n(Sun,336.259,(c)) (H10,36.276,(c)) (sextile,1.03')", '9', 16]
['2000-03-11 10:47:11', '0', '1', '2', '3', '4', '5', "(Sun,351.171,(r)) (POF,351.218,(p)) (conjunction,2.83')", '7', '8', "(Venus,312.979,(c)) (H9,313.018,(c)) (conjunction,2.33')", 2]
['2000-03-11 10:15:11', "(Mercury,333.400,(r)) (H10,333.525,(c)) (conjunction,7.51')", "(Jupiter,34.733,(r)) (H3,154.703,(p)) (trine,1.80')\n(H10,350.448,(r)) (Venus,350.412,(p)) (conjunction,2.13')", "(Moon,56.784,(r)) (H1,56.630,(c)) (conjunction,9.24')", "(Moon,56.784,(r)) (H1,56.804,(c)) (conjunction,1.15')", '4', '5', "(Jupiter,34.733,(r)) (H10,334.774,(c)) (sextile,2.47')", '7', '8', '9', 6]
['2000-03-11 07:27:51', "(Venus,348.183,(p)) (H1,48.350,(p)) (sextile,10.02')\n(Moon,201.448,(c)) (H1,21.026,(c)) (opposition,25.30')", "(Uranus,318.698,(r)) (H3,78.868,(c)) (trine,10.22')", '2', "(Sun,351.033,(r)) (H10,290.851,(c)) (sextile,10.89')", "(H10,306.881,(r)) (Venus,306.843,(c)) (conjunction,2.28')", "(H10,306.881,(r)) (Sun,6.818,(p)) (sextile,3.78')\n(H1,34.950,(r)) (Sun,335.108,(c)) (sextile,9.46')\n(H3,94.790,(r)) (Moon,214.393,(c)) (trine,23.83')", '6', '7', '8', "(Moon,264.557,(c)) (H9,264.779,(c)) (conjunction,13.31')", 9]
['2000-03-11 13:22:31', "(Sun,351.279,(r)) (H3,171.107,(c)) (opposition,10.32')\n(Moon,204.647,(c)) (H10,24.201,(c)) (opposition,26.77')", "(H3,189.586,(r)) (Sun,9.730,(p)) (opposition,8.65')\n(POF,182.635,(r)) (Moon,182.294,(c)) (conjunction,20.47')", "(Moon,297.047,(p)) (H10,56.985,(p)) (trine,3.72')", '3', '4', '5', "(H10,40.604,(r)) (Moon,220.414,(c)) (opposition,11.39')\n(Moon,220.414,(c)) (H1,100.608,(c)) (trine,11.63')", '7', '8', "(H10,40.604,(r)) (Moon,220.561,(p)) (opposition,2.59')", 8]
['2000-03-11 12:32:15', "(Moon,58.118,(r)) (H1,118.299,(p)) (sextile,10.87')\n(H1,102.543,(r)) (Moon,282.365,(p)) (opposition,10.70')\n(Venus,327.577,(r)) (H1,87.718,(c)) (trine,8.47')", "(Jupiter,34.752,(r)) (H3,154.724,(c)) (trine,1.69')", '2', "(POF,44.383,(p)) (H10,44.361,(p)) (conjunction,1.28')", "(Moon,58.118,(r)) (H1,117.984,(p)) (sextile,8.06')\n(Moon,208.350,(c)) (H1,87.998,(c)) (trine,21.12')", '5', "(H10,27.557,(r)) (Moon,267.678,(p)) (trine,7.29')\n(Mercury,333.366,(r)) (POF,333.216,(c)) (conjunction,8.97')", '7', '8', "(H10,27.557,(r)) (Moon,267.060,(c)) (trine,29.79')", 10]
['2000-03-11 09:30:56', '0', "(H3,124.531,(r)) (Venus,304.464,(c)) (opposition,4.01')", "(Moon,56.354,(r)) (H10,356.334,(p)) (sextile,1.17')\n(H10,338.496,(r)) (Jupiter,38.612,(p)) (sextile,6.96')\n(Mercury,347.128,(c)) (H1,47.059,(c)) (sextile,4.16')", "(H10,338.496,(r)) (Jupiter,38.565,(p)) (sextile,4.13')\n(Mercury,347.097,(c)) (H1,47.233,(c)) (sextile,8.15')", "(POF,126.886,(r)) (Venus,306.949,(c)) (opposition,3.76')", '5', "(Mercury,333.412,(r)) (POF,333.546,(p)) (conjunction,8.05')\n(Uranus,319.449,(p)) (H3,139.481,(p)) (opposition,1.91')\n(H10,338.496,(r)) (Moon,218.398,(c)) (trine,5.89')", "(Uranus,318.703,(r)) (H3,138.885,(p)) (opposition,10.97')\n(H10,338.496,(r)) (Mercury,338.410,(p)) (conjunction,5.18')\n(Moon,258.975,(p)) (H3,138.885,(p)) (trine,5.37')", "(Uranus,318.703,(r)) (H3,138.856,(p)) (opposition,9.20')\n(H10,338.496,(r)) (Mercury,338.383,(p)) (conjunction,6.76')\n(Moon,258.616,(p)) (H3,138.856,(p)) (trine,14.39')", "(H10,338.496,(r)) (Moon,218.529,(p)) (trine,1.96')\n(H10,338.496,(r)) (POF,338.467,(c)) (conjunction,1.76')", 18]
['2000-03-11 09:39:19', "(H10,340.747,(r)) (Moon,280.950,(p)) (sextile,12.15')\n(Sun,351.124,(r)) (H3,110.990,(c)) (trine,8.07')\n(H3,126.680,(r)) (Venus,306.557,(c)) (opposition,7.40')", "(Sun,9.577,(p)) (POF,9.671,(p)) (conjunction,5.62')", "(H3,126.680,(r)) (Moon,186.774,(c)) (sextile,5.60')", '3', "(Sun,351.124,(r)) (H3,111.287,(c)) (trine,9.76')", "(Moon,56.435,(r)) (H10,356.435,(p)) (sextile,0.04')", "(H3,126.680,(r)) (Sun,6.678,(p)) (trine,0.16')", "(POF,128.777,(r)) (Venus,308.842,(c)) (opposition,3.92')", "(POF,128.777,(r)) (Venus,308.880,(c)) (opposition,6.15')", '9', 10]
['2000-03-11 08:00:24', "(Moon,55.473,(r)) (H1,55.382,(p)) (conjunction,5.47')", '1', "(Venus,327.344,(r)) (H1,27.236,(c)) (sextile,6.45')", "(Venus,327.344,(r)) (H1,27.414,(c)) (sextile,4.22')", '4', '5', '6', "(Moon,55.473,(r)) (H3,115.579,(p)) (sextile,6.35')", "(Moon,55.473,(r)) (H3,115.552,(p)) (sextile,4.73')", "(Jupiter,32.406,(c)) (H1,32.537,(c)) (conjunction,7.84')\n(Jupiter,32.406,(c)) (H9,272.250,(c)) (trine,9.37')\n(Uranus,318.073,(c)) (POF,318.066,(c)) (conjunction,0.40')", 8]
['2000-03-11 14:43:52', "(Sun,351.335,(r)) (POF,351.228,(c)) (conjunction,6.46')", "(H3,212.856,(r)) (Sun,332.696,(c)) (trine,9.60')", '2', "(Moon,59.399,(r)) (H1,119.223,(c)) (sextile,10.57')", '4', "(Mercury,346.331,(c)) (H10,46.226,(c)) (sextile,6.31')", '6', '7', '8', '9', 4]
['2000-03-11 12:17:04', "(H10,23.526,(r)) (Moon,204.058,(c)) (opposition,31.95')\n(Moon,204.058,(c)) (H1,84.276,(c)) (trine,13.04')\n(Venus,306.693,(c)) (H10,6.531,(c)) (sextile,9.72')", "(H1,98.863,(r)) (Jupiter,38.747,(p)) (sextile,6.95')\n(H3,170.365,(r)) (Venus,350.516,(p)) (opposition,9.09')\n(Venus,304.607,(c)) (H10,4.777,(c)) (sextile,10.20')", "(Venus,305.209,(c)) (H10,5.284,(c)) (sextile,4.52')", "(Venus,305.469,(c)) (H10,5.503,(c)) (sextile,2.04')\n(Jupiter,31.316,(c)) (H3,151.182,(c)) (trine,8.06')", "(H1,98.863,(r)) (Moon,278.424,(p)) (opposition,26.33')", "(Mercury,333.370,(r)) (H3,153.324,(c)) (opposition,2.74')", '6', "(Jupiter,37.960,(p)) (H10,37.867,(p)) (conjunction,5.58')", "(Sun,6.154,(p)) (POF,6.309,(p)) (conjunction,9.27')\n(Jupiter,37.953,(p)) (H10,37.839,(p)) (conjunction,6.86')", "(Jupiter,34.750,(r)) (H10,34.774,(p)) (conjunction,1.42')\n(Sun,2.913,(p)) (H9,2.932,(p)) (conjunction,1.12')", 16]
['2000-03-11 12:29:28', "(H1,101.860,(r)) (Moon,282.342,(p)) (opposition,28.94')\n(Moon,282.342,(p)) (H10,42.744,(p)) (trine,24.12')", "(H1,101.860,(r)) (Mercury,341.947,(p)) (trine,5.21')", "(Moon,188.362,(c)) (H10,8.664,(c)) (opposition,18.14')", "(H3,173.999,(r)) (Moon,294.094,(p)) (trine,5.70')\n(POF,43.605,(p)) (H10,43.655,(p)) (conjunction,3.00')\n(Jupiter,34.752,(r)) (H3,154.685,(c)) (trine,4.05')", '4', "(Moon,217.038,(c)) (H3,156.847,(c)) (sextile,11.47')", '6', '7', '8', "(H10,26.817,(r)) (Moon,267.037,(c)) (trine,13.21')", 9]
['2000-03-11 13:34:39', "(Moon,58.725,(r)) (H10,58.866,(p)) (conjunction,8.44')", '1', '2', '3', "(Moon,58.725,(r)) (H10,58.583,(p)) (conjunction,8.57')\n(Venus,327.631,(r)) (H10,27.741,(c)) (sextile,6.59')", '5', '6', '7', '8', "(H9,13.128,(r)) (Venus,313.124,(c)) (sextile,0.26')\n(Jupiter,32.450,(c)) (H10,32.517,(c)) (conjunction,4.03')", 5]
['2000-03-11 07:48:31', "(H3,99.605,(r)) (Moon,280.043,(p)) (opposition,26.31')", '1', "(Moon,55.358,(r)) (H3,115.386,(p)) (sextile,1.70')\n(Moon,294.288,(p)) (H1,53.762,(p)) (trine,31.51')", "(Moon,55.358,(r)) (H3,115.198,(p)) (sextile,9.60')", "(Venus,327.334,(r)) (H10,327.380,(p)) (conjunction,2.81')\n(H3,99.605,(r)) (Mercury,339.739,(p)) (trine,8.08')\n(Moon,205.814,(c)) (H1,25.892,(c)) (opposition,4.71')\n(Moon,205.814,(c)) (H3,85.339,(c)) (trine,28.47')", '5', '6', "(Venus,327.334,(r)) (H1,27.174,(c)) (sextile,9.58')", "(Venus,327.334,(r)) (H1,27.199,(c)) (sextile,8.07')", '9', 10]
['2000-03-11 11:17:28', '0', '1', "(H3,153.185,(r)) (Sun,333.042,(c)) (opposition,8.57')\n(H10,7.440,(r)) (Moon,187.690,(c)) (opposition,15.01')", "(H3,153.185,(r)) (Sun,333.254,(c)) (opposition,4.17')\n(Moon,190.508,(c)) (H1,70.279,(c)) (trine,13.70')", '4', "(Sun,351.192,(r)) (H10,351.306,(c)) (conjunction,6.84')", "(Jupiter,38.085,(p)) (H1,98.235,(p)) (sextile,8.99')", "(Uranus,317.897,(c)) (H3,137.762,(c)) (opposition,8.09')", "(Sun,351.192,(r)) (POF,351.063,(p)) (conjunction,7.75')\n(Uranus,317.899,(c)) (H3,137.793,(c)) (opposition,6.35')", "(Jupiter,34.742,(r)) (H1,94.872,(p)) (sextile,7.79')", 10]
['2000-03-11 12:45:20', '0', '1', "(Venus,305.233,(c)) (POF,305.069,(c)) (conjunction,9.85')", '3', '4', "(H10,30.992,(r)) (Moon,270.538,(p)) (trine,27.24')\n(Mercury,333.363,(r)) (POF,333.447,(c)) (conjunction,5.06')\n(Jupiter,31.679,(c)) (H1,91.600,(c)) (sextile,4.74')", "(Jupiter,31.721,(c)) (H1,91.804,(c)) (sextile,4.98')", "(H1,105.769,(r)) (Mercury,345.898,(c)) (trine,7.75')", "(H1,105.769,(r)) (Mercury,345.879,(c)) (trine,6.61')", "(Venus,342.091,(p)) (H10,42.025,(p)) (sextile,3.95')", 8]
['2000-03-11 14:49:59', "(Mercury,340.332,(p)) (H1,160.161,(p)) (opposition,10.27')\n(H3,214.553,(r)) (Sun,334.401,(c)) (trine,9.13')\n(Mercury,346.775,(c)) (H10,46.803,(c)) (sextile,1.68')", "(Mercury,342.049,(p)) (H1,162.232,(p)) (opposition,10.95')", "(Mercury,341.541,(p)) (H1,161.633,(p)) (opposition,5.52')", "(Mercury,341.324,(p)) (H1,161.374,(p)) (opposition,3.01')", "(Moon,279.675,(p)) (H1,159.766,(p)) (trine,5.49')\n(H3,214.553,(r)) (Sun,334.726,(c)) (trine,10.38')", "(Uranus,317.858,(c)) (H3,197.839,(c)) (trine,1.13')", '6', "(Jupiter,37.983,(p)) (H1,157.908,(p)) (trine,4.48')\n(Uranus,318.714,(r)) (H3,198.757,(c)) (trine,2.57')\n(Moon,228.687,(c)) (H10,48.553,(c)) (opposition,8.05')", "(Jupiter,37.976,(p)) (H1,157.872,(p)) (trine,6.27')\n(Uranus,318.714,(r)) (H3,198.790,(c)) (trine,4.54')\n(Moon,229.056,(c)) (H10,48.581,(c)) (opposition,28.52')", '9', 15]
['2000-03-11 08:43:20', '0', "(Sun,9.539,(p)) (H3,129.686,(p)) (trine,8.84')", "(Sun,9.057,(p)) (H3,129.226,(p)) (trine,10.14')", "(H3,112.679,(r)) (Moon,292.231,(p)) (opposition,26.89')\n(Sun,8.849,(p)) (H3,129.028,(p)) (trine,10.73')\n(Moon,189.076,(c)) (H10,309.033,(c)) (trine,2.53')", "(Mercury,333.424,(r)) (POF,333.527,(p)) (conjunction,6.20')\n(H10,325.943,(r)) (Moon,206.305,(c)) (trine,21.69')", '5', "(H10,325.943,(r)) (Moon,265.801,(p)) (sextile,8.53')", '7', '8', "(Jupiter,37.203,(p)) (H10,337.212,(p)) (sextile,0.56')", 9]
['2000-03-11 15:26:07', '0', '1', "(Mean_Node,121.326,(r)) (H3,241.299,(p)) (trine,1.61')", '3', "(Moon,59.811,(r)) (H3,239.916,(p)) (opposition,6.34')", "(Sun,351.365,(r)) (H1,171.240,(p)) (opposition,7.46')\n(H1,151.756,(r)) (Moon,271.854,(p)) (trine,5.84')\n(H1,151.756,(r)) (Jupiter,31.699,(c)) (trine,3.45')", "(H1,151.756,(r)) (Jupiter,31.741,(c)) (trine,0.92')", "(H1,151.756,(r)) (Jupiter,31.852,(c)) (trine,5.73')", "(H1,151.756,(r)) (Jupiter,31.857,(c)) (trine,6.06')", "(Jupiter,32.464,(c)) (H9,32.517,(c)) (conjunction,3.16')\n(Uranus,318.090,(c)) (H1,138.033,(c)) (opposition,3.46')", 10]
['2000-03-11 11:50:23', "(Mean_Node,120.439,(p)) (H3,180.590,(p)) (sextile,9.04')", "(Moon,302.121,(p)) (H3,182.394,(p)) (trine,16.40')\n(H1,92.568,(r)) (Sun,332.574,(c)) (trine,0.36')", '2', '3', "(Uranus,318.708,(r)) (H1,78.599,(c)) (trine,6.53')", '5', "(POF,159.064,(r)) (Mercury,339.039,(p)) (opposition,1.46')\n(Sun,6.767,(p)) (POF,6.846,(p)) (conjunction,4.70')", '7', '8', "(H1,92.568,(r)) (Jupiter,32.436,(c)) (sextile,7.92')", 7]
['2000-03-11 11:19:52', "(H10,8.094,(r)) (Sun,7.976,(p)) (conjunction,7.08')", '1', "(H10,8.094,(r)) (Moon,187.713,(c)) (opposition,22.87')", "(Moon,190.530,(c)) (H1,70.802,(c)) (trine,16.32')", "(Sun,351.194,(r)) (H3,171.278,(p)) (opposition,5.02')\n(Sun,351.194,(r)) (H10,351.250,(c)) (conjunction,3.39')", '5', "(H10,8.094,(r)) (Venus,308.178,(c)) (sextile,5.05')\n(Uranus,317.863,(c)) (H3,137.790,(c)) (opposition,4.41')", '7', '8', '9', 7]
['2000-03-11 12:12:56', "(Jupiter,38.369,(p)) (H10,38.530,(p)) (conjunction,9.66')", '1', '2', "(Moon,293.958,(p)) (H1,114.119,(p)) (opposition,9.68')", "(H1,97.874,(r)) (Moon,278.390,(p)) (opposition,30.95')\n(Moon,278.390,(p)) (H10,38.229,(p)) (trine,9.64')\n(Jupiter,38.297,(p)) (H10,38.229,(p)) (conjunction,4.08')\n(Jupiter,31.551,(c)) (H3,151.424,(c)) (trine,7.61')", '5', '6', "(H1,97.874,(r)) (Jupiter,37.959,(p)) (sextile,5.08')\n(Sun,336.153,(c)) (POF,336.114,(c)) (conjunction,2.35')", "(Sun,351.231,(r)) (H1,111.408,(p)) (trine,10.66')\n(H1,97.874,(r)) (Jupiter,37.952,(p)) (sextile,4.69')", "(Venus,327.560,(r)) (H1,87.742,(c)) (trine,10.86')", 11]
['2000-03-11 14:09:04', "(H1,128.110,(r)) (Sun,8.092,(p)) (trine,1.10')\n(Mercury,340.304,(p)) (H3,220.168,(p)) (trine,8.16')", "(Jupiter,34.766,(r)) (H10,34.738,(c)) (conjunction,1.71')\n(Moon,182.733,(c)) (H3,182.891,(c)) (conjunction,9.44')", "(Mercury,341.511,(p)) (H3,221.346,(p)) (trine,9.92')", "(Mercury,341.295,(p)) (H3,221.140,(p)) (trine,9.31')", "(Moon,279.340,(p)) (H3,219.851,(p)) (sextile,30.65')\n(Mercury,339.991,(p)) (H3,219.851,(p)) (trine,8.42')\n(Sun,351.311,(r)) (H1,111.349,(c)) (trine,2.29')", "(Mercury,339.342,(p)) (H3,219.175,(p)) (trine,10.03')\n(H1,128.110,(r)) (Venus,308.036,(c)) (opposition,4.44')\n(Moon,217.909,(c)) (H10,37.386,(c)) (opposition,31.34')", "(Mercury,339.127,(p)) (H3,218.945,(p)) (trine,10.92')", '7', '8', '9', 13]
['2000-03-11 11:33:52', '0', "(Moon,57.550,(r)) (H3,177.532,(p)) (trine,1.06')\n(Uranus,318.707,(r)) (H3,138.559,(c)) (opposition,8.90')", '2', '3', "(H3,157.849,(r)) (Moon,278.071,(p)) (trine,13.27')", "(Venus,327.527,(r)) (H10,27.405,(p)) (sextile,7.35')\n(POF,155.101,(r)) (Sun,335.280,(c)) (opposition,10.75')", "(Moon,267.199,(p)) (H10,27.181,(p)) (trine,1.08')", "(H3,157.849,(r)) (Jupiter,37.953,(p)) (trine,6.22')", "(H3,157.849,(r)) (Jupiter,37.946,(p)) (trine,5.82')\n(Venus,327.527,(r)) (POF,327.474,(c)) (conjunction,3.18')", '9', 9]
['2000-03-11 10:49:43', '0', '1', "(Moon,187.431,(c)) (H3,127.422,(c)) (sextile,0.59')", '3', '4', '5', '6', '7', "(H1,78.831,(r)) (Moon,259.266,(p)) (opposition,26.09')", '9', 2]
['2000-03-11 10:03:43', '0', "(H10,347.333,(r)) (Mercury,347.171,(c)) (conjunction,9.76')", '2', "(H1,68.753,(r)) (Sun,8.904,(p)) (sextile,9.08')", '4', "(Moon,269.214,(p)) (H3,148.718,(p)) (trine,29.80')\n(Jupiter,31.658,(c)) (H10,331.509,(c)) (sextile,8.94')", "(Jupiter,31.700,(c)) (H10,331.741,(c)) (sextile,2.46')", "(Moon,56.673,(r)) (H1,56.655,(c)) (conjunction,1.06')\n(H1,68.753,(r)) (Venus,308.863,(c)) (trine,6.65')", "(Mercury,333.403,(r)) (POF,333.579,(p)) (conjunction,10.52')\n(Moon,56.673,(r)) (H1,56.680,(c)) (conjunction,0.42')\n(H1,68.753,(r)) (Venus,308.901,(c)) (trine,8.88')", "(H9,313.029,(r)) (Venus,312.942,(c)) (conjunction,5.22')\n(Mean_Node,121.960,(c)) (H9,301.817,(c)) (opposition,8.58')", 12]
['2000-03-11 07:56:31', "(Venus,327.340,(r)) (H1,27.392,(c)) (sextile,3.12')", '1', "(Moon,55.436,(r)) (H1,55.490,(p)) (conjunction,3.23')\n(H1,41.218,(r)) (Mercury,341.247,(p)) (sextile,1.71')", "(Moon,55.436,(r)) (H1,55.324,(p)) (conjunction,6.68')", "(Venus,327.340,(r)) (H3,87.171,(c)) (trine,10.14')", "(Moon,55.436,(r)) (H3,115.379,(p)) (sextile,3.44')", '6', '7', '8', '9', 6]
['2000-03-11 07:37:11', '0', '1', "(H10,309.181,(r)) (Sun,9.012,(p)) (sextile,10.11')", "(Sun,351.040,(r)) (H1,51.148,(p)) (sextile,6.52')", "(Uranus,318.698,(r)) (POF,318.747,(p)) (conjunction,2.92')", '5', "(Moon,55.248,(r)) (H10,295.067,(c)) (trine,10.86')\n(H1,36.996,(r)) (Moon,217.405,(c)) (opposition,24.57')\n(H3,96.958,(r)) (Moon,217.405,(c)) (trine,26.81')", '7', '8', "(H1,36.996,(r)) (Moon,217.528,(p)) (opposition,31.95')\n(Venus,327.324,(r)) (H1,27.417,(c)) (sextile,5.59')\n(Venus,312.816,(c)) (POF,312.772,(c)) (conjunction,2.63')", 9]
['2000-03-11 09:00:31', '0', "(Sun,9.551,(p)) (H1,69.715,(p)) (sextile,9.88')", "(H1,55.088,(r)) (Moon,294.882,(p)) (trine,12.37')", '3', '4', '5', '6', "(Uranus,319.421,(p)) (POF,319.599,(p)) (conjunction,10.68')", "(Uranus,319.420,(p)) (POF,319.246,(p)) (conjunction,10.40')", "(Venus,341.898,(p)) (H10,341.820,(p)) (conjunction,4.68')", 5]
