['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 00:20:16', '0', '1', '2', '3', '4', "(Moon,149.006,(r)) (Jupiter,208.928,(p)) (sextile,4.67')\n(Uranus,134.440,(p)) (H1,194.431,(p)) (sextile,0.51')", '6', "(Venus,262.050,(r)) (POF,262.207,(c)) (conjunction,9.44')\n(Pluto,51.425,(r)) (Mercury,231.412,(c)) (opposition,0.82')\n(H4,253.799,(r)) (H5,253.626,(c)) (conjunction,10.35')", "(Venus,262.050,(r)) (Mean_Node,22.043,(p)) (trine,0.42')\n(Mercury,290.800,(p)) (Pluto,50.826,(p)) (trine,1.55')\n(Jupiter,194.626,(c)) (Uranus,134.719,(c)) (sextile,5.61')", "(Mars,224.369,(p)) (Saturn,314.208,(p)) (square,9.66')\n(H1,167.659,(r)) (Mars,167.717,(c)) (conjunction,3.45')", "(Uranus,135.230,(r)) (Venus,255.229,(p)) (trine,0.01')\n(Pluto,51.425,(r)) (Moon,51.458,(p)) (conjunction,1.98')\n(Mean_Node,24.370,(r)) (H1,204.449,(p)) (opposition,4.72')\n(H4,253.799,(r)) (Jupiter,193.798,(c)) (sextile,0.06')", "(Saturn,309.590,(r)) (Jupiter,189.637,(c)) (trine,2.84')\n(H10,73.799,(r)) (Uranus,133.814,(c)) (sextile,0.88')", '12', '13', "(Pluto,51.425,(r)) (Moon,231.493,(p)) (opposition,4.06')\n(H4,253.799,(r)) (Mercury,343.780,(p)) (square,1.14')", 18]
['1874-11-30 00:55:28', "(Mean_Node,24.369,(r)) (H8,24.311,(p)) (conjunction,3.49')", '1', "(Mercury,260.907,(p)) (H12,170.998,(p)) (square,5.42')", "(Jupiter,203.563,(r)) (POF,23.621,(p)) (opposition,3.50')", '4', "(Moon,149.314,(r)) (H1,149.188,(c)) (conjunction,7.51')\n(Moon,48.775,(c)) (H4,228.443,(c)) (opposition,19.94')", "(H1,173.852,(r)) (Mars,174.022,(c)) (conjunction,10.22')", "(Moon,302.407,(p)) (H4,302.838,(p)) (conjunction,25.85')\n(Venus,262.039,(r)) (H5,262.150,(c)) (conjunction,6.64')\n(Pluto,51.425,(r)) (Mercury,231.439,(c)) (opposition,0.85')", "(Venus,262.039,(r)) (Mean_Node,22.042,(p)) (trine,0.16')\n(H5,298.260,(r)) (Moon,357.996,(p)) (sextile,15.84')\n(Mercury,290.840,(p)) (Pluto,50.826,(p)) (trine,0.86')\n(Jupiter,194.631,(c)) (Uranus,134.720,(c)) (sextile,5.34')", "(Mars,224.384,(p)) (Saturn,314.211,(p)) (square,10.34')\n(Pluto,51.425,(r)) (H1,141.331,(c)) (square,5.62')", "(Uranus,135.229,(r)) (Venus,255.244,(p)) (trine,0.86')\n(Pluto,51.425,(r)) (Moon,51.805,(p)) (conjunction,22.82')\n(Mars,225.087,(p)) (H5,345.031,(p)) (trine,3.39')", "(Saturn,309.592,(r)) (Jupiter,189.643,(c)) (trine,3.05')\n(Venus,227.242,(c)) (H9,347.169,(c)) (trine,4.34')", '12', '13', "(Pluto,51.425,(r)) (Moon,231.781,(p)) (opposition,21.37')\n(Saturn,309.592,(r)) (H8,309.734,(c)) (conjunction,8.52')\n(Venus,204.078,(c)) (H1,114.157,(c)) (square,4.72')", 23]
['1874-11-30 01:37:59', '0', '1', "(H1,181.344,(r)) (Mars,181.198,(c)) (conjunction,8.75')", '3', '4', "(H5,307.589,(r)) (H4,307.631,(p)) (conjunction,2.52')", '6', "(Pluto,51.424,(r)) (Mercury,231.472,(c)) (opposition,2.87')", "(Venus,262.026,(r)) (Mean_Node,22.040,(p)) (trine,0.86')\n(Mercury,290.889,(p)) (Pluto,50.826,(p)) (trine,3.78')\n(Mercury,290.889,(p)) (H5,351.028,(p)) (sextile,8.39')\n(Jupiter,194.637,(c)) (Uranus,134.721,(c)) (sextile,5.01')", "(Pluto,50.807,(p)) (H4,320.674,(p)) (square,7.98')", "(Venus,262.026,(r)) (H4,322.003,(p)) (sextile,1.38')\n(Uranus,135.229,(r)) (Venus,255.261,(p)) (trine,1.91')\n(Mean_Node,21.837,(p)) (H4,322.003,(p)) (sextile,9.95')", "(Saturn,309.594,(r)) (Jupiter,189.649,(c)) (trine,3.29')", "(H9,55.762,(r)) (Moon,296.085,(c)) (trine,19.40')", "(Mars,147.643,(c)) (POF,147.748,(c)) (conjunction,6.29')\n(Saturn,308.378,(c)) (H1,128.516,(c)) (opposition,8.29')", '14', 15]
['1874-11-30 02:34:24', "(H1,191.273,(r)) (Mars,191.314,(c)) (conjunction,2.45')", "(Mars,184.197,(c)) (POF,184.360,(c)) (conjunction,9.83')", "(Moon,117.811,(p)) (Neptune,28.070,(p)) (square,15.56')", "(H10,104.785,(r)) (Moon,104.321,(p)) (conjunction,27.84')\n(Venus,249.982,(p)) (H10,129.996,(p)) (trine,0.81')\n(Venus,262.008,(r)) (H10,81.869,(c)) (opposition,8.38')\n(Venus,261.759,(c)) (H10,81.869,(c)) (opposition,6.56')", "(Venus,262.008,(r)) (Mercury,261.853,(p)) (conjunction,9.29')", '5', "(H4,284.785,(r)) (Sun,284.903,(p)) (conjunction,7.07')\n(H5,320.064,(r)) (Moon,260.286,(p)) (sextile,13.32')\n(Mercury,227.628,(r)) (H5,287.509,(c)) (sextile,7.18')", "(H1,191.273,(r)) (Venus,251.409,(p)) (sextile,8.20')\n(Pluto,51.424,(r)) (Mercury,231.516,(c)) (opposition,5.54')\n(H4,284.785,(r)) (H5,284.693,(c)) (conjunction,5.51')", "(Venus,262.008,(r)) (Mean_Node,22.038,(p)) (trine,1.78')\n(Mercury,290.953,(p)) (Pluto,50.825,(p)) (trine,7.64')\n(Jupiter,194.646,(c)) (Uranus,134.722,(c)) (sextile,4.58')", '9', "(Sun,247.765,(r)) (H5,7.833,(p)) (trine,4.12')\n(Uranus,135.229,(r)) (Venus,255.284,(p)) (trine,3.31')", "(Saturn,309.597,(r)) (Jupiter,189.657,(c)) (trine,3.62')", "(Sun,247.765,(r)) (H9,7.713,(c)) (trine,3.12')\n(Mercury,188.931,(c)) (Jupiter,189.071,(c)) (conjunction,8.37')", '13', "(Venus,291.491,(p)) (H4,21.370,(p)) (square,7.25')\n(Mean_Node,29.072,(c)) (POF,29.169,(c)) (conjunction,5.85')", 24]
['1874-11-30 02:25:52', "(Moon,27.754,(c)) (H8,27.609,(c)) (conjunction,8.68')", '1', "(Moon,117.729,(p)) (Neptune,28.070,(p)) (square,20.51')", "(H1,189.772,(r)) (Moon,189.701,(c)) (conjunction,4.28')", "(Venus,262.011,(r)) (Mercury,261.844,(p)) (conjunction,9.99')\n(H1,189.772,(r)) (Venus,249.687,(p)) (sextile,5.10')\n(Venus,249.687,(p)) (H10,129.537,(p)) (trine,9.02')\n(Jupiter,198.557,(c)) (H10,78.513,(c)) (trine,2.61')", "(H1,189.772,(r)) (Venus,249.883,(p)) (sextile,6.65')", '6', "(Pluto,51.424,(r)) (Mercury,231.509,(c)) (opposition,5.13')\n(H4,282.802,(r)) (H5,282.801,(c)) (conjunction,0.01')", "(Moon,150.104,(r)) (H4,330.165,(p)) (opposition,3.67')\n(Venus,262.011,(r)) (Mean_Node,22.038,(p)) (trine,1.64')\n(Mercury,290.943,(p)) (Pluto,50.825,(p)) (trine,7.06')\n(Jupiter,194.644,(c)) (Uranus,134.722,(c)) (sextile,4.64')", '9', "(Uranus,135.229,(r)) (Venus,255.281,(p)) (trine,3.10')", "(Moon,150.104,(r)) (Venus,269.955,(p)) (trine,8.90')\n(Moon,301.041,(p)) (H1,240.540,(p)) (sextile,30.02')\n(Saturn,309.597,(r)) (Jupiter,189.656,(c)) (trine,3.57')\n(H1,189.772,(r)) (Jupiter,189.656,(c)) (conjunction,6.95')", "(Mercury,188.922,(c)) (Jupiter,189.070,(c)) (conjunction,8.88')", "(Neptune,30.419,(c)) (H10,30.453,(c)) (conjunction,2.08')", '14', 21]
['1874-11-30 00:42:24', "(Mars,201.764,(p)) (H8,21.721,(p)) (opposition,2.58')", '1', '2', "(H9,43.505,(r)) (Moon,103.212,(p)) (sextile,17.61')\n(Moon,103.212,(p)) (H10,103.222,(p)) (conjunction,0.61')\n(Venus,250.000,(p)) (H1,190.090,(p)) (sextile,5.41')\n(H9,43.505,(r)) (Sun,223.458,(c)) (opposition,2.84')\n(H10,78.943,(r)) (Jupiter,198.854,(c)) (trine,5.30')", '4', "(Moon,149.199,(r)) (H5,329.051,(p)) (opposition,8.92')\n(Jupiter,208.930,(p)) (H5,329.051,(p)) (trine,7.26')", "(Venus,262.043,(r)) (H5,262.074,(c)) (conjunction,1.83')\n(Uranus,134.927,(c)) (POF,314.752,(c)) (opposition,10.48')", "(Mean_Node,22.260,(p)) (H1,202.331,(p)) (opposition,4.26')\n(Jupiter,203.561,(r)) (H1,143.438,(c)) (sextile,7.42')\n(Pluto,51.425,(r)) (Mercury,231.429,(c)) (opposition,0.23')\n(H4,258.943,(r)) (H5,259.027,(c)) (conjunction,5.06')", "(Venus,262.043,(r)) (Mean_Node,22.042,(p)) (trine,0.06')\n(POF,73.066,(r)) (Venus,253.166,(p)) (opposition,6.03')\n(Mercury,290.825,(p)) (Pluto,50.826,(p)) (trine,0.03')\n(Uranus,135.229,(r)) (H5,255.283,(c)) (trine,3.23')\n(Moon,276.031,(c)) (H4,216.173,(c)) (sextile,8.52')\n(Jupiter,194.629,(c)) (Uranus,134.720,(c)) (sextile,5.44')", "(Mars,224.378,(p)) (Saturn,314.210,(p)) (square,10.09')", "(Uranus,135.229,(r)) (Venus,255.238,(p)) (trine,0.54')\n(Pluto,51.425,(r)) (Moon,51.676,(p)) (conjunction,15.08')\n(H1,171.552,(r)) (Moon,51.676,(p)) (trine,7.47')", "(Saturn,309.591,(r)) (Jupiter,189.641,(c)) (trine,2.97')\n(Uranus,133.814,(c)) (H10,13.879,(c)) (trine,3.89')", '12', "(Neptune,28.434,(r)) (H1,118.576,(c)) (square,8.50')", "(Pluto,51.425,(r)) (Moon,231.674,(p)) (opposition,14.94')", 28]
['1874-11-30 01:29:44', "(Mars,196.549,(r)) (H8,16.479,(c)) (opposition,4.25')", '1', '2', "(POF,81.782,(r)) (Venus,261.740,(c)) (opposition,2.52')", "(POF,81.782,(r)) (Mercury,261.785,(p)) (opposition,0.20')", "(H5,305.773,(r)) (H4,305.603,(p)) (conjunction,10.21')", "(Sun,247.719,(r)) (H4,307.624,(p)) (sextile,5.69')", "(Moon,149.613,(r)) (Jupiter,209.536,(p)) (sextile,4.61')\n(Venus,251.393,(p)) (H4,311.257,(p)) (sextile,8.14')\n(Pluto,51.424,(r)) (Mercury,231.466,(c)) (opposition,2.48')", "(Venus,262.028,(r)) (Mean_Node,22.040,(p)) (trine,0.72')\n(H4,269.853,(r)) (Jupiter,209.962,(p)) (sextile,6.49')\n(Mercury,290.879,(p)) (Pluto,50.826,(p)) (trine,3.21')\n(Jupiter,194.636,(c)) (Uranus,134.721,(c)) (sextile,5.08')\n(Mean_Node,26.695,(c)) (H5,266.582,(c)) (trine,6.80')", '9', "(Uranus,135.229,(r)) (Venus,255.258,(p)) (trine,1.71')", "(H10,89.853,(r)) (Venus,269.920,(p)) (opposition,4.03')\n(Saturn,309.594,(r)) (Jupiter,189.648,(c)) (trine,3.25')", '12', '13', "(Neptune,30.599,(c)) (H1,120.420,(c)) (square,10.73')", 17]
['1874-11-30 02:06:24', '0', '1', "(Moon,117.541,(p)) (Neptune,28.070,(p)) (square,31.79')", "(Uranus,135.229,(r)) (H10,75.383,(c)) (sextile,9.22')", "(Moon,125.187,(p)) (H10,124.752,(p)) (conjunction,26.08')", '5', '6', "(Pluto,51.424,(r)) (Mercury,231.494,(c)) (opposition,4.21')\n(H4,278.296,(r)) (H5,278.460,(c)) (conjunction,9.81')", "(Moon,149.934,(r)) (Jupiter,209.964,(p)) (sextile,1.82')\n(Venus,262.017,(r)) (Mean_Node,22.039,(p)) (trine,1.32')\n(Mercury,290.921,(p)) (Pluto,50.825,(p)) (trine,5.72')\n(Jupiter,194.641,(c)) (Uranus,134.721,(c)) (sextile,4.79')", '9', "(Uranus,135.229,(r)) (Venus,255.273,(p)) (trine,2.62')\n(H5,313.850,(r)) (Jupiter,193.814,(c)) (trine,2.17')", "(Moon,149.934,(r)) (Venus,269.943,(p)) (trine,0.57')\n(Saturn,309.596,(r)) (Jupiter,189.653,(c)) (trine,3.46')", "(H10,98.296,(r)) (Moon,338.258,(p)) (trine,2.29')\n(Mercury,188.899,(c)) (Jupiter,189.067,(c)) (conjunction,10.06')", '13', "(Venus,204.133,(c)) (POF,23.978,(c)) (opposition,9.25')", 16]
['1874-11-30 01:54:15', '0', "(H1,184.209,(r)) (Mars,184.179,(c)) (conjunction,1.81')", "(Mercury,227.606,(r)) (POF,47.743,(p)) (opposition,8.23')", '3', '4', '5', '6', "(Pluto,50.860,(p)) (H5,350.677,(p)) (sextile,10.97')\n(Pluto,51.424,(r)) (Mercury,231.485,(c)) (opposition,3.64')", "(Venus,262.021,(r)) (Mean_Node,22.040,(p)) (trine,1.12')\n(Venus,262.021,(r)) (H4,321.957,(p)) (sextile,3.81')\n(Mercury,290.907,(p)) (Pluto,50.826,(p)) (trine,4.89')\n(Mean_Node,22.040,(p)) (H4,321.957,(p)) (sextile,4.93')\n(Jupiter,194.640,(c)) (Uranus,134.721,(c)) (sextile,4.89')", '9', "(Uranus,135.229,(r)) (Venus,255.268,(p)) (trine,2.32')\n(Moon,230.319,(c)) (H4,230.733,(c)) (conjunction,24.83')", "(Moon,149.828,(r)) (Venus,269.936,(p)) (trine,6.48')\n(Mercury,227.606,(r)) (H10,167.434,(p)) (sextile,10.30')\n(Saturn,309.595,(r)) (Jupiter,189.651,(c)) (trine,3.39')\n(Sun,180.805,(c)) (H9,0.717,(c)) (opposition,5.29')", "(Mercury,188.885,(c)) (Jupiter,189.065,(c)) (conjunction,10.79')", '13', "(Pluto,51.424,(r)) (H8,321.296,(c)) (square,7.68')", 17]
['1874-11-30 00:30:08', "(Sun,247.677,(r)) (H10,67.560,(c)) (opposition,7.02')", '1', "(Pluto,51.425,(r)) (H10,51.481,(c)) (conjunction,3.34')", '3', "(Moon,170.829,(c)) (H10,50.940,(c)) (trine,6.67')", '5', "(Jupiter,203.560,(r)) (H1,143.521,(c)) (sextile,2.31')\n(H4,256.097,(r)) (Jupiter,196.228,(c)) (sextile,7.89')", "(Pluto,51.425,(r)) (Mercury,231.419,(c)) (opposition,0.35')\n(H4,256.097,(r)) (H5,256.052,(c)) (conjunction,2.68')", "(Venus,262.047,(r)) (Mean_Node,22.043,(p)) (trine,0.26')\n(Mercury,290.811,(p)) (Pluto,50.826,(p)) (trine,0.87')\n(Jupiter,194.627,(c)) (Uranus,134.719,(c)) (sextile,5.54')", "(Mars,224.373,(p)) (Saturn,314.209,(p)) (square,9.86')", "(Uranus,135.230,(r)) (Venus,255.233,(p)) (trine,0.23')\n(Pluto,51.425,(r)) (Moon,51.555,(p)) (conjunction,7.82')\n(Moon,149.092,(r)) (H4,209.270,(c)) (sextile,10.67')\n(H1,169.394,(r)) (Moon,229.626,(c)) (sextile,13.93')", "(Saturn,309.590,(r)) (Jupiter,189.639,(c)) (trine,2.90')", '12', "(Saturn,318.019,(p)) (H1,228.040,(p)) (square,1.29')", "(Pluto,51.425,(r)) (Moon,231.574,(p)) (opposition,8.91')", 18]
['1874-11-30 00:53:12', "(Mean_Node,23.914,(p)) (H8,23.862,(p)) (conjunction,3.12')", '1', '2', "(Jupiter,203.563,(r)) (H9,23.623,(c)) (opposition,3.59')", '4', "(Moon,236.599,(p)) (H4,296.775,(p)) (sextile,10.60')\n(Mean_Node,26.201,(c)) (H5,266.302,(c)) (trine,6.03')", '6', "(Mean_Node,24.369,(r)) (H1,204.220,(p)) (opposition,8.93')\n(Moon,302.386,(p)) (H4,302.288,(p)) (conjunction,5.90')\n(Pluto,51.425,(r)) (Mercury,231.437,(c)) (opposition,0.74')\n(H4,261.440,(r)) (H5,261.611,(c)) (conjunction,10.28')", "(Venus,262.040,(r)) (Mean_Node,22.042,(p)) (trine,0.12')\n(H5,297.764,(r)) (Moon,357.975,(p)) (sextile,12.65')\n(Mercury,290.838,(p)) (Pluto,50.826,(p)) (trine,0.71')\n(Jupiter,194.631,(c)) (Uranus,134.720,(c)) (sextile,5.36')", "(Mars,224.383,(p)) (Saturn,314.211,(p)) (square,10.30')", "(Uranus,135.229,(r)) (Venus,255.243,(p)) (trine,0.80')\n(Pluto,51.425,(r)) (Moon,51.783,(p)) (conjunction,21.48')\n(Jupiter,210.317,(p)) (H1,210.201,(p)) (conjunction,6.97')\n(Uranus,134.596,(c)) (H5,254.439,(c)) (trine,9.42')", "(Saturn,309.592,(r)) (Jupiter,189.642,(c)) (trine,3.03')", "(Venus,224.453,(c)) (H9,344.401,(c)) (trine,3.12')", "(Neptune,30.420,(c)) (H1,120.531,(c)) (square,6.65')", "(Moon,149.294,(r)) (H1,239.116,(p)) (square,10.69')\n(Pluto,51.425,(r)) (Moon,231.762,(p)) (opposition,20.25')", 22]
['1874-11-30 01:48:23', "(H8,27.408,(r)) (Moon,27.364,(c)) (conjunction,2.67')", "(Uranus,134.880,(p)) (H8,44.783,(p)) (square,5.79')\n(H10,94.147,(r)) (Mars,184.177,(c)) (square,1.76')", '2', '3', '4', "(Moon,149.776,(r)) (H1,209.859,(p)) (sextile,4.95')\n(H5,309.878,(r)) (Venus,249.878,(p)) (sextile,0.00')", '6', "(H1,183.176,(r)) (Moon,302.890,(p)) (trine,17.16')\n(Pluto,51.424,(r)) (Mercury,231.480,(c)) (opposition,3.36')", "(Venus,262.023,(r)) (Mean_Node,22.040,(p)) (trine,1.03')\n(Mercury,290.900,(p)) (Pluto,50.826,(p)) (trine,4.49')\n(Jupiter,194.639,(c)) (Uranus,134.721,(c)) (sextile,4.93')", "(Sun,247.732,(r)) (H8,67.840,(p)) (opposition,6.49')", "(Uranus,135.229,(r)) (Venus,255.265,(p)) (trine,2.17')\n(Mercury,297.254,(p)) (H5,357.219,(p)) (sextile,2.10')\n(Moon,149.776,(r)) (H1,149.775,(c)) (conjunction,0.07')", "(Moon,149.776,(r)) (Venus,269.932,(p)) (trine,9.34')\n(Saturn,309.595,(r)) (Jupiter,189.650,(c)) (trine,3.35')\n(H10,94.147,(r)) (Moon,334.614,(c)) (trine,28.01')", "(H9,58.042,(r)) (Sun,178.125,(c)) (trine,4.98')", "(Moon,149.776,(r)) (POF,149.660,(c)) (conjunction,7.00')\n(Moon,188.842,(c)) (H12,99.329,(c)) (square,29.21')", '14', 20]
['1874-11-30 01:56:07', '0', "(H8,28.936,(r)) (Mars,208.773,(p)) (opposition,9.76')\n(H8,28.936,(r)) (Neptune,28.908,(c)) (conjunction,1.67')", "(Sun,273.124,(p)) (H12,183.118,(p)) (square,0.36')\n(Mars,211.654,(p)) (H10,121.663,(p)) (square,0.50')", "(Mean_Node,23.096,(p)) (H9,82.986,(p)) (sextile,6.59')", "(Mean_Node,24.367,(r)) (H9,84.492,(p)) (sextile,7.54')", '5', "(Mercury,227.607,(r)) (H5,347.728,(p)) (trine,7.30')", "(H5,311.582,(r)) (Venus,251.399,(p)) (sextile,10.98')\n(Pluto,51.424,(r)) (Mercury,231.486,(c)) (opposition,3.73')", "(Moon,149.844,(r)) (Jupiter,209.963,(p)) (sextile,7.16')\n(Venus,262.020,(r)) (Mean_Node,22.039,(p)) (trine,1.15')\n(Mercury,290.909,(p)) (Pluto,50.825,(p)) (trine,5.02')\n(Jupiter,194.640,(c)) (Uranus,134.721,(c)) (sextile,4.87')", "(Venus,262.020,(r)) (H8,351.940,(c)) (square,4.79')\n(Pluto,52.260,(c)) (H4,232.301,(c)) (opposition,2.41')", "(Uranus,135.229,(r)) (Venus,255.268,(p)) (trine,2.36')", "(Moon,149.844,(r)) (Venus,269.937,(p)) (trine,5.57')\n(Saturn,309.595,(r)) (Jupiter,189.652,(c)) (trine,3.40')", "(Mercury,188.887,(c)) (Jupiter,189.065,(c)) (conjunction,10.68')", '13', '14', 19]
['1874-11-30 00:11:28', '0', '1', '2', '3', '4', "(Moon,148.929,(r)) (Jupiter,208.927,(p)) (sextile,0.09')\n(Venus,262.053,(r)) (H5,322.110,(p)) (sextile,3.43')\n(Mars,196.516,(r)) (H5,256.358,(c)) (sextile,9.46')\n(H5,288.604,(r)) (Moon,48.311,(c)) (trine,17.60')", "(Uranus,134.373,(p)) (H1,194.333,(p)) (sextile,2.43')\n(Venus,254.419,(c)) (H5,254.600,(c)) (conjunction,10.88')", "(Pluto,51.425,(r)) (Mercury,231.405,(c)) (opposition,1.24')", "(Venus,262.053,(r)) (Mean_Node,22.043,(p)) (trine,0.56')\n(Mercury,290.790,(p)) (Pluto,50.826,(p)) (trine,2.15')\n(Sun,247.664,(r)) (H5,247.539,(c)) (conjunction,7.52')\n(Uranus,135.230,(r)) (H1,135.351,(c)) (conjunction,7.29')\n(Jupiter,194.624,(c)) (Uranus,134.719,(c)) (sextile,5.68')", "(Mars,224.366,(p)) (Saturn,314.208,(p)) (square,9.49')\n(Mean_Node,21.905,(p)) (H1,202.002,(p)) (opposition,5.85')", "(Uranus,135.230,(r)) (Venus,255.226,(p)) (trine,0.23')\n(Pluto,51.425,(r)) (Moon,51.371,(p)) (conjunction,3.23')\n(Mean_Node,24.370,(r)) (H4,204.336,(c)) (opposition,2.09')", "(Saturn,309.589,(r)) (Jupiter,189.636,(c)) (trine,2.79')", "(H9,36.615,(r)) (Moon,337.145,(p)) (sextile,31.81')", '13', "(Pluto,51.425,(r)) (Moon,231.421,(p)) (opposition,0.26')\n(Moon,231.421,(p)) (H1,231.679,(p)) (conjunction,15.45')", 21]
['1874-11-30 00:26:23', "(H8,11.123,(r)) (Mars,191.259,(c)) (opposition,8.14')", "(Mars,208.736,(p)) (H8,28.637,(p)) (opposition,5.96')", "(Mars,211.617,(p)) (POF,31.533,(p)) (opposition,5.04')", "(POF,70.122,(r)) (Venus,250.003,(p)) (opposition,7.17')", "(Moon,124.236,(p)) (H9,64.606,(p)) (sextile,22.15')", "(Moon,149.059,(r)) (Jupiter,208.928,(p)) (sextile,7.86')\n(Moon,149.059,(r)) (POF,148.988,(p)) (conjunction,4.30')\n(H1,168.737,(r)) (Moon,48.469,(c)) (trine,16.13')", '6', "(Uranus,135.230,(r)) (H5,255.138,(c)) (trine,5.50')\n(Pluto,51.425,(r)) (Mercury,231.416,(c)) (opposition,0.53')\n(H4,255.228,(r)) (H5,255.138,(c)) (conjunction,5.43')\n(H5,291.888,(r)) (Mars,171.917,(c)) (trine,1.73')", "(Venus,262.048,(r)) (Mean_Node,22.043,(p)) (trine,0.32')\n(Mercury,290.807,(p)) (Pluto,50.826,(p)) (trine,1.13')\n(Jupiter,194.626,(c)) (Uranus,134.719,(c)) (sextile,5.56')", "(Pluto,51.425,(r)) (H8,51.451,(p)) (conjunction,1.55')\n(Mars,224.372,(p)) (Saturn,314.209,(p)) (square,9.78')\n(Moon,243.995,(c)) (H8,334.106,(c)) (square,6.67')\n(Neptune,29.640,(c)) (H4,209.469,(c)) (opposition,10.28')", "(Uranus,135.230,(r)) (Venus,255.232,(p)) (trine,0.14')\n(Pluto,51.425,(r)) (Moon,51.519,(p)) (conjunction,5.61')\n(H4,255.228,(r)) (Venus,255.232,(p)) (conjunction,0.21')\n(H5,291.888,(r)) (Moon,51.519,(p)) (trine,22.15')\n(Sun,247.674,(r)) (H5,247.717,(c)) (conjunction,2.56')", "(Jupiter,203.559,(r)) (POF,203.500,(p)) (conjunction,3.58')\n(Saturn,309.590,(r)) (Jupiter,189.638,(c)) (trine,2.88')\n(Jupiter,189.638,(c)) (H10,9.538,(c)) (opposition,6.02')", "(Mercury,227.556,(r)) (H9,107.688,(p)) (trine,7.90')", '13', "(Pluto,51.425,(r)) (Moon,231.543,(p)) (opposition,7.08')", 29]
['1874-11-30 00:00:00', "(Sun,247.656,(r)) (H1,157.712,(c)) (square,3.38')", "(Mean_Node,23.304,(p)) (H8,23.413,(p)) (conjunction,6.55')", '2', '3', "(H9,34.045,(r)) (POF,34.182,(p)) (conjunction,8.16')\n(Moon,123.985,(p)) (H1,183.802,(p)) (sextile,11.01')", "(Moon,148.828,(r)) (Jupiter,208.926,(p)) (sextile,5.88')", "(H5,286.075,(r)) (H4,286.171,(p)) (conjunction,5.72')", "(Pluto,51.425,(r)) (Mercury,231.396,(c)) (opposition,1.78')", "(Moon,148.828,(r)) (H5,328.671,(p)) (opposition,9.42')\n(Venus,262.056,(r)) (Mean_Node,22.044,(p)) (trine,0.75')\n(Mercury,290.777,(p)) (Pluto,50.826,(p)) (trine,2.94')\n(Jupiter,194.623,(c)) (Uranus,134.719,(c)) (sextile,5.77')", "(Mars,224.361,(p)) (Saturn,314.207,(p)) (square,9.27')\n(Moon,148.828,(r)) (H8,328.893,(c)) (opposition,3.88')", "(Uranus,135.230,(r)) (Venus,255.221,(p)) (trine,0.51')\n(Pluto,51.425,(r)) (Moon,51.258,(p)) (conjunction,10.02')\n(Moon,51.258,(p)) (Pluto,50.799,(p)) (conjunction,27.56')\n(POF,65.272,(r)) (Venus,245.434,(c)) (opposition,9.73')", "(Saturn,309.589,(r)) (Jupiter,189.634,(c)) (trine,2.72')", "(Moon,337.034,(p)) (H1,216.741,(p)) (trine,17.63')\n(H10,69.049,(r)) (Jupiter,189.048,(c)) (trine,0.06')", '13', "(Pluto,51.425,(r)) (Moon,231.327,(p)) (opposition,5.90')\n(Moon,231.327,(p)) (Pluto,50.838,(p)) (opposition,29.33')", 22]
['1874-11-30 02:17:04', "(Saturn,310.294,(p)) (H8,40.404,(p)) (square,6.62')", "(Mars,196.569,(r)) (H8,16.450,(c)) (opposition,7.18')", "(Moon,117.644,(p)) (Neptune,28.070,(p)) (square,25.61')", '3', "(Venus,262.014,(r)) (Mercury,261.835,(p)) (conjunction,10.72')\n(Jupiter,207.744,(p)) (H1,207.855,(p)) (conjunction,6.63')", '5', "(H5,316.212,(r)) (Jupiter,196.244,(c)) (trine,1.94')", "(Pluto,51.424,(r)) (Mercury,231.502,(c)) (opposition,4.72')\n(H4,280.762,(r)) (H5,280.844,(c)) (conjunction,4.91')", "(Moon,150.027,(r)) (Jupiter,209.965,(p)) (sextile,3.73')\n(Venus,262.014,(r)) (Mean_Node,22.039,(p)) (trine,1.50')\n(Mercury,290.933,(p)) (Pluto,50.825,(p)) (trine,6.45')\n(Moon,276.855,(c)) (H1,157.268,(c)) (trine,24.80')\n(Jupiter,194.643,(c)) (Uranus,134.722,(c)) (sextile,4.71')", '9', "(Uranus,135.229,(r)) (Venus,255.277,(p)) (trine,2.88')", "(Moon,150.027,(r)) (Venus,269.950,(p)) (trine,4.62')\n(Saturn,309.596,(r)) (Jupiter,189.655,(c)) (trine,3.52')", "(Mercury,188.911,(c)) (Jupiter,189.068,(c)) (conjunction,9.42')", '13', "(Mars,196.569,(r)) (H4,16.716,(p)) (opposition,8.77')\n(Mean_Node,24.366,(r)) (H8,114.245,(p)) (square,7.23')\n(Saturn,308.920,(c)) (H1,128.855,(c)) (opposition,3.91')", 20]
