['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 00:53:12', '0', '1', "(Saturn,309.592,(r)) (H12,129.496,(c)) (opposition,5.72')", "(Mercury,227.571,(r)) (Neptune,47.583,(d)) (opposition,0.69')", "(Jupiter,203.563,(r)) (H9,23.397,(c)) (opposition,9.95')", "(H1,173.453,(r)) (Venus,293.433,(d)) (trine,1.20')", "(Mercury,227.571,(r)) (Venus,227.651,(c)) (conjunction,4.77')\n(Mercury,227.571,(r)) (Mars,167.533,(c)) (sextile,2.28')", "(Venus,262.040,(r)) (Mercury,261.924,(d)) (conjunction,6.97')\n(H5,297.764,(r)) (H4,297.871,(d)) (conjunction,6.41')", "(Mercury,227.571,(r)) (Jupiter,167.579,(c)) (sextile,0.49')", "(Pluto,51.425,(r)) (H1,141.392,(c)) (square,1.96')", '10', '11', '12', "(H1,173.453,(r)) (Moon,83.478,(c)) (square,1.51')", "(Saturn,309.592,(r)) (Mercury,309.590,(d)) (conjunction,0.08')", 12]
['1874-11-30 01:48:23', '0', '1', '2', '3', "(Mercury,227.602,(r)) (Neptune,47.570,(d)) (opposition,1.94')", '5', "(Mars,196.557,(r)) (Pluto,16.642,(c)) (opposition,5.06')", '7', "(Uranus,135.229,(r)) (H4,315.381,(d)) (opposition,9.10')\n(H1,183.176,(r)) (Venus,303.112,(d)) (trine,3.83')", '9', "(H4,274.147,(r)) (Uranus,94.084,(c)) (opposition,3.82')", "(Venus,262.023,(r)) (POF,22.000,(c)) (trine,1.36')", "(Moon,149.776,(r)) (Venus,329.899,(d)) (opposition,7.38')\n(Moon,149.776,(r)) (Jupiter,149.652,(c)) (conjunction,7.50')\n(Uranus,135.229,(r)) (H1,135.110,(c)) (conjunction,7.13')", '13', '14', 9]
['1874-11-30 01:56:07', '0', "(Saturn,309.595,(r)) (Mean_Node,39.667,(d)) (square,4.30')\n(Mean_Node,24.367,(r)) (H10,114.409,(d)) (square,2.55')", '2', "(H10,95.928,(r)) (Uranus,156.004,(d)) (sextile,4.56')", "(Venus,262.020,(r)) (H9,81.869,(d)) (opposition,9.05')", '5', "(Mars,196.561,(r)) (Pluto,16.580,(c)) (opposition,1.18')", '7', "(Mean_Node,24.367,(r)) (Pluto,84.315,(d)) (sextile,3.08')", "(Moon,149.844,(r)) (Mean_Node,59.800,(d)) (square,2.64')\n(POF,86.645,(r)) (Pluto,86.635,(d)) (conjunction,0.58')\n(Saturn,309.595,(r)) (Venus,219.512,(c)) (square,4.97')", '10', "(Jupiter,203.571,(r)) (POF,23.654,(c)) (opposition,4.99')", "(Mars,196.561,(r)) (Jupiter,256.606,(d)) (sextile,2.73')\n(Moon,149.844,(r)) (H10,29.776,(c)) (trine,4.08')", '13', '14', 12]
['1874-11-30 00:11:28', '0', "(Uranus,135.230,(r)) (Neptune,45.293,(d)) (square,3.78')", "(Uranus,135.230,(r)) (Mean_Node,45.246,(d)) (square,0.98')\n(Neptune,28.435,(r)) (Pluto,28.556,(c)) (conjunction,7.27')", "(Uranus,135.230,(r)) (H9,15.217,(c)) (trine,0.78')", "(H1,166.113,(r)) (Moon,166.247,(d)) (conjunction,8.07')\n(Mercury,227.548,(r)) (H10,47.540,(c)) (opposition,0.45')", "(H5,288.604,(r)) (Venus,228.554,(c)) (sextile,3.04')", "(Mean_Node,24.370,(r)) (Pluto,84.418,(d)) (sextile,2.87')", '7', "(Moon,148.929,(r)) (H4,208.936,(c)) (sextile,0.42')\n(H1,166.113,(r)) (Jupiter,166.085,(c)) (conjunction,1.71')", "(Venus,262.053,(r)) (Uranus,172.137,(d)) (square,5.07')\n(POF,67.378,(r)) (Neptune,67.517,(d)) (conjunction,8.35')", '10', "(Jupiter,203.558,(r)) (Venus,323.512,(d)) (trine,2.72')", "(Mean_Node,24.370,(r)) (Jupiter,144.418,(c)) (trine,2.84')", '13', "(Mercury,227.548,(r)) (H1,227.395,(d)) (conjunction,9.17')", 15]
['1874-11-30 00:26:23', '0', "(Pluto,51.425,(r)) (POF,51.311,(c)) (conjunction,6.87')\n(H8,11.123,(r)) (Neptune,10.998,(c)) (conjunction,7.51')", '2', "(Mercury,227.556,(r)) (POF,47.613,(c)) (opposition,3.44')", "(POF,70.122,(r)) (Mercury,249.948,(d)) (opposition,10.45')\n(Mean_Node,24.370,(r)) (Mercury,204.271,(c)) (opposition,5.96')", '5', "(Jupiter,203.559,(r)) (H5,323.518,(d)) (trine,2.50')\n(Jupiter,203.559,(r)) (H1,143.636,(c)) (sextile,4.60')", '7', "(Mercury,227.556,(r)) (Mean_Node,347.504,(c)) (trine,3.16')", "(H4,255.228,(r)) (Mean_Node,345.308,(c)) (square,4.78')", '10', '11', "(Venus,262.048,(r)) (Mean_Node,82.218,(d)) (opposition,10.23')\n(Uranus,135.230,(r)) (POF,135.154,(d)) (conjunction,4.55')\n(H10,75.228,(r)) (Uranus,75.221,(c)) (conjunction,0.43')", '13', "(Mars,196.522,(r)) (H1,106.567,(c)) (square,2.68')\n(Saturn,309.590,(r)) (Jupiter,129.670,(c)) (opposition,4.80')", 14]
['1874-11-30 00:00:00', '0', '1', "(Sun,247.656,(r)) (H12,157.699,(d)) (square,2.57')\n(Uranus,135.230,(r)) (H10,45.212,(c)) (square,1.07')\n(Mean_Node,24.371,(r)) (Mercury,204.371,(c)) (opposition,0.04')", "(H10,69.049,(r)) (Mercury,249.160,(d)) (opposition,6.67')", '4', "(Jupiter,203.556,(r)) (Pluto,83.468,(d)) (trine,5.31')\n(Uranus,135.230,(r)) (Mercury,195.143,(c)) (sextile,5.19')", "(H5,286.075,(r)) (Mars,226.062,(d)) (sextile,0.77')\n(H5,286.075,(r)) (Mars,165.999,(c)) (trine,4.58')", '7', '8', "(H1,164.100,(r)) (Mean_Node,344.202,(c)) (opposition,6.15')", '10', "(Mercury,227.541,(r)) (Pluto,347.458,(c)) (trine,4.99')", "(Venus,262.056,(r)) (Jupiter,262.161,(d)) (conjunction,6.31')", '13', "(Uranus,135.230,(r)) (Saturn,225.292,(c)) (square,3.75')", 12]
['1874-11-30 02:17:04', '0', '1', '2', "(H10,100.762,(r)) (Jupiter,220.824,(d)) (trine,3.69')", "(Sun,247.752,(r)) (Mercury,247.724,(d)) (conjunction,1.68')", '5', "(Mars,196.569,(r)) (Pluto,76.528,(d)) (trine,2.47')\n(Uranus,135.229,(r)) (H4,315.204,(d)) (opposition,1.47')\n(Pluto,51.424,(r)) (Mean_Node,51.554,(d)) (conjunction,7.82')\n(Mars,196.569,(r)) (Mercury,196.726,(c)) (conjunction,9.38')\n(Mars,196.569,(r)) (Pluto,16.419,(c)) (opposition,9.02')", '7', "(Pluto,51.424,(r)) (Mean_Node,351.338,(c)) (sextile,5.17')", "(Venus,262.014,(r)) (Saturn,352.068,(d)) (square,3.24')", '10', "(Venus,262.014,(r)) (H1,141.992,(c)) (trine,1.28')", "(POF,90.498,(r)) (Moon,90.377,(c)) (conjunction,7.25')", "(Mars,196.569,(r)) (POF,16.511,(c)) (opposition,3.51')", '14', 12]
['1874-11-30 01:35:04', '0', "(H1,180.827,(r)) (Mars,180.903,(c)) (conjunction,4.53')", "(Mercury,227.595,(r)) (Neptune,47.428,(d)) (opposition,10.03')", '3', '4', '5', '6', "(Venus,262.027,(r)) (Pluto,82.062,(d)) (opposition,2.11')\n(H1,180.827,(r)) (Moon,180.931,(d)) (conjunction,6.22')", '8', '9', "(H5,306.944,(r)) (Pluto,6.856,(c)) (sextile,5.33')", "(H10,91.080,(r)) (Jupiter,151.089,(c)) (sextile,0.53')", "(Mercury,227.595,(r)) (Pluto,347.566,(c)) (trine,1.76')\n(H10,91.080,(r)) (Moon,90.987,(c)) (conjunction,5.59')", "(POF,82.764,(r)) (Moon,82.870,(c)) (conjunction,6.31')", "(Saturn,309.594,(r)) (Mars,129.591,(c)) (opposition,0.18')\n(Uranus,135.229,(r)) (Mean_Node,315.101,(c)) (opposition,7.67')", 11]
['1874-11-30 00:52:08', '0', '1', '2', "(Mercury,227.571,(r)) (Neptune,47.606,(d)) (opposition,2.15')\n(Mean_Node,24.369,(r)) (H9,24.503,(c)) (conjunction,8.04')\n(H9,45.661,(r)) (Sun,225.589,(c)) (opposition,4.35')", "(Sun,247.693,(r)) (H9,67.696,(d)) (opposition,0.23')\n(Mercury,227.571,(r)) (Moon,167.636,(d)) (sextile,3.94')", "(Moon,149.285,(r)) (H1,149.411,(c)) (conjunction,7.60')", "(Moon,149.285,(r)) (H5,329.298,(d)) (opposition,0.79')\n(Mercury,227.571,(r)) (Venus,227.626,(c)) (conjunction,3.32')\n(Mercury,227.571,(r)) (Mars,167.504,(c)) (sextile,3.99')", "(Venus,262.040,(r)) (Mercury,261.950,(d)) (conjunction,5.39')\n(H5,297.530,(r)) (H4,297.615,(d)) (conjunction,5.11')", "(Jupiter,203.563,(r)) (H1,203.650,(d)) (conjunction,5.25')\n(Mercury,227.571,(r)) (Jupiter,167.543,(c)) (sextile,1.68')\n(H1,173.265,(r)) (Moon,113.269,(c)) (sextile,0.24')", '9', '10', '11', "(POF,74.857,(r)) (Uranus,74.699,(c)) (conjunction,9.48')", '13', "(Saturn,309.592,(r)) (Mercury,309.602,(d)) (conjunction,0.61')", 16]
['1874-11-30 00:21:52', '0', "(POF,69.289,(r)) (Pluto,69.243,(d)) (conjunction,2.72')", "(Neptune,28.434,(r)) (Pluto,28.314,(c)) (conjunction,7.20')", '3', "(Mean_Node,24.370,(r)) (Mercury,204.199,(c)) (opposition,10.26')", "(Venus,262.049,(r)) (Pluto,82.076,(d)) (opposition,1.59')", '6', '7', "(Moon,149.020,(r)) (H5,329.095,(d)) (opposition,4.51')", "(Mean_Node,24.370,(r)) (POF,24.230,(c)) (conjunction,8.40')", "(Uranus,135.230,(r)) (H1,135.087,(c)) (conjunction,8.57')", '11', '12', '13', '14', 7]
['1874-11-30 01:22:23', '0', "(Mars,196.546,(r)) (H10,106.472,(d)) (square,4.46')\n(H8,22.261,(r)) (Saturn,292.263,(c)) (square,0.16')", "(Mercury,227.588,(r)) (Neptune,47.704,(d)) (opposition,6.99')\n(Uranus,135.229,(r)) (Sun,225.160,(c)) (square,4.14')\n(Uranus,135.229,(r)) (H12,135.244,(c)) (conjunction,0.91')", "(Uranus,135.229,(r)) (H1,195.205,(d)) (sextile,1.43')", '4', "(Pluto,51.424,(r)) (Mean_Node,51.442,(d)) (conjunction,1.07')", "(Pluto,51.424,(r)) (Jupiter,231.572,(d)) (opposition,8.86')", '7', '8', '9', "(Venus,262.031,(r)) (H5,262.064,(c)) (conjunction,1.97')", "(Jupiter,203.567,(r)) (H10,23.696,(c)) (opposition,7.75')", "(Mean_Node,24.368,(r)) (Moon,204.517,(d)) (opposition,8.95')", '13', '14', 11]
['1874-11-30 00:44:39', '0', "(Saturn,309.591,(r)) (Jupiter,219.550,(d)) (square,2.49')", '2', "(H9,44.008,(r)) (Mean_Node,43.831,(d)) (conjunction,10.59')", "(H9,44.008,(r)) (Jupiter,223.855,(d)) (opposition,9.15')\n(H9,44.008,(r)) (Sun,224.043,(c)) (opposition,2.09')", "(H5,295.894,(r)) (Mean_Node,355.898,(c)) (sextile,0.26')", "(H5,295.894,(r)) (Moon,175.980,(d)) (trine,5.14')\n(Mercury,227.566,(r)) (Venus,227.451,(c)) (conjunction,6.92')\n(Jupiter,203.562,(r)) (H5,263.650,(c)) (sextile,5.30')", "(Venus,262.042,(r)) (Mercury,262.137,(d)) (conjunction,5.70')\n(H5,295.894,(r)) (H4,295.833,(d)) (conjunction,3.68')", "(Mars,196.530,(r)) (H5,256.613,(c)) (sextile,4.98')", '9', "(Moon,149.219,(r)) (Mercury,269.229,(d)) (trine,0.59')", "(Moon,149.219,(r)) (Mean_Node,329.318,(c)) (opposition,5.91')\n(Neptune,28.434,(r)) (Jupiter,148.519,(c)) (trine,5.09')", "(Venus,262.042,(r)) (Moon,202.036,(d)) (sextile,0.39')\n(H9,44.008,(r)) (Mercury,163.917,(c)) (trine,5.46')", "(Neptune,28.434,(r)) (H12,208.560,(d)) (opposition,7.55')", "(Saturn,309.591,(r)) (Mercury,309.681,(d)) (conjunction,5.40')\n(Neptune,28.434,(r)) (Uranus,208.384,(d)) (opposition,3.03')\n(Mean_Node,24.369,(r)) (Saturn,24.479,(d)) (conjunction,6.56')\n(POF,73.483,(r)) (Moon,73.317,(c)) (conjunction,9.95')", 21]
['1874-11-30 00:09:28', '0', '1', "(Uranus,135.230,(r)) (Mean_Node,45.286,(d)) (square,3.37')\n(Mercury,227.547,(r)) (H10,47.584,(c)) (opposition,2.23')\n(Neptune,28.435,(r)) (Pluto,28.603,(c)) (conjunction,10.10')\n(Mean_Node,24.371,(r)) (Mercury,204.521,(c)) (opposition,9.03')", '3', '4', "(Venus,262.053,(r)) (H1,141.971,(c)) (trine,4.93')", "(H1,165.762,(r)) (Mars,225.758,(d)) (sextile,0.21')\n(Uranus,135.230,(r)) (H5,255.186,(c)) (trine,2.60')\n(H1,165.762,(r)) (Uranus,105.671,(c)) (sextile,5.42')", '7', "(Sun,247.663,(r)) (H5,247.835,(c)) (conjunction,10.35')\n(Mean_Node,24.371,(r)) (POF,24.279,(c)) (conjunction,5.48')", "(Venus,262.053,(r)) (Uranus,172.069,(d)) (square,0.93')\n(H8,7.745,(r)) (Pluto,7.720,(c)) (conjunction,1.47')", "(Mean_Node,24.371,(r)) (H4,204.420,(c)) (opposition,2.97')", '11', "(Mean_Node,24.371,(r)) (Jupiter,144.300,(c)) (trine,4.24')", '13', "(Neptune,28.435,(r)) (H8,298.436,(c)) (square,0.06')", 15]
['1874-11-30 00:32:47', '0', '1', '2', '3', "(Mercury,227.560,(r)) (POF,47.419,(c)) (opposition,8.43')\n(Mean_Node,24.370,(r)) (Mercury,204.370,(c)) (opposition,0.04')", "(Pluto,51.425,(r)) (Jupiter,231.495,(d)) (opposition,4.20')\n(H5,293.292,(r)) (Venus,293.221,(d)) (conjunction,4.30')", '6', '7', "(H5,293.292,(r)) (Moon,113.392,(c)) (opposition,6.00')", '9', '10', "(Uranus,135.230,(r)) (Venus,195.146,(c)) (sextile,5.01')", "(Venus,262.046,(r)) (Mean_Node,81.937,(d)) (opposition,6.54')\n(Venus,262.046,(r)) (H10,141.962,(d)) (trine,5.07')", '13', "(Jupiter,203.560,(r)) (Saturn,23.661,(d)) (opposition,6.02')", 9]
['1874-11-30 02:14:47', '0', '1', '2', '3', "(Sun,247.751,(r)) (Mercury,247.769,(d)) (conjunction,1.07')\n(H1,187.825,(r)) (Mercury,247.769,(d)) (sextile,3.36')", '5', "(Mercury,227.617,(r)) (Uranus,167.662,(d)) (sextile,2.69')\n(H4,280.237,(r)) (Sun,280.390,(d)) (conjunction,9.15')\n(Mars,196.568,(r)) (Mercury,196.676,(c)) (conjunction,6.47')\n(Mars,196.568,(r)) (Pluto,16.436,(c)) (opposition,7.93')", '7', "(Venus,262.014,(r)) (H4,322.097,(d)) (sextile,4.98')", "(Venus,262.014,(r)) (Saturn,351.971,(d)) (square,2.63')\n(Venus,262.014,(r)) (Neptune,352.059,(c)) (square,2.64')\n(H1,187.825,(r)) (Pluto,7.999,(c)) (opposition,10.48')", '10', "(Uranus,135.229,(r)) (Mean_Node,75.227,(d)) (sextile,0.12')", '12', '13', "(Mercury,227.617,(r)) (Mean_Node,317.635,(c)) (square,1.04')", 12]
['1874-11-30 02:40:32', '0', '1', "(Sun,247.769,(r)) (Uranus,157.839,(d)) (square,4.23')\n(Saturn,309.597,(r)) (H10,129.745,(d)) (opposition,8.84')", '3', '4', "(Pluto,51.423,(r)) (H5,291.459,(c)) (trine,2.12')", '6', '7', "(H5,321.431,(r)) (Pluto,81.439,(d)) (trine,0.47')", '9', '10', "(H1,192.351,(r)) (Jupiter,252.353,(d)) (sextile,0.11')", '12', "(Pluto,51.423,(r)) (H12,231.374,(d)) (opposition,2.97')", "(Mars,196.579,(r)) (H4,16.495,(d)) (opposition,5.09')\n(Pluto,51.423,(r)) (Neptune,321.381,(c)) (square,2.57')", 8]
['1874-11-30 01:10:07', '0', "(Neptune,28.434,(r)) (Uranus,118.359,(c)) (square,4.48')", "(Mean_Node,24.368,(r)) (Uranus,114.356,(c)) (square,0.73')", "(Sun,247.705,(r)) (Mercury,247.757,(d)) (conjunction,3.11')\n(Neptune,28.434,(r)) (H9,28.583,(c)) (conjunction,8.94')", '4', '5', "(Uranus,135.229,(r)) (Mercury,195.181,(c)) (sextile,2.93')", "(Jupiter,203.565,(r)) (Pluto,83.656,(d)) (trine,5.49')\n(Pluto,51.425,(r)) (Jupiter,171.427,(c)) (trine,0.16')\n(H1,176.435,(r)) (Moon,116.458,(c)) (sextile,1.37')", '8', "(Neptune,28.434,(r)) (H1,208.595,(d)) (opposition,9.70')\n(Pluto,51.425,(r)) (Mars,231.592,(d)) (opposition,10.06')", "(Moon,149.442,(r)) (H1,209.428,(d)) (sextile,0.85')\n(Jupiter,203.565,(r)) (H1,143.513,(c)) (sextile,3.10')", "(Mars,196.541,(r)) (Jupiter,256.497,(d)) (sextile,2.64')", "(Jupiter,203.565,(r)) (Moon,203.696,(d)) (conjunction,7.89')", '13', "(H4,265.344,(r)) (Mars,265.500,(d)) (conjunction,9.37')", 15]
['1874-11-30 00:23:12', '0', '1', "(POF,69.534,(r)) (Mercury,249.528,(d)) (opposition,0.34')\n(Neptune,28.434,(r)) (Pluto,28.284,(c)) (conjunction,9.03')", '3', "(Mean_Node,24.370,(r)) (Mercury,204.220,(c)) (opposition,8.99')", "(Venus,262.049,(r)) (Pluto,81.991,(d)) (opposition,3.46')\n(Mean_Node,24.370,(r)) (H1,144.366,(c)) (trine,0.26')", '6', "(Uranus,135.230,(r)) (H5,255.313,(c)) (trine,4.98')", "(H5,291.185,(r)) (Mars,231.252,(d)) (sextile,4.03')", "(Mean_Node,24.370,(r)) (POF,24.514,(c)) (conjunction,8.63')\n(H1,168.175,(r)) (Neptune,348.249,(c)) (opposition,4.46')", "(H5,291.185,(r)) (Sun,291.250,(d)) (conjunction,3.91')\n(Sun,247.672,(r)) (H5,247.493,(c)) (conjunction,10.75')\n(Uranus,135.230,(r)) (H1,135.320,(c)) (conjunction,5.43')", '11', '12', '13', "(Saturn,309.590,(r)) (Jupiter,129.443,(c)) (opposition,8.84')", 13]
['1874-11-30 01:46:39', '0', '1', '2', '3', "(Mercury,227.601,(r)) (Neptune,47.608,(d)) (opposition,0.38')", '5', "(Mars,196.557,(r)) (Pluto,16.655,(c)) (opposition,5.94')", '7', '8', '9', "(Moon,149.761,(r)) (H1,149.884,(c)) (conjunction,7.37')", "(Moon,149.761,(r)) (POF,149.702,(d)) (conjunction,3.56')", "(Moon,149.761,(r)) (Venus,329.826,(d)) (opposition,3.90')", "(Neptune,28.433,(r)) (Pluto,118.354,(d)) (square,4.75')", "(Mercury,227.601,(r)) (H8,317.657,(c)) (square,3.35')", 7]
['1874-11-30 00:39:19', '0', "(Saturn,309.591,(r)) (Jupiter,219.648,(d)) (square,3.39')", "(POF,72.501,(r)) (Pluto,72.458,(d)) (conjunction,2.59')", "(H9,42.825,(r)) (Jupiter,222.757,(d)) (opposition,4.06')", "(Mean_Node,24.369,(r)) (Mercury,204.471,(c)) (opposition,6.09')", "(Pluto,51.425,(r)) (Jupiter,231.308,(d)) (opposition,7.03')\n(H5,294.725,(r)) (Jupiter,174.798,(c)) (trine,4.36')", '6', "(Mercury,227.563,(r)) (Uranus,167.549,(d)) (sextile,0.87')\n(H5,294.725,(r)) (H4,294.564,(d)) (conjunction,9.64')\n(Jupiter,203.561,(r)) (H1,143.586,(c)) (sextile,1.51')\n(Pluto,51.425,(r)) (Mean_Node,351.396,(c)) (sextile,1.72')", "(H1,171.012,(r)) (Uranus,170.943,(d)) (conjunction,4.12')\n(Uranus,135.230,(r)) (H5,255.309,(c)) (trine,4.78')", "(H4,258.232,(r)) (Saturn,348.228,(d)) (square,0.25')", "(Venus,262.044,(r)) (Sun,202.135,(c)) (sextile,5.44')", "(Uranus,135.230,(r)) (POF,135.072,(d)) (conjunction,9.45')\n(Mean_Node,24.369,(r)) (Venus,324.434,(d)) (sextile,3.90')\n(Moon,149.173,(r)) (Mean_Node,329.020,(c)) (opposition,9.13')", "(Jupiter,203.561,(r)) (H10,143.644,(d)) (sextile,4.95')\n(POF,72.501,(r)) (Venus,192.564,(c)) (trine,3.78')", "(Neptune,28.434,(r)) (Moon,208.506,(d)) (opposition,4.29')", "(Saturn,309.591,(r)) (Mercury,309.737,(d)) (conjunction,8.78')", 21]
['1874-11-30 00:14:31', '0', "(Uranus,135.230,(r)) (Neptune,45.229,(d)) (square,0.02')\n(Mean_Node,24.370,(r)) (H8,24.514,(d)) (conjunction,8.60')", "(Uranus,135.230,(r)) (Mean_Node,45.185,(d)) (square,2.67')\n(Neptune,28.435,(r)) (Pluto,28.484,(c)) (conjunction,2.97')", '3', "(Moon,148.956,(r)) (H1,149.092,(c)) (conjunction,8.20')", '5', "(Mars,196.517,(r)) (H5,256.426,(c)) (sextile,5.47')", "(H1,166.652,(r)) (Uranus,166.808,(d)) (conjunction,9.36')", '8', '9', '10', "(Jupiter,203.558,(r)) (Venus,323.611,(d)) (trine,3.21')", '12', "(Pluto,51.425,(r)) (Sun,321.361,(d)) (square,3.88')", "(Saturn,309.590,(r)) (Mean_Node,309.468,(c)) (conjunction,7.31')", 10]
['1874-11-30 00:24:23', '0', '1', "(Neptune,28.434,(r)) (Pluto,28.256,(c)) (conjunction,10.68')\n(Pluto,51.425,(r)) (H10,51.291,(c)) (conjunction,8.02')", '3', "(Mean_Node,24.370,(r)) (Mercury,204.239,(c)) (opposition,7.85')", "(Venus,262.049,(r)) (Pluto,81.915,(d)) (opposition,8.00')", "(Jupiter,203.559,(r)) (Pluto,83.591,(d)) (trine,1.91')", '7', '8', "(H1,168.386,(r)) (Neptune,348.295,(c)) (opposition,5.46')", "(Sun,247.673,(r)) (H5,247.800,(c)) (conjunction,7.61')\n(Jupiter,203.559,(r)) (POF,23.529,(c)) (opposition,1.83')", '11', '12', '13', "(Saturn,309.590,(r)) (Jupiter,129.528,(c)) (opposition,3.72')", 9]
['1874-11-30 01:12:31', '0', "(H10,85.897,(r)) (Sun,265.732,(d)) (opposition,9.86')", "(Mean_Node,24.368,(r)) (Uranus,114.326,(c)) (square,2.52')\n(H1,176.858,(r)) (Mars,176.907,(c)) (conjunction,2.97')", "(Sun,247.707,(r)) (Mercury,247.710,(d)) (conjunction,0.19')", '4', "(H1,176.858,(r)) (Mean_Node,356.692,(c)) (opposition,9.95')", "(Uranus,135.229,(r)) (Mercury,195.239,(c)) (sextile,0.60')", "(Jupiter,203.565,(r)) (Pluto,83.503,(d)) (trine,3.76')\n(Mean_Node,24.368,(r)) (H1,204.394,(d)) (opposition,1.54')\n(Moon,149.463,(r)) (H1,149.376,(c)) (conjunction,5.24')\n(Pluto,51.425,(r)) (Jupiter,171.499,(c)) (trine,4.45')", '8', "(Pluto,51.425,(r)) (Mars,231.506,(d)) (opposition,4.88')", '10', "(Moon,149.463,(r)) (H10,149.484,(d)) (conjunction,1.29')", "(POF,78.614,(r)) (Jupiter,258.680,(d)) (opposition,3.96')", "(Sun,247.707,(r)) (Mercury,157.691,(c)) (square,0.95')", '14', 14]
['1874-11-30 00:47:35', '0', "(Sun,247.689,(r)) (Pluto,67.766,(d)) (opposition,4.59')", '2', "(Mercury,227.568,(r)) (Neptune,47.707,(d)) (opposition,8.36')\n(Jupiter,203.562,(r)) (H9,23.472,(c)) (opposition,5.39')", "(Mercury,227.568,(r)) (Moon,167.479,(d)) (sextile,5.37')\n(Venus,262.041,(r)) (H9,22.122,(c)) (trine,4.83')", '5', "(Mercury,227.568,(r)) (Venus,227.520,(c)) (conjunction,2.88')\n(Mean_Node,24.369,(r)) (H5,264.341,(c)) (trine,1.71')", "(Venus,262.041,(r)) (Mercury,262.064,(d)) (conjunction,1.34')\n(H5,296.537,(r)) (Mean_Node,56.530,(d)) (trine,0.42')\n(H5,296.537,(r)) (H4,296.532,(d)) (conjunction,0.28')\n(H5,296.537,(r)) (Moon,116.565,(c)) (opposition,1.71')", '8', "(Pluto,51.425,(r)) (H8,51.501,(d)) (conjunction,4.58')", "(Moon,149.245,(r)) (Mercury,269.152,(d)) (trine,5.58')", "(Jupiter,203.562,(r)) (Neptune,83.524,(d)) (trine,2.30')\n(H10,80.146,(r)) (Moon,200.090,(d)) (trine,3.37')\n(Jupiter,203.562,(r)) (Mars,143.505,(c)) (sextile,3.45')", '12', '13', "(Saturn,309.591,(r)) (Mercury,309.650,(d)) (conjunction,3.53')\n(Neptune,28.434,(r)) (Uranus,208.584,(d)) (opposition,8.98')\n(H1,172.467,(r)) (Venus,172.390,(c)) (conjunction,4.62')", 19]
['1874-11-30 00:17:12', "(H8,9.288,(r)) (Mars,189.222,(c)) (opposition,3.94')", "(Uranus,135.230,(r)) (Neptune,45.174,(d)) (square,3.31')", "(Neptune,28.435,(r)) (Pluto,28.422,(c)) (conjunction,0.75')", '3', "(Uranus,135.230,(r)) (H9,15.171,(c)) (trine,3.50')", "(H1,167.120,(r)) (Uranus,107.102,(c)) (sextile,1.11')", '6', "(Mean_Node,24.370,(r)) (H5,324.418,(d)) (sextile,2.84')", "(H1,167.120,(r)) (Mean_Node,347.146,(c)) (opposition,1.53')", '9', '10', "(Uranus,135.230,(r)) (H10,135.262,(d)) (conjunction,1.93')", '12', "(Pluto,51.425,(r)) (Sun,321.422,(d)) (square,0.22')", "(Saturn,309.590,(r)) (Mean_Node,309.665,(c)) (conjunction,4.54')", 10]
['1874-11-30 02:59:12', "(Mercury,227.642,(r)) (Saturn,317.558,(d)) (square,5.07')", "(Saturn,309.598,(r)) (H10,129.686,(d)) (opposition,5.26')", '2', '3', '4', "(Mercury,227.642,(r)) (Jupiter,227.632,(d)) (conjunction,0.61')", "(H4,290.588,(r)) (Mean_Node,50.557,(d)) (trine,1.87')\n(H4,290.588,(r)) (Mars,170.588,(c)) (trine,0.02')", "(Pluto,51.423,(r)) (Jupiter,231.390,(d)) (opposition,1.97')", "(Pluto,51.423,(r)) (Jupiter,171.419,(c)) (trine,0.25')", "(H8,41.357,(r)) (Venus,221.262,(c)) (opposition,5.74')", "(Jupiter,203.579,(r)) (Pluto,83.532,(d)) (trine,2.78')\n(H5,325.608,(r)) (Mercury,265.614,(d)) (sextile,0.35')", '11', "(H9,73.584,(r)) (Jupiter,253.639,(d)) (opposition,3.29')", '13', '14', 11]
['1874-11-30 02:57:36', '0', '1', '2', '3', '4', "(Mercury,227.642,(r)) (Jupiter,227.671,(d)) (conjunction,1.77')\n(Jupiter,203.579,(r)) (H4,323.655,(d)) (trine,4.57')", '6', "(Pluto,51.423,(r)) (Jupiter,231.434,(d)) (opposition,0.67')", "(Pluto,51.423,(r)) (Jupiter,171.376,(c)) (trine,2.85')", "(H4,290.212,(r)) (Moon,110.089,(c)) (opposition,7.37')\n(H8,41.043,(r)) (Venus,221.219,(c)) (opposition,10.58')", "(Jupiter,203.579,(r)) (Pluto,83.638,(d)) (trine,3.58')", '11', '12', '13', '14', 7]
