['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 00:53:12', "(Mean_Node,23.914,(p)) (H8,23.862,(p)) (conjunction,3.12')", '1', '2', "(Jupiter,203.563,(r)) (H9,23.623,(c)) (opposition,3.59')", '4', "(Moon,236.599,(p)) (H4,296.775,(p)) (sextile,10.60')\n(Mean_Node,26.201,(c)) (H5,266.302,(c)) (trine,6.03')", '6', "(Mean_Node,24.369,(r)) (H1,204.220,(p)) (opposition,8.93')\n(Moon,302.386,(p)) (H4,302.288,(p)) (conjunction,5.90')\n(H4,261.440,(r)) (H5,261.611,(c)) (conjunction,10.28')", "(H5,297.764,(r)) (Moon,357.975,(p)) (sextile,12.65')", '9', "(Jupiter,210.317,(p)) (H1,210.201,(p)) (conjunction,6.97')\n(Uranus,134.596,(c)) (H5,254.439,(c)) (trine,9.42')", '11', "(Venus,224.453,(c)) (H9,344.401,(c)) (trine,3.12')", "(Neptune,30.420,(c)) (H1,120.531,(c)) (square,6.65')", "(Moon,149.294,(r)) (H1,239.116,(p)) (square,10.69')", 13]
['1874-11-30 01:48:23', "(H8,27.408,(r)) (Moon,27.364,(c)) (conjunction,2.67')", "(Uranus,134.880,(p)) (H8,44.783,(p)) (square,5.79')\n(H10,94.147,(r)) (Mars,184.177,(c)) (square,1.76')", '2', '3', '4', "(Moon,149.776,(r)) (H1,209.859,(p)) (sextile,4.95')\n(H5,309.878,(r)) (Venus,249.878,(p)) (sextile,0.00')", '6', "(H1,183.176,(r)) (Moon,302.890,(p)) (trine,17.16')", '8', "(Sun,247.732,(r)) (H8,67.840,(p)) (opposition,6.49')", "(Mercury,297.254,(p)) (H5,357.219,(p)) (sextile,2.10')\n(Moon,149.776,(r)) (H1,149.775,(c)) (conjunction,0.07')", "(H10,94.147,(r)) (Moon,334.614,(c)) (trine,28.01')", "(H9,58.042,(r)) (Sun,178.125,(c)) (trine,4.98')", "(Moon,149.776,(r)) (POF,149.660,(c)) (conjunction,7.00')\n(Moon,188.842,(c)) (H12,99.329,(c)) (square,29.21')", '14', 13]
['1874-11-30 01:56:07', '0', "(H8,28.936,(r)) (Mars,208.773,(p)) (opposition,9.76')\n(H8,28.936,(r)) (Neptune,28.908,(c)) (conjunction,1.67')", "(Sun,273.124,(p)) (H12,183.118,(p)) (square,0.36')\n(Mars,211.654,(p)) (H10,121.663,(p)) (square,0.50')", "(Mean_Node,23.096,(p)) (H9,82.986,(p)) (sextile,6.59')", "(Mean_Node,24.367,(r)) (H9,84.492,(p)) (sextile,7.54')", '5', "(Mercury,227.607,(r)) (H5,347.728,(p)) (trine,7.30')", "(H5,311.582,(r)) (Venus,251.399,(p)) (sextile,10.98')", '8', "(Venus,262.020,(r)) (H8,351.940,(c)) (square,4.79')\n(Pluto,52.260,(c)) (H4,232.301,(c)) (opposition,2.41')", '10', '11', '12', '13', '14', 10]
['1874-11-30 00:11:28', '0', '1', '2', '3', '4', "(Venus,262.053,(r)) (H5,322.110,(p)) (sextile,3.43')\n(Mars,196.516,(r)) (H5,256.358,(c)) (sextile,9.46')\n(H5,288.604,(r)) (Moon,48.311,(c)) (trine,17.60')", "(Uranus,134.373,(p)) (H1,194.333,(p)) (sextile,2.43')\n(Venus,254.419,(c)) (H5,254.600,(c)) (conjunction,10.88')", '7', "(Sun,247.664,(r)) (H5,247.539,(c)) (conjunction,7.52')\n(Uranus,135.230,(r)) (H1,135.351,(c)) (conjunction,7.29')", "(Mean_Node,21.905,(p)) (H1,202.002,(p)) (opposition,5.85')", "(Mean_Node,24.370,(r)) (H4,204.336,(c)) (opposition,2.09')", '11', "(H9,36.615,(r)) (Moon,337.145,(p)) (sextile,31.81')", '13', "(Moon,231.421,(p)) (H1,231.679,(p)) (conjunction,15.45')", 11]
['1874-11-30 00:26:23', "(H8,11.123,(r)) (Mars,191.259,(c)) (opposition,8.14')", "(Mars,208.736,(p)) (H8,28.637,(p)) (opposition,5.96')", "(Mars,211.617,(p)) (POF,31.533,(p)) (opposition,5.04')", "(POF,70.122,(r)) (Venus,250.003,(p)) (opposition,7.17')", "(Moon,124.236,(p)) (H9,64.606,(p)) (sextile,22.15')", "(Moon,149.059,(r)) (POF,148.988,(p)) (conjunction,4.30')\n(H1,168.737,(r)) (Moon,48.469,(c)) (trine,16.13')", '6', "(Uranus,135.230,(r)) (H5,255.138,(c)) (trine,5.50')\n(H4,255.228,(r)) (H5,255.138,(c)) (conjunction,5.43')\n(H5,291.888,(r)) (Mars,171.917,(c)) (trine,1.73')", '8', "(Pluto,51.425,(r)) (H8,51.451,(p)) (conjunction,1.55')\n(Moon,243.995,(c)) (H8,334.106,(c)) (square,6.67')\n(Neptune,29.640,(c)) (H4,209.469,(c)) (opposition,10.28')", "(H4,255.228,(r)) (Venus,255.232,(p)) (conjunction,0.21')\n(H5,291.888,(r)) (Moon,51.519,(p)) (trine,22.15')\n(Sun,247.674,(r)) (H5,247.717,(c)) (conjunction,2.56')", "(Jupiter,203.559,(r)) (POF,203.500,(p)) (conjunction,3.58')\n(Jupiter,189.638,(c)) (H10,9.538,(c)) (opposition,6.02')", "(Mercury,227.556,(r)) (H9,107.688,(p)) (trine,7.90')", '13', '14', 19]
['1874-11-30 00:00:00', "(Sun,247.656,(r)) (H1,157.712,(c)) (square,3.38')", "(Mean_Node,23.304,(p)) (H8,23.413,(p)) (conjunction,6.55')", '2', '3', "(H9,34.045,(r)) (POF,34.182,(p)) (conjunction,8.16')\n(Moon,123.985,(p)) (H1,183.802,(p)) (sextile,11.01')", '5', "(H5,286.075,(r)) (H4,286.171,(p)) (conjunction,5.72')", '7', "(Moon,148.828,(r)) (H5,328.671,(p)) (opposition,9.42')", "(Moon,148.828,(r)) (H8,328.893,(c)) (opposition,3.88')", "(POF,65.272,(r)) (Venus,245.434,(c)) (opposition,9.73')", '11', "(Moon,337.034,(p)) (H1,216.741,(p)) (trine,17.63')\n(H10,69.049,(r)) (Jupiter,189.048,(c)) (trine,0.06')", '13', '14', 10]
['1874-11-30 02:17:04', "(Saturn,310.294,(p)) (H8,40.404,(p)) (square,6.62')", "(Mars,196.569,(r)) (H8,16.450,(c)) (opposition,7.18')", '2', '3', "(Jupiter,207.744,(p)) (H1,207.855,(p)) (conjunction,6.63')", '5', "(H5,316.212,(r)) (Jupiter,196.244,(c)) (trine,1.94')", "(H4,280.762,(r)) (H5,280.844,(c)) (conjunction,4.91')", "(Moon,276.855,(c)) (H1,157.268,(c)) (trine,24.80')", '9', '10', '11', '12', '13', "(Mars,196.569,(r)) (H4,16.716,(p)) (opposition,8.77')\n(Mean_Node,24.366,(r)) (H8,114.245,(p)) (square,7.23')\n(Saturn,308.920,(c)) (H1,128.855,(c)) (opposition,3.91')", 9]
['1874-11-30 01:35:04', '0', '1', "(H10,91.080,(r)) (Mars,181.197,(c)) (square,7.02')", "(Mercury,259.498,(p)) (H1,199.339,(p)) (sextile,9.53')\n(H1,180.827,(r)) (Mercury,240.928,(c)) (sextile,6.05')", '4', "(H5,306.944,(r)) (H4,306.910,(p)) (conjunction,2.06')", "(H4,271.080,(r)) (Sun,211.000,(c)) (sextile,4.77')", "(H4,271.080,(r)) (Moon,330.963,(c)) (sextile,7.00')\n(Moon,330.963,(c)) (H5,271.368,(c)) (sextile,24.31')", '8', "(Mars,167.749,(c)) (H8,347.740,(c)) (opposition,0.56')", "(Mean_Node,24.367,(r)) (H5,264.500,(c)) (trine,7.95')", "(H1,180.827,(r)) (Moon,300.573,(p)) (trine,15.28')\n(Uranus,135.229,(r)) (H1,135.259,(c)) (conjunction,1.78')", "(Uranus,133.686,(c)) (H1,133.544,(c)) (conjunction,8.54')", "(Moon,149.660,(r)) (H1,239.574,(p)) (square,5.16')", "(Mercury,227.595,(r)) (H8,317.523,(c)) (square,4.34')", 14]
['1874-11-30 00:52:08', '0', '1', "(Mars,196.533,(r)) (H10,106.473,(p)) (square,3.61')\n(Saturn,308.134,(c)) (H12,128.305,(c)) (opposition,10.29')", "(Jupiter,203.563,(r)) (H9,23.380,(c)) (opposition,10.96')", "(Venus,262.040,(r)) (H9,22.019,(c)) (trine,1.26')\n(H10,81.194,(r)) (Venus,261.041,(c)) (opposition,9.18')", "(Moon,236.590,(p)) (H4,296.521,(p)) (sextile,4.14')\n(Mean_Node,26.201,(c)) (H5,266.053,(c)) (trine,8.90')", "(Mean_Node,24.369,(r)) (H5,264.372,(c)) (trine,0.20')", "(Moon,302.376,(p)) (H4,302.029,(p)) (conjunction,20.82')\n(POF,74.857,(r)) (Uranus,134.839,(c)) (sextile,1.05')\n(H4,261.194,(r)) (H5,261.357,(c)) (conjunction,9.83')", "(H5,297.530,(r)) (Moon,357.964,(p)) (sextile,26.06')", '9', '10', '11', "(Uranus,133.685,(c)) (H10,13.862,(c)) (trine,10.63')", "(Neptune,30.420,(c)) (H1,120.338,(c)) (square,4.90')", "(Saturn,308.923,(c)) (H8,309.077,(c)) (conjunction,9.21')", 15]
['1874-11-30 00:21:52', "(Saturn,308.987,(c)) (POF,309.034,(c)) (conjunction,2.81')", '1', '2', '3', "(Uranus,135.230,(r)) (H9,15.100,(c)) (trine,7.78')\n(Uranus,135.146,(c)) (H9,15.100,(c)) (trine,2.74')", "(Mean_Node,24.370,(r)) (H5,324.436,(p)) (sextile,3.98')\n(H5,290.892,(r)) (Pluto,50.912,(p)) (trine,1.18')\n(H1,167.940,(r)) (Moon,48.421,(c)) (trine,28.82')", "(H5,290.892,(r)) (Pluto,50.892,(p)) (trine,0.01')", "(H5,290.892,(r)) (Pluto,50.860,(p)) (trine,1.91')\n(Jupiter,209.531,(p)) (H5,329.589,(p)) (trine,3.45')\n(H4,254.172,(r)) (H5,254.022,(c)) (conjunction,9.02')", "(H5,290.892,(r)) (Mercury,290.802,(p)) (conjunction,5.40')", "(Neptune,28.434,(r)) (H4,208.276,(c)) (opposition,9.50')", "(Uranus,134.595,(c)) (H1,134.680,(c)) (conjunction,5.11')", '11', '12', '13', '14', 13]
['1874-11-30 01:22:23', '0', "(Saturn,309.593,(r)) (H8,39.671,(p)) (square,4.66')\n(H10,88.167,(r)) (Sun,268.203,(p)) (opposition,2.20')", '2', '3', "(Neptune,29.053,(c)) (H9,28.886,(c)) (conjunction,9.96')", "(Sun,212.865,(c)) (H5,273.024,(c)) (sextile,9.54')", '6', "(Moon,330.838,(c)) (H1,150.411,(c)) (opposition,25.63')", "(Mercury,227.588,(r)) (H5,347.439,(p)) (trine,8.93')\n(H1,178.596,(r)) (Moon,358.254,(p)) (opposition,20.49')", "(Moon,34.870,(p)) (H1,214.389,(p)) (opposition,28.89')\n(Saturn,314.213,(p)) (POF,314.125,(p)) (conjunction,5.32')", '10', '11', "(Venus,262.031,(r)) (H10,22.002,(c)) (trine,1.69')", "(Moon,101.584,(p)) (POF,11.302,(p)) (square,16.96')", "(Mean_Node,29.075,(c)) (H1,119.093,(c)) (square,1.13')", 12]
['1874-11-30 00:44:39', '0', '1', '2', "(H10,79.467,(r)) (Mercury,259.445,(p)) (opposition,1.34')\n(Moon,103.234,(p)) (H10,103.748,(p)) (conjunction,30.86')\n(Venus,261.726,(c)) (H9,21.680,(c)) (trine,2.77')", '4', "(Mean_Node,24.369,(r)) (H5,264.304,(c)) (trine,3.90')", "(Uranus,135.229,(r)) (POF,315.170,(c)) (opposition,3.58')", "(H4,259.467,(r)) (H5,259.572,(c)) (conjunction,6.27')", '8', "(Sun,247.687,(r)) (H8,337.723,(c)) (square,2.14')", "(H1,171.951,(r)) (Moon,51.699,(p)) (trine,15.12')", '11', "(Jupiter,211.572,(p)) (H10,151.727,(p)) (sextile,9.30')", '13', '14', 9]
['1874-11-30 00:09:28', '0', '1', "(Neptune,28.435,(r)) (POF,28.400,(p)) (conjunction,2.10')", '3', '4', "(H5,288.164,(r)) (Moon,48.290,(c)) (trine,7.57')\n(Venus,255.722,(c)) (H5,255.870,(c)) (conjunction,8.89')", "(Jupiter,203.557,(r)) (H5,323.505,(p)) (trine,3.16')", "(H4,251.273,(r)) (Venus,251.372,(p)) (conjunction,5.92')\n(H5,288.164,(r)) (Sun,288.229,(p)) (conjunction,3.88')", '8', '9', '10', '11', '12', '13', "(Pluto,51.425,(r)) (H1,231.325,(p)) (opposition,6.00')\n(Moon,231.405,(p)) (H1,231.325,(p)) (conjunction,4.75')\n(Neptune,30.600,(c)) (H8,300.625,(c)) (square,1.55')", 9]
['1874-11-30 00:32:47', '0', '1', '2', "(Jupiter,198.853,(c)) (H9,18.972,(c)) (opposition,7.13')", "(Venus,249.700,(p)) (H1,189.577,(p)) (sextile,7.41')", "(H4,256.716,(r)) (Jupiter,196.628,(c)) (sextile,5.29')", "(Moon,19.955,(c)) (H5,259.783,(c)) (trine,10.34')", "(POF,71.299,(r)) (Venus,251.378,(p)) (opposition,4.71')\n(Mars,196.525,(r)) (H5,256.703,(c)) (sextile,10.64')\n(H4,256.716,(r)) (H5,256.703,(c)) (conjunction,0.83')", '8', "(Moon,34.385,(p)) (H4,304.391,(p)) (square,0.37')", "(H1,169.863,(r)) (Moon,229.648,(c)) (sextile,12.89')", '11', "(Mercury,188.791,(c)) (H10,8.614,(c)) (opposition,10.64')", '13', '14', 10]
['1874-11-30 02:14:47', '0', "(Mean_Node,23.299,(p)) (H1,203.310,(p)) (opposition,0.65')", "(Pluto,51.424,(r)) (POF,51.516,(p)) (conjunction,5.53')", '3', '4', "(H5,315.709,(r)) (Venus,255.781,(c)) (sextile,4.29')", '6', "(H4,280.237,(r)) (H5,280.338,(c)) (conjunction,6.05')", "(Moon,276.835,(c)) (H1,156.872,(c)) (trine,2.20')\n(Moon,276.835,(c)) (H5,276.886,(c)) (conjunction,3.02')", "(Moon,244.897,(c)) (H1,155.168,(c)) (square,16.28')", '10', "(POF,90.081,(r)) (Venus,269.948,(p)) (opposition,7.96')\n(Venus,262.014,(r)) (H1,142.193,(c)) (trine,10.74')", '12', "(Pluto,51.424,(r)) (H12,231.338,(p)) (opposition,5.13')", '14', 10]
['1874-11-30 02:40:32', "(Uranus,135.122,(p)) (H8,45.018,(p)) (square,6.22')", '1', "(Mars,211.673,(p)) (H1,211.523,(p)) (conjunction,8.97')", "(Mercury,227.632,(r)) (H9,47.663,(c)) (opposition,1.87')\n(H9,69.472,(r)) (Moon,189.821,(c)) (trine,20.95')", "(POF,94.814,(r)) (H9,94.694,(p)) (conjunction,7.18')\n(Venus,262.006,(r)) (H10,81.904,(c)) (opposition,6.15')", '5', "(H5,321.431,(r)) (Moon,21.308,(c)) (sextile,7.42')", "(H4,286.214,(r)) (H5,286.049,(c)) (conjunction,9.92')", '8', "(H8,37.686,(r)) (Saturn,307.663,(c)) (square,1.37')", '10', '11', "(Jupiter,189.072,(c)) (H9,9.125,(c)) (opposition,3.19')", "(H1,192.351,(r)) (Moon,102.329,(p)) (square,1.34')\n(Moon,102.329,(p)) (H10,192.429,(p)) (square,6.00')", "(Moon,150.232,(r)) (H8,330.407,(c)) (opposition,10.51')\n(Mean_Node,24.365,(r)) (H4,204.521,(c)) (opposition,9.38')", 14]
['1874-11-30 01:10:07', '0', '1', "(Mercury,241.112,(c)) (H10,61.210,(c)) (opposition,5.91')", '3', '4', "(H1,176.435,(r)) (Moon,236.739,(p)) (sextile,18.25')", '6', "(Mars,220.462,(p)) (H5,340.549,(p)) (trine,5.21')", "(Venus,262.035,(r)) (H5,261.974,(c)) (conjunction,3.64')", '9', '10', "(Jupiter,211.495,(p)) (POF,211.516,(p)) (conjunction,1.28')", "(Jupiter,189.058,(c)) (H1,129.162,(c)) (sextile,6.25')", '13', '14', 6]
['1874-11-30 00:23:12', '0', "(Neptune,28.117,(p)) (H8,28.004,(p)) (conjunction,6.74')", '2', '3', "(POF,69.534,(r)) (Venus,249.701,(p)) (opposition,10.03')\n(Moon,124.206,(p)) (H9,63.904,(p)) (sextile,18.10')\n(Uranus,135.230,(r)) (H9,15.406,(c)) (trine,10.56')", "(H4,254.483,(r)) (Uranus,134.440,(p)) (trine,2.59')\n(Jupiter,203.559,(r)) (H1,143.564,(c)) (sextile,0.28')\n(H1,168.175,(r)) (Moon,48.435,(c)) (trine,15.60')", "(Mars,196.521,(r)) (H1,196.393,(p)) (conjunction,7.71')", "(H4,254.483,(r)) (H5,254.351,(c)) (conjunction,7.94')", "(Venus,262.049,(r)) (H1,202.085,(p)) (sextile,2.14')\n(Mean_Node,22.043,(p)) (H1,202.085,(p)) (opposition,2.51')", "(H4,254.483,(r)) (Venus,254.536,(p)) (conjunction,3.20')\n(Pluto,50.807,(p)) (H8,50.820,(p)) (conjunction,0.77')\n(Moon,243.969,(c)) (H8,333.474,(c)) (square,29.70')", "(H5,291.185,(r)) (Moon,51.487,(p)) (trine,18.13')", '11', '12', '13', '14', 15]
['1874-11-30 01:46:39', "(H8,27.065,(r)) (Moon,27.346,(c)) (conjunction,16.81')", "(Mean_Node,24.367,(r)) (H10,114.295,(p)) (square,4.30')", '2', '3', '4', "(Venus,249.877,(p)) (H4,309.771,(p)) (sextile,6.38')", '6', "(H1,182.871,(r)) (Moon,302.874,(p)) (trine,0.21')", '8', '9', "(Mean_Node,24.367,(r)) (H4,324.236,(p)) (sextile,7.86')", '11', '12', "(Moon,188.828,(c)) (H12,98.954,(c)) (square,7.59')", '14', 6]
['1874-11-30 00:39:19', '0', '1', "(H1,171.012,(r)) (Mercury,260.890,(p)) (square,7.33')", "(H9,42.825,(r)) (Moon,103.181,(p)) (sextile,21.39')", "(H1,171.012,(r)) (Moon,170.906,(c)) (conjunction,6.38')", "(Mean_Node,26.202,(c)) (H1,146.376,(c)) (trine,10.43')", '6', "(H4,258.232,(r)) (H5,258.287,(c)) (conjunction,3.30')", "(Jupiter,194.628,(c)) (H5,254.530,(c)) (sextile,5.92')", "(Venus,246.500,(c)) (H8,336.666,(c)) (square,10.00')", '10', '11', '12', '13', '14', 7]
['1874-11-30 00:14:31', '0', '1', "(Mercury,227.550,(r)) (H10,47.610,(c)) (opposition,3.61')", '3', '4', "(Venus,262.052,(r)) (H1,142.053,(c)) (trine,0.08')", "(Uranus,135.230,(r)) (H5,255.353,(c)) (trine,7.42')", '7', "(Moon,357.605,(p)) (H4,297.265,(p)) (sextile,20.39')\n(Moon,148.956,(r)) (H4,208.911,(c)) (sextile,2.67')\n(H5,289.279,(r)) (Mars,169.351,(c)) (trine,4.26')", '9', "(Jupiter,203.558,(r)) (H1,203.446,(p)) (conjunction,6.71')\n(H5,289.279,(r)) (Moon,229.498,(c)) (sextile,13.09')", '11', "(H9,37.301,(r)) (Moon,337.175,(p)) (sextile,7.55')", '13', "(POF,67.941,(r)) (Mars,247.783,(p)) (opposition,9.46')\n(Mars,196.517,(r)) (H1,106.389,(c)) (square,7.69')", 11]
['1874-11-30 00:24:23', "(Saturn,309.590,(r)) (POF,309.503,(c)) (conjunction,5.25')", "(Neptune,28.117,(p)) (H8,28.241,(p)) (conjunction,7.49')", '2', "(H10,74.763,(r)) (Uranus,134.778,(p)) (sextile,0.90')", "(POF,69.755,(r)) (Venus,249.701,(p)) (opposition,3.22')\n(H10,74.763,(r)) (Uranus,134.734,(p)) (sextile,1.71')\n(Moon,124.217,(p)) (H9,64.167,(p)) (sextile,3.01')", "(Uranus,135.230,(r)) (H1,195.157,(p)) (sextile,4.35')\n(POF,69.755,(r)) (Venus,249.866,(p)) (opposition,6.69')\n(H1,168.386,(r)) (Moon,48.447,(c)) (trine,3.70')", "(Mars,196.522,(r)) (H1,196.603,(p)) (conjunction,4.90')", "(H4,254.763,(r)) (H5,254.646,(c)) (conjunction,6.98')\n(H5,291.449,(r)) (Mercury,231.415,(c)) (sextile,2.03')", "(H4,254.763,(r)) (Uranus,134.719,(c)) (trine,2.61')", "(Mean_Node,24.370,(r)) (H1,204.265,(p)) (opposition,6.32')\n(Moon,243.979,(c)) (H8,333.711,(c)) (square,16.06')", "(H5,291.449,(r)) (Moon,51.499,(p)) (trine,3.02')\n(Uranus,135.230,(r)) (H1,135.124,(c)) (conjunction,6.36')", "(Jupiter,203.559,(r)) (H10,143.591,(p)) (sextile,1.93')", '12', '13', '14', 18]
['1874-11-30 01:12:31', '0', '1', '2', "(Uranus,135.229,(r)) (H1,195.386,(p)) (sextile,9.42')", "(Mercury,227.582,(r)) (POF,47.577,(p)) (opposition,0.30')\n(Uranus,134.733,(p)) (H9,74.754,(p)) (sextile,1.26')\n(Mercury,241.152,(c)) (H10,61.261,(c)) (opposition,6.56')", "(Jupiter,203.565,(r)) (H1,203.593,(p)) (conjunction,1.66')\n(H1,176.858,(r)) (Moon,236.759,(p)) (sextile,5.92')\n(Mercury,275.851,(p)) (H5,335.872,(p)) (sextile,1.28')", "(Sun,210.985,(c)) (H1,150.914,(c)) (sextile,4.26')", '7', '8', "(Mars,224.390,(p)) (H4,314.219,(p)) (square,10.28')\n(Saturn,314.213,(p)) (H4,314.219,(p)) (conjunction,0.39')", "(Jupiter,203.565,(r)) (H1,143.523,(c)) (sextile,2.52')", "(Mercury,227.582,(r)) (H1,227.503,(p)) (conjunction,4.73')\n(Venus,262.034,(r)) (H10,21.984,(c)) (trine,2.98')", '12', '13', '14', 13]
['1874-11-30 00:47:35', '0', "(Sun,247.689,(r)) (H1,157.735,(c)) (square,2.75')", '2', "(Sun,247.689,(r)) (H9,67.791,(p)) (opposition,6.09')\n(Venus,262.041,(r)) (POF,22.166,(p)) (trine,7.47')", "(Venus,261.039,(c)) (H9,20.986,(c)) (trine,3.20')", "(H5,296.537,(r)) (Moon,236.552,(p)) (sextile,0.92')\n(H5,296.537,(r)) (Mercury,236.707,(c)) (sextile,10.20')", '6', "(Mean_Node,24.369,(r)) (H1,144.344,(c)) (trine,1.50')\n(H4,260.146,(r)) (H5,260.275,(c)) (conjunction,7.75')", "(Mars,196.531,(r)) (H5,256.555,(c)) (sextile,1.39')", "(Neptune,28.434,(r)) (H1,208.318,(p)) (opposition,6.96')", "(Moon,149.245,(r)) (H1,209.223,(p)) (sextile,1.29')", "(Uranus,135.229,(r)) (H10,15.285,(c)) (trine,3.35')", "(Venus,272.381,(p)) (H10,152.501,(p)) (trine,7.18')", '13', '14', 13]
['1874-11-30 00:17:12', '0', '1', '2', "(Uranus,135.230,(r)) (H9,15.401,(c)) (trine,10.27')", "(Mercury,227.551,(r)) (H10,47.729,(c)) (opposition,10.69')", "(Jupiter,203.558,(r)) (H5,323.391,(p)) (trine,10.00')", "(Uranus,135.230,(r)) (H1,195.339,(p)) (sextile,6.59')", '7', "(H4,253.083,(r)) (Venus,253.157,(p)) (conjunction,4.47')\n(Moon,357.630,(p)) (H4,297.903,(p)) (sextile,16.36')", '9', "(H5,289.866,(r)) (Moon,229.520,(c)) (sextile,20.79')\n(Venus,245.444,(c)) (H5,245.351,(c)) (conjunction,5.63')\n(Jupiter,193.798,(c)) (H1,133.863,(c)) (sextile,3.95')", "(H10,73.083,(r)) (Uranus,133.107,(p)) (sextile,1.47')\n(H1,167.120,(r)) (Venus,227.215,(c)) (sextile,5.67')\n(H10,73.083,(r)) (Mercury,193.250,(c)) (trine,10.00')", '12', '13', '14', 12]
['1874-11-30 02:59:12', '0', "(H8,41.357,(r)) (Saturn,311.364,(p)) (square,0.43')", "(H1,195.630,(r)) (H12,195.700,(p)) (conjunction,4.23')", '3', '4', "(H1,195.630,(r)) (Venus,255.802,(c)) (sextile,10.33')\n(H4,290.588,(r)) (Moon,50.078,(c)) (trine,30.60')", "(Jupiter,196.251,(c)) (H4,256.365,(c)) (sextile,6.89')", "(H1,195.630,(r)) (Jupiter,195.532,(c)) (conjunction,5.86')", "(Mercury,226.691,(c)) (H5,286.768,(c)) (sextile,4.62')", "(Pluto,51.423,(r)) (H1,231.326,(p)) (opposition,5.84')", "(H4,290.588,(r)) (Moon,230.853,(c)) (sextile,15.93')", "(H9,73.584,(r)) (Mercury,193.432,(c)) (trine,9.12')", "(Moon,150.395,(r)) (H9,150.541,(p)) (conjunction,8.78')", '13', "(Mercury,154.181,(c)) (H8,334.095,(c)) (opposition,5.19')", 12]
['1874-11-30 02:57:36', "(Mars,201.821,(p)) (H1,201.885,(p)) (conjunction,3.87')", "(Saturn,311.364,(p)) (H10,131.522,(p)) (opposition,9.45')\n(Mean_Node,24.364,(r)) (H8,24.493,(c)) (conjunction,7.75')", "(H1,195.349,(r)) (H12,195.382,(p)) (conjunction,1.97')", '3', '4', "(H4,290.212,(r)) (Moon,50.061,(c)) (trine,9.03')\n(Moon,50.061,(c)) (H1,170.578,(c)) (trine,31.02')", '6', '7', '8', "(Mean_Node,26.831,(c)) (POF,206.891,(c)) (opposition,3.62')", "(H1,195.349,(r)) (Venus,255.293,(p)) (sextile,3.32')", "(Uranus,135.229,(r)) (H9,15.297,(c)) (trine,4.11')", '12', '13', "(Mean_Node,29.071,(c)) (H4,209.033,(c)) (opposition,2.31')", 10]
['1874-11-30 02:29:12', "(Neptune,28.433,(r)) (H8,28.268,(c)) (conjunction,9.89')\n(Moon,27.789,(c)) (H8,28.268,(c)) (conjunction,28.76')", '1', "(Saturn,309.597,(r)) (H10,129.756,(p)) (opposition,9.54')\n(Saturn,308.136,(c)) (POF,128.037,(c)) (opposition,5.96')", '3', "(Moon,150.133,(r)) (H1,209.973,(p)) (sextile,9.59')\n(Moon,171.821,(c)) (H1,171.812,(c)) (conjunction,0.54')", '5', "(Mars,218.516,(p)) (H1,218.411,(p)) (conjunction,6.32')\n(Mean_Node,22.434,(p)) (H4,322.590,(p)) (sextile,9.38')", "(H4,283.576,(r)) (H5,283.541,(c)) (conjunction,2.07')", '8', "(H8,35.456,(r)) (Moon,35.524,(p)) (conjunction,4.07')", '10', "(Moon,301.072,(p)) (H1,241.145,(p)) (sextile,4.40')", '12', '13', '14', 11]
['1874-11-30 02:51:20', '0', '1', "(Uranus,135.229,(r)) (H10,135.284,(p)) (conjunction,3.31')\n(POF,96.798,(r)) (H3,276.658,(p)) (opposition,8.39')\n(H1,194.248,(r)) (H12,194.134,(p)) (conjunction,6.87')", '3', '4', "(Moon,49.995,(c)) (H1,169.476,(c)) (trine,31.14')", '6', "(H1,194.248,(r)) (Uranus,134.245,(p)) (sextile,0.23')\n(Moon,303.465,(p)) (H5,3.843,(p)) (sextile,22.69')", "(Sun,247.776,(r)) (H5,7.946,(p)) (trine,10.19')\n(POF,96.798,(r)) (Moon,277.153,(c)) (opposition,21.32')", "(Moon,150.326,(r)) (POF,330.482,(p)) (opposition,9.34')\n(Moon,245.201,(c)) (H4,245.628,(c)) (conjunction,25.67')", "(Mercury,221.772,(c)) (H5,281.872,(c)) (sextile,6.00')", "(Mercury,227.638,(r)) (H10,47.545,(c)) (opposition,5.59')\n(Uranus,133.819,(c)) (H9,13.860,(c)) (trine,2.48')", '12', "(Neptune,28.432,(r)) (POF,28.604,(p)) (conjunction,10.32')\n(Neptune,28.449,(p)) (POF,28.604,(p)) (conjunction,9.31')", '14', 15]
