['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 08:00:08', "(Mercury,333.435,(r)) (Moon,63.665,(cr)) (square,13.80')", "(Venus,327.344,(r)) (Moon,177.642,(dr)) (150-quincunx,17.93')\n(H3,102.331,(r)) (Mars,327.272,(dp)) (135-sesquisquare,3.56')\n(H3,102.331,(r)) (Mars,327.238,(dr)) (135-sesquisquare,5.58')\n(H4,134.900,(r)) (Venus,14.950,(dp)) (trine,3.03')\n(H4,134.900,(r)) (Jupiter,315.005,(dp)) (opposition,6.29')\n(H4,134.900,(r)) (Venus,14.959,(dr)) (trine,3.56')\n(H4,134.900,(r)) (Jupiter,314.995,(dr)) (opposition,5.74')", "(Mean_Node,121.343,(r)) (Moon,301.755,(dr)) (opposition,24.77')\n(H3,102.331,(r)) (Jupiter,342.373,(dr)) (trine,2.53')\n(H10,314.900,(r)) (Mean_Node,314.741,(cp)) (conjunction,9.55')\n(H10,314.900,(r)) (Mean_Node,314.795,(cr)) (conjunction,6.28')", "(H10,314.900,(r)) (Uranus,0.063,(dp)) (45-semisquare,9.79')\n(H10,314.900,(r)) (Uranus,359.951,(dr)) (45-semisquare,3.08')\n(Venus,327.344,(r)) (Moon,57.223,(cp)) (square,7.21')\n(H9,282.331,(r)) (Moon,57.223,(cp)) (135-sesquisquare,6.47')", '4', '5', "(Venus,327.344,(r)) (Moon,117.577,(dr)) (150-quincunx,14.02')\n(Mercury,333.435,(r)) (Moon,3.654,(cr)) (30-semisextile,13.12')\n(Jupiter,34.714,(r)) (Moon,4.524,(cp)) (30-semisextile,11.40')\n(Uranus,318.699,(r)) (Moon,3.654,(cr)) (45-semisquare,2.73')\n(H4,134.900,(r)) (Mercury,359.975,(cp)) (135-sesquisquare,4.53')\n(H4,134.900,(r)) (Mercury,0.016,(cr)) (135-sesquisquare,6.96')", "(H4,134.900,(r)) (Uranus,15.045,(dp)) (trine,8.73')\n(H4,134.900,(r)) (Uranus,15.023,(dr)) (trine,7.39')\n(H8,251.259,(r)) (Mean_Node,191.211,(dp)) (sextile,2.91')\n(H8,251.259,(r)) (Mean_Node,191.233,(dr)) (sextile,1.58')\n(Uranus,318.699,(r)) (Moon,228.748,(cr)) (square,2.93')", "(Sun,351.055,(r)) (Moon,21.074,(dr)) (30-semisextile,1.11')\n(Mars,21.327,(r)) (Moon,21.074,(dr)) (conjunction,15.17')", "(Mercury,333.435,(r)) (Moon,153.485,(dr)) (opposition,3.00')\n(H1,42.003,(r)) (Venus,11.867,(dp)) (30-semisextile,8.11')\n(H1,42.003,(r)) (Venus,12.181,(dr)) (30-semisextile,10.70')\n(H3,102.331,(r)) (Venus,12.181,(dr)) (square,9.02')", "(Mercury,333.435,(r)) (Moon,153.235,(dr)) (opposition,11.98')\n(Saturn,43.324,(r)) (Moon,313.302,(cr)) (square,1.33')\n(H1,42.003,(r)) (Mars,11.874,(cp)) (30-semisextile,7.73')", "(Venus,327.344,(r)) (Moon,147.868,(dr)) (opposition,31.44')\n(H3,102.331,(r)) (Venus,12.298,(dr)) (square,2.02')", "(Mars,21.327,(r)) (Moon,51.604,(dr)) (30-semisextile,16.64')\n(H1,42.003,(r)) (Mercury,356.922,(dr)) (45-semisquare,4.81')", '13', "(Neptune,305.684,(r)) (Moon,335.631,(dp)) (30-semisextile,3.16')\n(Mercury,333.435,(r)) (Moon,153.356,(cp)) (opposition,4.75')", "(Moon,55.471,(r)) (Moon,100.352,(dp)) (45-semisquare,7.16')\n(H1,42.003,(r)) (Uranus,41.968,(dp)) (conjunction,2.08')\n(H1,42.003,(r)) (Uranus,41.951,(dr)) (conjunction,3.09')\n(Moon,55.471,(r)) (Moon,25.740,(cp)) (30-semisextile,16.14')", 46]
['2000-03-11 07:49:19', "(Mercury,333.438,(r)) (Moon,63.564,(cr)) (square,7.58')", "(Venus,327.334,(r)) (Moon,177.538,(dr)) (150-quincunx,12.24')", "(Mean_Node,121.343,(r)) (Moon,301.667,(dr)) (opposition,19.43')\n(H10,312.194,(r)) (Jupiter,342.372,(dr)) (30-semisextile,10.65')", "(Venus,327.334,(r)) (Moon,57.118,(cp)) (square,12.99')", "(H9,279.792,(r)) (Neptune,279.937,(cp)) (conjunction,8.69')\n(H9,279.792,(r)) (Neptune,279.911,(cr)) (conjunction,7.14')", "(H1,39.648,(r)) (Pluto,219.733,(cp)) (opposition,5.12')\n(H1,39.648,(r)) (Pluto,219.757,(cr)) (opposition,6.55')\n(H3,99.792,(r)) (Pluto,219.733,(cp)) (trine,3.54')\n(H3,99.792,(r)) (Pluto,219.757,(cr)) (trine,2.11')", "(Venus,327.334,(r)) (Moon,117.488,(dr)) (150-quincunx,9.22')\n(Mercury,333.438,(r)) (Moon,3.559,(cr)) (30-semisextile,7.24')\n(Jupiter,34.712,(r)) (Moon,4.429,(cp)) (30-semisextile,16.97')\n(Uranus,318.699,(r)) (Moon,3.559,(cr)) (45-semisquare,8.42')", "(H8,248.848,(r)) (Venus,23.898,(dp)) (135-sesquisquare,3.02')\n(Uranus,318.699,(r)) (Moon,228.640,(cr)) (square,3.55')", "(Sun,351.048,(r)) (Moon,20.961,(dr)) (30-semisextile,5.19')\n(Mars,21.321,(r)) (Moon,20.961,(dr)) (conjunction,21.59')", "(Mercury,333.438,(r)) (Moon,153.386,(dr)) (opposition,3.14')\n(H1,39.648,(r)) (Mercury,354.678,(dr)) (45-semisquare,1.80')\n(H10,312.194,(r)) (Venus,12.183,(dr)) (sextile,0.67')", "(Mercury,333.438,(r)) (Moon,153.136,(dr)) (opposition,18.12')\n(H1,39.648,(r)) (Mercury,354.641,(dr)) (45-semisquare,0.42')\n(H10,312.194,(r)) (Saturn,267.280,(dp)) (45-semisquare,5.16')\n(H10,312.194,(r)) (Saturn,267.236,(dr)) (45-semisquare,2.50')\n(Saturn,43.323,(r)) (Moon,313.212,(cr)) (square,6.67')", "(Venus,327.334,(r)) (Moon,147.767,(dr)) (opposition,25.99')\n(H4,132.194,(r)) (Venus,12.300,(dr)) (trine,6.32')\n(H3,99.792,(r)) (Mercury,339.683,(cp)) (trine,6.57')\n(H7,219.648,(r)) (Mercury,339.683,(cp)) (trine,2.09')", "(Mars,21.321,(r)) (Moon,51.508,(dr)) (30-semisextile,11.18')\n(H1,39.648,(r)) (Neptune,264.791,(cp)) (135-sesquisquare,8.56')\n(H1,39.648,(r)) (Neptune,264.787,(cr)) (135-sesquisquare,8.35')", "(H7,219.648,(r)) (Saturn,309.578,(dp)) (square,4.19')\n(H7,219.648,(r)) (Saturn,309.564,(dr)) (square,5.03')\n(H7,219.648,(r)) (Venus,309.702,(cp)) (square,3.22')\n(H7,219.648,(r)) (Mars,339.586,(cp)) (trine,3.74')\n(H7,219.648,(r)) (Saturn,159.731,(cp)) (sextile,4.97')\n(H7,219.648,(r)) (Venus,309.536,(cr)) (square,6.74')\n(H7,219.648,(r)) (Mars,339.474,(cr)) (trine,10.41')\n(H7,219.648,(r)) (Saturn,159.742,(cr)) (sextile,5.63')", "(Neptune,305.683,(r)) (Moon,335.535,(dp)) (30-semisextile,8.88')\n(H1,39.648,(r)) (Saturn,309.604,(dp)) (square,2.63')\n(H1,39.648,(r)) (Saturn,309.539,(dr)) (square,6.55')\n(H9,279.792,(r)) (Saturn,309.604,(dp)) (30-semisextile,11.29')\n(Mercury,333.438,(r)) (Moon,153.267,(cp)) (opposition,10.26')\n(H1,39.648,(r)) (Mars,339.788,(cp)) (sextile,8.38')\n(H1,39.648,(r)) (Saturn,159.711,(cp)) (trine,3.77')\n(H1,39.648,(r)) (Saturn,159.762,(cr)) (trine,6.86')\n(H9,279.792,(r)) (Mars,339.788,(cp)) (sextile,0.28')\n(H9,279.792,(r)) (Saturn,159.711,(cp)) (trine,4.89')\n(H9,279.792,(r)) (Saturn,159.762,(cr)) (trine,1.80')", "(Moon,55.366,(r)) (Moon,100.263,(dp)) (45-semisquare,6.20')\n(H9,279.792,(r)) (Moon,100.263,(dp)) (opposition,28.22')\n(Moon,55.366,(r)) (Moon,25.643,(cp)) (30-semisextile,16.60')", 56]
['2000-03-11 06:07:36', "(H4,107.676,(r)) (Moon,62.614,(cr)) (45-semisquare,3.70')\n(H7,197.165,(r)) (Mars,317.294,(cp)) (trine,7.75')\n(H7,197.165,(r)) (Uranus,287.305,(cp)) (square,8.39')\n(H7,197.165,(r)) (Uranus,287.272,(cr)) (square,6.40')", "(Venus,327.247,(r)) (Moon,177.159,(dp)) (150-quincunx,5.28')", "(Mean_Node,121.347,(r)) (Moon,300.833,(dr)) (opposition,30.83')\n(H10,287.676,(r)) (Mercury,347.612,(dr)) (sextile,3.82')\n(H1,17.165,(r)) (Moon,166.963,(cr)) (150-quincunx,12.14')", "(Venus,327.247,(r)) (Moon,27.447,(cr)) (sextile,12.03')\n(H10,287.676,(r)) (Mercury,332.579,(cp)) (45-semisquare,5.80')", "(Venus,327.247,(r)) (Moon,267.477,(cp)) (sextile,13.78')", "(Saturn,43.316,(r)) (Moon,358.409,(dp)) (45-semisquare,5.55')", "(Venus,327.247,(r)) (Moon,117.470,(dp)) (150-quincunx,13.36')\n(Mercury,333.465,(r)) (Moon,3.539,(cp)) (30-semisextile,4.45')\n(Uranus,318.695,(r)) (Moon,3.539,(cp)) (45-semisquare,9.38')", "(H4,107.676,(r)) (Moon,227.617,(cr)) (trine,3.50')", "(H1,17.165,(r)) (Pluto,287.128,(dp)) (square,2.22')\n(H1,17.165,(r)) (Pluto,287.120,(dr)) (square,2.69')\n(Saturn,43.316,(r)) (Moon,88.151,(cp)) (45-semisquare,9.93')\n(H8,226.004,(r)) (Saturn,226.172,(cp)) (conjunction,10.09')\n(H8,226.004,(r)) (Saturn,226.183,(cr)) (conjunction,10.76')", "(H1,17.165,(r)) (Moon,152.449,(dr)) (135-sesquisquare,17.03')\n(H10,287.676,(r)) (Mean_Node,152.512,(dp)) (135-sesquisquare,9.81')\n(H10,287.676,(r)) (Moon,152.449,(dr)) (135-sesquisquare,13.61')\n(H10,287.676,(r)) (Mean_Node,152.567,(dr)) (135-sesquisquare,6.53')", '10', "(Venus,327.247,(r)) (Moon,146.824,(dr)) (opposition,25.37')\n(H4,107.676,(r)) (Mean_Node,152.489,(dp)) (45-semisquare,11.19')\n(H4,107.676,(r)) (Mean_Node,152.589,(dr)) (45-semisquare,5.19')", "(H1,17.165,(r)) (Mars,47.136,(dr)) (30-semisextile,1.75')\n(H9,256.388,(r)) (Neptune,346.362,(dp)) (square,1.54')\n(H9,256.388,(r)) (Neptune,346.347,(dr)) (square,2.43')", "(Mean_Node,121.347,(r)) (Moon,331.253,(dp)) (150-quincunx,5.61')\n(H4,107.676,(r)) (Venus,347.684,(dp)) (trine,0.52')\n(H4,107.676,(r)) (Venus,347.508,(dr)) (trine,10.08')\n(Venus,327.247,(r)) (Moon,147.705,(cr)) (opposition,27.46')\n(H4,107.676,(r)) (Mean_Node,167.522,(cp)) (sextile,9.20')\n(H4,107.676,(r)) (Mean_Node,167.530,(cr)) (sextile,8.75')", '14', "(Moon,54.377,(r)) (Moon,99.424,(dp)) (45-semisquare,2.83')\n(Jupiter,34.698,(r)) (Moon,94.575,(dr)) (sextile,7.36')\n(H9,256.388,(r)) (Jupiter,346.550,(dp)) (square,9.71')\n(H9,256.388,(r)) (Jupiter,346.451,(dr)) (square,3.79')\n(H10,287.676,(r)) (Mercury,332.579,(dr)) (45-semisquare,5.80')\n(H9,256.388,(r)) (Uranus,226.226,(cp)) (30-semisextile,9.73')\n(H9,256.388,(r)) (Uranus,226.233,(cr)) (30-semisextile,9.30')", 44]
['2000-03-11 07:27:35', "(Mercury,333.444,(r)) (Moon,63.361,(cr)) (square,4.95')\n(Mean_Node,121.344,(r)) (Moon,76.571,(cp)) (45-semisquare,13.63')", "(Venus,327.316,(r)) (Moon,177.328,(dr)) (150-quincunx,0.77')\n(H3,94.728,(r)) (Mercury,334.602,(dp)) (trine,7.56')\n(H3,94.728,(r)) (Mercury,334.531,(dr)) (trine,11.82')", "(Mean_Node,121.344,(r)) (Moon,301.489,(dr)) (opposition,8.70')\n(H1,34.892,(r)) (Venus,4.778,(dr)) (30-semisextile,6.80')\n(H3,94.728,(r)) (Venus,4.778,(dr)) (square,2.99')", "(H1,34.892,(r)) (Uranus,274.999,(cp)) (trine,6.44')\n(H1,34.892,(r)) (Uranus,274.950,(cr)) (trine,3.53')", "(Sun,351.033,(r)) (Moon,201.322,(dr)) (150-quincunx,17.34')\n(H10,306.815,(r)) (Mercury,6.820,(dp)) (sextile,0.31')", '5', "(Venus,327.316,(r)) (Moon,117.308,(dr)) (150-quincunx,0.43')\n(Pluto,252.897,(r)) (Moon,118.127,(dp)) (135-sesquisquare,13.79')\n(Mercury,333.444,(r)) (Moon,3.367,(cr)) (30-semisextile,4.59')\n(H3,94.728,(r)) (Jupiter,334.553,(cp)) (trine,10.55')\n(H3,94.728,(r)) (Jupiter,334.536,(cr)) (trine,11.52')", "(H1,34.892,(r)) (Moon,244.957,(dp)) (150-quincunx,3.95')\n(H1,34.892,(r)) (Saturn,244.926,(dp)) (150-quincunx,2.05')\n(H1,34.892,(r)) (Saturn,244.924,(dr)) (150-quincunx,1.95')\n(Uranus,318.698,(r)) (Moon,228.421,(cr)) (square,16.60')", "(Sun,351.033,(r)) (Moon,20.735,(dr)) (30-semisextile,17.87')\n(H8,243.997,(r)) (Uranus,18.825,(dp)) (135-sesquisquare,10.32')\n(H8,243.997,(r)) (Uranus,18.803,(dr)) (135-sesquisquare,11.64')\n(H10,306.815,(r)) (Mean_Node,171.869,(dp)) (135-sesquisquare,3.22')\n(H10,306.815,(r)) (Mean_Node,171.891,(dr)) (135-sesquisquare,4.56')", "(Mercury,333.444,(r)) (Moon,153.186,(dr)) (opposition,15.48')", "(Mercury,333.444,(r)) (Moon,152.936,(dr)) (opposition,30.47')\n(Saturn,43.322,(r)) (Moon,313.032,(cr)) (square,17.39')\n(Pluto,252.897,(r)) (Moon,313.032,(cr)) (sextile,8.08')", "(Venus,327.316,(r)) (Moon,147.566,(dr)) (opposition,15.02')", "(Mars,21.310,(r)) (Moon,51.314,(dr)) (30-semisextile,0.22')", '13', "(H9,274.728,(r)) (Mars,64.599,(dp)) (150-quincunx,7.76')\n(Mercury,333.444,(r)) (Moon,153.088,(cp)) (opposition,21.35')", "(Moon,55.155,(r)) (Moon,100.083,(dp)) (45-semisquare,4.27')\n(H1,34.892,(r)) (Venus,304.914,(dr)) (square,1.37')\n(H9,274.728,(r)) (Moon,95.236,(dr)) (opposition,30.43')\n(H9,274.728,(r)) (Venus,304.914,(dr)) (30-semisextile,11.15')\n(Moon,55.155,(r)) (Moon,25.447,(cp)) (30-semisextile,17.52')\n(H10,306.815,(r)) (Mean_Node,186.855,(cp)) (trine,2.42')\n(H10,306.815,(r)) (Mean_Node,186.877,(cr)) (trine,3.71')", 41]
['2000-03-11 07:20:39', "(Mercury,333.446,(r)) (Moon,63.296,(cr)) (square,8.95')\n(Mean_Node,121.344,(r)) (Moon,76.505,(cp)) (45-semisquare,9.68')\n(H7,213.369,(r)) (Moon,63.296,(cr)) (150-quincunx,4.35')", "(Venus,327.310,(r)) (Moon,177.262,(dr)) (150-quincunx,2.89')\n(H3,93.124,(r)) (Pluto,273.145,(dp)) (opposition,1.28')\n(H3,93.124,(r)) (Pluto,273.145,(dr)) (opposition,1.24')", "(Mean_Node,121.344,(r)) (Moon,301.432,(dr)) (opposition,5.27')", "(H10,305.117,(r)) (Uranus,274.999,(cp)) (30-semisextile,7.10')\n(H10,305.117,(r)) (Uranus,274.950,(cr)) (30-semisextile,10.02')", "(Sun,351.028,(r)) (Moon,201.250,(dr)) (150-quincunx,13.33')", '5', "(Venus,327.310,(r)) (Moon,117.251,(dr)) (150-quincunx,3.51')\n(Pluto,252.897,(r)) (Moon,118.070,(dp)) (135-sesquisquare,10.38')\n(H4,125.117,(r)) (Venus,305.251,(dp)) (opposition,8.04')\n(H4,125.117,(r)) (Venus,305.189,(dr)) (opposition,4.31')\n(Mercury,333.446,(r)) (Moon,3.306,(cr)) (30-semisextile,8.36')\n(H3,93.124,(r)) (Venus,3.238,(cp)) (square,6.87')\n(H3,93.124,(r)) (Moon,3.306,(cr)) (square,10.94')\n(H3,93.124,(r)) (Venus,3.152,(cr)) (square,1.72')\n(H7,213.369,(r)) (Venus,3.238,(cp)) (150-quincunx,7.83')\n(H7,213.369,(r)) (Moon,3.306,(cr)) (150-quincunx,3.76')", "(H4,125.117,(r)) (Moon,244.896,(dp)) (trine,13.27')\n(H4,125.117,(r)) (Saturn,244.926,(dp)) (trine,11.49')\n(H4,125.117,(r)) (Saturn,244.924,(dr)) (trine,11.59')\n(H1,33.369,(r)) (Neptune,273.451,(cp)) (trine,4.92')\n(H1,33.369,(r)) (Neptune,273.445,(cr)) (trine,4.58')", '8', "(Mercury,333.446,(r)) (Moon,153.122,(dr)) (opposition,19.42')\n(Mean_Node,121.344,(r)) (Moon,166.596,(dp)) (45-semisquare,15.11')\n(H1,33.369,(r)) (Moon,153.122,(dr)) (trine,14.82')\n(H3,93.124,(r)) (Moon,153.122,(dr)) (sextile,0.12')", "(Pluto,252.897,(r)) (Moon,312.974,(cr)) (sextile,4.63')", "(Venus,327.310,(r)) (Moon,147.502,(dr)) (opposition,11.52')", "(Mars,21.306,(r)) (Moon,51.252,(dr)) (30-semisextile,3.28')", '13', "(Mercury,333.446,(r)) (Moon,153.031,(cp)) (opposition,24.88')", "(Moon,55.087,(r)) (Moon,100.026,(dp)) (45-semisquare,3.66')\n(H1,33.369,(r)) (Mercury,333.314,(dp)) (sextile,3.27')\n(H9,273.124,(r)) (Mercury,333.314,(dp)) (sextile,11.43')\n(H10,305.117,(r)) (Venus,305.287,(dp)) (conjunction,10.21')\n(H10,305.117,(r)) (Moon,95.178,(dr)) (150-quincunx,3.67')\n(Moon,55.087,(r)) (Moon,25.384,(cp)) (30-semisextile,17.82')", 39]
['2000-03-11 05:35:44', '0', '1', "(H3,69.102,(r)) (Uranus,279.132,(cp)) (150-quincunx,1.83')\n(H3,69.102,(r)) (Uranus,279.104,(cr)) (150-quincunx,0.11')", "(H1,10.023,(r)) (Jupiter,10.091,(dr)) (conjunction,4.12')\n(H10,280.264,(r)) (Jupiter,10.091,(dr)) (square,10.39')\n(Venus,327.220,(r)) (Moon,27.117,(cr)) (sextile,6.15')", "(H9,249.102,(r)) (Jupiter,39.130,(dp)) (150-quincunx,1.66')\n(H9,249.102,(r)) (Mean_Node,249.216,(dp)) (conjunction,6.82')\n(H9,249.102,(r)) (Mean_Node,249.296,(dr)) (conjunction,11.63')\n(Venus,327.220,(r)) (Moon,267.173,(cp)) (sextile,2.82')\n(H1,10.023,(r)) (Neptune,279.935,(cp)) (square,5.23')\n(H1,10.023,(r)) (Neptune,279.910,(cr)) (square,6.78')", "(Saturn,43.314,(r)) (Moon,358.115,(dp)) (45-semisquare,11.95')", "(Venus,327.220,(r)) (Moon,117.208,(dp)) (150-quincunx,0.71')\n(Mercury,333.474,(r)) (Moon,3.260,(cp)) (30-semisextile,12.82')", '7', "(H1,10.023,(r)) (Neptune,339.935,(dp)) (30-semisextile,5.28')\n(H1,10.023,(r)) (Neptune,339.919,(dr)) (30-semisextile,6.23')\n(H1,10.023,(r)) (Mars,234.890,(cp)) (135-sesquisquare,7.94')", "(H3,69.102,(r)) (Uranus,249.108,(cp)) (opposition,0.38')\n(H3,69.102,(r)) (Uranus,249.106,(cr)) (opposition,0.23')", '10', "(Sun,350.955,(r)) (Moon,171.296,(dp)) (opposition,20.43')\n(H3,69.102,(r)) (Uranus,249.109,(cp)) (opposition,0.42')\n(H3,69.102,(r)) (Uranus,249.104,(cr)) (opposition,0.15')", '12', "(Venus,327.220,(r)) (Moon,147.441,(cr)) (opposition,13.31')", "(H1,10.023,(r)) (Mercury,324.938,(dp)) (45-semisquare,5.05')\n(H9,249.102,(r)) (Mars,339.193,(cr)) (square,5.48')", "(Moon,54.068,(r)) (Moon,99.162,(dp)) (45-semisquare,5.66')\n(H9,249.102,(r)) (Moon,99.162,(dp)) (150-quincunx,3.59')", 27]
['2000-03-11 07:46:39', "(Mercury,333.439,(r)) (Moon,63.539,(cr)) (square,6.04')", "(Venus,327.332,(r)) (Moon,177.512,(dr)) (150-quincunx,10.83')", "(Mean_Node,121.343,(r)) (Moon,301.645,(dr)) (opposition,18.12')\n(H1,39.066,(r)) (Uranus,279.135,(cp)) (trine,4.16')\n(H1,39.066,(r)) (Uranus,279.106,(cr)) (trine,2.44')\n(H3,99.168,(r)) (Uranus,279.135,(cp)) (opposition,1.97')\n(H3,99.168,(r)) (Uranus,279.106,(cr)) (opposition,3.69')", "(H1,39.066,(r)) (Moon,83.930,(dp)) (45-semisquare,8.13')\n(Venus,327.332,(r)) (Moon,57.092,(cp)) (square,14.41')", "(H1,39.066,(r)) (Jupiter,39.148,(dp)) (conjunction,4.92')\n(H1,39.066,(r)) (Mean_Node,249.211,(dp)) (150-quincunx,8.71')\n(H9,279.168,(r)) (Jupiter,39.148,(dp)) (trine,1.21')\n(H9,279.168,(r)) (Mean_Node,249.211,(dp)) (30-semisextile,2.58')\n(H9,279.168,(r)) (Mean_Node,249.291,(dr)) (30-semisextile,7.39')", "(H1,39.066,(r)) (Moon,338.910,(dr)) (sextile,9.32')\n(H3,99.168,(r)) (Moon,338.910,(dr)) (trine,15.45')\n(H10,311.529,(r)) (Pluto,281.332,(dp)) (30-semisextile,11.82')", "(Venus,327.332,(r)) (Moon,117.466,(dr)) (150-quincunx,8.04')\n(Mercury,333.439,(r)) (Moon,3.535,(cr)) (30-semisextile,5.79')\n(Uranus,318.699,(r)) (Moon,3.535,(cr)) (45-semisquare,9.82')", "(H8,248.253,(r)) (Venus,23.389,(dr)) (135-sesquisquare,8.18')\n(Uranus,318.699,(r)) (Moon,228.613,(cr)) (square,5.15')", "(Sun,351.046,(r)) (Moon,20.934,(dr)) (30-semisextile,6.74')\n(Mars,21.320,(r)) (Moon,20.934,(dr)) (conjunction,23.17')", "(Mercury,333.439,(r)) (Moon,153.361,(dr)) (opposition,4.65')\n(H10,311.529,(r)) (Mercury,356.695,(dp)) (45-semisquare,9.92')\n(H1,39.066,(r)) (Mercury,338.940,(cp)) (sextile,7.52')\n(H1,39.066,(r)) (Uranus,249.108,(cp)) (150-quincunx,2.57')\n(H1,39.066,(r)) (Uranus,249.106,(cr)) (150-quincunx,2.42')\n(H3,99.168,(r)) (Uranus,249.108,(cp)) (150-quincunx,3.56')\n(H3,99.168,(r)) (Uranus,249.106,(cr)) (150-quincunx,3.71')", "(Mercury,333.439,(r)) (Moon,153.111,(dr)) (opposition,19.63')\n(Saturn,43.323,(r)) (Moon,313.190,(cr)) (square,7.98')\n(Pluto,252.897,(r)) (Moon,313.190,(cr)) (sextile,17.56')\n(H1,39.066,(r)) (Mercury,338.973,(cp)) (sextile,5.55')\n(H1,39.066,(r)) (Uranus,249.108,(cp)) (150-quincunx,2.57')\n(H1,39.066,(r)) (Uranus,249.106,(cr)) (150-quincunx,2.42')", "(Venus,327.332,(r)) (Moon,147.743,(dr)) (opposition,24.64')\n(H4,131.529,(r)) (Venus,11.725,(dp)) (trine,11.73')\n(H3,99.168,(r)) (Uranus,249.109,(cp)) (150-quincunx,3.52')\n(H3,99.168,(r)) (Uranus,249.105,(cr)) (150-quincunx,3.79')\n(H7,219.066,(r)) (Uranus,249.109,(cp)) (30-semisextile,2.61')\n(H7,219.066,(r)) (Uranus,249.105,(cr)) (30-semisextile,2.34')", "(Mars,21.320,(r)) (Moon,51.484,(dr)) (30-semisextile,9.84')\n(H10,311.529,(r)) (Mercury,356.613,(dp)) (45-semisquare,4.99')", '13', "(Neptune,305.683,(r)) (Moon,335.512,(dp)) (30-semisextile,10.30')\n(H9,279.168,(r)) (Mercury,324.253,(dr)) (45-semisquare,5.10')\n(Mercury,333.439,(r)) (Moon,153.245,(cp)) (opposition,11.62')\n(H1,39.066,(r)) (Mars,339.265,(cr)) (sextile,11.97')\n(H9,279.168,(r)) (Mars,339.265,(cr)) (sextile,5.84')", "(Moon,55.340,(r)) (Moon,100.241,(dp)) (45-semisquare,5.96')\n(Moon,55.340,(r)) (Moon,25.619,(cp)) (30-semisextile,16.71')\n(H10,311.529,(r)) (Jupiter,86.713,(cp)) (135-sesquisquare,11.02')\n(H10,311.529,(r)) (Jupiter,86.687,(cr)) (135-sesquisquare,9.48')", 54]
['2000-03-11 06:30:16', "(H4,113.008,(r)) (Neptune,322.809,(dp)) (150-quincunx,11.92')\n(H4,113.008,(r)) (Pluto,232.883,(cp)) (trine,7.46')\n(H4,113.008,(r)) (Pluto,232.892,(cr)) (trine,6.94')", "(Venus,327.266,(r)) (Moon,177.377,(dp)) (150-quincunx,6.61')\n(H3,81.561,(r)) (Venus,21.585,(cp)) (sextile,1.45')\n(H3,81.561,(r)) (Venus,21.533,(cr)) (sextile,1.72')", "(Mean_Node,121.346,(r)) (Moon,301.019,(dr)) (opposition,19.63')\n(H3,81.561,(r)) (Venus,306.383,(cp)) (135-sesquisquare,10.72')", "(H10,293.008,(r)) (Moon,83.249,(dp)) (150-quincunx,14.50')", "(Sun,350.993,(r)) (Moon,200.730,(dr)) (150-quincunx,15.81')\n(H1,22.221,(r)) (Moon,247.260,(cr)) (135-sesquisquare,2.35')\n(H10,293.008,(r)) (Mercury,322.811,(cr)) (30-semisextile,11.80')", "(Saturn,43.318,(r)) (Moon,358.618,(dp)) (45-semisquare,17.99')\n(H1,22.221,(r)) (Mercury,337.202,(dp)) (45-semisquare,1.10')\n(H10,293.008,(r)) (Moon,338.180,(dr)) (45-semisquare,10.33')\n(H10,293.008,(r)) (Mercury,338.191,(dr)) (45-semisquare,11.02')", "(Pluto,252.897,(r)) (Moon,117.656,(dp)) (135-sesquisquare,14.47')\n(Mercury,333.459,(r)) (Moon,3.738,(cp)) (30-semisextile,16.72')\n(Uranus,318.696,(r)) (Moon,3.738,(cp)) (45-semisquare,2.49')\n(H7,202.221,(r)) (Uranus,262.263,(cp)) (sextile,2.54')\n(H7,202.221,(r)) (Uranus,262.262,(cr)) (sextile,2.49')", "(H1,22.221,(r)) (Venus,22.205,(cp)) (conjunction,0.93')\n(H1,22.221,(r)) (Venus,22.167,(cr)) (conjunction,3.26')", "(Saturn,43.318,(r)) (Moon,88.361,(cp)) (45-semisquare,2.62')\n(H10,293.008,(r)) (Moon,82.733,(cr)) (150-quincunx,16.50')", "(Mean_Node,121.346,(r)) (Moon,166.142,(dp)) (45-semisquare,12.22')\n(H3,81.561,(r)) (Jupiter,201.404,(dp)) (trine,9.45')\n(H3,81.561,(r)) (Jupiter,201.502,(dr)) (trine,3.53')\n(H1,22.221,(r)) (Mercury,337.069,(cr)) (45-semisquare,9.09')\n(H3,81.561,(r)) (Venus,21.498,(cp)) (sextile,3.76')", "(H1,22.221,(r)) (Mercury,337.036,(cr)) (45-semisquare,11.09')", "(Venus,327.266,(r)) (Moon,147.034,(dr)) (opposition,13.92')\n(H3,81.561,(r)) (Moon,171.783,(dp)) (square,13.32')\n(H3,81.561,(r)) (Jupiter,201.542,(dr)) (trine,1.13')", '12', "(Mean_Node,121.346,(r)) (Moon,331.455,(dp)) (150-quincunx,6.53')", '14', "(Moon,54.597,(r)) (Moon,99.611,(dp)) (45-semisquare,0.81')\n(Jupiter,34.701,(r)) (Moon,94.762,(dr)) (sextile,3.68')", 37]
