['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 02:53:20', "(Mean_Node,134.344,(r)) (Jupiter,134.400,(p)) (conjunction,3.37')\n(Mercury,21.393,(c)) (H5,81.547,(c)) (sextile,9.23')", "(POF,307.162,(r)) (Sun,127.177,(p)) (opposition,0.95')\n(Mercury,357.887,(c)) (Mars,267.817,(c)) (square,4.21')", '2', "(Mean_Node,134.344,(r)) (Moon,14.327,(c)) (trine,1.01')", '4', "(Saturn,288.923,(r)) (H8,288.906,(p)) (conjunction,0.98')\n(Moon,58.557,(p)) (POF,58.043,(p)) (conjunction,30.83')\n(Moon,58.557,(p)) (H4,148.514,(p)) (square,2.58')\n(Mars,312.399,(p)) (Mean_Node,132.510,(p)) (opposition,6.64')\n(Moon,226.345,(c)) (Mean_Node,136.178,(c)) (square,9.99')", "(Mars,311.691,(p)) (Mean_Node,131.597,(p)) (opposition,5.67')", "(Mars,303.869,(r)) (H8,303.887,(p)) (conjunction,1.08')\n(H4,113.218,(r)) (Moon,293.169,(p)) (opposition,2.97')\n(Mars,311.572,(p)) (Mean_Node,131.555,(p)) (opposition,1.05')", "(Jupiter,123.685,(r)) (POF,303.866,(p)) (opposition,10.88')\n(POF,307.162,(r)) (H1,307.145,(c)) (conjunction,1.01')\n(H4,113.218,(r)) (Venus,353.396,(c)) (trine,10.70')", "(Pluto,350.506,(r)) (Venus,350.550,(c)) (conjunction,2.65')\n(Moon,297.652,(c)) (Uranus,237.703,(c)) (sextile,3.07')", 19]
['1813-05-22 04:53:36', "(Mean_Node,134.339,(r)) (Jupiter,134.418,(p)) (conjunction,4.70')\n(H5,173.634,(r)) (Moon,353.776,(p)) (opposition,8.51')\n(Moon,353.776,(p)) (Uranus,233.987,(p)) (trine,12.66')", "(H8,284.360,(r)) (Saturn,284.461,(p)) (conjunction,6.08')\n(Pluto,350.507,(r)) (H10,260.686,(c)) (square,10.74')", "(H8,284.360,(r)) (POF,104.205,(p)) (opposition,9.29')\n(Mean_Node,134.339,(r)) (H10,314.449,(c)) (opposition,6.58')", "(H7,268.198,(r)) (Venus,88.198,(p)) (opposition,0.00')\n(H5,173.634,(r)) (Mars,293.573,(c)) (trine,3.68')\n(Moon,15.582,(c)) (Mean_Node,135.564,(c)) (trine,1.08')", '4', "(Mars,312.405,(p)) (Mean_Node,132.506,(p)) (opposition,6.04')", "(Mars,303.901,(r)) (POF,303.931,(p)) (conjunction,1.82')\n(Jupiter,123.697,(r)) (Venus,123.515,(p)) (conjunction,10.93')\n(Mars,311.679,(p)) (Mean_Node,131.592,(p)) (opposition,5.20')\n(Mean_Node,134.339,(r)) (H1,14.385,(c)) (trine,2.72')", "(Mars,311.559,(p)) (Mean_Node,131.550,(p)) (opposition,0.54')\n(Neptune,254.571,(r)) (Moon,344.563,(c)) (square,0.47')\n(POF,344.554,(r)) (Moon,344.563,(c)) (conjunction,0.54')", "(H5,173.634,(r)) (Venus,353.500,(c)) (opposition,8.06')", "(Mars,303.901,(r)) (H5,243.983,(p)) (sextile,4.89')\n(Pluto,350.507,(r)) (Venus,350.654,(c)) (conjunction,8.82')\n(Moon,298.730,(c)) (Jupiter,119.025,(c)) (opposition,17.72')", 22]
['1813-05-22 07:52:07', "(Uranus,235.735,(r)) (Moon,355.450,(p)) (trine,17.09')\n(Mean_Node,134.333,(r)) (Jupiter,134.444,(p)) (conjunction,6.67')\n(Venus,130.263,(p)) (H10,70.395,(p)) (sextile,7.96')\n(Venus,349.299,(c)) (Pluto,349.394,(c)) (conjunction,5.65')", "(Pluto,350.508,(r)) (Moon,170.596,(p)) (opposition,5.27')\n(Moon,170.596,(p)) (Pluto,350.386,(p)) (opposition,12.62')", '2', "(Mercury,35.787,(r)) (H10,35.943,(p)) (conjunction,9.32')\n(Mercury,26.120,(c)) (POF,85.970,(c)) (sextile,8.98')", '4', "(Mars,312.413,(p)) (Mean_Node,132.499,(p)) (opposition,5.16')", "(Jupiter,123.716,(r)) (Venus,123.667,(p)) (conjunction,2.93')\n(Pluto,350.508,(r)) (Sun,110.329,(p)) (trine,10.76')\n(Mars,311.661,(p)) (Mean_Node,131.586,(p)) (opposition,4.50')", "(Mars,311.540,(p)) (Mean_Node,131.544,(p)) (opposition,0.22')\n(Venus,59.928,(r)) (POF,60.082,(c)) (conjunction,9.21')", "(Mean_Node,134.333,(r)) (Mercury,134.291,(p)) (conjunction,2.50')", "(Venus,59.928,(r)) (Moon,300.335,(c)) (trine,24.44')", 16]
['1813-05-22 20:25:52', "(H10,200.485,(r)) (Mercury,140.307,(p)) (sextile,10.65')\n(Mercury,22.563,(c)) (H10,142.507,(c)) (trine,3.38')", '1', "(Saturn,289.155,(c)) (H8,109.271,(c)) (opposition,7.00')", "(Moon,25.384,(c)) (Mercury,25.911,(c)) (conjunction,31.62')\n(Jupiter,120.860,(c)) (H7,60.873,(c)) (sextile,0.76')", "(Venus,60.572,(r)) (H7,60.608,(c)) (conjunction,2.20')", "(Mars,312.445,(p)) (Mean_Node,132.471,(p)) (opposition,1.59')\n(Pluto,350.671,(p)) (H8,170.723,(p)) (opposition,3.11')", "(Mars,304.151,(r)) (Venus,124.307,(p)) (opposition,9.38')\n(Mars,311.582,(p)) (Mean_Node,131.558,(p)) (opposition,1.45')", "(Neptune,254.554,(r)) (H4,74.433,(p)) (opposition,7.23')\n(Mars,311.457,(p)) (Mean_Node,131.516,(p)) (opposition,3.55')", "(Moon,315.885,(p)) (H4,75.433,(p)) (trine,27.15')", "(Mean_Node,134.305,(r)) (Jupiter,134.296,(p)) (conjunction,0.55')", 14]
['1813-05-22 05:54:00', "(Mean_Node,134.337,(r)) (Jupiter,134.427,(p)) (conjunction,5.37')\n(Moon,354.342,(p)) (Uranus,233.986,(p)) (trine,21.33')", "(Uranus,233.893,(p)) (H10,53.910,(p)) (opposition,1.03')", "(H10,338.735,(r)) (Sun,68.707,(p)) (square,1.66')", "(H5,193.712,(r)) (Mercury,73.591,(p)) (trine,7.21')", "(Venus,59.827,(r)) (H7,299.673,(p)) (trine,9.26')", "(Mars,312.408,(p)) (Mean_Node,132.503,(p)) (opposition,5.74')", "(Jupiter,123.703,(r)) (Venus,123.566,(p)) (conjunction,8.23')\n(Mars,311.673,(p)) (Mean_Node,131.590,(p)) (opposition,4.97')", "(Mars,311.553,(p)) (Mean_Node,131.548,(p)) (opposition,0.29')\n(Saturn,288.918,(r)) (H4,108.948,(c)) (opposition,1.78')\n(Moon,345.169,(c)) (Neptune,255.524,(c)) (square,21.32')", "(Mean_Node,134.337,(r)) (Mercury,134.164,(p)) (conjunction,10.40')\n(H5,193.712,(r)) (Jupiter,133.681,(p)) (sextile,1.82')", "(Moon,317.540,(r)) (Mercury,137.661,(p)) (opposition,7.28')\n(Moon,299.272,(c)) (Jupiter,119.025,(c)) (opposition,14.81')", 16]
['1813-05-22 11:43:20', "(H5,286.444,(r)) (Moon,286.866,(c)) (conjunction,25.32')\n(Venus,349.499,(c)) (Pluto,349.398,(c)) (conjunction,6.06')", "(Sun,127.529,(p)) (Mars,307.614,(p)) (opposition,5.13')\n(Mean_Node,134.324,(r)) (H8,314.396,(c)) (opposition,4.30')\n(Moon,134.694,(c)) (H8,314.396,(c)) (opposition,17.86')", "(Pluto,350.510,(r)) (H1,170.378,(p)) (opposition,7.91')", "(Mercury,26.054,(c)) (H5,266.109,(c)) (trine,3.31')", "(Jupiter,127.698,(p)) (H5,307.542,(p)) (opposition,9.38')\n(Mean_Node,134.324,(r)) (Moon,14.114,(c)) (trine,12.63')", "(POF,64.159,(r)) (Moon,64.044,(p)) (conjunction,6.89')\n(Mars,312.423,(p)) (Mean_Node,132.491,(p)) (opposition,4.05')\n(H1,164.418,(r)) (POF,344.368,(c)) (opposition,3.00')\n(Moon,230.728,(c)) (H1,141.048,(c)) (square,19.20')", "(Mars,304.011,(r)) (Venus,123.863,(p)) (opposition,8.89')\n(Jupiter,123.740,(r)) (Venus,123.863,(p)) (conjunction,7.42')\n(Pluto,350.510,(r)) (Sun,110.482,(p)) (trine,1.70')\n(Sun,110.482,(p)) (Pluto,350.583,(p)) (trine,6.08')\n(Mercury,131.605,(p)) (Mars,311.637,(p)) (opposition,1.94')\n(Mercury,131.605,(p)) (Mean_Node,131.577,(p)) (conjunction,1.64')\n(Mars,311.637,(p)) (Mean_Node,131.577,(p)) (opposition,3.58')", "(Mars,311.515,(p)) (Mean_Node,131.535,(p)) (opposition,1.22')", "(Moon,311.242,(p)) (Mean_Node,131.479,(p)) (opposition,14.19')", "(Mean_Node,134.324,(r)) (Jupiter,134.219,(p)) (conjunction,6.31')\n(Uranus,235.728,(r)) (H5,235.693,(c)) (conjunction,2.12')", 24]
['1813-05-22 12:43:12', "(Venus,130.510,(p)) (Mars,310.673,(p)) (opposition,9.81')\n(Venus,349.550,(c)) (Pluto,349.399,(c)) (conjunction,9.09')", "(Sun,127.568,(p)) (Mars,307.603,(p)) (opposition,2.08')\n(Saturn,288.908,(r)) (H10,19.030,(c)) (square,7.31')", '2', '3', "(Mean_Node,134.322,(r)) (Moon,14.738,(c)) (trine,24.95')", "(Mars,312.426,(p)) (Mean_Node,132.488,(p)) (opposition,3.76')\n(Pluto,350.672,(p)) (POF,170.733,(p)) (opposition,3.69')", "(Mars,304.027,(r)) (Venus,123.914,(p)) (opposition,6.80')\n(Jupiter,123.746,(r)) (Venus,123.914,(p)) (conjunction,10.10')\n(Pluto,350.510,(r)) (Sun,110.521,(p)) (trine,0.64')\n(Sun,110.521,(p)) (Pluto,350.583,(p)) (trine,3.69')\n(Mercury,131.671,(p)) (Mars,311.631,(p)) (opposition,2.44')\n(Mercury,131.671,(p)) (Mean_Node,131.575,(p)) (conjunction,5.78')\n(Mars,311.631,(p)) (Mean_Node,131.575,(p)) (opposition,3.34')\n(Sun,60.960,(r)) (Moon,0.943,(c)) (sextile,1.04')", "(Mars,311.508,(p)) (Mean_Node,131.533,(p)) (opposition,1.48')\n(H5,299.605,(r)) (POF,119.530,(c)) (opposition,4.49')\n(Moon,349.292,(c)) (Pluto,349.513,(c)) (conjunction,13.29')", "(Moon,311.773,(p)) (Mean_Node,131.477,(p)) (opposition,17.77')\n(Moon,334.098,(c)) (H4,214.374,(c)) (trine,16.58')", "(Mean_Node,134.322,(r)) (Jupiter,134.228,(p)) (conjunction,5.65')", 21]
['1813-05-22 19:09:59', '0', '1', '2', '3', '4', "(Mars,312.442,(p)) (Mean_Node,132.474,(p)) (opposition,1.94')\n(Moon,234.420,(c)) (H4,324.229,(c)) (square,11.47')", "(Mars,304.131,(r)) (Venus,124.243,(p)) (opposition,6.73')\n(Uranus,235.715,(r)) (H4,55.621,(p)) (opposition,5.66')\n(Mars,311.590,(p)) (Mean_Node,131.561,(p)) (opposition,1.76')", "(Mars,311.465,(p)) (Mean_Node,131.519,(p)) (opposition,3.20')\n(H8,98.240,(r)) (Mars,278.085,(c)) (opposition,9.31')", "(Moon,315.209,(p)) (Mercury,135.018,(p)) (opposition,11.48')\n(Uranus,234.028,(p)) (H1,294.084,(p)) (sextile,3.41')\n(H5,27.413,(r)) (Mercury,27.511,(c)) (conjunction,5.93')", "(Mean_Node,134.308,(r)) (Jupiter,134.285,(p)) (conjunction,1.39')\n(Mercury,138.474,(p)) (H5,78.343,(p)) (sextile,7.85')", 12]
['1813-05-22 08:29:20', "(Moon,318.925,(r)) (H10,79.064,(p)) (trine,8.32')\n(Uranus,235.734,(r)) (Moon,355.799,(p)) (trine,3.93')\n(Mean_Node,134.332,(r)) (Jupiter,134.450,(p)) (conjunction,7.08')\n(H7,310.306,(r)) (Venus,130.294,(p)) (opposition,0.73')\n(Sun,115.480,(p)) (H5,295.381,(p)) (opposition,5.94')\n(Moon,355.799,(p)) (H5,295.381,(p)) (sextile,25.12')\n(Venus,349.332,(c)) (Pluto,349.394,(c)) (conjunction,3.77')", "(Pluto,350.508,(r)) (Moon,170.928,(p)) (opposition,25.20')", "(Saturn,289.167,(c)) (POF,289.187,(c)) (conjunction,1.23')", "(Moon,268.030,(p)) (Venus,88.382,(p)) (opposition,21.10')", '4', "(Mars,312.415,(p)) (Mean_Node,132.498,(p)) (opposition,4.98')", "(Jupiter,123.719,(r)) (Venus,123.698,(p)) (conjunction,1.27')\n(Pluto,350.508,(r)) (Sun,110.353,(p)) (trine,9.30')\n(Pluto,350.508,(r)) (H5,290.620,(p)) (sextile,6.68')\n(Mars,311.657,(p)) (Mean_Node,131.584,(p)) (opposition,4.36')\n(Pluto,350.584,(p)) (H5,290.620,(p)) (sextile,2.15')\n(H1,130.306,(r)) (Sun,10.356,(c)) (trine,2.99')", "(Mars,311.536,(p)) (Mean_Node,131.542,(p)) (opposition,0.38')\n(H8,327.584,(r)) (Uranus,237.625,(c)) (square,2.46')", "(Mean_Node,134.332,(r)) (Mercury,134.331,(p)) (conjunction,0.01')\n(Sun,112.124,(p)) (H5,292.271,(p)) (opposition,8.87')\n(Moon,331.618,(c)) (H1,91.214,(c)) (trine,24.25')", "(Sun,114.317,(p)) (H5,294.307,(p)) (opposition,0.62')\n(H5,240.297,(r)) (Moon,300.671,(c)) (sextile,22.41')", 24]
['1813-05-22 08:46:08', "(Uranus,235.733,(r)) (Moon,355.957,(p)) (trine,13.43')\n(Mean_Node,134.331,(r)) (Jupiter,134.452,(p)) (conjunction,7.27')\n(Venus,349.346,(c)) (Pluto,349.395,(c)) (conjunction,2.92')", '1', '2', "(Moon,268.171,(p)) (Venus,88.396,(p)) (opposition,13.52')\n(Moon,268.171,(p)) (H5,267.773,(p)) (conjunction,23.88')\n(POF,31.548,(r)) (Venus,31.506,(c)) (conjunction,2.50')", "(Jupiter,120.773,(c)) (H10,0.646,(c)) (trine,7.62')", "(Mars,312.415,(p)) (Mean_Node,132.497,(p)) (opposition,4.90')\n(Saturn,288.914,(r)) (H1,109.095,(c)) (opposition,10.83')\n(Saturn,289.246,(c)) (H1,109.095,(c)) (opposition,9.11')", "(Jupiter,123.721,(r)) (Venus,123.713,(p)) (conjunction,0.52')\n(Pluto,350.509,(r)) (Sun,110.365,(p)) (trine,8.64')\n(H1,133.274,(r)) (Jupiter,133.316,(p)) (conjunction,2.50')\n(Mercury,131.406,(p)) (Mean_Node,131.584,(p)) (conjunction,10.63')\n(Mars,311.655,(p)) (Mean_Node,131.584,(p)) (opposition,4.29')", "(Mars,311.534,(p)) (Mean_Node,131.542,(p)) (opposition,0.45')", "(Mean_Node,134.331,(r)) (Mercury,134.349,(p)) (conjunction,1.11')\n(Jupiter,123.721,(r)) (H5,183.584,(c)) (sextile,8.25')", "(Sun,60.802,(r)) (H5,180.805,(c)) (trine,0.17')\n(Moon,300.822,(c)) (H5,180.805,(c)) (trine,1.06')", 20]
['1813-05-22 15:31:28', "(Venus,130.653,(p)) (Mars,310.650,(p)) (opposition,0.21')\n(Moon,288.864,(c)) (H5,289.224,(c)) (conjunction,21.60')", "(H10,122.824,(r)) (POF,302.941,(p)) (opposition,6.98')\n(Sun,127.680,(p)) (Mars,307.572,(p)) (opposition,6.50')", "(Saturn,288.904,(r)) (H1,198.918,(c)) (square,0.88')", '3', "(Mercury,36.152,(r)) (Moon,276.225,(p)) (trine,4.43')\n(Moon,16.496,(c)) (H5,316.541,(c)) (sextile,2.73')", "(Mars,312.433,(p)) (Mean_Node,132.482,(p)) (opposition,2.96')\n(Pluto,350.672,(p)) (H8,80.708,(p)) (square,2.17')", "(Mars,304.072,(r)) (Venus,124.057,(p)) (opposition,0.92')\n(Pluto,350.512,(r)) (Sun,110.632,(p)) (trine,7.23')\n(Sun,110.632,(p)) (Pluto,350.582,(p)) (trine,3.03')\n(Mars,311.613,(p)) (Mean_Node,131.569,(p)) (opposition,2.66')\n(Mean_Node,137.064,(c)) (H4,257.086,(c)) (trine,1.33')", "(Mars,311.490,(p)) (Mean_Node,131.527,(p)) (opposition,2.23')\n(Pluto,350.512,(r)) (Moon,350.997,(c)) (conjunction,29.09')\n(Pluto,349.516,(c)) (H7,349.577,(c)) (conjunction,3.67')", "(Venus,60.320,(r)) (H4,0.414,(p)) (sextile,5.64')\n(Jupiter,123.763,(r)) (H1,243.825,(p)) (trine,3.72')\n(Moon,313.266,(p)) (Jupiter,133.766,(p)) (opposition,29.99')\n(Mercury,36.152,(r)) (Moon,335.749,(c)) (sextile,24.15')", "(Mean_Node,134.316,(r)) (Jupiter,134.253,(p)) (conjunction,3.80')", 22]
['1813-05-22 00:54:23', "(Mean_Node,134.348,(r)) (Jupiter,134.383,(p)) (conjunction,2.06')", "(Mercury,357.723,(c)) (Mars,267.768,(c)) (square,2.73')", "(Sun,60.487,(r)) (H1,330.330,(c)) (square,9.46')", '3', "(Moon,268.856,(p)) (Venus,88.466,(p)) (opposition,23.39')", "(Mars,312.394,(p)) (Mean_Node,132.514,(p)) (opposition,7.24')", "(Mars,311.703,(p)) (Mean_Node,131.601,(p)) (opposition,6.12')\n(Venus,59.571,(r)) (H5,59.596,(c)) (conjunction,1.45')", "(Mars,311.585,(p)) (Mean_Node,131.559,(p)) (opposition,1.55')", "(Moon,305.515,(p)) (Venus,125.590,(p)) (opposition,4.51')", "(Mercury,35.461,(r)) (Moon,335.284,(p)) (sextile,10.58')\n(Pluto,350.505,(r)) (H5,170.484,(p)) (opposition,1.23')\n(Pluto,350.550,(p)) (H5,170.484,(p)) (opposition,3.94')\n(Pluto,350.505,(r)) (Venus,350.447,(c)) (conjunction,3.44')\n(Moon,296.588,(c)) (H5,56.289,(c)) (trine,17.97')", 14]
['1813-05-21 23:40:08', "(Mean_Node,134.351,(r)) (Jupiter,134.372,(p)) (conjunction,1.24')\n(Venus,348.875,(c)) (POF,168.994,(c)) (opposition,7.11')", "(Mercury,357.620,(c)) (Mars,267.738,(c)) (square,7.06')", "(H10,248.377,(r)) (Sun,68.459,(p)) (opposition,4.89')\n(Sun,60.438,(r)) (H10,240.507,(c)) (opposition,4.18')", '3', "(Moon,268.233,(p)) (Venus,88.403,(p)) (opposition,10.14')\n(H5,86.547,(r)) (Mercury,26.438,(c)) (sextile,6.53')\n(Moon,6.623,(c)) (H5,66.234,(c)) (sextile,23.33')", "(Mars,312.390,(p)) (Mean_Node,132.517,(p)) (opposition,7.61')\n(Mean_Node,134.351,(r)) (Moon,224.746,(c)) (square,23.69')", "(Mars,311.710,(p)) (Mean_Node,131.604,(p)) (opposition,6.40')\n(Mean_Node,137.099,(c)) (H1,256.944,(c)) (trine,9.29')", "(Mars,311.593,(p)) (Mean_Node,131.562,(p)) (opposition,1.86')", "(Mercury,133.759,(p)) (Jupiter,133.627,(p)) (conjunction,7.94')\n(H5,86.547,(r)) (Moon,326.496,(c)) (trine,3.08')\n(H5,86.547,(r)) (Mercury,26.442,(c)) (sextile,6.32')\n(Moon,326.496,(c)) (Mercury,26.442,(c)) (sextile,3.24')\n(Mean_Node,137.197,(c)) (H4,17.202,(c)) (trine,0.30')", "(Moon,314.221,(r)) (Jupiter,134.113,(p)) (opposition,6.50')\n(H4,68.377,(r)) (Venus,128.349,(p)) (sextile,1.67')\n(Uranus,235.749,(r)) (Moon,295.926,(c)) (sextile,10.59')\n(Pluto,350.504,(r)) (Venus,350.383,(c)) (conjunction,7.25')", 22]
['1813-05-22 14:01:52', "(Venus,130.577,(p)) (Mars,310.662,(p)) (opposition,5.12')\n(Venus,130.577,(p)) (H5,10.574,(p)) (trine,0.16')\n(Mars,310.662,(p)) (H5,10.574,(p)) (sextile,5.28')", "(Sun,127.621,(p)) (Mars,307.588,(p)) (opposition,1.93')", "(Pluto,350.511,(r)) (POF,350.376,(c)) (conjunction,8.12')\n(Pluto,350.406,(c)) (POF,350.376,(c)) (conjunction,1.81')", "(Moon,21.332,(c)) (H10,80.899,(c)) (sextile,25.99')", "(Moon,15.559,(c)) (Mean_Node,135.564,(c)) (trine,0.29')\n(Uranus,236.687,(c)) (H5,296.803,(c)) (sextile,6.97')", "(Mars,304.048,(r)) (H1,213.964,(p)) (square,5.07')\n(Mars,312.429,(p)) (Mean_Node,132.485,(p)) (opposition,3.38')\n(Neptune,255.314,(c)) (H1,165.394,(c)) (square,4.81')", "(Mars,304.048,(r)) (Venus,123.981,(p)) (opposition,4.05')\n(Pluto,350.511,(r)) (Sun,110.573,(p)) (trine,3.72')\n(Sun,110.573,(p)) (Pluto,350.582,(p)) (trine,0.55')\n(Mercury,131.759,(p)) (Mars,311.623,(p)) (opposition,8.19')\n(Mars,311.623,(p)) (Mean_Node,131.572,(p)) (opposition,3.03')\n(Uranus,235.724,(r)) (H4,235.843,(c)) (conjunction,7.10')", "(Mars,311.500,(p)) (Mean_Node,131.530,(p)) (opposition,1.83')\n(Pluto,350.511,(r)) (Moon,350.088,(c)) (conjunction,25.38')", "(Jupiter,119.048,(c)) (POF,119.222,(c)) (conjunction,10.47')", "(Mean_Node,134.319,(r)) (Jupiter,134.240,(p)) (conjunction,4.78')\n(H1,188.939,(r)) (Venus,129.082,(p)) (sextile,8.55')\n(Jupiter,123.754,(r)) (Moon,303.680,(c)) (opposition,4.41')", 24]
['1813-05-22 01:42:31', "(Mean_Node,134.346,(r)) (Jupiter,134.390,(p)) (conjunction,2.59')\n(H7,197.159,(r)) (POF,197.155,(c)) (conjunction,0.24')", "(Mercury,357.789,(c)) (Mars,267.788,(c)) (square,0.08')", '2', "(Sun,82.660,(p)) (H5,142.660,(p)) (sextile,0.03')", "(Sun,83.026,(p)) (H5,143.140,(p)) (sextile,6.83')\n(Mean_Node,135.592,(c)) (H10,255.651,(c)) (trine,3.58')", "(Sun,93.636,(p)) (H8,273.731,(p)) (opposition,5.65')\n(Mars,312.396,(p)) (Mean_Node,132.513,(p)) (opposition,6.99')\n(Moon,225.759,(c)) (Mean_Node,136.181,(c)) (square,25.31')", "(Mars,311.698,(p)) (Mean_Node,131.599,(p)) (opposition,5.94')\n(Sun,10.077,(c)) (H5,70.162,(c)) (sextile,5.08')", "(Mars,311.580,(p)) (Mean_Node,131.557,(p)) (opposition,1.35')", "(Moon,305.938,(p)) (Venus,125.631,(p)) (opposition,18.44')\n(H1,17.159,(r)) (Mean_Node,137.193,(c)) (trine,2.05')", "(Mercury,35.498,(r)) (Moon,335.725,(p)) (sextile,13.59')\n(Pluto,350.505,(r)) (Venus,350.489,(c)) (conjunction,0.98')", 16]
['1813-05-22 08:18:32', "(Uranus,235.734,(r)) (Moon,355.698,(p)) (trine,2.17')\n(Mean_Node,134.332,(r)) (Jupiter,134.448,(p)) (conjunction,6.96')\n(Venus,349.322,(c)) (Pluto,349.394,(c)) (conjunction,4.32')", "(Pluto,350.508,(r)) (Moon,170.832,(p)) (opposition,19.41')\n(Moon,170.832,(p)) (Pluto,350.385,(p)) (opposition,26.79')\n(Mars,303.956,(r)) (POF,213.907,(c)) (square,2.94')", "(Mean_Node,134.332,(r)) (H1,134.353,(p)) (conjunction,1.25')\n(Moon,318.829,(r)) (H8,318.914,(c)) (conjunction,5.08')", "(Moon,267.940,(p)) (Venus,88.373,(p)) (opposition,25.98')\n(H10,17.987,(r)) (Moon,17.726,(c)) (conjunction,15.65')", "(POF,26.437,(r)) (Mercury,26.276,(c)) (conjunction,9.69')", "(Mars,312.414,(p)) (Mean_Node,132.498,(p)) (opposition,5.04')", "(Jupiter,123.718,(r)) (Venus,123.689,(p)) (conjunction,1.75')\n(Pluto,350.508,(r)) (Sun,110.346,(p)) (trine,9.72')\n(Mars,311.658,(p)) (Mean_Node,131.585,(p)) (opposition,4.40')\n(Mars,311.658,(p)) (H4,251.505,(p)) (sextile,9.20')\n(Mean_Node,131.585,(p)) (H4,251.505,(p)) (trine,4.81')", "(Mars,311.537,(p)) (Mean_Node,131.543,(p)) (opposition,0.33')", "(Mean_Node,134.332,(r)) (Mercury,134.320,(p)) (conjunction,0.73')", '9', 19]
['1813-05-22 15:05:11', "(H7,20.124,(r)) (Mercury,139.991,(p)) (trine,7.99')\n(Venus,130.631,(p)) (Mars,310.653,(p)) (opposition,1.35')", "(Sun,127.663,(p)) (Mars,307.577,(p)) (opposition,5.16')\n(H8,46.457,(r)) (Moon,136.508,(c)) (square,3.00')", '2', "(H5,331.165,(r)) (Moon,271.349,(p)) (sextile,11.02')", "(Mercury,36.131,(r)) (Moon,276.004,(p)) (trine,7.59')", "(Mars,312.432,(p)) (Mean_Node,132.483,(p)) (opposition,3.08')", "(Mars,304.065,(r)) (Venus,124.035,(p)) (opposition,1.83')\n(Pluto,350.511,(r)) (Sun,110.615,(p)) (trine,6.20')\n(Sun,110.615,(p)) (Pluto,350.582,(p)) (trine,1.99')\n(Mars,311.616,(p)) (Mean_Node,131.570,(p)) (opposition,2.77')", "(Mars,311.493,(p)) (Mean_Node,131.528,(p)) (opposition,2.11')\n(Uranus,235.722,(r)) (POF,145.821,(c)) (square,5.94')\n(Pluto,350.511,(r)) (Moon,350.730,(c)) (conjunction,13.11')", '8', "(Uranus,235.722,(r)) (H4,355.769,(p)) (trine,2.77')\n(Mean_Node,134.317,(r)) (Jupiter,134.249,(p)) (conjunction,4.09')\n(Jupiter,123.761,(r)) (Moon,304.256,(c)) (opposition,29.74')", 17]
['1813-05-22 06:50:31', "(Mean_Node,134.335,(r)) (Jupiter,134.435,(p)) (conjunction,5.99')\n(Venus,59.875,(r)) (H7,240.057,(c)) (opposition,10.88')\n(Venus,349.246,(c)) (Pluto,349.393,(c)) (conjunction,8.77')", "(Pluto,350.508,(r)) (Moon,170.045,(p)) (opposition,27.76')\n(Moon,170.045,(p)) (Pluto,350.386,(p)) (opposition,20.47')\n(Neptune,252.961,(p)) (H1,162.850,(p)) (square,6.63')\n(Saturn,287.648,(c)) (H10,287.687,(c)) (conjunction,2.37')", "(H8,308.065,(r)) (POF,128.212,(p)) (opposition,8.79')", '3', "(H5,211.829,(r)) (Moon,271.843,(p)) (sextile,0.85')", "(Moon,318.044,(r)) (H1,137.932,(p)) (opposition,6.70')\n(Mars,312.410,(p)) (Mean_Node,132.501,(p)) (opposition,5.47')\n(Moon,228.307,(c)) (H4,138.770,(c)) (square,27.82')", "(Jupiter,123.709,(r)) (Venus,123.614,(p)) (conjunction,5.69')\n(H4,174.035,(r)) (Uranus,234.065,(p)) (sextile,1.83')\n(Sun,110.288,(p)) (H4,230.350,(p)) (trine,3.73')\n(Mars,311.667,(p)) (Mean_Node,131.588,(p)) (opposition,4.75')", "(Mars,311.547,(p)) (Mean_Node,131.546,(p)) (opposition,0.05')\n(Moon,345.736,(c)) (Neptune,255.524,(c)) (square,12.76')", "(Mean_Node,134.335,(r)) (Mercury,134.225,(p)) (conjunction,6.62')\n(H4,174.035,(r)) (Uranus,234.035,(p)) (sextile,0.04')", "(H4,174.035,(r)) (Uranus,234.002,(p)) (sextile,1.97')\n(Venus,59.875,(r)) (Moon,299.781,(c)) (trine,5.68')\n(Moon,299.781,(c)) (H4,119.469,(c)) (opposition,18.70')\n(Mercury,23.568,(c)) (H5,143.466,(c)) (trine,6.10')", 24]
