['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['1929-07-28 10:51:04', "(Uranus,11.332,(r)) (Moon,161.526,(dr)) (150-quincunx,12')\n(Moon,21.388,(r)) (Moon,246.170,(cr)) (135-sesquisquare,13')", "(Moon,21.388,(r)) (Moon,66.201,(dr)) (45-semisquare,11')\n(H5,254.201,(r)) (Jupiter,14.125,(dp)) (trine,5')\n(H5,254.201,(r)) (Venus,164.107,(dr)) (square,6')\n(H5,254.201,(r)) (Jupiter,14.106,(dr)) (trine,6')\n(H7,317.520,(r)) (Moon,77.684,(dp)) (trine,10')\n(Mean_Node,47.228,(r)) (Moon,347.303,(cr)) (sextile,4')\n(H7,317.520,(r)) (Moon,347.303,(cr)) (30-semisextile,13')", "(H5,254.201,(r)) (Mars,224.082,(dp)) (30-semisextile,7')\n(H10,38.365,(r)) (Pluto,83.207,(cp)) (45-semisquare,9')\n(H10,38.365,(r)) (Pluto,83.181,(cr)) (45-semisquare,11')", "(H5,254.201,(r)) (Mars,224.170,(dp)) (30-semisextile,2')\n(H10,38.365,(r)) (Pluto,83.211,(cp)) (45-semisquare,9')\n(H10,38.365,(r)) (Pluto,83.177,(cr)) (45-semisquare,11')", "(Mercury,121.729,(r)) (Moon,331.964,(dr)) (150-quincunx,14')\n(H5,254.201,(r)) (Mars,119.297,(dp)) (135-sesquisquare,6')\n(H5,254.201,(r)) (Mars,119.134,(dr)) (135-sesquisquare,4')\n(Pluto,108.370,(r)) (Moon,78.333,(cp)) (30-semisextile,2')", "(Saturn,264.668,(r)) (Moon,39.432,(cp)) (135-sesquisquare,14')\n(H1,137.520,(r)) (Uranus,257.634,(cp)) (trine,7')\n(H1,137.520,(r)) (Neptune,92.433,(cp)) (45-semisquare,5')\n(H1,137.520,(r)) (Uranus,257.637,(cr)) (trine,7')\n(H1,137.520,(r)) (Neptune,92.428,(cr)) (45-semisquare,5')\n(H8,339.137,(r)) (Moon,39.432,(cp)) (sextile,18')", "(H10,38.365,(r)) (Mars,188.413,(cp)) (150-quincunx,3')\n(H10,38.365,(r)) (Mars,188.394,(cr)) (150-quincunx,2')", "(H4,218.365,(r)) (Mars,188.202,(cr)) (30-semisextile,10')", "(Jupiter,69.514,(r)) (Moon,279.400,(dr)) (150-quincunx,7')\n(H10,38.365,(r)) (Venus,98.311,(dp)) (sextile,3')\n(H1,137.520,(r)) (Moon,137.532,(cr)) (conjunction,1')\n(H10,38.365,(r)) (Mean_Node,248.161,(cr)) (150-quincunx,12')", "(Mercury,121.729,(r)) (Moon,181.512,(dp)) (sextile,13')\n(H1,137.520,(r)) (Mean_Node,167.619,(dp)) (30-semisextile,6')\n(H1,137.520,(r)) (Mean_Node,167.654,(dr)) (30-semisextile,8')\n(H4,218.365,(r)) (Moon,173.216,(dr)) (45-semisquare,9')\n(H5,254.201,(r)) (Venus,164.338,(cp)) (square,8')", '10', "(Uranus,11.332,(r)) (Moon,221.629,(dr)) (150-quincunx,18')", "(Neptune,150.129,(r)) (Moon,195.380,(cr)) (45-semisquare,15')", "(Mercury,121.729,(r)) (Moon,211.656,(dr)) (square,4')\n(H9,5.799,(r)) (Saturn,320.803,(dp)) (45-semisquare,0')\n(H9,5.799,(r)) (Saturn,320.927,(dr)) (45-semisquare,8')\n(Mercury,121.729,(r)) (Moon,211.938,(cp)) (square,13')", "(Moon,21.388,(r)) (Moon,141.092,(dr)) (trine,18')\n(H9,5.799,(r)) (Moon,141.092,(dr)) (135-sesquisquare,18')", "(Jupiter,69.514,(r)) (Moon,39.483,(dp)) (30-semisextile,2')\n(Jupiter,69.514,(r)) (Moon,24.581,(dr)) (45-semisquare,4')\n(H1,137.520,(r)) (Jupiter,347.339,(cp)) (150-quincunx,11')\n(H1,137.520,(r)) (Jupiter,347.419,(cr)) (150-quincunx,6')", "(Saturn,264.668,(r)) (Moon,39.848,(cp)) (135-sesquisquare,11')\n(H10,38.365,(r)) (Neptune,68.508,(cp)) (30-semisextile,9')\n(H10,38.365,(r)) (Pluto,68.556,(cp)) (30-semisextile,11')\n(H10,38.365,(r)) (Neptune,68.467,(cr)) (30-semisextile,6')\n(H10,38.365,(r)) (Pluto,68.532,(cr)) (30-semisextile,10')", "(Moon,21.388,(r)) (Moon,246.494,(cp)) (135-sesquisquare,6')", "(H8,339.137,(r)) (Uranus,203.990,(dp)) (135-sesquisquare,9')\n(H8,339.137,(r)) (Uranus,203.960,(dr)) (135-sesquisquare,11')\n(H7,317.520,(r)) (Mean_Node,197.578,(cp)) (trine,4')\n(H7,317.520,(r)) (Mean_Node,197.645,(cr)) (trine,8')", "(H8,339.137,(r)) (Mean_Node,249.323,(dp)) (square,11')\n(H1,137.520,(r)) (Moon,182.621,(cp)) (45-semisquare,6')\n(H8,339.137,(r)) (Saturn,204.317,(cr)) (135-sesquisquare,11')", 62]
['1929-07-28 09:48:15', "(H9,350.560,(r)) (Mean_Node,20.395,(dp)) (30-semisextile,10')\n(H9,350.560,(r)) (Mean_Node,20.400,(dr)) (30-semisextile,10')\n(Moon,20.814,(r)) (Moon,245.615,(cr)) (135-sesquisquare,12')\n(H10,21.902,(r)) (Moon,246.865,(cp)) (135-sesquisquare,2')", "(Moon,20.814,(r)) (Moon,65.680,(dr)) (45-semisquare,8')\n(Mean_Node,47.230,(r)) (Moon,77.168,(dp)) (30-semisextile,4')\n(Mercury,121.637,(r)) (Moon,346.682,(cr)) (135-sesquisquare,3')\n(H5,238.461,(r)) (Mercury,118.349,(cp)) (trine,7')\n(H10,21.902,(r)) (Venus,111.959,(cp)) (square,3')", "(H7,305.206,(r)) (Uranus,275.357,(cp)) (30-semisextile,9')\n(H7,305.206,(r)) (Uranus,275.405,(cr)) (30-semisextile,12')", "(Mean_Node,47.230,(r)) (Moon,197.452,(cr)) (150-quincunx,13')\n(H7,305.206,(r)) (Uranus,275.351,(cp)) (30-semisextile,9')\n(H7,305.206,(r)) (Uranus,275.412,(cr)) (30-semisextile,12')", "(Sun,124.813,(r)) (Moon,335.040,(dp)) (150-quincunx,14')\n(H7,305.206,(r)) (Moon,335.040,(dp)) (30-semisextile,10')\n(Mars,164.601,(r)) (Moon,74.596,(cr)) (square,0')\n(H7,305.206,(r)) (Venus,80.299,(cp)) (135-sesquisquare,6')\n(H7,305.206,(r)) (Venus,80.031,(cr)) (135-sesquisquare,11')", "(Sun,124.813,(r)) (Moon,4.742,(dr)) (trine,4')\n(H1,125.206,(r)) (Mean_Node,245.008,(dp)) (trine,12')\n(H1,125.206,(r)) (Mean_Node,245.015,(dr)) (trine,11')\n(H1,125.206,(r)) (Mars,95.241,(cp)) (30-semisextile,2')\n(H1,125.206,(r)) (Mars,95.145,(cr)) (30-semisextile,4')", "(Saturn,264.670,(r)) (Moon,144.675,(dr)) (trine,0')\n(H8,325.629,(r)) (Moon,145.166,(dp)) (opposition,28')\n(H8,325.629,(r)) (Moon,265.583,(cr)) (sextile,3')", "(H5,238.461,(r)) (Mercury,148.273,(dp)) (square,11')\n(H5,238.461,(r)) (Jupiter,178.415,(dp)) (sextile,3')\n(H5,238.461,(r)) (Jupiter,178.305,(dr)) (sextile,9')\n(Venus,81.375,(r)) (Moon,261.580,(cr)) (opposition,12')\n(H5,238.461,(r)) (Venus,148.486,(cp)) (square,2')", "(Mean_Node,47.230,(r)) (Moon,136.995,(cr)) (square,14')", "(Uranus,11.332,(r)) (Moon,221.141,(cr)) (150-quincunx,11')\n(H1,125.206,(r)) (Jupiter,185.388,(cp)) (sextile,11')\n(H1,125.206,(r)) (Jupiter,185.289,(cr)) (sextile,5')", "(Uranus,11.332,(r)) (Moon,221.174,(dr)) (150-quincunx,10')\n(H4,201.902,(r)) (Jupiter,111.814,(cp)) (square,5')\n(H4,201.902,(r)) (Jupiter,111.803,(cr)) (square,6')", "(Uranus,11.332,(r)) (Moon,221.110,(dr)) (150-quincunx,13')", "(Mars,164.601,(r)) (Moon,194.764,(cr)) (30-semisextile,10')", "(Mercury,121.637,(r)) (Moon,211.343,(cp)) (square,18')", "(H9,350.560,(r)) (Moon,140.431,(dr)) (150-quincunx,8')\n(H10,21.902,(r)) (Moon,261.992,(cr)) (trine,5')", "(H10,21.902,(r)) (Uranus,171.880,(dp)) (150-quincunx,1')\n(H10,21.902,(r)) (Uranus,171.820,(dr)) (150-quincunx,5')\n(Venus,81.375,(r)) (Moon,36.202,(cp)) (45-semisquare,10')\n(H9,350.560,(r)) (Venus,110.673,(cp)) (trine,7')", "(H1,125.206,(r)) (Mars,215.010,(dp)) (square,12')\n(H10,21.902,(r)) (Uranus,171.891,(dp)) (150-quincunx,1')\n(H10,21.902,(r)) (Moon,21.454,(dr)) (conjunction,27')\n(H10,21.902,(r)) (Uranus,171.809,(dr)) (150-quincunx,6')\n(Neptune,150.127,(r)) (Moon,15.281,(cr)) (135-sesquisquare,9')", "(H10,21.902,(r)) (Moon,157.110,(dr)) (135-sesquisquare,12')\n(Moon,20.814,(r)) (Moon,245.888,(cp)) (135-sesquisquare,4')", "(Neptune,150.127,(r)) (Moon,240.170,(dr)) (square,3')\n(H4,201.902,(r)) (Neptune,246.957,(dp)) (45-semisquare,3')\n(H4,201.902,(r)) (Neptune,246.971,(dr)) (45-semisquare,4')\n(H7,305.206,(r)) (Saturn,80.128,(cp)) (135-sesquisquare,5')\n(H7,305.206,(r)) (Saturn,79.995,(cr)) (135-sesquisquare,13')", "(H1,125.206,(r)) (Moon,260.416,(dp)) (135-sesquisquare,13')\n(Mean_Node,47.230,(r)) (Moon,182.105,(cp)) (135-sesquisquare,8')\n(H8,325.629,(r)) (Neptune,10.539,(cp)) (45-semisquare,5')\n(H8,325.629,(r)) (Neptune,10.551,(cr)) (45-semisquare,5')", 64]
['1929-07-28 19:28:23', "(H9,127.773,(r)) (Mercury,127.900,(dp)) (conjunction,8')\n(H9,127.773,(r)) (Mercury,127.700,(dr)) (conjunction,4')\n(H1,239.466,(r)) (Venus,149.341,(cp)) (square,8')\n(H10,164.446,(r)) (Jupiter,164.240,(cp)) (conjunction,12')\n(H10,164.446,(r)) (Jupiter,164.222,(cr)) (conjunction,13')", "(Venus,81.814,(r)) (Moon,81.931,(dp)) (conjunction,7')\n(H10,164.446,(r)) (Venus,164.285,(dr)) (conjunction,10')", "(H10,164.446,(r)) (Mars,224.249,(dp)) (sextile,12')\n(Moon,26.142,(r)) (Moon,205.706,(cr)) (opposition,26')\n(H7,59.466,(r)) (Jupiter,89.425,(cr)) (30-semisextile,2')", "(H10,164.446,(r)) (Mars,224.337,(dp)) (sextile,7')\n(H7,59.466,(r)) (Jupiter,89.386,(cr)) (30-semisextile,5')", "(Moon,26.142,(r)) (Moon,340.986,(dp)) (45-semisquare,9')\n(H7,59.466,(r)) (Mercury,119.694,(dp)) (sextile,14')\n(H7,59.466,(r)) (Mars,119.529,(dp)) (sextile,4')\n(H7,59.466,(r)) (Mars,119.367,(dr)) (sextile,6')\n(H10,164.446,(r)) (Mars,119.529,(dp)) (45-semisquare,5')\n(H10,164.446,(r)) (Mars,119.367,(dr)) (45-semisquare,5')", "(Uranus,11.329,(r)) (Moon,11.577,(dp)) (conjunction,15')\n(H1,239.466,(r)) (Mean_Node,209.438,(cp)) (30-semisextile,2')\n(H1,239.466,(r)) (Mean_Node,209.445,(cr)) (30-semisextile,1')\n(H10,164.446,(r)) (Moon,44.436,(cp)) (trine,1')\n(H10,164.446,(r)) (Mean_Node,209.438,(cp)) (45-semisquare,0')\n(H10,164.446,(r)) (Mean_Node,209.445,(cr)) (45-semisquare,0')", "(H1,239.466,(r)) (Pluto,149.322,(dp)) (square,9')\n(H1,239.466,(r)) (Pluto,149.321,(dr)) (square,9')\n(H8,91.082,(r)) (Moon,151.233,(dp)) (sextile,9')\n(H8,91.082,(r)) (Moon,271.027,(cp)) (opposition,3')\n(H8,91.082,(r)) (Moon,270.647,(cr)) (opposition,26')", "(Moon,26.142,(r)) (Moon,146.049,(dr)) (trine,6')\n(Uranus,11.329,(r)) (Moon,146.049,(dr)) (135-sesquisquare,17')\n(H1,239.466,(r)) (Pluto,149.332,(dp)) (square,8')\n(H1,239.466,(r)) (Pluto,149.312,(dr)) (square,9')\n(Sun,125.198,(r)) (Moon,274.987,(cp)) (150-quincunx,13')", "(H1,239.466,(r)) (Moon,284.226,(dr)) (45-semisquare,14')\n(H10,164.446,(r)) (Moon,284.226,(dr)) (trine,13')\n(Venus,81.814,(r)) (Moon,141.942,(cr)) (sextile,8')\n(H3,307.773,(r)) (Venus,97.541,(cp)) (150-quincunx,14')\n(H3,307.773,(r)) (Venus,97.578,(cr)) (150-quincunx,12')", "(H5,15.147,(r)) (Venus,135.189,(dr)) (trine,3')\n(Moon,26.142,(r)) (Moon,235.974,(cp)) (150-quincunx,10')\n(Mean_Node,47.209,(r)) (Moon,226.750,(cr)) (opposition,28')\n(H1,239.466,(r)) (Mercury,149.543,(cp)) (square,5')\n(H1,239.466,(r)) (Uranus,239.552,(cp)) (conjunction,5')\n(H1,239.466,(r)) (Uranus,239.558,(cr)) (conjunction,6')\n(H5,15.147,(r)) (Pluto,75.304,(cp)) (sextile,9')\n(H5,15.147,(r)) (Pluto,75.294,(cr)) (sextile,9')", "(Jupiter,69.578,(r)) (Moon,204.567,(cr)) (135-sesquisquare,1')\n(H1,239.466,(r)) (Mars,149.381,(cp)) (square,5')\n(H1,239.466,(r)) (Mars,149.350,(cr)) (square,7')", "(Saturn,264.651,(r)) (Moon,204.490,(cr)) (sextile,10')\n(H7,59.466,(r)) (Mars,149.384,(cp)) (square,5')\n(H7,59.466,(r)) (Mars,149.346,(cr)) (square,7')\n(H8,91.082,(r)) (Saturn,211.008,(cp)) (trine,4')\n(H8,91.082,(r)) (Uranus,225.862,(cp)) (135-sesquisquare,13')\n(H8,91.082,(r)) (Saturn,211.005,(cr)) (trine,5')\n(H8,91.082,(r)) (Uranus,225.862,(cr)) (135-sesquisquare,13')", "(H8,91.082,(r)) (Mars,181.228,(dr)) (square,9')\n(H7,59.466,(r)) (Mars,149.561,(cp)) (square,6')\n(H8,91.082,(r)) (Saturn,211.019,(cp)) (trine,4')\n(H8,91.082,(r)) (Uranus,225.863,(cp)) (135-sesquisquare,13')\n(H8,91.082,(r)) (Saturn,210.994,(cr)) (trine,5')\n(H8,91.082,(r)) (Uranus,225.861,(cr)) (135-sesquisquare,13')", "(H1,239.466,(r)) (Mercury,104.646,(cr)) (135-sesquisquare,11')\n(H10,164.446,(r)) (Mercury,104.646,(cr)) (sextile,12')", "(Uranus,11.329,(r)) (Moon,146.539,(dr)) (135-sesquisquare,13')", '15', "(Moon,26.142,(r)) (Moon,26.222,(dr)) (conjunction,5')\n(Mars,164.851,(r)) (Moon,44.749,(cp)) (trine,6')", "(Pluto,108.379,(r)) (Moon,168.500,(dp)) (sextile,7')\n(Sun,125.198,(r)) (Moon,245.104,(cr)) (trine,6')\n(Uranus,11.329,(r)) (Moon,251.517,(cp)) (trine,11')", "(Sun,125.198,(r)) (Moon,260.463,(dp)) (135-sesquisquare,16')\n(Sun,125.198,(r)) (Moon,245.168,(dr)) (trine,2')", '19', 73]
['1929-07-28 18:30:47', "(Mercury,122.403,(r)) (Moon,167.561,(dp)) (45-semisquare,10')\n(Uranus,11.329,(r)) (Moon,251.495,(cp)) (trine,10')\n(H10,149.106,(r)) (Venus,149.292,(cp)) (conjunction,11')\n(H10,149.106,(r)) (Venus,149.175,(cr)) (conjunction,4')", "(Venus,81.771,(r)) (Moon,81.458,(dp)) (conjunction,19')\n(Jupiter,69.571,(r)) (Moon,70.012,(dr)) (conjunction,26')\n(H10,149.106,(r)) (Jupiter,14.131,(dp)) (135-sesquisquare,2')\n(H10,149.106,(r)) (Jupiter,14.112,(dr)) (135-sesquisquare,0')\n(Sun,125.160,(r)) (Moon,5.139,(cp)) (trine,1')\n(Venus,81.771,(r)) (Moon,351.819,(cr)) (square,3')", "(H7,48.120,(r)) (Jupiter,48.181,(dp)) (conjunction,4')\n(H7,48.120,(r)) (Jupiter,47.997,(dr)) (conjunction,7')\n(Moon,25.611,(r)) (Moon,205.145,(cr)) (opposition,28')\n(H5,1.198,(r)) (Mars,121.289,(cp)) (trine,5')", "(H7,48.120,(r)) (Jupiter,48.205,(dp)) (conjunction,5')\n(H7,48.120,(r)) (Jupiter,47.974,(dr)) (conjunction,9')\n(Pluto,108.378,(r)) (Moon,228.175,(cp)) (trine,12')\n(H5,1.198,(r)) (Mars,121.407,(cp)) (trine,13')\n(H7,48.120,(r)) (Moon,228.175,(cp)) (opposition,3')", "(Moon,25.611,(r)) (Moon,340.395,(dp)) (45-semisquare,13')\n(H7,48.120,(r)) (Jupiter,77.922,(dp)) (30-semisextile,12')\n(H5,1.198,(r)) (Jupiter,61.301,(cp)) (sextile,6')\n(H5,1.198,(r)) (Uranus,270.964,(cp)) (square,14')\n(H5,1.198,(r)) (Mean_Node,151.407,(cp)) (150-quincunx,13')\n(H5,1.198,(r)) (Jupiter,61.260,(cr)) (sextile,4')\n(H5,1.198,(r)) (Uranus,270.972,(cr)) (square,14')\n(H5,1.198,(r)) (Mean_Node,151.420,(cr)) (150-quincunx,13')\n(H7,48.120,(r)) (Mars,228.099,(cp)) (opposition,1')\n(H7,48.120,(r)) (Mars,227.994,(cr)) (opposition,8')", "(Uranus,11.329,(r)) (Moon,11.074,(dp)) (conjunction,15')", "(Neptune,150.140,(r)) (Moon,150.631,(dp)) (conjunction,29')\n(Neptune,150.140,(r)) (Moon,150.172,(dr)) (conjunction,2')\n(H10,149.106,(r)) (Pluto,149.321,(dp)) (conjunction,13')\n(H10,149.106,(r)) (Pluto,149.320,(dr)) (conjunction,13')\n(Neptune,150.140,(r)) (Moon,270.142,(cr)) (trine,0')\n(H1,228.120,(r)) (Pluto,78.225,(cp)) (150-quincunx,6')\n(H1,228.120,(r)) (Pluto,78.224,(cr)) (150-quincunx,6')\n(H8,78.143,(r)) (Pluto,78.225,(cp)) (conjunction,5')\n(H8,78.143,(r)) (Pluto,78.224,(cr)) (conjunction,5')", "(Moon,25.611,(r)) (Moon,145.443,(dr)) (trine,10')\n(H4,329.106,(r)) (Pluto,149.331,(dp)) (opposition,14')\n(H4,329.106,(r)) (Pluto,149.310,(dr)) (opposition,12')\n(H1,228.120,(r)) (Pluto,78.230,(cp)) (150-quincunx,7')\n(H1,228.120,(r)) (Pluto,78.219,(cr)) (150-quincunx,6')\n(H4,329.106,(r)) (Venus,148.927,(cp)) (opposition,11')", "(H3,292.883,(r)) (Mean_Node,248.115,(cp)) (45-semisquare,14')", "(Moon,25.611,(r)) (Moon,235.408,(cp)) (150-quincunx,12')\n(H5,1.198,(r)) (Moon,226.190,(cr)) (135-sesquisquare,0')", "(H5,1.198,(r)) (Moon,226.083,(dp)) (135-sesquisquare,7')\n(H5,1.198,(r)) (Mars,181.409,(dp)) (opposition,13')\n(H5,1.198,(r)) (Mars,181.379,(dr)) (opposition,11')\n(Jupiter,69.571,(r)) (Moon,204.695,(cp)) (135-sesquisquare,7')\n(H4,329.106,(r)) (Mars,149.325,(cr)) (opposition,13')", "(H5,1.198,(r)) (Mars,181.412,(dp)) (opposition,13')\n(H5,1.198,(r)) (Mars,181.375,(dr)) (opposition,11')\n(Saturn,264.653,(r)) (Moon,204.770,(cp)) (sextile,7')\n(H4,329.106,(r)) (Mars,149.321,(cr)) (opposition,13')\n(H5,1.198,(r)) (Saturn,211.006,(cp)) (150-quincunx,11')\n(H5,1.198,(r)) (Saturn,211.004,(cr)) (150-quincunx,12')", "(H5,1.198,(r)) (Mars,181.204,(dr)) (opposition,0')\n(H4,329.106,(r)) (Mars,149.138,(cr)) (opposition,2')\n(H5,1.198,(r)) (Saturn,211.017,(cp)) (150-quincunx,11')\n(H5,1.198,(r)) (Saturn,210.993,(cr)) (150-quincunx,12')", "(Uranus,11.329,(r)) (Moon,236.437,(dp)) (135-sesquisquare,6')\n(Uranus,11.329,(r)) (Moon,191.818,(cr)) (opposition,29')", "(Sun,125.160,(r)) (Moon,154.986,(dp)) (30-semisextile,10')\n(H10,149.106,(r)) (Venus,148.888,(cp)) (conjunction,13')", "(Uranus,11.329,(r)) (Moon,41.182,(cp)) (30-semisextile,9')", "(Moon,25.611,(r)) (Moon,25.748,(dr)) (conjunction,8')", "(H5,1.198,(r)) (Venus,136.000,(dr)) (135-sesquisquare,12')\n(H7,48.120,(r)) (Moon,167.970,(dp)) (trine,9')\n(H5,1.198,(r)) (Mars,241.393,(cr)) (trine,12')", "(Sun,125.160,(r)) (Moon,259.981,(dp)) (135-sesquisquare,11')\n(H4,329.106,(r)) (Mars,179.198,(cr)) (150-quincunx,6')", "(Saturn,264.653,(r)) (Moon,265.176,(dp)) (conjunction,31')\n(Mean_Node,47.211,(r)) (Moon,167.095,(cr)) (trine,7')", 76]
['1929-07-27 23:02:31', "(Sun,124.384,(r)) (Moon,154.378,(dr)) (30-semisextile,0')\n(Moon,14.940,(r)) (Moon,239.945,(cr)) (135-sesquisquare,0')\n(H1,286.008,(r)) (Moon,241.210,(cp)) (45-semisquare,12')", "(H7,106.008,(r)) (Mars,106.090,(dr)) (conjunction,5')", "(H5,64.019,(r)) (Moon,214.073,(cp)) (150-quincunx,3')", "(Uranus,11.336,(r)) (Moon,191.246,(cr)) (opposition,5')", "(Jupiter,69.426,(r)) (Moon,68.952,(cr)) (conjunction,28')\n(H7,106.008,(r)) (Mercury,150.783,(cp)) (45-semisquare,13')\n(H7,106.008,(r)) (Jupiter,61.170,(cp)) (45-semisquare,10')\n(H7,106.008,(r)) (Jupiter,61.128,(cr)) (45-semisquare,7')", "(H8,149.393,(r)) (Moon,359.154,(dr)) (150-quincunx,14')\n(H8,149.393,(r)) (Mean_Node,209.483,(cp)) (sextile,5')\n(H8,149.393,(r)) (Mean_Node,209.490,(cr)) (sextile,6')", "(Pluto,108.357,(r)) (Moon,138.404,(dp)) (30-semisextile,3')\n(H8,149.393,(r)) (Pluto,149.296,(dp)) (conjunction,6')\n(H8,149.393,(r)) (Pluto,149.295,(dr)) (conjunction,6')", "(H1,286.008,(r)) (Moon,256.040,(cr)) (30-semisextile,2')", "(Uranus,11.336,(r)) (Moon,131.456,(cr)) (trine,7')\n(H1,286.008,(r)) (Jupiter,241.017,(cp)) (45-semisquare,1')\n(H1,286.008,(r)) (Jupiter,241.019,(cr)) (45-semisquare,1')", "(Mean_Node,47.254,(r)) (Moon,167.058,(dr)) (trine,12')\n(Mars,164.324,(r)) (Moon,224.058,(cp)) (sextile,16')", "(Venus,80.886,(r)) (Moon,215.831,(dr)) (135-sesquisquare,3')\n(H4,40.795,(r)) (Pluto,160.633,(dp)) (trine,10')\n(H4,40.795,(r)) (Pluto,160.631,(dr)) (trine,10')\n(H5,64.019,(r)) (Jupiter,19.249,(dp)) (45-semisquare,14')\n(H5,64.019,(r)) (Jupiter,19.247,(dr)) (45-semisquare,14')\n(H1,286.008,(r)) (Uranus,225.860,(cp)) (sextile,9')\n(H1,286.008,(r)) (Uranus,225.860,(cr)) (sextile,9')", "(H4,40.795,(r)) (Pluto,160.633,(dp)) (trine,10')\n(H4,40.795,(r)) (Pluto,160.631,(dr)) (trine,10')\n(H7,106.008,(r)) (Uranus,225.860,(cp)) (trine,9')\n(H7,106.008,(r)) (Uranus,225.860,(cr)) (trine,9')", "(H4,40.795,(r)) (Pluto,160.641,(dp)) (trine,9')\n(H4,40.795,(r)) (Pluto,160.623,(dr)) (trine,10')\n(Mean_Node,47.254,(r)) (Moon,197.438,(cp)) (150-quincunx,11')\n(H7,106.008,(r)) (Uranus,225.861,(cp)) (trine,9')\n(H7,106.008,(r)) (Uranus,225.859,(cr)) (trine,9')", "(H9,190.404,(r)) (Pluto,160.606,(dr)) (30-semisextile,12')\n(H10,220.795,(r)) (Pluto,160.658,(dp)) (sextile,8')\n(H10,220.795,(r)) (Pluto,160.606,(dr)) (sextile,11')\n(Neptune,150.112,(r)) (Moon,180.180,(cr)) (30-semisextile,4')\n(H1,286.008,(r)) (Mercury,105.865,(cp)) (opposition,9')\n(H1,286.008,(r)) (Uranus,225.862,(cp)) (sextile,9')\n(H1,286.008,(r)) (Uranus,225.859,(cr)) (sextile,9')", '14', "(H1,286.008,(r)) (Mercury,106.019,(dp)) (opposition,1')", "(H1,286.008,(r)) (Moon,16.138,(dr)) (square,8')", "(H7,106.008,(r)) (Moon,151.227,(dr)) (45-semisquare,13')\n(Moon,14.940,(r)) (Moon,239.710,(cp)) (135-sesquisquare,14')\n(H7,106.008,(r)) (Mars,241.167,(cr)) (135-sesquisquare,10')", "(Saturn,264.691,(r)) (Moon,234.556,(dr)) (30-semisextile,8')\n(H7,106.008,(r)) (Mars,150.957,(dp)) (45-semisquare,3')\n(H8,149.393,(r)) (Mars,179.469,(cp)) (30-semisextile,5')", "(Mars,164.324,(r)) (Moon,254.497,(dp)) (square,10')", 54]
