['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 21:26:38', "(H4,67.840,(r)) (Sun,247.728,(p)) (opposition,7')\n(H7,151.438,(r)) (Pluto,91.502,(c)) (sextile,4')", "(H1,331.438,(r)) (Mercury,120.859,(p)) (150-quincunx,35')\n(H10,247.840,(r)) (Sun,97.696,(p)) (150-quincunx,9')\n(H10,247.840,(r)) (Moon,112.986,(p)) (135-sesquisquare,9')\n(H1,331.438,(r)) (Venus,210.428,(c)) (trine,61')\n(H1,331.438,(r)) (Uranus,272.026,(c)) (sextile,35')", "(H1,331.438,(r)) (Saturn,242.035,(p)) (square,36')\n(H4,67.840,(r)) (Sun,97.696,(p)) (30-semisextile,9')\n(H4,67.840,(r)) (Moon,112.986,(p)) (45-semisquare,9')\n(H1,331.438,(r)) (Venus,210.428,(c)) (trine,61')\n(H1,331.438,(r)) (Uranus,272.026,(c)) (sextile,35')", "(H1,331.438,(r)) (Uranus,15.376,(p)) (45-semisquare,64')\n(H1,331.438,(r)) (Neptune,151.986,(p)) (opposition,33')\n(H1,331.438,(r)) (Sun,211.924,(c)) (trine,29')\n(H1,331.438,(r)) (Moon,151.689,(c)) (opposition,15')\n(H10,247.840,(r)) (Venus,203.473,(c)) (45-semisquare,38')\n(H10,247.840,(r)) (Jupiter,308.192,(c)) (sextile,21')", "(H1,331.438,(r)) (Pluto,122.246,(p)) (150-quincunx,48')\n(H1,331.438,(r)) (Mercury,30.359,(c)) (sextile,65')\n(H10,247.840,(r)) (Uranus,218.102,(c)) (30-semisextile,16')\n(H10,247.840,(r)) (Pluto,68.909,(c)) (opposition,64')", "(H1,331.438,(r)) (Venus,301.383,(p)) (30-semisextile,3')\n(H10,247.840,(r)) (Mercury,246.995,(p)) (conjunction,51')", "(H10,247.840,(r)) (Mars,67.799,(p)) (opposition,2')\n(H1,331.438,(r)) (Uranus,211.234,(c)) (trine,12')", "(H10,247.840,(r)) (Moon,187.315,(c)) (sextile,31')\n(H10,247.840,(r)) (Jupiter,278.393,(c)) (30-semisextile,33')", "(H1,331.438,(r)) (Mean_Node,122.332,(p)) (150-quincunx,54')\n(H1,331.438,(r)) (Moon,195.879,(c)) (135-sesquisquare,34')\n(H4,67.840,(r)) (Uranus,201.987,(c)) (135-sesquisquare,51')", "(H1,331.438,(r)) (Mars,151.856,(p)) (opposition,25')\n(H1,331.438,(r)) (Sun,16.636,(c)) (45-semisquare,12')\n(H1,331.438,(r)) (Moon,272.178,(c)) (sextile,44')\n(H1,331.438,(r)) (Pluto,60.672,(c)) (square,46')", "(H1,331.438,(r)) (Mean_Node,30.671,(p)) (sextile,46')\n(H10,247.840,(r)) (Sun,38.364,(c)) (150-quincunx,31')\n(H10,247.840,(r)) (Mean_Node,202.357,(c)) (45-semisquare,29')", "(H1,331.438,(r)) (Jupiter,300.699,(p)) (30-semisextile,44')\n(H4,67.840,(r)) (Mars,38.220,(c)) (30-semisextile,23')\n(H4,67.840,(r)) (Jupiter,97.514,(c)) (30-semisextile,20')", "(H1,331.438,(r)) (Sun,32.292,(p)) (sextile,51')\n(H1,331.438,(r)) (Venus,15.410,(p)) (45-semisquare,62')\n(H1,331.438,(r)) (Sun,301.439,(c)) (30-semisextile,0')", "(H4,67.840,(r)) (Mean_Node,293.826,(p)) (135-sesquisquare,59')", "(H1,331.438,(r)) (Uranus,151.192,(p)) (opposition,15')\n(H4,67.840,(r)) (Sun,38.459,(p)) (30-semisextile,37')\n(H4,67.840,(r)) (Venus,336.869,(c)) (square,58')\n(H4,67.840,(r)) (Mars,307.443,(c)) (trine,24')", "(H4,67.840,(r)) (Venus,127.951,(p)) (sextile,7')\n(H4,67.840,(r)) (Neptune,246.847,(p)) (opposition,60')\n(H7,151.438,(r)) (Mercury,152.187,(p)) (conjunction,45')\n(H4,67.840,(r)) (Pluto,37.227,(c)) (30-semisextile,37')\n(H4,67.840,(r)) (Mean_Node,337.423,(c)) (square,25')\n(H7,151.438,(r)) (Moon,1.768,(c)) (150-quincunx,20')", "(H1,331.438,(r)) (Mars,211.094,(p)) (trine,21')\n(H1,331.438,(r)) (Pluto,195.866,(p)) (135-sesquisquare,34')\n(H4,67.840,(r)) (Saturn,157.086,(p)) (square,45')\n(H1,331.438,(r)) (Venus,121.673,(c)) (150-quincunx,14')", 59]
['1916-09-06 07:27:42', "(H4,218.126,(r)) (Sun,247.728,(p)) (30-semisextile,24')\n(H4,218.126,(r)) (Mercury,262.311,(p)) (45-semisquare,49')\n(H7,307.784,(r)) (Sun,247.728,(p)) (sextile,3')\n(H7,307.784,(r)) (Mercury,262.311,(p)) (45-semisquare,28')\n(H7,307.784,(r)) (Sun,81.983,(c)) (135-sesquisquare,48')", "(H1,127.784,(r)) (Sun,97.696,(p)) (30-semisextile,5')\n(H10,38.126,(r)) (Sun,97.696,(p)) (sextile,26')", "(H1,127.784,(r)) (Sun,97.696,(p)) (30-semisextile,5')\n(H4,218.126,(r)) (Sun,97.696,(p)) (trine,26')\n(H1,127.784,(r)) (Pluto,82.284,(c)) (45-semisquare,30')\n(H4,218.126,(r)) (Pluto,82.284,(c)) (135-sesquisquare,50')", "(H1,127.784,(r)) (Venus,156.719,(p)) (30-semisextile,64')\n(H1,127.784,(r)) (Jupiter,308.112,(c)) (opposition,20')\n(H10,38.126,(r)) (Jupiter,308.112,(c)) (square,1')", "(H1,127.784,(r)) (Mercury,262.892,(p)) (135-sesquisquare,6')\n(H10,38.126,(r)) (Mercury,262.892,(p)) (135-sesquisquare,14')\n(H1,127.784,(r)) (Uranus,218.150,(c)) (square,22')\n(H10,38.126,(r)) (Uranus,218.150,(c)) (opposition,1')\n(H10,38.126,(r)) (Pluto,68.883,(c)) (30-semisextile,45')", "(H1,127.784,(r)) (Mercury,246.995,(p)) (trine,47')\n(H1,127.784,(r)) (Moon,68.044,(c)) (sextile,16')\n(H10,38.126,(r)) (Moon,68.044,(c)) (30-semisextile,5')", "(H1,127.784,(r)) (Mars,67.799,(p)) (sextile,1')\n(H10,38.126,(r)) (Mars,67.799,(p)) (30-semisextile,20')", "(H7,307.784,(r)) (Moon,171.988,(c)) (135-sesquisquare,48')\n(H7,307.784,(r)) (Jupiter,278.159,(c)) (30-semisextile,22')\n(H10,38.126,(r)) (Jupiter,278.159,(c)) (trine,2')", '8', "(H1,127.784,(r)) (Jupiter,262.502,(p)) (135-sesquisquare,17')\n(H1,127.784,(r)) (Uranus,82.324,(p)) (45-semisquare,28')\n(H4,218.126,(r)) (Jupiter,262.502,(p)) (45-semisquare,37')\n(H4,218.126,(r)) (Uranus,82.324,(p)) (135-sesquisquare,48')\n(H1,127.784,(r)) (Venus,7.781,(c)) (trine,0')\n(H4,218.126,(r)) (Venus,7.781,(c)) (150-quincunx,21')", "(H1,127.784,(r)) (Sun,37.232,(c)) (square,33')\n(H1,127.784,(r)) (Venus,82.581,(c)) (45-semisquare,12')\n(H10,38.126,(r)) (Sun,37.232,(c)) (conjunction,54')\n(H10,38.126,(r)) (Venus,82.581,(c)) (45-semisquare,33')", "(H1,127.784,(r)) (Moon,127.649,(c)) (conjunction,8')\n(H1,127.784,(r)) (Mars,37.362,(c)) (square,25')\n(H1,127.784,(r)) (Jupiter,97.257,(c)) (30-semisextile,32')\n(H4,218.126,(r)) (Moon,127.649,(c)) (square,29')\n(H4,218.126,(r)) (Mars,37.362,(c)) (opposition,46')\n(H4,218.126,(r)) (Jupiter,97.257,(c)) (trine,52')", "(H4,218.126,(r)) (Mercury,9.172,(p)) (150-quincunx,63')\n(H1,127.784,(r)) (Moon,171.711,(c)) (45-semisquare,64')", "(H1,127.784,(r)) (Venus,67.614,(c)) (sextile,10')\n(H4,218.126,(r)) (Venus,67.614,(c)) (150-quincunx,31')", "(H1,127.784,(r)) (Sun,38.459,(p)) (square,40')\n(H4,218.126,(r)) (Sun,38.459,(p)) (opposition,20')", "(H4,218.126,(r)) (Venus,127.951,(p)) (square,11')\n(H7,307.784,(r)) (Venus,127.951,(p)) (opposition,10')\n(H7,307.784,(r)) (Neptune,246.847,(p)) (sextile,56')\n(H4,218.126,(r)) (Mars,263.201,(c)) (45-semisquare,5')\n(H4,218.126,(r)) (Neptune,353.360,(c)) (135-sesquisquare,14')\n(H4,218.126,(r)) (Pluto,37.244,(c)) (opposition,53')\n(H4,218.126,(r)) (Mean_Node,337.485,(c)) (trine,38')\n(H7,307.784,(r)) (Mars,263.201,(c)) (45-semisquare,25')\n(H7,307.784,(r)) (Neptune,353.360,(c)) (45-semisquare,35')\n(H7,307.784,(r)) (Pluto,37.244,(c)) (square,32')\n(H7,307.784,(r)) (Mean_Node,337.485,(c)) (30-semisextile,18')", "(H1,127.784,(r)) (Saturn,157.086,(p)) (30-semisextile,42')\n(H4,218.126,(r)) (Saturn,157.086,(p)) (sextile,62')", 62]
['1916-09-06 20:09:04', "(H4,49.069,(r)) (Pluto,94.996,(p)) (45-semisquare,56')\n(H4,49.069,(r)) (Moon,109.394,(c)) (sextile,20')\n(H7,129.862,(r)) (Mercury,99.313,(c)) (30-semisextile,33')", "(H10,229.069,(r)) (Uranus,3.382,(p)) (135-sesquisquare,41')\n(H1,309.862,(r)) (Moon,84.931,(c)) (135-sesquisquare,4')\n(H1,309.862,(r)) (Mercury,250.774,(c)) (sextile,55')\n(H1,309.862,(r)) (Neptune,100.139,(c)) (150-quincunx,17')", "(H4,49.069,(r)) (Uranus,3.382,(p)) (45-semisquare,41')\n(H1,309.862,(r)) (Moon,84.931,(c)) (135-sesquisquare,4')\n(H1,309.862,(r)) (Neptune,100.139,(c)) (150-quincunx,17')", "(H10,229.069,(r)) (Mercury,199.352,(c)) (30-semisextile,17')\n(H10,229.069,(r)) (Uranus,258.731,(c)) (30-semisextile,20')\n(H10,229.069,(r)) (Neptune,93.628,(c)) (135-sesquisquare,26')", "(H1,309.862,(r)) (Sun,279.928,(p)) (30-semisextile,4')\n(H1,309.862,(r)) (Neptune,175.513,(p)) (135-sesquisquare,39')\n(H10,229.069,(r)) (Uranus,48.254,(p)) (opposition,49')\n(H1,309.862,(r)) (Neptune,70.294,(c)) (trine,26')\n(H1,309.862,(r)) (Pluto,68.906,(c)) (trine,57')", "(H10,229.069,(r)) (Mean_Node,168.140,(p)) (sextile,56')\n(H10,229.069,(r)) (Venus,48.644,(c)) (opposition,25')", "(H1,309.862,(r)) (Moon,39.901,(p)) (square,2')\n(H1,309.862,(r)) (Moon,159.380,(c)) (150-quincunx,29')\n(H1,309.862,(r)) (Mean_Node,70.343,(c)) (trine,29')", "(H10,229.069,(r)) (Sun,93.052,(p)) (135-sesquisquare,61')\n(H10,229.069,(r)) (Venus,138.435,(p)) (square,38')\n(H10,229.069,(r)) (Mean_Node,138.220,(p)) (square,51')\n(H10,229.069,(r)) (Mars,184.971,(c)) (45-semisquare,54')\n(H10,229.069,(r)) (Mean_Node,94.806,(c)) (135-sesquisquare,44')", "(H1,309.862,(r)) (Mars,340.585,(c)) (30-semisextile,43')\n(H4,49.069,(r)) (Mercury,319.387,(c)) (square,19')\n(H4,49.069,(r)) (Venus,348.261,(c)) (sextile,48')", "(H1,309.862,(r)) (Venus,354.845,(p)) (45-semisquare,1')\n(H4,49.069,(r)) (Moon,289.131,(p)) (trine,4')\n(H4,49.069,(r)) (Mean_Node,48.834,(p)) (conjunction,14')\n(H1,309.862,(r)) (Venus,9.091,(c)) (sextile,46')\n(H4,49.069,(r)) (Mars,5.137,(c)) (45-semisquare,64')\n(H4,49.069,(r)) (Mean_Node,184.198,(c)) (135-sesquisquare,8')", "(H1,309.862,(r)) (Uranus,174.480,(c)) (135-sesquisquare,23')", "(H4,49.069,(r)) (Mercury,258.987,(p)) (150-quincunx,5')\n(H4,49.069,(r)) (Uranus,93.837,(p)) (45-semisquare,14')\n(H4,49.069,(r)) (Pluto,138.148,(p)) (square,55')\n(H1,309.862,(r)) (Mean_Node,219.468,(c)) (square,24')\n(H4,49.069,(r)) (Sun,78.913,(c)) (30-semisextile,9')\n(H4,49.069,(r)) (Uranus,169.294,(c)) (trine,13')", "(H1,309.862,(r)) (Moon,9.303,(p)) (sextile,34')\n(H1,309.862,(r)) (Mercury,9.172,(p)) (sextile,41')\n(H1,309.862,(r)) (Uranus,100.448,(p)) (150-quincunx,35')\n(H4,49.069,(r)) (Pluto,139.109,(p)) (square,2')\n(H1,309.862,(r)) (Mean_Node,265.540,(c)) (45-semisquare,41')\n(H4,49.069,(r)) (Moon,185.030,(c)) (135-sesquisquare,58')\n(H4,49.069,(r)) (Mars,275.028,(c)) (135-sesquisquare,58')", "(H1,309.862,(r)) (Venus,68.877,(c)) (trine,59')", "(H1,309.862,(r)) (Pluto,159.660,(p)) (150-quincunx,12')\n(H1,309.862,(r)) (Moon,84.719,(c)) (135-sesquisquare,9')\n(H4,49.069,(r)) (Uranus,109.738,(c)) (sextile,40')", "(H4,49.069,(r)) (Moon,199.277,(p)) (150-quincunx,12')\n(H7,129.862,(r)) (Mars,263.892,(c)) (135-sesquisquare,58')", '16', 57]
['1916-09-06 10:19:04', "(H4,259.620,(r)) (Uranus,320.200,(p)) (sextile,35')\n(H4,259.620,(r)) (Mean_Node,320.375,(c)) (sextile,45')", '1', '2', "(H1,168.843,(r)) (Mercury,122.868,(p)) (45-semisquare,58')\n(H1,168.843,(r)) (Moon,139.079,(c)) (30-semisextile,14')\n(H1,168.843,(r)) (Mercury,199.816,(c)) (30-semisextile,58')\n(H1,168.843,(r)) (Uranus,258.694,(c)) (square,9')\n(H10,79.620,(r)) (Moon,139.079,(c)) (sextile,32')\n(H10,79.620,(r)) (Mercury,199.816,(c)) (trine,12')\n(H10,79.620,(r)) (Uranus,258.694,(c)) (opposition,56')", "(H1,168.843,(r)) (Uranus,48.254,(p)) (trine,35')", "(H1,168.843,(r)) (Mean_Node,168.140,(p)) (conjunction,42')", "(H1,168.843,(r)) (Pluto,123.620,(p)) (45-semisquare,13')\n(H10,79.620,(r)) (Pluto,123.620,(p)) (45-semisquare,60')\n(H10,79.620,(r)) (Mars,20.600,(c)) (sextile,59')", "(H7,348.843,(r)) (Venus,138.435,(p)) (150-quincunx,24')\n(H7,348.843,(r)) (Mean_Node,138.220,(p)) (150-quincunx,37')\n(H7,348.843,(r)) (Venus,214.195,(c)) (135-sesquisquare,21')\n(H10,79.620,(r)) (Venus,214.195,(c)) (135-sesquisquare,25')", "(H1,168.843,(r)) (Mercury,318.100,(c)) (150-quincunx,45')", "(H1,168.843,(r)) (Moon,289.131,(p)) (trine,17')\n(H1,168.843,(r)) (Mean_Node,48.834,(p)) (trine,1')\n(H4,259.620,(r)) (Moon,289.131,(p)) (30-semisextile,29')\n(H4,259.620,(r)) (Mean_Node,48.834,(p)) (150-quincunx,47')\n(H1,168.843,(r)) (Mercury,34.611,(c)) (135-sesquisquare,46')\n(H4,259.620,(r)) (Mercury,34.611,(c)) (135-sesquisquare,1')", "(H1,168.843,(r)) (Moon,122.980,(p)) (45-semisquare,52')\n(H10,79.620,(r)) (Neptune,50.259,(c)) (30-semisextile,38')", "(H1,168.843,(r)) (Mercury,258.987,(p)) (square,9')\n(H1,168.843,(r)) (Pluto,138.148,(p)) (30-semisextile,42')\n(H4,259.620,(r)) (Mercury,258.987,(p)) (conjunction,38')\n(H4,259.620,(r)) (Mars,170.375,(p)) (square,45')\n(H1,168.843,(r)) (Sun,78.130,(c)) (square,43')\n(H1,168.843,(r)) (Uranus,169.284,(c)) (conjunction,26')\n(H4,259.620,(r)) (Venus,50.649,(c)) (150-quincunx,62')\n(H4,259.620,(r)) (Uranus,169.284,(c)) (square,20')", "(H1,168.843,(r)) (Pluto,139.109,(p)) (30-semisextile,16')\n(H4,259.620,(r)) (Pluto,139.109,(p)) (trine,31')", "(H4,259.620,(r)) (Moon,110.535,(p)) (150-quincunx,55')\n(H1,168.843,(r)) (Sun,34.759,(c)) (135-sesquisquare,55')\n(H4,259.620,(r)) (Sun,34.759,(c)) (135-sesquisquare,8')", "(H1,168.843,(r)) (Uranus,109.774,(c)) (sextile,56')\n(H4,259.620,(r)) (Uranus,109.774,(c)) (150-quincunx,9')", "(H4,259.620,(r)) (Moon,199.277,(p)) (sextile,21')\n(H7,348.843,(r)) (Moon,199.277,(p)) (150-quincunx,26')\n(H4,259.620,(r)) (Moon,349.525,(c)) (square,6')\n(H7,348.843,(r)) (Moon,349.525,(c)) (conjunction,41')", "(H1,168.843,(r)) (Pluto,33.671,(c)) (135-sesquisquare,10')\n(H4,259.620,(r)) (Pluto,33.671,(c)) (135-sesquisquare,57')", 48]
['1916-09-06 10:55:58', "(H4,268.131,(r)) (Moon,89.021,(p)) (opposition,53')\n(H7,357.984,(r)) (Moon,89.021,(p)) (square,62')\n(H4,268.131,(r)) (Venus,58.061,(c)) (150-quincunx,4')\n(H7,357.984,(r)) (Venus,58.061,(c)) (sextile,5')", "(H1,177.984,(r)) (Mean_Node,87.416,(p)) (square,34')\n(H10,88.131,(r)) (Mean_Node,87.416,(p)) (conjunction,43')", "(H1,177.984,(r)) (Mean_Node,87.416,(p)) (square,34')\n(H4,268.131,(r)) (Mean_Node,87.416,(p)) (opposition,43')\n(H1,177.984,(r)) (Mars,297.175,(c)) (trine,49')\n(H4,268.131,(r)) (Mars,297.175,(c)) (30-semisextile,57')", "(H1,177.984,(r)) (Sun,117.027,(p)) (sextile,57')\n(H1,177.984,(r)) (Mean_Node,28.322,(p)) (150-quincunx,20')\n(H10,88.131,(r)) (Mean_Node,28.322,(p)) (sextile,11')", "(H1,177.984,(r)) (Mars,358.303,(p)) (opposition,19')\n(H10,88.131,(r)) (Mars,358.303,(p)) (square,10')\n(H1,177.984,(r)) (Mercury,29.011,(c)) (150-quincunx,62')\n(H1,177.984,(r)) (Mars,88.927,(c)) (square,57')\n(H1,177.984,(r)) (Mean_Node,27.545,(c)) (150-quincunx,26')\n(H10,88.131,(r)) (Mercury,29.011,(c)) (sextile,53')\n(H10,88.131,(r)) (Mars,88.927,(c)) (conjunction,48')\n(H10,88.131,(r)) (Mean_Node,27.545,(c)) (sextile,35')", "(H1,177.984,(r)) (Uranus,57.660,(p)) (trine,19')\n(H10,88.131,(r)) (Uranus,57.660,(p)) (30-semisextile,28')\n(H1,177.984,(r)) (Uranus,207.658,(c)) (30-semisextile,20')\n(H10,88.131,(r)) (Uranus,207.658,(c)) (trine,28')", "(H1,177.984,(r)) (Uranus,57.208,(p)) (trine,47')\n(H1,177.984,(r)) (Neptune,178.490,(p)) (conjunction,30')\n(H10,88.131,(r)) (Uranus,57.208,(p)) (30-semisextile,55')\n(H10,88.131,(r)) (Neptune,178.490,(p)) (square,22')\n(H1,177.984,(r)) (Mercury,313.407,(c)) (135-sesquisquare,25')\n(H10,88.131,(r)) (Mercury,313.407,(c)) (135-sesquisquare,17')", "(H7,357.984,(r)) (Jupiter,118.854,(p)) (trine,52')\n(H10,88.131,(r)) (Jupiter,118.854,(p)) (30-semisextile,43')", "(H1,177.984,(r)) (Moon,357.790,(p)) (opposition,12')\n(H4,268.131,(r)) (Moon,357.790,(p)) (square,20')\n(H1,177.984,(r)) (Jupiter,267.126,(c)) (square,51')\n(H4,268.131,(r)) (Jupiter,267.126,(c)) (conjunction,60')", "(H1,177.984,(r)) (Pluto,133.681,(p)) (45-semisquare,42')\n(H4,268.131,(r)) (Pluto,133.681,(p)) (135-sesquisquare,33')", "(H1,177.984,(r)) (Mercury,313.428,(p)) (135-sesquisquare,27')\n(H1,177.984,(r)) (Uranus,87.482,(p)) (square,30')\n(H10,88.131,(r)) (Mercury,313.428,(p)) (135-sesquisquare,18')\n(H10,88.131,(r)) (Uranus,87.482,(p)) (conjunction,39')\n(H1,177.984,(r)) (Mercury,57.724,(c)) (trine,16')\n(H10,88.131,(r)) (Mercury,57.724,(c)) (30-semisextile,24')", "(H1,177.984,(r)) (Venus,298.446,(p)) (trine,28')\n(H4,268.131,(r)) (Venus,298.446,(p)) (30-semisextile,19')", "(H1,177.984,(r)) (Mars,223.635,(p)) (45-semisquare,39')\n(H1,177.984,(r)) (Jupiter,28.472,(p)) (150-quincunx,29')\n(H1,177.984,(r)) (Mean_Node,327.502,(p)) (150-quincunx,29')\n(H4,268.131,(r)) (Mars,223.635,(p)) (45-semisquare,30')\n(H4,268.131,(r)) (Jupiter,28.472,(p)) (trine,20')\n(H4,268.131,(r)) (Mean_Node,327.502,(p)) (sextile,38')", "(H1,177.984,(r)) (Sun,297.872,(p)) (trine,7')\n(H4,268.131,(r)) (Sun,297.872,(p)) (30-semisextile,16')\n(H1,177.984,(r)) (Mars,327.668,(c)) (150-quincunx,19')\n(H4,268.131,(r)) (Mars,327.668,(c)) (sextile,28')", "(H1,177.984,(r)) (Mercury,58.156,(p)) (trine,10')\n(H4,268.131,(r)) (Mercury,58.156,(p)) (150-quincunx,2')\n(H1,177.984,(r)) (Mercury,311.981,(c)) (135-sesquisquare,60')\n(H1,177.984,(r)) (Mean_Node,118.658,(c)) (sextile,40')\n(H4,268.131,(r)) (Mean_Node,118.658,(c)) (150-quincunx,32')", '15', "(H1,177.984,(r)) (Sun,178.149,(p)) (conjunction,10')\n(H1,177.984,(r)) (Moon,57.398,(p)) (trine,35')\n(H1,177.984,(r)) (Uranus,223.904,(p)) (45-semisquare,55')\n(H4,268.131,(r)) (Sun,178.149,(p)) (square,1')\n(H4,268.131,(r)) (Moon,57.398,(p)) (150-quincunx,44')\n(H4,268.131,(r)) (Uranus,223.904,(p)) (45-semisquare,46')\n(H1,177.984,(r)) (Sun,148.930,(c)) (30-semisextile,57')\n(H1,177.984,(r)) (Moon,133.931,(c)) (45-semisquare,57')\n(H4,268.131,(r)) (Sun,148.930,(c)) (trine,48')\n(H4,268.131,(r)) (Moon,133.931,(c)) (135-sesquisquare,48')", 72]
['1916-09-06 08:56:00', "(H4,240.066,(r)) (Moon,89.021,(p)) (150-quincunx,63')\n(H7,328.576,(r)) (Moon,89.021,(p)) (trine,27')\n(H7,328.576,(r)) (Venus,57.859,(c)) (square,43')", "(H10,60.066,(r)) (Mercury,120.859,(p)) (sextile,48')\n(H1,148.576,(r)) (Venus,209.126,(c)) (sextile,33')\n(H10,60.066,(r)) (Venus,209.126,(c)) (150-quincunx,56')", "(H4,240.066,(r)) (Pluto,105.250,(p)) (135-sesquisquare,11')\n(H1,148.576,(r)) (Venus,209.126,(c)) (sextile,33')\n(H4,240.066,(r)) (Venus,209.126,(c)) (30-semisextile,56')", "(H1,148.576,(r)) (Mean_Node,28.322,(p)) (trine,15')\n(H10,60.066,(r)) (Uranus,15.376,(p)) (45-semisquare,19')\n(H10,60.066,(r)) (Sun,210.884,(c)) (150-quincunx,49')", "(H1,148.576,(r)) (Mars,358.303,(p)) (150-quincunx,16')\n(H1,148.576,(r)) (Mercury,28.758,(c)) (trine,11')\n(H1,148.576,(r)) (Mars,88.820,(c)) (sextile,15')\n(H1,148.576,(r)) (Mean_Node,27.554,(c)) (trine,61')", "(H1,148.576,(r)) (Uranus,57.660,(p)) (square,55')\n(H1,148.576,(r)) (Uranus,207.662,(c)) (sextile,55')", "(H1,148.576,(r)) (Sun,359.248,(p)) (150-quincunx,40')\n(H1,148.576,(r)) (Neptune,178.490,(p)) (30-semisextile,5')\n(H10,60.066,(r)) (Sun,359.248,(p)) (sextile,49')\n(H1,148.576,(r)) (Moon,148.278,(c)) (conjunction,18')", "(H7,328.576,(r)) (Jupiter,118.854,(p)) (150-quincunx,17')", "(H1,148.576,(r)) (Moon,357.790,(p)) (150-quincunx,47')\n(H4,240.066,(r)) (Sun,30.273,(p)) (150-quincunx,12')", "(H4,240.066,(r)) (Sun,15.612,(c)) (135-sesquisquare,33')\n(H4,240.066,(r)) (Uranus,180.263,(c)) (sextile,12')\n(H4,240.066,(r)) (Pluto,60.654,(c)) (opposition,35')", "(H1,148.576,(r)) (Jupiter,283.724,(p)) (135-sesquisquare,9')\n(H10,60.066,(r)) (Neptune,195.176,(p)) (135-sesquisquare,7')\n(H10,60.066,(r)) (Mean_Node,30.671,(p)) (30-semisextile,36')\n(H1,148.576,(r)) (Mercury,57.587,(c)) (square,59')\n(H10,60.066,(r)) (Moon,60.302,(c)) (conjunction,14')", "(H1,148.576,(r)) (Moon,59.252,(p)) (square,41')\n(H1,148.576,(r)) (Venus,298.446,(p)) (150-quincunx,8')\n(H1,148.576,(r)) (Mean_Node,13.568,(p)) (135-sesquisquare,0')\n(H4,240.066,(r)) (Moon,59.252,(p)) (opposition,49')\n(H4,240.066,(r)) (Jupiter,300.699,(p)) (sextile,38')\n(H4,240.066,(r)) (Pluto,60.159,(c)) (opposition,6')", "(H1,148.576,(r)) (Jupiter,28.472,(p)) (trine,6')\n(H1,148.576,(r)) (Mean_Node,327.502,(p)) (opposition,64')\n(H4,240.066,(r)) (Venus,15.410,(p)) (135-sesquisquare,21')\n(H1,148.576,(r)) (Jupiter,13.175,(c)) (135-sesquisquare,24')\n(H4,240.066,(r)) (Sun,300.378,(c)) (sextile,19')", "(H1,148.576,(r)) (Sun,297.872,(p)) (150-quincunx,42')\n(H4,240.066,(r)) (Mercury,300.301,(p)) (sextile,14')\n(H1,148.576,(r)) (Mars,327.545,(c)) (opposition,62')\n(H1,148.576,(r)) (Mean_Node,299.267,(c)) (150-quincunx,41')\n(H4,240.066,(r)) (Uranus,150.157,(c)) (square,5')\n(H4,240.066,(r)) (Mean_Node,299.267,(c)) (sextile,48')", "(H1,148.576,(r)) (Mercury,58.156,(p)) (square,25')\n(H1,148.576,(r)) (Mean_Node,118.667,(c)) (30-semisextile,5')", '15', "(H1,148.576,(r)) (Sun,178.149,(p)) (30-semisextile,26')\n(H4,240.066,(r)) (Mars,211.094,(p)) (30-semisextile,62')\n(H4,240.066,(r)) (Pluto,195.866,(p)) (45-semisquare,48')\n(H1,148.576,(r)) (Sun,148.769,(c)) (conjunction,12')\n(H4,240.066,(r)) (Venus,120.414,(c)) (trine,21')", 57]
