['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 19:28:55', "(H7,119.433,(r)) (Moon,89.021,(p)) (30-semisextile,25')\n(H4,38.942,(r)) (Sun,82.940,(c)) (45-semisquare,60')\n(H4,38.942,(r)) (Mercury,99.315,(c)) (sextile,22')\n(H7,119.433,(r)) (Venus,58.922,(c)) (sextile,31')", "(H1,299.433,(r)) (Venus,210.223,(c)) (square,47')\n(H10,218.942,(r)) (Moon,84.250,(c)) (135-sesquisquare,18')", "(H1,299.433,(r)) (Venus,210.223,(c)) (square,47')\n(H4,38.942,(r)) (Moon,84.250,(c)) (45-semisquare,18')", "(H1,299.433,(r)) (Moon,149.481,(c)) (150-quincunx,3')\n(H10,218.942,(r)) (Jupiter,308.181,(c)) (square,46')", "(H10,218.942,(r)) (Sun,279.928,(p)) (sextile,59')\n(H10,218.942,(r)) (Mercury,262.892,(p)) (45-semisquare,63')\n(H1,299.433,(r)) (Mercury,30.105,(c)) (square,40')\n(H1,299.433,(r)) (Mars,89.384,(c)) (150-quincunx,3')\n(H10,218.942,(r)) (Uranus,218.109,(c)) (conjunction,50')\n(H10,218.942,(r)) (Pluto,68.905,(c)) (150-quincunx,2')", "(H1,299.433,(r)) (Sun,255.003,(p)) (45-semisquare,34')", "(H1,299.433,(r)) (Sun,359.248,(p)) (sextile,11')\n(H1,299.433,(r)) (Neptune,178.490,(p)) (trine,57')\n(H10,218.942,(r)) (Moon,39.901,(p)) (opposition,58')\n(H1,299.433,(r)) (Saturn,164.471,(c)) (135-sesquisquare,2')\n(H10,218.942,(r)) (Moon,158.718,(c)) (sextile,13')", "(H7,119.433,(r)) (Jupiter,118.854,(p)) (conjunction,35')\n(H10,218.942,(r)) (Jupiter,278.360,(c)) (sextile,35')", "(H1,299.433,(r)) (Sun,30.273,(p)) (square,50')", "(H4,38.942,(r)) (Venus,354.845,(p)) (45-semisquare,54')\n(H1,299.433,(r)) (Moon,270.233,(c)) (30-semisextile,48')\n(H1,299.433,(r)) (Uranus,180.227,(c)) (trine,48')\n(H4,38.942,(r)) (Venus,9.022,(c)) (30-semisextile,5')", "(H1,299.433,(r)) (Moon,73.513,(c)) (135-sesquisquare,55')\n(H10,218.942,(r)) (Sun,38.206,(c)) (opposition,44')\n(H10,218.942,(r)) (Venus,83.587,(c)) (135-sesquisquare,21')\n(H10,218.942,(r)) (Uranus,174.481,(c)) (45-semisquare,32')", "(H1,299.433,(r)) (Moon,59.252,(p)) (trine,11')\n(H1,299.433,(r)) (Venus,298.446,(p)) (conjunction,59')\n(H1,299.433,(r)) (Pluto,60.178,(c)) (trine,45')\n(H4,38.942,(r)) (Mars,38.100,(c)) (conjunction,51')\n(H4,38.942,(r)) (Mean_Node,219.471,(c)) (opposition,32')", "(H1,299.433,(r)) (Jupiter,28.472,(p)) (square,58')\n(H4,38.942,(r)) (Moon,9.303,(p)) (30-semisextile,22')\n(H4,38.942,(r)) (Mercury,9.172,(p)) (30-semisextile,14')", "(H1,299.433,(r)) (Mercury,300.301,(p)) (conjunction,52')\n(H1,299.433,(r)) (Uranus,150.147,(c)) (150-quincunx,43')\n(H1,299.433,(r)) (Mean_Node,299.220,(c)) (conjunction,13')\n(H4,38.942,(r)) (Venus,68.810,(c)) (30-semisextile,8')", "(H4,38.942,(r)) (Sun,38.459,(p)) (conjunction,29')\n(H4,38.942,(r)) (Pluto,159.660,(p)) (trine,43')\n(H1,299.433,(r)) (Mean_Node,118.620,(c)) (opposition,49')\n(H4,38.942,(r)) (Moon,83.994,(c)) (45-semisquare,3')", "(H4,38.942,(r)) (Venus,127.951,(p)) (square,59')\n(H4,38.942,(r)) (Mars,263.855,(c)) (135-sesquisquare,5')\n(H4,38.942,(r)) (Neptune,353.332,(c)) (45-semisquare,37')\n(H7,119.433,(r)) (Moon,359.591,(c)) (trine,9')", "(H1,299.433,(r)) (Sun,149.617,(c)) (150-quincunx,11')\n(H1,299.433,(r)) (Saturn,74.712,(c)) (135-sesquisquare,17')\n(H1,299.433,(r)) (Neptune,344.970,(c)) (45-semisquare,32')", 56]
['1916-09-06 10:59:19', "(H4,268.902,(r)) (Moon,89.021,(p)) (opposition,7')\n(H7,358.815,(r)) (Moon,89.021,(p)) (square,12')\n(H4,268.902,(r)) (Venus,58.066,(c)) (150-quincunx,50')\n(H7,358.815,(r)) (Venus,58.066,(c)) (sextile,45')", "(H1,178.815,(r)) (Venus,209.340,(c)) (30-semisextile,31')\n(H10,88.902,(r)) (Venus,209.340,(c)) (trine,26')", "(H1,178.815,(r)) (Mars,134.641,(p)) (45-semisquare,50')\n(H4,268.902,(r)) (Mars,134.641,(p)) (135-sesquisquare,44')\n(H1,178.815,(r)) (Venus,209.340,(c)) (30-semisextile,31')\n(H4,268.902,(r)) (Venus,209.340,(c)) (sextile,26')", "(H1,178.815,(r)) (Mean_Node,28.322,(p)) (150-quincunx,30')\n(H10,88.902,(r)) (Mean_Node,28.322,(p)) (sextile,35')", "(H1,178.815,(r)) (Mars,358.303,(p)) (opposition,31')\n(H10,88.902,(r)) (Mars,358.303,(p)) (square,36')\n(H1,178.815,(r)) (Mercury,29.018,(c)) (150-quincunx,12')\n(H1,178.815,(r)) (Mars,88.930,(c)) (square,7')\n(H10,88.902,(r)) (Mercury,29.018,(c)) (sextile,7')\n(H10,88.902,(r)) (Mars,88.930,(c)) (conjunction,2')", '5', "(H1,178.815,(r)) (Sun,359.248,(p)) (opposition,26')\n(H1,178.815,(r)) (Neptune,178.490,(p)) (conjunction,20')\n(H10,88.902,(r)) (Sun,359.248,(p)) (square,21')\n(H10,88.902,(r)) (Neptune,178.490,(p)) (square,25')\n(H1,178.815,(r)) (Mercury,313.414,(c)) (135-sesquisquare,24')\n(H10,88.902,(r)) (Mercury,313.414,(c)) (135-sesquisquare,29')", "(H7,358.815,(r)) (Jupiter,118.854,(p)) (trine,2')\n(H10,88.902,(r)) (Jupiter,118.854,(p)) (30-semisextile,3')", "(H1,178.815,(r)) (Moon,357.790,(p)) (opposition,62')", "(H1,178.815,(r)) (Pluto,133.681,(p)) (45-semisquare,8')\n(H4,268.902,(r)) (Pluto,133.681,(p)) (135-sesquisquare,13')", "(H1,178.815,(r)) (Mercury,313.428,(p)) (135-sesquisquare,23')\n(H10,88.902,(r)) (Mercury,313.428,(p)) (135-sesquisquare,28')", "(H1,178.815,(r)) (Moon,59.252,(p)) (trine,26')\n(H1,178.815,(r)) (Venus,298.446,(p)) (trine,22')\n(H4,268.902,(r)) (Moon,59.252,(p)) (150-quincunx,21')\n(H4,268.902,(r)) (Venus,298.446,(p)) (30-semisextile,27')", "(H1,178.815,(r)) (Mars,223.635,(p)) (45-semisquare,11')\n(H1,178.815,(r)) (Jupiter,28.472,(p)) (150-quincunx,21')\n(H4,268.902,(r)) (Mars,223.635,(p)) (45-semisquare,16')\n(H4,268.902,(r)) (Jupiter,28.472,(p)) (trine,26')", "(H1,178.815,(r)) (Sun,297.872,(p)) (trine,57')\n(H4,268.902,(r)) (Sun,297.872,(p)) (30-semisextile,62')\n(H1,178.815,(r)) (Mean_Node,299.258,(c)) (trine,27')\n(H4,268.902,(r)) (Mean_Node,299.258,(c)) (30-semisextile,21')", "(H1,178.815,(r)) (Mercury,58.156,(p)) (trine,40')\n(H1,178.815,(r)) (Mars,134.625,(p)) (45-semisquare,49')\n(H4,268.902,(r)) (Mercury,58.156,(p)) (150-quincunx,45')\n(H4,268.902,(r)) (Mars,134.625,(p)) (135-sesquisquare,43')\n(H1,178.815,(r)) (Mean_Node,118.658,(c)) (sextile,9')\n(H4,268.902,(r)) (Mean_Node,118.658,(c)) (150-quincunx,15')", '15', "(H1,178.815,(r)) (Sun,178.149,(p)) (conjunction,40')\n(H1,178.815,(r)) (Uranus,223.904,(p)) (45-semisquare,5')\n(H4,268.902,(r)) (Sun,178.149,(p)) (square,45')\n(H4,268.902,(r)) (Uranus,223.904,(p)) (45-semisquare,0')\n(H1,178.815,(r)) (Sun,148.934,(c)) (30-semisextile,7')\n(H1,178.815,(r)) (Moon,133.987,(c)) (45-semisquare,10')\n(H4,268.902,(r)) (Sun,148.934,(c)) (trine,2')\n(H4,268.902,(r)) (Moon,133.987,(c)) (135-sesquisquare,5')", 57]
['1916-09-06 11:18:56', "(H4,273.410,(r)) (Mean_Node,272.710,(p)) (conjunction,42')\n(H7,3.677,(r)) (Mean_Node,272.710,(p)) (square,58')", "(H1,183.677,(r)) (Jupiter,2.597,(p)) (opposition,65')\n(H1,183.677,(r)) (Uranus,3.382,(p)) (opposition,18')\n(H10,93.410,(r)) (Jupiter,2.597,(p)) (square,49')\n(H10,93.410,(r)) (Uranus,3.382,(p)) (square,2')\n(H1,183.677,(r)) (Jupiter,62.759,(c)) (trine,55')\n(H10,93.410,(r)) (Jupiter,62.759,(c)) (30-semisextile,39')", "(H1,183.677,(r)) (Uranus,3.382,(p)) (opposition,18')\n(H4,273.410,(r)) (Uranus,3.382,(p)) (square,2')", "(H1,183.677,(r)) (Mercury,122.868,(p)) (sextile,49')\n(H10,93.410,(r)) (Mercury,122.868,(p)) (30-semisextile,33')\n(H1,183.677,(r)) (Neptune,93.636,(c)) (square,2')\n(H10,93.410,(r)) (Neptune,93.636,(c)) (conjunction,14')", "(H1,183.677,(r)) (Uranus,48.254,(p)) (135-sesquisquare,25')\n(H10,93.410,(r)) (Uranus,48.254,(p)) (45-semisquare,9')", "(H1,183.677,(r)) (Venus,47.758,(c)) (135-sesquisquare,55')\n(H10,93.410,(r)) (Venus,47.758,(c)) (45-semisquare,39')", "(H1,183.677,(r)) (Pluto,123.620,(p)) (sextile,3')\n(H10,93.410,(r)) (Pluto,123.620,(p)) (30-semisextile,13')\n(H1,183.677,(r)) (Sun,334.565,(c)) (150-quincunx,53')\n(H1,183.677,(r)) (Neptune,64.031,(c)) (trine,21')\n(H10,93.410,(r)) (Neptune,64.031,(c)) (30-semisextile,37')", "(H7,3.677,(r)) (Sun,93.052,(p)) (square,37')\n(H7,3.677,(r)) (Venus,138.435,(p)) (135-sesquisquare,15')\n(H7,3.677,(r)) (Mean_Node,138.220,(p)) (135-sesquisquare,27')\n(H10,93.410,(r)) (Sun,93.052,(p)) (conjunction,21')\n(H10,93.410,(r)) (Venus,138.435,(p)) (45-semisquare,1')\n(H10,93.410,(r)) (Mean_Node,138.220,(p)) (45-semisquare,11')\n(H7,3.677,(r)) (Venus,214.299,(c)) (150-quincunx,37')\n(H7,3.677,(r)) (Mars,184.529,(c)) (opposition,51')\n(H10,93.410,(r)) (Venus,214.299,(c)) (trine,53')", "(H4,273.410,(r)) (Mean_Node,122.332,(p)) (150-quincunx,65')\n(H1,183.677,(r)) (Sun,302.670,(c)) (trine,60')\n(H1,183.677,(r)) (Moon,184.431,(c)) (conjunction,45')\n(H1,183.677,(r)) (Mercury,318.232,(c)) (135-sesquisquare,27')\n(H1,183.677,(r)) (Pluto,64.106,(c)) (trine,26')\n(H4,273.410,(r)) (Sun,302.670,(c)) (30-semisextile,44')\n(H4,273.410,(r)) (Moon,184.431,(c)) (square,61')\n(H4,273.410,(r)) (Mercury,318.232,(c)) (45-semisquare,11')\n(H4,273.410,(r)) (Pluto,64.106,(c)) (150-quincunx,42')", "(H1,183.677,(r)) (Sun,317.632,(p)) (135-sesquisquare,63')\n(H1,183.677,(r)) (Mean_Node,48.834,(p)) (135-sesquisquare,9')\n(H4,273.410,(r)) (Sun,317.632,(p)) (45-semisquare,47')\n(H4,273.410,(r)) (Mean_Node,48.834,(p)) (135-sesquisquare,25')\n(H1,183.677,(r)) (Mercury,34.714,(c)) (150-quincunx,62')\n(H1,183.677,(r)) (Mars,4.567,(c)) (opposition,53')\n(H1,183.677,(r)) (Mean_Node,184.237,(c)) (conjunction,34')\n(H4,273.410,(r)) (Mean_Node,184.237,(c)) (square,50')", "(H1,183.677,(r)) (Moon,122.980,(p)) (sextile,42')\n(H1,183.677,(r)) (Venus,272.654,(p)) (square,61')\n(H10,93.410,(r)) (Moon,122.980,(p)) (30-semisextile,26')\n(H10,93.410,(r)) (Venus,272.654,(p)) (opposition,45')\n(H1,183.677,(r)) (Moon,63.297,(c)) (trine,23')\n(H10,93.410,(r)) (Moon,63.297,(c)) (30-semisextile,7')", "(H1,183.677,(r)) (Uranus,93.837,(p)) (square,10')\n(H1,183.677,(r)) (Pluto,138.148,(p)) (45-semisquare,32')\n(H4,273.410,(r)) (Uranus,93.837,(p)) (opposition,26')\n(H4,273.410,(r)) (Pluto,138.148,(p)) (135-sesquisquare,16')", "(H1,183.677,(r)) (Pluto,139.109,(p)) (45-semisquare,26')\n(H4,273.410,(r)) (Pluto,139.109,(p)) (135-sesquisquare,42')\n(H1,183.677,(r)) (Mars,274.481,(c)) (square,48')\n(H4,273.410,(r)) (Mars,274.481,(c)) (conjunction,64')", '13', '14', "(H4,273.410,(r)) (Uranus,63.384,(c)) (150-quincunx,2')\n(H7,3.677,(r)) (Uranus,63.384,(c)) (sextile,18')", "(H1,183.677,(r)) (Pluto,33.671,(c)) (150-quincunx,0')\n(H4,273.410,(r)) (Pluto,33.671,(c)) (trine,16')", 67]
['1916-09-07 01:52:39', "(H7,229.458,(r)) (Uranus,320.200,(p)) (square,45')\n(H7,229.458,(r)) (Pluto,94.996,(p)) (135-sesquisquare,32')\n(H4,130.297,(r)) (Mercury,99.278,(c)) (30-semisextile,61')\n(H7,229.458,(r)) (Mean_Node,320.306,(c)) (square,51')", "(H1,49.458,(r)) (Uranus,3.382,(p)) (45-semisquare,65')\n(H10,310.297,(r)) (Neptune,100.131,(c)) (150-quincunx,10')", "(H1,49.458,(r)) (Uranus,3.382,(p)) (45-semisquare,65')\n(H4,130.297,(r)) (Neptune,100.131,(c)) (30-semisextile,10')", "(H1,49.458,(r)) (Jupiter,95.309,(p)) (45-semisquare,51')\n(H1,49.458,(r)) (Mercury,199.140,(c)) (150-quincunx,19')\n(H1,49.458,(r)) (Uranus,258.753,(c)) (150-quincunx,42')\n(H1,49.458,(r)) (Neptune,93.623,(c)) (45-semisquare,50')", "(H10,310.297,(r)) (Sun,279.928,(p)) (30-semisextile,22')\n(H10,310.297,(r)) (Neptune,175.513,(p)) (135-sesquisquare,13')\n(H10,310.297,(r)) (Neptune,70.312,(c)) (trine,1')", "(H1,49.458,(r)) (Venus,49.219,(c)) (conjunction,14')", "(H10,310.297,(r)) (Moon,39.901,(p)) (square,24')\n(H10,310.297,(r)) (Mean_Node,70.317,(c)) (trine,1')", "(H7,229.458,(r)) (Venus,138.435,(p)) (square,61')\n(H10,310.297,(r)) (Moon,11.363,(p)) (sextile,64')\n(H7,229.458,(r)) (Mars,185.258,(c)) (45-semisquare,48')\n(H7,229.458,(r)) (Mean_Node,94.781,(c)) (135-sesquisquare,19')", "(H1,49.458,(r)) (Mercury,320.125,(c)) (square,40')\n(H1,49.458,(r)) (Venus,348.802,(c)) (sextile,39')\n(H4,130.297,(r)) (Mars,340.956,(c)) (150-quincunx,40')", "(H1,49.458,(r)) (Moon,289.131,(p)) (trine,20')\n(H1,49.458,(r)) (Mean_Node,48.834,(p)) (conjunction,37')\n(H4,130.297,(r)) (Venus,354.845,(p)) (135-sesquisquare,27')\n(H1,49.458,(r)) (Mars,5.507,(c)) (45-semisquare,63')\n(H1,49.458,(r)) (Mean_Node,184.173,(c)) (135-sesquisquare,17')\n(H4,130.297,(r)) (Venus,9.682,(c)) (trine,37')", "(H1,49.458,(r)) (Neptune,50.307,(c)) (conjunction,51')\n(H10,310.297,(r)) (Uranus,174.467,(c)) (135-sesquisquare,50')", "(H1,49.458,(r)) (Mercury,258.987,(p)) (150-quincunx,28')\n(H1,49.458,(r)) (Mars,170.375,(p)) (trine,55')\n(H1,49.458,(r)) (Uranus,93.837,(p)) (45-semisquare,37')\n(H1,49.458,(r)) (Sun,79.369,(c)) (30-semisextile,5')\n(H1,49.458,(r)) (Uranus,169.300,(c)) (trine,9')\n(H4,130.297,(r)) (Mean_Node,219.443,(c)) (square,51')", "(H1,49.458,(r)) (Pluto,139.109,(p)) (square,21')\n(H4,130.297,(r)) (Moon,9.303,(p)) (trine,60')\n(H4,130.297,(r)) (Uranus,100.448,(p)) (30-semisextile,9')\n(H1,49.458,(r)) (Mars,275.383,(c)) (135-sesquisquare,55')\n(H4,130.297,(r)) (Moon,191.131,(c)) (sextile,50')\n(H4,130.297,(r)) (Mean_Node,265.515,(c)) (135-sesquisquare,13')", "(H1,49.458,(r)) (Moon,110.535,(p)) (sextile,65')\n(H4,130.297,(r)) (Venus,69.446,(c)) (sextile,51')", "(H4,130.297,(r)) (Pluto,159.660,(p)) (30-semisextile,38')\n(H1,49.458,(r)) (Uranus,109.718,(c)) (sextile,16')\n(H4,130.297,(r)) (Jupiter,41.176,(c)) (square,53')", "(H7,229.458,(r)) (Moon,199.277,(p)) (30-semisextile,11')\n(H7,229.458,(r)) (Pluto,185.250,(p)) (45-semisquare,48')", '16', 52]
['1916-09-06 11:38:15', "(H4,277.865,(r)) (Sun,247.728,(p)) (30-semisextile,8')\n(H7,8.466,(r)) (Sun,247.728,(p)) (trine,44')\n(H7,8.466,(r)) (Mercury,99.333,(c)) (square,52')", "(H1,188.466,(r)) (Sun,97.696,(p)) (square,46')\n(H1,188.466,(r)) (Venus,143.111,(p)) (45-semisquare,21')\n(H10,97.865,(r)) (Sun,97.696,(p)) (conjunction,10')\n(H10,97.865,(r)) (Venus,143.111,(p)) (45-semisquare,15')", "(H1,188.466,(r)) (Sun,97.696,(p)) (square,46')\n(H1,188.466,(r)) (Venus,143.111,(p)) (45-semisquare,21')\n(H4,277.865,(r)) (Sun,97.696,(p)) (opposition,10')\n(H4,277.865,(r)) (Venus,143.111,(p)) (135-sesquisquare,15')", "(H1,188.466,(r)) (Jupiter,308.136,(c)) (trine,20')\n(H10,97.865,(r)) (Jupiter,308.136,(c)) (150-quincunx,16')", "(H1,188.466,(r)) (Uranus,218.136,(c)) (30-semisextile,20')\n(H1,188.466,(r)) (Pluto,68.891,(c)) (trine,25')\n(H10,97.865,(r)) (Sun,51.912,(c)) (45-semisquare,57')\n(H10,97.865,(r)) (Uranus,218.136,(c)) (trine,16')\n(H10,97.865,(r)) (Pluto,68.891,(c)) (30-semisextile,62')", "(H10,97.865,(r)) (Mercury,246.995,(p)) (150-quincunx,52')", "(H1,188.466,(r)) (Mars,67.799,(p)) (trine,40')\n(H1,188.466,(r)) (Saturn,54.404,(p)) (135-sesquisquare,56')\n(H10,97.865,(r)) (Mars,67.799,(p)) (30-semisextile,4')", "(H7,8.466,(r)) (Jupiter,278.228,(c)) (square,14')\n(H10,97.865,(r)) (Jupiter,278.228,(c)) (opposition,22')", '8', "(H1,188.466,(r)) (Venus,8.212,(c)) (opposition,15')\n(H4,277.865,(r)) (Venus,8.212,(c)) (square,21')", "(H1,188.466,(r)) (Sun,37.571,(c)) (150-quincunx,54')\n(H10,97.865,(r)) (Sun,37.571,(c)) (sextile,18')", "(H1,188.466,(r)) (Mars,37.618,(c)) (150-quincunx,51')\n(H1,188.466,(r)) (Mean_Node,219.506,(c)) (30-semisextile,62')\n(H4,277.865,(r)) (Mars,37.618,(c)) (trine,15')\n(H4,277.865,(r)) (Jupiter,97.334,(c)) (opposition,32')", "(H1,188.466,(r)) (Moon,9.303,(p)) (opposition,50')\n(H1,188.466,(r)) (Mercury,9.172,(p)) (opposition,42')", "(H1,188.466,(r)) (Pluto,144.398,(p)) (45-semisquare,56')\n(H1,188.466,(r)) (Venus,68.030,(c)) (trine,26')\n(H4,277.865,(r)) (Venus,68.030,(c)) (150-quincunx,10')", "(H1,188.466,(r)) (Sun,38.459,(p)) (150-quincunx,0')\n(H4,277.865,(r)) (Sun,38.459,(p)) (trine,36')\n(H4,277.865,(r)) (Mars,306.799,(c)) (30-semisextile,64')", "(H4,277.865,(r)) (Venus,127.951,(p)) (150-quincunx,5')\n(H4,277.865,(r)) (Neptune,246.847,(p)) (30-semisextile,61')\n(H7,8.466,(r)) (Venus,127.951,(p)) (trine,31')\n(H4,277.865,(r)) (Pluto,37.239,(c)) (trine,38')\n(H4,277.865,(r)) (Mean_Node,337.466,(c)) (sextile,24')\n(H7,8.466,(r)) (Mean_Node,337.466,(c)) (30-semisextile,60')", "(H4,277.865,(r)) (Saturn,157.086,(p)) (trine,47')", 47]
['1916-09-06 23:47:04', "(H4,100.352,(r)) (Mercury,99.292,(c)) (conjunction,64')\n(H7,193.610,(r)) (Venus,59.356,(c)) (135-sesquisquare,45')", "(H10,280.352,(r)) (Neptune,144.990,(p)) (135-sesquisquare,22')\n(H10,280.352,(r)) (Mercury,251.196,(c)) (30-semisextile,51')\n(H10,280.352,(r)) (Neptune,100.134,(c)) (opposition,13')\n(H10,280.352,(r)) (Mean_Node,145.595,(c)) (135-sesquisquare,15')", "(H1,13.610,(r)) (Mars,134.641,(p)) (trine,62')\n(H4,100.352,(r)) (Neptune,144.990,(p)) (45-semisquare,22')\n(H4,100.352,(r)) (Saturn,326.399,(c)) (135-sesquisquare,63')\n(H4,100.352,(r)) (Neptune,100.134,(c)) (conjunction,13')\n(H4,100.352,(r)) (Mean_Node,145.595,(c)) (45-semisquare,15')", '3', "(H10,280.352,(r)) (Sun,279.928,(p)) (conjunction,25')\n(H10,280.352,(r)) (Neptune,70.305,(c)) (150-quincunx,3')", "(H1,13.610,(r)) (Uranus,57.660,(p)) (45-semisquare,57')", "(H1,13.610,(r)) (Mean_Node,162.686,(p)) (150-quincunx,55')\n(H10,280.352,(r)) (Moon,39.901,(p)) (trine,27')\n(H10,280.352,(r)) (Saturn,54.404,(p)) (135-sesquisquare,57')\n(H1,13.610,(r)) (Moon,162.978,(c)) (150-quincunx,38')\n(H1,13.610,(r)) (Saturn,164.443,(c)) (150-quincunx,50')\n(H10,280.352,(r)) (Mean_Node,70.327,(c)) (150-quincunx,2')", "(H10,280.352,(r)) (Moon,11.363,(p)) (square,61')\n(H10,280.352,(r)) (Moon,189.939,(c)) (square,25')", "(H4,100.352,(r)) (Mars,340.820,(c)) (trine,28')", "(H1,13.610,(r)) (Pluto,133.681,(p)) (trine,4')\n(H4,100.352,(r)) (Venus,9.466,(c)) (square,53')\n(H4,100.352,(r)) (Jupiter,146.203,(c)) (45-semisquare,51')", "(H1,13.610,(r)) (Mercury,313.428,(p)) (sextile,11')\n(H1,13.610,(r)) (Jupiter,283.724,(p)) (square,7')\n(H1,13.610,(r)) (Mercury,58.548,(c)) (45-semisquare,4')", "(H1,13.610,(r)) (Moon,59.252,(p)) (45-semisquare,39')\n(H1,13.610,(r)) (Mean_Node,13.568,(p)) (conjunction,2')\n(H4,100.352,(r)) (Moon,145.103,(c)) (45-semisquare,15')\n(H4,100.352,(r)) (Mean_Node,219.452,(c)) (trine,54')", "(H1,13.610,(r)) (Mars,223.635,(p)) (150-quincunx,2')\n(H4,100.352,(r)) (Moon,9.303,(p)) (square,63')\n(H4,100.352,(r)) (Uranus,100.448,(p)) (conjunction,6')\n(H1,13.610,(r)) (Jupiter,13.354,(c)) (conjunction,15')\n(H1,13.610,(r)) (Uranus,163.278,(c)) (150-quincunx,20')", "(H4,100.352,(r)) (Pluto,144.398,(p)) (45-semisquare,57')\n(H1,13.610,(r)) (Mars,328.454,(c)) (45-semisquare,9')\n(H4,100.352,(r)) (Pluto,55.477,(c)) (45-semisquare,7')", "(H1,13.610,(r)) (Mercury,58.156,(p)) (45-semisquare,27')\n(H1,13.610,(r)) (Mars,134.625,(p)) (trine,61')\n(H4,100.352,(r)) (Pluto,159.660,(p)) (sextile,42')\n(H1,13.610,(r)) (Mercury,313.405,(c)) (sextile,12')\n(H4,100.352,(r)) (Jupiter,41.170,(c)) (sextile,49')", '15', "(H1,13.610,(r)) (Uranus,223.904,(p)) (150-quincunx,18')\n(H4,100.352,(r)) (Mean_Node,56.415,(c)) (45-semisquare,64')", 48]
