['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 07:47:03', '0', "(Sun,60.763,(r)) (H8,15.884,(p)) (45-semisquare,7.28')\n(Saturn,288.915,(r)) (H1,63.939,(c)) (135-sesquisquare,1.40')", "(Uranus,235.735,(r)) (H8,325.892,(p)) (square,9.45')\n(Saturn,288.565,(p)) (H10,18.592,(p)) (square,1.63')", "(Mercury,73.755,(p)) (H5,253.658,(p)) (opposition,5.84')", "(Mean_Node,135.578,(c)) (H7,285.694,(c)) (150-quincunx,6.95')", '5', "(Mars,303.948,(r)) (H4,244.072,(p)) (sextile,7.47')\n(Mercury,131.340,(p)) (H5,281.268,(p)) (150-quincunx,4.36')\n(Mean_Node,137.081,(c)) (H4,137.123,(c)) (conjunction,2.50')", "(Moon,295.716,(p)) (H7,340.870,(p)) (45-semisquare,9.24')", "(Venus,125.941,(p)) (H4,245.858,(p)) (trine,4.96')\n(Mean_Node,131.488,(p)) (H1,161.627,(p)) (30-semisextile,8.38')", '9', 12]
['1813-05-22 13:53:04', '0', '1', '2', "(Mercury,36.073,(r)) (H5,336.228,(p)) (sextile,9.30')\n(Moon,21.240,(c)) (H7,351.444,(c)) (30-semisextile,12.23')", '4', "(Venus,60.236,(r)) (H8,60.349,(p)) (conjunction,6.77')", '6', "(Mars,277.960,(c)) (H4,232.986,(c)) (45-semisquare,1.55')", "(Jupiter,123.753,(r)) (H4,333.806,(p)) (150-quincunx,3.16')", '9', 5]
['1813-05-21 23:07:52', '0', '1', '2', "(Moon,263.337,(p)) (H10,262.828,(p)) (conjunction,30.53')\n(Venus,59.480,(r)) (H5,59.473,(c)) (conjunction,0.44')", '4', '5', '6', "(Moon,291.219,(p)) (H4,111.015,(p)) (opposition,12.22')", "(Mean_Node,134.352,(r)) (H5,134.203,(p)) (conjunction,8.93')", '9', 4]
['1813-05-22 02:23:20', '0', "(Sun,60.547,(r)) (H8,150.565,(c)) (square,1.11')", '2', "(Mercury,35.530,(r)) (H5,155.350,(p)) (trine,10.80')", "(Mercury,74.089,(p)) (H7,254.150,(p)) (opposition,3.66')", "(Neptune,255.322,(c)) (H4,75.482,(c)) (opposition,9.60')", "(Mean_Node,134.345,(r)) (H5,194.455,(p)) (sextile,6.58')\n(Mars,311.694,(p)) (H1,101.816,(p)) (150-quincunx,7.33')\n(Sun,60.547,(r)) (H4,60.604,(c)) (conjunction,3.42')", '7', "(Mean_Node,131.499,(p)) (H4,161.356,(p)) (30-semisextile,8.60')\n(Jupiter,119.042,(c)) (H4,58.982,(c)) (sextile,3.59')", "(Moon,315.667,(r)) (H5,75.844,(c)) (trine,10.62')\n(Moon,297.383,(c)) (H4,56.964,(c)) (trine,25.13')", 11]
['1813-05-22 13:41:28', '0', '1', "(Mean_Node,134.320,(r)) (H1,179.464,(c)) (45-semisquare,8.65')\n(Mean_Node,134.320,(r)) (H10,89.305,(c)) (45-semisquare,0.93')", "(Jupiter,123.752,(r)) (H5,333.588,(p)) (150-quincunx,9.83')", "(Mars,304.043,(r)) (H5,333.949,(p)) (30-semisextile,5.67')\n(Moon,15.346,(c)) (H10,75.836,(c)) (sextile,29.40')", '5', "(Sun,60.999,(r)) (H5,0.851,(p)) (sextile,8.86')\n(Jupiter,119.077,(c)) (H5,268.911,(c)) (150-quincunx,9.94')", "(Neptune,253.237,(p)) (H8,73.080,(p)) (opposition,9.43')\n(Venus,60.226,(r)) (H7,330.202,(c)) (square,1.44')\n(Moon,349.881,(c)) (H8,350.139,(c)) (conjunction,15.46')", "(Mercury,27.217,(c)) (H5,267.353,(c)) (trine,8.13')", '9', 11]
['1813-05-22 06:01:51', '0', "(Uranus,235.738,(r)) (H10,55.832,(p)) (opposition,5.62')", '2', "(Moon,16.296,(c)) (H5,166.466,(c)) (150-quincunx,10.22')", "(Moon,271.434,(p)) (H7,301.100,(p)) (30-semisextile,20.03')", '5', '6', "(Moon,317.610,(r)) (H7,227.546,(c)) (square,3.86')", '8', '9', 4]
['1813-05-22 02:30:56', "(Uranus,233.988,(p)) (H5,203.954,(p)) (30-semisextile,2.05')", '1', '2', "(Moon,315.735,(r)) (H7,255.854,(p)) (sextile,7.15')\n(Moon,315.735,(r)) (H5,105.623,(c)) (150-quincunx,6.73')\n(Mean_Node,135.569,(c)) (H5,105.623,(c)) (30-semisextile,3.19')", '4', '5', "(Jupiter,133.261,(p)) (H1,103.348,(p)) (30-semisextile,5.23')", "(Neptune,254.573,(r)) (H8,299.414,(p)) (45-semisquare,9.59')\n(Mean_Node,134.345,(r)) (H8,179.361,(c)) (45-semisquare,0.99')", '8', "(Moon,315.735,(r)) (H4,165.909,(p)) (150-quincunx,10.43')", 8]
['1813-05-22 11:12:16', "(Moon,320.383,(r)) (H7,20.419,(p)) (sextile,2.15')\n(Moon,357.331,(p)) (H10,116.905,(p)) (trine,25.57')", '1', "(Moon,218.869,(c)) (H8,353.470,(c)) (135-sesquisquare,23.94')", '3', '4', "(Moon,320.383,(r)) (H4,275.285,(p)) (45-semisquare,5.86')\n(Neptune,253.647,(p)) (H8,28.504,(p)) (135-sesquisquare,8.60')", '6', "(Moon,320.383,(r)) (H8,320.482,(c)) (conjunction,5.95')\n(Mars,304.003,(r)) (H7,303.906,(c)) (conjunction,5.79')", "(Moon,333.208,(c)) (H1,123.215,(c)) (150-quincunx,0.42')\n(Pluto,349.485,(c)) (H5,229.362,(c)) (trine,7.40')", "(Uranus,235.729,(r)) (H4,295.738,(p)) (sextile,0.56')\n(Moon,302.143,(c)) (H1,121.713,(c)) (opposition,25.79')", 11]
['1813-05-22 20:52:48', '0', "(Pluto,350.514,(r)) (H1,215.352,(c)) (135-sesquisquare,9.72')\n(Mean_Node,137.997,(c)) (H10,137.816,(c)) (conjunction,10.88')", "(Saturn,288.896,(r)) (POF,288.969,(p)) (conjunction,4.43')\n(Saturn,288.896,(r)) (H10,198.825,(c)) (square,4.26')", "(Mars,310.987,(p)) (H5,71.152,(p)) (trine,9.95')", '4', "(Mean_Node,136.138,(c)) (H8,91.017,(c)) (45-semisquare,7.26')", "(Moon,6.009,(c)) (H5,5.998,(c)) (conjunction,0.64')", "(Pluto,350.514,(r)) (H4,80.682,(p)) (square,10.08')\n(Moon,302.570,(p)) (H8,212.607,(p)) (square,2.24')\n(Pluto,350.573,(p)) (H4,80.682,(p)) (square,6.55')\n(Saturn,288.896,(r)) (H4,333.874,(c)) (45-semisquare,1.27')", '8', "(Mean_Node,134.304,(r)) (H1,344.140,(p)) (150-quincunx,9.84')\n(Jupiter,134.300,(p)) (H1,344.140,(p)) (150-quincunx,9.59')", 13]
['1813-05-22 12:56:23', "(Venus,349.562,(c)) (H7,319.389,(c)) (30-semisextile,10.35')", '1', "(Mars,304.031,(r)) (H10,78.916,(c)) (135-sesquisquare,6.90')", "(Mercury,74.205,(p)) (H7,14.056,(p)) (sextile,8.92')", "(Mean_Node,134.322,(r)) (H7,14.336,(p)) (trine,0.87')", "(Neptune,254.562,(r)) (H4,299.692,(p)) (45-semisquare,7.81')\n(Sun,94.082,(p)) (H8,49.085,(p)) (45-semisquare,0.22')\n(Saturn,288.908,(r)) (H1,153.864,(c)) (135-sesquisquare,2.63')", "(Pluto,350.510,(r)) (H5,350.429,(p)) (conjunction,4.86')\n(Sun,110.530,(p)) (H5,350.429,(p)) (trine,6.02')\n(Pluto,350.582,(p)) (H5,350.429,(p)) (conjunction,9.18')", "(Saturn,288.908,(r)) (H8,63.846,(p)) (135-sesquisquare,3.69')\n(Pluto,350.510,(r)) (H7,35.469,(p)) (45-semisquare,2.49')\n(Pluto,350.576,(p)) (H7,35.469,(p)) (45-semisquare,6.41')", "(Sun,112.300,(p)) (H5,352.163,(p)) (trine,8.19')", "(Moon,321.317,(r)) (H4,321.445,(p)) (conjunction,7.68')", 15]
['1813-05-22 17:53:36', "(Mercury,36.265,(r)) (H7,96.410,(p)) (sextile,8.69')\n(Moon,290.113,(c)) (H5,320.555,(c)) (30-semisextile,26.49')", '1', '2', "(Mean_Node,135.535,(c)) (H10,135.712,(c)) (conjunction,10.61')", "(Moon,277.424,(p)) (H7,67.117,(p)) (150-quincunx,18.39')", "(Moon,233.788,(c)) (H8,53.449,(c)) (opposition,20.37')\n(Pluto,349.937,(c)) (H4,305.035,(c)) (45-semisquare,5.88')", "(Sun,61.167,(r)) (H1,271.183,(p)) (150-quincunx,0.95')", "(Venus,355.486,(c)) (H8,40.423,(c)) (45-semisquare,3.81')", '8', '9', 8]
['1813-05-22 00:53:04', "(Moon,351.527,(p)) (H5,171.665,(p)) (opposition,8.33')\n(Moon,351.527,(p)) (H10,321.339,(p)) (30-semisextile,11.24')", "(Neptune,254.575,(r)) (H8,119.485,(c)) (135-sesquisquare,5.40')", '2', '3', "(Jupiter,123.672,(r)) (H7,123.666,(c)) (conjunction,0.36')", '5', "(Mean_Node,134.348,(r)) (H5,164.510,(p)) (30-semisextile,9.71')\n(Mars,278.102,(c)) (H4,38.196,(c)) (trine,5.64')", "(Uranus,234.056,(p)) (H8,279.153,(p)) (45-semisquare,5.79')\n(Mean_Node,137.138,(c)) (H7,92.090,(c)) (45-semisquare,2.92')", "(Uranus,237.656,(c)) (H5,57.826,(c)) (opposition,10.20')", "(Uranus,235.747,(r)) (H1,85.614,(p)) (150-quincunx,8.00')", 10]
['1813-05-22 00:57:28', '0', "(Uranus,233.893,(p)) (H1,98.761,(p)) (135-sesquisquare,7.94')", "(Mars,303.838,(r)) (H10,258.716,(c)) (45-semisquare,7.32')", "(Mercury,35.463,(r)) (H10,245.409,(c)) (150-quincunx,3.25')", "(Mars,293.301,(c)) (H5,83.379,(c)) (150-quincunx,4.69')", "(Neptune,254.575,(r)) (H4,119.460,(p)) (135-sesquisquare,6.93')", "(Mars,303.838,(r)) (H1,273.827,(c)) (30-semisextile,0.62')\n(Jupiter,123.673,(r)) (H1,273.827,(c)) (150-quincunx,9.27')", '7', '8', "(Moon,296.616,(c)) (H5,56.962,(c)) (trine,20.79')", 8]
['1813-05-22 12:37:43', "(Moon,321.149,(r)) (H5,351.121,(p)) (30-semisextile,1.67')", "(Saturn,287.665,(c)) (H10,17.560,(c)) (square,6.31')", "(Sun,68.975,(p)) (H8,23.954,(p)) (45-semisquare,1.22')\n(Uranus,235.727,(r)) (H8,10.613,(c)) (135-sesquisquare,6.79')\n(Neptune,254.562,(r)) (H10,74.581,(c)) (opposition,1.10')", "(Mercury,74.177,(p)) (H10,104.021,(p)) (30-semisextile,9.38')\n(Sun,38.641,(c)) (H5,278.530,(c)) (trine,6.70')", "(Mean_Node,134.322,(r)) (H10,104.390,(p)) (30-semisextile,4.06')\n(Mean_Node,134.322,(r)) (POF,134.302,(c)) (conjunction,1.20')\n(Sun,38.269,(c)) (H5,278.204,(c)) (trine,3.90')\n(Jupiter,120.789,(c)) (H10,60.795,(c)) (sextile,0.38')", "(Moon,64.608,(p)) (H1,199.178,(p)) (135-sesquisquare,25.76')\n(Pluto,350.510,(r)) (H8,350.578,(c)) (conjunction,4.03')\n(Moon,231.178,(c)) (H4,230.667,(c)) (conjunction,30.66')", '6', "(Venus,60.172,(r)) (H8,60.092,(p)) (conjunction,4.80')\n(Mars,304.026,(r)) (H4,213.955,(c)) (square,4.26')\n(Moon,349.236,(c)) (H4,213.955,(c)) (135-sesquisquare,16.88')", "(Mean_Node,134.322,(r)) (H4,314.356,(p)) (opposition,2.00')", '9', 18]
['1813-05-22 22:57:59', '0', "(Mean_Node,134.300,(r)) (H8,269.455,(p)) (135-sesquisquare,9.32')", "(Sun,61.370,(r)) (H1,286.242,(c)) (135-sesquisquare,7.68')", '3', "(Moon,279.995,(p)) (H5,100.022,(p)) (opposition,1.61')\n(Mercury,36.510,(r)) (H10,216.443,(c)) (opposition,4.05')", '5', '6', "(Venus,60.702,(r)) (H8,105.585,(c)) (45-semisquare,6.97')", '8', "(Sun,61.370,(r)) (H5,31.208,(c)) (30-semisextile,9.75')", 6]
['1813-05-22 00:18:47', '0', '1', '2', "(Mercury,26.254,(c)) (H10,236.117,(c)) (150-quincunx,8.20')", '4', "(Moon,225.066,(c)) (H4,45.494,(c)) (opposition,25.70')\n(Venus,16.877,(c)) (H8,151.847,(c)) (135-sesquisquare,1.82')", "(Venus,123.281,(p)) (H5,153.454,(p)) (30-semisextile,10.37')", '7', "(Uranus,237.657,(c)) (H4,27.521,(c)) (150-quincunx,8.16')", "(Mean_Node,131.382,(p)) (H4,131.445,(p)) (conjunction,3.77')", 6]
['1813-05-22 00:51:12', "(Moon,351.509,(p)) (H5,171.046,(p)) (opposition,27.78')", '1', '2', "(Jupiter,123.672,(r)) (H7,123.509,(c)) (conjunction,9.79')", "(Jupiter,123.672,(r)) (H10,243.573,(c)) (trine,5.95')", "(Saturn,288.926,(r)) (H1,289.059,(c)) (conjunction,8.01')\n(Saturn,289.240,(c)) (H1,289.059,(c)) (conjunction,10.85')", "(Mercury,28.846,(c)) (H5,58.894,(c)) (30-semisextile,2.84')\n(Jupiter,119.067,(c)) (H5,58.894,(c)) (sextile,10.41')", '7', '8', "(Uranus,235.747,(r)) (H5,55.586,(c)) (opposition,9.67')", 8]
['1813-05-22 22:49:59', "(Mean_Node,134.300,(r)) (H5,134.272,(p)) (conjunction,1.69')", '1', '2', "(Jupiter,127.713,(p)) (H5,97.737,(p)) (30-semisextile,1.44')", "(Mercury,26.021,(c)) (H5,56.051,(c)) (30-semisextile,1.77')", '5', '6', '7', "(Sun,61.365,(r)) (H5,31.284,(c)) (30-semisextile,4.87')", "(Moon,347.407,(p)) (H1,47.793,(p)) (sextile,23.16')", 5]
['1813-05-22 04:59:11', '0', '1', '2', "(Moon,266.272,(p)) (H5,206.508,(p)) (sextile,14.20')", '4', '5', "(Moon,356.175,(c)) (H5,116.334,(c)) (trine,9.55')", "(Mean_Node,131.550,(p)) (H7,311.372,(p)) (opposition,10.70')", '8', '9', 3]
['1813-05-22 14:10:47', "(Sun,61.018,(r)) (H5,271.175,(c)) (150-quincunx,9.39')", "(Mean_Node,130.627,(p)) (H10,175.703,(p)) (45-semisquare,4.59')\n(Saturn,287.669,(c)) (POF,287.595,(c)) (conjunction,4.46')", '2', '3', '4', "(Saturn,288.906,(r)) (H8,63.917,(p)) (135-sesquisquare,0.68')\n(Pluto,350.511,(r)) (H1,215.530,(p)) (135-sesquisquare,1.17')\n(Pluto,350.672,(p)) (H1,215.530,(p)) (135-sesquisquare,8.47')", '6', '7', "(Mars,304.051,(r)) (H5,274.081,(c)) (30-semisextile,1.81')\n(Moon,334.957,(c)) (H1,154.676,(c)) (opposition,16.81')", "(Mean_Node,131.352,(p)) (H5,11.507,(p)) (trine,9.31')", 9]
['1813-05-22 14:48:39', '0', "(Sun,61.044,(r)) (H1,151.131,(c)) (square,5.23')", '2', "(Venus,31.817,(c)) (H10,91.674,(c)) (sextile,8.60')", "(Venus,31.345,(c)) (H10,91.341,(c)) (sextile,0.26')", "(Venus,102.837,(p)) (H4,327.826,(p)) (135-sesquisquare,0.67')", '6', '7', '8', '9', 4]
['1813-05-22 17:04:23', '0', '1', "(Pluto,350.408,(c)) (H1,215.246,(c)) (135-sesquisquare,9.68')", '3', '4', "(Venus,17.741,(c)) (H1,197.683,(c)) (opposition,3.47')", "(Mars,278.485,(c)) (H4,278.504,(c)) (conjunction,1.14')", "(Neptune,255.521,(c)) (H8,30.700,(c)) (135-sesquisquare,10.73')", "(Uranus,235.719,(r)) (H4,25.549,(p)) (150-quincunx,10.19')\n(Moon,336.664,(c)) (H4,276.950,(c)) (sextile,17.19')", "(Pluto,350.512,(r)) (H5,50.688,(p)) (sextile,10.57')\n(Uranus,233.996,(p)) (H1,263.937,(p)) (30-semisextile,3.59')\n(Pluto,350.543,(p)) (H5,50.688,(p)) (sextile,8.70')\n(Jupiter,123.773,(r)) (H1,183.873,(c)) (sextile,6.02')\n(Moon,305.342,(c)) (H4,275.030,(c)) (30-semisextile,18.73')", 11]
['1813-05-22 15:50:31', "(Mean_Node,134.315,(r)) (POF,134.237,(p)) (conjunction,4.72')", '1', "(Mars,304.078,(r)) (H1,214.015,(p)) (square,3.77')\n(Neptune,254.559,(r)) (H10,119.433,(c)) (135-sesquisquare,7.55')", "(Moon,271.730,(p)) (H10,151.543,(p)) (trine,11.21')", "(Jupiter,123.765,(r)) (H5,3.658,(p)) (trine,6.45')\n(Mean_Node,135.560,(c)) (H10,105.637,(c)) (30-semisextile,4.58')", '5', "(Venus,60.337,(r)) (H5,30.467,(p)) (30-semisextile,7.80')\n(Uranus,237.599,(c)) (H5,297.691,(c)) (sextile,5.47')", "(Moon,351.190,(c)) (H4,260.833,(c)) (square,21.41')", '8', "(Venus,129.174,(p)) (H1,249.124,(p)) (trine,3.03')", 10]
['1813-05-22 03:45:59', "(Jupiter,123.690,(r)) (H5,93.565,(c)) (30-semisextile,7.50')", '1', "(Mean_Node,134.342,(r)) (H10,314.243,(p)) (opposition,5.95')", "(Mean_Node,134.342,(r)) (H10,284.485,(c)) (150-quincunx,8.56')", "(Moon,270.294,(p)) (H10,330.234,(p)) (sextile,3.63')", "(Neptune,254.572,(r)) (H8,299.609,(p)) (45-semisquare,2.24')\n(Moon,59.102,(p)) (H1,104.186,(p)) (45-semisquare,5.04')", "(Mars,278.170,(c)) (H5,98.147,(c)) (opposition,1.41')", "(Mean_Node,134.342,(r)) (H8,314.315,(p)) (opposition,1.63')\n(Neptune,253.245,(p)) (H7,298.248,(p)) (45-semisquare,0.17')\n(Neptune,255.525,(c)) (H8,210.429,(c)) (45-semisquare,5.74')\n(Pluto,349.504,(c)) (H4,79.372,(c)) (square,7.89')", "(Jupiter,123.690,(r)) (H4,183.844,(p)) (sextile,9.22')", "(Moon,336.855,(p)) (H4,186.374,(p)) (150-quincunx,28.83')\n(Moon,316.401,(r)) (H4,76.548,(c)) (trine,8.77')", 14]
['1813-05-22 11:06:24', '0', "(Sun,127.504,(p)) (H10,127.424,(p)) (conjunction,4.80')\n(Neptune,252.959,(p)) (POF,252.880,(p)) (conjunction,4.73')\n(Neptune,252.959,(p)) (H1,208.055,(p)) (45-semisquare,5.77')\n(Sun,352.787,(c)) (H10,352.698,(c)) (conjunction,5.30')", "(Sun,68.914,(p)) (H10,68.838,(p)) (conjunction,4.56')\n(Sun,52.857,(c)) (H10,52.778,(c)) (conjunction,4.75')", "(Moon,269.346,(p)) (H5,299.078,(p)) (30-semisextile,16.06')", '4', "(Venus,17.434,(c)) (H8,332.361,(c)) (45-semisquare,4.38')", "(Sun,110.457,(p)) (H4,290.381,(p)) (opposition,4.58')\n(Sun,10.464,(c)) (H4,190.376,(c)) (opposition,5.27')\n(Pluto,349.531,(c)) (H5,229.607,(c)) (trine,4.57')", "(Moon,348.313,(c)) (H7,302.852,(c)) (45-semisquare,27.66')", '8', '9', 12]
['1813-05-22 16:44:39', "(Sun,5.390,(c)) (H5,305.295,(c)) (sextile,5.71')\n(Mars,275.416,(c)) (H5,305.295,(c)) (30-semisextile,7.27')", "(Mars,304.092,(r)) (H10,79.036,(c)) (135-sesquisquare,3.37')\n(Pluto,349.083,(c)) (H10,79.036,(c)) (square,2.83')", '2', '3', '4', '5', "(Mars,304.092,(r)) (H4,273.956,(c)) (30-semisextile,8.14')", '7', '8', "(Venus,129.220,(p)) (POF,129.168,(p)) (conjunction,3.14')\n(Venus,60.383,(r)) (H1,180.378,(c)) (trine,0.28')\n(Venus,60.383,(r)) (H4,270.491,(c)) (150-quincunx,6.48')\n(Mars,276.114,(c)) (H5,306.266,(c)) (30-semisextile,9.11')\n(Jupiter,119.028,(c)) (POF,118.946,(c)) (conjunction,4.92')", 10]
['1813-05-22 15:42:24', "(Moon,288.960,(c)) (H7,348.575,(c)) (sextile,23.10')", "(Moon,136.841,(c)) (H8,1.977,(c)) (135-sesquisquare,8.13')", "(Mean_Node,133.873,(p)) (H10,133.840,(p)) (conjunction,1.97')", '3', '4', "(Sun,27.570,(c)) (H8,27.514,(c)) (conjunction,3.38')", '6', "(Mars,304.075,(r)) (H4,258.953,(c)) (45-semisquare,7.37')\n(Moon,351.108,(c)) (H7,351.511,(c)) (conjunction,24.22')", "(Venus,60.330,(r)) (H5,30.325,(p)) (30-semisextile,0.28')", '9', 7]
['1813-05-22 01:57:04', "(Mean_Node,134.346,(r)) (H7,104.232,(c)) (30-semisextile,6.85')", '1', '2', "(Mercury,35.509,(r)) (H7,245.620,(p)) (150-quincunx,6.61')", '4', '5', '6', "(Moon,292.682,(p)) (H8,292.567,(p)) (conjunction,6.85')\n(Saturn,288.924,(r)) (H7,109.053,(c)) (opposition,7.71')", '8', "(Mean_Node,131.379,(p)) (H5,191.332,(p)) (sextile,2.81')\n(Moon,315.434,(r)) (H1,285.480,(c)) (30-semisextile,2.72')\n(Venus,350.502,(c)) (H4,50.528,(c)) (sextile,1.57')", 7]
['1813-05-22 03:59:12', "(Mean_Node,131.310,(p)) (H10,11.300,(p)) (trine,0.57')", "(Uranus,235.742,(r)) (H8,190.593,(c)) (45-semisquare,8.93')", "(Saturn,288.921,(r)) (H1,63.865,(c)) (135-sesquisquare,3.35')", '3', "(Jupiter,123.692,(r)) (H10,333.715,(p)) (150-quincunx,1.40')\n(Jupiter,127.639,(p)) (H5,187.477,(p)) (sextile,9.73')", "(Saturn,289.243,(c)) (H1,19.308,(c)) (square,3.90')", "(Moon,283.865,(p)) (H5,224.352,(p)) (sextile,29.22')", "(Pluto,350.506,(r)) (H8,215.455,(c)) (135-sesquisquare,3.05')", "(Moon,316.519,(r)) (POF,316.626,(p)) (conjunction,6.45')\n(Moon,307.142,(p)) (H4,187.445,(p)) (trine,18.23')\n(Jupiter,119.043,(c)) (POF,299.215,(c)) (opposition,10.30')", '9', 11]
['1813-05-22 15:57:12', "(Mean_Node,131.283,(p)) (H7,71.332,(p)) (sextile,2.93')\n(Mean_Node,131.283,(p)) (H10,191.291,(p)) (sextile,0.46')", '1', "(Saturn,288.548,(p)) (H8,63.518,(p)) (135-sesquisquare,1.85')", "(Moon,22.547,(c)) (H5,322.605,(c)) (sextile,3.45')", "(Jupiter,123.766,(r)) (H10,153.723,(p)) (30-semisextile,2.58')", "(Moon,232.826,(c)) (H4,277.546,(c)) (45-semisquare,16.81')\n(Neptune,255.313,(c)) (H8,30.448,(c)) (135-sesquisquare,8.14')", "(Jupiter,119.078,(c)) (H5,299.153,(c)) (opposition,4.47')", '7', "(Uranus,237.642,(c)) (H5,297.676,(c)) (sextile,2.04')", "(Uranus,235.721,(r)) (H5,295.848,(c)) (sextile,7.62')", 10]
['1813-05-22 22:21:35', "(Jupiter,119.024,(c)) (H7,59.081,(c)) (sextile,3.41')", '1', "(Mean_Node,134.301,(r)) (POF,314.345,(p)) (opposition,2.65')", "(Mean_Node,133.076,(p)) (H10,253.038,(p)) (trine,2.32')", "(Sun,61.346,(r)) (H5,91.461,(p)) (30-semisextile,6.91')", "(Venus,60.670,(r)) (H4,15.810,(c)) (45-semisquare,8.39')\n(Neptune,254.552,(r)) (H1,254.580,(c)) (conjunction,1.68')", "(Moon,326.417,(r)) (H5,26.377,(c)) (sextile,2.41')", '7', '8', "(Mean_Node,134.301,(r)) (H4,104.288,(p)) (30-semisextile,0.77')\n(Jupiter,134.313,(p)) (H4,104.288,(p)) (30-semisextile,1.50')", 9]
['1813-05-22 07:30:47', "(Mean_Node,131.302,(p)) (H7,341.256,(p)) (150-quincunx,2.76')", '1', '2', '3', "(Mean_Node,135.579,(c)) (H5,195.490,(c)) (sextile,5.29')", "(Moon,228.640,(c)) (H1,93.720,(c)) (135-sesquisquare,4.80')\n(Saturn,289.245,(c)) (H8,289.421,(c)) (conjunction,10.56')", '6', '7', "(Moon,309.008,(p)) (H1,158.761,(p)) (150-quincunx,14.86')\n(Moon,309.008,(p)) (H5,279.312,(p)) (30-semisextile,18.21')", "(Mean_Node,131.366,(p)) (H5,281.382,(p)) (150-quincunx,0.95')\n(Mean_Node,134.334,(r)) (H1,74.302,(c)) (sextile,1.91')\n(Mars,275.894,(c)) (H5,156.026,(c)) (trine,7.93')", 9]
['1813-05-22 20:33:28', "(Mercury,140.315,(p)) (H10,260.475,(p)) (trine,9.61')", '1', "(Moon,86.892,(p)) (H8,131.809,(p)) (45-semisquare,5.00')", "(Moon,25.465,(c)) (H5,25.918,(c)) (conjunction,27.23')\n(Mercury,25.909,(c)) (H5,25.918,(c)) (conjunction,0.55')\n(Venus,32.113,(c)) (H7,62.262,(c)) (30-semisextile,8.90')", "(Moon,325.437,(r)) (H5,25.588,(c)) (sextile,9.10')\n(Uranus,235.713,(r)) (H5,25.588,(c)) (150-quincunx,7.47')", '5', '6', '7', '8', "(Moon,325.437,(r)) (H4,325.610,(c)) (conjunction,10.40')", 8]
['1813-05-22 02:51:52', "(Sun,60.566,(r)) (H5,210.568,(p)) (150-quincunx,0.11')\n(Moon,352.637,(p)) (H10,352.928,(p)) (conjunction,17.47')\n(Mercury,21.391,(c)) (H5,81.218,(c)) (sextile,10.39')", '1', "(Saturn,288.574,(p)) (H1,63.677,(p)) (135-sesquisquare,6.16')", "(Moon,315.921,(r)) (H10,315.883,(p)) (conjunction,2.28')", "(Venus,88.566,(p)) (POF,268.646,(p)) (opposition,4.81')", "(Moon,58.542,(p)) (H4,148.131,(p)) (square,24.67')\n(Pluto,349.923,(c)) (H8,214.916,(c)) (135-sesquisquare,0.46')", "(Uranus,235.743,(r)) (H5,85.608,(c)) (150-quincunx,8.14')", '7', "(Jupiter,123.685,(r)) (POF,303.573,(p)) (opposition,6.72')", "(Jupiter,123.685,(r)) (H4,63.826,(c)) (sextile,8.51')", 11]
['1813-05-22 01:40:47', "(Jupiter,123.677,(r)) (H10,333.784,(p)) (150-quincunx,6.43')\n(Mercury,35.497,(r)) (H5,65.500,(c)) (30-semisextile,0.19')", "(Mars,303.849,(r)) (H10,213.788,(c)) (square,3.67')", "(Moon,315.290,(r)) (H8,225.289,(c)) (square,0.04')", "(Jupiter,123.677,(r)) (H5,93.629,(c)) (30-semisextile,2.91')\n(Mean_Node,135.571,(c)) (H10,255.585,(c)) (trine,0.82')", "(Moon,269.244,(p)) (H10,298.794,(p)) (30-semisextile,27.03')\n(Moon,315.290,(r)) (H10,255.248,(c)) (sextile,2.53')", '5', "(Sun,60.518,(r)) (H5,180.341,(p)) (trine,10.63')", '7', "(Sun,8.244,(c)) (H5,68.300,(c)) (sextile,3.35')", "(Moon,335.709,(p)) (H5,185.937,(p)) (150-quincunx,13.67')", 11]
['1813-05-22 02:02:47', '0', "(Sun,127.144,(p)) (H8,307.314,(p)) (opposition,10.23')", "(Sun,52.492,(c)) (H8,232.657,(c)) (opposition,9.86')", "(Jupiter,123.679,(r)) (H10,303.727,(p)) (opposition,2.85')\n(Jupiter,127.553,(p)) (H7,247.470,(p)) (trine,5.01')", "(Moon,269.429,(p)) (H5,149.372,(p)) (trine,3.42')", "(Moon,315.485,(r)) (H4,135.536,(p)) (opposition,3.03')\n(Sun,60.533,(r)) (H8,195.386,(c)) (135-sesquisquare,8.84')", "(Mars,303.855,(r)) (H4,153.868,(p)) (150-quincunx,0.79')\n(Uranus,235.745,(r)) (H4,55.635,(c)) (opposition,6.61')", '7', "(Moon,306.117,(p)) (H4,155.863,(p)) (150-quincunx,15.19')", "(Venus,128.471,(p)) (H4,158.337,(p)) (30-semisextile,8.04')\n(Mean_Node,137.314,(c)) (H1,287.136,(c)) (150-quincunx,10.66')", 12]
