['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 13:53:04', '0', "(Moon,321.825,(r)) (Neptune,321.945,(d)) (conjunction,7.17')\n(Uranus,235.724,(r)) (H1,235.708,(d)) (conjunction,0.98')\n(Mars,304.046,(r)) (H10,33.969,(c)) (square,4.63')", '2', "(Jupiter,123.753,(r)) (Pluto,3.700,(d)) (trine,3.17')", '4', '5', "(Sun,61.007,(r)) (Mean_Node,180.925,(d)) (trine,4.90')\n(H5,314.999,(r)) (Venus,14.917,(c)) (sextile,4.90')", "(Venus,60.236,(r)) (H4,330.290,(d)) (square,3.25')\n(Jupiter,123.753,(r)) (Neptune,303.587,(d)) (opposition,9.98')\n(POF,88.201,(r)) (Mean_Node,88.242,(c)) (conjunction,2.48')", "(Jupiter,123.753,(r)) (Pluto,303.865,(c)) (opposition,6.73')", "(H1,187.382,(r)) (Uranus,187.396,(c)) (conjunction,0.83')", 11]
['1813-05-21 23:07:52', '0', "(Neptune,254.577,(r)) (Moon,74.747,(d)) (opposition,10.22')", '2', "(Jupiter,123.661,(r)) (Mercury,63.626,(d)) (sextile,2.13')\n(H7,118.635,(r)) (Mean_Node,178.616,(d)) (sextile,1.13')", "(Venus,59.480,(r)) (Mean_Node,179.429,(d)) (trine,3.08')", '5', "(Sun,60.416,(r)) (Uranus,180.455,(c)) (trine,2.36')", "(Moon,313.936,(r)) (H7,224.021,(d)) (square,5.11')\n(Mars,303.808,(r)) (Neptune,303.648,(d)) (conjunction,9.61')\n(Jupiter,123.661,(r)) (Neptune,303.648,(d)) (opposition,0.82')\n(Saturn,288.928,(r)) (H4,108.899,(d)) (opposition,1.75')\n(Neptune,254.577,(r)) (Mars,254.640,(c)) (conjunction,3.78')", '8', "(Mean_Node,134.352,(r)) (H5,134.180,(d)) (conjunction,10.36')\n(Jupiter,123.661,(r)) (H4,3.599,(c)) (trine,3.74')\n(Mean_Node,134.352,(r)) (Moon,254.310,(c)) (trine,2.52')", 13]
['1813-05-22 02:23:20', '0', "(Moon,315.667,(r)) (Neptune,315.779,(d)) (conjunction,6.70')\n(Mars,303.861,(r)) (Sun,123.686,(d)) (opposition,10.48')\n(POF,293.753,(r)) (H1,113.697,(d)) (opposition,3.40')", "(Uranus,235.744,(r)) (Pluto,55.601,(d)) (opposition,8.61')", '3', '4', "(Neptune,254.574,(r)) (Jupiter,164.592,(d)) (square,1.09')\n(Neptune,254.574,(r)) (H4,74.709,(c)) (opposition,8.12')", "(Mars,303.861,(r)) (Mercury,303.884,(c)) (conjunction,1.38')\n(Uranus,235.744,(r)) (H1,295.711,(c)) (sextile,2.02')", "(Neptune,254.574,(r)) (Jupiter,74.481,(c)) (opposition,5.53')", "(Moon,315.667,(r)) (H5,75.759,(c)) (trine,5.47')", '9', 10]
['1813-05-22 13:41:28', "(Jupiter,123.752,(r)) (H5,3.672,(d)) (trine,4.79')\n(H7,5.328,(r)) (Mean_Node,185.253,(d)) (opposition,4.48')", "(Moon,321.721,(r)) (Neptune,321.682,(d)) (conjunction,2.32')", '2', '3', "(Moon,321.721,(r)) (H7,21.656,(d)) (sextile,3.89')", "(H8,29.913,(r)) (Venus,29.936,(c)) (conjunction,1.42')", '6', "(H4,276.922,(r)) (Moon,276.880,(c)) (conjunction,2.57')", "(Jupiter,123.752,(r)) (Pluto,303.921,(c)) (opposition,10.14')", '9', 7]
['1813-05-22 06:01:51', '0', "(Mars,303.920,(r)) (Sun,123.956,(d)) (opposition,2.18')\n(Mars,303.920,(r)) (Mercury,304.089,(c)) (conjunction,10.15')", '2', '3', '4', "(Neptune,254.570,(r)) (Mean_Node,164.593,(d)) (square,1.41')\n(Pluto,350.507,(r)) (Mercury,350.669,(c)) (conjunction,9.70')", "(POF,359.864,(r)) (Mean_Node,179.970,(d)) (opposition,6.34')", "(Saturn,288.918,(r)) (H4,108.837,(c)) (opposition,4.87')\n(POF,359.864,(r)) (Neptune,179.732,(c)) (opposition,7.91')", "(Jupiter,123.704,(r)) (Pluto,63.765,(d)) (sextile,3.66')", "(Jupiter,123.704,(r)) (Mean_Node,183.682,(d)) (sextile,1.35')", 9]
['1813-05-22 02:30:56', "(Mean_Node,134.345,(r)) (H5,74.378,(c)) (sextile,2.00')", "(Moon,315.735,(r)) (Neptune,315.590,(d)) (conjunction,8.71')", '2', "(Mercury,35.536,(r)) (POF,275.518,(c)) (trine,1.08')\n(POF,297.362,(r)) (Mercury,357.290,(c)) (sextile,4.32')", '4', '5', "(Sun,60.552,(r)) (H4,60.471,(c)) (conjunction,4.84')", "(Venus,59.654,(r)) (H4,59.719,(c)) (conjunction,3.94')\n(Neptune,254.573,(r)) (Jupiter,74.583,(c)) (opposition,0.59')\n(POF,297.362,(r)) (H7,117.225,(c)) (opposition,8.26')", "(Uranus,235.744,(r)) (H1,295.811,(c)) (sextile,4.04')", '9', 9]
['1813-05-22 11:12:16', "(H10,62.225,(r)) (Venus,2.199,(c)) (sextile,1.54')", "(Pluto,350.510,(r)) (H10,350.645,(c)) (conjunction,8.11')", '2', "(Mercury,35.945,(r)) (POF,35.990,(c)) (conjunction,2.65')", "(H10,62.225,(r)) (Moon,302.289,(c)) (trine,3.87')", '5', '6', "(H8,0.110,(r)) (Moon,359.996,(d)) (conjunction,6.85')", '8', "(Venus,60.099,(r)) (H1,120.030,(c)) (sextile,4.16')", 6]
['1813-05-22 20:52:48', '0', "(H8,127.053,(r)) (Sun,126.952,(d)) (conjunction,6.05')\n(Neptune,254.553,(r)) (Moon,254.395,(c)) (conjunction,9.49')\n(Mean_Node,134.304,(r)) (H10,134.467,(c)) (conjunction,9.77')", "(Uranus,235.712,(r)) (Mean_Node,145.799,(d)) (square,5.22')\n(Jupiter,123.797,(r)) (Mean_Node,123.780,(c)) (conjunction,0.99')\n(Saturn,288.896,(r)) (H10,198.894,(c)) (square,0.09')\n(H10,207.650,(r)) (Mars,297.729,(c)) (square,4.78')", '3', '4', '5', "(Mars,304.158,(r)) (H5,4.179,(c)) (sextile,1.26')", '7', '8', "(Pluto,350.514,(r)) (Venus,110.565,(d)) (trine,3.03')\n(Mean_Node,134.304,(r)) (Venus,14.370,(c)) (trine,3.95')", 10]
['1813-05-22 12:56:23', "(Jupiter,123.747,(r)) (Uranus,183.799,(c)) (sextile,3.14')", "(Saturn,288.908,(r)) (H10,18.981,(c)) (square,4.38')", '2', '3', '4', "(POF,77.692,(r)) (Saturn,257.686,(c)) (opposition,0.32')", "(POF,77.692,(r)) (Mars,257.555,(c)) (opposition,8.20')\n(POF,77.692,(r)) (Jupiter,77.614,(c)) (conjunction,4.68')", "(Venus,60.188,(r)) (Saturn,240.222,(c)) (opposition,2.05')", '8', "(H4,266.552,(r)) (Mean_Node,86.378,(c)) (opposition,10.45')\n(H5,302.502,(r)) (Pluto,302.407,(c)) (conjunction,5.71')", 8]
['1813-05-22 17:53:36', "(Venus,60.442,(r)) (H5,60.496,(d)) (conjunction,3.28')", "(Sun,61.167,(r)) (Pluto,61.046,(d)) (conjunction,7.25')", '2', "(Jupiter,123.778,(r)) (H10,183.858,(d)) (sextile,4.79')", "(H10,159.154,(r)) (POF,159.307,(d)) (conjunction,9.20')", "(Mars,304.110,(r)) (H4,304.273,(c)) (conjunction,9.77')", "(Uranus,235.717,(r)) (H5,55.857,(d)) (opposition,8.39')", "(Neptune,254.557,(r)) (Jupiter,74.569,(c)) (opposition,0.73')", '8', "(Venus,60.442,(r)) (Pluto,300.511,(c)) (trine,4.18')", 8]
['1813-05-22 00:53:04', "(Moon,314.867,(r)) (Mean_Node,74.774,(c)) (trine,5.55')", '1', '2', "(Jupiter,123.672,(r)) (H7,123.813,(c)) (conjunction,8.46')", "(H10,265.332,(r)) (POF,265.469,(d)) (conjunction,8.20')\n(Mercury,35.460,(r)) (POF,215.352,(c)) (opposition,6.44')\n(Jupiter,123.672,(r)) (H10,243.752,(c)) (trine,4.75')", "(H8,220.099,(r)) (Neptune,220.118,(c)) (conjunction,1.13')", '6', "(Mean_Node,134.348,(r)) (H4,134.367,(d)) (conjunction,1.15')\n(Neptune,254.575,(r)) (Uranus,164.500,(c)) (square,4.48')", "(Uranus,235.747,(r)) (H5,55.906,(c)) (opposition,9.53')\n(Pluto,350.505,(r)) (Venus,350.532,(c)) (conjunction,1.62')", '9', 10]
['1813-05-22 00:57:28', "(Moon,314.906,(r)) (Mean_Node,74.911,(c)) (trine,0.31')", "(POF,244.971,(r)) (Mean_Node,64.978,(c)) (opposition,0.41')", "(H8,221.679,(r)) (Pluto,41.684,(d)) (opposition,0.30')", '3', "(POF,244.971,(r)) (H10,244.799,(c)) (conjunction,10.30')", "(Venus,59.574,(r)) (H1,59.527,(d)) (conjunction,2.84')", "(H5,104.745,(r)) (Uranus,164.824,(c)) (sextile,4.75')", '7', '8', '9', 6]
['1813-05-22 12:37:43', "(Mean_Node,134.322,(r)) (H7,314.414,(c)) (opposition,5.48')", '1', "(H10,82.251,(r)) (Neptune,262.152,(d)) (opposition,5.92')\n(Neptune,254.562,(r)) (H10,74.635,(c)) (opposition,4.34')", '3', "(Moon,321.149,(r)) (Venus,81.070,(d)) (trine,4.74')", '5', '6', "(Venus,60.172,(r)) (Saturn,240.131,(c)) (opposition,2.47')", "(Jupiter,123.745,(r)) (POF,123.867,(d)) (conjunction,7.31')", "(Mean_Node,134.322,(r)) (H4,314.329,(d)) (opposition,0.39')", 7]
['1813-05-22 22:57:59', "(Venus,60.702,(r)) (H10,180.672,(c)) (trine,1.79')", '1', '2', "(Mercury,36.510,(r)) (H7,156.499,(d)) (trine,0.68')\n(Mercury,36.510,(r)) (H10,216.595,(c)) (opposition,5.07')", "(H5,77.960,(r)) (Uranus,257.971,(d)) (opposition,0.66')", '5', "(H5,77.960,(r)) (Pluto,77.782,(d)) (conjunction,10.71')\n(H5,77.960,(r)) (Mean_Node,77.875,(c)) (conjunction,5.13')", "(Jupiter,123.810,(r)) (Neptune,303.677,(d)) (opposition,7.99')\n(Saturn,288.892,(r)) (Venus,108.904,(d)) (opposition,0.73')", '8', '9', 8]
['1813-05-22 00:18:47', '0', '1', '2', '3', "(Moon,314.563,(r)) (H5,74.503,(c)) (trine,3.62')", "(Saturn,288.927,(r)) (H4,108.895,(d)) (opposition,1.91')\n(Sun,60.464,(r)) (H8,150.538,(c)) (square,4.46')\n(Moon,314.563,(r)) (H4,44.653,(c)) (square,5.34')", '6', "(Saturn,288.927,(r)) (Venus,108.852,(d)) (opposition,4.50')\n(H4,77.416,(r)) (Moon,257.560,(c)) (opposition,8.61')\n(H4,77.416,(r)) (Mean_Node,77.353,(c)) (conjunction,3.83')", "(Venus,59.541,(r)) (Pluto,299.523,(c)) (trine,1.09')", '9', 8]
['1813-05-22 00:51:12', '0', "(POF,241.251,(r)) (Mars,241.394,(c)) (conjunction,8.56')", '2', "(Jupiter,123.672,(r)) (H10,243.666,(c)) (trine,0.38')", '4', '5', '6', '7', "(Moon,314.850,(r)) (H4,134.948,(d)) (opposition,5.86')", '9', 3]
['1813-05-22 22:49:59', "(Jupiter,123.809,(r)) (Venus,3.866,(c)) (trine,3.44')", '1', '2', '3', "(Uranus,235.709,(r)) (Moon,295.777,(c)) (sextile,4.06')\n(Uranus,235.709,(r)) (H5,55.849,(c)) (opposition,8.40')", '5', "(Mars,304.189,(r)) (H4,4.259,(c)) (sextile,4.18')", "(Jupiter,123.809,(r)) (Neptune,303.764,(d)) (opposition,2.70')\n(Saturn,288.892,(r)) (Venus,108.804,(d)) (opposition,5.31')", '8', "(H4,57.333,(r)) (Uranus,177.328,(c)) (trine,0.33')", 7]
['1813-05-22 04:59:11', "(Mean_Node,134.339,(r)) (Moon,14.380,(d)) (trine,2.42')", "(Mars,303.903,(r)) (Sun,123.755,(d)) (opposition,8.84')", "(H1,89.505,(r)) (Pluto,359.586,(c)) (square,4.90')", "(H5,175.498,(r)) (Moon,295.548,(c)) (trine,2.98')", "(H10,324.307,(r)) (Jupiter,144.132,(d)) (opposition,10.52')", "(Moon,317.052,(r)) (Saturn,316.900,(d)) (conjunction,9.15')", "(Mean_Node,134.339,(r)) (Pluto,74.295,(d)) (sextile,2.64')", "(Pluto,350.507,(r)) (Jupiter,170.378,(d)) (opposition,7.72')", "(Sun,60.651,(r)) (H5,240.611,(d)) (opposition,2.36')\n(Moon,317.052,(r)) (Mercury,317.055,(c)) (conjunction,0.15')", '9', 10]
['1813-05-22 14:10:47', "(H7,10.520,(r)) (H5,10.450,(d)) (conjunction,4.17')", "(H1,190.520,(r)) (Mars,10.369,(d)) (opposition,9.01')", '2', '3', '4', "(Mars,304.051,(r)) (POF,124.083,(d)) (opposition,1.90')\n(H4,283.710,(r)) (Pluto,13.665,(d)) (square,2.69')\n(Venus,60.251,(r)) (POF,60.172,(c)) (conjunction,4.79')", '6', "(Jupiter,123.755,(r)) (Neptune,303.683,(d)) (opposition,4.32')", "(Jupiter,123.755,(r)) (Pluto,303.780,(c)) (opposition,1.48')", "(Pluto,350.511,(r)) (Venus,110.528,(d)) (trine,1.04')\n(H5,318.942,(r)) (Mercury,78.987,(d)) (trine,2.73')", 9]
['1813-05-22 14:48:39', "(Venus,60.284,(r)) (H10,60.128,(c)) (conjunction,9.36')", "(Pluto,350.511,(r)) (POF,170.402,(d)) (opposition,6.54')\n(Mean_Node,134.318,(r)) (Pluto,44.305,(d)) (square,0.76')", '2', "(H7,17.209,(r)) (Mercury,17.148,(c)) (conjunction,3.63')", '4', '5', "(Mean_Node,134.318,(r)) (H5,14.306,(d)) (trine,0.69')\n(H1,197.209,(r)) (Mars,257.166,(c)) (sextile,2.59')", "(Mars,304.061,(r)) (Neptune,303.900,(d)) (conjunction,9.68')\n(Jupiter,123.759,(r)) (Neptune,303.900,(d)) (opposition,8.45')", "(Jupiter,123.759,(r)) (Pluto,303.594,(c)) (opposition,9.91')", '9', 9]
['1813-05-22 17:04:23', '0', "(H10,146.164,(r)) (Pluto,56.227,(d)) (square,3.77')\n(Saturn,288.901,(r)) (Pluto,288.818,(c)) (conjunction,4.98')\n(Pluto,350.512,(r)) (H10,80.518,(c)) (square,0.36')", "(Pluto,350.512,(r)) (Neptune,260.497,(d)) (square,0.95')", "(POF,123.468,(r)) (H10,123.311,(c)) (conjunction,9.41')", '4', "(H4,326.164,(r)) (Saturn,326.260,(d)) (conjunction,5.75')", '6', "(H7,41.054,(r)) (Pluto,41.007,(d)) (conjunction,2.82')\n(Jupiter,123.773,(r)) (Pluto,303.823,(c)) (opposition,3.01')", "(Jupiter,123.773,(r)) (H1,183.845,(c)) (sextile,4.34')", "(Mean_Node,134.313,(r)) (Uranus,194.235,(c)) (sextile,4.68')", 10]
['1813-05-22 15:50:31', "(Venus,60.337,(r)) (Pluto,300.317,(c)) (trine,1.17')", "(POF,109.894,(r)) (Pluto,289.767,(c)) (opposition,7.60')", '2', '3', "(Mean_Node,134.315,(r)) (Uranus,254.383,(d)) (trine,4.04')\n(H5,341.498,(r)) (Venus,41.493,(c)) (sextile,0.32')", '5', "(Sun,61.085,(r)) (H4,1.129,(d)) (sextile,2.62')", "(Neptune,254.559,(r)) (Saturn,344.525,(d)) (square,2.03')\n(Mars,304.078,(r)) (Pluto,304.174,(c)) (conjunction,5.81')", "(H5,341.498,(r)) (Uranus,281.412,(d)) (sextile,5.17')\n(Uranus,235.721,(r)) (Mercury,355.806,(c)) (trine,5.07')", "(POF,109.894,(r)) (Venus,109.904,(d)) (conjunction,0.62')", 10]
['1813-05-22 03:45:59', '0', "(Uranus,235.742,(r)) (H8,325.773,(d)) (square,1.87')", "(H10,305.888,(r)) (Mean_Node,125.800,(c)) (opposition,5.24')", '3', '4', "(Saturn,288.922,(r)) (POF,289.064,(c)) (conjunction,8.56')\n(Uranus,235.742,(r)) (Pluto,325.742,(c)) (square,0.00')", '6', '7', "(Moon,316.401,(r)) (H4,76.463,(c)) (trine,3.67')", "(Mean_Node,134.342,(r)) (H4,74.358,(c)) (sextile,0.98')", 6]
['1813-05-22 11:06:24', '0', "(Saturn,288.910,(r)) (H1,108.909,(c)) (opposition,0.09')", '2', '3', "(POF,57.342,(r)) (Mercury,57.329,(d)) (conjunction,0.77')", "(H4,240.818,(r)) (Mars,330.745,(d)) (square,4.34')", "(Jupiter,123.736,(r)) (Uranus,183.643,(c)) (sextile,5.54')", "(Saturn,288.910,(r)) (H4,289.015,(d)) (conjunction,6.28')", "(H5,278.225,(r)) (Moon,278.272,(c)) (conjunction,2.82')", "(Jupiter,123.736,(r)) (H4,183.737,(c)) (sextile,0.07')", 7]
['1813-05-22 16:44:39', '0', "(Saturn,288.902,(r)) (Pluto,289.075,(c)) (conjunction,10.36')\n(Uranus,235.719,(r)) (POF,55.870,(c)) (opposition,9.01')", '2', '3', '4', "(Uranus,235.719,(r)) (Saturn,325.642,(d)) (square,4.64')", '6', "(Mars,304.092,(r)) (Pluto,303.919,(c)) (conjunction,10.36')\n(Jupiter,123.771,(r)) (Pluto,303.919,(c)) (opposition,8.91')", "(Venus,60.383,(r)) (H1,180.349,(c)) (trine,2.01')", "(Mars,304.092,(r)) (H5,304.242,(c)) (conjunction,9.01')", 7]
['1813-05-22 15:42:24', "(Venus,60.330,(r)) (Pluto,300.374,(c)) (trine,2.68')\n(Mean_Node,134.316,(r)) (Venus,14.324,(c)) (trine,0.53')", "(Sun,61.080,(r)) (H10,61.257,(c)) (conjunction,10.66')", "(H1,206.668,(r)) (Mars,296.749,(c)) (square,4.82')", '3', '4', "(Saturn,288.903,(r)) (Pluto,18.983,(d)) (square,4.80')\n(H8,53.817,(r)) (Saturn,323.883,(d)) (square,3.98')", "(H5,339.636,(r)) (Uranus,279.706,(d)) (sextile,4.24')\n(H1,206.668,(r)) (Mean_Node,86.719,(c)) (trine,3.05')", "(Mars,304.075,(r)) (Neptune,304.238,(d)) (conjunction,9.79')\n(Mars,304.075,(r)) (Pluto,304.212,(c)) (conjunction,8.18')", '8', "(Pluto,350.512,(r)) (H5,290.572,(c)) (sextile,3.60')", 11]
['1813-05-22 01:57:04', "(Mercury,35.509,(r)) (H10,335.589,(d)) (sextile,4.79')", "(Mars,303.854,(r)) (Sun,123.805,(d)) (opposition,2.90')\n(Moon,315.434,(r)) (Saturn,225.360,(c)) (square,4.48')", "(Uranus,235.745,(r)) (Mercury,55.814,(d)) (opposition,4.13')", '3', "(POF,280.153,(r)) (Jupiter,100.299,(c)) (opposition,8.76')", '5', "(Mean_Node,134.346,(r)) (Mars,14.345,(d)) (trine,0.06')", "(H8,241.153,(r)) (Saturn,240.979,(c)) (conjunction,10.42')", '8', '9', 7]
['1813-05-22 03:59:12', '0', "(Mean_Node,134.341,(r)) (Neptune,134.509,(c)) (conjunction,10.03')\n(POF,330.034,(r)) (Mars,240.102,(c)) (square,4.08')", "(Mercury,35.605,(r)) (Pluto,35.536,(d)) (conjunction,4.15')", '3', "(Moon,316.519,(r)) (Uranus,196.526,(c)) (trine,0.45')\n(Jupiter,123.692,(r)) (POF,303.728,(c)) (opposition,2.17')", "(Neptune,254.572,(r)) (H4,164.484,(d)) (square,5.25')\n(H8,272.520,(r)) (Mars,272.647,(c)) (conjunction,7.65')", '6', "(Venus,59.729,(r)) (Saturn,239.867,(c)) (opposition,8.24')\n(Pluto,350.506,(r)) (H4,80.489,(c)) (square,1.05')", "(Venus,59.729,(r)) (H1,119.774,(d)) (sextile,2.66')", "(Mean_Node,134.341,(r)) (Uranus,134.342,(c)) (conjunction,0.04')", 11]
['1813-05-22 15:57:12', "(POF,111.120,(r)) (Venus,111.162,(d)) (conjunction,2.52')\n(Venus,60.342,(r)) (Pluto,300.270,(c)) (trine,4.34')", '1', '2', "(Mars,304.079,(r)) (H5,4.025,(d)) (sextile,3.27')\n(Mean_Node,134.315,(r)) (POF,134.310,(d)) (conjunction,0.28')\n(H5,343.028,(r)) (Mars,283.029,(c)) (sextile,0.10')", "(Mean_Node,134.315,(r)) (Uranus,254.310,(d)) (trine,0.31')", "(Neptune,254.559,(r)) (H4,344.474,(d)) (square,5.11')\n(POF,111.120,(r)) (Moon,291.005,(c)) (opposition,6.87')", '6', "(Mars,304.079,(r)) (Pluto,304.144,(c)) (conjunction,3.86')\n(Pluto,350.512,(r)) (H4,260.482,(c)) (square,1.78')", "(Uranus,235.721,(r)) (H5,295.809,(c)) (sextile,5.31')", '9', 11]
['1813-05-22 22:21:35', "(Jupiter,123.806,(r)) (H5,123.633,(d)) (conjunction,10.37')", "(Neptune,254.552,(r)) (Moon,74.384,(d)) (opposition,10.06')\n(H10,230.374,(r)) (Saturn,230.238,(c)) (conjunction,8.14')", '2', "(H7,105.307,(r)) (Mean_Node,105.221,(c)) (conjunction,5.16')", '4', "(H1,285.307,(r)) (Neptune,285.306,(d)) (conjunction,0.05')", "(Sun,61.346,(r)) (H1,241.196,(c)) (opposition,8.96')", "(Mars,304.182,(r)) (Neptune,304.097,(d)) (conjunction,5.07')\n(Venus,60.670,(r)) (H7,60.627,(c)) (conjunction,2.60')", "(Venus,60.670,(r)) (Pluto,300.697,(c)) (trine,1.58')\n(H5,69.909,(r)) (Venus,10.000,(c)) (sextile,5.45')", "(H5,69.909,(r)) (Jupiter,70.007,(c)) (conjunction,5.92')", 11]
['1813-05-22 07:30:47', "(Jupiter,123.713,(r)) (Moon,3.747,(d)) (trine,2.01')", "(Neptune,254.568,(r)) (H10,74.660,(d)) (opposition,5.49')", '2', "(Venus,59.910,(r)) (Moon,299.981,(c)) (trine,4.27')\n(H7,299.825,(r)) (Moon,299.981,(c)) (conjunction,9.37')", "(H7,299.825,(r)) (Moon,299.676,(c)) (conjunction,8.94')", "(Saturn,288.916,(r)) (H8,288.749,(c)) (conjunction,10.01')\n(H4,185.033,(r)) (Mars,275.110,(c)) (square,4.59')", '6', "(Moon,318.403,(r)) (POF,318.458,(c)) (conjunction,3.29')", "(Venus,59.910,(r)) (H4,239.785,(d)) (opposition,7.47')\n(Uranus,235.735,(r)) (Mean_Node,175.807,(d)) (sextile,4.29')\n(Pluto,350.508,(r)) (Venus,110.528,(d)) (trine,1.19')", '9', 11]
['1813-05-22 20:33:28', "(Mercury,36.394,(r)) (H5,96.352,(d)) (sextile,2.52')", '1', "(H1,259.604,(r)) (Neptune,259.764,(d)) (conjunction,9.56')\n(Mars,304.153,(r)) (Mean_Node,123.998,(c)) (opposition,9.28')", '3', "(H7,79.604,(r)) (Venus,79.738,(d)) (conjunction,8.02')\n(Moon,325.437,(r)) (H5,25.375,(c)) (sextile,3.73')", '5', '6', '7', "(Moon,325.437,(r)) (H4,325.584,(c)) (conjunction,8.81')", '9', 6]
['1813-05-22 02:51:52', "(Moon,315.921,(r)) (Venus,315.950,(c)) (conjunction,1.78')", "(Sun,60.566,(r)) (Mars,240.604,(c)) (opposition,2.28')", '2', "(H7,231.202,(r)) (Moon,291.246,(c)) (sextile,2.68')", "(Jupiter,123.685,(r)) (H7,183.621,(c)) (sextile,3.83')", "(Jupiter,123.685,(r)) (Neptune,213.601,(c)) (square,5.00')", "(Sun,60.566,(r)) (Pluto,300.486,(c)) (trine,4.79')", "(Mean_Node,134.344,(r)) (Uranus,134.432,(c)) (conjunction,5.30')", "(Jupiter,123.685,(r)) (H4,63.736,(c)) (sextile,3.07')", "(H1,51.202,(r)) (Uranus,291.213,(d)) (trine,0.67')", 9]
['1813-05-22 01:40:47', "(Mercury,35.497,(r)) (H7,275.478,(d)) (trine,1.11')\n(Mercury,35.497,(r)) (POF,215.440,(c)) (opposition,3.40')\n(H7,196.167,(r)) (Mean_Node,76.246,(c)) (trine,4.72')", "(Mars,303.849,(r)) (Sun,123.879,(d)) (opposition,1.80')", "(Mars,303.849,(r)) (H1,33.913,(d)) (square,3.80')\n(Mean_Node,134.347,(r)) (Jupiter,134.208,(d)) (conjunction,8.29')\n(Moon,315.290,(r)) (H8,225.357,(c)) (square,4.02')\n(Mars,303.849,(r)) (Mean_Node,123.972,(c)) (opposition,7.35')", "(Moon,315.290,(r)) (H10,255.340,(c)) (sextile,3.01')", '4', "(H4,96.315,(r)) (Mean_Node,96.288,(c)) (conjunction,1.64')", '6', '7', "(H4,96.315,(r)) (Moon,36.323,(d)) (sextile,0.45')", "(H5,115.683,(r)) (Pluto,295.544,(c)) (opposition,8.35')", 12]
['1813-05-22 02:02:47', '0', "(Mars,303.855,(r)) (Sun,123.779,(d)) (opposition,4.55')\n(Pluto,350.505,(r)) (H10,350.341,(d)) (conjunction,9.86')", "(Saturn,288.924,(r)) (H10,289.056,(d)) (conjunction,7.93')\n(Mean_Node,134.346,(r)) (H1,44.319,(d)) (square,1.59')", '3', '4', '5', "(Sun,60.533,(r)) (Pluto,300.572,(c)) (trine,2.32')\n(Uranus,235.745,(r)) (POF,235.783,(c)) (conjunction,2.30')", '7', '8', "(Moon,315.485,(r)) (Jupiter,195.439,(d)) (trine,2.80')\n(Mercury,35.514,(r)) (Moon,35.470,(d)) (conjunction,2.62')", 8]
['1813-05-22 14:30:48', "(H7,14.055,(r)) (Moon,14.057,(d)) (conjunction,0.15')", "(Uranus,235.723,(r)) (H1,145.654,(c)) (square,4.14')", '2', '3', '4', "(Moon,322.165,(r)) (Saturn,322.144,(d)) (conjunction,1.21')", "(Sun,61.032,(r)) (H4,240.913,(c)) (opposition,7.14')", "(Jupiter,123.757,(r)) (Neptune,303.795,(d)) (opposition,2.30')\n(Venus,60.268,(r)) (H4,240.162,(c)) (opposition,6.38')", "(Jupiter,123.757,(r)) (Pluto,303.682,(c)) (opposition,4.51')\n(POF,95.188,(r)) (Moon,275.194,(c)) (opposition,0.40')", '9', 8]
['1813-05-22 07:01:43', "(Mean_Node,134.335,(r)) (Jupiter,74.307,(c)) (sextile,1.69')", "(Neptune,254.569,(r)) (Mean_Node,74.625,(c)) (opposition,3.39')", "(Mars,303.936,(r)) (H8,303.765,(c)) (conjunction,10.24')", '3', '4', "(Jupiter,123.710,(r)) (Pluto,33.757,(d)) (square,2.82')\n(Mean_Node,134.335,(r)) (Saturn,314.457,(d)) (opposition,7.32')", "(Mars,303.936,(r)) (Pluto,303.969,(c)) (conjunction,1.97')\n(Mars,303.936,(r)) (H4,123.867,(c)) (opposition,4.12')\n(Jupiter,123.710,(r)) (H4,123.867,(c)) (conjunction,9.40')", "(Neptune,254.569,(r)) (Uranus,164.533,(c)) (square,2.14')", '8', "(Venus,59.885,(r)) (H4,119.912,(c)) (sextile,1.60')", 10]
['1813-05-21 23:54:24', '0', "(POF,211.092,(r)) (Saturn,30.946,(d)) (opposition,8.76')\n(POF,211.092,(r)) (H12,31.199,(d)) (opposition,6.41')", '2', '3', "(H5,89.808,(r)) (Uranus,209.725,(c)) (trine,4.97')", '5', "(H1,317.192,(r)) (Mean_Node,77.117,(c)) (trine,4.52')", "(H5,89.808,(r)) (POF,269.964,(d)) (opposition,9.35')\n(Moon,314.347,(r)) (POF,134.425,(c)) (opposition,4.64')\n(Neptune,254.576,(r)) (Mars,254.644,(c)) (conjunction,4.06')\n(Mean_Node,134.350,(r)) (POF,134.425,(c)) (conjunction,4.46')", "(Jupiter,123.666,(r)) (H1,63.725,(d)) (sextile,3.52')\n(H4,71.730,(r)) (Jupiter,71.644,(c)) (conjunction,5.14')", '9', 10]
