['Time', '0: 2017-01-31', '1: 2018-10-10', '2: 2018-04-15', '3: 2018-01-28', '4: 2016-10-05', '5: 2016-01-28', '6: 2015-11-04', '7: 2015-03-27', '8: 2015-03-16', '9: 2011-12-07', 'Count']
['2000-03-11 14:27:28', "(H1,133.474,(r)) (Uranus,253.549,(cp)) (trine,4.47')\n(H1,133.474,(r)) (Uranus,253.538,(cr)) (trine,3.82')", "(H3,208.272,(r)) (Mercury,328.206,(cp)) (trine,3.95')", '2', "(POF,201.390,(r)) (Jupiter,201.335,(dp)) (conjunction,3.30')\n(POF,201.390,(r)) (Jupiter,201.505,(dr)) (conjunction,6.95')", "(H3,208.272,(r)) (Venus,328.400,(dr)) (trine,7.65')\n(H1,133.474,(r)) (Uranus,253.547,(cp)) (trine,4.37')\n(H1,133.474,(r)) (Uranus,253.540,(cr)) (trine,3.96')", "(H1,133.474,(r)) (Jupiter,133.673,(dp)) (conjunction,11.92')", '6', '7', '8', '9', 9]
['2000-03-11 06:48:56', '0', "(H1,26.366,(r)) (Uranus,26.456,(dp)) (conjunction,5.41')\n(H1,26.366,(r)) (Uranus,26.399,(dr)) (conjunction,1.98')", "(H1,26.366,(r)) (Uranus,26.431,(dp)) (conjunction,3.95')\n(H1,26.366,(r)) (Uranus,26.422,(dr)) (conjunction,3.39')", "(H10,297.448,(r)) (Mercury,357.354,(dp)) (sextile,5.64')", "(H1,26.366,(r)) (Venus,326.560,(cp)) (sextile,11.67')", '5', '6', '7', '8', '9', 6]
['2000-03-11 10:25:59', "(H3,138.964,(r)) (Uranus,18.868,(dp)) (trine,5.77')\n(H3,138.964,(r)) (Uranus,18.775,(dr)) (trine,11.36')\n(H1,73.607,(r)) (Uranus,253.548,(cp)) (opposition,3.57')\n(H1,73.607,(r)) (Uranus,253.537,(cr)) (opposition,4.23')", "(H10,353.389,(r)) (Jupiter,233.204,(dp)) (trine,11.12')\n(H10,353.389,(r)) (Jupiter,233.214,(dr)) (trine,10.49')", "(H10,353.389,(r)) (Jupiter,233.209,(dp)) (trine,10.82')\n(H10,353.389,(r)) (Jupiter,233.211,(dr)) (trine,10.72')\n(H1,73.607,(r)) (Moon,193.584,(cr)) (trine,1.36')", "(H10,353.389,(r)) (Moon,173.100,(dp)) (opposition,17.33')", "(H3,138.964,(r)) (Uranus,18.851,(dp)) (trine,6.80')\n(H3,138.964,(r)) (Uranus,18.791,(dr)) (trine,10.37')\n(H1,73.607,(r)) (Uranus,253.546,(cp)) (opposition,3.67')\n(H1,73.607,(r)) (Uranus,253.539,(cr)) (opposition,4.10')", "(H1,73.607,(r)) (Jupiter,133.686,(dp)) (sextile,4.74')", "(H1,73.607,(r)) (Jupiter,133.705,(dp)) (sextile,5.89')", "(H1,73.607,(r)) (Jupiter,133.756,(dp)) (sextile,8.93')\n(H1,73.607,(r)) (Jupiter,133.763,(dr)) (sextile,9.34')", "(H1,73.607,(r)) (Jupiter,133.758,(dp)) (sextile,9.08')\n(H1,73.607,(r)) (Jupiter,133.760,(dr)) (sextile,9.20')\n(H10,353.389,(r)) (Moon,233.407,(cp)) (trine,1.07')", '9', 21]
['2000-03-11 08:15:44', "(H10,318.847,(r)) (Uranus,18.863,(dp)) (sextile,0.97')\n(H10,318.847,(r)) (Uranus,18.770,(dr)) (sextile,4.62')", '1', "(POF,109.950,(r)) (Moon,289.461,(dp)) (opposition,29.36')", '3', "(H10,318.847,(r)) (Uranus,18.846,(dp)) (sextile,0.06')\n(H10,318.847,(r)) (Uranus,18.786,(dr)) (sextile,3.63')\n(H10,318.847,(r)) (Moon,78.907,(cr)) (trine,3.62')", '5', '6', '7', '8', '9', 6]
['2000-03-11 08:47:52', "(H10,327.122,(r)) (Venus,327.055,(cp)) (conjunction,4.03')", '1', "(H10,327.122,(r)) (Mercury,327.184,(cp)) (conjunction,3.74')", "(H1,52.352,(r)) (Moon,172.225,(dp)) (trine,7.63')", '4', "(H1,52.352,(r)) (Moon,232.010,(dr)) (opposition,20.55')", '6', "(H1,52.352,(r)) (Moon,232.859,(cp)) (opposition,30.43')", "(H1,52.352,(r)) (Moon,232.434,(cp)) (opposition,4.93')\n(H1,52.352,(r)) (Moon,232.098,(cr)) (opposition,15.24')", '9', 7]
['2000-03-11 08:08:48', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(H1,43.888,(r)) (Venus,343.799,(cr)) (sextile,5.34')", 1]
['2000-03-11 13:13:11', '0', '1', "(H3,186.851,(r)) (Venus,306.683,(cp)) (trine,10.12')", '3', '4', "(H3,186.851,(r)) (Jupiter,306.991,(cr)) (trine,8.39')", "(H3,186.851,(r)) (Mercury,6.852,(cr)) (opposition,0.03')\n(H3,186.851,(r)) (Jupiter,307.039,(cr)) (trine,11.25')", '7', '8', "(POF,180.105,(r)) (Uranus,0.061,(dp)) (opposition,2.61')\n(POF,180.105,(r)) (Uranus,359.977,(dr)) (opposition,7.64')", 6]
['2000-03-11 13:08:39', "(H1,111.686,(r)) (Mercury,351.829,(cr)) (trine,8.61')", '1', "(H1,111.686,(r)) (Moon,291.860,(dp)) (opposition,10.48')", "(H10,37.051,(r)) (Mercury,336.902,(cr)) (sextile,8.92')", "(H10,37.051,(r)) (Moon,96.898,(cp)) (sextile,9.14')", '5', '6', "(H3,185.521,(r)) (Moon,245.813,(dp)) (sextile,17.51')", "(H3,185.521,(r)) (Moon,245.422,(dp)) (sextile,5.93')", '9', 6]
['2000-03-11 09:21:04', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 10:28:31', '0', '1', '2', "(H10,354.080,(r)) (Mercury,354.181,(dr)) (conjunction,6.06')", '4', '5', '6', "(H10,354.080,(r)) (Moon,233.856,(cp)) (trine,13.42')", '8', '9', 2]
