['Time', '0: 1954-07-30', '1: 1955-05-01', '2: 1956-01-28', '3: 1956-09-09', '4: 1958-03-24', '5: 1958-08-14', '6: 1958-10-01', '7: 1959-06-01', '8: 1960-03-05', '9: 1967-05-01', '10: 1968-02-01', '11: 1972-08-15', '12: 1977-08-16', '13: 1979-06-26', 'Count']
['1935-01-08 10:35:29', "(H1,252.465,(r)) (Mercury,282.683,(dr)) (30-semisextile,13')\n(H3,321.504,(r)) (Moon,321.007,(dr)) (conjunction,30')", "(Mercury,292.308,(r)) (Moon,112.609,(dp)) (opposition,18')", "(Moon,332.029,(r)) (Moon,241.849,(dp)) (square,11')\n(Mean_Node,301.857,(r)) (Moon,241.849,(dp)) (sextile,1')\n(H3,321.504,(r)) (Mercury,276.612,(cp)) (45-semisquare,6')\n(H3,321.504,(r)) (Mercury,276.445,(cr)) (45-semisquare,4')\n(H10,176.960,(r)) (Jupiter,296.818,(cp)) (trine,9')\n(H10,176.960,(r)) (Jupiter,296.793,(cr)) (trine,10')", "(Sun,287.233,(r)) (Moon,47.420,(cr)) (trine,11')\n(H10,176.960,(r)) (Jupiter,296.960,(cp)) (trine,0')", '4', "(H1,252.465,(r)) (Moon,132.496,(dr)) (trine,2')\n(H8,105.035,(r)) (Moon,149.867,(dp)) (45-semisquare,10')\n(H4,356.960,(r)) (Mean_Node,26.743,(cr)) (30-semisextile,13')", "(Moon,332.029,(r)) (Moon,151.804,(dp)) (opposition,14')\n(Mean_Node,301.857,(r)) (Moon,151.804,(dp)) (150-quincunx,3')\n(Moon,332.029,(r)) (Moon,151.835,(cr)) (opposition,12')\n(Mercury,292.308,(r)) (Moon,172.442,(cp)) (trine,8')\n(Mean_Node,301.857,(r)) (Moon,151.835,(cr)) (150-quincunx,1')\n(H10,176.960,(r)) (Mean_Node,26.750,(cr)) (150-quincunx,13')", "(H1,252.465,(r)) (Venus,297.640,(cp)) (45-semisquare,10')\n(H3,321.504,(r)) (Mercury,291.357,(cp)) (30-semisextile,9')", "(H3,321.504,(r)) (Mercury,276.663,(dr)) (45-semisquare,9')\n(H10,176.960,(r)) (Venus,327.021,(cp)) (150-quincunx,4')\n(H10,176.960,(r)) (Venus,326.864,(cr)) (150-quincunx,6')", "(Jupiter,228.069,(r)) (Moon,258.127,(dr)) (30-semisextile,3')\n(H7,72.465,(r)) (Mercury,282.447,(dp)) (150-quincunx,1')\n(H5,26.775,(r)) (Venus,296.797,(cp)) (square,1')\n(H10,176.960,(r)) (Venus,296.797,(cp)) (trine,10')", '10', "(Neptune,164.449,(r)) (Moon,194.746,(dr)) (30-semisextile,18')\n(H4,356.960,(r)) (Mercury,267.062,(dp)) (square,6')\n(Uranus,27.499,(r)) (Moon,87.752,(cr)) (sextile,15')\n(H7,72.465,(r)) (Mean_Node,297.471,(cp)) (135-sesquisquare,0')\n(H7,72.465,(r)) (Mean_Node,297.534,(cr)) (135-sesquisquare,4')", "(Mars,192.831,(r)) (Moon,148.090,(dp)) (45-semisquare,16')\n(H1,252.465,(r)) (Moon,132.219,(dr)) (trine,15')\n(H8,105.035,(r)) (Neptune,254.917,(dp)) (150-quincunx,7')\n(H8,105.035,(r)) (Neptune,254.877,(dr)) (150-quincunx,9')\n(H10,176.960,(r)) (Moon,132.219,(dr)) (45-semisquare,16')\n(Sun,287.233,(r)) (Moon,167.208,(cp)) (trine,1')\n(Moon,332.029,(r)) (Moon,151.505,(cr)) (opposition,31')\n(H1,252.465,(r)) (Saturn,192.629,(cp)) (sextile,10')\n(H1,252.465,(r)) (Saturn,192.597,(cr)) (sextile,8')", '13', 43]
['1935-01-08 13:12:31', "(Mercury,292.488,(r)) (Moon,322.543,(dr)) (30-semisextile,3')\n(Uranus,27.499,(r)) (Moon,342.316,(cp)) (45-semisquare,11')", '1', "(Mean_Node,301.852,(r)) (Moon,241.869,(dr)) (sextile,1')\n(H10,218.967,(r)) (Venus,278.795,(cp)) (sextile,10')", "(H1,288.951,(r)) (Moon,48.774,(cr)) (trine,11')\n(H3,7.941,(r)) (Mercury,277.724,(cp)) (square,13')\n(H3,7.941,(r)) (Venus,277.875,(cr)) (square,4')", "(Saturn,325.754,(r)) (Moon,145.677,(dp)) (opposition,5')", "(H1,288.951,(r)) (Venus,243.850,(cr)) (45-semisquare,6')", "(Moon,333.635,(r)) (Moon,153.385,(dp)) (opposition,15')\n(Moon,333.635,(r)) (Moon,153.418,(cr)) (opposition,13')\n(H10,218.967,(r)) (Moon,173.938,(cp)) (45-semisquare,2')", '7', "(H3,7.941,(r)) (Venus,248.097,(dp)) (trine,9')\n(H3,7.941,(r)) (Venus,247.725,(dr)) (trine,13')\n(H10,218.967,(r)) (Moon,249.197,(cp)) (30-semisextile,14')", "(H10,218.967,(r)) (Moon,38.897,(cp)) (opposition,4')", "(Moon,333.635,(r)) (Moon,33.928,(dp)) (sextile,18')\n(Uranus,27.499,(r)) (Moon,267.430,(cp)) (trine,4')\n(H1,288.951,(r)) (Uranus,258.847,(cp)) (30-semisextile,6')\n(H1,288.951,(r)) (Uranus,258.840,(cr)) (30-semisextile,7')", "(H4,38.967,(r)) (Mars,8.998,(dp)) (30-semisextile,2')", "(H8,148.984,(r)) (Pluto,194.175,(dp)) (45-semisquare,11')\n(H8,148.984,(r)) (Pluto,194.169,(dr)) (45-semisquare,11')\n(H10,218.967,(r)) (Neptune,68.951,(cp)) (150-quincunx,1')\n(H10,218.967,(r)) (Neptune,68.976,(cr)) (150-quincunx,1')", "(H1,288.951,(r)) (Moon,64.012,(dp)) (135-sesquisquare,4')\n(H1,288.951,(r)) (Neptune,259.122,(dp)) (30-semisextile,10')\n(H1,288.951,(r)) (Pluto,199.178,(dp)) (square,14')\n(H1,288.951,(r)) (Neptune,259.090,(dr)) (30-semisextile,8')\n(H1,288.951,(r)) (Pluto,199.170,(dr)) (square,13')\n(Saturn,325.754,(r)) (Moon,235.845,(cr)) (square,5')", 31]
['1935-01-08 14:38:23', "(H3,33.232,(r)) (Jupiter,78.129,(dp)) (45-semisquare,6')\n(H3,33.232,(r)) (Jupiter,78.243,(dr)) (45-semisquare,1')\n(Uranus,27.500,(r)) (Moon,327.600,(cr)) (sextile,6')\n(H1,313.868,(r)) (Uranus,314.060,(cr)) (conjunction,11')\n(H10,240.274,(r)) (Mercury,300.196,(cr)) (sextile,5')", '1', "(Sun,287.405,(r)) (Moon,242.578,(dr)) (45-semisquare,10')\n(Uranus,27.500,(r)) (Moon,57.324,(cr)) (30-semisextile,11')\n(H3,33.232,(r)) (Mean_Node,348.019,(cp)) (45-semisquare,13')\n(H3,33.232,(r)) (Mean_Node,348.025,(cr)) (45-semisquare,12')", "(H3,33.232,(r)) (Mean_Node,348.058,(cr)) (45-semisquare,10')", '4', "(Sun,287.405,(r)) (Moon,152.314,(dp)) (135-sesquisquare,5')\n(H8,177.424,(r)) (Pluto,87.602,(cp)) (square,11')\n(H8,177.424,(r)) (Pluto,87.625,(cr)) (square,12')", "(Moon,334.511,(r)) (Moon,154.250,(dp)) (opposition,16')\n(Moon,334.511,(r)) (Moon,154.282,(cr)) (opposition,14')", "(Sun,287.405,(r)) (Moon,287.315,(dp)) (conjunction,5')\n(H1,313.868,(r)) (Moon,14.103,(cr)) (sextile,14')", "(H1,313.868,(r)) (Jupiter,193.836,(cp)) (trine,2')\n(H1,313.868,(r)) (Jupiter,193.815,(cr)) (trine,3')", "(H7,133.868,(r)) (Moon,268.642,(dp)) (135-sesquisquare,14')\n(H5,83.114,(r)) (Uranus,262.984,(cp)) (opposition,8')\n(H5,83.114,(r)) (Uranus,262.949,(cr)) (opposition,10')", "(Moon,334.511,(r)) (Moon,34.629,(dp)) (sextile,7')\n(H5,83.114,(r)) (Jupiter,293.075,(cp)) (150-quincunx,2')\n(H5,83.114,(r)) (Jupiter,293.045,(cr)) (150-quincunx,4')", "(H4,60.274,(r)) (Saturn,60.066,(dr)) (conjunction,12')\n(Venus,299.577,(r)) (Moon,89.765,(cr)) (150-quincunx,11')\n(H4,60.274,(r)) (Mercury,285.066,(cp)) (135-sesquisquare,12')\n(H7,133.868,(r)) (Moon,104.133,(cp)) (30-semisextile,16')", "(Neptune,164.447,(r)) (Moon,134.430,(dr)) (30-semisextile,1')\n(H10,240.274,(r)) (Moon,150.325,(dp)) (square,3')", "(Moon,334.511,(r)) (Moon,64.752,(dp)) (square,14')\n(H1,313.868,(r)) (Saturn,163.718,(dp)) (150-quincunx,9')\n(H1,313.868,(r)) (Saturn,163.743,(dr)) (150-quincunx,7')", 34]
['1935-01-08 05:21:44', "(Jupiter,228.035,(r)) (Moon,317.943,(dr)) (square,6')\n(Mercury,291.947,(r)) (Moon,322.053,(cr)) (30-semisextile,6')\n(H1,187.196,(r)) (Moon,322.053,(cr)) (135-sesquisquare,9')\n(H10,97.857,(r)) (Moon,337.811,(cp)) (trine,3')", '1', "(Venus,299.092,(r)) (Moon,239.269,(dp)) (sextile,11')\n(H1,187.196,(r)) (Moon,52.460,(cr)) (135-sesquisquare,16')", "(Mercury,291.947,(r)) (Moon,246.671,(dp)) (45-semisquare,17')\n(H1,187.196,(r)) (Mercury,277.217,(cp)) (square,1')", '4', "(H1,187.196,(r)) (Mean_Node,216.976,(dp)) (30-semisextile,13')\n(H1,187.196,(r)) (Mean_Node,217.039,(dr)) (30-semisextile,9')\n(H8,34.761,(r)) (Neptune,214.566,(dp)) (opposition,12')\n(H8,34.761,(r)) (Neptune,214.547,(dr)) (opposition,13')\n(H8,34.761,(r)) (Venus,244.873,(cp)) (150-quincunx,7')", "(Moon,328.813,(r)) (Moon,148.643,(dp)) (opposition,10')\n(H1,187.196,(r)) (Mean_Node,216.969,(dp)) (30-semisextile,14')\n(H1,187.196,(r)) (Moon,127.447,(dr)) (sextile,15')\n(H1,187.196,(r)) (Mean_Node,217.046,(dr)) (30-semisextile,9')\n(Moon,328.813,(r)) (Moon,148.653,(cr)) (opposition,10')", '7', "(H1,187.196,(r)) (Venus,247.331,(dr)) (sextile,8')\n(H10,97.857,(r)) (Venus,247.705,(dp)) (150-quincunx,9')\n(H3,245.420,(r)) (Moon,245.162,(cp)) (conjunction,15')\n(H3,245.420,(r)) (Mercury,305.533,(cp)) (sextile,7')\n(H3,245.420,(r)) (Mean_Node,65.395,(cp)) (opposition,1')\n(H3,245.420,(r)) (Mean_Node,65.412,(cr)) (opposition,1')", "(H10,97.857,(r)) (Mars,187.828,(cp)) (square,2')", "(Moon,328.813,(r)) (Moon,28.547,(dr)) (sextile,16')\n(H4,277.857,(r)) (Venus,248.030,(dr)) (30-semisextile,10')\n(Mercury,291.947,(r)) (Moon,261.913,(cr)) (30-semisextile,2')\n(H5,310.253,(r)) (Mean_Node,220.142,(cp)) (square,7')\n(H5,310.253,(r)) (Mean_Node,220.149,(cr)) (square,6')", "(H4,277.857,(r)) (Mars,8.001,(dr)) (square,9')\n(Pluto,115.139,(r)) (Moon,85.153,(cr)) (30-semisextile,1')\n(H4,277.857,(r)) (Saturn,248.048,(cr)) (30-semisextile,11')", "(Saturn,325.720,(r)) (Moon,145.209,(dp)) (opposition,31')\n(Pluto,115.139,(r)) (Moon,145.209,(dp)) (30-semisextile,4')\n(H8,34.761,(r)) (Mars,274.779,(dr)) (trine,1')\n(Moon,328.813,(r)) (Moon,148.591,(cr)) (opposition,13')\n(Neptune,164.452,(r)) (Moon,164.424,(cp)) (conjunction,2')", '13', 38]
['1935-01-08 20:52:48', "(Uranus,27.500,(r)) (Moon,342.764,(dp)) (45-semisquare,16')\n(Mean_Node,301.835,(r)) (Moon,346.674,(cp)) (45-semisquare,10')", "(H1,79.703,(r)) (Moon,109.897,(dr)) (30-semisextile,12')\n(H1,79.703,(r)) (Moon,199.894,(cp)) (trine,11')\n(H1,79.703,(r)) (Mercury,289.778,(cp)) (150-quincunx,5')", "(H1,79.703,(r)) (Venus,319.814,(dp)) (trine,7')\n(H1,79.703,(r)) (Venus,319.685,(dr)) (trine,1')\n(Mean_Node,301.835,(r)) (Moon,61.965,(cp)) (trine,8')", "(Mercury,293.017,(r)) (Moon,52.762,(cr)) (trine,15')", "(H10,329.861,(r)) (Moon,150.316,(dp)) (opposition,27')", "(H1,79.703,(r)) (Neptune,214.576,(dp)) (135-sesquisquare,8')\n(H1,79.703,(r)) (Neptune,214.558,(dr)) (135-sesquisquare,9')\n(H8,281.975,(r)) (Mars,252.039,(dp)) (30-semisextile,4')\n(Pluto,115.125,(r)) (Moon,159.926,(cr)) (45-semisquare,12')", "(Moon,338.322,(r)) (Moon,158.015,(dp)) (opposition,18')\n(Mercury,293.017,(r)) (Moon,158.015,(dp)) (135-sesquisquare,0')\n(H1,79.703,(r)) (Neptune,214.578,(dp)) (135-sesquisquare,8')\n(H1,79.703,(r)) (Neptune,214.556,(dr)) (135-sesquisquare,9')\n(Moon,338.322,(r)) (Moon,158.027,(cr)) (opposition,18')\n(Mercury,293.017,(r)) (Moon,158.027,(cr)) (135-sesquisquare,1')\n(H9,304.168,(r)) (Venus,244.071,(cr)) (sextile,6')", "(Sun,287.670,(r)) (Moon,17.687,(cr)) (square,1')", '8', "(Mean_Node,301.835,(r)) (Moon,272.085,(dp)) (30-semisextile,15')\n(H5,182.367,(r)) (Moon,272.085,(dp)) (square,17')\n(H5,182.367,(r)) (Venus,302.471,(dr)) (trine,6')\n(H5,182.367,(r)) (Mercury,302.421,(cr)) (trine,3')\n(H7,259.703,(r)) (Moon,34.800,(cr)) (135-sesquisquare,6')\n(H7,259.703,(r)) (Jupiter,319.930,(cr)) (sextile,14')", "(H4,149.861,(r)) (Mars,329.996,(dp)) (opposition,8')\n(H4,149.861,(r)) (Mars,329.897,(dr)) (opposition,2')\n(Venus,299.904,(r)) (Moon,269.760,(cr)) (30-semisextile,9')\n(H4,149.861,(r)) (Moon,269.760,(cr)) (trine,6')", "(H4,149.861,(r)) (Saturn,60.007,(dp)) (square,9')\n(H4,149.861,(r)) (Saturn,60.055,(dr)) (square,12')\n(H7,259.703,(r)) (Moon,199.849,(dr)) (sextile,9')\n(H4,149.861,(r)) (Mercury,284.722,(cp)) (135-sesquisquare,8')", "(Sun,287.670,(r)) (Moon,137.848,(dr)) (150-quincunx,11')", "(Mars,193.004,(r)) (Moon,252.789,(cp)) (sextile,13')\n(Uranus,27.500,(r)) (Moon,252.789,(cp)) (135-sesquisquare,17')\n(H10,329.861,(r)) (Moon,240.149,(cr)) (square,17')", 40]
['1935-01-08 13:31:59', "(Mercury,292.510,(r)) (Moon,322.734,(dr)) (30-semisextile,13')\n(H1,294.175,(r)) (Mean_Node,294.329,(dp)) (conjunction,9')\n(H1,294.175,(r)) (Mean_Node,294.387,(dr)) (conjunction,13')\n(Uranus,27.499,(r)) (Moon,342.502,(cp)) (45-semisquare,0')\n(H10,223.917,(r)) (Uranus,314.116,(cp)) (square,12')\n(H10,223.917,(r)) (Uranus,314.057,(cr)) (square,8')", "(H1,294.175,(r)) (Moon,114.366,(dp)) (opposition,11')\n(H1,294.175,(r)) (Jupiter,324.012,(cp)) (30-semisextile,10')\n(H9,193.797,(r)) (Mean_Node,328.668,(cp)) (135-sesquisquare,8')\n(H9,193.797,(r)) (Mean_Node,328.700,(cr)) (135-sesquisquare,6')", "(Mean_Node,301.851,(r)) (Moon,242.029,(dr)) (sextile,11')", '3', "(Saturn,325.756,(r)) (Moon,145.874,(dp)) (opposition,7')", "(Neptune,164.448,(r)) (Moon,134.282,(dr)) (30-semisextile,10')\n(Mean_Node,301.851,(r)) (Moon,151.646,(dp)) (150-quincunx,12')\n(H8,155.228,(r)) (Venus,245.274,(cp)) (square,3')\n(H8,155.228,(r)) (Moon,155.534,(cr)) (conjunction,18')", "(Moon,333.834,(r)) (Moon,153.581,(dp)) (opposition,15')\n(Moon,333.834,(r)) (Moon,153.614,(cr)) (opposition,13')\n(H1,294.175,(r)) (Moon,174.123,(cp)) (trine,3')", "(H1,294.175,(r)) (Moon,24.336,(cp)) (square,10')\n(H3,13.797,(r)) (Moon,13.470,(cr)) (conjunction,20')", "(H1,294.175,(r)) (Moon,249.365,(cp)) (45-semisquare,11')\n(H3,13.797,(r)) (Jupiter,193.833,(cp)) (opposition,2')\n(H3,13.797,(r)) (Jupiter,193.812,(cr)) (opposition,1')\n(H10,223.917,(r)) (Jupiter,193.833,(cp)) (30-semisextile,5')\n(H10,223.917,(r)) (Jupiter,193.812,(cr)) (30-semisextile,6')", "(H7,114.175,(r)) (Uranus,174.380,(dp)) (sextile,12')\n(H7,114.175,(r)) (Uranus,174.386,(dr)) (sextile,13')\n(H5,68.051,(r)) (Mars,187.951,(cp)) (trine,6')", "(Moon,333.834,(r)) (Moon,34.087,(dp)) (sextile,15')\n(Uranus,27.499,(r)) (Moon,267.593,(cp)) (trine,6')\n(H5,68.051,(r)) (Jupiter,293.064,(cp)) (135-sesquisquare,1')\n(H5,68.051,(r)) (Jupiter,293.034,(cr)) (135-sesquisquare,1')", "(H4,43.917,(r)) (Moon,89.215,(cr)) (45-semisquare,18')", "(H8,155.228,(r)) (Mars,275.036,(dr)) (trine,12')\n(H10,223.917,(r)) (Moon,133.825,(dr)) (square,6')\n(H1,294.175,(r)) (Neptune,68.951,(cp)) (135-sesquisquare,13')\n(H1,294.175,(r)) (Neptune,68.976,(cr)) (135-sesquisquare,12')", "(H8,155.228,(r)) (Mars,290.421,(dr)) (135-sesquisquare,12')\n(H10,223.917,(r)) (Saturn,163.720,(dp)) (sextile,12')\n(H10,223.917,(r)) (Saturn,163.745,(dr)) (sextile,10')\n(Saturn,325.756,(r)) (Moon,236.026,(cr)) (square,16')", 42]
['1935-01-09 02:12:31', "(Venus,300.182,(r)) (Moon,330.196,(dr)) (30-semisextile,1')\n(H10,54.476,(r)) (Mean_Node,294.301,(dp)) (trine,11')\n(H10,54.476,(r)) (Mean_Node,294.359,(dr)) (trine,7')", "(Mercury,293.385,(r)) (Moon,113.105,(dr)) (opposition,17')\n(Mean_Node,301.823,(r)) (Moon,121.886,(dp)) (opposition,4')\n(H1,148.315,(r)) (Neptune,208.123,(dp)) (sextile,12')\n(H1,148.315,(r)) (Neptune,208.116,(dr)) (sextile,12')\n(Neptune,164.441,(r)) (Moon,194.383,(cr)) (30-semisextile,4')", "(Mercury,293.385,(r)) (Moon,248.297,(dr)) (45-semisquare,5')\n(H10,54.476,(r)) (Venus,279.474,(cp)) (135-sesquisquare,0')\n(H10,54.476,(r)) (Venus,279.343,(cr)) (135-sesquisquare,8')", "(Mean_Node,301.823,(r)) (Moon,256.891,(dp)) (45-semisquare,4')\n(Uranus,27.501,(r)) (Moon,72.647,(cp)) (45-semisquare,9')", "(H10,54.476,(r)) (Moon,174.276,(cp)) (trine,12')", "(Mars,193.093,(r)) (Moon,163.082,(cr)) (30-semisextile,1')", "(Moon,341.561,(r)) (Moon,161.226,(dp)) (opposition,20')\n(Moon,341.561,(r)) (Moon,161.197,(cr)) (opposition,22')", "(H1,148.315,(r)) (Moon,283.024,(dr)) (135-sesquisquare,17')\n(Mean_Node,301.823,(r)) (Moon,31.708,(cp)) (square,7')\n(H1,148.315,(r)) (Venus,298.455,(cp)) (150-quincunx,8')", "(Uranus,27.501,(r)) (Moon,57.408,(dr)) (30-semisextile,6')\n(H1,148.315,(r)) (Mean_Node,178.267,(dp)) (30-semisextile,3')\n(H1,148.315,(r)) (Mean_Node,178.284,(dr)) (30-semisextile,2')", "(H5,267.941,(r)) (Mean_Node,42.863,(dp)) (135-sesquisquare,5')\n(H5,267.941,(r)) (Mean_Node,42.896,(dr)) (135-sesquisquare,3')\n(H7,328.315,(r)) (Mercury,283.483,(dp)) (45-semisquare,10')\n(H10,54.476,(r)) (Uranus,174.375,(dp)) (trine,6')\n(H10,54.476,(r)) (Uranus,174.381,(dr)) (trine,6')", "(H1,148.315,(r)) (Venus,328.442,(cp)) (opposition,8')\n(H1,148.315,(r)) (Venus,328.372,(cr)) (opposition,3')", "(H4,234.476,(r)) (Mars,9.350,(dp)) (135-sesquisquare,8')", "(Pluto,115.120,(r)) (Moon,175.413,(cp)) (sextile,18')\n(Pluto,115.120,(r)) (Moon,160.081,(cr)) (45-semisquare,2')", "(Sun,287.896,(r)) (Moon,243.166,(cr)) (45-semisquare,16')", 34]
['1935-01-08 20:29:12', "(Uranus,27.500,(r)) (Moon,342.532,(dp)) (45-semisquare,2')\n(H10,323.719,(r)) (Jupiter,353.507,(cp)) (30-semisextile,13')", "(H1,73.766,(r)) (Moon,118.502,(dp)) (45-semisquare,16')\n(H9,298.758,(r)) (Moon,118.502,(dp)) (opposition,15')\n(H9,298.758,(r)) (Mean_Node,328.652,(cp)) (30-semisextile,6')\n(H9,298.758,(r)) (Mean_Node,328.685,(cr)) (30-semisextile,4')\n(H10,323.719,(r)) (Jupiter,323.942,(cr)) (conjunction,13')", "(Mean_Node,301.836,(r)) (Moon,61.757,(cp)) (trine,5')", "(H1,73.766,(r)) (Moon,254.089,(dp)) (opposition,19')", "(H10,323.719,(r)) (Moon,144.125,(dr)) (opposition,24')", "(H1,73.766,(r)) (Uranus,298.745,(cp)) (135-sesquisquare,1')\n(H1,73.766,(r)) (Uranus,298.676,(cr)) (135-sesquisquare,5')", "(Moon,338.082,(r)) (Moon,157.778,(dp)) (opposition,18')\n(Mercury,292.990,(r)) (Moon,157.778,(dp)) (135-sesquisquare,13')\n(Moon,338.082,(r)) (Moon,157.792,(cr)) (opposition,17')\n(Mercury,292.990,(r)) (Moon,157.792,(cr)) (135-sesquisquare,12')\n(H1,73.766,(r)) (Uranus,298.752,(cp)) (135-sesquisquare,1')\n(H1,73.766,(r)) (Uranus,298.668,(cr)) (135-sesquisquare,6')\n(H9,298.758,(r)) (Uranus,298.752,(cp)) (conjunction,0')\n(H9,298.758,(r)) (Uranus,298.668,(cr)) (conjunction,5')", "(Sun,287.653,(r)) (Moon,17.460,(cr)) (square,12')", "(H1,73.766,(r)) (Jupiter,193.852,(cp)) (trine,5')\n(H1,73.766,(r)) (Jupiter,193.831,(cr)) (trine,4')", "(Mean_Node,301.836,(r)) (Moon,271.868,(dp)) (30-semisextile,2')\n(H10,323.719,(r)) (Moon,263.670,(dr)) (sextile,3')\n(Mars,192.997,(r)) (Moon,43.116,(cp)) (150-quincunx,7')", "(H4,143.719,(r)) (Mean_Node,23.549,(dp)) (trine,10')\n(H4,143.719,(r)) (Mean_Node,23.556,(dr)) (trine,10')\n(H5,175.217,(r)) (Mercury,295.140,(dp)) (trine,5')\n(H5,175.217,(r)) (Mean_Node,220.109,(cp)) (45-semisquare,6')\n(H5,175.217,(r)) (Mean_Node,220.115,(cr)) (45-semisquare,6')", '11', "(Sun,287.653,(r)) (Moon,137.632,(dr)) (150-quincunx,1')\n(H8,276.706,(r)) (Moon,156.961,(cr)) (trine,15')", "(H1,73.766,(r)) (Saturn,163.711,(dp)) (square,3')\n(H1,73.766,(r)) (Saturn,163.737,(dr)) (square,2')\n(Uranus,27.500,(r)) (Moon,252.562,(cp)) (135-sesquisquare,4')", 36]
['1935-01-08 21:21:52', "(Uranus,27.500,(r)) (Moon,327.340,(dr)) (sextile,10')\n(Mean_Node,301.834,(r)) (Moon,346.948,(cp)) (45-semisquare,7')\n(Mean_Node,301.834,(r)) (Moon,331.580,(cr)) (30-semisextile,15')", '1', "(H1,86.685,(r)) (Jupiter,296.898,(cr)) (150-quincunx,13')", "(H10,337.555,(r)) (Mercury,307.525,(dp)) (30-semisextile,2')\n(Mercury,293.051,(r)) (Moon,53.015,(cr)) (trine,2')\n(H1,86.685,(r)) (Jupiter,296.752,(cr)) (150-quincunx,4')", "(H3,130.894,(r)) (Mercury,265.953,(dr)) (135-sesquisquare,4')", "(Pluto,115.124,(r)) (Moon,160.214,(cr)) (45-semisquare,5')\n(H1,86.685,(r)) (Moon,176.799,(cp)) (square,7')\n(H1,86.685,(r)) (Mean_Node,26.656,(cp)) (sextile,2')\n(H1,86.685,(r)) (Mean_Node,26.719,(cr)) (sextile,2')\n(H4,157.555,(r)) (Neptune,112.526,(cp)) (45-semisquare,2')\n(H4,157.555,(r)) (Neptune,112.559,(cr)) (45-semisquare,0')", "(Moon,338.617,(r)) (Moon,158.307,(dp)) (opposition,19')\n(Mercury,293.051,(r)) (Moon,158.307,(dp)) (135-sesquisquare,15')\n(H9,310.894,(r)) (Mercury,265.750,(dr)) (45-semisquare,9')\n(Moon,338.617,(r)) (Moon,158.316,(cr)) (opposition,18')\n(Mercury,293.051,(r)) (Moon,158.316,(cr)) (135-sesquisquare,16')\n(H1,86.685,(r)) (Mean_Node,26.649,(cp)) (sextile,2')\n(H1,86.685,(r)) (Mean_Node,26.726,(cr)) (sextile,2')\n(H10,337.555,(r)) (Neptune,112.522,(cp)) (135-sesquisquare,2')\n(H10,337.555,(r)) (Neptune,112.563,(cr)) (135-sesquisquare,0')", "(Sun,287.690,(r)) (Moon,17.966,(cr)) (square,17')\n(Jupiter,228.140,(r)) (Moon,17.966,(cr)) (150-quincunx,10')\n(H3,130.894,(r)) (Jupiter,220.725,(cp)) (square,10')", "(H10,337.555,(r)) (Mercury,277.359,(dr)) (sextile,12')", "(H7,266.685,(r)) (Venus,296.587,(cr)) (30-semisextile,6')", "(Venus,299.929,(r)) (Moon,270.006,(cr)) (30-semisextile,5')\n(Mean_Node,301.834,(r)) (Moon,271.550,(cp)) (30-semisextile,17')", '11', "(H8,288.383,(r)) (Moon,138.113,(dr)) (150-quincunx,16')\n(H10,337.555,(r)) (Moon,157.441,(cr)) (opposition,7')", "(H1,86.685,(r)) (Moon,56.732,(dr)) (30-semisextile,3')\n(Mars,193.012,(r)) (Moon,253.070,(cp)) (sextile,3')", 34]
