['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 08:00:08', "(H7,222.003,(r)) (Mars,190.984,(p)) (30-semisextile,61.11')\n(H7,222.003,(r)) (Saturn,162.097,(p)) (sextile,5.68')\n(H4,134.900,(r)) (Neptune,284.022,(c)) (150-quincunx,52.67')\n(H4,134.900,(r)) (Mean_Node,285.517,(c)) (150-quincunx,37.02')", "(H4,134.900,(r)) (Sun,359.017,(p)) (135-sesquisquare,52.94')\n(H7,222.003,(r)) (Venus,12.123,(p)) (150-quincunx,7.22')\n(H4,134.900,(r)) (Mercury,344.911,(c)) (150-quincunx,0.65')\n(H4,134.900,(r)) (Mars,75.125,(c)) (sextile,13.51')\n(H7,222.003,(r)) (Sun,343.072,(c)) (trine,64.15')\n(H7,222.003,(r)) (Venus,12.037,(c)) (150-quincunx,2.09')\n(H7,222.003,(r)) (Uranus,282.959,(c)) (sextile,57.41')", "(H10,314.900,(r)) (Jupiter,359.185,(p)) (45-semisquare,42.91')\n(H10,314.900,(r)) (Uranus,358.856,(p)) (45-semisquare,62.64')\n(H1,42.003,(r)) (Sun,162.579,(c)) (trine,34.56')", "(H10,314.900,(r)) (Uranus,270.880,(c)) (45-semisquare,58.83')", "(H1,42.003,(r)) (Moon,220.924,(c)) (opposition,64.72')\n(H1,42.003,(r)) (Mercury,101.509,(c)) (sextile,29.63')", "(H1,42.003,(r)) (Mercury,251.377,(p)) (150-quincunx,37.52')", "(H7,222.003,(r)) (Jupiter,100.966,(p)) (trine,62.20')\n(H7,222.003,(r)) (Uranus,11.966,(p)) (150-quincunx,2.18')\n(H4,134.900,(r)) (Mars,254.402,(c)) (trine,29.84')\n(H7,222.003,(r)) (Moon,191.069,(c)) (30-semisextile,55.99')\n(H7,222.003,(r)) (Mercury,356.242,(c)) (135-sesquisquare,45.65')", "(H4,134.900,(r)) (Pluto,285.165,(p)) (150-quincunx,15.92')\n(H4,134.900,(r)) (Uranus,254.969,(c)) (trine,4.18')", "(H1,42.003,(r)) (Moon,311.673,(p)) (square,19.80')\n(H1,42.003,(r)) (Neptune,341.957,(p)) (sextile,2.71')\n(H1,42.003,(r)) (Moon,161.431,(c)) (trine,34.30')\n(H10,314.900,(r)) (Neptune,269.089,(c)) (45-semisquare,48.62')\n(H10,314.900,(r)) (Mean_Node,74.890,(c)) (trine,0.57')", "(H1,42.003,(r)) (Sun,162.271,(c)) (trine,16.13')", "(H10,314.900,(r)) (Mars,225.540,(c)) (square,38.44')", "(H4,134.900,(r)) (Mean_Node,134.276,(p)) (conjunction,37.44')\n(H7,222.003,(r)) (Moon,12.871,(p)) (150-quincunx,52.14')\n(H4,134.900,(r)) (Mercury,0.544,(c)) (135-sesquisquare,38.69')\n(H7,222.003,(r)) (Sun,11.104,(c)) (150-quincunx,53.94')", '12', "(H7,222.003,(r)) (Moon,312.574,(p)) (square,34.26')\n(H7,222.003,(r)) (Saturn,311.783,(p)) (square,13.16')\n(H7,222.003,(r)) (Saturn,161.765,(c)) (sextile,14.24')", "(H1,42.003,(r)) (Saturn,311.804,(p)) (square,11.93')\n(H10,314.900,(r)) (Uranus,44.129,(p)) (square,46.22')\n(H1,42.003,(r)) (Saturn,162.243,(c)) (trine,14.42')", "(H10,314.900,(r)) (Uranus,45.947,(p)) (square,62.85')\n(H10,314.900,(r)) (Venus,269.049,(c)) (45-semisquare,51.06')\n(H10,314.900,(r)) (Jupiter,90.512,(c)) (135-sesquisquare,36.72')\n(H10,314.900,(r)) (Uranus,225.098,(c)) (square,11.90')", 46]
['2000-03-11 07:49:19', "(H4,132.194,(r)) (Saturn,162.097,(p)) (30-semisextile,5.81')\n(H7,219.648,(r)) (Mercury,189.469,(p)) (30-semisextile,10.73')\n(H7,219.648,(r)) (Mars,188.990,(c)) (30-semisextile,39.50')\n(H7,219.648,(r)) (Uranus,279.843,(c)) (sextile,11.70')", "(H4,132.194,(r)) (Venus,12.123,(p)) (trine,4.28')\n(H4,132.194,(r)) (Sun,343.057,(c)) (150-quincunx,51.75')\n(H4,132.194,(r)) (Venus,12.019,(c)) (trine,10.51')\n(H4,132.194,(r)) (Uranus,282.959,(c)) (150-quincunx,45.89')", "(H1,39.648,(r)) (Moon,265.555,(p)) (135-sesquisquare,54.41')\n(H10,312.194,(r)) (Sun,162.564,(c)) (150-quincunx,22.20')", "(H1,39.648,(r)) (Mean_Node,249.511,(p)) (150-quincunx,8.22')", "(H1,39.648,(r)) (Moon,248.619,(p)) (150-quincunx,61.72')\n(H1,39.648,(r)) (Jupiter,70.027,(p)) (30-semisextile,22.76')\n(H1,39.648,(r)) (Moon,220.713,(c)) (opposition,63.90')\n(H1,39.648,(r)) (Uranus,265.030,(c)) (135-sesquisquare,22.94')\n(H10,312.194,(r)) (Mercury,101.496,(c)) (150-quincunx,41.90')", "(H1,39.648,(r)) (Pluto,280.582,(p)) (trine,56.04')\n(H10,312.194,(r)) (Mercury,251.377,(p)) (sextile,49.01')", "(H4,132.194,(r)) (Uranus,11.966,(p)) (trine,13.67')\n(H7,219.648,(r)) (Moon,279.356,(p)) (sextile,17.54')\n(H4,132.194,(r)) (Mercury,356.224,(c)) (135-sesquisquare,58.19')", "(H1,39.648,(r)) (Moon,175.218,(p)) (135-sesquisquare,34.19')\n(H1,39.648,(r)) (Neptune,339.749,(p)) (sextile,6.04')", "(H10,312.194,(r)) (Moon,311.673,(p)) (conjunction,31.29')\n(H10,312.194,(r)) (Neptune,341.957,(p)) (30-semisextile,14.20')\n(H10,312.194,(r)) (Moon,161.215,(c)) (150-quincunx,58.74')", "(H1,39.648,(r)) (Mercury,189.208,(c)) (150-quincunx,26.42')\n(H1,39.648,(r)) (Mean_Node,100.097,(c)) (sextile,26.94')\n(H10,312.194,(r)) (Sun,162.257,(c)) (150-quincunx,3.77')", '10', "(H4,132.194,(r)) (Moon,12.871,(p)) (trine,40.64')\n(H7,219.648,(r)) (Venus,340.676,(p)) (trine,61.66')\n(H7,219.648,(r)) (Moon,100.278,(c)) (trine,37.78')", "(H1,39.648,(r)) (Saturn,189.441,(c)) (150-quincunx,12.43')", "(H4,132.194,(r)) (Moon,312.574,(p)) (opposition,22.77')\n(H4,132.194,(r)) (Saturn,311.783,(p)) (opposition,24.65')\n(H7,219.648,(r)) (Uranus,39.306,(p)) (opposition,20.54')\n(H4,132.194,(r)) (Saturn,161.766,(c)) (30-semisextile,25.66')\n(H7,219.648,(r)) (Venus,279.797,(c)) (sextile,8.96')", "(H10,312.194,(r)) (Mercury,88.129,(p)) (135-sesquisquare,56.08')\n(H10,312.194,(r)) (Saturn,311.804,(p)) (conjunction,23.43')\n(H1,39.648,(r)) (Mercury,250.244,(c)) (150-quincunx,35.79')\n(H10,312.194,(r)) (Saturn,162.242,(c)) (150-quincunx,2.86')", '15', 42]
['2000-03-11 06:07:36', "(H4,107.676,(r)) (Mean_Node,317.184,(p)) (150-quincunx,29.47')\n(H7,197.165,(r)) (Mean_Node,317.184,(p)) (trine,1.16')\n(H4,107.676,(r)) (Pluto,228.204,(c)) (trine,31.69')\n(H7,197.165,(r)) (Pluto,228.204,(c)) (30-semisextile,62.32')", "(H4,107.676,(r)) (Mercury,348.165,(p)) (trine,29.35')\n(H4,107.676,(r)) (Mars,333.416,(p)) (135-sesquisquare,44.40')\n(H4,107.676,(r)) (Jupiter,316.646,(p)) (150-quincunx,61.79')\n(H7,197.165,(r)) (Mercury,348.165,(p)) (150-quincunx,59.98')\n(H7,197.165,(r)) (Jupiter,316.646,(p)) (trine,31.15')", '2', "(H1,17.165,(r)) (Sun,346.320,(p)) (30-semisextile,50.70')", "(H1,17.165,(r)) (Mercury,241.904,(p)) (135-sesquisquare,15.68')\n(H10,287.676,(r)) (Mercury,241.904,(p)) (45-semisquare,46.32')\n(H1,17.165,(r)) (Sun,77.668,(c)) (sextile,30.16')\n(H10,287.676,(r)) (Sun,77.668,(c)) (150-quincunx,0.47')", "(H10,287.676,(r)) (Saturn,228.412,(p)) (sextile,44.21')", "(H4,107.676,(r)) (Venus,317.242,(p)) (150-quincunx,26.00')\n(H7,197.165,(r)) (Venus,317.242,(p)) (trine,4.63')\n(H4,107.676,(r)) (Venus,347.360,(c)) (trine,18.95')\n(H7,197.165,(r)) (Venus,347.360,(c)) (150-quincunx,11.69')\n(H7,197.165,(r)) (Jupiter,331.521,(c)) (135-sesquisquare,38.62')", "(H1,17.165,(r)) (Saturn,241.307,(p)) (135-sesquisquare,51.49')\n(H4,107.676,(r)) (Venus,318.432,(c)) (150-quincunx,45.41')", "(H1,17.165,(r)) (Pluto,287.127,(p)) (square,2.26')\n(H1,17.165,(r)) (Mean_Node,167.797,(p)) (150-quincunx,37.94')\n(H10,287.676,(r)) (Pluto,287.127,(p)) (conjunction,32.89')\n(H10,287.676,(r)) (Mean_Node,167.797,(p)) (trine,7.30')", '9', "(H1,17.165,(r)) (Mercury,166.425,(p)) (150-quincunx,44.39')\n(H1,17.165,(r)) (Pluto,286.864,(p)) (square,18.06')\n(H10,287.676,(r)) (Pluto,286.864,(p)) (conjunction,48.69')", "(H4,107.676,(r)) (Mercury,332.406,(p)) (135-sesquisquare,16.18')\n(H7,197.165,(r)) (Mercury,332.406,(p)) (135-sesquisquare,14.45')\n(H4,107.676,(r)) (Mean_Node,108.418,(c)) (conjunction,44.55')", "(H1,17.165,(r)) (Mercury,62.296,(p)) (45-semisquare,7.89')\n(H10,287.676,(r)) (Mercury,62.296,(p)) (135-sesquisquare,22.75')\n(H10,287.676,(r)) (Neptune,348.480,(p)) (sextile,48.24')", '13', "(H1,17.165,(r)) (Mars,137.908,(p)) (trine,44.56')\n(H10,287.676,(r)) (Mars,137.908,(p)) (150-quincunx,13.92')\n(H1,17.165,(r)) (Uranus,226.816,(c)) (150-quincunx,20.96')\n(H1,17.165,(r)) (Neptune,256.959,(c)) (trine,12.37')\n(H1,17.165,(r)) (Pluto,197.810,(c)) (opposition,38.70')\n(H10,287.676,(r)) (Uranus,226.816,(c)) (sextile,51.59')\n(H10,287.676,(r)) (Neptune,256.959,(c)) (30-semisextile,43.01')\n(H10,287.676,(r)) (Pluto,197.810,(c)) (square,8.06')", '15', 43]
['2000-03-11 07:27:35', "(H4,126.815,(r)) (Venus,187.219,(p)) (sextile,24.23')\n(H4,126.815,(r)) (Uranus,350.977,(p)) (135-sesquisquare,50.30')\n(H4,126.815,(r)) (Mercury,156.536,(c)) (30-semisextile,16.74')", "(H4,126.815,(r)) (Moon,277.234,(p)) (150-quincunx,25.12')\n(H4,126.815,(r)) (Mean_Node,306.859,(p)) (opposition,2.62')\n(H7,214.892,(r)) (Jupiter,124.650,(c)) (square,14.47')", "(H1,34.892,(r)) (Mercury,155.863,(p)) (trine,58.29')\n(H1,34.892,(r)) (Venus,214.869,(p)) (opposition,1.35')\n(H10,306.815,(r)) (Sun,172.550,(p)) (135-sesquisquare,44.06')\n(H10,306.815,(r)) (Mercury,155.863,(p)) (150-quincunx,57.13')\n(H10,306.815,(r)) (Moon,216.185,(c)) (square,37.83')\n(H10,306.815,(r)) (Jupiter,96.502,(c)) (150-quincunx,18.80')", "(H1,34.892,(r)) (Mercury,4.344,(p)) (30-semisextile,32.84')", "(H1,34.892,(r)) (Sun,260.873,(p)) (135-sesquisquare,58.89')\n(H1,34.892,(r)) (Uranus,4.614,(p)) (30-semisextile,16.64')\n(H10,306.815,(r)) (Sun,260.873,(p)) (45-semisquare,56.54')\n(H10,306.815,(r)) (Neptune,277.143,(c)) (30-semisextile,19.67')", "(H1,34.892,(r)) (Moon,94.792,(c)) (sextile,6.00')\n(H1,34.892,(r)) (Saturn,245.523,(c)) (150-quincunx,37.91')\n(H1,34.892,(r)) (Pluto,214.887,(c)) (opposition,0.30')\n(H10,306.815,(r)) (Mercury,96.435,(c)) (150-quincunx,22.80')", "(H4,126.815,(r)) (Uranus,262.019,(c)) (135-sesquisquare,12.21')\n(H4,126.815,(r)) (Pluto,217.264,(c)) (square,26.95')", "(H1,34.892,(r)) (Sun,65.897,(p)) (30-semisextile,60.36')\n(H4,126.815,(r)) (Sun,65.897,(p)) (sextile,55.07')\n(H4,126.815,(r)) (Mean_Node,187.180,(p)) (sextile,21.89')\n(H1,34.892,(r)) (Pluto,214.204,(c)) (opposition,41.28')\n(H4,126.815,(r)) (Moon,306.052,(c)) (opposition,45.77')", "(H10,306.815,(r)) (Sun,66.620,(p)) (trine,11.72')", "(H1,34.892,(r)) (Mercury,155.457,(p)) (trine,33.94')\n(H10,306.815,(r)) (Sun,172.835,(p)) (135-sesquisquare,61.17')\n(H10,306.815,(r)) (Jupiter,216.810,(c)) (square,0.33')", "(H10,306.815,(r)) (Saturn,261.812,(p)) (45-semisquare,0.19')", "(H7,214.892,(r)) (Uranus,244.410,(c)) (30-semisextile,28.89')", "(H1,34.892,(r)) (Mars,94.109,(p)) (sextile,46.95')\n(H1,34.892,(r)) (Uranus,34.177,(p)) (conjunction,42.85')\n(H10,306.815,(r)) (Mercury,277.816,(c)) (30-semisextile,60.04')", "(H4,126.815,(r)) (Neptune,351.613,(p)) (135-sesquisquare,12.13')\n(H7,214.892,(r)) (Mercury,4.254,(p)) (150-quincunx,38.27')\n(H7,214.892,(r)) (Mars,79.741,(p)) (135-sesquisquare,9.04')\n(H7,214.892,(r)) (Neptune,260.115,(c)) (45-semisquare,13.42')\n(H7,214.892,(r)) (Mean_Node,168.890,(c)) (45-semisquare,60.12')", "(H10,306.815,(r)) (Mars,246.549,(c)) (sextile,15.99')", "(H1,34.892,(r)) (Sun,64.272,(p)) (30-semisextile,37.20')\n(H10,306.815,(r)) (Moon,7.724,(p)) (sextile,54.50')\n(H1,34.892,(r)) (Sun,275.242,(c)) (trine,21.03')", 46]
['2000-03-11 07:20:39', "(H4,125.117,(r)) (Uranus,350.977,(p)) (135-sesquisquare,51.58')", "(H7,213.369,(r)) (Mercury,348.165,(p)) (135-sesquisquare,12.25')\n(H7,213.369,(r)) (Mars,333.416,(p)) (trine,2.81')\n(H7,213.369,(r)) (Pluto,273.230,(p)) (sextile,8.33')\n(H4,125.117,(r)) (Jupiter,124.651,(c)) (conjunction,27.97')", "(H10,305.117,(r)) (Mercury,155.863,(p)) (150-quincunx,44.75')\n(H10,305.117,(r)) (Venus,214.869,(p)) (square,14.88')\n(H10,305.117,(r)) (Moon,216.071,(c)) (square,57.21')", "(H1,33.369,(r)) (Mercury,4.344,(p)) (30-semisextile,58.52')\n(H1,33.369,(r)) (Uranus,3.480,(p)) (30-semisextile,6.69')\n(H10,305.117,(r)) (Mercury,4.344,(p)) (sextile,46.38')", "(H10,305.117,(r)) (Sun,260.873,(p)) (45-semisquare,45.35')\n(H10,305.117,(r)) (Uranus,4.614,(p)) (sextile,30.18')\n(H1,33.369,(r)) (Sun,77.765,(c)) (45-semisquare,36.24')", "(H1,33.369,(r)) (Mars,182.362,(p)) (150-quincunx,60.40')\n(H10,305.117,(r)) (Moon,94.677,(c)) (150-quincunx,26.43')\n(H10,305.117,(r)) (Saturn,245.524,(c)) (sextile,24.42')\n(H10,305.117,(r)) (Pluto,214.887,(c)) (square,13.82')", "(H7,213.369,(r)) (Sun,3.765,(p)) (150-quincunx,23.76')\n(H7,213.369,(r)) (Venus,347.487,(c)) (135-sesquisquare,52.94')\n(H7,213.369,(r)) (Mean_Node,32.797,(c)) (opposition,34.30')", "(H4,125.117,(r)) (Sun,65.897,(p)) (sextile,46.82')\n(H1,33.369,(r)) (Sun,273.495,(c)) (trine,7.59')\n(H1,33.369,(r)) (Pluto,214.203,(c)) (opposition,50.07')\n(H4,125.117,(r)) (Moon,305.927,(c)) (opposition,48.62')\n(H4,125.117,(r)) (Pluto,214.203,(c)) (square,54.83')", "(H1,33.369,(r)) (Mean_Node,167.797,(p)) (135-sesquisquare,34.29')\n(H1,33.369,(r)) (Sun,272.724,(c)) (trine,38.68')", "(H10,305.117,(r)) (Mercury,155.457,(p)) (150-quincunx,20.40')", '10', "(H7,213.369,(r)) (Mercury,332.406,(p)) (trine,57.78')\n(H4,125.117,(r)) (Uranus,244.410,(c)) (trine,42.41')\n(H7,213.369,(r)) (Uranus,244.410,(c)) (30-semisextile,62.49')", "(H1,33.369,(r)) (Mercury,62.296,(p)) (30-semisextile,64.34')\n(H1,33.369,(r)) (Mars,94.109,(p)) (sextile,44.41')\n(H1,33.369,(r)) (Uranus,34.177,(p)) (conjunction,48.51')\n(H1,33.369,(r)) (Neptune,348.480,(p)) (45-semisquare,6.64')\n(H10,305.117,(r)) (Mars,94.109,(p)) (150-quincunx,60.49')\n(H10,305.117,(r)) (Uranus,34.177,(p)) (square,56.39')", "(H4,125.117,(r)) (Mercury,4.254,(p)) (trine,51.81')\n(H4,125.117,(r)) (Mars,79.741,(p)) (45-semisquare,22.58')\n(H7,213.369,(r)) (Mercury,4.254,(p)) (150-quincunx,53.09')\n(H4,125.117,(r)) (Neptune,260.115,(c)) (135-sesquisquare,0.13')\n(H7,213.369,(r)) (Mean_Node,168.890,(c)) (45-semisquare,31.27')", '14', "(H1,33.369,(r)) (Sun,64.272,(p)) (30-semisextile,54.16')\n(H1,33.369,(r)) (Jupiter,2.665,(p)) (30-semisextile,42.22')\n(H10,305.117,(r)) (Sun,64.272,(p)) (trine,50.74')\n(H10,305.117,(r)) (Sun,275.232,(c)) (30-semisextile,6.91')", 47]
['2000-03-11 05:35:44', "(H4,100.264,(r)) (Mercury,189.469,(p)) (square,47.71')\n(H4,100.264,(r)) (Mars,190.984,(p)) (square,43.19')\n(H7,190.023,(r)) (Mercury,189.469,(p)) (conjunction,33.21')\n(H7,190.023,(r)) (Mars,190.984,(p)) (conjunction,57.69')\n(H4,100.264,(r)) (Moon,251.159,(c)) (150-quincunx,53.65')\n(H4,100.264,(r)) (Uranus,279.844,(c)) (opposition,25.24')\n(H7,190.023,(r)) (Uranus,279.844,(c)) (square,10.74')", '1', "(H1,10.023,(r)) (Mean_Node,324.711,(c)) (45-semisquare,18.68')\n(H10,280.264,(r)) (Mean_Node,324.711,(c)) (45-semisquare,33.18')", "(H1,10.023,(r)) (Mean_Node,249.511,(p)) (trine,30.70')\n(H10,280.264,(r)) (Mean_Node,249.511,(p)) (30-semisextile,45.20')\n(H1,10.023,(r)) (Moon,325.938,(c)) (45-semisquare,54.90')\n(H1,10.023,(r)) (Venus,40.541,(c)) (30-semisextile,31.08')\n(H10,280.264,(r)) (Moon,325.938,(c)) (45-semisquare,40.39')\n(H10,280.264,(r)) (Venus,40.541,(c)) (trine,16.57')", "(H1,10.023,(r)) (Venus,235.391,(p)) (135-sesquisquare,22.12')\n(H1,10.023,(r)) (Jupiter,70.027,(p)) (sextile,0.28')\n(H1,10.023,(r)) (Mean_Node,234.630,(p)) (135-sesquisquare,23.56')\n(H10,280.264,(r)) (Venus,235.391,(p)) (45-semisquare,7.62')\n(H10,280.264,(r)) (Jupiter,70.027,(p)) (150-quincunx,14.22')\n(H10,280.264,(r)) (Mean_Node,234.630,(p)) (45-semisquare,38.06')\n(H10,280.264,(r)) (Mercury,101.336,(c)) (opposition,64.27')", "(H1,10.023,(r)) (Pluto,280.582,(p)) (square,33.55')\n(H10,280.264,(r)) (Pluto,280.582,(p)) (conjunction,19.05')", "(H4,100.264,(r)) (Moon,279.356,(p)) (opposition,54.52')\n(H4,100.264,(r)) (Jupiter,100.966,(p)) (conjunction,42.09')\n(H7,190.023,(r)) (Moon,279.356,(p)) (square,40.02')\n(H7,190.023,(r)) (Jupiter,100.966,(p)) (square,56.59')", "(H1,10.023,(r)) (Mars,70.789,(p)) (sextile,45.97')\n(H1,10.023,(r)) (Neptune,339.749,(p)) (30-semisextile,16.44')\n(H4,100.264,(r)) (Mars,70.789,(p)) (30-semisextile,31.47')\n(H4,100.264,(r)) (Neptune,339.749,(p)) (trine,30.94')\n(H1,10.023,(r)) (Saturn,234.038,(c)) (135-sesquisquare,59.06')\n(H1,10.023,(r)) (Mean_Node,55.520,(c)) (45-semisquare,29.87')\n(H4,100.264,(r)) (Mean_Node,55.520,(c)) (45-semisquare,15.37')", "(H1,10.023,(r)) (Uranus,250.737,(c)) (trine,42.86')\n(H10,280.264,(r)) (Uranus,250.737,(c)) (30-semisextile,28.36')", "(H1,10.023,(r)) (Venus,144.455,(p)) (135-sesquisquare,34.08')\n(H10,280.264,(r)) (Venus,144.455,(p)) (135-sesquisquare,48.59')\n(H1,10.023,(r)) (Mercury,189.021,(c)) (opposition,60.10')\n(H1,10.023,(r)) (Mean_Node,100.107,(c)) (square,5.05')\n(H10,280.264,(r)) (Mean_Node,100.107,(c)) (opposition,9.45')", "(H1,10.023,(r)) (Mars,160.851,(p)) (150-quincunx,49.71')\n(H10,280.264,(r)) (Mars,160.851,(p)) (trine,35.20')", "(H4,100.264,(r)) (Venus,340.676,(p)) (trine,24.67')\n(H7,190.023,(r)) (Venus,340.676,(p)) (150-quincunx,39.18')\n(H4,100.264,(r)) (Sun,10.906,(c)) (square,38.48')\n(H4,100.264,(r)) (Venus,324.472,(c)) (135-sesquisquare,47.55')\n(H7,190.023,(r)) (Sun,10.906,(c)) (opposition,52.98')\n(H7,190.023,(r)) (Venus,324.472,(c)) (135-sesquisquare,33.04')", "(H1,10.023,(r)) (Saturn,189.434,(c)) (opposition,35.30')\n(H10,280.264,(r)) (Saturn,189.434,(c)) (square,49.80')", "(H4,100.264,(r)) (Uranus,39.306,(p)) (sextile,57.52')\n(H7,190.023,(r)) (Uranus,39.306,(p)) (150-quincunx,43.02')\n(H4,100.264,(r)) (Venus,279.587,(c)) (opposition,40.61')\n(H7,190.023,(r)) (Venus,279.587,(c)) (square,26.11')", "(H1,10.023,(r)) (Mercury,250.018,(c)) (trine,0.27')\n(H10,280.264,(r)) (Mercury,250.018,(c)) (30-semisextile,14.77')", "(H1,10.023,(r)) (Mean_Node,190.822,(c)) (opposition,47.98')\n(H10,280.264,(r)) (Mean_Node,190.822,(c)) (square,33.47')", 60]
['2000-03-11 07:46:39', "(H4,131.529,(r)) (Mars,190.984,(p)) (sextile,32.72')\n(H4,131.529,(r)) (Saturn,162.097,(p)) (30-semisextile,34.07')\n(H7,219.066,(r)) (Mercury,189.469,(p)) (30-semisextile,24.21')\n(H7,219.066,(r)) (Mars,188.987,(c)) (30-semisextile,4.71')\n(H7,219.066,(r)) (Uranus,279.843,(c)) (sextile,46.64')", "(H4,131.529,(r)) (Venus,12.123,(p)) (trine,35.61')\n(H4,131.529,(r)) (Venus,12.014,(c)) (trine,29.10')", "(H1,39.066,(r)) (Mean_Node,278.000,(p)) (trine,63.93')\n(H10,311.529,(r)) (Moon,265.555,(p)) (45-semisquare,58.48')\n(H1,39.066,(r)) (Mercury,188.482,(c)) (150-quincunx,35.00')\n(H10,311.529,(r)) (Sun,162.560,(c)) (150-quincunx,61.86')", "(H1,39.066,(r)) (Jupiter,38.050,(p)) (conjunction,60.95')\n(H1,39.066,(r)) (Mean_Node,249.511,(p)) (150-quincunx,26.72')\n(H1,39.066,(r)) (Mean_Node,353.189,(c)) (45-semisquare,52.61')\n(H10,311.529,(r)) (Sun,355.768,(c)) (45-semisquare,45.69')\n(H10,311.529,(r)) (Venus,40.738,(c)) (square,47.48')", "(H1,39.066,(r)) (Moon,248.619,(p)) (150-quincunx,26.79')\n(H1,39.066,(r)) (Jupiter,70.027,(p)) (30-semisextile,57.70')\n(H1,39.066,(r)) (Uranus,265.030,(c)) (135-sesquisquare,57.89')\n(H1,39.066,(r)) (Mean_Node,8.067,(c)) (30-semisextile,59.91')\n(H10,311.529,(r)) (Moon,220.661,(c)) (square,52.11')\n(H10,311.529,(r)) (Mercury,101.493,(c)) (150-quincunx,2.21')", "(H10,311.529,(r)) (Mercury,251.377,(p)) (sextile,9.13')\n(H10,311.529,(r)) (Pluto,280.582,(p)) (30-semisextile,56.86')", "(H4,131.529,(r)) (Jupiter,100.966,(p)) (30-semisextile,33.82')\n(H4,131.529,(r)) (Uranus,11.966,(p)) (trine,26.21')\n(H7,219.066,(r)) (Moon,279.356,(p)) (sextile,17.40')\n(H7,219.066,(r)) (Mercury,338.253,(p)) (trine,48.76')\n(H4,131.529,(r)) (Moon,190.805,(c)) (sextile,43.44')\n(H4,131.529,(r)) (Mercury,356.220,(c)) (135-sesquisquare,18.57')\n(H7,219.066,(r)) (Sun,338.244,(c)) (trine,49.30')", "(H1,39.066,(r)) (Neptune,339.749,(p)) (sextile,40.98')\n(H4,131.529,(r)) (Mars,70.789,(p)) (sextile,44.44')", "(H10,311.529,(r)) (Moon,311.673,(p)) (conjunction,8.59')\n(H10,311.529,(r)) (Neptune,341.957,(p)) (30-semisextile,25.68')\n(H10,311.529,(r)) (Moon,161.162,(c)) (150-quincunx,22.05')\n(H10,311.529,(r)) (Uranus,250.748,(c)) (sextile,46.91')", "(H1,39.066,(r)) (Mercury,189.204,(c)) (150-quincunx,8.30')\n(H1,39.066,(r)) (Mean_Node,100.097,(c)) (sextile,61.89')\n(H10,311.529,(r)) (Sun,162.253,(c)) (150-quincunx,43.43')", "(H10,311.529,(r)) (Mars,160.851,(p)) (150-quincunx,40.70')", "(H4,131.529,(r)) (Venus,340.676,(p)) (150-quincunx,51.23')\n(H4,131.529,(r)) (Sun,11.085,(c)) (trine,26.66')\n(H7,219.066,(r)) (Jupiter,218.405,(c)) (conjunction,39.63')", "(H1,39.066,(r)) (Saturn,189.441,(c)) (150-quincunx,22.50')\n(H1,39.066,(r)) (Neptune,262.985,(c)) (135-sesquisquare,64.85')", "(H4,131.529,(r)) (Moon,312.574,(p)) (opposition,62.65')\n(H4,131.529,(r)) (Saturn,311.783,(p)) (opposition,15.23')\n(H7,219.066,(r)) (Uranus,39.306,(p)) (opposition,14.40')\n(H4,131.529,(r)) (Saturn,161.767,(c)) (30-semisextile,14.23')\n(H7,219.066,(r)) (Venus,279.793,(c)) (sextile,43.64')", "(H1,39.066,(r)) (Neptune,353.141,(p)) (45-semisquare,55.45')\n(H10,311.529,(r)) (Saturn,311.804,(p)) (conjunction,16.45')\n(H10,311.529,(r)) (Saturn,162.242,(c)) (150-quincunx,42.73')", "(H1,39.066,(r)) (Mercury,263.044,(c)) (135-sesquisquare,61.28')\n(H10,311.529,(r)) (Mean_Node,190.813,(c)) (trine,43.01')", 56]
