['Time', '0: 1954-07-30', '1: 1955-05-01', '2: 1956-01-28', '3: 1956-09-09', '4: 1958-03-24', '5: 1958-08-14', '6: 1958-10-01', '7: 1959-06-01', '8: 1960-03-05', '9: 1967-05-01', '10: 1968-02-01', '11: 1972-08-15', '12: 1977-08-16', '13: 1979-06-26', 'Count']
['1935-01-08 08:15:44', "(H1,223.458,(r)) (Moon,133.802,(p)) (square,21')\n(H1,223.458,(r)) (Mean_Node,283.606,(p)) (sextile,9')\n(H10,139.758,(r)) (Venus,169.464,(p)) (30-semisextile,18')\n(H10,139.758,(r)) (Mean_Node,320.119,(c)) (opposition,22')", "(H1,223.458,(r)) (Mean_Node,269.043,(p)) (45-semisquare,35')\n(H10,139.758,(r)) (Mercury,49.944,(p)) (square,11')\n(H1,223.458,(r)) (Jupiter,313.253,(c)) (square,12')", "(H1,223.458,(r)) (Venus,343.314,(p)) (trine,9')\n(H10,139.758,(r)) (Moon,139.968,(p)) (conjunction,13')\n(H1,223.458,(r)) (Venus,253.605,(c)) (30-semisextile,9')\n(H10,139.758,(r)) (Mean_Node,349.083,(c)) (150-quincunx,41')", "(H1,223.458,(r)) (Jupiter,163.132,(p)) (sextile,20')", "(H1,223.458,(r)) (Pluto,88.892,(c)) (135-sesquisquare,26')", "(H1,223.458,(r)) (Moon,132.510,(p)) (square,57')\n(H1,223.458,(r)) (Mars,44.313,(p)) (opposition,51')\n(H1,223.458,(r)) (Uranus,132.572,(p)) (square,53')\n(H4,319.758,(r)) (Saturn,259.169,(p)) (sextile,35')\n(H1,223.458,(r)) (Sun,72.444,(c)) (150-quincunx,61')\n(H1,223.458,(r)) (Saturn,43.986,(c)) (opposition,32')\n(H4,319.758,(r)) (Neptune,109.859,(c)) (150-quincunx,6')", "(H10,139.758,(r)) (Mercury,184.622,(p)) (45-semisquare,8')\n(H10,139.758,(r)) (Neptune,108.846,(c)) (30-semisextile,55')", "(H1,223.458,(r)) (Uranus,132.999,(p)) (square,28')", "(H10,139.758,(r)) (Venus,275.223,(c)) (135-sesquisquare,28')", "(H10,139.758,(r)) (Venus,79.982,(p)) (sextile,13')\n(H10,139.758,(r)) (Mars,199.043,(p)) (sextile,43')\n(H10,139.758,(r)) (Uranus,170.603,(p)) (30-semisextile,51')", "(H1,223.458,(r)) (Uranus,178.857,(p)) (45-semisquare,24')\n(H1,223.458,(r)) (Mercury,252.536,(c)) (30-semisextile,55')", "(H4,319.758,(r)) (Neptune,79.646,(c)) (trine,7')\n(H7,43.458,(r)) (Pluto,73.161,(c)) (30-semisextile,18')", "(H1,223.458,(r)) (Moon,162.878,(p)) (sextile,35')\n(H1,223.458,(r)) (Neptune,253.393,(p)) (30-semisextile,4')\n(H10,139.758,(r)) (Mars,80.152,(p)) (sextile,24')\n(H10,139.758,(r)) (Saturn,140.810,(p)) (conjunction,63')\n(H1,223.458,(r)) (Moon,134.377,(c)) (square,55')", "(H10,139.758,(r)) (Sun,94.297,(p)) (45-semisquare,28')\n(H10,139.758,(r)) (Neptune,258.699,(p)) (trine,64')", 38]
['1935-01-08 12:09:52', "(H1,273.420,(r)) (Venus,64.234,(c)) (150-quincunx,49')", "(H10,202.564,(r)) (Jupiter,112.986,(p)) (square,25')\n(H10,202.564,(r)) (Moon,141.514,(c)) (sextile,63')", "(H10,202.564,(r)) (Mercury,247.756,(c)) (45-semisquare,12')\n(H10,202.564,(r)) (Jupiter,292.319,(c)) (square,15')", "(H1,273.420,(r)) (Moon,227.928,(p)) (45-semisquare,30')\n(H1,273.420,(r)) (Mean_Node,242.725,(p)) (30-semisextile,42')", "(H1,273.420,(r)) (Moon,47.745,(p)) (135-sesquisquare,41')\n(H1,273.420,(r)) (Saturn,47.983,(c)) (135-sesquisquare,26')", '5', "(H1,273.420,(r)) (Neptune,213.536,(p)) (sextile,7')\n(H10,202.564,(r)) (Mean_Node,202.901,(p)) (conjunction,20')", "(H10,202.564,(r)) (Mercury,68.158,(p)) (135-sesquisquare,36')\n(H10,202.564,(r)) (Uranus,292.053,(c)) (square,31')", "(H1,273.420,(r)) (Uranus,137.953,(p)) (135-sesquisquare,28')\n(H10,202.564,(r)) (Mean_Node,68.385,(c)) (135-sesquisquare,49')", '9', "(H1,273.420,(r)) (Jupiter,153.268,(p)) (trine,9')\n(H4,22.564,(r)) (Pluto,172.495,(p)) (150-quincunx,4')\n(H4,22.564,(r)) (Mean_Node,22.325,(p)) (conjunction,14')\n(H4,22.564,(r)) (Sun,262.860,(c)) (trine,18')", "(H7,93.420,(r)) (Neptune,242.487,(p)) (150-quincunx,56')\n(H4,22.564,(r)) (Moon,82.182,(c)) (sextile,23')\n(H7,93.420,(r)) (Venus,33.226,(c)) (sextile,12')", "(H10,202.564,(r)) (Sun,143.501,(p)) (sextile,56')\n(H1,273.420,(r)) (Moon,138.567,(c)) (135-sesquisquare,9')\n(H1,273.420,(r)) (Uranus,212.609,(c)) (sextile,49')\n(H10,202.564,(r)) (Saturn,173.352,(c)) (30-semisextile,47')\n(H10,202.564,(r)) (Pluto,68.379,(c)) (135-sesquisquare,49')", "(H1,273.420,(r)) (Sun,94.297,(p)) (opposition,53')\n(H1,273.420,(r)) (Saturn,152.505,(c)) (trine,55')\n(H10,202.564,(r)) (Uranus,202.803,(c)) (conjunction,14')\n(H10,202.564,(r)) (Pluto,67.523,(c)) (135-sesquisquare,2')\n(H10,202.564,(r)) (Mean_Node,81.816,(c)) (trine,45')", 32]
['1935-01-08 06:00:31', "(H1,195.358,(r)) (Jupiter,105.041,(p)) (square,19')\n(H10,106.860,(r)) (Mercury,107.485,(p)) (conjunction,37')\n(H1,195.358,(r)) (Uranus,315.350,(c)) (trine,0')", "(H1,195.358,(r)) (Moon,134.361,(c)) (sextile,60')", "(H1,195.358,(r)) (Mean_Node,254.640,(p)) (sextile,43')", "(H10,106.860,(r)) (Sun,166.769,(p)) (sextile,5')\n(H10,106.860,(r)) (Moon,227.928,(p)) (trine,64')\n(H10,106.860,(r)) (Mean_Node,242.725,(p)) (135-sesquisquare,52')\n(H10,106.860,(r)) (Sun,46.792,(c)) (sextile,4')\n(H10,106.860,(r)) (Jupiter,287.832,(c)) (opposition,58')", "(H1,195.358,(r)) (Pluto,150.315,(p)) (45-semisquare,3')\n(H10,106.860,(r)) (Moon,47.745,(p)) (sextile,53')\n(H10,106.860,(r)) (Moon,242.758,(c)) (135-sesquisquare,54')", "(H1,195.358,(r)) (Mars,44.313,(p)) (150-quincunx,63')\n(H4,286.860,(r)) (Pluto,151.653,(p)) (135-sesquisquare,12')", "(H1,195.358,(r)) (Uranus,135.182,(p)) (sextile,11')\n(H10,106.860,(r)) (Moon,46.724,(p)) (sextile,8')\n(H1,195.358,(r)) (Mercury,45.219,(c)) (150-quincunx,8')", "(H1,195.358,(r)) (Moon,15.869,(p)) (opposition,31')\n(H10,106.860,(r)) (Moon,15.869,(p)) (square,59')\n(H10,106.860,(r)) (Mercury,166.921,(c)) (sextile,4')", "(H1,195.358,(r)) (Moon,75.345,(p)) (trine,1')\n(H10,106.860,(r)) (Venus,316.976,(p)) (150-quincunx,7')", "(H10,106.860,(r)) (Uranus,257.452,(c)) (150-quincunx,36')", "(H1,195.358,(r)) (Moon,346.054,(p)) (150-quincunx,42')\n(H1,195.358,(r)) (Mercury,329.967,(p)) (135-sesquisquare,23')\n(H4,286.860,(r)) (Moon,346.054,(p)) (sextile,48')\n(H1,195.358,(r)) (Mars,285.961,(c)) (square,36')\n(H4,286.860,(r)) (Mars,285.961,(c)) (conjunction,54')\n(H4,286.860,(r)) (Jupiter,287.514,(c)) (conjunction,39')\n(H4,286.860,(r)) (Uranus,257.425,(c)) (30-semisextile,34')\n(H4,286.860,(r)) (Pluto,77.597,(c)) (150-quincunx,44')", "(H4,286.860,(r)) (Neptune,242.487,(p)) (45-semisquare,38')\n(H7,15.358,(r)) (Mars,150.292,(p)) (135-sesquisquare,4')\n(H7,15.358,(r)) (Uranus,195.458,(p)) (opposition,6')\n(H4,286.860,(r)) (Moon,76.029,(c)) (150-quincunx,50')\n(H7,15.358,(r)) (Moon,76.029,(c)) (sextile,40')", "(H10,106.860,(r)) (Mean_Node,197.838,(p)) (square,59')\n(H1,195.358,(r)) (Mean_Node,45.888,(c)) (150-quincunx,32')\n(H10,106.860,(r)) (Mean_Node,45.888,(c)) (sextile,58')", "(H1,195.358,(r)) (Mars,60.300,(p)) (135-sesquisquare,3')\n(H1,195.358,(r)) (Pluto,196.422,(p)) (conjunction,64')\n(H10,106.860,(r)) (Uranus,227.292,(p)) (trine,26')\n(H10,106.860,(r)) (Pluto,196.422,(p)) (square,26')\n(H1,195.358,(r)) (Mars,239.988,(c)) (45-semisquare,22')\n(H10,106.860,(r)) (Saturn,152.448,(c)) (45-semisquare,35')", 46]
['1935-01-08 23:20:00', '0', "(H1,112.646,(r)) (Moon,158.656,(p)) (45-semisquare,61')\n(H1,112.646,(r)) (Jupiter,112.986,(p)) (conjunction,20')\n(H10,9.642,(r)) (Sun,40.344,(p)) (30-semisextile,42')\n(H10,9.642,(r)) (Moon,158.656,(p)) (150-quincunx,59')\n(H10,9.642,(r)) (Mercury,189.534,(c)) (opposition,6')", "(H1,112.646,(r)) (Jupiter,292.528,(c)) (opposition,7')\n(H10,9.642,(r)) (Mercury,249.024,(c)) (trine,37')", '3', "(H10,9.642,(r)) (Mars,70.474,(c)) (sextile,50')", '5', "(H1,112.646,(r)) (Mean_Node,202.901,(p)) (square,15')", "(H1,112.646,(r)) (Mercury,68.158,(p)) (45-semisquare,31')\n(H10,9.642,(r)) (Sun,70.250,(p)) (sextile,36')\n(H10,9.642,(r)) (Jupiter,235.420,(p)) (135-sesquisquare,47')\n(H10,9.642,(r)) (Mean_Node,190.032,(p)) (opposition,23')\n(H1,112.646,(r)) (Uranus,292.023,(c)) (opposition,37')\n(H1,112.646,(r)) (Mean_Node,53.615,(c)) (sextile,58')\n(H10,9.642,(r)) (Sun,144.592,(c)) (135-sesquisquare,3')\n(H10,9.642,(r)) (Mean_Node,53.615,(c)) (45-semisquare,62')", "(H1,112.646,(r)) (Mean_Node,68.335,(c)) (45-semisquare,41')\n(H10,9.642,(r)) (Moon,234.289,(c)) (135-sesquisquare,21')\n(H10,9.642,(r)) (Mercury,219.001,(c)) (150-quincunx,38')", "(H10,9.642,(r)) (Sun,40.423,(p)) (30-semisextile,47')\n(H10,9.642,(r)) (Mars,128.667,(c)) (trine,59')", "(H1,112.646,(r)) (Pluto,172.495,(p)) (sextile,9')\n(H1,112.646,(r)) (Mean_Node,22.325,(p)) (square,19')\n(H4,189.642,(r)) (Moon,324.311,(c)) (135-sesquisquare,20')\n(H4,189.642,(r)) (Venus,310.600,(c)) (trine,57')", "(H4,189.642,(r)) (Mean_Node,309.072,(c)) (trine,34')", "(H1,112.646,(r)) (Sun,143.501,(p)) (30-semisextile,51')\n(H1,112.646,(r)) (Saturn,173.362,(c)) (sextile,43')\n(H1,112.646,(r)) (Pluto,68.400,(c)) (45-semisquare,45')\n(H10,9.642,(r)) (Neptune,68.852,(c)) (sextile,47')", "(H10,9.642,(r)) (Saturn,158.980,(p)) (150-quincunx,40')\n(H1,112.646,(r)) (Uranus,202.821,(c)) (square,10')\n(H1,112.646,(r)) (Pluto,67.537,(c)) (45-semisquare,7')\n(H1,112.646,(r)) (Mean_Node,81.766,(c)) (30-semisextile,53')", 35]
['1935-01-08 16:14:07', "(H1,347.839,(r)) (Mercury,107.485,(p)) (trine,21')\n(H10,262.746,(r)) (Sun,126.781,(p)) (135-sesquisquare,58')\n(H1,347.839,(r)) (Moon,168.179,(c)) (opposition,20')", "(H10,262.746,(r)) (Jupiter,112.986,(p)) (150-quincunx,14')\n(H10,262.746,(r)) (Uranus,308.061,(c)) (45-semisquare,19')", "(H10,262.746,(r)) (Sun,307.549,(p)) (45-semisquare,12')\n(H10,262.746,(r)) (Jupiter,292.395,(c)) (30-semisextile,21')", "(H1,347.839,(r)) (Sun,166.769,(p)) (opposition,64')\n(H1,347.839,(r)) (Moon,227.928,(p)) (trine,5')\n(H1,347.839,(r)) (Sun,47.616,(c)) (sextile,13')\n(H1,347.839,(r)) (Moon,78.044,(c)) (square,12')\n(H1,347.839,(r)) (Jupiter,287.825,(c)) (sextile,1')\n(H10,262.746,(r)) (Uranus,307.542,(c)) (45-semisquare,12')", "(H1,347.839,(r)) (Moon,47.745,(p)) (sextile,6')\n(H1,347.839,(r)) (Mercury,212.612,(c)) (135-sesquisquare,14')\n(H1,347.839,(r)) (Saturn,47.957,(c)) (sextile,7')", "(H1,347.839,(r)) (Neptune,212.266,(p)) (135-sesquisquare,34')\n(H4,82.746,(r)) (Mean_Node,38.238,(c)) (45-semisquare,30')", "(H1,347.839,(r)) (Neptune,213.536,(p)) (135-sesquisquare,42')\n(H10,262.746,(r)) (Mean_Node,202.901,(p)) (sextile,9')\n(H1,347.839,(r)) (Neptune,108.852,(c)) (trine,61')", "(H1,347.839,(r)) (Moon,287.517,(c)) (sextile,19')\n(H1,347.839,(r)) (Mercury,168.124,(c)) (opposition,17')\n(H10,262.746,(r)) (Uranus,292.042,(c)) (30-semisextile,42')\n(H10,262.746,(r)) (Mean_Node,53.647,(c)) (150-quincunx,54')", "(H1,347.839,(r)) (Venus,316.976,(p)) (30-semisextile,52')\n(H1,347.839,(r)) (Uranus,137.953,(p)) (150-quincunx,7')\n(H1,347.839,(r)) (Moon,227.148,(c)) (trine,41')\n(H1,347.839,(r)) (Uranus,288.022,(c)) (sextile,11')\n(H10,262.746,(r)) (Mercury,218.056,(c)) (45-semisquare,19')", "(H10,262.746,(r)) (Mean_Node,36.939,(p)) (135-sesquisquare,48')\n(H7,167.839,(r)) (Uranus,257.468,(c)) (square,22')\n(H10,262.746,(r)) (Mars,128.300,(c)) (135-sesquisquare,33')\n(H10,262.746,(r)) (Jupiter,307.866,(c)) (45-semisquare,7')", "(H1,347.839,(r)) (Mars,347.955,(p)) (conjunction,7')\n(H4,82.746,(r)) (Pluto,172.495,(p)) (square,15')\n(H4,82.746,(r)) (Mean_Node,22.325,(p)) (sextile,25')\n(H1,347.839,(r)) (Jupiter,287.704,(c)) (sextile,8')\n(H1,347.839,(r)) (Uranus,257.477,(c)) (square,22')\n(H1,347.839,(r)) (Pluto,77.580,(c)) (square,16')\n(H4,82.746,(r)) (Sun,263.206,(c)) (opposition,28')", "(H7,167.839,(r)) (Saturn,78.577,(p)) (square,44')\n(H4,82.746,(r)) (Mars,128.200,(c)) (45-semisquare,27')\n(H7,167.839,(r)) (Venus,33.369,(c)) (135-sesquisquare,32')", "(H1,347.839,(r)) (Mean_Node,197.838,(p)) (150-quincunx,0')\n(H10,262.746,(r)) (Sun,143.501,(p)) (trine,45')\n(H10,262.746,(r)) (Uranus,218.105,(p)) (45-semisquare,22')\n(H1,347.839,(r)) (Uranus,212.598,(c)) (135-sesquisquare,14')\n(H10,262.746,(r)) (Moon,142.896,(c)) (trine,9')\n(H10,262.746,(r)) (Saturn,173.356,(c)) (square,37')", "(H1,347.839,(r)) (Uranus,227.292,(p)) (trine,33')\n(H1,347.839,(r)) (Neptune,258.699,(p)) (square,52')\n(H10,262.746,(r)) (Uranus,202.809,(c)) (sextile,4')\n(H10,262.746,(r)) (Mean_Node,81.798,(c)) (opposition,57')", 54]
['1935-01-08 05:34:47', '0', "(H1,189.948,(r)) (Sun,40.344,(p)) (150-quincunx,24')\n(H10,100.877,(r)) (Sun,40.344,(p)) (sextile,32')\n(H1,189.948,(r)) (Venus,219.586,(c)) (30-semisextile,22')", '2', "(H10,100.877,(r)) (Mercury,191.370,(p)) (square,30')", "(H1,189.948,(r)) (Mars,70.637,(c)) (trine,41')\n(H10,100.877,(r)) (Mars,70.637,(c)) (30-semisextile,14')", '5', "(H1,189.948,(r)) (Mean_Node,40.826,(c)) (150-quincunx,53')\n(H10,100.877,(r)) (Jupiter,221.455,(c)) (trine,35')\n(H10,100.877,(r)) (Mean_Node,40.826,(c)) (sextile,3')", "(H1,189.948,(r)) (Sun,70.250,(p)) (trine,18')\n(H1,189.948,(r)) (Jupiter,235.420,(p)) (45-semisquare,28')\n(H1,189.948,(r)) (Mean_Node,190.032,(p)) (conjunction,5')\n(H10,100.877,(r)) (Sun,70.250,(p)) (30-semisextile,38')\n(H10,100.877,(r)) (Jupiter,235.420,(p)) (135-sesquisquare,27')\n(H10,100.877,(r)) (Mean_Node,190.032,(p)) (square,51')", '8', "(H7,9.948,(r)) (Sun,40.423,(p)) (30-semisextile,29')\n(H10,100.877,(r)) (Sun,40.423,(p)) (sextile,27')\n(H10,100.877,(r)) (Moon,311.127,(p)) (150-quincunx,15')", "(H4,280.877,(r)) (Sun,311.697,(p)) (30-semisextile,49')\n(H1,189.948,(r)) (Venus,309.217,(c)) (trine,44')\n(H4,280.877,(r)) (Mean_Node,221.405,(c)) (sextile,32')", "(H4,280.877,(r)) (Mercury,130.812,(p)) (150-quincunx,4')\n(H7,9.948,(r)) (Mercury,130.812,(p)) (trine,52')\n(H4,280.877,(r)) (Mercury,56.001,(c)) (135-sesquisquare,7')\n(H4,280.877,(r)) (Saturn,236.464,(c)) (45-semisquare,35')\n(H4,280.877,(r)) (Uranus,236.450,(c)) (45-semisquare,34')\n(H7,9.948,(r)) (Mercury,56.001,(c)) (45-semisquare,63')\n(H7,9.948,(r)) (Mean_Node,309.150,(c)) (sextile,48')", "(H1,189.948,(r)) (Sun,69.926,(c)) (trine,1')\n(H1,189.948,(r)) (Mars,310.283,(c)) (trine,20')\n(H10,100.877,(r)) (Sun,69.926,(c)) (30-semisextile,57')\n(H10,100.877,(r)) (Moon,131.473,(c)) (30-semisextile,36')\n(H10,100.877,(r)) (Mars,310.283,(c)) (150-quincunx,36')", "(H1,189.948,(r)) (Saturn,158.980,(p)) (30-semisextile,58')\n(H10,100.877,(r)) (Mean_Node,161.879,(p)) (sextile,60')", 35]
['1935-01-08 12:25:51', "(H1,277.224,(r)) (Sun,126.781,(p)) (150-quincunx,27')\n(H10,206.815,(r)) (Sun,87.153,(c)) (trine,20')\n(H10,206.815,(r)) (Jupiter,357.099,(c)) (150-quincunx,17')", "(H1,277.224,(r)) (Venus,8.242,(p)) (square,61')\n(H10,206.815,(r)) (Neptune,206.503,(p)) (conjunction,19')\n(H1,277.224,(r)) (Moon,141.827,(c)) (135-sesquisquare,24')\n(H1,277.224,(r)) (Mercury,188.076,(c)) (square,51')\n(H1,277.224,(r)) (Uranus,308.068,(c)) (30-semisextile,51')", "(H1,277.224,(r)) (Sun,307.549,(p)) (30-semisextile,19')\n(H1,277.224,(r)) (Mercury,247.786,(c)) (30-semisextile,34')\n(H10,206.815,(r)) (Sun,267.041,(c)) (sextile,14')\n(H10,206.815,(r)) (Moon,162.169,(c)) (45-semisquare,21')", "(H1,277.224,(r)) (Uranus,307.541,(c)) (30-semisextile,19')\n(H10,206.815,(r)) (Venus,27.309,(c)) (opposition,30')", '4', "(H1,277.224,(r)) (Sun,141.187,(p)) (135-sesquisquare,62')\n(H1,277.224,(r)) (Mean_Node,38.254,(c)) (trine,62')\n(H4,26.815,(r)) (Sun,72.776,(c)) (45-semisquare,58')\n(H4,26.815,(r)) (Pluto,87.071,(c)) (sextile,15')", "(H1,277.224,(r)) (Sun,187.801,(p)) (square,35')\n(H10,206.815,(r)) (Venus,177.262,(p)) (30-semisextile,27')\n(H10,206.815,(r)) (Sun,26.390,(c)) (opposition,26')", "(H1,277.224,(r)) (Mercury,68.158,(p)) (150-quincunx,56')", "(H1,277.224,(r)) (Mercury,217.549,(c)) (sextile,19')\n(H1,277.224,(r)) (Jupiter,186.295,(c)) (square,56')", "(H7,97.224,(r)) (Mean_Node,36.939,(p)) (sextile,17')\n(H10,206.815,(r)) (Jupiter,116.956,(p)) (square,8')\n(H7,97.224,(r)) (Mars,128.103,(c)) (30-semisextile,53')\n(H7,97.224,(r)) (Jupiter,307.883,(c)) (150-quincunx,40')\n(H10,206.815,(r)) (Mean_Node,206.759,(c)) (conjunction,3')", "(H1,277.224,(r)) (Venus,277.050,(p)) (conjunction,10')", "(H7,97.224,(r)) (Venus,97.536,(p)) (conjunction,19')\n(H4,26.815,(r)) (Mercury,55.938,(c)) (30-semisextile,53')\n(H4,26.815,(r)) (Saturn,236.423,(c)) (150-quincunx,23')\n(H4,26.815,(r)) (Uranus,236.427,(c)) (150-quincunx,23')\n(H7,97.224,(r)) (Mars,128.017,(c)) (30-semisextile,48')", "(H1,277.224,(r)) (Uranus,218.105,(p)) (sextile,53')\n(H10,206.815,(r)) (Moon,162.878,(p)) (45-semisquare,64')", "(H10,206.815,(r)) (Moon,117.083,(p)) (square,16')\n(H10,206.815,(r)) (Mean_Node,161.879,(p)) (45-semisquare,4')\n(H1,277.224,(r)) (Neptune,66.178,(c)) (150-quincunx,63')\n(H1,277.224,(r)) (Pluto,67.523,(c)) (150-quincunx,18')", 41]
['1935-01-08 10:35:29', "(H1,252.465,(r)) (Moon,161.997,(c)) (square,28')\n(H10,176.960,(r)) (Sun,87.006,(c)) (square,3')\n(H10,176.960,(r)) (Jupiter,357.085,(c)) (opposition,7')", "(H1,252.465,(r)) (Neptune,206.503,(p)) (45-semisquare,58')\n(H10,176.960,(r)) (Neptune,206.503,(p)) (30-semisextile,27')\n(H1,252.465,(r)) (Jupiter,313.239,(c)) (sextile,46')", "(H1,252.465,(r)) (Venus,343.314,(p)) (square,51')\n(H10,176.960,(r)) (Sun,266.885,(c)) (square,4')", "(H1,252.465,(r)) (Jupiter,163.132,(p)) (square,40')\n(H1,252.465,(r)) (Moon,71.756,(c)) (opposition,43')\n(H1,252.465,(r)) (Venus,27.358,(c)) (135-sesquisquare,6')\n(H10,176.960,(r)) (Venus,27.358,(c)) (150-quincunx,24')", '4', "(H1,252.465,(r)) (Moon,132.510,(p)) (trine,3')\n(H1,252.465,(r)) (Venus,118.100,(p)) (135-sesquisquare,38')\n(H1,252.465,(r)) (Uranus,132.572,(p)) (trine,6')\n(H4,356.960,(r)) (Moon,132.510,(p)) (135-sesquisquare,33')\n(H4,356.960,(r)) (Uranus,132.572,(p)) (135-sesquisquare,37')\n(H1,252.465,(r)) (Sun,72.630,(c)) (opposition,10')\n(H4,356.960,(r)) (Pluto,87.068,(c)) (square,6')", "(H10,176.960,(r)) (Venus,177.262,(p)) (conjunction,18')\n(H1,252.465,(r)) (Jupiter,221.405,(c)) (30-semisextile,64')\n(H10,176.960,(r)) (Sun,26.240,(c)) (150-quincunx,43')\n(H10,176.960,(r)) (Jupiter,221.405,(c)) (45-semisquare,33')", "(H1,252.465,(r)) (Uranus,132.999,(p)) (trine,32')\n(H10,176.960,(r)) (Uranus,132.999,(p)) (45-semisquare,62')\n(H1,252.465,(r)) (Moon,281.523,(c)) (30-semisextile,57')\n(H1,252.465,(r)) (Venus,117.739,(c)) (135-sesquisquare,16')\n(H1,252.465,(r)) (Jupiter,192.160,(c)) (sextile,18')\n(H10,176.960,(r)) (Venus,117.739,(c)) (sextile,47')", "(H1,252.465,(r)) (Moon,221.499,(c)) (30-semisextile,58')\n(H10,176.960,(r)) (Moon,221.499,(c)) (45-semisquare,28')", "(H7,72.465,(r)) (Jupiter,116.956,(p)) (45-semisquare,31')\n(H10,176.960,(r)) (Moon,311.127,(p)) (135-sesquisquare,50')\n(H10,176.960,(r)) (Jupiter,116.956,(p)) (sextile,0')\n(H7,72.465,(r)) (Mean_Node,206.767,(c)) (135-sesquisquare,42')\n(H10,176.960,(r)) (Mean_Node,206.767,(c)) (30-semisextile,12')", "(H1,252.465,(r)) (Sun,311.697,(p)) (sextile,46')\n(H4,356.960,(r)) (Sun,311.697,(p)) (45-semisquare,16')\n(H1,252.465,(r)) (Mercury,252.836,(c)) (conjunction,22')\n(H1,252.465,(r)) (Mean_Node,221.383,(c)) (30-semisextile,65')\n(H4,356.960,(r)) (Mean_Node,221.383,(c)) (135-sesquisquare,35')", "(H4,356.960,(r)) (Mercury,55.952,(c)) (sextile,60')\n(H4,356.960,(r)) (Saturn,236.434,(c)) (trine,32')\n(H4,356.960,(r)) (Uranus,236.434,(c)) (trine,32')\n(H7,72.465,(r)) (Pluto,73.166,(c)) (conjunction,42')", "(H1,252.465,(r)) (Moon,162.878,(p)) (square,25')\n(H1,252.465,(r)) (Neptune,253.393,(p)) (conjunction,56')\n(H1,252.465,(r)) (Pluto,192.236,(p)) (sextile,14')", "(H1,252.465,(r)) (Moon,117.083,(p)) (135-sesquisquare,23')\n(H1,252.465,(r)) (Mean_Node,161.879,(p)) (square,35')\n(H10,176.960,(r)) (Moon,117.083,(p)) (sextile,7')\n(H10,176.960,(r)) (Moon,178.017,(c)) (conjunction,63')", 52]
