['Time', '0: 2008-09-05', '1: 2008-12-11', '2: 2009-01-14', '3: 2009-03-19', '4: 2013-12-12', '5: 2014-03-24', '6: 2015-05-27', '7: 2018-02-19', '8: 2021-04-06', '9: 2022-01-01', '10: 2022-01-03', '11: 2000-03-11', '12: 2023-10-04', '13: 2018-12-04', '14: 2016-12-29', 'Count']
['1997-11-16 03:45:51', "(H4,329.262,(r)) (Pluto,268.499,(p)) (sextile,46')\n(H4,329.262,(r)) (Mean_Node,15.128,(c)) (45-semisquare,52')", "(H10,149.262,(r)) (Mercury,268.551,(p)) (trine,43')\n(H1,244.894,(r)) (Mean_Node,20.263,(c)) (135-sesquisquare,22')", "(H4,329.262,(r)) (Mars,283.744,(p)) (45-semisquare,31')\n(H7,64.894,(r)) (Mercury,184.660,(c)) (trine,14')\n(H7,64.894,(r)) (Mars,289.698,(c)) (135-sesquisquare,12')\n(H7,64.894,(r)) (Saturn,244.430,(c)) (opposition,28')\n(H7,64.894,(r)) (Pluto,215.661,(c)) (150-quincunx,46')", "(H4,329.262,(r)) (Sun,359.017,(p)) (30-semisextile,15')\n(H7,64.894,(r)) (Moon,215.551,(c)) (150-quincunx,39')\n(H7,64.894,(r)) (Mercury,125.051,(c)) (sextile,9')\n(H7,64.894,(r)) (Venus,154.681,(c)) (square,13')\n(H7,64.894,(r)) (Pluto,214.537,(c)) (150-quincunx,21')", "(H1,244.894,(r)) (Moon,125.594,(c)) (trine,42')\n(H10,149.262,(r)) (Mars,149.844,(c)) (conjunction,35')\n(H10,149.262,(r)) (Saturn,194.622,(c)) (45-semisquare,22')", "(H4,329.262,(r)) (Pluto,283.461,(p)) (45-semisquare,48')\n(H4,329.262,(r)) (Mean_Node,209.899,(p)) (trine,38')\n(H4,329.262,(r)) (Mercury,88.552,(c)) (trine,43')", "(H1,244.894,(r)) (Sun,65.897,(p)) (opposition,60')\n(H1,244.894,(r)) (Venus,110.882,(p)) (135-sesquisquare,59')\n(H1,244.894,(r)) (Uranus,19.123,(p)) (135-sesquisquare,46')\n(H4,329.262,(r)) (Pluto,285.165,(p)) (45-semisquare,54')\n(H1,244.894,(r)) (Pluto,199.657,(c)) (45-semisquare,14')", "(H7,64.894,(r)) (Pluto,290.374,(p)) (135-sesquisquare,29')\n(H4,329.262,(r)) (Jupiter,88.638,(c)) (trine,37')", "(H7,64.894,(r)) (Mercury,4.254,(p)) (sextile,38')\n(H7,64.894,(r)) (Venus,19.760,(p)) (45-semisquare,8')\n(H7,64.894,(r)) (Pluto,184.112,(c)) (trine,47')", "(H10,149.262,(r)) (Mercury,298.890,(p)) (150-quincunx,22')\n(H10,149.262,(r)) (Mean_Node,59.504,(p)) (square,15')\n(H1,244.894,(r)) (Saturn,94.505,(c)) (150-quincunx,23')\n(H1,244.894,(r)) (Neptune,245.209,(c)) (conjunction,19')\n(H1,244.894,(r)) (Pluto,184.410,(c)) (sextile,29')", "(H1,244.894,(r)) (Sun,185.524,(c)) (sextile,38')", "(H7,64.894,(r)) (Jupiter,34.748,(p)) (30-semisextile,9')\n(H4,329.262,(r)) (Uranus,298.412,(c)) (30-semisextile,51')\n(H7,64.894,(r)) (Jupiter,245.681,(c)) (opposition,47')", "(H10,149.262,(r)) (Mercury,179.114,(p)) (30-semisextile,9')\n(H1,244.894,(r)) (Neptune,244.028,(c)) (conjunction,52')", "(H1,244.894,(r)) (Pluto,289.734,(p)) (45-semisquare,10')\n(H10,149.262,(r)) (Mean_Node,119.024,(p)) (30-semisextile,14')\n(H1,244.894,(r)) (Sun,215.511,(c)) (30-semisextile,37')\n(H10,149.262,(r)) (Mercury,209.345,(c)) (sextile,5')", "(H1,244.894,(r)) (Jupiter,200.874,(p)) (45-semisquare,59')\n(H1,244.894,(r)) (Uranus,20.557,(p)) (135-sesquisquare,40')\n(H1,244.894,(r)) (Jupiter,124.860,(c)) (trine,2')\n(H10,149.262,(r)) (Moon,208.749,(c)) (sextile,31')", 49]
['1997-11-16 03:30:08', "(H4,325.163,(r)) (Mercury,189.469,(p)) (135-sesquisquare,42')\n(H4,325.163,(r)) (Mars,190.984,(p)) (135-sesquisquare,49')\n(H4,325.163,(r)) (Uranus,265.014,(c)) (sextile,9')\n(H7,61.079,(r)) (Mean_Node,15.129,(c)) (45-semisquare,57')", "(H1,241.079,(r)) (Pluto,270.508,(p)) (30-semisextile,34')", "(H7,61.079,(r)) (Pluto,271.735,(p)) (150-quincunx,39')", "(H4,325.163,(r)) (Mean_Node,25.454,(c)) (sextile,17')", "(H10,145.163,(r)) (Moon,25.417,(p)) (trine,15')\n(H10,145.163,(r)) (Pluto,280.582,(p)) (135-sesquisquare,25')\n(H10,145.163,(r)) (Pluto,204.393,(c)) (sextile,46')", "(H4,325.163,(r)) (Moon,279.355,(p)) (45-semisquare,48')\n(H4,325.163,(r)) (Jupiter,100.966,(p)) (135-sesquisquare,48')", "(H1,241.079,(r)) (Saturn,241.307,(p)) (conjunction,14')\n(H1,241.079,(r)) (Pluto,285.165,(p)) (45-semisquare,55')\n(H4,325.163,(r)) (Moon,175.218,(p)) (150-quincunx,3')\n(H1,241.079,(r)) (Mars,151.061,(c)) (square,1')\n(H4,325.163,(r)) (Mean_Node,145.128,(c)) (opposition,2')", "(H4,325.163,(r)) (Uranus,25.529,(p)) (sextile,22')\n(H7,61.079,(r)) (Sun,330.786,(p)) (square,18')\n(H4,325.163,(r)) (Moon,115.366,(c)) (150-quincunx,12')", "(H4,325.163,(r)) (Mercury,100.446,(c)) (135-sesquisquare,17')\n(H7,61.079,(r)) (Venus,62.129,(c)) (conjunction,63')", "(H10,145.163,(r)) (Sun,281.039,(p)) (135-sesquisquare,53')\n(H10,145.163,(r)) (Pluto,295.951,(p)) (150-quincunx,47')", "(H1,241.079,(r)) (Mercury,301.618,(p)) (sextile,32')\n(H1,241.079,(r)) (Jupiter,331.039,(p)) (square,2')\n(H10,145.163,(r)) (Mercury,204.151,(c)) (sextile,61')", "(H7,61.079,(r)) (Mean_Node,121.334,(p)) (sextile,15')\n(H4,325.163,(r)) (Mercury,115.460,(c)) (150-quincunx,18')\n(H7,61.079,(r)) (Sun,120.458,(c)) (sextile,37')\n(H7,61.079,(r)) (Mean_Node,210.976,(c)) (150-quincunx,6')", "(H1,241.079,(r)) (Saturn,331.297,(p)) (square,13')\n(H10,145.163,(r)) (Mars,204.842,(p)) (sextile,19')\n(H10,145.163,(r)) (Neptune,355.862,(p)) (150-quincunx,42')\n(H10,145.163,(r)) (Mean_Node,25.563,(p)) (trine,24')\n(H1,241.079,(r)) (Mars,1.955,(c)) (trine,53')\n(H1,241.079,(r)) (Saturn,60.546,(c)) (opposition,32')\n(H1,241.079,(r)) (Pluto,182.043,(c)) (sextile,58')", '13', "(H10,145.163,(r)) (Moon,280.607,(p)) (135-sesquisquare,27')\n(H10,145.163,(r)) (Venus,324.765,(p)) (opposition,24')\n(H10,145.163,(r)) (Sun,190.212,(c)) (45-semisquare,3')\n(H10,145.163,(r)) (Mean_Node,175.950,(c)) (30-semisextile,47')", 42]
['1997-11-16 03:14:39', "(H4,321.177,(r)) (Moon,230.401,(p)) (square,47')\n(H4,321.177,(r)) (Venus,187.219,(p)) (135-sesquisquare,62')\n(H4,321.177,(r)) (Uranus,350.977,(p)) (30-semisextile,12')\n(H4,321.177,(r)) (Neptune,276.624,(c)) (45-semisquare,27')\n(H7,57.282,(r)) (Moon,266.749,(c)) (150-quincunx,32')\n(H7,57.282,(r)) (Mars,12.752,(c)) (45-semisquare,28')", "(H10,141.177,(r)) (Saturn,171.390,(p)) (30-semisextile,13')\n(H10,141.177,(r)) (Neptune,321.899,(p)) (opposition,43')\n(H1,237.282,(r)) (Sun,208.062,(c)) (30-semisextile,47')\n(H10,141.177,(r)) (Mean_Node,20.265,(c)) (trine,55')", "(H4,321.177,(r)) (Saturn,171.595,(p)) (150-quincunx,25')\n(H4,321.177,(r)) (Mean_Node,22.066,(c)) (sextile,53')", "(H4,321.177,(r)) (Moon,277.234,(p)) (45-semisquare,63')\n(H7,57.282,(r)) (Venus,12.123,(p)) (45-semisquare,10')", "(H10,141.177,(r)) (Mercury,202.204,(c)) (sextile,62')", "(H7,57.282,(r)) (Uranus,11.966,(p)) (45-semisquare,19')\n(H4,321.177,(r)) (Pluto,201.557,(c)) (trine,23')\n(H7,57.282,(r)) (Uranus,236.305,(c)) (opposition,59')", "(H4,321.177,(r)) (Venus,110.882,(p)) (150-quincunx,18')\n(H4,321.177,(r)) (Mean_Node,187.180,(p)) (135-sesquisquare,60')\n(H1,237.282,(r)) (Venus,87.573,(c)) (150-quincunx,17')\n(H4,321.177,(r)) (Saturn,170.379,(c)) (150-quincunx,48')\n(H4,321.177,(r)) (Neptune,262.182,(c)) (sextile,60')", "(H4,321.177,(r)) (Pluto,290.374,(p)) (30-semisextile,48')\n(H7,57.282,(r)) (Moon,12.871,(p)) (45-semisquare,35')\n(H7,57.282,(r)) (Venus,101.438,(c)) (45-semisquare,51')\n(H7,57.282,(r)) (Pluto,192.133,(c)) (135-sesquisquare,9')", "(H4,321.177,(r)) (Neptune,351.613,(p)) (30-semisextile,26')\n(H7,57.282,(r)) (Pluto,296.698,(p)) (trine,35')", "(H10,141.177,(r)) (Neptune,350.678,(p)) (150-quincunx,30')\n(H1,237.282,(r)) (Mercury,207.042,(c)) (30-semisextile,14')", "(H1,237.282,(r)) (Sun,283.078,(p)) (45-semisquare,48')\n(H10,141.177,(r)) (Venus,291.995,(p)) (150-quincunx,49')\n(H10,141.177,(r)) (Sun,185.482,(c)) (45-semisquare,42')", "(H4,321.177,(r)) (Sun,351.222,(p)) (30-semisextile,3')\n(H7,57.282,(r)) (Moon,57.804,(p)) (conjunction,31')\n(H7,57.282,(r)) (Venus,327.549,(p)) (square,16')\n(H7,57.282,(r)) (Pluto,237.885,(c)) (opposition,36')", "(H1,237.282,(r)) (Pluto,297.902,(p)) (sextile,37')", "(H1,237.282,(r)) (Mercury,237.791,(p)) (conjunction,31')\n(H1,237.282,(r)) (Pluto,192.516,(c)) (45-semisquare,14')", "(H10,141.177,(r)) (Mercury,276.494,(p)) (135-sesquisquare,19')\n(H10,141.177,(r)) (Jupiter,200.874,(p)) (sextile,18')\n(H10,141.177,(r)) (Uranus,20.557,(p)) (trine,37')\n(H1,237.282,(r)) (Moon,208.176,(c)) (30-semisextile,54')\n(H1,237.282,(r)) (Mercury,192.603,(c)) (45-semisquare,19')", 46]
['1997-11-16 05:27:59', "(H7,88.846,(r)) (Pluto,268.499,(p)) (opposition,21')\n(H7,88.846,(r)) (Moon,269.519,(c)) (opposition,40')", "(H1,268.846,(r)) (Mercury,268.551,(p)) (conjunction,18')\n(H10,176.716,(r)) (Mean_Node,312.048,(p)) (135-sesquisquare,20')\n(H1,268.846,(r)) (Sun,208.246,(c)) (sextile,36')", '2', "(H7,88.846,(r)) (Sun,359.017,(p)) (square,10')", "(H1,268.846,(r)) (Mars,149.927,(c)) (trine,65')", "(H7,88.846,(r)) (Mean_Node,209.899,(p)) (trine,63')\n(H4,356.716,(r)) (Uranus,236.302,(c)) (trine,25')\n(H7,88.846,(r)) (Mercury,88.639,(c)) (conjunction,12')\n(H7,88.846,(r)) (Venus,133.502,(c)) (45-semisquare,21')", "(H4,356.716,(r)) (Venus,87.673,(c)) (square,57')", "(H7,88.846,(r)) (Mean_Node,134.276,(p)) (45-semisquare,26')\n(H4,356.716,(r)) (Moon,117.399,(c)) (trine,41')\n(H7,88.846,(r)) (Jupiter,88.664,(c)) (conjunction,11')", "(H4,356.716,(r)) (Moon,312.573,(p)) (45-semisquare,51')\n(H4,356.716,(r)) (Saturn,311.783,(p)) (45-semisquare,4')\n(H4,356.716,(r)) (Pluto,296.698,(p)) (sextile,1')\n(H4,356.716,(r)) (Mars,131.607,(c)) (135-sesquisquare,7')", "(H1,268.846,(r)) (Mercury,298.890,(p)) (30-semisextile,3')\n(H1,268.846,(r)) (Mean_Node,59.504,(p)) (150-quincunx,39')\n(H10,176.716,(r)) (Saturn,311.957,(p)) (135-sesquisquare,14')\n(H10,176.716,(r)) (Pluto,295.951,(p)) (trine,46')\n(H10,176.716,(r)) (Mercury,207.309,(c)) (30-semisextile,36')", "(H10,176.716,(r)) (Uranus,40.918,(p)) (135-sesquisquare,48')", "(H4,356.716,(r)) (Venus,327.549,(p)) (30-semisextile,50')\n(H7,88.846,(r)) (Moon,57.804,(p)) (30-semisextile,63')\n(H4,356.716,(r)) (Mercury,115.808,(c)) (trine,55')\n(H7,88.846,(r)) (Uranus,298.406,(c)) (150-quincunx,26')\n(H7,88.846,(r)) (Pluto,237.884,(c)) (150-quincunx,58')", "(H1,268.846,(r)) (Mercury,179.114,(p)) (square,16')\n(H1,268.846,(r)) (Pluto,297.902,(p)) (30-semisextile,57')\n(H10,176.716,(r)) (Neptune,355.862,(p)) (opposition,51')", "(H1,268.846,(r)) (Mercury,237.791,(p)) (30-semisextile,63')\n(H1,268.846,(r)) (Mean_Node,119.024,(p)) (150-quincunx,11')\n(H10,176.716,(r)) (Mercury,237.791,(p)) (sextile,64')\n(H1,268.846,(r)) (Mercury,209.582,(c)) (sextile,44')\n(H1,268.846,(r)) (Mars,223.780,(c)) (45-semisquare,4')", "(H1,268.846,(r)) (Uranus,224.541,(c)) (45-semisquare,42')\n(H10,176.716,(r)) (Mean_Node,175.941,(c)) (conjunction,47')", 40]
['1997-11-16 07:14:07', "(H7,113.335,(r)) (Neptune,322.291,(p)) (150-quincunx,63')\n(H4,25.455,(r)) (Uranus,265.029,(c)) (trine,26')", "(H1,293.335,(r)) (Mercury,232.698,(c)) (sextile,38')\n(H1,293.335,(r)) (Saturn,247.300,(c)) (45-semisquare,62')", "(H4,25.455,(r)) (Moon,160.317,(p)) (135-sesquisquare,8')\n(H7,113.335,(r)) (Neptune,322.869,(p)) (150-quincunx,28')\n(H7,113.335,(r)) (Moon,353.293,(c)) (trine,2')", "(H7,113.335,(r)) (Uranus,352.974,(p)) (trine,22')\n(H4,25.455,(r)) (Mean_Node,25.437,(c)) (conjunction,1')\n(H7,113.335,(r)) (Sun,113.284,(c)) (conjunction,3')\n(H7,113.335,(r)) (Jupiter,352.838,(c)) (trine,30')", "(H10,205.455,(r)) (Moon,25.417,(p)) (opposition,2')\n(H10,205.455,(r)) (Mercury,251.377,(p)) (45-semisquare,55')\n(H1,293.335,(r)) (Pluto,204.405,(c)) (square,64')\n(H10,205.455,(r)) (Pluto,204.405,(c)) (conjunction,63')", "(H7,113.335,(r)) (Mercury,338.253,(p)) (135-sesquisquare,5')\n(H4,25.455,(r)) (Uranus,236.299,(c)) (150-quincunx,51')", "(H4,25.455,(r)) (Moon,175.218,(p)) (150-quincunx,14')\n(H4,25.455,(r)) (Mars,70.789,(p)) (45-semisquare,20')\n(H4,25.455,(r)) (Neptune,339.749,(p)) (45-semisquare,42')\n(H1,293.335,(r)) (Uranus,233.815,(c)) (sextile,29')\n(H4,25.455,(r)) (Mean_Node,145.112,(c)) (trine,21')", "(H4,25.455,(r)) (Venus,340.676,(p)) (45-semisquare,13')\n(H4,25.455,(r)) (Uranus,25.529,(p)) (conjunction,4')\n(H7,113.335,(r)) (Jupiter,232.738,(p)) (trine,36')", "(H7,113.335,(r)) (Uranus,203.665,(c)) (square,20')\n(H7,113.335,(r)) (Neptune,247.502,(c)) (135-sesquisquare,50')", "(H10,205.455,(r)) (Pluto,295.951,(p)) (square,30')", "(H1,293.335,(r)) (Moon,293.306,(p)) (conjunction,2')\n(H1,293.335,(r)) (Uranus,202.321,(c)) (square,61')\n(H10,205.455,(r)) (Mercury,204.610,(c)) (conjunction,51')", "(H4,25.455,(r)) (Mercury,116.121,(c)) (square,40')\n(H7,113.335,(r)) (Venus,113.078,(c)) (conjunction,15')", "(H1,293.335,(r)) (Uranus,52.545,(p)) (trine,47')\n(H10,205.455,(r)) (Mars,204.842,(p)) (conjunction,37')\n(H10,205.455,(r)) (Neptune,355.862,(p)) (150-quincunx,24')\n(H10,205.455,(r)) (Mean_Node,25.563,(p)) (opposition,6')", '13', "(H10,205.455,(r)) (Venus,324.765,(p)) (trine,41')\n(H10,205.455,(r)) (Mean_Node,175.933,(c)) (30-semisextile,29')", 39]
['1997-11-16 13:25:35', "(H7,207.937,(r)) (Saturn,162.097,(p)) (45-semisquare,50')\n(H7,207.937,(r)) (Pluto,268.499,(p)) (sextile,34')\n(H4,114.784,(r)) (Uranus,265.054,(c)) (150-quincunx,16')", "(H1,27.937,(r)) (Mercury,268.551,(p)) (trine,37')\n(H1,27.937,(r)) (Sun,208.906,(c)) (opposition,58')", "(H4,114.784,(r)) (Moon,160.317,(p)) (45-semisquare,32')", "(H7,207.937,(r)) (Sun,359.017,(p)) (150-quincunx,65')\n(H4,114.784,(r)) (Sun,113.776,(c)) (conjunction,60')\n(H4,114.784,(r)) (Mean_Node,25.410,(c)) (square,38')", "(H10,294.784,(r)) (Moon,25.417,(p)) (square,38')\n(H10,294.784,(r)) (Pluto,204.426,(c)) (square,21')", '5', "(H4,114.784,(r)) (Moon,175.218,(p)) (sextile,26')\n(H4,114.784,(r)) (Mars,70.789,(p)) (45-semisquare,60')\n(H4,114.784,(r)) (Neptune,339.749,(p)) (135-sesquisquare,2')\n(H1,27.937,(r)) (Moon,327.838,(c)) (sextile,6')\n(H1,27.937,(r)) (Venus,88.022,(c)) (sextile,5')\n(H4,114.784,(r)) (Uranus,233.794,(c)) (trine,59')\n(H4,114.784,(r)) (Mean_Node,145.084,(c)) (30-semisextile,18')", "(H4,114.784,(r)) (Venus,340.676,(p)) (135-sesquisquare,53')\n(H4,114.784,(r)) (Uranus,25.529,(p)) (square,45')\n(H7,207.937,(r)) (Jupiter,88.784,(c)) (trine,51')", "(H7,207.937,(r)) (Mean_Node,73.801,(p)) (135-sesquisquare,52')\n(H7,207.937,(r)) (Moon,209.015,(c)) (conjunction,65')", "(H1,27.937,(r)) (Mercury,298.890,(p)) (square,57')\n(H1,27.937,(r)) (Mars,253.455,(p)) (135-sesquisquare,31')\n(H1,27.937,(r)) (Mercury,208.262,(c)) (opposition,19')", "(H10,294.784,(r)) (Mercury,205.367,(c)) (square,35')", "(H7,207.937,(r)) (Moon,57.804,(p)) (150-quincunx,8')\n(H7,207.937,(r)) (Venus,327.549,(p)) (trine,23')\n(H7,207.937,(r)) (Pluto,252.898,(p)) (45-semisquare,2')\n(H4,114.784,(r)) (Venus,113.712,(c)) (conjunction,64')\n(H7,207.937,(r)) (Moon,87.817,(c)) (trine,7')\n(H7,207.937,(r)) (Mercury,117.216,(c)) (square,43')\n(H7,207.937,(r)) (Uranus,298.380,(c)) (square,27')\n(H7,207.937,(r)) (Pluto,237.878,(c)) (30-semisextile,4')", "(H1,27.937,(r)) (Pluto,297.902,(p)) (square,2')\n(H10,294.784,(r)) (Mars,204.842,(p)) (square,3')\n(H10,294.784,(r)) (Neptune,355.862,(p)) (sextile,65')\n(H10,294.784,(r)) (Mean_Node,25.563,(p)) (square,47')", "(H1,27.937,(r)) (Sun,252.274,(p)) (135-sesquisquare,40')\n(H1,27.937,(r)) (Mercury,237.791,(p)) (150-quincunx,9')\n(H1,27.937,(r)) (Neptune,343.719,(p)) (45-semisquare,47')\n(H1,27.937,(r)) (Neptune,252.362,(c)) (135-sesquisquare,35')", "(H10,294.784,(r)) (Venus,324.765,(p)) (30-semisextile,1')", 44]
['1997-11-16 15:21:36', "(H4,143.465,(r)) (Mercury,189.469,(p)) (45-semisquare,60')\n(H7,236.668,(r)) (Mars,190.984,(p)) (45-semisquare,41')\n(H7,236.668,(r)) (Moon,281.943,(c)) (45-semisquare,17')", "(H10,323.465,(r)) (Mercury,233.351,(c)) (square,7')", "(H4,143.465,(r)) (Neptune,322.869,(p)) (opposition,36')", "(H4,143.465,(r)) (Uranus,352.974,(p)) (150-quincunx,29')\n(H7,236.668,(r)) (Venus,12.123,(p)) (135-sesquisquare,27')\n(H4,143.465,(r)) (Sun,113.930,(c)) (30-semisextile,28')\n(H4,143.465,(r)) (Jupiter,352.830,(c)) (150-quincunx,38')", "(H10,323.465,(r)) (Pluto,204.432,(c)) (trine,58')", "(H4,143.465,(r)) (Moon,279.355,(p)) (135-sesquisquare,53')\n(H7,236.668,(r)) (Jupiter,100.966,(p)) (135-sesquisquare,42')\n(H7,236.668,(r)) (Uranus,11.966,(p)) (135-sesquisquare,18')\n(H7,236.668,(r)) (Uranus,236.285,(c)) (conjunction,23')", "(H4,143.465,(r)) (Uranus,233.787,(c)) (square,19')", "(H4,143.465,(r)) (Jupiter,232.738,(p)) (square,44')\n(H7,236.668,(r)) (Venus,102.607,(c)) (135-sesquisquare,56')\n(H7,236.668,(r)) (Pluto,192.160,(c)) (45-semisquare,30')", "(H7,236.668,(r)) (Pluto,296.698,(p)) (sextile,2')\n(H4,143.465,(r)) (Saturn,98.103,(c)) (45-semisquare,22')\n(H4,143.465,(r)) (Uranus,203.663,(c)) (sextile,12')", "(H1,56.668,(r)) (Sun,281.039,(p)) (135-sesquisquare,38')\n(H1,56.668,(r)) (Pluto,295.951,(p)) (trine,43')\n(H10,323.465,(r)) (Sun,188.441,(c)) (135-sesquisquare,1')", "(H10,323.465,(r)) (Moon,293.306,(p)) (30-semisextile,10')\n(H1,56.668,(r)) (Mercury,205.602,(c)) (150-quincunx,64')", "(H7,236.668,(r)) (Venus,327.549,(p)) (square,53')\n(H4,143.465,(r)) (Venus,113.910,(c)) (30-semisextile,27')\n(H7,236.668,(r)) (Mercury,117.558,(c)) (trine,53')", "(H1,56.668,(r)) (Neptune,355.862,(p)) (sextile,48')\n(H10,323.465,(r)) (Uranus,52.545,(p)) (square,55')", "(H10,323.465,(r)) (Saturn,278.203,(p)) (45-semisquare,16')\n(H1,56.668,(r)) (Pluto,192.553,(c)) (135-sesquisquare,53')", "(H1,56.668,(r)) (Moon,280.607,(p)) (135-sesquisquare,64')\n(H10,323.465,(r)) (Sun,278.206,(p)) (45-semisquare,16')\n(H1,56.668,(r)) (Sun,191.186,(c)) (135-sesquisquare,29')\n(H1,56.668,(r)) (Mean_Node,175.897,(c)) (trine,46')", 37]
['1997-11-16 04:04:39', "(H7,69.399,(r)) (Mercury,189.469,(p)) (trine,4')\n(H7,69.399,(r)) (Pluto,219.899,(c)) (150-quincunx,30')", "(H10,154.216,(r)) (Neptune,273.411,(c)) (trine,48')\n(H10,154.216,(r)) (Mean_Node,20.262,(c)) (135-sesquisquare,63')", "(H7,69.399,(r)) (Moon,160.317,(p)) (square,55')\n(H7,69.399,(r)) (Mean_Node,310.248,(p)) (trine,51')\n(H4,334.216,(r)) (Mercury,184.704,(c)) (150-quincunx,29')\n(H4,334.216,(r)) (Mars,289.709,(c)) (45-semisquare,30')\n(H4,334.216,(r)) (Saturn,244.432,(c)) (square,13')\n(H7,69.399,(r)) (Venus,218.429,(c)) (150-quincunx,58')", "(H4,334.216,(r)) (Pluto,273.230,(p)) (sextile,59')\n(H4,334.216,(r)) (Mercury,125.039,(c)) (150-quincunx,49')\n(H4,334.216,(r)) (Venus,154.710,(c)) (opposition,30')\n(H4,334.216,(r)) (Pluto,214.537,(c)) (trine,19')\n(H7,69.399,(r)) (Mean_Node,25.451,(c)) (45-semisquare,63')", "(H1,249.399,(r)) (Moon,25.417,(p)) (135-sesquisquare,61')\n(H1,249.399,(r)) (Pluto,204.395,(c)) (45-semisquare,0')", "(H4,334.216,(r)) (Sun,3.765,(p)) (30-semisextile,27')\n(H7,69.399,(r)) (Moon,279.355,(p)) (150-quincunx,3')\n(H4,334.216,(r)) (Sun,108.455,(c)) (135-sesquisquare,46')\n(H4,334.216,(r)) (Jupiter,183.183,(c)) (150-quincunx,62')", "(H1,249.399,(r)) (Neptune,339.749,(p)) (square,21')\n(H4,334.216,(r)) (Uranus,19.123,(p)) (45-semisquare,6')\n(H4,334.216,(r)) (Pluto,199.656,(c)) (135-sesquisquare,26')", '7', "(H4,334.216,(r)) (Mercury,4.254,(p)) (30-semisextile,2')\n(H4,334.216,(r)) (Venus,19.760,(p)) (45-semisquare,33')\n(H7,69.399,(r)) (Uranus,39.306,(p)) (30-semisextile,6')\n(H4,334.216,(r)) (Moon,198.749,(c)) (135-sesquisquare,28')\n(H4,334.216,(r)) (Pluto,184.112,(c)) (150-quincunx,6')\n(H7,69.399,(r)) (Mercury,100.419,(c)) (30-semisextile,61')\n(H7,69.399,(r)) (Uranus,203.666,(c)) (135-sesquisquare,44')", "(H1,249.399,(r)) (Mars,38.390,(c)) (150-quincunx,61')\n(H10,154.216,(r)) (Saturn,94.506,(c)) (sextile,17')\n(H10,154.216,(r)) (Neptune,245.210,(c)) (square,60')\n(H10,154.216,(r)) (Pluto,184.411,(c)) (30-semisextile,12')", "(H1,249.399,(r)) (Mercury,204.222,(c)) (45-semisquare,11')\n(H10,154.216,(r)) (Moon,213.138,(c)) (sextile,65')", "(H4,334.216,(r)) (Mercury,333.374,(p)) (conjunction,51')\n(H4,334.216,(r)) (Jupiter,34.748,(p)) (sextile,32')", "(H1,249.399,(r)) (Mars,204.842,(p)) (45-semisquare,27')\n(H10,154.216,(r)) (Neptune,244.029,(c)) (square,11')", "(H10,154.216,(r)) (Pluto,289.734,(p)) (135-sesquisquare,31')\n(H10,154.216,(r)) (Mean_Node,213.283,(c)) (sextile,56')", "(H1,249.399,(r)) (Sun,190.259,(c)) (sextile,52')\n(H10,154.216,(r)) (Jupiter,124.864,(c)) (30-semisextile,39')", 45]
