['Time', '0: 2008-09-05', '1: 2008-12-11', '2: 2009-01-14', '3: 2009-03-19', '4: 2013-12-12', '5: 2014-03-24', '6: 2015-05-27', '7: 2018-02-19', '8: 2021-04-06', '9: 2022-01-01', '10: 2022-01-03', '11: 2000-03-11', '12: 2023-10-04', '13: 2018-12-04', '14: 2016-12-29', 'Count']
['1997-11-16 14:02:00', '0', "(Saturn,14.319,(r)) (H10,314.283,(d)) (sextile,2')", "(Saturn,14.319,(r)) (H4,134.375,(d)) (trine,3')\n(H4,123.531,(r)) (Saturn,3.615,(c)) (trine,5')", "(Jupiter,314.560,(r)) (H4,134.548,(d)) (opposition,1')\n(H3,94.824,(r)) (Sun,244.859,(d)) (150-quincunx,2')", '4', '5', "(Sun,234.251,(r)) (H1,54.106,(d)) (opposition,9')\n(H8,246.629,(r)) (Moon,96.597,(d)) (150-quincunx,2')\n(H8,246.629,(r)) (Mars,291.709,(d)) (45-semisquare,5')\n(H1,37.181,(r)) (Sun,217.261,(c)) (opposition,5')", "(Jupiter,314.560,(r)) (H4,104.618,(c)) (150-quincunx,3')", '8', "(Mean_Node,166.131,(r)) (H6,211.191,(d)) (45-semisquare,4')\n(Mercury,252.791,(r)) (H1,12.722,(c)) (trine,4')", "(Mercury,252.791,(r)) (H1,12.717,(c)) (trine,4')", "(H4,123.531,(r)) (Mean_Node,168.566,(d)) (45-semisquare,2')", '12', "(Sun,234.251,(r)) (H10,324.281,(d)) (square,2')", '14', 215]
['1997-11-16 11:16:56', "(Mars,275.466,(r)) (H1,5.399,(d)) (square,4')\n(Mars,275.466,(r)) (H7,185.399,(d)) (square,4')", "(Mercury,252.630,(r)) (H1,342.678,(c)) (square,3')\n(Neptune,297.587,(r)) (H1,342.678,(c)) (45-semisquare,5')\n(H10,264.914,(r)) (Uranus,294.922,(c)) (30-semisextile,0')", "(Pluto,245.030,(r)) (H4,95.013,(d)) (150-quincunx,1')\n(Mercury,252.630,(r)) (H1,342.582,(c)) (square,3')\n(Mercury,252.630,(r)) (H7,162.582,(c)) (square,3')\n(Neptune,297.587,(r)) (H1,342.582,(c)) (45-semisquare,0')\n(Neptune,297.587,(r)) (H7,162.582,(c)) (135-sesquisquare,0')\n(H4,84.914,(r)) (Uranus,294.835,(c)) (150-quincunx,5')", "(Uranus,305.196,(r)) (H4,95.172,(d)) (150-quincunx,1')\n(Jupiter,314.547,(r)) (H4,74.595,(c)) (trine,3')\n(H3,56.299,(r)) (Pluto,236.229,(c)) (opposition,4')", '4', '5', "(Venus,280.751,(r)) (H4,100.788,(d)) (opposition,2')", '7', "(Mean_Node,166.137,(r)) (H4,106.144,(d)) (sextile,0')", "(Saturn,14.324,(r)) (H1,329.400,(c)) (45-semisquare,5')", '10', "(H3,56.299,(r)) (Sun,236.344,(d)) (opposition,3')\n(Sun,234.135,(r)) (H3,54.090,(c)) (opposition,3')", "(Neptune,297.587,(r)) (H1,327.643,(c)) (30-semisextile,3')", '13', '14', 251]
['1997-11-16 15:28:55', '0', "(Saturn,14.316,(r)) (H10,314.255,(c)) (sextile,4')", '2', "(Jupiter,314.568,(r)) (H3,104.641,(c)) (150-quincunx,4')", "(H1,58.415,(r)) (Saturn,358.390,(c)) (sextile,2')", "(Venus,280.912,(r)) (H3,130.868,(d)) (150-quincunx,3')\n(Mercury,252.875,(r)) (H7,222.827,(c)) (30-semisextile,3')", "(Venus,280.912,(r)) (H8,250.845,(c)) (30-semisextile,4')", "(Jupiter,314.568,(r)) (H3,134.738,(d)) (opposition,10')\n(H4,145.362,(r)) (Uranus,325.529,(d)) (opposition,10')\n(Uranus,305.201,(r)) (H4,125.304,(c)) (opposition,6')\n(H3,115.160,(r)) (Mean_Node,145.106,(c)) (30-semisextile,3')\n(H4,145.362,(r)) (Jupiter,295.348,(c)) (150-quincunx,1')", "(H1,58.415,(r)) (Uranus,283.447,(c)) (135-sesquisquare,2')\n(H7,238.415,(r)) (Uranus,283.447,(c)) (45-semisquare,2')", '9', "(H1,58.415,(r)) (Moon,103.355,(d)) (45-semisquare,4')\n(Uranus,305.201,(r)) (H1,35.181,(c)) (square,1')", "(H7,238.415,(r)) (Venus,283.474,(d)) (45-semisquare,4')", "(H2,86.754,(r)) (Saturn,41.708,(d)) (45-semisquare,3')\n(H2,86.754,(r)) (Pluto,221.780,(c)) (135-sesquisquare,2')", "(H10,325.362,(r)) (Pluto,265.430,(d)) (sextile,4')", "(Moon,81.412,(r)) (H10,306.403,(c)) (135-sesquisquare,1')", 221]
['1997-11-16 09:57:12', "(Saturn,14.327,(r)) (H1,344.320,(d)) (30-semisextile,0')\n(Saturn,14.327,(r)) (H7,164.320,(d)) (150-quincunx,0')", '1', '2', "(H4,66.337,(r)) (Venus,291.246,(d)) (135-sesquisquare,5')\n(Venus,280.700,(r)) (H4,55.629,(c)) (135-sesquisquare,4')", "(H1,333.277,(r)) (Moon,93.269,(d)) (trine,0')\n(Moon,78.216,(r)) (H12,288.215,(c)) (150-quincunx,0')\n(Pluto,245.028,(r)) (H3,19.977,(c)) (135-sesquisquare,3')", "(H7,153.277,(r)) (Mean_Node,183.213,(d)) (30-semisextile,4')", "(H1,333.277,(r)) (Saturn,33.354,(d)) (sextile,5')\n(H4,66.337,(r)) (Mars,291.426,(d)) (135-sesquisquare,5')", "(Sun,234.079,(r)) (H7,174.124,(d)) (sextile,3')", '8', '9', "(H1,333.277,(r)) (Venus,303.202,(d)) (30-semisextile,5')", '11', '12', "(Mercury,252.553,(r)) (H1,312.502,(c)) (sextile,3')\n(Mean_Node,166.140,(r)) (H10,226.190,(c)) (sextile,3')\n(H1,333.277,(r)) (Sun,213.247,(c)) (trine,2')", "(Jupiter,314.540,(r)) (H1,314.362,(c)) (conjunction,11')", 189]
['1997-11-16 09:40:16', "(H4,62.305,(r)) (Mercury,242.144,(c)) (opposition,10')", "(Mercury,252.536,(r)) (H10,252.596,(d)) (conjunction,4')\n(Neptune,297.585,(r)) (H10,252.596,(d)) (45-semisquare,1')\n(Moon,78.052,(r)) (H1,317.994,(c)) (trine,3')\n(H10,242.305,(r)) (Neptune,287.324,(c)) (45-semisquare,1')", "(Mercury,252.536,(r)) (H4,72.681,(d)) (opposition,9')\n(H4,62.305,(r)) (Neptune,287.239,(c)) (135-sesquisquare,4')", "(H7,148.940,(r)) (Moon,88.850,(d)) (sextile,5')", "(Moon,78.052,(r)) (H3,48.110,(d)) (30-semisextile,3')\n(Saturn,14.328,(r)) (H12,314.402,(d)) (sextile,4')\n(Saturn,14.328,(r)) (H12,284.288,(c)) (square,2')", '5', "(H4,62.305,(r)) (Moon,62.332,(c)) (conjunction,2')", '7', '8', "(H6,119.085,(r)) (Pluto,269.160,(d)) (150-quincunx,4')\n(Mars,275.415,(r)) (H1,305.470,(c)) (30-semisextile,3')", "(H1,328.940,(r)) (Uranus,328.922,(d)) (conjunction,1')", '11', '12', '13', '14', 212]
['1997-11-16 11:30:00', '0', "(Sun,234.144,(r)) (H1,9.131,(d)) (135-sesquisquare,1')\n(H1,357.605,(r)) (Mean_Node,177.676,(d)) (opposition,4')\n(H3,59.446,(r)) (Moon,89.503,(d)) (30-semisextile,3')\n(Mean_Node,166.136,(r)) (H1,346.105,(c)) (opposition,2')", "(H1,357.605,(r)) (Mean_Node,177.774,(d)) (opposition,10')\n(H7,177.605,(r)) (Mean_Node,177.774,(d)) (conjunction,10')\n(Mean_Node,166.136,(r)) (H1,346.009,(c)) (opposition,8')\n(Mean_Node,166.136,(r)) (H7,166.009,(c)) (conjunction,8')", "(H4,87.921,(r)) (Mean_Node,177.957,(d)) (square,2')", "(Saturn,14.324,(r)) (H1,14.314,(d)) (conjunction,1')\n(Saturn,14.324,(r)) (H3,74.346,(d)) (sextile,1')", "(Jupiter,314.548,(r)) (H3,74.601,(d)) (trine,3')\n(Jupiter,314.548,(r)) (H7,194.602,(d)) (trine,3')\n(Venus,280.759,(r)) (H7,160.666,(c)) (trine,6')\n(H3,59.446,(r)) (Mean_Node,149.405,(c)) (square,2')", '6', '7', "(Moon,79.112,(r)) (H4,109.201,(d)) (30-semisextile,5')\n(Uranus,305.197,(r)) (H12,350.173,(d)) (45-semisquare,1')", "(H1,357.605,(r)) (Mars,297.690,(d)) (sextile,5')", '10', "(H7,177.605,(r)) (Jupiter,312.532,(c)) (135-sesquisquare,4')", "(H2,29.255,(r)) (Mars,299.343,(d)) (square,5')", '13', '14', 320]
['1997-11-16 07:53:12', '0', "(H1,302.551,(r)) (Pluto,257.593,(d)) (45-semisquare,2')\n(H3,3.653,(r)) (Saturn,3.654,(c)) (conjunction,0')", "(Saturn,14.332,(r)) (H12,284.291,(d)) (square,2')", "(Moon,77.016,(r)) (H4,47.027,(d)) (30-semisextile,1')\n(Sun,233.993,(r)) (H4,23.991,(c)) (150-quincunx,0')", "(H10,215.689,(r)) (Mars,260.781,(c)) (45-semisquare,5')", "(H7,122.551,(r)) (Moon,92.512,(d)) (30-semisextile,2')\n(Mean_Node,166.144,(r)) (H3,346.305,(c)) (opposition,10')\n(H7,122.551,(r)) (Moon,62.469,(c)) (sextile,5')", "(Pluto,245.025,(r)) (H12,290.102,(d)) (45-semisquare,5')", "(Venus,280.620,(r)) (H4,55.688,(d)) (135-sesquisquare,4')\n(Jupiter,314.530,(r)) (H4,14.573,(c)) (sextile,3')", '8', "(Saturn,14.332,(r)) (H10,239.373,(d)) (135-sesquisquare,3')\n(H6,94.179,(r)) (Mercury,274.011,(d)) (opposition,10')", '10', '11', "(Neptune,297.584,(r)) (H1,327.590,(d)) (30-semisextile,0')\n(H10,215.689,(r)) (Mercury,275.598,(d)) (sextile,5')", '13', '14', 178]
['1997-11-16 07:48:31', '0', "(H10,214.481,(r)) (Sun,244.531,(d)) (30-semisextile,3')", "(H4,34.481,(r)) (Mean_Node,154.541,(c)) (trine,4')", "(H7,121.441,(r)) (Mercury,241.427,(c)) (trine,1')", '4', "(Moon,76.970,(r)) (H7,137.023,(d)) (sextile,3')\n(H3,2.391,(r)) (Moon,92.474,(d)) (square,5')\n(H3,2.391,(r)) (Moon,62.427,(c)) (sextile,2')", "(Mean_Node,166.144,(r)) (H4,16.218,(c)) (150-quincunx,4')\n(H4,34.481,(r)) (Mars,259.449,(c)) (135-sesquisquare,2')", '7', "(Neptune,297.584,(r)) (H4,57.542,(d)) (trine,3')\n(H4,34.481,(r)) (Venus,259.503,(c)) (135-sesquisquare,1')", '9', '10', '11', "(Neptune,297.584,(r)) (H2,357.572,(d)) (sextile,1')\n(H2,330.695,(r)) (Uranus,330.549,(d)) (conjunction,9')\n(Mars,275.356,(r)) (H2,305.275,(c)) (30-semisextile,5')\n(Uranus,305.193,(r)) (H2,305.275,(c)) (conjunction,5')", "(Mercury,252.428,(r)) (H10,192.470,(c)) (sextile,3')", "(Jupiter,314.529,(r)) (H10,194.525,(c)) (trine,0')", 226]
['1997-11-16 07:23:12', "(H1,295.458,(r)) (Mars,265.546,(c)) (30-semisextile,5')\n(H7,115.458,(r)) (Mars,265.546,(c)) (150-quincunx,5')", "(H10,207.853,(r)) (Mean_Node,177.842,(d)) (30-semisextile,1')\n(Mean_Node,166.145,(r)) (H10,196.232,(c)) (30-semisextile,5')", "(H4,27.853,(r)) (Mean_Node,177.940,(d)) (150-quincunx,5')\n(Mean_Node,166.145,(r)) (H4,16.133,(c)) (150-quincunx,1')", '3', '4', "(Jupiter,314.527,(r)) (H4,44.444,(d)) (square,5')\n(H3,355.541,(r)) (Venus,295.602,(d)) (sextile,4')\n(H7,115.458,(r)) (Venus,295.602,(d)) (opposition,9')\n(Venus,280.601,(r)) (H4,10.607,(c)) (square,0')\n(Venus,280.601,(r)) (H7,100.546,(c)) (opposition,3')", "(H1,295.458,(r)) (Sun,250.546,(d)) (45-semisquare,5')", "(Jupiter,314.527,(r)) (H7,134.567,(d)) (opposition,2')\n(H3,355.541,(r)) (Jupiter,295.555,(c)) (sextile,1')\n(H7,115.458,(r)) (Jupiter,295.555,(c)) (opposition,6')", "(H1,295.458,(r)) (Moon,55.449,(c)) (trine,1')\n(H7,115.458,(r)) (Moon,55.449,(c)) (sextile,1')", "(H6,87.279,(r)) (Mars,297.347,(d)) (150-quincunx,4')\n(Pluto,245.024,(r)) (H6,65.067,(c)) (opposition,3')", '10', '11', '12', '13', '14', 242]
['1997-11-16 03:10:15', '0', '1', '2', "(H7,56.194,(r)) (Jupiter,326.162,(d)) (square,2')", '4', "(H3,291.277,(r)) (Uranus,321.369,(d)) (30-semisextile,6')\n(H4,320.052,(r)) (Uranus,289.978,(c)) (30-semisextile,4')\n(H7,56.194,(r)) (Mercury,236.180,(c)) (opposition,1')", "(H4,320.052,(r)) (Mean_Node,185.098,(d)) (135-sesquisquare,3')\n(H8,84.145,(r)) (Pluto,263.974,(d)) (opposition,10')", "(Venus,280.439,(r)) (H3,310.409,(d)) (30-semisextile,2')", "(Moon,74.266,(r)) (H4,344.271,(d)) (square,0')\n(Saturn,14.342,(r)) (H4,344.271,(d)) (30-semisextile,4')\n(H4,320.052,(r)) (Neptune,320.109,(d)) (conjunction,3')\n(H4,320.052,(r)) (Saturn,350.106,(c)) (30-semisextile,3')", '9', '10', "(H7,56.194,(r)) (Sun,236.062,(d)) (opposition,8')\n(Sun,233.795,(r)) (H7,53.927,(c)) (opposition,8')", "(H1,236.194,(r)) (Uranus,281.253,(c)) (45-semisquare,4')", "(Mean_Node,166.155,(r)) (H1,256.098,(d)) (square,3')\n(Pluto,245.017,(r)) (H1,214.939,(c)) (30-semisextile,5')", "(Moon,74.266,(r)) (H1,254.316,(d)) (opposition,3')", 251]
['1997-11-16 07:18:56', "(H4,26.726,(r)) (Saturn,26.762,(d)) (conjunction,2')", "(Saturn,14.333,(r)) (H1,284.347,(c)) (square,1')\n(Mean_Node,166.145,(r)) (H12,256.203,(c)) (square,3')", "(Saturn,14.333,(r)) (H1,284.262,(c)) (square,4')\n(Saturn,14.333,(r)) (H7,104.262,(c)) (square,4')\n(Mean_Node,166.145,(r)) (H12,256.118,(c)) (square,2')", "(Uranus,305.192,(r)) (H7,125.016,(d)) (opposition,11')\n(Pluto,245.024,(r)) (H7,125.016,(d)) (trine,0')\n(Mercury,252.399,(r)) (H3,342.412,(c)) (square,1')\n(H4,26.726,(r)) (Pluto,236.703,(c)) (150-quincunx,1')", "(H10,206.726,(r)) (Mercury,266.684,(d)) (sextile,3')", "(H7,114.458,(r)) (Sun,249.457,(d)) (135-sesquisquare,0')", "(H4,26.726,(r)) (Venus,296.682,(d)) (square,3')\n(H4,26.726,(r)) (Saturn,356.734,(c)) (30-semisextile,0')", "(Uranus,305.192,(r)) (H4,5.258,(c)) (sextile,4')", "(Mars,275.340,(r)) (H4,50.290,(d)) (135-sesquisquare,3')\n(H4,26.726,(r)) (Mars,296.655,(d)) (square,4')", '9', '10', '11', "(H10,206.726,(r)) (Mars,251.728,(c)) (45-semisquare,0')", "(Saturn,14.333,(r)) (H1,314.281,(d)) (sextile,3')\n(H1,294.458,(r)) (Mars,294.490,(d)) (conjunction,2')\n(H10,206.726,(r)) (Pluto,266.760,(d)) (sextile,2')\n(Mars,275.340,(r)) (H1,275.320,(c)) (conjunction,1')\n(H1,294.458,(r)) (Mean_Node,144.443,(c)) (150-quincunx,1')", "(Mercury,252.399,(r)) (H1,312.421,(d)) (sextile,1')\n(Mean_Node,166.145,(r)) (H10,226.108,(d)) (sextile,2')", 395]
['1997-11-16 01:34:31', "(H1,211.472,(r)) (Mercury,241.514,(c)) (30-semisextile,2')\n(H7,31.472,(r)) (Mercury,241.514,(c)) (150-quincunx,2')", "(Mean_Node,166.158,(r)) (H10,106.179,(c)) (sextile,1')\n(Mean_Node,166.158,(r)) (H12,166.190,(c)) (conjunction,2')", "(Mean_Node,166.158,(r)) (H4,286.094,(c)) (trine,4')\n(Mean_Node,166.158,(r)) (H12,166.089,(c)) (conjunction,4')", '3', "(H3,269.124,(r)) (Moon,59.059,(c)) (150-quincunx,4')\n(H10,116.443,(r)) (Mercury,236.466,(c)) (trine,1')", "(Mercury,252.063,(r)) (H4,312.115,(d)) (sextile,3')\n(H3,269.124,(r)) (Moon,89.034,(d)) (opposition,5')\n(H7,31.472,(r)) (Jupiter,331.438,(d)) (sextile,2')", "(Moon,73.333,(r)) (H4,313.269,(d)) (trine,4')\n(Venus,280.377,(r)) (H4,280.283,(c)) (conjunction,6')\n(Saturn,14.345,(r)) (H8,44.430,(c)) (30-semisextile,5')\n(H4,296.443,(r)) (Saturn,356.408,(c)) (sextile,2')", '7', "(H4,296.443,(r)) (Mars,296.619,(d)) (conjunction,11')\n(Pluto,245.015,(r)) (H4,274.964,(c)) (30-semisextile,3')", "(H1,211.472,(r)) (Sun,256.537,(d)) (45-semisquare,4')", "(H1,211.472,(r)) (Sun,256.542,(d)) (45-semisquare,4')\n(Uranus,305.185,(r)) (H1,185.253,(c)) (trine,4')", '11', '12', "(Sun,233.728,(r)) (H1,188.660,(c)) (45-semisquare,4')", "(H1,211.472,(r)) (Moon,91.537,(d)) (trine,4')\n(H3,269.124,(r)) (Mercury,269.107,(d)) (conjunction,1')\n(H10,116.443,(r)) (Jupiter,296.325,(c)) (opposition,7')", 369]
['1997-11-16 01:35:43', "(Venus,280.378,(r)) (H12,190.452,(d)) (square,4')", "(Moon,73.344,(r)) (H1,223.274,(d)) (150-quincunx,4')\n(Pluto,245.015,(r)) (H1,199.934,(c)) (45-semisquare,5')", "(Moon,73.344,(r)) (H1,223.369,(d)) (150-quincunx,1')\n(Moon,73.344,(r)) (H7,43.369,(d)) (30-semisextile,1')", "(Mean_Node,166.158,(r)) (H4,286.213,(c)) (trine,3')\n(H4,296.729,(r)) (Pluto,236.807,(c)) (sextile,5')", "(Mercury,252.064,(r)) (H10,132.141,(d)) (trine,5')\n(Saturn,14.345,(r)) (H1,194.474,(c)) (opposition,8')", "(Jupiter,314.498,(r)) (H3,254.521,(c)) (sextile,1')", "(H4,296.729,(r)) (Venus,296.746,(d)) (conjunction,1')", "(H3,269.400,(r)) (Venus,299.314,(d)) (30-semisextile,5')", "(H4,296.729,(r)) (Mars,296.619,(d)) (conjunction,7')\n(Mars,275.160,(r)) (H4,275.240,(c)) (conjunction,5')\n(Uranus,305.185,(r)) (H4,275.240,(c)) (30-semisextile,3')", "(Mars,275.160,(r)) (H10,140.136,(d)) (135-sesquisquare,1')", '10', '11', "(H10,116.729,(r)) (Mars,251.637,(c)) (135-sesquisquare,6')", '13', "(Mercury,252.064,(r)) (H3,251.971,(c)) (conjunction,6')", 245]
['1997-11-16 11:36:15', "(H1,359.266,(r)) (Moon,89.314,(d)) (square,3')\n(H4,89.363,(r)) (Moon,89.314,(d)) (conjunction,3')\n(H7,179.266,(r)) (Moon,89.314,(d)) (square,3')", "(Moon,79.172,(r)) (H10,259.330,(c)) (opposition,9')\n(Mars,275.476,(r)) (H3,50.401,(c)) (135-sesquisquare,5')", "(Moon,79.172,(r)) (H4,79.245,(c)) (conjunction,4')", "(Moon,79.172,(r)) (H4,79.086,(c)) (conjunction,5')", "(Mercury,252.649,(r)) (H1,342.591,(c)) (square,4')", "(Mean_Node,166.136,(r)) (H3,76.056,(d)) (square,5')\n(Jupiter,314.548,(r)) (H4,74.507,(c)) (trine,2')\n(H4,89.363,(r)) (Mean_Node,149.396,(c)) (sextile,2')", "(H1,359.266,(r)) (Neptune,314.292,(d)) (45-semisquare,2')\n(H4,89.363,(r)) (Neptune,314.292,(d)) (135-sesquisquare,4')", "(H3,60.946,(r)) (Moon,60.811,(c)) (conjunction,8')", "(Uranus,305.197,(r)) (H1,335.111,(c)) (30-semisextile,5')\n(Uranus,305.197,(r)) (H7,155.111,(c)) (150-quincunx,5')\n(Pluto,245.031,(r)) (H1,335.111,(c)) (square,5')\n(Pluto,245.031,(r)) (H7,155.111,(c)) (square,5')", "(Sun,234.149,(r)) (H1,24.209,(d)) (150-quincunx,4')\n(H6,147.708,(r)) (Mars,297.699,(d)) (150-quincunx,1')", "(Sun,234.149,(r)) (H1,24.214,(d)) (150-quincunx,4')", '11', "(H1,359.266,(r)) (Mars,299.352,(d)) (sextile,5')\n(H2,30.870,(r)) (Uranus,330.903,(d)) (sextile,2')\n(H10,269.363,(r)) (Mars,299.352,(d)) (30-semisextile,1')", '13', "(Moon,79.172,(r)) (H1,19.093,(d)) (sextile,5')", 337]
['1997-11-16 01:13:51', "(H4,291.542,(r)) (Mercury,261.551,(d)) (30-semisextile,1')", "(Saturn,14.346,(r)) (H3,254.264,(c)) (trine,5')", "(Venus,280.364,(r)) (H12,160.405,(c)) (trine,2')", "(H3,264.364,(r)) (Moon,84.277,(d)) (opposition,5')", "(Mars,275.148,(r)) (H12,155.151,(c)) (trine,0')", "(H4,291.542,(r)) (Uranus,321.503,(d)) (30-semisextile,2')\n(H7,25.879,(r)) (Venus,265.805,(c)) (trine,4')", "(Moon,73.131,(r)) (H8,73.089,(d)) (conjunction,3')", '7', "(Mars,275.148,(r)) (H1,230.074,(d)) (45-semisquare,4')\n(Mars,275.148,(r)) (H7,50.074,(d)) (135-sesquisquare,4')", '9', "(Jupiter,314.496,(r)) (H10,134.601,(d)) (opposition,6')\n(Jupiter,314.496,(r)) (H1,179.430,(c)) (135-sesquisquare,4')\n(Jupiter,314.496,(r)) (H10,89.535,(c)) (135-sesquisquare,2')\n(H10,111.542,(r)) (Jupiter,291.617,(c)) (opposition,5')", "(Sun,233.713,(r)) (H4,293.695,(d)) (sextile,1')\n(H7,25.879,(r)) (Sun,235.970,(d)) (150-quincunx,5')", "(Neptune,297.578,(r)) (H1,177.491,(c)) (trine,5')", "(H10,111.542,(r)) (Mercury,231.631,(c)) (trine,5')", "(H3,264.364,(r)) (Uranus,324.317,(d)) (sextile,3')\n(H1,205.879,(r)) (Moon,55.916,(c)) (150-quincunx,2')\n(H1,205.879,(r)) (Mean_Node,145.836,(c)) (sextile,3')", 284]
['1997-11-16 01:52:47', "(H4,300.826,(r)) (Venus,270.821,(c)) (30-semisextile,0')", '1', '2', '3', '4', '5', '6', "(Mercury,252.081,(r)) (H4,282.023,(c)) (30-semisextile,3')\n(H3,273.325,(r)) (Sun,213.233,(c)) (sextile,6')", '8', '9', "(H1,216.344,(r)) (Moon,96.260,(d)) (trine,5')\n(Venus,280.389,(r)) (H1,190.384,(c)) (square,0')", '11', '12', "(Neptune,297.579,(r)) (H1,237.505,(d)) (sextile,4')\n(H10,120.826,(r)) (Mercury,270.866,(d)) (150-quincunx,2')", '14', 90]
['1997-11-16 15:02:47', '0', "(H10,318.650,(r)) (Saturn,3.689,(c)) (45-semisquare,2')", "(H4,138.650,(r)) (Saturn,3.591,(c)) (135-sesquisquare,4')", '3', "(Pluto,245.037,(r)) (H10,335.088,(d)) (square,3')\n(Mars,275.585,(r)) (H12,5.594,(c)) (square,1')", '5', "(H1,52.153,(r)) (Moon,97.100,(d)) (45-semisquare,3')\n(Uranus,305.201,(r)) (H1,35.141,(c)) (square,4')", "(Venus,280.896,(r)) (H7,250.978,(d)) (30-semisextile,5')", "(Mercury,252.850,(r)) (H4,162.785,(d)) (square,4')", '9', "(Jupiter,314.565,(r)) (H1,74.503,(d)) (trine,4')", "(Sun,234.293,(r)) (H7,234.347,(d)) (conjunction,3')\n(Moon,81.161,(r)) (H3,111.112,(d)) (30-semisextile,3')\n(H4,138.650,(r)) (Mean_Node,168.576,(d)) (30-semisextile,4')\n(H7,232.153,(r)) (Sun,232.099,(c)) (conjunction,3')", "(Saturn,14.316,(r)) (H2,104.240,(d)) (square,5')\n(Mean_Node,166.128,(r)) (H1,76.091,(d)) (square,2')\n(H10,318.650,(r)) (Neptune,273.685,(c)) (45-semisquare,2')", '13', '14', 214]
['1997-11-16 05:53:44', "(H1,274.761,(r)) (Mean_Node,154.811,(c)) (trine,3')\n(H4,3.746,(r)) (Saturn,3.901,(c)) (conjunction,9')\n(H7,94.761,(r)) (Mean_Node,154.811,(c)) (sextile,3')", "(H10,183.746,(r)) (Saturn,3.615,(c)) (opposition,8')", '2', "(Moon,75.857,(r)) (H4,15.864,(d)) (sextile,0')\n(H7,94.761,(r)) (Sun,244.761,(d)) (150-quincunx,0')", "(H3,331.687,(r)) (Moon,61.645,(c)) (square,3')", "(H4,3.746,(r)) (Mean_Node,183.575,(d)) (opposition,10')\n(Mean_Node,166.149,(r)) (H4,346.222,(c)) (opposition,4')", "(H1,274.761,(r)) (Mean_Node,184.829,(d)) (square,4')\n(Moon,75.857,(r)) (H8,105.930,(c)) (30-semisextile,4')", '7', '8', "(H10,183.746,(r)) (Mercury,228.756,(c)) (45-semisquare,1')", "(H10,183.746,(r)) (Mercury,228.751,(c)) (45-semisquare,0')", '11', "(Mean_Node,166.149,(r)) (H10,211.085,(d)) (45-semisquare,4')", "(Sun,233.909,(r)) (H1,293.887,(d)) (sextile,1')", "(H1,274.761,(r)) (Sun,214.733,(c)) (sextile,2')", 236]
['1997-11-16 05:34:47', '0', "(Mercury,252.298,(r)) (H12,252.195,(d)) (conjunction,6')\n(Moon,75.673,(r)) (H3,315.710,(c)) (trine,2')", "(Mercury,252.298,(r)) (H12,252.281,(d)) (conjunction,1')\n(Venus,280.531,(r)) (H1,280.496,(d)) (conjunction,2')\n(Venus,280.531,(r)) (H4,10.548,(d)) (square,1')\n(Venus,280.531,(r)) (H7,100.496,(d)) (opposition,2')\n(Uranus,305.190,(r)) (H1,260.271,(c)) (45-semisquare,5')\n(Uranus,305.190,(r)) (H7,80.271,(c)) (135-sesquisquare,5')\n(H1,270.410,(r)) (Venus,270.486,(c)) (conjunction,5')\n(H7,90.410,(r)) (Venus,270.486,(c)) (opposition,5')", "(Venus,280.531,(r)) (H7,100.654,(d)) (opposition,7')\n(H3,326.772,(r)) (Moon,86.855,(d)) (trine,5')\n(Uranus,305.190,(r)) (H7,80.111,(c)) (135-sesquisquare,5')\n(H7,90.410,(r)) (Venus,270.328,(c)) (opposition,5')", "(Moon,75.673,(r)) (H1,255.764,(c)) (opposition,5')", "(Mean_Node,166.149,(r)) (H4,16.074,(d)) (150-quincunx,5')\n(H3,326.772,(r)) (Mercury,266.811,(d)) (sextile,2')\n(Moon,75.673,(r)) (H7,75.506,(c)) (conjunction,10')\n(Venus,280.531,(r)) (H3,310.552,(c)) (30-semisextile,1')", "(Saturn,14.336,(r)) (H8,134.302,(d)) (trine,2')\n(Saturn,14.336,(r)) (H1,254.421,(c)) (trine,5')", "(H7,90.410,(r)) (Mercury,270.350,(d)) (opposition,4')", '8', '9', '10', '11', '12', '13', "(H10,178.574,(r)) (Moon,58.546,(c)) (trine,2')", 336]
['1997-11-16 09:14:47', '0', "(H3,25.471,(r)) (Mars,265.394,(c)) (trine,5')", '2', "(H7,142.499,(r)) (Mercury,262.534,(d)) (trine,2')", '4', '5', "(Neptune,297.585,(r)) (H4,72.576,(d)) (135-sesquisquare,1')\n(Uranus,305.194,(r)) (H8,155.199,(c)) (150-quincunx,0')", "(H3,25.471,(r)) (Mean_Node,145.416,(c)) (trine,3')\n(H7,142.499,(r)) (Venus,262.475,(c)) (trine,1')", "(Moon,77.806,(r)) (H4,77.942,(d)) (conjunction,8')\n(Mean_Node,166.141,(r)) (H1,346.179,(d)) (opposition,2')\n(Mean_Node,166.141,(r)) (H7,166.179,(d)) (conjunction,2')", '9', '10', "(H4,56.159,(r)) (Sun,236.273,(d)) (opposition,7')\n(Sun,234.050,(r)) (H4,53.936,(c)) (opposition,7')", "(Uranus,305.194,(r)) (H10,260.213,(d)) (45-semisquare,1')\n(H1,322.499,(r)) (Neptune,322.386,(d)) (conjunction,7')", "(Mars,275.401,(r)) (H10,215.389,(c)) (sextile,1')", '14', 238]
