['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 02:53:20', "(H5,135.666,(r)) (Sun,315.507,(c)) (opposition,9.56')", "(H10,293.218,(r)) (Pluto,113.324,(d)) (opposition,6.33')", '2', '3', "(Moon,315.934,(r)) (H10,315.771,(d)) (conjunction,9.77')", '5', "(H5,135.666,(r)) (Jupiter,75.594,(c)) (sextile,4.33')", "(H4,113.218,(r)) (Moon,23.178,(d)) (square,2.40')", "(Jupiter,123.685,(r)) (H1,303.773,(c)) (opposition,5.31')", '9', 6]
['1813-05-22 04:53:36', '0', '1', "(Mean_Node,134.339,(r)) (H10,314.501,(c)) (opposition,9.68')", '3', "(Moon,317.002,(r)) (POF,317.003,(c)) (conjunction,0.02')\n(Venus,59.776,(r)) (H10,299.858,(c)) (trine,4.91')", '5', '6', '7', '8', '9', 3]
['1813-05-22 07:52:07', '0', '1', '2', "(H10,10.845,(r)) (Mercury,10.842,(c)) (conjunction,0.16')", '4', "(H8,320.232,(r)) (Pluto,320.175,(c)) (conjunction,3.42')", '6', "(H7,303.679,(r)) (Pluto,303.663,(c)) (conjunction,0.95')", '8', '9', 3]
['1813-05-22 20:25:52', "(POF,162.152,(r)) (Mercury,342.037,(c)) (opposition,6.91')", "(Uranus,235.713,(r)) (H8,55.663,(c)) (opposition,3.00')", '2', "(Venus,60.572,(r)) (H7,60.712,(c)) (conjunction,8.39')", "(Venus,60.572,(r)) (H7,60.437,(c)) (conjunction,8.07')", "(Moon,325.368,(r)) (H4,55.397,(d)) (square,1.75')", "(H4,20.485,(r)) (Sun,20.536,(c)) (conjunction,3.07')", '7', "(POF,162.152,(r)) (Uranus,282.228,(d)) (trine,4.52')", "(H5,44.438,(r)) (Uranus,284.500,(d)) (trine,3.74')", 8]
['1813-05-22 05:54:00', '0', "(Neptune,254.570,(r)) (POF,74.606,(d)) (opposition,2.15')", '2', '3', "(H10,338.735,(r)) (Moon,338.722,(d)) (conjunction,0.78')", "(Mars,303.917,(r)) (H4,123.891,(c)) (opposition,1.62')", '6', '7', '8', "(Uranus,235.738,(r)) (POF,295.745,(c)) (sextile,0.38')\n(H5,193.712,(r)) (Mars,253.709,(c)) (sextile,0.15')", 5]
['1813-05-22 11:43:20', '0', "(Sun,60.920,(r)) (H8,60.816,(d)) (conjunction,6.24')\n(Mean_Node,134.324,(r)) (H10,134.185,(d)) (conjunction,8.38')", '2', '3', '4', "(H8,6.344,(r)) (Pluto,6.510,(d)) (conjunction,9.97')\n(Moon,320.661,(r)) (H1,140.486,(c)) (opposition,10.49')", "(H5,286.444,(r)) (Jupiter,166.518,(d)) (trine,4.46')", '7', "(Uranus,235.728,(r)) (H5,235.627,(c)) (conjunction,6.09')", '9', 6]
['1813-05-22 12:43:12', "(H10,83.512,(r)) (Mercury,83.457,(d)) (conjunction,3.27')", "(H8,18.324,(r)) (Moon,18.191,(d)) (conjunction,7.98')", '2', "(H10,83.512,(r)) (Jupiter,143.482,(d)) (sextile,1.81')", "(H7,355.006,(r)) (Mercury,54.914,(d)) (sextile,5.53')", "(Moon,321.198,(r)) (H4,231.229,(c)) (square,1.88')", '6', "(Mars,304.027,(r)) (POF,123.933,(d)) (opposition,5.67')", "(H5,299.605,(r)) (Mean_Node,179.532,(d)) (trine,4.39')", '9', 7]
['1813-05-22 19:09:59', '0', "(Mean_Node,134.308,(r)) (H1,314.382,(d)) (opposition,4.43')", '2', "(H10,179.888,(r)) (Moon,299.883,(c)) (trine,0.30')", '4', "(H8,98.240,(r)) (Mean_Node,98.222,(c)) (conjunction,1.06')", '6', '7', "(Mean_Node,134.308,(r)) (H5,74.255,(d)) (sextile,3.18')", "(H5,27.413,(r)) (Mean_Node,207.368,(d)) (opposition,2.69')", 5]
['1813-05-22 08:29:20', '0', "(H8,327.584,(r)) (Mars,237.676,(c)) (square,5.53')", '2', '3', '4', '5', '6', '7', '8', '9', 1]
['1813-05-22 08:46:08', '0', '1', "(Mars,303.964,(r)) (H10,33.996,(d)) (square,1.96')", '3', '4', "(Venus,59.974,(r)) (H4,239.834,(d)) (opposition,8.38')\n(Mars,303.964,(r)) (H8,303.982,(c)) (conjunction,1.08')", "(H5,244.715,(r)) (Pluto,304.784,(c)) (sextile,4.18')", '7', "(Sun,60.802,(r)) (H5,180.709,(c)) (trine,5.60')", '9', 5]
['1813-05-22 15:31:28', '0', "(POF,106.385,(r)) (Mars,16.461,(d)) (square,4.58')", "(Saturn,288.904,(r)) (H1,198.961,(c)) (square,3.42')", '3', "(H5,337.138,(r)) (Mean_Node,157.192,(d)) (opposition,3.24')", '5', '6', "(POF,106.385,(r)) (Venus,106.553,(d)) (conjunction,10.09')\n(Neptune,254.559,(r)) (H4,254.512,(c)) (conjunction,2.87')", '8', "(Venus,60.320,(r)) (H4,0.384,(d)) (sextile,3.82')\n(Jupiter,123.763,(r)) (H1,243.805,(d)) (trine,2.49')\n(Uranus,235.722,(r)) (POF,55.551,(c)) (opposition,10.24')", 8]
['1813-05-22 00:54:23', '0', '1', "(Sun,60.487,(r)) (H1,330.430,(c)) (square,3.42')", "(H10,265.639,(r)) (POF,265.783,(d)) (conjunction,8.66')", "(Jupiter,123.672,(r)) (H7,123.748,(c)) (conjunction,4.51')", "(Saturn,288.926,(r)) (H1,289.018,(c)) (conjunction,5.51')", '6', "(Moon,314.879,(r)) (H4,134.702,(d)) (opposition,10.58')", '8', '9', 5]
['1813-05-21 23:40:08', "(Jupiter,123.665,(r)) (H7,243.579,(d)) (trine,5.17')", '1', "(H10,248.377,(r)) (Sun,68.534,(d)) (opposition,9.40')\n(Sun,60.438,(r)) (H10,240.553,(c)) (opposition,6.90')", '3', "(Venus,59.508,(r)) (H7,179.534,(d)) (trine,1.58')", "(POF,204.760,(r)) (H1,24.844,(d)) (opposition,5.04')\n(H4,68.377,(r)) (POF,248.231,(d)) (opposition,8.77')", "(Uranus,235.749,(r)) (H4,115.785,(d)) (trine,2.15')", "(Neptune,254.576,(r)) (H7,74.693,(c)) (opposition,7.00')", '8', '9', 8]
['1813-05-22 14:01:52', '0', "(Pluto,350.511,(r)) (H10,170.621,(d)) (opposition,6.58')", '2', '3', '4', "(Sun,61.012,(r)) (H8,60.924,(d)) (conjunction,5.33')\n(Mean_Node,134.319,(r)) (H4,314.319,(d)) (opposition,0.00')", '6', '7', "(Moon,321.905,(r)) (POF,141.756,(d)) (opposition,8.92')", '9', 4]
['1813-05-22 01:42:31', "(Jupiter,123.677,(r)) (H5,63.726,(c)) (sextile,2.92')", "(H8,236.721,(r)) (Moon,56.613,(d)) (opposition,6.45')\n(H10,276.715,(r)) (Saturn,6.721,(d)) (square,0.37')", '2', "(Venus,59.612,(r)) (H7,239.462,(d)) (opposition,9.01')", "(Moon,315.305,(r)) (H10,255.393,(c)) (sextile,5.24')", "(Venus,59.612,(r)) (POF,239.738,(c)) (opposition,7.55')", '6', '7', '8', '9', 6]
['1813-05-22 08:18:32', "(Mean_Node,134.332,(r)) (H10,74.356,(d)) (sextile,1.46')", '1', "(Mean_Node,134.332,(r)) (H1,134.203,(d)) (conjunction,7.71')\n(Moon,318.829,(r)) (H8,318.956,(c)) (conjunction,7.65')\n(H1,128.392,(r)) (Mean_Node,128.274,(c)) (conjunction,7.04')", "(H5,237.397,(r)) (Mean_Node,117.399,(c)) (trine,0.13')", '4', '5', '6', '7', '8', "(Moon,318.829,(r)) (H4,138.915,(c)) (opposition,5.13')", 6]
['1813-05-22 15:05:11', '0', '1', "(Saturn,288.904,(r)) (H10,108.735,(c)) (opposition,10.14')\n(H10,116.505,(r)) (Mars,296.658,(c)) (opposition,9.18')", "(Mercury,36.131,(r)) (H7,36.095,(d)) (conjunction,2.15')\n(Jupiter,123.761,(r)) (POF,123.711,(d)) (conjunction,2.98')", "(Jupiter,123.761,(r)) (H7,3.786,(c)) (trine,1.53')", '5', '6', '7', '8', '9', 5]
['1813-05-22 06:50:31', '0', '1', '2', "(Mercury,35.739,(r)) (POF,35.907,(d)) (conjunction,10.09')\n(H5,211.829,(r)) (Sun,31.719,(c)) (opposition,6.61')", '4', "(Moon,318.044,(r)) (H4,137.941,(c)) (opposition,6.16')", "(Mars,303.933,(r)) (H1,63.998,(c)) (trine,3.95')", '7', '8', '9', 4]
['1813-05-22 04:50:39', "(H10,322.108,(r)) (Mean_Node,82.135,(c)) (trine,1.63')", "(H8,283.741,(r)) (Pluto,283.771,(c)) (conjunction,1.82')", "(Sun,60.645,(r)) (H10,330.652,(d)) (square,0.41')", '3', "(H5,172.659,(r)) (Mean_Node,112.619,(c)) (sextile,2.44')", "(Saturn,288.920,(r)) (H4,108.779,(c)) (opposition,8.47')", '6', '7', "(H1,87.505,(r)) (Moon,267.532,(c)) (opposition,1.62')", "(Sun,60.645,(r)) (H5,240.747,(d)) (opposition,6.10')", 7]
['1813-05-21 23:57:12', '0', "(POF,212.395,(r)) (H12,32.274,(d)) (opposition,7.22')\n(H1,318.472,(r)) (Saturn,228.477,(c)) (square,0.35')", '2', '3', '4', "(Mars,303.821,(r)) (H1,33.768,(d)) (square,3.18')", '6', '7', "(Moon,314.372,(r)) (POF,134.399,(c)) (opposition,1.61')\n(Mean_Node,134.350,(r)) (POF,134.399,(c)) (conjunction,2.92')", "(Jupiter,123.667,(r)) (H4,123.826,(d)) (conjunction,9.54')", 6]
['1813-05-22 07:47:03', '0', '1', "(Uranus,235.735,(r)) (H8,325.725,(d)) (square,0.60')", '3', '4', '5', '6', "(Mean_Node,134.333,(r)) (H4,134.301,(c)) (conjunction,1.92')", "(Jupiter,123.715,(r)) (H4,243.684,(d)) (trine,1.86')", '9', 3]
['1813-05-22 13:53:04', '0', "(Uranus,235.724,(r)) (H1,235.708,(d)) (conjunction,0.98')\n(Mars,304.046,(r)) (H10,33.969,(c)) (square,4.63')", '2', '3', '4', '5', "(H5,314.999,(r)) (Venus,14.917,(c)) (sextile,4.90')", "(Venus,60.236,(r)) (H4,330.290,(d)) (square,3.25')\n(POF,88.201,(r)) (Mean_Node,88.242,(c)) (conjunction,2.48')", '8', "(H1,187.382,(r)) (Uranus,187.396,(c)) (conjunction,0.83')", 6]
['1813-05-21 23:07:52', '0', '1', '2', "(H7,118.635,(r)) (Mean_Node,178.616,(d)) (sextile,1.13')", '4', '5', '6', "(Moon,313.936,(r)) (H7,224.021,(d)) (square,5.11')\n(Saturn,288.928,(r)) (H4,108.899,(d)) (opposition,1.75')", '8', "(Mean_Node,134.352,(r)) (H5,134.180,(d)) (conjunction,10.36')\n(Jupiter,123.661,(r)) (H4,3.599,(c)) (trine,3.74')", 5]
['1813-05-22 02:23:20', '0', "(POF,293.753,(r)) (H1,113.697,(d)) (opposition,3.40')", '2', '3', '4', "(Neptune,254.574,(r)) (H4,74.709,(c)) (opposition,8.12')", "(Uranus,235.744,(r)) (H1,295.711,(c)) (sextile,2.02')", '7', "(Moon,315.667,(r)) (H5,75.759,(c)) (trine,5.47')", '9', 4]
['1813-05-22 13:41:28', "(Jupiter,123.752,(r)) (H5,3.672,(d)) (trine,4.79')\n(H7,5.328,(r)) (Mean_Node,185.253,(d)) (opposition,4.48')", '1', '2', '3', "(Moon,321.721,(r)) (H7,21.656,(d)) (sextile,3.89')", "(H8,29.913,(r)) (Venus,29.936,(c)) (conjunction,1.42')", '6', "(H4,276.922,(r)) (Moon,276.880,(c)) (conjunction,2.57')", '8', '9', 5]
['1813-05-22 06:01:51', '0', '1', '2', '3', '4', '5', "(POF,359.864,(r)) (Mean_Node,179.970,(d)) (opposition,6.34')", "(Saturn,288.918,(r)) (H4,108.837,(c)) (opposition,4.87')\n(POF,359.864,(r)) (Neptune,179.732,(c)) (opposition,7.91')", '8', '9', 3]
['1813-05-22 02:30:56', "(Mean_Node,134.345,(r)) (H5,74.378,(c)) (sextile,2.00')", '1', '2', "(Mercury,35.536,(r)) (POF,275.518,(c)) (trine,1.08')\n(POF,297.362,(r)) (Mercury,357.290,(c)) (sextile,4.32')", '4', '5', "(Sun,60.552,(r)) (H4,60.471,(c)) (conjunction,4.84')", "(Venus,59.654,(r)) (H4,59.719,(c)) (conjunction,3.94')\n(POF,297.362,(r)) (H7,117.225,(c)) (opposition,8.26')", "(Uranus,235.744,(r)) (H1,295.811,(c)) (sextile,4.04')", '9', 7]
['1813-05-22 11:12:16', "(H10,62.225,(r)) (Venus,2.199,(c)) (sextile,1.54')", "(Pluto,350.510,(r)) (H10,350.645,(c)) (conjunction,8.11')", '2', "(Mercury,35.945,(r)) (POF,35.990,(c)) (conjunction,2.65')", "(H10,62.225,(r)) (Moon,302.289,(c)) (trine,3.87')", '5', '6', "(H8,0.110,(r)) (Moon,359.996,(d)) (conjunction,6.85')", '8', "(Venus,60.099,(r)) (H1,120.030,(c)) (sextile,4.16')", 6]
['1813-05-22 20:52:48', '0', "(H8,127.053,(r)) (Sun,126.952,(d)) (conjunction,6.05')\n(Mean_Node,134.304,(r)) (H10,134.467,(c)) (conjunction,9.77')", "(Saturn,288.896,(r)) (H10,198.894,(c)) (square,0.09')\n(H10,207.650,(r)) (Mars,297.729,(c)) (square,4.78')", '3', '4', '5', "(Mars,304.158,(r)) (H5,4.179,(c)) (sextile,1.26')", '7', '8', '9', 5]
['1813-05-22 12:56:23', '0', "(Saturn,288.908,(r)) (H10,18.981,(c)) (square,4.38')", '2', '3', '4', "(POF,77.692,(r)) (Saturn,257.686,(c)) (opposition,0.32')", "(POF,77.692,(r)) (Mars,257.555,(c)) (opposition,8.20')\n(POF,77.692,(r)) (Jupiter,77.614,(c)) (conjunction,4.68')", '7', '8', "(H4,266.552,(r)) (Mean_Node,86.378,(c)) (opposition,10.45')\n(H5,302.502,(r)) (Pluto,302.407,(c)) (conjunction,5.71')", 6]
['1813-05-22 17:53:36', "(Venus,60.442,(r)) (H5,60.496,(d)) (conjunction,3.28')", '1', '2', "(Jupiter,123.778,(r)) (H10,183.858,(d)) (sextile,4.79')", "(H10,159.154,(r)) (POF,159.307,(d)) (conjunction,9.20')", "(Mars,304.110,(r)) (H4,304.273,(c)) (conjunction,9.77')", "(Uranus,235.717,(r)) (H5,55.857,(d)) (opposition,8.39')", '7', '8', '9', 5]
['1813-05-22 00:53:04', '0', '1', '2', "(Jupiter,123.672,(r)) (H7,123.813,(c)) (conjunction,8.46')", "(H10,265.332,(r)) (POF,265.469,(d)) (conjunction,8.20')\n(Mercury,35.460,(r)) (POF,215.352,(c)) (opposition,6.44')\n(Jupiter,123.672,(r)) (H10,243.752,(c)) (trine,4.75')", "(H8,220.099,(r)) (Neptune,220.118,(c)) (conjunction,1.13')", '6', "(Mean_Node,134.348,(r)) (H4,134.367,(d)) (conjunction,1.15')", "(Uranus,235.747,(r)) (H5,55.906,(c)) (opposition,9.53')", '9', 7]
['1813-05-22 00:57:28', '0', "(POF,244.971,(r)) (Mean_Node,64.978,(c)) (opposition,0.41')", "(H8,221.679,(r)) (Pluto,41.684,(d)) (opposition,0.30')", '3', "(POF,244.971,(r)) (H10,244.799,(c)) (conjunction,10.30')", "(Venus,59.574,(r)) (H1,59.527,(d)) (conjunction,2.84')", "(H5,104.745,(r)) (Uranus,164.824,(c)) (sextile,4.75')", '7', '8', '9', 5]
['1813-05-22 12:37:43', "(Mean_Node,134.322,(r)) (H7,314.414,(c)) (opposition,5.48')", '1', "(H10,82.251,(r)) (Neptune,262.152,(d)) (opposition,5.92')\n(Neptune,254.562,(r)) (H10,74.635,(c)) (opposition,4.34')", '3', '4', '5', '6', '7', "(Jupiter,123.745,(r)) (POF,123.867,(d)) (conjunction,7.31')", "(Mean_Node,134.322,(r)) (H4,314.329,(d)) (opposition,0.39')", 5]
['1813-05-22 22:57:59', "(Venus,60.702,(r)) (H10,180.672,(c)) (trine,1.79')", '1', '2', "(Mercury,36.510,(r)) (H7,156.499,(d)) (trine,0.68')\n(Mercury,36.510,(r)) (H10,216.595,(c)) (opposition,5.07')", "(H5,77.960,(r)) (Uranus,257.971,(d)) (opposition,0.66')", '5', "(H5,77.960,(r)) (Pluto,77.782,(d)) (conjunction,10.71')\n(H5,77.960,(r)) (Mean_Node,77.875,(c)) (conjunction,5.13')", '7', '8', '9', 6]
['1813-05-22 00:18:47', '0', '1', '2', '3', "(Moon,314.563,(r)) (H5,74.503,(c)) (trine,3.62')", "(Saturn,288.927,(r)) (H4,108.895,(d)) (opposition,1.91')\n(Sun,60.464,(r)) (H8,150.538,(c)) (square,4.46')\n(Moon,314.563,(r)) (H4,44.653,(c)) (square,5.34')", '6', "(H4,77.416,(r)) (Moon,257.560,(c)) (opposition,8.61')\n(H4,77.416,(r)) (Mean_Node,77.353,(c)) (conjunction,3.83')", '8', '9', 6]
['1813-05-22 00:51:12', '0', "(POF,241.251,(r)) (Mars,241.394,(c)) (conjunction,8.56')", '2', "(Jupiter,123.672,(r)) (H10,243.666,(c)) (trine,0.38')", '4', '5', '6', '7', "(Moon,314.850,(r)) (H4,134.948,(d)) (opposition,5.86')", '9', 3]
['1813-05-22 22:49:59', '0', '1', '2', '3', "(Uranus,235.709,(r)) (H5,55.849,(c)) (opposition,8.40')", '5', "(Mars,304.189,(r)) (H4,4.259,(c)) (sextile,4.18')", '7', '8', "(H4,57.333,(r)) (Uranus,177.328,(c)) (trine,0.33')", 3]
['1813-05-22 04:59:11', '0', '1', "(H1,89.505,(r)) (Pluto,359.586,(c)) (square,4.90')", "(H5,175.498,(r)) (Moon,295.548,(c)) (trine,2.98')", "(H10,324.307,(r)) (Jupiter,144.132,(d)) (opposition,10.52')", '5', '6', '7', "(Sun,60.651,(r)) (H5,240.611,(d)) (opposition,2.36')", '9', 4]
['1813-05-22 14:10:47', "(H7,10.520,(r)) (H5,10.450,(d)) (conjunction,4.17')", "(H1,190.520,(r)) (Mars,10.369,(d)) (opposition,9.01')", '2', '3', '4', "(Mars,304.051,(r)) (POF,124.083,(d)) (opposition,1.90')\n(H4,283.710,(r)) (Pluto,13.665,(d)) (square,2.69')\n(Venus,60.251,(r)) (POF,60.172,(c)) (conjunction,4.79')", '6', '7', '8', "(H5,318.942,(r)) (Mercury,78.987,(d)) (trine,2.73')", 6]
['1813-05-22 14:48:39', "(Venus,60.284,(r)) (H10,60.128,(c)) (conjunction,9.36')", "(Pluto,350.511,(r)) (POF,170.402,(d)) (opposition,6.54')", '2', "(H7,17.209,(r)) (Mercury,17.148,(c)) (conjunction,3.63')", '4', '5', "(Mean_Node,134.318,(r)) (H5,14.306,(d)) (trine,0.69')\n(H1,197.209,(r)) (Mars,257.166,(c)) (sextile,2.59')", '7', '8', '9', 5]
['1813-05-22 17:04:23', '0', "(H10,146.164,(r)) (Pluto,56.227,(d)) (square,3.77')\n(Pluto,350.512,(r)) (H10,80.518,(c)) (square,0.36')", '2', "(POF,123.468,(r)) (H10,123.311,(c)) (conjunction,9.41')", '4', "(H4,326.164,(r)) (Saturn,326.260,(d)) (conjunction,5.75')", '6', "(H7,41.054,(r)) (Pluto,41.007,(d)) (conjunction,2.82')", "(Jupiter,123.773,(r)) (H1,183.845,(c)) (sextile,4.34')", '9', 6]
['1813-05-22 15:50:31', '0', "(POF,109.894,(r)) (Pluto,289.767,(c)) (opposition,7.60')", '2', '3', "(H5,341.498,(r)) (Venus,41.493,(c)) (sextile,0.32')", '5', "(Sun,61.085,(r)) (H4,1.129,(d)) (sextile,2.62')", '7', "(H5,341.498,(r)) (Uranus,281.412,(d)) (sextile,5.17')", "(POF,109.894,(r)) (Venus,109.904,(d)) (conjunction,0.62')", 5]
['1813-05-22 03:45:59', '0', "(Uranus,235.742,(r)) (H8,325.773,(d)) (square,1.87')", "(H10,305.888,(r)) (Mean_Node,125.800,(c)) (opposition,5.24')", '3', '4', "(Saturn,288.922,(r)) (POF,289.064,(c)) (conjunction,8.56')", '6', '7', "(Moon,316.401,(r)) (H4,76.463,(c)) (trine,3.67')", "(Mean_Node,134.342,(r)) (H4,74.358,(c)) (sextile,0.98')", 5]
['1813-05-22 11:06:24', '0', "(Saturn,288.910,(r)) (H1,108.909,(c)) (opposition,0.09')", '2', '3', "(POF,57.342,(r)) (Mercury,57.329,(d)) (conjunction,0.77')", "(H4,240.818,(r)) (Mars,330.745,(d)) (square,4.34')", '6', "(Saturn,288.910,(r)) (H4,289.015,(d)) (conjunction,6.28')", "(H5,278.225,(r)) (Moon,278.272,(c)) (conjunction,2.82')", "(Jupiter,123.736,(r)) (H4,183.737,(c)) (sextile,0.07')", 6]
['1813-05-22 16:44:39', '0', "(Uranus,235.719,(r)) (POF,55.870,(c)) (opposition,9.01')", '2', '3', '4', '5', '6', '7', "(Venus,60.383,(r)) (H1,180.349,(c)) (trine,2.01')", "(Mars,304.092,(r)) (H5,304.242,(c)) (conjunction,9.01')", 3]
['1813-05-22 15:42:24', '0', "(Sun,61.080,(r)) (H10,61.257,(c)) (conjunction,10.66')", "(H1,206.668,(r)) (Mars,296.749,(c)) (square,4.82')", '3', '4', "(H8,53.817,(r)) (Saturn,323.883,(d)) (square,3.98')", "(H5,339.636,(r)) (Uranus,279.706,(d)) (sextile,4.24')\n(H1,206.668,(r)) (Mean_Node,86.719,(c)) (trine,3.05')", '7', '8', "(Pluto,350.512,(r)) (H5,290.572,(c)) (sextile,3.60')", 6]
['1813-05-22 01:57:04', "(Mercury,35.509,(r)) (H10,335.589,(d)) (sextile,4.79')", '1', '2', '3', "(POF,280.153,(r)) (Jupiter,100.299,(c)) (opposition,8.76')", '5', '6', "(H8,241.153,(r)) (Saturn,240.979,(c)) (conjunction,10.42')", '8', '9', 3]
['1813-05-22 03:59:12', '0', "(POF,330.034,(r)) (Mars,240.102,(c)) (square,4.08')", '2', '3', "(Jupiter,123.692,(r)) (POF,303.728,(c)) (opposition,2.17')", "(Neptune,254.572,(r)) (H4,164.484,(d)) (square,5.25')\n(H8,272.520,(r)) (Mars,272.647,(c)) (conjunction,7.65')", '6', "(Pluto,350.506,(r)) (H4,80.489,(c)) (square,1.05')", "(Venus,59.729,(r)) (H1,119.774,(d)) (sextile,2.66')", '9', 6]
