['Time', '0: 1870-08-25', '1: 1883-02-13', '2: 1821-09-30', '3: 1836-07-07', '4: 1836-11-24', '5: 1848-01-09', '6: 1865-04-10', '7: 1866-01-25', '8: 1867-02-17', '9: 1869-06-06', 'Count']
['1813-05-22 20:52:48', "(POF,149.430,(c)) (H10,149.500,(c)) (conjunction,4.20')", "(Mean_Node,137.997,(c)) (H10,137.816,(c)) (conjunction,10.88')", "(Saturn,288.896,(r)) (POF,288.969,(p)) (conjunction,4.43')\n(H8,127.053,(r)) (Mars,307.128,(p)) (opposition,4.47')\n(Saturn,288.896,(r)) (H10,198.825,(c)) (square,4.26')", "(Mars,310.987,(p)) (H5,71.152,(p)) (trine,9.95')", '4', '5', "(Moon,6.009,(c)) (H5,5.998,(c)) (conjunction,0.64')", "(Pluto,350.514,(r)) (H4,80.682,(p)) (square,10.08')\n(Moon,302.570,(p)) (H8,212.607,(p)) (square,2.24')\n(Pluto,350.573,(p)) (H4,80.682,(p)) (square,6.55')", '8', '9', 10]
['1813-05-22 12:56:23', '0', '1', '2', "(Mercury,74.205,(p)) (H7,14.056,(p)) (sextile,8.92')", "(Mean_Node,134.322,(r)) (H7,14.336,(p)) (trine,0.87')", '5', "(Pluto,350.510,(r)) (H5,350.429,(p)) (conjunction,4.86')\n(Sun,110.530,(p)) (H5,350.429,(p)) (trine,6.02')\n(Pluto,350.582,(p)) (H5,350.429,(p)) (conjunction,9.18')", "(POF,77.692,(r)) (H5,257.587,(c)) (opposition,6.26')", "(Uranus,235.726,(r)) (POF,55.812,(p)) (opposition,5.15')\n(Sun,112.300,(p)) (H5,352.163,(p)) (trine,8.19')", "(Moon,321.317,(r)) (H4,321.445,(p)) (conjunction,7.68')", 9]
['1813-05-22 17:53:36', "(Mercury,36.265,(r)) (H7,96.410,(p)) (sextile,8.69')\n(H7,49.720,(r)) (Moon,290.113,(c)) (trine,23.57')\n(H7,49.720,(r)) (Venus,349.818,(c)) (sextile,5.87')", '1', "(H10,159.154,(r)) (Sun,69.184,(p)) (square,1.84')", "(Mean_Node,135.535,(c)) (H10,135.712,(c)) (conjunction,10.61')", '4', "(POF,132.545,(r)) (Mars,312.439,(p)) (opposition,6.36')\n(H8,80.712,(r)) (Pluto,350.671,(p)) (square,2.45')\n(Moon,233.788,(c)) (H8,53.449,(c)) (opposition,20.37')", '6', '7', '8', '9', 8]
['1813-05-22 00:53:04', "(Moon,351.527,(p)) (H5,171.665,(p)) (opposition,8.33')", '1', '2', '3', "(Jupiter,123.672,(r)) (H7,123.666,(c)) (conjunction,0.36')", '5', "(Mars,278.102,(c)) (H4,38.196,(c)) (trine,5.64')", '7', "(Uranus,237.656,(c)) (H5,57.826,(c)) (opposition,10.20')", '9', 4]
['1813-05-22 00:57:28', '0', '1', "(H1,350.554,(r)) (Pluto,350.587,(p)) (conjunction,1.96')", "(H10,266.345,(r)) (Mercury,26.242,(c)) (trine,6.15')", "(POF,244.971,(r)) (H10,245.065,(c)) (conjunction,5.64')\n(H10,266.345,(r)) (Mercury,26.414,(c)) (trine,4.12')", '5', '6', "(H7,170.554,(r)) (Pluto,350.580,(p)) (opposition,1.55')\n(H8,221.679,(r)) (Mars,311.584,(p)) (square,5.66')", '8', "(H1,350.554,(r)) (Venus,350.450,(c)) (conjunction,6.24')\n(Moon,296.616,(c)) (H5,56.962,(c)) (trine,20.79')", 8]
['1813-05-22 12:37:43', "(H5,298.406,(r)) (Moon,358.135,(p)) (sextile,16.22')", "(Saturn,287.665,(c)) (H10,17.560,(c)) (square,6.31')", "(Neptune,254.562,(r)) (H10,74.581,(c)) (opposition,1.10')", "(POF,74.230,(r)) (Mercury,74.177,(p)) (conjunction,3.18')\n(Sun,38.641,(c)) (H5,278.530,(c)) (trine,6.70')", "(Mean_Node,134.322,(r)) (POF,134.302,(c)) (conjunction,1.20')\n(Sun,38.269,(c)) (H5,278.204,(c)) (trine,3.90')\n(Jupiter,120.789,(c)) (H10,60.795,(c)) (sextile,0.38')", "(Pluto,350.510,(r)) (H8,350.578,(c)) (conjunction,4.03')\n(Moon,231.178,(c)) (H4,230.667,(c)) (conjunction,30.66')", "(H1,174.038,(r)) (Uranus,234.061,(p)) (sextile,1.41')", "(Venus,60.172,(r)) (H8,60.092,(p)) (conjunction,4.80')\n(Mars,304.026,(r)) (H4,213.955,(c)) (square,4.26')\n(H5,298.406,(r)) (POF,118.520,(c)) (opposition,6.83')", "(Mean_Node,134.322,(r)) (H4,314.356,(p)) (opposition,2.00')\n(H1,174.038,(r)) (Uranus,234.032,(p)) (sextile,0.36')\n(H1,174.038,(r)) (Venus,353.900,(c)) (opposition,8.27')", "(H1,174.038,(r)) (Uranus,233.999,(p)) (sextile,2.34')", 18]
['1813-05-22 22:57:59', '0', '1', '2', '3', "(Moon,279.995,(p)) (H5,100.022,(p)) (opposition,1.61')\n(Mercury,36.510,(r)) (H10,216.443,(c)) (opposition,4.05')", '5', '6', '7', '8', '9', 2]
['1813-05-22 00:18:47', "(H10,257.416,(r)) (Mean_Node,137.382,(c)) (trine,2.05')", '1', '2', '3', "(H7,149.017,(r)) (Moon,268.557,(p)) (trine,27.57')", "(H8,207.125,(r)) (Sun,26.943,(c)) (opposition,10.91')\n(Moon,225.066,(c)) (H4,45.494,(c)) (opposition,25.70')", '6', '7', '8', "(H5,95.474,(r)) (Moon,334.959,(p)) (trine,30.91')\n(Mean_Node,131.382,(p)) (H4,131.445,(p)) (conjunction,3.77')", 6]
['1813-05-22 00:51:12', "(Moon,351.509,(p)) (H5,171.046,(p)) (opposition,27.78')", '1', '2', "(Jupiter,123.672,(r)) (H7,123.509,(c)) (conjunction,9.79')", "(Jupiter,123.672,(r)) (H10,243.573,(c)) (trine,5.95')", "(Saturn,288.926,(r)) (H1,289.059,(c)) (conjunction,8.01')\n(Saturn,289.240,(c)) (H1,289.059,(c)) (conjunction,10.85')", "(Jupiter,119.067,(c)) (H5,58.894,(c)) (sextile,10.41')", '7', '8', "(Uranus,235.747,(r)) (H5,55.586,(c)) (opposition,9.67')", 7]
['1813-05-22 22:49:59', "(Mean_Node,134.300,(r)) (H5,134.272,(p)) (conjunction,1.69')", '1', '2', '3', '4', '5', '6', '7', '8', "(Moon,347.407,(p)) (H1,47.793,(p)) (sextile,23.16')", 2]
['1813-05-22 04:59:11', "(H5,175.498,(r)) (Sun,115.341,(p)) (sextile,9.44')", '1', "(H8,285.537,(r)) (POF,105.458,(p)) (opposition,4.76')", "(Moon,266.272,(p)) (H5,206.508,(p)) (sextile,14.20')", '4', '5', "(Moon,356.175,(c)) (H5,116.334,(c)) (trine,9.55')", "(H8,285.537,(r)) (Saturn,285.655,(p)) (conjunction,7.07')\n(Mean_Node,131.550,(p)) (H7,311.372,(p)) (opposition,10.70')", "(H1,89.505,(r)) (Moon,329.577,(c)) (trine,4.31')", '9', 7]
['1813-05-22 14:10:47', "(H7,10.520,(r)) (Venus,130.585,(p)) (trine,3.89')", "(Saturn,287.669,(c)) (POF,287.595,(c)) (conjunction,4.46')", '2', '3', '4', '5', "(H1,190.520,(r)) (Sun,10.591,(c)) (opposition,4.27')", '7', "(Moon,334.957,(c)) (H1,154.676,(c)) (opposition,16.81')", "(Mean_Node,131.352,(p)) (H5,11.507,(p)) (trine,9.31')", 5]
['1813-05-22 14:48:39', "(Mercury,22.193,(c)) (POF,82.272,(c)) (sextile,4.77')", "(Sun,61.044,(r)) (H1,151.131,(c)) (square,5.23')", '2', "(Venus,31.817,(c)) (H10,91.674,(c)) (sextile,8.60')", "(Venus,31.345,(c)) (H10,91.341,(c)) (sextile,0.26')", '5', "(POF,98.491,(r)) (Mars,278.431,(c)) (opposition,3.56')", '7', "(H1,197.209,(r)) (Mean_Node,137.164,(c)) (sextile,2.71')\n(H5,327.429,(r)) (Mercury,27.278,(c)) (sextile,9.10')", '9', 7]
['1813-05-22 17:04:23', '0', '1', '2', "(POF,123.468,(r)) (H10,123.533,(c)) (conjunction,3.93')", "(H10,146.164,(r)) (Mercury,26.119,(c)) (trine,2.70')", "(Venus,17.741,(c)) (H1,197.683,(c)) (opposition,3.47')", "(Mars,278.485,(c)) (H4,278.504,(c)) (conjunction,1.14')", '7', "(Moon,336.664,(c)) (H4,276.950,(c)) (sextile,17.19')", "(Pluto,350.512,(r)) (H5,50.688,(p)) (sextile,10.57')\n(Pluto,350.543,(p)) (H5,50.688,(p)) (sextile,8.70')\n(Jupiter,123.773,(r)) (H1,183.873,(c)) (sextile,6.02')", 8]
['1813-05-22 15:50:31', "(Mean_Node,134.315,(r)) (POF,134.237,(p)) (conjunction,4.72')", "(H10,127.483,(r)) (Mars,307.568,(p)) (opposition,5.11')", "(Mars,304.078,(r)) (H1,214.015,(p)) (square,3.77')", "(Moon,271.730,(p)) (H10,151.543,(p)) (trine,11.21')", "(Jupiter,123.765,(r)) (H5,3.658,(p)) (trine,6.45')", '5', "(Uranus,237.599,(c)) (H5,297.691,(c)) (sextile,5.47')", "(Moon,351.190,(c)) (H4,260.833,(c)) (square,21.41')", '8', "(Venus,129.174,(p)) (H1,249.124,(p)) (trine,3.03')", 8]
['1813-05-22 03:45:59', "(H7,250.222,(r)) (Venus,130.054,(p)) (trine,10.10')", '1', "(Mean_Node,134.342,(r)) (H10,314.243,(p)) (opposition,5.95')", "(POF,326.022,(r)) (Mercury,26.192,(c)) (sextile,10.22')", "(Moon,270.294,(p)) (H10,330.234,(p)) (sextile,3.63')", '5', "(H1,70.222,(r)) (Sun,10.162,(c)) (sextile,3.61')\n(Mars,278.170,(c)) (H5,98.147,(c)) (opposition,1.41')", "(Mean_Node,134.342,(r)) (H8,314.315,(p)) (opposition,1.63')\n(Pluto,349.504,(c)) (H4,79.372,(c)) (square,7.89')", "(Jupiter,123.690,(r)) (H4,183.844,(p)) (sextile,9.22')\n(H4,125.888,(r)) (Venus,125.736,(p)) (conjunction,9.12')", "(Moon,316.401,(r)) (H4,76.548,(c)) (trine,8.77')", 11]
['1813-05-22 11:06:24', '0', "(Sun,127.504,(p)) (H10,127.424,(p)) (conjunction,4.80')\n(Neptune,252.959,(p)) (POF,252.880,(p)) (conjunction,4.73')\n(Sun,352.787,(c)) (H10,352.698,(c)) (conjunction,5.30')", "(Sun,68.914,(p)) (H10,68.838,(p)) (conjunction,4.56')\n(Sun,52.857,(c)) (H10,52.778,(c)) (conjunction,4.75')", "(H10,60.818,(r)) (Jupiter,120.821,(c)) (sextile,0.20')", "(H5,278.225,(r)) (Sun,38.208,(c)) (trine,1.02')\n(H10,60.818,(r)) (Jupiter,120.783,(c)) (sextile,2.09')", '5', "(Sun,110.457,(p)) (H4,290.381,(p)) (opposition,4.58')\n(H5,278.225,(r)) (Mars,278.344,(c)) (conjunction,7.14')\n(Sun,10.464,(c)) (H4,190.376,(c)) (opposition,5.27')\n(Pluto,349.531,(c)) (H5,229.607,(c)) (trine,4.57')", '7', '8', '9', 12]
['1813-05-22 16:44:39', "(H5,353.969,(r)) (Uranus,233.981,(p)) (trine,0.73')\n(Sun,5.390,(c)) (H5,305.295,(c)) (sextile,5.71')", "(H1,217.592,(r)) (Sun,127.728,(p)) (square,8.17')\n(H1,217.592,(r)) (Mars,307.558,(p)) (square,2.05')\n(POF,319.251,(p)) (H8,139.237,(p)) (opposition,0.82')\n(Pluto,349.083,(c)) (H10,79.036,(c)) (square,2.83')", '2', "(H5,353.969,(r)) (Mars,293.818,(c)) (sextile,9.05')", '4', '5', "(Uranus,235.719,(r)) (POF,175.788,(c)) (sextile,4.10')", '7', "(H5,353.969,(r)) (Venus,354.113,(c)) (conjunction,8.63')", "(H5,353.969,(r)) (Uranus,233.996,(p)) (trine,1.66')\n(Venus,129.220,(p)) (POF,129.168,(p)) (conjunction,3.14')\n(Venus,60.383,(r)) (H1,180.378,(c)) (trine,0.28')\n(Jupiter,119.028,(c)) (POF,118.946,(c)) (conjunction,4.92')", 13]
['1813-05-22 15:42:24', "(Moon,288.960,(c)) (H7,348.575,(c)) (sextile,23.10')", '1', "(Mean_Node,133.873,(p)) (H10,133.840,(p)) (conjunction,1.97')", '3', '4', "(Sun,27.570,(c)) (H8,27.514,(c)) (conjunction,3.38')", '6', "(Moon,351.108,(c)) (H7,351.511,(c)) (conjunction,24.22')", '8', '9', 4]
['1813-05-22 01:57:04', "(Mercury,21.329,(c)) (POF,201.221,(c)) (opposition,6.49')", '1', '2', "(H7,205.248,(r)) (Moon,264.749,(p)) (sextile,29.91')", '4', '5', '6', "(Moon,292.682,(p)) (H8,292.567,(p)) (conjunction,6.85')\n(Saturn,288.924,(r)) (H7,109.053,(c)) (opposition,7.71')", '8', "(Mean_Node,131.379,(p)) (H5,191.332,(p)) (sextile,2.81')\n(Venus,350.502,(c)) (H4,50.528,(c)) (sextile,1.57')", 6]
['1813-05-22 03:59:12', "(Mean_Node,131.310,(p)) (H10,11.300,(p)) (trine,0.57')", '1', '2', '3', "(H7,254.126,(r)) (Mercury,74.228,(p)) (opposition,6.13')\n(Jupiter,127.639,(p)) (H5,187.477,(p)) (sextile,9.73')\n(H10,309.135,(r)) (Moon,9.295,(c)) (sextile,9.60')", "(Saturn,289.243,(c)) (H1,19.308,(c)) (square,3.90')", "(Moon,283.865,(p)) (H5,224.352,(p)) (sextile,29.22')", "(H7,254.126,(r)) (Moon,344.018,(c)) (square,6.48')", "(Moon,316.519,(r)) (POF,316.626,(p)) (conjunction,6.45')\n(Moon,307.142,(p)) (H4,187.445,(p)) (trine,18.23')\n(Jupiter,119.043,(c)) (POF,299.215,(c)) (opposition,10.30')", "(H1,74.126,(r)) (Jupiter,134.151,(p)) (sextile,1.50')\n(H5,155.835,(r)) (Mars,275.809,(c)) (trine,1.53')", 12]
['1813-05-22 15:57:12', "(Mean_Node,131.283,(p)) (H7,71.332,(p)) (sextile,2.93')\n(Mean_Node,131.283,(p)) (H10,191.291,(p)) (sextile,0.46')", '1', '2', "(Moon,22.547,(c)) (H5,322.605,(c)) (sextile,3.45')", "(H7,29.267,(r)) (Venus,89.234,(p)) (sextile,2.02')", '5', "(Jupiter,119.078,(c)) (H5,299.153,(c)) (opposition,4.47')", '7', "(Uranus,237.642,(c)) (H5,297.676,(c)) (sextile,2.04')", "(H4,309.127,(r)) (Venus,129.180,(p)) (opposition,3.18')\n(Uranus,235.721,(r)) (H5,295.848,(c)) (sextile,7.62')", 8]
['1813-05-22 22:21:35', "(Jupiter,119.024,(c)) (H7,59.081,(c)) (sextile,3.41')", '1', "(Mean_Node,134.301,(r)) (POF,314.345,(p)) (opposition,2.65')", "(Mean_Node,133.076,(p)) (H10,253.038,(p)) (trine,2.32')", "(Mercury,36.481,(r)) (POF,156.350,(p)) (trine,7.83')", "(Neptune,254.552,(r)) (H1,254.580,(c)) (conjunction,1.68')", "(Moon,326.417,(r)) (H5,26.377,(c)) (sextile,2.41')", '7', '8', '9', 6]
['1813-05-22 07:30:47', '0', '1', "(H8,316.022,(r)) (POF,135.871,(p)) (opposition,9.08')", "(POF,17.476,(r)) (Moon,17.226,(c)) (conjunction,14.99')", "(Mean_Node,135.579,(c)) (H5,195.490,(c)) (sextile,5.29')", "(Saturn,289.245,(c)) (H8,289.421,(c)) (conjunction,10.56')", '6', '7', "(Uranus,235.735,(r)) (POF,355.684,(p)) (trine,3.06')", "(Mean_Node,134.334,(r)) (H1,74.302,(c)) (sextile,1.91')\n(H1,119.825,(r)) (Moon,300.143,(c)) (opposition,19.11')\n(Mars,275.894,(c)) (H5,156.026,(c)) (trine,7.93')", 8]
['1813-05-22 20:33:28', "(Mercury,140.315,(p)) (H10,260.475,(p)) (trine,9.61')\n(H10,202.517,(r)) (Mercury,22.571,(c)) (opposition,3.26')", "(Mars,268.252,(c)) (POF,358.231,(c)) (square,1.26')", '2', "(Moon,25.465,(c)) (H5,25.918,(c)) (conjunction,27.23')\n(Mercury,25.909,(c)) (H5,25.918,(c)) (conjunction,0.55')", "(Moon,325.437,(r)) (H5,25.588,(c)) (sextile,9.10')\n(H7,79.604,(r)) (Moon,19.662,(c)) (sextile,3.46')", '5', '6', '7', '8', "(H5,46.123,(r)) (Moon,346.140,(p)) (sextile,0.98')\n(Moon,325.437,(r)) (H4,325.610,(c)) (conjunction,10.40')", 9]
['1813-05-22 02:51:52', "(H10,292.871,(r)) (Moon,352.637,(p)) (sextile,14.06')\n(Moon,352.637,(p)) (H10,352.928,(p)) (conjunction,17.47')\n(Mercury,21.391,(c)) (H5,81.218,(c)) (sextile,10.39')", '1', "(H8,256.332,(r)) (Moon,75.824,(p)) (opposition,30.52')", "(Moon,315.921,(r)) (H10,315.883,(p)) (conjunction,2.28')", "(Venus,88.566,(p)) (POF,268.646,(p)) (opposition,4.81')", "(Moon,58.542,(p)) (H4,148.131,(p)) (square,24.67')", '6', "(H4,112.871,(r)) (Moon,293.156,(p)) (opposition,17.09')", "(Jupiter,123.685,(r)) (POF,303.573,(p)) (opposition,6.72')\n(POF,306.557,(r)) (Moon,306.548,(p)) (conjunction,0.49')\n(POF,306.557,(r)) (H1,306.566,(c)) (conjunction,0.54')", "(Jupiter,123.685,(r)) (H4,63.826,(c)) (sextile,8.51')", 12]
['1813-05-22 01:40:47', '0', "(Mars,303.849,(r)) (H10,213.788,(c)) (square,3.67')", "(Moon,315.290,(r)) (H8,225.289,(c)) (square,0.04')", "(Mean_Node,135.571,(c)) (H10,255.585,(c)) (trine,0.82')", "(Moon,315.290,(r)) (H10,255.248,(c)) (sextile,2.53')", '5', "(Sun,60.518,(r)) (H5,180.341,(p)) (trine,10.63')\n(H5,115.683,(r)) (Venus,355.631,(c)) (trine,3.12')", '7', "(Sun,8.244,(c)) (H5,68.300,(c)) (sextile,3.35')", '9', 7]
['1813-05-22 02:02:47', "(H10,281.398,(r)) (Moon,281.818,(c)) (conjunction,25.22')", "(Sun,127.144,(p)) (H8,307.314,(p)) (opposition,10.23')", "(Sun,52.492,(c)) (H8,232.657,(c)) (opposition,9.86')", "(Jupiter,123.679,(r)) (H10,303.727,(p)) (opposition,2.85')\n(Jupiter,127.553,(p)) (H7,247.470,(p)) (trine,5.01')", "(Moon,269.429,(p)) (H5,149.372,(p)) (trine,3.42')", "(Moon,315.485,(r)) (H4,135.536,(p)) (opposition,3.03')", "(Uranus,235.745,(r)) (H4,55.635,(c)) (opposition,6.61')", '7', "(H1,28.314,(r)) (Moon,327.870,(c)) (sextile,26.62')", '9', 9]
['1813-05-22 14:30:48', "(Mercury,36.103,(r)) (H7,335.951,(c)) (sextile,9.15')\n(H10,108.376,(r)) (Moon,288.332,(c)) (opposition,2.64')", "(Uranus,237.901,(c)) (H1,147.997,(c)) (square,5.77')", '2', "(Moon,271.060,(p)) (H7,30.673,(p)) (trine,23.22')", "(POF,95.188,(r)) (Moon,275.714,(p)) (opposition,31.59')\n(H5,323.413,(r)) (Sun,83.534,(p)) (trine,7.25')", "(Pluto,350.511,(r)) (H1,170.508,(c)) (opposition,0.21')", '6', "(Moon,322.165,(r)) (H7,52.089,(p)) (square,4.51')", '8', "(Jupiter,119.027,(c)) (H4,239.203,(c)) (trine,10.56')", 9]
['1813-05-22 07:01:43', "(Mercury,35.748,(r)) (POF,35.693,(p)) (conjunction,3.30')\n(H7,294.482,(r)) (Moon,354.977,(p)) (sextile,29.70')\n(H5,215.276,(r)) (Mars,275.183,(c)) (sextile,5.54')", '1', "(H8,310.282,(r)) (POF,130.359,(p)) (opposition,4.66')", '3', '4', '5', "(Sun,10.296,(c)) (H1,70.166,(c)) (sextile,7.81')", "(Uranus,234.052,(p)) (H4,233.901,(p)) (conjunction,9.06')", '8', '9', 6]
['1813-05-21 23:54:24', "(Mean_Node,131.319,(p)) (H7,251.136,(p)) (trine,10.95')", "(Mars,303.820,(r)) (POF,123.776,(p)) (opposition,2.66')", '2', "(POF,211.092,(r)) (Venus,31.050,(c)) (opposition,2.54')", '4', '5', "(H4,71.730,(r)) (Mars,311.709,(p)) (trine,1.26')", "(H4,71.730,(r)) (Moon,341.573,(c)) (square,9.39')", "(H1,317.192,(r)) (Mean_Node,137.197,(c)) (opposition,0.29')", '9', 6]
['1813-05-22 19:08:47', "(Venus,60.506,(r)) (H10,240.572,(p)) (opposition,3.94')", '1', "(Pluto,350.513,(r)) (H10,170.524,(c)) (opposition,0.66')\n(Pluto,350.409,(c)) (H10,170.524,(c)) (opposition,6.94')", '3', "(Mercury,36.326,(r)) (POF,96.304,(p)) (sextile,1.28')", "(Moon,234.410,(c)) (H4,323.919,(c)) (square,29.48')", "(Mean_Node,134.308,(r)) (H5,74.355,(p)) (sextile,2.85')", "(H8,97.946,(r)) (Mars,278.085,(c)) (opposition,8.33')", '8', '9', 7]
['1813-05-22 02:27:12', "(Moon,315.702,(r)) (H5,75.723,(c)) (trine,1.27')", '1', '2', "(Mercury,26.215,(c)) (POF,326.286,(c)) (sextile,4.25')\n(Mercury,26.215,(c)) (H10,266.309,(c)) (trine,5.59')", "(H5,128.200,(r)) (Moon,8.345,(c)) (trine,8.72')", "(H4,107.073,(r)) (Saturn,286.981,(p)) (opposition,5.52')\n(H4,107.073,(r)) (Venus,16.987,(c)) (square,5.16')", "(Moon,315.702,(r)) (H5,195.723,(p)) (trine,1.27')", '7', "(H5,128.200,(r)) (Sun,8.276,(c)) (trine,4.60')\n(Uranus,237.655,(c)) (H1,297.502,(c)) (sextile,9.16')", "(Moon,297.418,(c)) (H4,57.902,(c)) (trine,29.04')", 10]
['1813-05-22 11:21:28', '0', '1', '2', '3', "(Moon,320.465,(r)) (H5,260.606,(c)) (sextile,8.47')", '5', "(Uranus,234.062,(p)) (H4,293.939,(p)) (sextile,7.42')\n(Uranus,235.729,(r)) (POF,115.693,(c)) (trine,2.12')\n(Mean_Node,134.325,(r)) (H4,194.462,(c)) (sextile,8.23')", "(Saturn,288.910,(r)) (H7,18.789,(p)) (square,7.29')", "(Uranus,235.729,(r)) (H4,295.723,(p)) (sextile,0.36')", "(H1,160.561,(r)) (Moon,341.038,(p)) (opposition,28.67')\n(Pluto,349.428,(c)) (H5,229.607,(c)) (trine,10.73')", 8]
['1813-05-22 19:19:59', '0', "(Saturn,288.898,(r)) (H1,199.051,(c)) (square,9.21')", '2', '3', '4', '5', "(H5,29.679,(r)) (Mercury,29.720,(c)) (conjunction,2.50')\n(Sun,10.803,(c)) (H4,310.783,(c)) (sextile,1.19')", "(Uranus,237.615,(c)) (H8,57.516,(c)) (opposition,5.89')", '8', "(Venus,60.515,(r)) (H1,300.685,(p)) (trine,10.15')\n(Moon,306.581,(c)) (H4,307.061,(c)) (conjunction,28.82')", 6]
['1813-05-22 12:59:35', "(H7,357.911,(r)) (Moon,358.341,(p)) (conjunction,25.84')\n(Mean_Node,134.322,(r)) (H5,254.314,(c)) (trine,0.49')", "(H1,177.911,(r)) (Mars,268.066,(c)) (square,9.31')", '2', '3', "(Mercury,75.016,(p)) (H7,14.901,(p)) (sextile,6.89')", '5', '6', "(POF,78.285,(r)) (H5,258.361,(c)) (opposition,4.57')", '8', "(H5,303.205,(r)) (Moon,303.115,(c)) (conjunction,5.37')", 6]
['1813-05-22 20:10:56', "(Moon,291.323,(c)) (H5,351.810,(c)) (sextile,29.21')", "(Moon,325.233,(r)) (H8,55.333,(c)) (square,6.02')", '2', '3', '4', "(Neptune,254.554,(r)) (H8,164.440,(p)) (square,6.83')", "(Mean_Node,134.306,(r)) (H1,314.260,(p)) (opposition,2.73')", '7', "(POF,159.038,(r)) (Moon,338.506,(c)) (opposition,31.94')\n(Moon,338.506,(c)) (H1,218.189,(c)) (trine,19.00')", "(Jupiter,134.294,(p)) (H4,74.111,(p)) (sextile,10.98')", 7]
['1813-05-22 07:21:12', '0', "(Neptune,254.568,(r)) (H10,74.692,(p)) (opposition,7.44')", "(H8,314.127,(r)) (POF,134.059,(p)) (opposition,4.10')\n(Mean_Node,133.891,(p)) (POF,134.059,(p)) (conjunction,10.06')", "(Moon,267.460,(p)) (H10,27.864,(p)) (trine,24.26')", "(Jupiter,127.665,(p)) (H5,247.557,(p)) (trine,6.46')", '5', '6', '7', "(Uranus,234.035,(p)) (POF,353.916,(p)) (trine,7.13')\n(Mercury,35.763,(r)) (H5,155.622,(c)) (trine,8.47')", "(Moon,338.829,(p)) (H1,158.702,(p)) (opposition,7.57')\n(Moon,338.829,(p)) (H5,279.238,(p)) (sextile,24.56')", 9]
['1813-05-22 20:30:08', "(Moon,325.407,(r)) (POF,145.267,(c)) (opposition,8.39')", '1', '2', "(Moon,25.429,(c)) (H5,25.160,(c)) (conjunction,16.14')", '4', "(Neptune,255.310,(c)) (H4,345.467,(c)) (square,9.44')", "(Venus,60.575,(r)) (H5,0.756,(c)) (sextile,10.81')", '7', "(Moon,315.923,(p)) (H4,76.425,(p)) (trine,30.09')\n(Jupiter,119.051,(c)) (H5,359.198,(c)) (trine,8.78')", '9', 6]
['1813-05-22 02:45:20', '0', "(Moon,315.863,(r)) (H8,315.721,(p)) (conjunction,8.51')", "(Sun,68.582,(p)) (POF,68.608,(p)) (conjunction,1.59')", "(Mean_Node,134.344,(r)) (H10,314.238,(p)) (opposition,6.35')\n(H5,133.347,(r)) (Mercury,73.318,(p)) (sextile,1.73')", '4', "(Pluto,350.506,(r)) (H4,80.581,(c)) (square,4.52')", "(H5,133.347,(r)) (Jupiter,133.263,(p)) (conjunction,5.03')", "(Saturn,288.923,(r)) (POF,289.045,(p)) (conjunction,7.30')", '8', '9', 7]
['1813-05-22 06:42:00', '0', '1', "(H8,306.374,(r)) (Moon,216.632,(c)) (square,15.52')", "(Venus,59.868,(r)) (H5,179.790,(c)) (trine,4.68')", "(Moon,317.968,(r)) (H10,17.833,(p)) (sextile,8.09')", '5', "(Mars,303.930,(r)) (H1,63.848,(c)) (trine,4.96')\n(Jupiter,123.708,(r)) (H1,63.848,(c)) (sextile,8.37')\n(H5,209.167,(r)) (Mercury,29.129,(c)) (opposition,2.28')", '7', '8', "(H1,110.774,(r)) (Venus,350.747,(c)) (trine,1.60')", 7]
['1813-05-22 02:11:20', '0', "(POF,287.753,(r)) (Saturn,287.634,(c)) (conjunction,7.17')", "(Neptune,254.574,(r)) (H8,254.558,(p)) (conjunction,0.97')", '3', '4', "(Saturn,288.924,(r)) (H8,198.921,(c)) (square,0.19')\n(POF,287.753,(r)) (Mars,287.603,(c)) (conjunction,9.04')", "(Uranus,237.613,(c)) (H4,57.708,(c)) (opposition,5.72')", '7', '8', '9', 5]
['1813-05-22 07:18:00', '0', '1', "(H8,313.496,(r)) (POF,133.453,(p)) (opposition,2.53')\n(Moon,216.930,(c)) (H8,306.953,(c)) (square,1.38')", "(Mean_Node,134.334,(r)) (H7,314.375,(p)) (opposition,2.48')\n(Moon,267.433,(p)) (H10,27.019,(p)) (trine,24.84')", "(Mercury,74.518,(p)) (H7,314.655,(p)) (trine,8.22')\n(Moon,11.354,(c)) (H5,191.278,(c)) (opposition,4.56')", '5', '6', '7', '8', "(Moon,338.799,(p)) (H5,278.521,(p)) (sextile,16.70')", 7]
